,ims_male,ims_female,tuple,health_male,health_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,male-female
80,0.9525843,0.7768591,"('dominated', 'dominating')",-0.6126425,-0.87859297,1.0138484,0.6606285,-1.0191747,-1.1192002,0.0836539,-0.1400764,0.2237303
39,0.936625,0.9424348,"('exploitative', 'cooperative')",0.22387019,0.34061065,-0.065129384,-0.0329505,-0.22784291,-0.20605761,0.2168807,0.2610093,-0.0441286
42,0.9306966,0.77227616,"('unreliable', 'reliable')",1.3117615,1.1016454,1.437142,1.5216401,-2.2023308,-2.0987813,0.3693174,0.3241951,0.0451223
50,0.90052545,0.86308306,"('clumsy', 'skillful')",0.6967682,0.5256133,0.2765177,0.2366912,0.44029194,0.345375,0.5785258,0.4926907,0.0858351
9,-0.8661778,-0.7504313,"('unaffectionate', 'caring')",1.2069567,1.4555447,-0.15021175,0.30527484,0.9900827,1.2503244,0.2951625,0.5651782,-0.2700157
4,-0.82084405,-0.8420501,"('disliked', 'liked')",0.7251403,0.6827613,0.44627014,0.56428707,-5.2975965,-5.217036,-1.2367575,-1.2030094,-0.0337481
76,0.82030493,0.87023985,"('anxious', 'daring')",-0.8666696,-0.84514827,0.7379772,0.5199801,0.502149,0.5401577,0.2984404,0.2713073,0.0271331
56,0.7973569,1.0986371,"('impractical', 'practical')",0.80845803,1.0399568,-0.14955775,0.33190912,-0.25733045,0.21769646,0.2997317,0.6720499,-0.3723182
29,-0.793205,-0.78952044,"('unfair', 'fair')",-0.015041094,0.054666564,-0.69591725,-0.6433314,-0.74248374,-0.888788,-0.5616618,-0.5667433,0.0050815
16,-0.76544434,-0.68163836,"('unpopular', 'popular')",0.011285275,0.06520962,-0.5034055,-0.5487554,0.64035124,0.50741166,-0.1543033,-0.1644431,0.0101398
30,0.7405494,0.7481336,"('intolerant', 'tolerant')",0.36008194,0.3477563,1.0197873,1.2806476,1.3775753,1.4808524,0.8744985,0.9643475,-0.089849
28,-0.731618,-0.87103504,"('disloyal', 'loyal')",0.16870631,-0.019640252,-0.08455734,0.0011013262,1.1527846,1.178832,0.1263289,0.0723145,0.0540144
82,-0.6268554,-0.29301685,"('poor', 'rich')",-0.2034197,0.024471097,0.62221843,1.121696,5.850336,6.1678443,1.4105699,1.7552487,-0.3446788
60,0.6143825,0.80542606,"('inefficient', 'efficient')",-0.14747493,0.11681125,0.2601109,0.5523167,0.05900348,0.36896902,0.1965055,0.4608808,-0.2643753
13,0.61349666,0.4632458,"('impolite', 'polite')",0.4419359,0.40458703,0.2959625,0.30604395,0.29214773,0.32090694,0.4108857,0.3736959,0.0371898
18,-0.605981,-0.602358,"('disagreeable', 'welcoming')",-0.1936396,-0.15647702,0.25133651,0.54349214,-0.05764723,-0.055973224,-0.1514828,-0.067829,-0.0836538
52,-0.5845126,-0.73636615,"('irrational', 'rational')",0.16503896,0.025278792,-0.91521144,-0.90266836,-0.56306094,-0.68166703,-0.4744365,-0.5738557,0.0994192
78,-0.5755743,-0.6198702,"('nonresilient', 'resilient')",1.0485383,1.2075448,0.5740192,0.41886237,0.57699525,0.4768497,0.4059946,0.3708467,0.0351479
17,-0.57492745,-0.6344439,"('nasty', 'nice')",-0.42244962,-0.21138851,-0.8696647,-0.89871395,-0.34020984,-0.36944556,-0.5518129,-0.528498,-0.0233149
10,-0.5694481,-0.7707049,"('unsympathetic', 'sympathetic')",-0.35549313,-0.5535701,-0.6049757,-0.69065547,0.25365978,0.110778585,-0.3190643,-0.476038,0.1569737
43,0.54402304,0.6237134,"('irresponsible', 'responsible')",1.1487223,1.2065992,-0.8910428,-0.65026855,0.46824753,0.5572223,0.3174875,0.4343166,-0.1168291
12,0.53934485,0.4335238,"('unsupportive', 'supportive')",2.2968726,2.405288,0.07941558,0.39204752,-1.2593226,-1.1425633,0.4140776,0.522074,-0.1079964
67,0.53408,0.610277,"('doubtful', 'determined')",-0.110700846,-0.14444411,0.76983035,0.83109474,-0.5037969,-0.34769905,0.1723532,0.2373072,-0.064954
40,-0.53406775,-0.6432569,"('stingy', 'generous')",0.63067394,0.4032776,0.45521802,0.2840137,-0.86768377,-1.1322027,-0.0789649,-0.2720421,0.1930772
37,0.5327809,0.64053404,"('fake', 'genuine')",0.22335726,0.086653545,0.055748463,0.12894748,0.59003085,0.58773434,0.3504794,0.3609673,-0.0104879
85,-0.49006605,-0.61532545,"('insignificant', 'prestigious')",1.5861008,1.5014144,0.5977996,0.47357064,0.6766835,0.46414796,0.5926294,0.4559519,0.1366775
54,-0.48370713,-0.23187082,"('incapable', 'capable')",0.40011784,0.6026171,0.27904,0.62989056,0.78188974,0.90068585,0.2443351,0.4753307,-0.2309956
26,-0.47942406,-0.625358,"('hardhearted', 'benevolent')",1.6251401,1.4933503,1.5236123,1.64058,1.4013247,1.3027353,1.0176632,0.9528269,0.0648363
27,-0.47672486,-0.57141906,"('hardhearted', 'softhearted')",0.63307685,0.85149705,0.26572317,0.40542352,1.7610741,1.4726552,0.5457873,0.5395392,0.0062481
34,0.473459,0.76155263,"('mean', 'honorable')",0.5746466,0.76079917,-0.34312183,0.019647144,5.9315586,6.0478415,1.6591356,1.8974601,-0.2383245
32,0.45026332,0.44508883,"('unkind', 'kind')",1.7885609,1.8076521,0.5806144,0.9075634,1.3107167,1.4441105,1.0325388,1.1511037,-0.1185649
35,-0.44165418,-0.3727851,"('corrupt', 'incorrupt')",-0.81263447,-0.8874976,-1.0062915,-1.0780499,-0.33036736,-0.5055961,-0.6477368,-0.7109822,0.0632454
75,-0.43475115,-0.40598154,"('meek', 'impulsive')",0.38372904,0.25710016,-0.018712528,-0.1195402,-0.34690866,-0.34650424,-0.1041608,-0.1537315,0.0495707
48,-0.42564255,-0.401129,"('unintelligent', 'intelligent')",0.26862773,0.43590662,-0.55145216,-0.51702416,0.57884467,0.5226432,-0.0324056,0.0100992,-0.0425048
45,-0.40692756,-0.44539264,"('incompetent', 'competent')",0.19257514,0.16933942,-0.28540632,-0.19867286,-0.3040502,-0.42343897,-0.2009522,-0.2245413,0.0235891
68,-0.39935517,-0.33571044,"('dependent', 'independent')",-1.0892391,-0.97741973,-0.40989858,-0.67056555,-0.23783201,-0.36639437,-0.5340812,-0.5875225,0.0534413
47,0.3779714,0.3234399,"('stupid', 'smart')",1.4146569,1.4779369,0.055477813,0.24827176,5.192033,5.1851845,1.7600348,1.8087082,-0.0486734
59,0.35179004,0.4043484,"('foolish', 'wise')",1.8603544,1.8218876,-0.2451275,-0.20616113,0.3345745,0.34501195,0.5753978,0.5912718,-0.015874
81,0.3422888,0.12089498,"('submissive', 'aggressive')",-0.020617917,-0.16665119,0.4585824,0.43073994,-0.51836073,-0.41993633,0.0654731,-0.0087382,0.0742113
38,-0.34013274,-0.22353648,"('untruthful', 'truthful')",0.7150279,0.82582444,-0.6800215,-0.4061172,0.33862054,0.5492947,0.0083736,0.1863664,-0.1779928
15,-0.32785416,-0.44734934,"('boring', 'funny')",0.28477544,0.27839917,-1.1245683,-0.9739464,0.3159544,0.3384633,-0.2129232,-0.2011083,-0.0118149
22,-0.32328713,-0.5575229,"('untrustworthy', 'trustworthy')",0.09285722,-0.1645793,-0.045591414,-0.22604367,-0.97652346,-1.1831956,-0.3131362,-0.5328354,0.2196992
70,0.32126868,0.3540798,"('lethargic', 'energetic')",-0.14316815,-0.12274134,0.8315148,0.8309875,1.0543026,1.1141508,0.5159795,0.5441192,-0.0281397
62,0.32096374,0.47044128,"('incompetent', 'brilliant')",-0.23938163,0.049189713,0.116716824,0.50352955,0.01699888,0.34708324,0.0538245,0.3425609,-0.2887364
72,-0.31919143,-0.4035078,"('unambitious', 'ambitious')",0.42906713,0.3017788,-0.40407604,-0.3139001,-1.40684,-1.2541411,-0.4252601,-0.4174426,-0.0078175
69,0.3177424,0.42672625,"('lazy', 'industrious')",0.6645147,0.80052835,0.6664277,0.562627,-0.1888228,-0.36327648,0.3649655,0.3566513,0.0083142
83,-0.29134446,-0.4806139,"('powerless', 'powerful')",0.38153327,0.23067665,0.562134,0.3991497,-0.7671564,-0.8189168,-0.0287084,-0.1674261,0.1387177
7,0.2890526,0.27205953,"('insensitive', 'sensitive')",-0.12517565,-0.08343023,0.40262857,0.4478627,0.95290977,0.83027095,0.3798538,0.3666908,0.013163
87,0.2620658,0.20615378,"('unsuccessful', 'successful')",0.062548086,0.080570646,0.78874093,0.64610606,0.55540586,0.55267733,0.4171902,0.3713769,0.0458133
14,0.24954431,0.0008303523,"('antisocial', 'social')",0.11722595,0.0052129645,1.3397504,1.2540308,-0.5808502,-0.6958102,0.2814176,0.141066,0.1403516
46,-0.24289942,-0.26874822,"('uncompetitive', 'competitive')",-0.0052307025,-0.059941605,0.8392794,0.50690734,-0.16626161,-0.21793762,0.1062219,-0.00993,0.1161519
49,-0.24086781,-0.043183085,"('unable', 'able')",-0.3386727,-0.052794084,-0.5572065,-0.35653877,-0.17764181,0.086000964,-0.3285972,-0.0916287,-0.2369685
20,-0.23516262,-0.14792107,"('rough', 'thoughtful')",-0.55068916,-0.53940284,-0.38407853,-0.40789574,0.9748704,0.6841402,-0.048765,-0.1027699,0.0540049
24,0.20710081,0.2196485,"('dishonest', 'honest')",0.79145956,0.67998683,-0.7995557,-0.50010574,0.7061777,0.8621477,0.2262956,0.3154193,-0.0891237
84,-0.20221953,-0.2715801,"('inferior', 'superior')",1.001528,0.9010518,0.10299436,0.046370782,0.8380563,0.7508051,0.4350898,0.3566619,0.0784279
88,-0.20007296,-0.33009648,"('low', 'eminent')",-0.2749633,-0.44311625,0.06885068,0.1440936,0.3876559,0.5188926,-0.0046324,-0.0275566,0.0229242
55,-0.19385786,-0.2937146,"('incompetent', 'clever')",-1.0459439,-1.1003183,-0.16191801,-0.28720686,0.061206214,-0.051507637,-0.3351284,-0.4331869,0.0980585
19,-0.18743666,-0.095745556,"('inhospitable', 'hospitable')",0.32054076,0.43089226,-0.55012655,-0.31665167,0.05933161,0.12183199,-0.0894227,0.0350818,-0.1245045
51,0.18199882,0.11023773,"('uneducated', 'educated')",0.3066526,0.19157963,0.932394,0.740559,0.74617606,0.6678595,0.5418054,0.427559,0.1142464
41,-0.15507397,-0.37704945,"('unforgiving', 'forgiving')",0.6156272,0.37383145,-0.054728836,0.0068025924,0.39531818,0.30348772,0.2002856,0.0767681,0.1235175
33,0.15323976,-0.02068099,"('wrong', 'right')",0.9072533,0.73558986,0.6639844,0.48683965,-0.5507978,-0.6483788,0.2934199,0.1383425,0.1550774
64,0.14233778,-0.20067948,"('shy', 'confident')",-0.026626196,-0.44418103,0.988625,0.6154131,-6.0517817,-6.040544,-1.2368612,-1.5174979,0.2806367
79,-0.13842623,-0.1819722,"('wavering', 'unwavering')",0.3806605,0.38241044,-0.8826852,-0.94352734,-0.082234345,-0.043473963,-0.1806713,-0.1966408,0.0159695
11,0.13349497,0.43348408,"('unhelpful', 'helpful')",-0.15462802,0.08907154,-0.97211707,-0.4738195,1.8341987,2.2081048,0.2102371,0.5642102,-0.3539731
21,0.13012303,-0.086856574,"('immoral', 'moral')",0.85178125,0.63776344,0.08709461,0.065099366,-0.5712023,-0.6447462,0.1244492,-0.007185,0.1316342
63,0.11131628,0.1354383,"('unperceptive', 'insightful')",0.4178359,0.50403833,1.2310424,1.3179129,1.3794237,1.5075467,0.7849046,0.8662341,-0.0813295
44,0.08630933,0.19062205,"('prejudiced', 'unprejudiced')",-0.738099,-0.61918324,-0.31597054,-0.40606576,-1.4510285,-1.5444351,-0.6046972,-0.5947655,-0.0099317
74,0.08276062,0.094932474,"('undedicated', 'dedicated')",0.717403,0.7352144,-0.21195766,-0.204909,0.15773521,0.1724262,0.1864853,0.199416,-0.0129307
71,0.07524361,0.138029,"('diffident', 'self-confident')",2.66249,2.7936764,1.0804479,1.3793529,0.7967968,0.8426467,1.1537446,1.2884263,-0.1346817
66,-0.07438387,-0.30090517,"('inactive', 'active')",-0.07329746,-0.21843316,1.3025036,0.97262734,1.3860047,1.0155236,0.6352067,0.3672031,0.2680036
61,-0.06913382,-0.25132102,"('illogical', 'logical')",-0.13390176,-0.123547286,-0.046925645,-0.10707732,0.18183947,0.07852729,-0.0170304,-0.1008546,0.0838242
65,0.06841007,-0.13726954,"('insecure', 'secure')",-1.0119388,-1.2205333,0.14852566,-0.07524142,-0.34315687,-0.2809924,-0.28454,-0.4285091,0.1439691
23,-0.0578496,0.16976377,"('insincere', 'sincere')",-0.040879913,0.08868189,-0.7309148,-0.29337305,5.303627,5.6170483,1.1184957,1.3955302,-0.2770345
3,0.054736674,0.046848975,"('repellent', 'pleasant')",-1.0601981,-1.03078,0.35013375,0.27535364,0.20054685,0.07446511,-0.1136952,-0.1585281,0.0448329
77,0.047502052,-0.0550016,"('unmotivated', 'motivated')",-0.066256195,-0.13499627,0.9748505,0.9362045,-0.90569574,-0.96775556,0.0126002,-0.0553872,0.0679874
