,hudson_male,hudson_female,tuple,city_male,city_female,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,male-female
5,0.8187551,0.8356735,"('distant', 'outgoing')",0.3988017,0.3172916,0.8655268,0.87631,-0.40317264,-0.45810312,0.4199778,0.3927929,0.0271849
32,-0.77928835,-0.9234316,"('unkind', 'kind')",0.3629312,0.2714433,0.49049014,0.4758179,1.5352328,1.4346516,0.4023414,0.3146203,0.0877211
61,0.7659006,0.64239776,"('illogical', 'logical')",-0.76566285,-0.8933734,0.49272457,0.39688247,0.3247223,0.13879132,0.2044212,0.0711745,0.1332467
39,0.76013994,0.6335526,"('exploitative', 'cooperative')",1.0892918,1.0028609,0.66195536,0.60641736,0.023530658,0.02775802,0.6337295,0.5676473,0.0660822
3,-0.73856324,-0.91220856,"('repellent', 'pleasant')",-0.04735262,-0.1794417,-0.38008243,-0.42662922,0.09418182,0.062356375,-0.2679541,-0.3639808,0.0960267
64,-0.70902234,-0.98705643,"('shy', 'confident')",-0.48906243,-0.5296241,-0.7542407,-0.65696084,-6.8831267,-6.6739264,-2.208863,-2.2118919,0.0030289
84,-0.6732154,-0.80956477,"('inferior', 'superior')",-1.8895204,-1.943558,-0.3851399,-0.3663538,0.53862864,0.530166,-0.6023118,-0.6473277,0.0450159
81,-0.64664733,-0.68897086,"('submissive', 'aggressive')",0.38484257,0.41997194,-1.0798918,-1.0036097,-0.4475733,-0.3648958,-0.4473175,-0.4093761,-0.0379414
6,0.64321935,0.7171824,"('distant', 'open')",-0.047333535,-0.116011575,0.6885968,0.66669303,0.4909485,0.45129356,0.4438578,0.4297894,0.0140684
79,-0.61545694,-0.4361207,"('wavering', 'unwavering')",-0.13857734,-0.0775468,0.59755117,0.6664896,0.10817765,0.27493995,-0.0120764,0.1069405,-0.1190169
26,0.585587,0.6120751,"('hardhearted', 'benevolent')",-0.47458643,-0.40113953,0.6309427,0.60901207,1.0738094,1.0500113,0.4539382,0.4674897,-0.0135515
38,0.569074,0.63453674,"('untruthful', 'truthful')",1.081262,1.056082,0.108468354,-0.022028878,0.108741954,0.071185395,0.4668866,0.4349438,0.0319428
82,-0.56633615,-0.62162447,"('poor', 'rich')",-0.65900713,-0.5988504,-0.9709889,-0.92385566,7.0684156,6.8914356,1.2180209,1.1867763,0.0312446
46,-0.5379154,-0.84450436,"('uncompetitive', 'competitive')",0.6899822,0.5493233,-0.2935546,-0.44034094,-0.26895672,-0.41350436,-0.1026111,-0.2872566,0.1846455
2,0.5358422,0.42903793,"('unlikable', 'likable')",0.7035415,0.68302107,1.5920736,1.5704184,0.6205489,0.6370184,0.8630015,0.829874,0.0331275
49,-0.5258238,-0.57490575,"('unable', 'able')",-1.1901814,-1.0894514,-0.36241013,-0.36734957,0.022710983,-0.023112718,-0.513926,-0.5137049,-0.0002211
14,-0.48935258,-0.51547796,"('antisocial', 'social')",0.40082845,0.52862525,-0.44346768,-0.39908013,-0.9134166,-0.92443985,-0.3613521,-0.3275932,-0.0337589
13,0.47610623,0.40159985,"('impolite', 'polite')",0.8268355,0.7702003,-0.015444651,-0.034783203,0.13909662,0.09750806,0.3566484,0.3086312,0.0480172
29,0.4461978,0.39869994,"('unfair', 'fair')",0.01822968,0.053500876,-0.06558992,-0.049810424,-0.45825988,-0.5338746,-0.0148556,-0.032871,0.0180154
37,-0.43548062,-0.46666035,"('fake', 'genuine')",-0.050465465,-0.14347018,-0.8720428,-0.8690329,0.6692201,0.63804156,-0.1721922,-0.2102805,0.0380883
28,0.42505106,0.13338763,"('disloyal', 'loyal')",0.11627306,-0.19464026,-0.89797825,-1.0506486,1.3617035,1.1411963,0.2512624,0.0073238,0.2439386
21,-0.41874975,-0.49647284,"('immoral', 'moral')",0.28489247,0.3128093,-0.45276764,-0.44287738,-0.48772293,-0.5376835,-0.268587,-0.2910561,0.0224691
76,-0.4182488,-0.5043478,"('anxious', 'daring')",0.8472384,0.92693424,0.2404297,0.33992776,0.89482105,1.027094,0.3910601,0.4474021,-0.056342
78,-0.41713426,-0.66660273,"('nonresilient', 'resilient')",-0.31567937,-0.4044955,1.0323931,0.90384954,0.8084094,0.7760303,0.2769972,0.1521954,0.1248018
57,0.38362575,0.20629978,"('unimaginative', 'imaginative')",-0.11848144,-0.28533286,-0.43296528,-0.4512681,-2.5866706,-2.646822,-0.6886229,-0.7942808,0.1056579
67,-0.37249,-0.34445837,"('doubtful', 'determined')",1.2026924,1.3209789,0.13666475,0.28183684,-0.56562614,-0.40291756,0.1003103,0.21386,-0.1135497
48,-0.36986375,-0.4792705,"('unintelligent', 'intelligent')",-0.58451056,-0.7184955,-1.0975516,-1.0739192,0.7603164,0.7020885,-0.3229024,-0.3923992,0.0694968
10,-0.36384538,-0.6604849,"('unsympathetic', 'sympathetic')",-0.2980203,-0.417126,-1.9748582,-2.0253944,0.4787898,0.38618478,-0.5394835,-0.6792052,0.1397217
63,0.34896937,0.20603739,"('unperceptive', 'insightful')",0.9259564,0.83543605,0.20311764,0.0579303,1.638277,1.4946809,0.7790802,0.6485212,0.130559
15,0.33820927,0.5835375,"('boring', 'funny')",-0.104520336,0.011570074,1.2069833,1.3285017,0.44491833,0.49347967,0.4713976,0.6042722,-0.1328746
70,-0.33537906,-0.47379687,"('lethargic', 'energetic')",0.3532694,0.22072472,-1.0191345,-1.0232784,1.0488262,1.043441,0.0118955,-0.0582274,0.0701229
23,-0.33433375,-0.5019107,"('insincere', 'sincere')",0.12641191,-0.022491612,0.11419902,0.041148864,6.2276735,6.009343,1.5334877,1.3815224,0.1519653
74,0.33255175,0.037785023,"('undedicated', 'dedicated')",0.5171353,0.34841102,0.01716046,-0.059387803,0.35037392,0.22522978,0.3043054,0.1380095,0.1662959
45,-0.31841847,-0.62116766,"('incompetent', 'competent')",0.06571299,-0.049670205,-1.2879109,-1.3900083,-0.05483565,-0.23168032,-0.398863,-0.5731317,0.1742687
83,-0.3038281,-0.4381032,"('powerless', 'powerful')",0.116331115,0.061638102,0.7365077,0.6979517,-0.6891604,-0.73356277,-0.0350374,-0.103019,0.0679816
24,0.28142717,0.14758348,"('dishonest', 'honest')",0.31802094,0.2214013,-1.5580301,-1.5479717,1.0773735,1.0039855,0.0296979,-0.0437503,0.0734482
11,-0.2726,-0.3797421,"('unhelpful', 'helpful')",1.1655557,1.098199,-1.0791457,-1.0857149,2.4069722,2.3409116,0.5551956,0.4934134,0.0617822
43,-0.26904476,-0.5193192,"('irresponsible', 'responsible')",0.40397412,0.21363913,-1.3062866,-1.4216857,0.6906537,0.5647476,-0.1201759,-0.2906545,0.1704786
20,-0.26772913,-0.17926282,"('rough', 'thoughtful')",-1.0485048,-0.9289348,0.39896414,0.4276333,1.0216489,1.0832161,0.0260948,0.1006629,-0.0745681
51,-0.23690772,-0.23157325,"('uneducated', 'educated')",0.45705867,0.45396537,-1.308572,-1.3129385,0.73482084,0.68496126,-0.0884001,-0.1013963,0.0129962
58,-0.23530623,-0.30177328,"('undiscriminating', 'discriminating')",-0.06516199,-0.13805127,0.89377856,0.7761114,0.079940535,-0.1127028,0.1683127,0.055896,0.1124167
85,0.23292765,0.5045343,"('insignificant', 'prestigious')",-1.3922964,-1.3734901,0.9264088,0.9346799,-0.008876931,0.037352823,-0.0604592,0.0257692,-0.0862284
1,0.22886872,0.3453996,"('unfriendly', 'friendly')",-0.65365475,-0.72446954,0.5117492,0.41974643,1.9061891,1.7411984,0.4982881,0.4454687,0.0528194
18,-0.22666742,-0.3118972,"('disagreeable', 'welcoming')",0.010397609,0.06540067,-0.29668745,-0.30459434,-0.6005612,-0.6447417,-0.2783796,-0.2989581,0.0205785
31,0.20529974,0.4152475,"('evil', 'good')",-0.5357145,-0.44231173,0.6587883,0.6784383,-1.2807294,-1.3595064,-0.238089,-0.1770331,-0.0610559
47,0.19140399,0.21126197,"('stupid', 'smart')",-0.10682681,-0.11575146,0.36082348,0.27818418,5.8364897,5.7282023,1.5704726,1.5254743,0.0449983
17,0.18611833,0.28153124,"('nasty', 'nice')",-0.16139752,-0.011863917,0.97861195,1.0186124,-1.0115478,-1.0099367,-0.0020538,0.0695858,-0.0716396
86,0.17928433,-0.1039823,"('uninfluential', 'influential')",-0.079074994,-0.24100743,-1.3250686,-1.4113938,0.27979636,0.0540203,-0.2362657,-0.4255908,0.1893251
0,-0.1781005,-0.3158189,"('unsociable', 'sociable')",-0.26117772,-0.3730945,-0.08563705,-0.20461817,-0.24735658,-0.48883414,-0.193068,-0.3455914,0.1525234
87,-0.16871366,-0.3366923,"('unsuccessful', 'successful')",0.23756129,0.116624236,1.0432599,1.0402291,0.7929155,0.66305673,0.4762558,0.3708044,0.1054514
66,0.16632888,0.049751967,"('inactive', 'active')",1.0608398,0.9138155,1.3185358,1.2477851,1.0420474,1.0147476,0.896938,0.8065251,0.0904129
55,-0.16048512,-0.38905188,"('incompetent', 'clever')",-0.3004911,-0.40349513,-1.7520949,-1.8323772,0.24167049,0.096277,-0.4928502,-0.6321618,0.1393116
22,0.15306096,-0.023963045,"('untrustworthy', 'trustworthy')",0.3643526,0.3167115,-0.9862966,-0.98237693,-0.9682246,-1.015056,-0.3592769,-0.4261711,0.0668942
36,-0.14247116,0.16977933,"('hostile', 'amicable')",-0.7735725,-0.7750502,1.9118629,1.8171566,-0.24972591,-0.1847991,0.1865233,0.2567717,-0.0702484
30,0.13663122,-0.023590062,"('intolerant', 'tolerant')",0.37049502,0.40603003,-0.5715373,-0.47298038,0.89819795,0.92075676,0.2084467,0.2075541,0.0008926
34,0.12438597,0.088992074,"('mean', 'honorable')",0.2550053,0.20403583,0.6220581,0.5769772,6.70432,6.517666,1.9264424,1.8469177,0.0795247
42,0.11904308,0.10190237,"('unreliable', 'reliable')",0.583536,0.6689881,0.6783106,0.7902056,-2.520458,-2.3763714,-0.2848921,-0.2038188,-0.0810733
54,0.11329813,0.13178575,"('incapable', 'capable')",-0.10995619,-0.15561758,1.1189133,1.1064888,1.1744922,1.2116404,0.5741869,0.5735743,0.0006126
69,-0.11232072,-0.03386034,"('lazy', 'industrious')",0.19211084,0.20794085,2.3566067,2.3874671,-0.993971,-0.96707195,0.3606065,0.3986189,-0.0380124
59,-0.080681324,-0.08012988,"('foolish', 'wise')",-0.09115912,-0.053740337,0.016819488,0.08535491,0.17688245,0.2176246,0.0054654,0.0422773,-0.0368119
35,0.0752879,0.23109096,"('corrupt', 'incorrupt')",-0.61063075,-0.5464066,1.1943033,1.2279652,-0.38137218,-0.21061386,0.0693971,0.1755089,-0.1061118
41,0.0596516,0.09094481,"('unforgiving', 'forgiving')",0.08742203,0.07108436,0.6447316,0.5099358,-0.43131799,-0.42706814,0.0901218,0.0612242,0.0288976
4,-0.057847824,0.115178615,"('disliked', 'liked')",-0.23423873,-0.2206807,0.37602928,0.37176666,-6.6646423,-6.678972,-1.6451749,-1.6031768,-0.0419981
60,-0.054609876,-0.19904315,"('inefficient', 'efficient')",0.8251219,0.7182157,-0.35603324,-0.3861517,0.47389647,0.40027946,0.2220938,0.1333251,0.0887687
19,-0.035398833,-0.012076795,"('inhospitable', 'hospitable')",0.10230511,0.15072237,-0.48198038,-0.46332183,-0.20785047,-0.1848093,-0.1557311,-0.1273714,-0.0283597
7,-0.030041695,-0.15182209,"('insensitive', 'sensitive')",0.08222362,-0.05148489,-0.25289124,-0.2650823,0.8525459,0.63110614,0.1629592,0.0406792,0.12228
75,-0.024749681,0.19336689,"('meek', 'impulsive')",0.31487048,0.42738786,0.25144142,0.36171004,-0.5148659,-0.42717955,0.0066741,0.1388213,-0.1321472
56,0.015612315,0.043968566,"('impractical', 'practical')",0.7456832,0.721639,0.09269553,0.14186421,0.09717922,0.12532711,0.2377926,0.2581997,-0.0204071
