,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,male-female
16,-1.0270267,-1.1184752,"('unpopular', 'popular')",-0.7867837,-0.9164907,-0.8953512,-0.91767746,-1.5530199,-1.4187888,0.5154811,0.45297706,-0.7493401,-0.783691,0.0343509
74,0.96527624,0.9919249,"('undedicated', 'dedicated')",0.8046456,0.83202016,0.3337151,0.19545008,0.7546704,0.6227959,0.6795808,0.6125899,0.7075776,0.6509562,0.0566214
43,0.95523643,1.0342097,"('irresponsible', 'responsible')",0.5187094,0.6225952,1.1607322,1.112649,0.39419293,0.19700652,0.3400311,0.31810385,0.6737804,0.6569129,0.0168675
55,0.90097314,0.97692686,"('incompetent', 'clever')",0.73244494,0.9372993,1.8271027,1.6961746,1.6569701,1.2834802,-0.018432701,-0.009619689,1.0198116,0.9768522,0.0429594
21,0.89315724,0.8797646,"('immoral', 'moral')",1.8290886,1.979282,1.0805115,1.0634534,1.9714545,1.7139312,-0.88537323,-0.91715133,0.9777678,0.943856,0.0339118
9,0.8847914,0.8069235,"('unaffectionate', 'caring')",-1.1189134,-1.3647704,-0.18901987,-0.31588444,-2.2580748,-2.4039974,0.8876382,0.7597828,-0.3587157,-0.5035892,0.1448735
76,0.8674556,0.9844067,"('anxious', 'daring')",1.3058482,1.4669312,0.17496017,0.0539212,1.7813495,1.5842768,0.24609375,0.34581527,0.8751414,0.8870702,-0.0119288
14,0.8636475,0.8650941,"('antisocial', 'social')",1.8722409,2.0445807,2.095045,2.030626,1.5523511,1.4280205,-0.7168135,-0.69879675,1.1332942,1.1339049,-0.0006107
46,0.8437654,0.75972587,"('uncompetitive', 'competitive')",2.1116872,2.2853985,1.5569118,1.4078319,1.7913475,1.4964309,-0.06311581,-0.11813393,1.2481193,1.1662506,0.0818687
19,-0.8398609,-0.8475464,"('inhospitable', 'hospitable')",-1.4081068,-1.4773123,-1.0834646,-1.0137866,-1.5662917,-1.4090035,-0.40832224,-0.45681635,-1.0612093,-1.040893,-0.0203163
17,0.8268028,0.7617636,"('nasty', 'nice')",-1.183594,-1.320751,-0.3220121,-0.43339172,-0.8268763,-0.81894904,-0.9692688,-1.0738143,-0.4949897,-0.5770285,0.0820388
38,0.7984159,0.85835826,"('untruthful', 'truthful')",-0.050007276,-0.15933609,0.4192068,0.43218857,-1.1684642,-1.1218834,-0.24772213,-0.33049878,-0.0497142,-0.0642343,0.0145201
88,0.7478919,0.63598514,"('low', 'eminent')",0.5452767,0.37982827,0.03365706,-0.11486005,-0.2709606,-0.41583684,0.48015174,0.35807252,0.3072034,0.1686378,0.1385656
25,-0.7398926,-0.9172305,"('egoistic', 'altruistic')",-1.6350651,-1.7656513,-1.3810726,-1.4410083,-1.6919408,-1.6747702,1.4462402,1.2474679,-0.8003462,-0.9102385,0.1098923
72,0.73839283,0.91921866,"('unambitious', 'ambitious')",-0.23684506,-0.16751644,0.1173058,0.20523544,-0.98773605,-1.0439913,-1.3637396,-1.0934119,-0.3465244,-0.2360931,-0.1104313
2,0.72430825,0.8014666,"('unlikable', 'likable')",0.56114787,0.5085673,1.1083143,1.1295869,0.664314,0.6517279,0.43020108,0.4847852,0.6976571,0.7152267,-0.0175696
84,0.7223839,0.6172046,"('inferior', 'superior')",0.78478,0.8844879,0.4303452,0.40812382,0.006053388,-0.092016704,0.8143775,0.7923853,0.551588,0.522037,0.029551
20,0.7043962,0.700809,"('rough', 'thoughtful')",0.41689032,0.4129448,-0.23821214,-0.19947283,0.54672897,0.39541975,0.71805596,0.80951065,0.4295719,0.4238423,0.0057296
33,0.69863844,0.5354503,"('wrong', 'right')",-0.07758119,-0.16087064,-0.09073777,-0.17144808,0.11052793,0.19167925,-0.6420959,-0.81709945,-0.0002497,-0.0844577,0.084208
53,-0.695961,-0.6805955,"('uncreative', 'creative')",-1.5515014,-1.5791569,-0.73985314,-0.91100574,-0.694555,-0.88268787,1.1725202,0.87467426,-0.5018701,-0.6357543,0.1338842
32,0.68824184,0.6559342,"('unkind', 'kind')",1.1641458,1.107827,0.43158197,0.2962455,0.48757717,0.36006176,0.9489282,0.860271,0.744095,0.6560678,0.0880272
50,0.6773449,0.5098314,"('clumsy', 'skillful')",-0.061763275,-0.25212592,0.6793126,0.52472943,0.070488796,0.0839788,0.13341135,0.13472651,0.2997589,0.200228,0.0995309
87,0.6744978,0.59318876,"('unsuccessful', 'successful')",0.9467856,1.0413085,0.903516,0.8335511,0.966048,0.92237586,0.5145426,0.51731837,0.801078,0.7815485,0.0195295
18,-0.63327444,-0.81656235,"('disagreeable', 'welcoming')",0.8566262,0.79748785,0.14080587,-0.053243633,-0.4896569,-0.54878134,-0.15996972,-0.38942578,-0.0570938,-0.202105,0.1450112
86,0.61437446,0.45376202,"('uninfluential', 'influential')",0.13533007,0.16727965,0.5488577,0.3344763,-0.43813232,-0.7423276,-0.18731427,-0.33760038,0.1346231,-0.024882,0.1595051
66,-0.60415006,-0.41460967,"('inactive', 'active')",-0.10694867,0.041464306,-1.2411094,-1.0784737,-0.6622785,-0.4963873,0.8663625,0.9100918,-0.3496248,-0.2075829,-0.1420419
42,0.5906656,0.6055298,"('unreliable', 'reliable')",0.947364,0.9932812,-0.13901427,-0.19331875,0.9553073,1.0119634,-2.7077672,-2.5688174,-0.0706889,-0.0302723,-0.0404166
49,-0.5880837,-0.5991716,"('unable', 'able')",-1.2711574,-1.2154589,-0.49585342,-0.55132526,-0.73766065,-0.8226983,-1.0808244,-1.0609659,-0.8347158,-0.849924,0.0152082
71,0.5820951,0.5289125,"('diffident', 'self-confident')",0.26581135,0.2013309,0.7296657,0.7000092,-1.1563666,-1.0848528,0.18023787,-0.030547002,0.1202887,0.0629705,0.0573182
15,-0.5802261,-0.7577402,"('boring', 'funny')",-0.9980984,-0.96809983,-0.2758982,-0.2982197,-0.11428219,-0.05456746,0.30264673,0.21269527,-0.3331716,-0.3731864,0.0400148
70,0.5237821,0.596501,"('lethargic', 'energetic')",1.2305224,1.4085758,0.1574829,0.17161493,1.9864774,1.7956418,0.82527685,0.9193502,0.9447083,0.9783367,-0.0336284
73,0.52315867,0.5455915,"('helpless', 'self-reliant')",-0.28141367,-0.30616224,-0.1805342,-0.20017603,-0.2730874,-0.20428312,-3.1929226,-2.9907658,-0.6809598,-0.6311592,-0.0498006
41,-0.5093447,-0.6272972,"('unforgiving', 'forgiving')",0.05188849,-0.0957363,-0.4084883,-0.5259983,0.11154307,0.0014991611,0.11329301,0.016400129,-0.1282217,-0.2462265,0.1180048
57,-0.47683614,-0.6128629,"('unimaginative', 'imaginative')",-0.7596427,-0.7512205,-0.2653948,-0.53246915,0.40491843,0.086242706,-1.9171468,-2.1017609,-0.6028204,-0.7824142,0.1795938
36,-0.4720273,-0.6428165,"('hostile', 'amicable')",-2.2644842,-2.6467307,-1.3628081,-1.4478306,-2.6598682,-2.5904279,0.32222253,0.19219908,-1.287393,-1.4271213,0.1397283
80,0.46903357,0.46272364,"('dominated', 'dominating')",1.2768754,1.538365,0.7507673,0.69460416,2.1169598,1.9342301,-1.547857,-1.4226828,0.6131558,0.641448,-0.0282922
69,-0.46145275,-0.6412139,"('lazy', 'industrious')",-0.7056517,-0.95251507,-0.9904586,-0.99625367,0.2460363,0.43424886,-0.2762917,-0.36634347,-0.4375637,-0.5044155,0.0668518
63,0.42604065,0.5177708,"('unperceptive', 'insightful')",0.83323056,0.88460976,0.39555022,0.5188099,0.18379068,0.24789958,0.90900135,1.0762758,0.5495227,0.6490732,-0.0995505
48,0.42476052,0.38181517,"('unintelligent', 'intelligent')",-0.28523132,-0.32460213,0.28655368,0.11323327,-0.7197918,-0.92699075,0.07014091,0.024915366,-0.0447136,-0.1463258,0.1016122
40,0.4119244,0.41925848,"('stingy', 'generous')",0.029276699,-0.042670824,-0.9974559,-1.1548433,0.5892219,0.4952674,-0.9867064,-1.0811101,-0.1907479,-0.2728197,0.0820718
47,0.4031543,0.54814255,"('stupid', 'smart')",0.57070214,0.745362,0.9753211,1.011973,0.7460293,0.707892,4.629817,4.7148495,1.4650047,1.5456438,-0.0806391
85,0.3567005,0.21388453,"('insignificant', 'prestigious')",-2.103549,-2.5256603,-2.4497857,-2.5286207,-2.5865133,-2.4575877,0.75828207,0.4830361,-1.2049731,-1.3629896,0.1580165
27,0.3216707,0.31748146,"('hardhearted', 'softhearted')",-1.7275983,-1.820298,-1.0317935,-1.060976,-0.35487035,-0.4581739,1.1484306,0.9483084,-0.3288322,-0.4147316,0.0858994
8,-0.2859116,-0.33002117,"('unaffectionate', 'affectionate')",-2.0531383,-2.351864,-1.3349057,-1.429595,-3.217162,-3.247003,0.44259036,0.4241468,-1.2897054,-1.3868673,0.0971619
0,0.28568664,0.2680818,"('unsociable', 'sociable')",0.46274084,0.50184494,1.2411232,0.9900341,0.5792657,0.2378982,-0.16083008,-0.30956697,0.4815973,0.3376584,0.1439389
1,-0.27361017,-0.2957871,"('unfriendly', 'friendly')",-1.6900253,-1.9159817,-0.72568387,-0.87323403,-1.9428563,-2.0312252,1.5980289,1.3223284,-0.6068293,-0.7587799,0.1519506
67,0.26252615,0.2652371,"('doubtful', 'determined')",0.4110154,0.5144528,0.6387067,0.73989916,1.3236623,1.3747983,-0.6190032,-0.44228125,0.4033814,0.4904212,-0.0870398
58,0.26169404,0.3376453,"('undiscriminating', 'discriminating')",-0.055545613,0.030053906,0.74630725,0.7432408,0.13604863,0.030962303,0.20938292,0.13285734,0.2595774,0.2549519,0.0046255
22,0.24789801,0.37891987,"('untrustworthy', 'trustworthy')",1.0724947,1.1451365,0.81465036,0.7669215,1.2533588,1.191629,-0.71992683,-0.6387574,0.533695,0.5687699,-0.0350749
51,0.24788836,0.22362211,"('uneducated', 'educated')",1.1343309,1.1875165,0.9202556,0.86755085,0.2987609,0.24263534,0.38015577,0.36889338,0.5962783,0.5780436,0.0182347
52,-0.18288824,-0.46601382,"('irrational', 'rational')",-1.7424444,-2.086701,-0.2262699,-0.4105147,-0.91733265,-0.93942547,-0.22321938,-0.44901103,-0.6584309,-0.8703332,0.2119023
64,-0.16733077,-0.25251424,"('shy', 'confident')",-0.018049352,-0.038428526,0.5994478,0.50886196,1.6166371,1.4617735,-5.5298867,-5.4450874,-0.6998364,-0.7530789,0.0532425
3,-0.16125529,-0.14590345,"('repellent', 'pleasant')",0.107079946,0.19395529,-0.6056652,-0.6001275,0.7100436,0.57109666,0.08013314,0.025784157,0.0260672,0.008961,0.0171062
37,-0.15586308,-0.29035383,"('fake', 'genuine')",0.15806915,0.10932045,-0.21402974,-0.33541515,0.45300767,0.28981164,0.4299967,0.304493,0.1342361,0.0155712,0.1186649
77,0.13511547,-0.10188472,"('unmotivated', 'motivated')",-0.6718242,-0.67954785,0.19687095,0.12563622,1.0566208,0.72756946,-0.9652747,-1.0442363,-0.0496983,-0.1944926,0.1447943
82,0.12258768,0.32549924,"('poor', 'rich')",-0.39276934,-0.3341544,0.5381993,0.5917589,-0.4891992,-0.49240398,5.5632176,5.5204177,1.0684072,1.1222235,-0.0538163
59,0.10800104,0.035137918,"('foolish', 'wise')",-0.6151743,-0.7370968,0.22852284,0.25411856,-1.1057031,-0.93094325,0.007262647,-0.04258549,-0.2754182,-0.2842738,0.0088556
54,-0.09924834,-0.21538758,"('incapable', 'capable')",-0.77156603,-0.8371067,0.08288315,0.030013837,-0.37073892,-0.45811754,0.5087405,0.45194706,-0.1299859,-0.2057302,0.0757443
81,-0.08322363,-0.11142586,"('submissive', 'aggressive')",1.431718,1.6638753,1.7089596,1.667534,1.60854,1.4208481,-0.8780013,-0.7072348,0.7575986,0.7867194,-0.0291208
45,0.07281056,0.20975223,"('incompetent', 'competent')",-0.2150979,-0.04706225,0.67726964,0.6361332,0.7338684,0.634252,-0.20321283,-0.17686923,0.2131276,0.2512412,-0.0381136
79,-0.036016002,0.009838125,"('wavering', 'unwavering')",-0.44793478,-0.552049,-0.88426536,-0.8268862,-2.325381,-2.1035364,-0.19001578,-0.18866713,-0.7767226,-0.7322601,-0.0444625
26,0.032668743,0.010407547,"('hardhearted', 'benevolent')",0.7067741,0.6549179,-0.2537179,-0.33365276,-1.0288911,-1.047967,1.5596899,1.4458679,0.2033048,0.1459147,0.0573901
