,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,male-female
12,1.060691,1.0368623,"('unsupportive', 'supportive')",0.18838751,-0.11096592,0.06297641,0.035101116,0.8493286,0.65217197,0.94968796,0.8927449,-1.6033659,-1.4533278,0.2512842,0.1754311,0.0758531
41,1.0586497,1.1845303,"('unforgiving', 'forgiving')",0.38606188,0.46104765,-0.58020806,-0.22139063,-0.53933287,-0.067735076,0.5836418,0.96620256,-0.52336687,-0.32944295,0.0642409,0.332202,-0.2679611
35,-1.046348,-0.9056267,"('corrupt', 'incorrupt')",-1.2385904,-1.0936087,0.90623325,0.86643976,-0.2296634,-0.14583842,1.4603688,1.3717194,-1.2844534,-1.2674263,-0.2387422,-0.1957235,-0.0430187
61,1.009841,0.8740007,"('illogical', 'logical')",-0.63223696,-0.76845205,-0.3550533,-0.513315,-0.072317764,-0.36805078,1.2554603,1.105039,0.6478301,0.56010723,0.3089206,0.1482215,0.1606991
1,0.976615,0.85194004,"('unfriendly', 'friendly')",-0.980635,-1.07006,-0.8433956,-0.78784823,-1.0143366,-1.1129757,2.2573667,2.2670105,1.519125,1.7568896,0.3191232,0.3174927,0.0016305
47,0.96273756,0.9010721,"('stupid', 'smart')",0.10432467,0.12952462,-0.5195049,-0.5974718,0.0047812425,-0.108043045,-0.07667006,-0.1742686,5.2467813,5.1195965,0.9537416,0.8784016,0.07534
42,0.94881344,0.9069235,"('unreliable', 'reliable')",1.2874893,1.1351297,0.9095098,0.63327557,0.6035979,0.32716104,-0.95253956,-1.0351816,-2.7136188,-2.550995,0.0138753,-0.0972812,0.1111565
11,0.90141904,0.8128448,"('unhelpful', 'helpful')",0.011955731,-0.13804272,-0.7229796,-0.69314593,1.0497986,0.84137964,0.2765198,0.21629767,2.8335092,2.7903974,0.7250371,0.6382885,0.0867486
39,0.8889698,0.7160432,"('exploitative', 'cooperative')",0.43485737,0.12692669,-0.013839494,-0.28513134,0.3917442,-0.13967276,1.7004801,1.2840471,0.22397631,0.07716193,0.6043648,0.2965625,0.3078023
54,0.8875338,0.83101034,"('incapable', 'capable')",-0.017657153,-0.23885873,0.32991445,0.16842374,0.15040785,-0.12131266,1.2898221,1.0310975,0.751408,0.77340233,0.5652382,0.4072938,0.1579444
66,0.88589567,0.852828,"('inactive', 'active')",0.4710452,0.48926383,1.188493,1.0417501,1.1554022,1.0342181,2.2458277,2.1855862,0.24141106,0.087104924,1.0313458,0.9484585,0.0828873
31,-0.83837956,-0.5864992,"('evil', 'good')",-0.05645428,0.37206185,0.436281,0.58433956,-0.8139635,-0.4420604,0.88832504,1.0933189,-1.6938533,-1.5351144,-0.3463408,-0.0856589,-0.2606819
13,0.833979,0.7945662,"('impolite', 'polite')",0.1682548,0.056653537,-0.20032941,-0.2319479,0.12684436,-0.021236325,-0.6739311,-0.7451789,-0.47177586,-0.43859598,-0.0361597,-0.0976232,0.0614635
81,0.8156185,0.5044481,"('submissive', 'aggressive')",0.8991245,0.83336633,-0.72276706,-0.7200824,0.47489512,0.3222546,-2.078635,-2.0383065,-0.2529216,-0.28160122,-0.1441143,-0.2299868,0.0858725
14,0.8124728,0.7791554,"('antisocial', 'social')",0.5985442,0.5574592,-0.5189988,-0.3977087,0.11783066,0.105259076,-0.9351948,-0.79365754,-0.4571228,-0.4611866,-0.0637448,-0.0351132,-0.0286316
5,0.79743373,0.81075454,"('distant', 'outgoing')",-0.89302814,-1.0173519,1.4645728,1.3030074,0.4213006,0.3602711,2.6326349,2.5609748,-0.5824976,-0.49919307,0.6400693,0.5864104,0.0536589
43,0.75130653,0.73098457,"('irresponsible', 'responsible')",-0.4711289,-0.8000102,-1.7057949,-1.7456447,-0.4394834,-0.70066965,-1.6016096,-1.7866684,0.81780326,1.0326325,-0.4414845,-0.544896,0.1034115
24,0.7212111,0.7416618,"('dishonest', 'honest')",0.42998096,0.41391265,-0.07721835,0.0050444077,-0.021437455,-0.029201495,0.17618892,0.3330699,1.2281699,1.4379747,0.4094826,0.4837437,-0.0742611
40,0.67495847,0.7574658,"('stingy', 'generous')",1.2624552,1.2924469,1.394939,1.544315,0.6864189,0.9580235,1.0142033,1.2193267,-1.8963411,-1.787631,0.5227724,0.6639911,-0.1412187
73,0.67336637,0.5578694,"('helpless', 'self-reliant')",1.0499706,0.87098074,1.4606805,1.146827,0.70894533,0.4387461,0.4091111,0.14910926,-3.6086447,-3.5498664,0.1155715,-0.064389,0.1799605
48,-0.6731484,-0.85494846,"('unintelligent', 'intelligent')",-0.7717099,-0.7733705,-2.357767,-2.1393995,-1.415492,-1.4372188,-0.7457391,-0.751375,0.8498763,0.8907452,-0.85233,-0.8442612,-0.0080688
69,0.635757,0.6893621,"('lazy', 'industrious')",0.11028407,0.1787037,0.8876119,0.58849674,0.27360302,0.11681688,1.5504785,1.2489406,-1.1048987,-1.2615274,0.3921393,0.2601321,0.1320072
8,0.6221072,0.6228823,"('unaffectionate', 'affectionate')",-0.45832193,-0.58305466,-0.2929257,-0.2216067,-0.5572032,-0.5014349,3.098327,3.079056,0.51323575,0.75815195,0.4875365,0.5256657,-0.0381292
10,-0.61059266,-0.62423205,"('unsympathetic', 'sympathetic')",-1.3480657,-1.3433565,-2.036955,-1.9270236,-0.9779925,-0.9323971,-2.2472517,-1.9108722,0.34203202,0.71318007,-1.1464709,-1.0041169,-0.142354
72,0.5963603,0.5423512,"('unambitious', 'ambitious')",0.13021497,0.006175453,0.36470917,0.18295518,0.5519256,0.44236308,0.30658466,0.18529946,-0.32849362,-0.21408485,0.2702169,0.1908432,0.0793737
50,-0.58746517,-0.689154,"('clumsy', 'skillful')",0.32538456,0.29312485,-0.5170664,-0.7769041,0.19957411,-0.09619573,0.3741313,0.21091686,0.26525792,0.3148555,0.0099694,-0.1238928,0.1338622
44,-0.5787431,-0.44242182,"('prejudiced', 'unprejudiced')",0.3905909,0.28508076,1.1717763,0.6980681,0.3667858,-0.082328424,-1.342825,-1.5256606,-1.6355467,-1.7425431,-0.271327,-0.4683009,0.1969739
30,0.5742648,0.4784012,"('intolerant', 'tolerant')",0.44770965,0.49279344,-1.3566836,-1.1597533,-0.34142822,-0.26724452,-0.85581744,-0.6383808,0.39547727,0.4255283,-0.1894129,-0.1114426,-0.0779703
78,0.5720807,0.55309385,"('nonresilient', 'resilient')",-0.75104576,-0.8368388,-1.6636282,-1.7165997,-0.5765036,-0.806092,0.48564807,0.101100594,0.09656836,-0.03215424,-0.3061468,-0.4562484,0.1501016
21,0.55371356,0.22331762,"('immoral', 'moral')",0.017278053,-0.22455305,-1.0551654,-1.2383133,-0.44847983,-0.677148,-1.3122869,-1.4303937,-0.75422764,-0.74748605,-0.4998614,-0.6824294,0.182568
60,0.53967905,0.32389095,"('inefficient', 'efficient')",-0.35441598,-0.53135604,-1.3638954,-1.3763208,-0.19472991,-0.51224244,-1.6469017,-1.8264555,0.42896444,0.43922055,-0.4318833,-0.5805439,0.1486606
33,0.5353943,0.6528618,"('wrong', 'right')",0.08408254,0.2269976,0.8115243,0.9189824,0.17483586,0.3083764,1.7211126,1.6816679,-0.8254738,-0.7617549,0.4169126,0.5045218,-0.0876092
26,0.5149918,0.68422985,"('hardhearted', 'benevolent')",-0.11479834,0.11966048,-0.30360368,0.163607,-0.3183223,0.11179608,1.8930053,2.0562952,1.3423988,1.5372069,0.5022786,0.7787992,-0.2765206
7,0.5138051,0.41959637,"('insensitive', 'sensitive')",-0.034705542,-0.35435,-1.1346204,-1.437317,-0.7668767,-1.2038913,-0.5857572,-0.66636455,0.68180466,0.7886262,-0.2210584,-0.4089501,0.1878917
82,-0.453107,-0.5792039,"('poor', 'rich')",-0.41413692,-0.37191775,-0.7065285,-0.8175435,0.437841,0.4510979,-1.0692401,-1.008881,6.35565,6.265196,0.6917464,0.6564579,0.0352885
59,0.44865525,0.4776329,"('foolish', 'wise')",-0.17507344,-0.17875622,0.5133811,0.33510184,0.061089814,0.083771735,1.4882896,1.3972749,-0.23754495,-0.20403408,0.3497996,0.3184985,0.0313011
57,-0.4327176,-0.4227488,"('unimaginative', 'imaginative')",-0.73471564,-0.53438467,-0.82021475,-0.48046255,-0.20516081,0.07522407,-1.241723,-0.9247313,-2.8115041,-2.4862473,-1.0410059,-0.7955585,-0.2454474
6,0.39845774,0.51669985,"('distant', 'open')",-1.3320593,-1.3910339,1.3526471,1.1393552,0.1549892,0.0921766,2.8548892,2.8909764,-0.5733978,-0.4028142,0.475921,0.4742267,0.0016943
28,0.36160213,0.16927348,"('disloyal', 'loyal')",-0.92511237,-1.1641356,-0.7199467,-0.8596657,-0.73029304,-0.8906978,0.20160092,0.025873428,1.4677933,1.4118202,-0.0573926,-0.217922,0.1605294
85,0.3452652,0.22537152,"('insignificant', 'prestigious')",-0.093480945,-0.25379395,1.6757293,1.4833632,0.028268259,-0.060565017,2.970925,2.8582268,-0.73112005,-0.6696794,0.6992644,0.5971539,0.1021105
3,-0.34219202,-0.40296096,"('repellent', 'pleasant')",-0.83526224,-0.8038741,-1.6003443,-1.6089307,-0.59237325,-0.73286,-2.0071325,-1.8921446,0.7915575,0.8133429,-0.7642912,-0.7712379,0.0069467
45,-0.32924858,-0.3042987,"('incompetent', 'competent')",-1.1601135,-0.8603042,-2.5320396,-2.049069,-1.4541321,-0.950685,-1.9663366,-1.6211314,-0.324234,-0.20600206,-1.2943507,-0.9985817,-0.295769
17,0.31712797,0.37383977,"('nasty', 'nice')",-0.4442104,-0.20685628,0.022968188,0.23919955,-0.48286805,-0.3215172,-0.013997221,0.09308948,-0.81394947,-0.88601667,-0.2358215,-0.1180436,-0.1177779
80,0.31689638,0.3028176,"('dominated', 'dominating')",0.37547147,0.34110358,-0.25788632,0.05536391,0.53840274,0.6903498,-1.238156,-1.2354654,-0.44623327,-0.4023184,-0.1185842,-0.0413582,-0.077226
88,-0.3057308,-0.49598682,"('low', 'eminent')",-0.078835875,-0.021759577,-1.0341561,-0.8811142,-0.67625344,-0.60361797,-0.48458847,-0.23873085,0.18743838,0.4275381,-0.3986877,-0.3022786,-0.0964091
16,-0.30300707,-0.4047459,"('unpopular', 'popular')",-0.63184917,-0.63903826,-0.5662625,-0.66333526,-1.0690854,-1.1637566,-0.957207,-0.9630731,-0.26177466,-0.49267143,-0.6315309,-0.7211034,0.0895725
64,-0.30196184,-0.5066464,"('shy', 'confident')",0.74186206,0.5022986,-0.1451418,-0.37979603,0.06112447,-0.23263012,-1.1030929,-1.2121941,-6.0939913,-6.103201,-1.1402002,-1.3220282,0.181828
51,0.2893265,-0.009969853,"('uneducated', 'educated')",1.142189,1.0884135,-0.25034976,-0.1312243,1.5231785,1.5896989,-0.397435,-0.2951019,1.020977,1.095009,0.5546477,0.5561376,-0.0014899
74,0.2781413,0.27112174,"('undedicated', 'dedicated')",0.5349177,0.30614072,-0.2777421,-0.21713692,0.9388823,0.8218206,1.3920368,1.4940518,-0.08560051,0.19185033,0.4634392,0.4779747,-0.0145355
46,0.27811152,0.13630038,"('uncompetitive', 'competitive')",-0.5463011,-0.5691644,-2.2328932,-2.1782265,-0.37098154,-0.56311595,-2.1451156,-2.1168199,-0.61558366,-0.60234445,-0.938794,-0.9822284,0.0434344
25,0.27628934,0.16645001,"('egoistic', 'altruistic')",-0.26131478,-0.395618,0.60727066,0.5513271,-0.07698048,-0.23301029,1.352129,0.96910244,0.95492244,0.75353694,0.475386,0.3019647,0.1734213
67,0.2723758,0.43922305,"('doubtful', 'determined')",0.27168766,0.54809034,0.185879,0.33155972,0.32182112,0.47387326,-0.6465934,-0.43388695,-0.7352719,-0.58417046,-0.055017,0.1291148,-0.1841318
58,0.26052302,0.050853737,"('undiscriminating', 'discriminating')",0.43247893,0.40389693,-0.5917844,-0.53386796,-0.024099201,0.05696609,0.89001465,1.1525599,0.31906974,0.28802872,0.2143671,0.2364062,-0.0220391
49,0.2586464,0.14478897,"('unable', 'able')",-0.8213019,-1.0910985,-0.7804974,-0.99192655,-0.4827799,-0.72686535,0.3746936,0.2719534,-0.6556928,-0.73152435,-0.3511553,-0.5207787,0.1696234
79,-0.2529566,-0.15555415,"('wavering', 'unwavering')",-0.4271291,-0.38352942,0.4477868,0.4141803,-0.050523095,0.15935665,1.5485996,1.5187451,-0.52953273,-0.48676655,0.1227075,0.1777386,-0.0550311
18,-0.25129992,-0.3073053,"('disagreeable', 'welcoming')",1.1756563,0.7993315,1.4853083,1.1553366,0.5892358,0.3665089,0.38129207,0.3321322,-0.6340313,-0.64825636,0.4576935,0.2829579,0.1747356
53,-0.22257899,-0.35720187,"('uncreative', 'creative')",-0.5418795,-0.77336335,0.29609665,-0.010627758,0.6579411,0.31483307,1.3992283,1.1792828,0.57865095,0.5681911,0.3612431,0.153519,0.2077241
20,-0.21742064,-0.24598752,"('rough', 'thoughtful')",-0.77304256,-0.564206,-0.4430318,-0.3657141,-0.56497353,-0.5206295,0.05050148,0.19627033,0.5870078,0.81556696,-0.2268265,-0.1141166,-0.1127099
76,-0.20952135,-0.26774338,"('anxious', 'daring')",0.69089633,0.68440044,-0.25891575,-0.19514996,0.25339708,0.26472852,-0.6245155,-0.57449573,0.1864191,0.17335333,0.0062933,0.0141822,-0.0078889
86,-0.19596271,-0.36895156,"('uninfluential', 'influential')",-1.2611386,-1.3062088,-1.7301689,-1.4752905,-0.48031974,-0.28752297,-1.2942604,-1.0648566,-0.24908128,-0.15163,-0.8684886,-0.7757434,-0.0927452
55,0.16709115,-0.13454847,"('incompetent', 'clever')",-0.018512238,-0.18940268,-1.2218902,-1.0108111,-0.35281083,-0.3104345,-2.0205047,-1.897773,0.5019358,0.3640732,-0.4907819,-0.5298161,0.0390342
70,0.16003022,0.0628563,"('lethargic', 'energetic')",0.7059036,0.7506216,-0.8280394,-0.68478525,0.18722726,0.13049833,-1.7761863,-1.6000177,0.8479678,0.94405466,-0.1171828,-0.0661287,-0.0510541
75,-0.15825291,0.009992819,"('meek', 'impulsive')",0.78474426,1.0314095,1.738851,1.9429868,1.9375896,2.2253008,0.80801845,1.0779225,-0.64643747,-0.5399857,0.7440855,0.9579378,-0.2138523
77,0.15227504,-0.18315628,"('unmotivated', 'motivated')",-1.2429708,-1.4284618,-2.1923375,-2.206493,-0.8159502,-1.1118717,-0.8590969,-1.1663826,-1.2018807,-1.3004808,-1.0266603,-1.2328076,0.2061473
22,-0.14960602,-0.18599793,"('untrustworthy', 'trustworthy')",0.40185553,0.3677044,-0.89336056,-0.6597014,-0.5429516,-0.44577894,-1.9014072,-1.7242149,-0.8677862,-0.71704614,-0.658876,-0.5608392,-0.0980368
29,-0.12103695,0.020667458,"('unfair', 'fair')",-0.49120852,-0.30070782,-0.21528088,-0.078694776,-1.064397,-0.8829117,-0.7009538,-0.5569602,-0.32284558,-0.118763044,-0.4859538,-0.3195617,-0.1663921
0,0.11736814,-0.005445559,"('unsociable', 'sociable')",-0.8853662,-0.97689766,-1.6627468,-1.4708228,-1.4075357,-1.2151783,-1.5402015,-1.3806714,-0.2181638,-0.23335567,-0.9327744,-0.8803952,-0.0523792
27,-0.09143902,0.060796626,"('hardhearted', 'softhearted')",-0.1194334,0.073311746,-0.120990135,-0.11059321,-0.46156314,-0.41368017,0.98761463,1.0984278,0.8525128,1.0002209,0.1744503,0.2847473,-0.110297
84,-0.08515889,-0.1328023,"('inferior', 'superior')",-0.8652617,-0.9332296,0.046905145,-0.058670424,-0.50878847,-0.5722815,-0.14867978,-0.15927273,0.8364314,0.71273154,-0.1207587,-0.1905875,0.0698288
36,-0.08452139,-0.107640445,"('hostile', 'amicable')",-1.0869938,-0.9221261,0.5669576,0.55439526,-0.2877286,-0.2015408,2.882082,2.94067,-1.0245352,-1.0550945,0.1608768,0.2014439,-0.0405671
65,-0.07951931,-0.38450423,"('insecure', 'secure')",0.33183628,0.23315476,-0.91684234,-0.9922177,-1.1285069,-1.1576606,-1.9175099,-1.9891655,0.11455634,0.0034019202,-0.599331,-0.7144986,0.1151676
52,0.04888943,-0.09343854,"('irrational', 'rational')",-0.802158,-0.8013047,0.84654856,0.7683868,-0.15857872,-0.11454983,1.684187,1.6901044,-0.17508829,-0.43617812,0.2406333,0.1688367,0.0717966
19,-0.03276067,0.015744006,"('inhospitable', 'hospitable')",-1.0195842,-0.9674983,0.048201412,0.05825918,0.42552087,0.48941332,1.1628155,1.1405283,-0.69825953,-0.5606805,-0.0190111,0.0292943,-0.0483054
4,-0.022065965,-0.047128484,"('disliked', 'liked')",1.1086786,1.2098892,0.6551315,0.78776026,-0.68846333,-0.30811694,0.06420658,0.124696605,-6.987742,-6.814977,-0.9783758,-0.8413127,-0.1370631
