,apartment_male,apartment_female,tuple,investment_male,investment_female,&_male,&_female,mgmt_male,mgmt_female,co_male,co_female,average_male,average_female,male-female
53,-1.0204455,-1.085748,"('uncreative', 'creative')",0.5795783,0.4333835,0.62580645,0.45671642,-0.6035603,-0.8248512,1.019915,0.9262329,0.1202588,-0.0188533,0.1391121
21,0.98610246,1.037898,"('immoral', 'moral')",1.59292,1.5553178,0.9810832,1.0377467,-0.1347427,-0.17277591,-0.92455745,-1.1038922,0.5001611,0.4708589,0.0293022
69,-0.9799399,-1.1550332,"('lazy', 'industrious')",0.75862384,0.7324213,-0.62291414,-0.69396996,0.19569373,0.12041752,-1.5003546,-1.6103308,-0.4297782,-0.521299,0.0915208
18,-0.9537155,-1.0225505,"('disagreeable', 'welcoming')",0.21479201,0.054596372,0.65533733,0.5211697,-0.10743815,-0.285116,-1.1328131,-1.2721406,-0.2647675,-0.4008082,0.1360407
82,-0.94540787,-0.83188987,"('poor', 'rich')",0.106979646,0.07755358,2.164781,2.1610076,0.16661975,0.17115381,6.308765,6.344338,1.5603476,1.5844326,-0.024085
7,0.9159541,0.81773055,"('insensitive', 'sensitive')",1.6285062,1.5116227,1.4964565,1.4503422,0.91061723,0.83211464,0.44043666,0.3276074,1.0783942,0.9878836,0.0905106
0,0.88382095,0.74692136,"('unsociable', 'sociable')",0.36944067,0.35329154,1.1540807,1.2405965,0.06937778,0.07583615,0.6222125,0.5160766,0.6197865,0.5865444,0.0332421
15,0.8794709,0.87931716,"('boring', 'funny')",0.21159571,0.23165944,0.064419486,0.19154857,0.7246897,0.89190334,0.2333055,0.3663767,0.4226963,0.512161,-0.0894647
66,-0.8487501,-0.9340316,"('inactive', 'active')",0.7092119,0.5718968,0.46249172,0.3433752,0.37051755,0.114660546,0.32377008,0.20661408,0.2034482,0.060503,0.1429452
83,0.8279743,0.8404275,"('powerless', 'powerful')",1.4385384,1.3882517,-0.55387914,-0.6310469,0.24176323,0.172575,-0.8803495,-0.8846203,0.2148095,0.1771174,0.0376921
27,0.82715803,0.7167578,"('hardhearted', 'softhearted')",0.20407131,0.18067272,-0.062303305,-0.048530493,0.06738294,0.075732395,0.4238034,0.44449535,0.2920225,0.2738256,0.0181969
63,0.80978256,0.8407352,"('unperceptive', 'insightful')",1.8669455,1.8644925,2.8731084,2.743527,0.9546734,0.87237835,0.796927,0.8397535,1.4602873,1.4321774,0.0281099
36,-0.80736965,-0.9422649,"('hostile', 'amicable')",-0.67978084,-0.88145363,-1.8352886,-1.9667499,-0.38792366,-0.62815803,-0.979208,-0.9309836,-0.9379142,-1.069922,0.1320078
17,0.7955669,0.88624734,"('nasty', 'nice')",-0.29865173,-0.22166216,-1.1320134,-0.978234,-0.27824274,-0.09804895,-0.5388849,-0.4033438,-0.2904452,-0.1630083,-0.1274369
55,0.7718884,0.79111826,"('incompetent', 'clever')",0.7413148,0.6125773,1.6597593,1.5321786,-0.2639198,-0.26740217,0.9206393,0.71592194,0.7659364,0.6768788,0.0890576
38,0.76144946,0.82320786,"('untruthful', 'truthful')",1.1950902,1.2669781,1.3413473,1.3512937,0.72508746,0.7260593,0.38846815,0.55097044,0.8822886,0.9437019,-0.0614133
64,-0.7311405,-0.8496568,"('shy', 'confident')",1.5083196,1.4421507,0.9250966,0.95481545,0.663104,0.5719229,-5.1375704,-5.5799932,-0.5544381,-0.6921522,0.1377141
6,-0.72017366,-0.87564087,"('distant', 'open')",0.14576568,0.090693325,-1.232427,-1.2035048,-0.4022242,-0.42605427,-1.0084018,-0.80623674,-0.6434922,-0.6441487,0.0006565
8,-0.69458336,-0.78838664,"('unaffectionate', 'affectionate')",-0.2743488,-0.3591333,-1.1237314,-1.1764855,-0.15680853,-0.30116004,0.16653761,0.26270026,-0.4165869,-0.4724931,0.0559062
87,-0.67411333,-0.7570779,"('unsuccessful', 'successful')",0.25700116,0.14072761,1.2920231,1.2569804,0.9194182,0.82900816,0.15233636,-0.12347838,0.3893331,0.269232,0.1201011
51,0.6258422,0.72214806,"('uneducated', 'educated')",0.46357185,0.47553822,2.2997098,2.3680093,-0.5490783,-0.5490462,0.7642983,0.59210944,0.7208688,0.7217518,-0.000883
10,0.61921453,0.6757072,"('unsympathetic', 'sympathetic')",0.6394403,0.60176164,1.1328778,1.1825619,-0.15244243,-0.11641298,0.6360146,0.6612068,0.575021,0.6009649,-0.0259439
77,-0.61473113,-0.82428867,"('unmotivated', 'motivated')",1.5462474,1.4757143,0.76847094,0.5364964,-0.23698997,-0.5210241,-0.8945,-0.9257721,0.1136994,-0.0517748,0.1654742
24,0.6085855,0.65267414,"('dishonest', 'honest')",0.15125683,0.18934523,0.90049267,0.9795995,-0.07731607,0.0019343756,0.92802256,0.9703414,0.5022083,0.5587789,-0.0565706
5,-0.5869309,-0.6268146,"('distant', 'outgoing')",0.17948803,0.22890261,-1.0527769,-0.9275163,-0.32259494,-0.23052359,-1.0910949,-0.82275325,-0.5747819,-0.475741,-0.0990409
46,0.5718887,0.58675665,"('uncompetitive', 'competitive')",1.6246877,1.473468,1.7844882,1.7088321,0.45966637,0.38798612,-0.1859969,-0.35341823,0.8509468,0.7607249,0.0902219
22,-0.56666285,-0.6101428,"('untrustworthy', 'trustworthy')",-0.2984924,-0.37825406,1.8034339,1.8850799,-0.18231252,-0.11383492,-0.5291669,-0.7157113,0.0453599,0.0134274,0.0319325
62,0.5504302,0.6556784,"('incompetent', 'brilliant')",1.1974268,1.2905611,1.3859031,1.4194611,0.86938375,0.99653155,0.6392774,0.63313144,0.9284842,0.9990727,-0.0705885
40,-0.5133824,-0.6605799,"('stingy', 'generous')",1.2230682,1.1109118,-0.08745743,-0.18297678,-0.062589,-0.17880173,-2.5153997,-2.6379561,-0.391152,-0.5098805,0.1187285
57,0.48974615,0.41591892,"('unimaginative', 'imaginative')",0.7157149,0.5926555,0.17036676,0.16324717,0.12175901,0.045702867,-2.7720482,-2.7944593,-0.2548923,-0.315387,0.0604947
47,0.43989873,0.5092197,"('stupid', 'smart')",0.2905731,0.30491003,0.6740685,0.68891644,0.3730392,0.41583103,4.667017,4.7148747,1.2889193,1.3267504,-0.0378311
73,0.4013086,0.25659022,"('helpless', 'self-reliant')",0.7051691,0.6623106,-0.64425546,-0.66751313,0.814204,0.78037745,-3.3608382,-3.4143562,-0.4168824,-0.4765182,0.0596358
33,-0.39875412,-0.5324042,"('wrong', 'right')",1.3240899,1.2830263,-0.65216386,-0.8685637,0.91289663,0.80311054,-1.1481152,-1.1953435,0.0075907,-0.1020349,0.1096256
79,-0.37787163,-0.38245016,"('wavering', 'unwavering')",-0.5678842,-0.5307388,-0.46431804,-0.44710547,-0.29189816,-0.30150726,-0.69530857,-0.4277449,-0.4794561,-0.4179093,-0.0615468
26,0.37669495,0.3459079,"('hardhearted', 'benevolent')",2.408788,2.3222458,1.08012,1.0996368,0.41068646,0.42458186,1.3364959,1.2454793,1.1225571,1.0875704,0.0349867
80,-0.3727963,-0.40008667,"('dominated', 'dominating')",0.2668227,0.33286715,1.2087181,1.195469,-0.15194532,-0.13377309,-0.23837876,-0.4027095,0.1424841,0.1183534,0.0241307
78,0.3496632,0.28588682,"('nonresilient', 'resilient')",0.9788614,0.86182696,0.15363356,-0.18842733,-0.39789274,-0.67079526,0.2691956,0.3314663,0.2706922,0.1239915,0.1467007
9,0.30430004,0.20904076,"('unaffectionate', 'caring')",1.2367387,1.2171091,-0.009591401,-0.0961855,-0.16415569,-0.30599838,0.9480407,1.0263758,0.4630665,0.4100684,0.0529981
20,0.28043675,0.36416817,"('rough', 'thoughtful')",0.1104963,0.17984572,-0.25760186,-0.16304371,-0.6583906,-0.54481786,0.055683088,0.08167447,-0.0938753,-0.0164346,-0.0774407
65,-0.26092005,-0.22336054,"('insecure', 'secure')",0.59166193,0.5822426,1.9513386,1.8978095,-0.100043654,-0.08921863,0.69572556,0.4987198,0.5755525,0.5332385,0.042314
32,0.24208394,0.26373148,"('unkind', 'kind')",0.7916878,0.8414169,1.868141,1.9199269,0.20133948,0.21142387,1.5929165,1.514855,0.9392338,0.9502708,-0.011037
86,-0.22182152,-0.17604716,"('uninfluential', 'influential')",-0.19656493,-0.28139645,0.45814613,0.4648585,-1.3482108,-1.3296252,-0.38328406,-0.44479036,-0.3383471,-0.3534001,0.015053
48,0.2182948,0.17632453,"('unintelligent', 'intelligent')",-0.14427361,-0.22471067,-0.16290657,-0.29590812,-1.0748676,-1.2587334,-0.42310092,-0.48659292,-0.3173708,-0.4179241,0.1005533
44,-0.1950718,-0.10196595,"('prejudiced', 'unprejudiced')",0.02239204,0.022618707,-0.7823988,-0.7402661,0.7033195,0.7145568,-0.8416636,-0.9207891,-0.2186845,-0.2051691,-0.0135154
58,0.16459318,0.14918591,"('undiscriminating', 'discriminating')",0.95085275,0.80763996,0.3848247,0.51272386,0.7765536,0.7661366,0.5007458,0.5136462,0.555514,0.5498665,0.0056475
41,-0.15355052,-0.26388642,"('unforgiving', 'forgiving')",0.35161477,0.2854602,0.77911717,0.6889135,0.47766417,0.37400547,0.15736389,-0.0060521783,0.3224419,0.2156881,0.1067538
3,-0.1304233,-0.12118199,"('repellent', 'pleasant')",0.36989298,0.3496705,0.72552884,0.7157711,-0.34206626,-0.46050104,0.7586776,0.63193595,0.276322,0.2231389,0.0531831
81,-0.12033428,0.021372508,"('submissive', 'aggressive')",2.1942928,2.223779,2.0193846,2.0319946,0.6663713,0.66776615,-0.2972884,-0.3533849,0.8924851,0.9183055,-0.0258204
28,-0.1064254,-0.26345903,"('disloyal', 'loyal')",0.49602884,0.45941034,0.95508355,0.93879145,-0.98271513,-1.0851148,1.2738593,1.2155247,0.3271662,0.2530305,0.0741357
42,0.10498204,0.0014302209,"('unreliable', 'reliable')",1.3606105,1.2564455,1.723772,1.5873666,1.4442753,1.4406956,-1.7955115,-2.0387647,0.5676257,0.4494347,0.118191
2,0.062628895,0.034161612,"('unlikable', 'likable')",2.1830359,2.1701388,1.7786494,1.7833605,1.3827473,1.3691094,0.96249646,0.78389144,1.2739116,1.2281324,0.0457792
54,-0.04846728,-0.12022981,"('incapable', 'capable')",1.0765622,1.0479938,0.28154427,0.09972231,1.1966208,1.0394046,0.8930746,0.8952663,0.6798669,0.5924314,0.0874355
37,0.04730898,0.066124626,"('fake', 'genuine')",-0.14084649,-0.16055357,-0.15029606,-0.045908816,-0.0675005,0.003014408,0.18738684,0.265581,-0.0247894,0.0256515,-0.0504409
45,-0.020967178,-0.026977928,"('incompetent', 'competent')",-0.26440093,-0.29601753,1.7714996,1.8603486,-0.105506435,-0.0034459755,0.23650737,0.15459518,0.3234265,0.3377005,-0.014274
61,0.011952523,-0.074196175,"('illogical', 'logical')",0.4329715,0.44306386,1.0480115,1.0965463,0.25676987,0.25963014,-0.18848038,-0.30351287,0.312245,0.2843063,0.0279387
