,marshall_male,marshall_female,tuple,&_male,&_female,ilsley_male,ilsley_female,corp_male,corp_female,average_male,average_female,male-female
24,1.0124068,1.0160849,"('dishonest', 'honest')",-0.34813204,-0.3288952,0.53179944,0.59411806,0.4911628,0.69755447,0.4218093,0.4947155,-0.0729062
69,0.88030493,0.886929,"('lazy', 'industrious')",0.9382794,1.0511936,0.54744,0.51485485,-0.8381515,-0.9279934,0.3819682,0.381246,0.0007222
56,0.8778871,0.71453786,"('impractical', 'practical')",0.013853505,0.09507901,0.18548632,0.1896317,-0.2546103,-0.23036097,0.2056541,0.1922219,0.0134322
80,0.8651958,0.44562656,"('dominated', 'dominating')",0.88043773,0.7320239,0.7764442,0.89256346,-0.18251052,-0.26180273,0.5848918,0.4521028,0.132789
61,0.8359092,0.7080166,"('illogical', 'logical')",0.30724302,0.23578367,0.07978182,-0.022686595,0.55817,0.6010919,0.445276,0.3805514,0.0647246
62,0.8255528,0.5668791,"('incompetent', 'brilliant')",0.04513613,0.16703302,-0.2485428,-0.12925598,0.6526884,0.91071796,0.3187087,0.3788435,-0.0601348
41,-0.79896903,-0.54679865,"('unforgiving', 'forgiving')",-0.5788687,-0.67929524,-1.0192535,-0.966759,0.0603049,-0.116504505,-0.5841966,-0.5773394,-0.0068572
84,0.79612374,0.8668018,"('inferior', 'superior')",0.78547424,0.74879146,-0.13329513,-0.12621462,1.3004193,1.4523536,0.6871805,0.735433,-0.0482525
18,-0.76298696,-0.74472564,"('disagreeable', 'welcoming')",0.24321055,0.29246932,-0.30258057,-0.23810183,-0.9312334,-0.7684818,-0.4383976,-0.36471,-0.0736876
70,0.7571649,0.2757272,"('lethargic', 'energetic')",0.46337408,0.31499743,0.47090155,0.4118527,0.7671761,0.83305514,0.6146542,0.4589081,0.1557461
27,-0.74260616,-0.5207136,"('hardhearted', 'softhearted')",-0.9820084,-1.065066,-0.16159521,-0.1805377,0.9942168,0.90556365,-0.2229983,-0.2151884,-0.0078099
15,-0.73691314,-0.7772237,"('boring', 'funny')",0.4009093,0.50903225,-0.5655705,-0.6288106,-0.31892848,-0.48161194,-0.3051257,-0.3446535,0.0395278
85,-0.7288681,-0.3888246,"('insignificant', 'prestigious')",-0.93290824,-0.62236845,-0.78311944,-0.7080842,-0.8234775,-0.94432676,-0.8170933,-0.665901,-0.1511923
59,-0.71732926,-0.33430946,"('foolish', 'wise')",-0.16552594,-0.0013151765,-0.08164948,-0.03366963,-0.15127468,-0.03547717,-0.2789448,-0.1011929,-0.1777519
87,0.70491344,0.53655374,"('unsuccessful', 'successful')",2.1208498,2.1575959,0.48802087,0.63177234,1.0648392,1.0387291,1.0946559,1.0911627,0.0034932
63,-0.67878926,-0.7895389,"('unperceptive', 'insightful')",0.4166385,0.48616853,-1.2843071,-1.2255778,1.0146635,1.095386,-0.1329486,-0.1083905,-0.0245581
73,0.6729653,0.73875034,"('helpless', 'self-reliant')",0.38431892,0.48319122,0.938112,0.92348045,-2.815707,-2.9398136,-0.2050777,-0.1985979,-0.0064798
30,-0.66946733,-0.7917566,"('intolerant', 'tolerant')",-0.3788724,-0.4504516,0.073902644,-0.04329628,0.34676704,0.30037642,-0.1569175,-0.246282,0.0893645
53,-0.6567056,-0.9643886,"('uncreative', 'creative')",-0.4341271,-0.42702818,-1.3104074,-1.2552285,0.021482289,0.15921105,-0.5949395,-0.6218585,0.026919
44,-0.6525159,-0.8932864,"('prejudiced', 'unprejudiced')",-1.3042003,-1.3176119,0.9926522,0.8609797,-1.8692784,-1.7228022,-0.7083356,-0.7681803,0.0598447
23,0.6351277,0.54408944,"('insincere', 'sincere')",-1.0074034,-1.0047677,-1.0251051,-1.1224322,4.9805636,5.3472157,0.8957957,0.9410263,-0.0452306
34,-0.60388154,-0.8072694,"('mean', 'honorable')",-0.43285355,-0.5065501,-0.09561752,-0.22628778,4.7837253,5.099971,0.9128432,0.8899659,0.0228773
88,-0.5719211,-0.597293,"('low', 'eminent')",-0.3048927,-0.14216869,-1.2068545,-1.1367625,-0.62635016,-0.60633177,-0.6775046,-0.620639,-0.0568656
42,0.57170856,0.4868035,"('unreliable', 'reliable')",1.0787891,1.043384,0.76988727,0.6974707,-2.350204,-2.416691,0.0175452,-0.0472582,0.0648034
33,0.5608784,0.5205734,"('wrong', 'right')",-0.3269564,-0.12235582,-0.021440912,-0.058767702,-0.6059896,-0.720352,-0.0983771,-0.0952255,-0.0031516
25,0.54646987,0.7761962,"('egoistic', 'altruistic')",-0.19241132,-0.14745694,-1.2432501,-1.1525179,0.8810276,0.9612746,-0.002041,0.109374,-0.111415
49,-0.5313674,-0.46286556,"('unable', 'able')",-0.084682114,-0.055167664,-0.265913,-0.18376659,-0.48164284,-0.19693047,-0.3409013,-0.2246826,-0.1162187
6,-0.5303985,-0.10031116,"('distant', 'open')",-0.7173213,-0.5277782,-0.2993375,-0.28034863,-0.81335753,-0.7462323,-0.5901037,-0.4136676,-0.1764361
21,0.5303828,0.2824429,"('immoral', 'moral')",0.88609195,0.8135903,-0.059334613,-0.046451513,-0.35615525,-0.23820195,0.2502462,0.2028449,0.0474013
19,0.51135415,0.68781,"('inhospitable', 'hospitable')",-1.1041152,-0.9581903,0.6923121,0.7307747,-0.75381386,-0.5481751,-0.1635657,-0.0219452,-0.1416205
10,0.4981737,0.2990607,"('unsympathetic', 'sympathetic')",0.3010524,0.1409972,-0.026236461,0.0045690015,0.3078556,0.39331302,0.2702113,0.209485,0.0607263
43,0.4964633,0.15167803,"('irresponsible', 'responsible')",0.03710495,-0.011208177,0.045001082,-0.07109727,0.77457136,0.8584653,0.3382852,0.2319595,0.1063257
29,-0.4735956,-0.29066372,"('unfair', 'fair')",-0.808185,-0.75303614,-0.27871528,-0.2894707,-0.37394115,-0.3604051,-0.4836093,-0.4233939,-0.0602154
71,0.46557543,0.50988436,"('diffident', 'self-confident')",-0.30872822,-0.07236635,0.292472,0.3330983,0.42972845,0.32802868,0.2197619,0.2746612,-0.0548993
57,-0.46054074,-0.73562884,"('unimaginative', 'imaginative')",-0.49391162,-0.612762,-0.2381872,-0.26114935,-2.5529184,-2.799089,-0.9363895,-1.1021574,0.1657679
48,-0.4450315,-0.66372687,"('unintelligent', 'intelligent')",-0.20751475,-0.3174645,-1.1035852,-1.225106,0.5810584,0.5830209,-0.2937683,-0.4058191,0.1120508
7,0.4411577,0.2596344,"('insensitive', 'sensitive')",0.001182396,-0.110467136,0.15242204,0.032058023,0.8153685,0.79428077,0.3525327,0.2438765,0.1086562
11,-0.43286574,-0.65466756,"('unhelpful', 'helpful')",-0.80317724,-0.7363299,-0.82911956,-0.8316774,1.6799827,1.9747835,-0.096295,-0.0619728,-0.0343222
65,0.4290817,0.12511608,"('insecure', 'secure')",0.64902604,0.32197487,-0.050224904,-0.19336529,-0.03187064,0.03755343,0.249003,0.0728198,0.1761832
47,-0.41125935,-0.5755869,"('stupid', 'smart')",0.34486178,0.32478172,-0.3015064,-0.31617478,4.7097487,5.044744,1.0854611,1.119441,-0.0339799
51,-0.40718383,-0.7152495,"('uneducated', 'educated')",0.4118453,0.4349364,0.518699,0.6109286,0.28032076,0.2875032,0.2009203,0.1545297,0.0463906
45,0.40518484,0.33255377,"('incompetent', 'competent')",0.6428666,0.36994088,0.1609604,0.09925148,0.36184087,0.37802917,0.3927132,0.2949438,0.0977694
54,-0.39755073,-0.24392578,"('incapable', 'capable')",-0.76409847,-0.5263403,-0.7297151,-0.61741096,0.6246795,0.7266736,-0.3166712,-0.1652508,-0.1514204
12,0.39634228,0.41392204,"('unsupportive', 'supportive')",0.48158768,0.60844135,0.09562875,0.28360555,-1.4618282,-1.4284898,-0.1220674,-0.0306302,-0.0914372
3,0.3815953,0.25481805,"('repellent', 'pleasant')",0.053697985,-0.2535286,-0.23474716,-0.387198,0.8638232,0.8976214,0.2660923,0.1279282,0.1381641
26,0.3720825,0.49952215,"('hardhearted', 'benevolent')",0.9962835,0.87829936,-0.4721836,-0.39901584,1.7592673,1.5577188,0.6638625,0.6341311,0.0297314
32,-0.37148926,-0.02563113,"('unkind', 'kind')",-0.40540668,-0.34169707,-1.4684443,-1.2649157,0.46091437,0.5269734,-0.4461065,-0.2763176,-0.1697889
22,-0.3641894,-0.8004194,"('untrustworthy', 'trustworthy')",0.38398978,0.09010454,-0.49074095,-0.5324369,-0.44321015,-0.41770074,-0.2285377,-0.4151132,0.1865755
76,0.3543978,0.041437794,"('anxious', 'daring')",1.5924051,1.5636733,-0.09161969,-0.12575603,-0.28486273,-0.111248024,0.3925801,0.3420267,0.0505534
9,0.34468117,0.49408865,"('unaffectionate', 'caring')",-0.6412787,-0.47391966,-1.1433189,-1.0785092,1.1786189,1.2616819,-0.0653244,0.0508354,-0.1161598
83,-0.32861423,-0.6043143,"('powerless', 'powerful')",-0.16240487,0.02023128,-0.9729448,-0.9846839,-0.7059469,-0.85798204,-0.5424777,-0.6066872,0.0642095
60,0.32722047,-0.025425093,"('inefficient', 'efficient')",1.0302382,0.9406625,0.60650116,0.63173145,0.06879054,0.23572235,0.5081875,0.4456728,0.0625147
81,0.32321697,-0.19619498,"('submissive', 'aggressive')",1.046656,0.9403664,0.28788543,0.19572529,-0.4017189,-0.45544517,0.3140099,0.1211129,0.192897
2,0.2834751,0.26350015,"('unlikable', 'likable')",0.5606659,0.7105978,-0.27778652,-0.13330062,0.41266766,0.57782024,0.2447555,0.3546544,-0.1098989
0,-0.25361532,-0.36585566,"('unsociable', 'sociable')",0.42008376,0.23715359,-0.33345744,-0.32982925,0.051626034,-0.039215893,-0.0288407,-0.1244368,0.0955961
58,-0.2414638,-0.43218395,"('undiscriminating', 'discriminating')",-0.5305397,-0.5495669,-0.713133,-0.7553575,0.36486647,0.174608,-0.2800675,-0.3906251,0.1105576
50,-0.237655,-0.23999506,"('clumsy', 'skillful')",1.2463735,1.2693567,0.22655971,0.29366648,0.2674133,0.3966493,0.3756729,0.4299194,-0.0542465
8,-0.22950561,-0.11104761,"('unaffectionate', 'affectionate')",-0.38451394,-0.29131052,-1.2906326,-1.1467278,0.664936,0.620191,-0.309929,-0.2322237,-0.0777053
72,0.22217813,0.15714869,"('unambitious', 'ambitious')",-0.7568644,-0.6600782,-0.46528956,-0.28362614,-0.37116167,-0.21253619,-0.3427844,-0.249773,-0.0930114
40,-0.20428674,-0.36496967,"('stingy', 'generous')",-0.08566536,-0.104289204,-0.54116523,-0.5560157,-1.92824,-1.9982238,-0.6898393,-0.7558746,0.0660353
38,0.20029096,0.11163056,"('untruthful', 'truthful')",-1.4404725,-1.3148799,-0.57532984,-0.49667063,-0.33411813,-0.28437933,-0.5374074,-0.4960748,-0.0413326
77,-0.175487,-0.15890057,"('unmotivated', 'motivated')",0.3422861,0.3794786,-0.4174614,-0.3865284,-0.6280056,-0.5100645,-0.219667,-0.1690037,-0.0506633
75,-0.13160726,-0.14980888,"('meek', 'impulsive')",-0.64418286,-0.48539335,0.24484614,0.16823062,-0.77628523,-0.7394696,-0.3268073,-0.3016103,-0.025197
14,0.11934695,-0.2415434,"('antisocial', 'social')",1.2117023,1.0698842,0.14525113,0.09670979,0.006009905,-0.11728946,0.3705776,0.2019403,0.1686373
68,-0.10364396,-0.32902074,"('dependent', 'independent')",-0.3129212,-0.331492,-0.0805421,-0.30505735,-0.985849,-0.88063467,-0.3707391,-0.4615512,0.0908121
35,0.10088152,0.592435,"('corrupt', 'incorrupt')",-0.8596378,-0.6560073,-0.098835714,0.008676731,-1.123649,-1.1712551,-0.4953102,-0.3065377,-0.1887725
55,0.07931569,-0.32116625,"('incompetent', 'clever')",1.0558802,0.81816226,-0.1267393,-0.21276128,0.41453585,0.48485452,0.3557481,0.1922723,0.1634758
66,0.07559472,-0.17412835,"('inactive', 'active')",0.90610856,1.1150507,0.74098843,0.6939099,0.29265165,0.3338524,0.5038359,0.4921711,0.0116648
13,0.07305394,-0.16465692,"('impolite', 'polite')",0.026117463,-0.0013789106,0.0220493,-0.018027402,-0.68315095,-0.64391804,-0.1404826,-0.2069953,0.0665127
17,-0.067800894,-0.005987661,"('nasty', 'nice')",0.38021132,0.36925277,-0.3013916,-0.36311448,-0.6250236,-0.6661049,-0.1535012,-0.1664886,0.0129874
46,-0.066947214,-0.5460952,"('uncompetitive', 'competitive')",1.2197406,0.867631,-0.20601921,-0.29850695,-0.23097585,-0.29764917,0.1789496,-0.0686551,0.2476047
79,0.053975344,0.29602522,"('wavering', 'unwavering')",-0.31612936,-0.10046041,-0.4932772,-0.47324285,-0.54432523,-0.35263944,-0.3249391,-0.1575794,-0.1673597
86,0.043348387,-0.31306404,"('uninfluential', 'influential')",0.12613577,0.011449698,-0.992442,-0.98331326,0.02394877,-0.041209467,-0.1997523,-0.3315343,0.131782
20,-0.03203551,-0.24269724,"('rough', 'thoughtful')",0.6602421,0.5479329,-0.3467837,-0.5268371,0.92215306,0.9501326,0.300894,0.1821328,0.1187612
28,0.002669029,0.15112561,"('disloyal', 'loyal')",-0.16923556,-0.27346715,-1.5674095,-1.5295177,0.7742742,0.8757229,-0.2399255,-0.1940341,-0.0458914
