,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
5,-1.2152057,-1.1601007,"('distant', 'outgoing')",-3.218188,-3.406558,-1.8544552,-2.0223718,-1.8526528,-1.8686997,-0.64497656,-0.66730464,-1.7570955,-1.8250071,0.0679116
36,-1.1930826,-1.2947519,"('hostile', 'amicable')",-2.6252265,-2.7612226,-0.7473154,-0.82741416,-1.4240946,-1.6028074,0.033677682,-0.13225974,-1.1912083,-1.3236912,0.1324829
48,-1.1347197,-1.1082082,"('unintelligent', 'intelligent')",1.0880018,1.2259561,0.5073841,0.52727586,-0.5988027,-0.67903286,0.11254095,0.12813023,-0.0051191,0.0188242,-0.0239433
18,-1.1084551,-1.2151873,"('disagreeable', 'welcoming')",-0.38237292,-0.64383584,-0.92957914,-1.2196034,-0.8805734,-1.0206357,-0.74650335,-0.80909413,-0.8094968,-0.9816712,0.1721744
26,-1.1069546,-1.1515884,"('hardhearted', 'benevolent')",-0.7822463,-1.0451498,0.9806747,0.8044106,0.9503737,1.1853428,1.63366,1.7885513,0.3351015,0.3163133,0.0187882
88,-1.0789624,-1.173674,"('low', 'eminent')",-0.5878267,-0.6368173,-1.5267992,-1.6495669,-1.1403154,-1.1941524,0.20911448,0.16020375,-0.8249578,-0.8988013,0.0738435
85,-1.0610505,-0.8921752,"('insignificant', 'prestigious')",-2.6200426,-2.6299517,-0.86843777,-0.9312216,-0.4611123,-0.5562936,0.5745334,0.6124515,-0.887222,-0.8794381,-0.0077839
55,1.0200363,1.1071494,"('incompetent', 'clever')",3.041693,3.3118815,1.2179959,1.2149676,0.91438705,0.97430646,-0.1438402,-0.12041479,1.2100544,1.2975781,-0.0875237
74,1.0082909,0.9405888,"('undedicated', 'dedicated')",0.20228589,0.28594607,0.63123244,0.6039215,1.0381345,1.1013656,0.53550655,0.5363106,0.6830901,0.6936265,-0.0105364
2,0.9977515,0.8030945,"('unlikable', 'likable')",0.15909766,0.04355082,1.4763625,1.2663176,1.3752878,1.2295698,0.4673505,0.31781298,0.8951699,0.7320691,0.1631008
69,-0.9153999,-0.8853884,"('lazy', 'industrious')",-2.5672276,-2.7044802,0.20036395,0.2385943,0.23343065,0.17816845,-0.6489478,-0.6128849,-0.7395561,-0.7571981,0.017642
22,0.9146705,0.95668536,"('untrustworthy', 'trustworthy')",0.40932584,0.50803566,0.6621875,0.6272627,0.83296883,0.88996667,-1.0163703,-0.9790748,0.3605565,0.4005752,-0.0400187
56,0.8973892,0.86455315,"('impractical', 'practical')",1.4503776,1.6256878,1.8741741,1.8642377,0.96639955,0.95586187,0.17412864,0.10055202,1.0724938,1.0821786,-0.0096848
62,0.86937356,0.9388292,"('incompetent', 'brilliant')",0.86386716,1.0116285,0.80761063,0.7408041,0.5962093,0.6351403,-0.09983438,-0.16322164,0.6074452,0.6326361,-0.0251909
49,-0.8676754,-0.80040926,"('unable', 'able')",-0.7555184,-0.6297978,-0.45420074,-0.3720085,-1.058851,-0.9239411,-0.55441034,-0.3915972,-0.7381311,-0.6235508,-0.1145803
64,0.851028,0.8133287,"('shy', 'confident')",0.41107517,0.43893942,0.6465893,0.464238,0.6868124,0.76855063,-5.90858,-6.1102147,-0.662615,-0.7250316,0.0624166
73,0.83754563,0.7397451,"('helpless', 'self-reliant')",-0.47408545,-0.4871485,1.1615167,1.0770885,-0.07642316,-0.12510017,-3.0485134,-3.2959425,-0.3199919,-0.4182715,0.0982796
61,0.83113706,0.7592132,"('illogical', 'logical')",0.21707816,0.19451201,0.52294815,0.30468628,-0.2805493,-0.36639494,0.11995948,0.13248749,0.2821147,0.2049008,0.0772139
3,0.8133187,0.7360619,"('repellent', 'pleasant')",1.3570825,1.3548775,-0.28586635,-0.14005077,0.48792166,0.50655943,0.28951812,0.26290646,0.5323949,0.5440709,-0.011676
9,-0.809264,-0.82718277,"('unaffectionate', 'caring')",-0.9272195,-1.0924376,0.047415685,-0.015611291,0.27490672,0.22618395,1.3539388,1.348015,-0.0120445,-0.0722066,0.0601621
63,0.76674956,0.8349052,"('unperceptive', 'insightful')",0.45013168,0.5381491,1.2448027,1.2951559,1.6593169,1.6457732,1.2658931,1.3008397,1.0773787,1.1229645,-0.0455858
60,0.75861746,0.7785397,"('inefficient', 'efficient')",2.5750048,2.7859356,1.0657237,1.080627,1.5261295,1.5691028,-0.08720665,-0.054735903,1.1676537,1.2318938,-0.0642401
38,-0.7575719,-0.7528039,"('untruthful', 'truthful')",-1.5796582,-1.5948439,-0.57324576,-0.6936761,-0.7545558,-0.9156278,-0.16875851,-0.29358467,-0.766758,-0.8501072,0.0833492
37,0.69592655,0.6673665,"('fake', 'genuine')",0.79006886,0.9453655,0.5696671,0.67413133,0.54091465,0.49256414,0.5128385,0.50393665,0.6218831,0.6566729,-0.0347898
52,-0.6777478,-0.9031614,"('irrational', 'rational')",-1.9086522,-2.0616941,-0.32489452,-0.6028911,-1.2025476,-1.4009064,-0.050635267,-0.2715121,-0.8328955,-1.048033,0.2151375
42,0.67156935,0.649373,"('unreliable', 'reliable')",0.86495584,0.92452186,0.59701145,0.46696663,1.140423,1.1799328,-2.5891387,-2.6841118,0.1369642,0.1073365,0.0296277
78,0.66137964,0.73649406,"('nonresilient', 'resilient')",-0.19078904,-0.14495331,0.52640426,0.5998602,1.5453951,1.5032867,0.83469343,0.9856356,0.6754167,0.7360647,-0.060648
54,-0.6381296,-0.6362037,"('incapable', 'capable')",-0.8804709,-0.8883887,0.5581742,0.6227622,-0.25279012,-0.38363525,0.66451275,0.6740169,-0.1097407,-0.1222897,0.012549
57,0.6094544,0.6526261,"('unimaginative', 'imaginative')",0.7408958,0.884684,0.39379722,0.31894043,0.08195077,0.19087976,-1.7134306,-1.845535,0.0225335,0.0403191,-0.0177856
68,-0.6091361,-0.4886393,"('dependent', 'independent')",-0.28649408,-0.123126276,-0.96864355,-0.78731745,-0.53359014,-0.61650586,-0.94130355,-0.87818235,-0.6678335,-0.5787542,-0.0890793
11,0.6021056,0.4956626,"('unhelpful', 'helpful')",0.30010223,0.3129704,-0.48855576,-0.6201736,0.26394168,0.21317074,2.1890543,2.157323,0.5733296,0.5117906,0.061539
24,-0.59565485,-0.6071641,"('dishonest', 'honest')",1.1903417,1.1437647,0.20284486,0.14527869,-0.5103521,-0.5357946,0.20943187,0.20335355,0.0993223,0.0698877,0.0294346
17,-0.54561836,-0.6199935,"('nasty', 'nice')",-1.2568198,-1.2839426,0.41025332,0.3377949,-0.6959802,-0.6758966,-0.7094555,-0.72181505,-0.5595242,-0.5927706,0.0332464
72,-0.510928,-0.4503752,"('unambitious', 'ambitious')",0.5987766,0.6659748,0.807284,0.87700075,0.41323394,0.38533562,-1.0436145,-1.1105404,0.0529504,0.0734791,-0.0205287
16,-0.5092454,-0.62872064,"('unpopular', 'popular')",-0.5663899,-0.7146157,-1.8040148,-1.9747452,-0.4080762,-0.56713545,0.2751152,0.1409972,-0.6025222,-0.7488439,0.1463217
27,-0.5077015,-0.3648551,"('hardhearted', 'softhearted')",-0.44854885,-0.60050243,0.39739284,0.5447513,-0.31051835,-0.20503703,1.1603508,1.3289292,0.058195,0.1406572,-0.0824622
79,-0.49994618,-0.5961724,"('wavering', 'unwavering')",-1.546475,-1.5525706,-0.6921459,-0.6919278,-1.9259734,-2.1549468,-0.12523328,-0.20271583,-0.9579547,-1.0396667,0.081712
65,0.49946186,0.5432596,"('insecure', 'secure')",1.8482251,1.9870356,0.42134285,0.45329112,0.79466605,0.9656228,-0.39938426,-0.22064325,0.6328623,0.7457132,-0.1128509
33,-0.4912514,-0.47028887,"('wrong', 'right')",-1.1428112,-1.2117525,0.24052987,0.12220715,-0.038157687,-0.190821,-0.57823485,-0.5972061,-0.401985,-0.4695723,0.0675873
39,0.4773349,0.46773663,"('exploitative', 'cooperative')",0.25407097,0.1872183,1.1504537,1.1884862,1.460226,1.5668521,0.016212292,0.111118525,0.6716596,0.7042823,-0.0326227
30,-0.46848866,-0.63927794,"('intolerant', 'tolerant')",0.7373216,0.7218503,1.4045856,1.2943612,0.58482844,0.6159371,0.949459,0.90050006,0.6415412,0.5786741,0.0628671
40,-0.45811364,-0.644698,"('stingy', 'generous')",-0.48345107,-0.55759245,0.15788516,-0.052940052,0.019510943,-0.07655239,-1.3628433,-1.4938782,-0.4254024,-0.5651322,0.1397298
44,-0.4563172,-0.3044658,"('prejudiced', 'unprejudiced')",-1.1286951,-1.1375105,-1.198808,-1.0625945,-0.41986486,-0.3300354,-1.5908412,-1.5808966,-0.9589052,-0.8831006,-0.0758046
83,-0.45030028,-0.58479756,"('powerless', 'powerful')",-0.4612077,-0.43461552,1.0634646,0.9046377,0.007232774,-0.046158727,-0.918686,-1.0198846,-0.1518993,-0.2361638,0.0842645
76,0.4493483,0.3050613,"('anxious', 'daring')",2.1462398,2.2654715,0.6703269,0.7101456,0.5726456,0.67502666,0.22622605,0.21418335,0.8129573,0.8339777,-0.0210204
12,0.42471802,0.47351736,"('unsupportive', 'supportive')",0.017223187,0.034493826,1.2693784,1.1813675,0.94571537,0.87374437,-1.2828785,-1.2957392,0.2748313,0.2534768,0.0213545
47,0.39378214,0.40055877,"('stupid', 'smart')",0.24479303,0.38081005,1.0156889,1.0347229,0.8677797,0.9019445,4.824838,4.968476,1.4693764,1.5373024,-0.067926
66,-0.38909188,-0.5223364,"('inactive', 'active')",-0.20012197,-0.35443938,-0.6663809,-0.86261475,0.9164446,0.8234809,1.120553,1.0891453,0.1562806,0.0346471,0.1216335
75,-0.36612803,-0.4032361,"('meek', 'impulsive')",-1.4797815,-1.5238668,-1.1451592,-1.2607988,-1.1426982,-1.2591602,-0.6680209,-0.7760077,-0.9603576,-1.0446138,0.0842562
4,-0.35743123,-0.47026643,"('disliked', 'liked')",-2.28085,-2.4829426,-0.3499999,-0.6466565,-0.54611033,-0.59680814,-5.763621,-6.0692677,-1.8596024,-2.0531883,0.1935859
86,0.3425663,0.20447941,"('uninfluential', 'influential')",0.75785804,0.9344897,-0.2500596,-0.31555736,-0.2821225,-0.26295495,-0.26338497,-0.22082897,0.0609714,0.0679256,-0.0069542
71,-0.3182879,-0.14435449,"('diffident', 'self-confident')",-0.36794603,-0.4745865,1.0623407,1.0618157,0.31186846,0.31078926,0.5748999,0.6800039,0.252575,0.2867336,-0.0341586
67,0.30284128,0.37712896,"('doubtful', 'determined')",0.7324944,0.85813105,1.2166271,1.2340765,0.71521974,0.635606,-0.8401491,-0.8083497,0.4254066,0.4593185,-0.0339119
43,0.29349142,0.5281171,"('irresponsible', 'responsible')",1.0798419,1.2313107,1.1962305,1.3852856,0.9963223,1.1105157,0.47739384,0.62357134,0.8086559,0.9757601,-0.1671042
45,0.2847498,0.47308153,"('incompetent', 'competent')",0.9858447,1.1866016,0.7169112,0.82017213,0.5768169,0.76027733,-0.59481996,-0.48853445,0.3939005,0.5503196,-0.1564191
59,-0.23388024,-0.27882367,"('foolish', 'wise')",-2.3909295,-2.4651113,0.22232515,0.08291498,-0.9257097,-1.0262389,0.102985404,0.029591635,-0.6450418,-0.7315334,0.0864916
15,0.20673528,0.096448,"('boring', 'funny')",-0.3151287,-0.45025307,-0.43516624,-0.51222986,-0.9770331,-0.99647784,0.24265075,0.3166033,-0.2555884,-0.3091819,0.0535935
53,-0.18828508,-0.14168215,"('uncreative', 'creative')",-0.7696025,-0.73629326,0.07736642,0.032114796,0.024325393,0.026900642,1.1778078,1.251561,0.0643224,0.0865202,-0.0221978
0,0.17240384,0.0831396,"('unsociable', 'sociable')",1.1813067,1.2617822,1.1705017,1.0902144,0.73789674,0.66905236,-0.49263334,-0.4896856,0.5538951,0.5229006,0.0309945
32,0.15313339,0.030554146,"('unkind', 'kind')",0.18816137,0.056929097,0.42412537,0.30879962,0.74154186,0.739908,1.2082889,1.2594906,0.5430502,0.4791363,0.0639139
20,-0.13925278,-0.038058445,"('rough', 'thoughtful')",-0.0336479,0.13102691,0.4288909,0.4204029,1.1562259,1.2071689,1.1224765,1.1892895,0.5069386,0.5819659,-0.0750273
28,-0.123961434,-0.15720668,"('disloyal', 'loyal')",-0.14226247,-0.13541412,0.7915776,0.51859206,0.09339275,0.027373083,1.1732934,1.1812688,0.358408,0.2869226,0.0714854
82,-0.101580545,-0.19528633,"('poor', 'rich')",1.3768246,1.32119,-1.5885375,-1.6106529,-0.8132849,-0.8251364,5.4127374,5.5291724,0.8572318,0.8438574,0.0133744
50,-0.09517892,-0.24866718,"('clumsy', 'skillful')",0.03764835,-0.03136228,-0.10522701,-0.17538862,0.26198024,0.16808966,0.26771843,0.1636304,0.0733882,-0.0247396,0.0981278
10,0.09013767,0.119922176,"('unsympathetic', 'sympathetic')",2.0823624,2.1895738,0.498331,0.47827512,0.4297729,0.5088779,0.065663695,0.14433913,0.6332536,0.6881976,-0.054944
77,-0.08148629,-0.02978766,"('unmotivated', 'motivated')",1.0849855,1.2501785,0.6989945,0.7026262,0.72087866,0.5796791,-1.1452985,-1.0401665,0.2556148,0.2925059,-0.0368911
34,0.062071417,0.13682756,"('mean', 'honorable')",-0.5371376,-0.5078189,0.046622075,0.15534194,0.087523885,0.12792663,5.8639507,6.1208587,1.1046061,1.2066272,-0.1020211
23,-0.053790674,-0.06329104,"('insincere', 'sincere')",1.282828,1.4589597,0.5470198,0.59344745,0.55440354,0.45982924,5.6110086,5.6424155,1.5882938,1.6182722,-0.0299784
84,0.030287817,0.13741808,"('inferior', 'superior')",0.48940042,0.48946598,1.2850728,1.3015958,0.36088088,0.43024066,0.79591644,1.0278335,0.5923117,0.6773108,-0.0849991
7,0.028552502,0.19453143,"('insensitive', 'sensitive')",2.123152,2.231108,1.9677957,2.0813978,0.5801604,0.65176004,1.0436895,1.2183601,1.14867,1.2754314,-0.1267614
41,-0.024480332,-0.09478559,"('unforgiving', 'forgiving')",0.29997578,0.14744256,1.5148698,1.2472447,0.880397,0.7612022,0.18738559,0.0882334,0.5716296,0.4298675,0.1417621
19,0.02091982,0.017886605,"('inhospitable', 'hospitable')",-1.480107,-1.5758628,-0.30900955,-0.276061,-1.5558797,-1.6725392,-0.2568152,-0.24297757,-0.7161783,-0.7499108,0.0337325
58,-0.02074388,0.11380609,"('undiscriminating', 'discriminating')",0.3630519,0.44349447,0.32977486,0.3156392,0.97536254,1.1179157,0.37100142,0.4465567,0.4036894,0.4874825,-0.0837931
29,-0.008080259,0.16786437,"('unfair', 'fair')",-0.690157,-0.5138022,-0.5969348,-0.5726848,-0.8645288,-0.8657249,-0.72788805,-0.64174825,-0.5775178,-0.4852191,-0.0922987
