,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
5,-0.92844534,-0.8782857,"('distant', 'outgoing')",-2.1687503,-3.2030256,-1.7549365,-1.2866321,-1.5759299,-1.6733515,-0.5923283,-0.27396774,-1.4040779,-1.4630526,0.0589747
78,0.8662274,0.39338845,"('nonresilient', 'resilient')",-0.78072536,-0.28438392,0.22783466,0.65495527,1.4395868,1.5508057,0.99734205,0.57828754,0.5500531,0.5786106,-0.0285575
73,0.829341,1.0793926,"('helpless', 'self-reliant')",0.71109086,-0.7079901,1.129275,1.2423939,-0.02922251,-0.06425401,-3.4435537,-3.4587162,-0.1606139,-0.3818348,0.2212209
30,-0.8137424,-0.17512573,"('intolerant', 'tolerant')",0.21046326,1.135042,1.7062942,1.3956031,0.76939803,0.89340454,0.8801208,1.038122,0.5505068,0.8574092,-0.3069024
2,0.7977864,1.1518577,"('unlikable', 'likable')",0.09876521,-0.49008253,1.4407544,1.470283,1.3245046,1.2558204,0.21160232,0.4342016,0.7746826,0.764416,0.0102666
37,0.7893382,0.8728857,"('fake', 'genuine')",0.67323375,1.1219,0.567174,0.8749153,0.5850657,0.52603066,0.4873301,0.59005535,0.6204283,0.7971574,-0.1767291
42,0.78766996,1.0177109,"('unreliable', 'reliable')",0.8033944,1.2215973,0.5347647,0.58473974,1.2105558,1.4917322,-2.2663045,-2.3057098,0.2140161,0.4020141,-0.187998
74,0.7772529,0.8307329,"('undedicated', 'dedicated')",0.13749209,0.12306674,0.6815829,0.63129944,1.0828885,1.2355869,0.4913324,0.30827522,0.6341098,0.6257922,0.0083176
38,-0.7700355,-0.48377198,"('untruthful', 'truthful')",-1.2932142,-1.4888767,-0.70542914,-0.23026459,-0.80845577,-0.6251092,-0.25535083,0.1706717,-0.766497,-0.5314702,-0.2350268
24,-0.768114,0.4176453,"('dishonest', 'honest')",0.15800023,1.6963792,0.9175929,0.66787434,-0.18869512,-0.15720548,0.30591068,0.5852377,0.0849389,0.6419862,-0.5570473
22,0.74739766,1.2450898,"('untrustworthy', 'trustworthy')",0.19196314,0.6422488,0.8204531,0.6028764,0.9349805,0.7563972,-1.1415032,-1.0630538,0.3106582,0.4367117,-0.1260535
63,0.73492897,1.0042803,"('unperceptive', 'insightful')",-0.5180858,1.0543275,1.258049,1.3431162,1.7075924,1.8366262,1.3002387,1.3999789,0.8965446,1.3276657,-0.4311211
64,0.7070452,0.9204728,"('shy', 'confident')",0.58039975,0.7819247,0.7409442,0.47578666,0.97721606,0.82637346,-5.830334,-6.2053237,-0.5649458,-0.6401532,0.0752074
55,0.7022282,1.4334354,"('incompetent', 'clever')",0.93540204,3.1290727,1.6155185,1.4989231,1.0007474,1.2322367,-0.19531101,-0.16588451,0.8117169,1.4255567,-0.6138398
9,-0.6890641,-0.31513482,"('unaffectionate', 'caring')",-1.0932379,-0.79164505,0.24723577,0.51881623,0.42593607,0.27113557,1.0149072,1.2391328,-0.0188446,0.1844609,-0.2033055
68,-0.6719152,-0.23238322,"('dependent', 'independent')",0.33793664,-0.16881976,-0.79164994,-0.9636211,-0.31931484,-0.39714718,-0.56040406,-0.6530627,-0.4010695,-0.4830068,0.0819373
54,-0.6568588,-0.49564204,"('incapable', 'capable')",-0.8815792,-0.5316882,0.49359933,0.65267545,-0.33088955,-0.19391377,0.49190804,0.94188076,-0.1767641,0.0746624,-0.2514265
84,0.59838116,0.37062588,"('inferior', 'superior')",1.1251397,0.32296473,1.4951577,1.2882303,0.68956983,0.5528487,0.99741775,0.87669176,0.9811333,0.6822723,0.298861
45,0.5818275,0.6996077,"('incompetent', 'competent')",0.20705885,1.4309919,1.0177329,0.7234592,0.94842124,0.84447324,-0.17243084,-0.3981177,0.5165219,0.6600829,-0.143561
61,0.5794289,1.0959692,"('illogical', 'logical')",-0.21287829,0.17989884,0.7071674,0.7722802,-0.14565438,-0.46732014,0.107094005,0.070983134,0.2070315,0.3303622,-0.1233307
44,-0.5609431,-0.6439164,"('prejudiced', 'unprejudiced')",-0.7292421,-0.85813546,-1.4520783,-1.2542804,-0.53979856,-0.3843513,-1.4875871,-1.3522193,-0.9539298,-0.8985806,-0.0553492
57,0.53942,0.38277608,"('unimaginative', 'imaginative')",-0.1958818,0.46033522,0.46315086,0.6161934,0.029390812,0.038787384,-1.6171745,-2.1780496,-0.1562189,-0.1359915,-0.0202274
36,-0.5318973,-1.1944464,"('hostile', 'amicable')",-0.8872363,-3.0048566,-0.7649446,-0.80894315,-1.3796803,-1.944978,-0.03319952,-0.281008,-0.7193916,-1.4468464,0.7274548
52,-0.51505375,-0.44950506,"('irrational', 'rational')",-1.0523436,-1.7283398,-0.31609285,-0.6601733,-1.3128773,-1.6575933,-0.4507574,-0.37987307,-0.729425,-0.9750969,0.2456719
83,-0.5097385,-0.10993339,"('powerless', 'powerful')",-0.79140246,0.43232664,0.88219106,0.7276367,0.07126574,0.28820202,-0.9357707,-0.8341102,-0.256691,0.1008244,-0.3575154
72,-0.5026455,0.1257644,"('unambitious', 'ambitious')",-0.33540094,0.8440901,0.96386945,1.2440959,0.36019263,0.36673844,-1.3077837,-0.9495474,-0.1643536,0.3262283,-0.4905819
67,0.47889635,0.4511886,"('doubtful', 'determined')",0.99218404,0.5867967,1.3223598,0.8778447,0.95099425,0.94790363,-0.5944617,-0.37495518,0.6299946,0.4977557,0.1322389
50,0.47672158,-0.36963782,"('clumsy', 'skillful')",0.53983414,-0.08119705,0.005353816,-0.15755948,0.34129882,0.19618331,0.4789467,0.30402058,0.368431,-0.0216381,0.3900691
12,0.42980334,0.534712,"('unsupportive', 'supportive')",-0.4374999,-0.20601985,1.2821935,1.609308,1.0123695,1.2399142,-1.4133506,-1.4144962,0.1747032,0.3526836,-0.1779804
58,0.40396574,0.28339747,"('undiscriminating', 'discriminating')",0.2015736,-0.21341254,0.19791093,0.017329767,1.1630701,1.0292016,0.3439008,0.25791705,0.4620842,0.2748867,0.1871975
23,-0.39179245,0.17444414,"('insincere', 'sincere')",-0.09666535,1.7643675,0.8047728,0.9136979,0.26886794,0.6321503,5.2413807,5.9848676,1.1653128,1.8939054,-0.7285926
69,-0.39071426,-1.0104996,"('lazy', 'industrious')",-0.2040978,-2.9177961,0.111224025,-0.18453036,0.4192146,0.19175722,-0.28793263,-0.43137556,-0.0704612,-0.8704888,0.8000276
85,-0.36612225,-0.79006124,"('insignificant', 'prestigious')",-1.1579772,-2.690721,-1.24056,-1.065165,-0.5476829,-0.8459777,0.11907911,0.105305016,-0.6386526,-1.0573239,0.4186713
17,-0.33868504,-0.8138368,"('nasty', 'nice')",-0.43133157,-1.6364241,0.44233042,0.7790393,-0.72729903,-0.77552515,-0.836649,-0.65404344,-0.3783268,-0.620158,0.2418312
28,-0.32803828,0.22678658,"('disloyal', 'loyal')",-0.89680797,0.35275003,0.8854204,0.7504033,0.03898704,-0.03228511,1.2725575,1.063527,0.1944237,0.4722363,-0.2778126
62,0.31091887,1.2142068,"('incompetent', 'brilliant')",-0.5152019,1.3764945,1.0047164,1.3172104,0.5171455,0.936948,-0.19681315,0.2221661,0.2241531,1.0134051,-0.789252
15,0.30450624,0.0834027,"('boring', 'funny')",-0.06517321,-0.40621608,-0.15295565,-0.5067303,-0.81739676,-0.93053216,0.25365156,0.37940508,-0.0954736,-0.2761342,0.1806606
33,-0.28292352,-0.3616161,"('wrong', 'right')",-0.42733407,-1.6060582,0.1407991,0.19600773,0.16954073,-0.31987488,-0.5463601,-0.64130837,-0.1892556,-0.54657,0.3573144
11,0.27643487,0.7087745,"('unhelpful', 'helpful')",-0.8833742,0.5868476,-0.4088508,0.10139272,0.18878938,0.5367323,2.045136,2.4723444,0.243627,0.8812183,-0.6375913
27,-0.2733991,-0.009639189,"('hardhearted', 'softhearted')",-0.33970043,-0.6921616,0.63308954,0.65073496,-0.03415919,0.036785815,1.2680861,1.2349131,0.2507834,0.2441266,0.0066568
3,0.26490358,0.28666782,"('repellent', 'pleasant')",0.17607544,1.4963644,-0.25054392,0.038959093,0.32605207,0.33686185,0.32195982,0.09956594,0.1676894,0.4516838,-0.2839944
41,0.2645061,0.1852143,"('unforgiving', 'forgiving')",-0.06338404,0.32437143,1.5186645,1.4924353,0.8919,0.8402123,0.057219267,0.2176469,0.5337811,0.6119761,-0.078195
79,-0.24056114,-0.67487407,"('wavering', 'unwavering')",-0.22292112,-1.62579,-0.6413003,-0.6304461,-2.0425217,-2.1057043,-0.0632377,-0.020933688,-0.6421084,-1.0115496,0.3694412
19,0.20262218,0.007327576,"('inhospitable', 'hospitable')",-0.5446473,-1.9891591,-0.055778064,0.47872314,-1.3421122,-1.451475,-0.19782758,-0.010154772,-0.3875486,-0.5929476,0.205399
82,-0.17842352,0.17169602,"('poor', 'rich')",0.26934806,1.5811273,-1.1089634,-1.08933,-0.5882882,-0.17495115,5.6038413,6.081412,0.7995028,1.3139908,-0.514488
65,0.16777414,0.97646767,"('insecure', 'secure')",0.5914078,2.4051032,0.6431271,0.2938648,0.9141824,1.0026059,-0.27271977,-0.13968736,0.4087543,0.9076708,-0.4989165
66,0.16565278,-0.2957589,"('inactive', 'active')",0.60524976,-0.7254312,-0.38931996,-0.54499435,0.870301,0.85958636,1.283219,1.2455254,0.5070205,0.1077854,0.3992351
40,-0.15900344,-0.33906373,"('stingy', 'generous')",-0.58280337,-0.52045643,0.18279953,0.18550116,0.08899245,-0.1032891,-1.3703623,-1.7214874,-0.3680754,-0.4997591,0.1316837
76,0.14531912,0.28739086,"('anxious', 'daring')",0.86149937,2.4210186,1.0175229,0.9148268,0.596638,1.0198914,0.4289469,0.44797224,0.6099853,1.01822,-0.4082347
32,-0.13947585,0.29340303,"('unkind', 'kind')",-1.0718445,0.92291725,0.5534265,0.42965743,1.0230012,1.150178,1.0906345,1.2662483,0.2911484,0.8124808,-0.5213324
47,0.1337958,0.53889865,"('stupid', 'smart')",-0.26457554,0.68246204,1.1187489,0.75766695,0.80912566,1.0985255,4.6759186,5.381021,1.2946027,1.6917149,-0.3971122
86,0.12817542,0.7332055,"('uninfluential', 'influential')",-0.8517202,1.1920398,0.059350017,-0.020437278,0.0049981307,0.023966417,-0.2700122,-0.17837188,-0.1858418,0.3500805,-0.5359223
75,0.12802048,-0.3147702,"('meek', 'impulsive')",-0.09630584,-1.641208,-1.118275,-1.154681,-1.306363,-1.3976244,-0.7743662,-0.6431228,-0.6334579,-1.0302813,0.3968234
77,-0.12461573,0.05742553,"('unmotivated', 'motivated')",-0.13003565,1.0529512,0.77304476,1.0587449,0.53030837,0.5372744,-0.96898246,-1.0647073,0.0159439,0.3283378,-0.3123939
20,0.11558224,-0.08302243,"('rough', 'thoughtful')",0.014116984,-0.0904987,0.5277451,0.35011667,1.3551849,1.3869644,1.2171178,1.0948929,0.6459494,0.5316906,0.1142588
34,-0.11331756,0.40473402,"('mean', 'honorable')",-0.45608976,-0.20968388,0.1969577,0.23216835,0.011144325,0.30125594,5.9139705,6.398612,1.110533,1.4254173,-0.3148843
7,-0.10448253,0.5700874,"('insensitive', 'sensitive')",0.9277824,2.38728,2.245698,2.1326869,0.6200069,0.7393523,0.9610454,0.9780194,0.93001,1.3614852,-0.4314752
56,0.104188904,0.97570825,"('impractical', 'practical')",0.6458049,1.8222437,2.1011155,2.0304933,1.0197414,1.4573089,0.01818713,0.347203,0.7778075,1.3265914,-0.5487839
53,-0.08463728,-0.03750183,"('uncreative', 'creative')",-1.3071008,-1.1088068,0.2352417,0.5121125,0.023943461,-0.0722395,1.4084334,1.2039485,0.0551761,0.0995026,-0.0443265
16,-0.07830708,-0.60157293,"('unpopular', 'popular')",-0.49241805,-0.69777596,-1.9449307,-1.7452111,-0.32651803,-0.36405218,0.4996701,0.36322418,-0.4685008,-0.6090776,0.1405768
71,-0.06312105,0.07843415,"('diffident', 'self-confident')",0.24416703,-0.92937195,1.16482,1.0983574,0.62835634,0.38148087,0.59383106,0.6844566,0.5136106,0.2626714,0.2509392
59,-0.05848375,-0.098781124,"('foolish', 'wise')",-0.7903198,-1.9273005,0.25234878,-0.037631102,-0.78274435,-1.0894985,0.08295112,0.29525706,-0.2592496,-0.5715908,0.3123412
29,-0.053958777,0.38877094,"('unfair', 'fair')",-0.42725992,-0.40775707,-0.38621783,-0.36975348,-0.81438345,-0.91012084,-0.8048378,-0.6717632,-0.4973315,-0.3941247,-0.1032068
0,0.038487956,0.11700375,"('unsociable', 'sociable')",-0.19581838,1.2671633,1.4371256,1.0256805,0.81681633,0.69625926,-0.6082818,-0.67143905,0.2976659,0.4869336,-0.1892677
4,-0.037842378,-0.92177147,"('disliked', 'liked')",-1.1301488,-2.7391722,-0.62460786,-0.5626799,-0.35015076,-0.6194254,-5.6133456,-6.377236,-1.5512191,-2.2440571,0.692838
10,-0.032665566,0.6193354,"('unsympathetic', 'sympathetic')",-0.09365575,2.5869534,0.8058833,1.0091507,0.5795656,0.75851697,0.29354683,0.13574974,0.3105349,1.0219413,-0.7114064
60,-0.029258244,1.2693168,"('inefficient', 'efficient')",0.12919854,3.6823137,1.2279402,1.2341739,1.622409,2.0491781,-0.22935504,0.20760745,0.5441869,1.688518,-1.1443311
39,0.0044305865,0.64841706,"('exploitative', 'cooperative')",0.23093356,0.81371135,1.0573941,0.97045165,1.5117838,1.5856003,-0.23050356,0.17710808,0.5148077,0.8390577,-0.32425
43,-0.004138142,0.8730323,"('irresponsible', 'responsible')",0.018077694,1.5022228,1.6152961,1.543883,1.0505842,1.3588308,0.44040358,0.77534074,0.6240447,1.2106619,-0.5866172
