,rohm_male,rohm_female,tuple,&_male,&_female,haas_male,haas_female,co_male,co_female,average_male,average_female,male-female
45,-2.6765673,-2.6495385,"('incompetent', 'competent')",-1.942037,-2.0289638,-1.1351483,-1.3511374,-0.66882694,-0.6903291,-1.6056449,-1.6799921,0.0743472
30,-2.5681963,-2.3382552,"('intolerant', 'tolerant')",-3.226992,-3.1215627,-1.1275209,-1.0610738,0.0028703092,-0.042665172,-1.7299597,-1.6408892,-0.0890705
21,-2.521407,-2.4941666,"('immoral', 'moral')",-1.1570303,-1.3396724,-2.9262815,-3.1887603,-0.9858782,-1.1373214,-1.8976493,-2.0399802,0.1423309
11,-2.5118687,-2.4011538,"('unhelpful', 'helpful')",-2.6214824,-2.6002982,-1.0781606,-1.129085,2.5290349,2.6631782,-0.9206193,-0.8668397,-0.0537796
0,-2.497399,-2.5718412,"('unsociable', 'sociable')",-1.1720271,-1.3229479,-0.634504,-0.9579521,-0.034197144,-0.18820523,-1.0845319,-1.2602366,0.1757047
3,-2.380308,-2.2921546,"('repellent', 'pleasant')",-0.6639664,-0.7653444,-2.1818643,-2.1856866,0.21926448,0.21206652,-1.2517185,-1.2577797,0.0060612
48,-2.3388076,-2.360889,"('unintelligent', 'intelligent')",-1.8755866,-2.000155,-1.6358876,-1.814768,-0.18453687,-0.17087767,-1.5087047,-1.5866723,0.0779676
46,-2.3095703,-2.2300386,"('uncompetitive', 'competitive')",-0.028201345,-0.083310366,-1.6888267,-2.0190094,-0.35999268,-0.13245887,-1.0966477,-1.1162043,0.0195566
6,2.3029144,2.1278539,"('distant', 'open')",1.299039,1.2472517,1.971329,1.8306379,-0.36549988,-0.3987595,1.3019456,1.2017461,0.1001995
5,2.2434292,2.0384042,"('distant', 'outgoing')",1.1178527,1.081596,2.3029475,2.2157223,-0.5584722,-0.62807155,1.2764393,1.1769128,0.0995265
59,2.1997266,2.0612757,"('foolish', 'wise')",1.4061424,1.3386788,1.3152555,1.2015165,0.009705417,-0.24108589,1.2327075,1.0900962,0.1426113
76,-2.1810687,-1.7656605,"('anxious', 'daring')",-0.27106827,0.041978292,-1.7695233,-1.4360931,-0.03358797,0.51305276,-1.063812,-0.6616806,-0.4021314
57,-2.1685045,-2.38616,"('unimaginative', 'imaginative')",-1.2848475,-1.4129152,-1.1279263,-1.7508295,-3.3096347,-3.1952069,-1.9727283,-2.1862779,0.2135496
7,-2.1452892,-2.1784675,"('insensitive', 'sensitive')",-1.8838044,-1.8316418,-0.856054,-1.0199213,-0.102809615,-0.25099868,-1.2469893,-1.3202573,0.073268
43,-2.1082015,-1.8002715,"('irresponsible', 'responsible')",-2.245864,-2.026117,-0.2528528,-0.46678644,0.66643023,0.9416288,-0.985122,-0.8378866,-0.1472354
23,-1.9969838,-1.8567168,"('insincere', 'sincere')",-2.4549885,-2.3603625,-0.7974826,-0.84654886,5.903061,6.012029,0.1634016,0.2371002,-0.0736986
33,1.982428,1.7328119,"('wrong', 'right')",0.68890893,0.74704397,2.3729153,2.075727,-0.6303607,-0.96269137,1.1034729,0.8982229,0.20525
82,-1.9051439,-1.6616061,"('poor', 'rich')",-2.002479,-1.7061461,-2.5379748,-2.0495744,5.398127,5.9395485,-0.2618676,0.1305555,-0.3924231
52,1.8208189,1.4864242,"('irrational', 'rational')",1.3004215,1.1533787,1.3077788,0.99019134,-0.22314349,-0.544129,1.0514688,0.7714664,0.2800024
36,1.8189312,1.3528535,"('hostile', 'amicable')",2.0488777,1.721347,1.6200052,1.2213979,-0.071508676,-0.41779247,1.3540763,0.9694515,0.3846248
66,1.8098007,1.4459685,"('inactive', 'active')",2.3557796,2.2472658,1.7874227,1.4880831,0.7939993,0.3166822,1.6867505,1.3744999,0.3122506
62,-1.7628949,-1.442162,"('incompetent', 'brilliant')",-2.1017537,-1.8908572,-0.290639,0.11577705,-0.034865454,0.36532915,-1.0475383,-0.7129782,-0.3345601
75,1.7061692,1.6622947,"('meek', 'impulsive')",0.3310675,0.31306368,1.0930533,1.3361799,-0.7048224,-0.6345307,0.6063669,0.6692519,-0.062885
86,-1.6968043,-2.1803107,"('uninfluential', 'influential')",-1.0900521,-1.3997313,-0.502291,-1.286356,-0.30335206,-0.6356518,-0.8981249,-1.3755124,0.4773875
28,-1.6620672,-1.6357517,"('disloyal', 'loyal')",-1.5763214,-1.6925992,-0.93055105,-1.1772896,0.7207874,0.86834705,-0.862038,-0.9093233,0.0472853
31,1.6298597,1.3429309,"('evil', 'good')",1.0649958,0.84967154,1.0610816,0.58652675,-1.4233266,-1.6971371,0.5831527,0.270498,0.3126547
47,-1.6245846,-1.5217379,"('stupid', 'smart')",-0.4950403,-0.5289116,-0.5686745,-0.6665935,5.1602387,4.9894757,0.6179848,0.5680581,0.0499267
32,-1.5557398,-1.5048108,"('unkind', 'kind')",-1.8411288,-1.8000085,-1.9339443,-2.0927658,0.81717956,0.8749945,-1.1284083,-1.1306477,0.0022394
12,-1.5218539,-1.4942116,"('unsupportive', 'supportive')",-0.25199807,-0.08989361,0.82958394,0.607636,-1.760864,-1.8219979,-0.676283,-0.6996168,0.0233338
22,-1.5134429,-1.3484912,"('untrustworthy', 'trustworthy')",-0.99337584,-1.0159457,-1.9562066,-2.121837,-0.78114605,-0.90277696,-1.3110428,-1.3472626,0.0362198
4,1.5072035,1.1979839,"('disliked', 'liked')",1.9010429,1.735357,1.417543,1.4038811,-7.094279,-7.0919647,-0.5671223,-0.6886857,0.1215634
79,1.4901911,1.2559882,"('wavering', 'unwavering')",1.6192089,1.573589,1.0906562,0.7388941,-0.38961133,-0.36435914,0.9526112,0.8010281,0.1515831
24,-1.475158,-1.429801,"('dishonest', 'honest')",-2.693639,-2.6613486,-1.1393391,-1.4005392,0.5831509,0.65056866,-1.1812463,-1.2102801,0.0290338
80,-1.47403,-1.3358233,"('dominated', 'dominating')",-0.19210662,-0.26680478,-1.1742839,-1.2509918,-0.15801993,-0.35704845,-0.7496101,-0.8026671,0.053057
51,-1.3523668,-1.2776073,"('uneducated', 'educated')",0.099818625,0.06290609,-0.48154682,-0.39797726,0.8018804,0.8524353,-0.2330537,-0.1900608,-0.0429929
73,1.3450432,1.5286049,"('helpless', 'self-reliant')",0.7093867,0.914181,1.3500599,1.4892408,-3.450579,-3.2139902,-0.0115222,0.179509,-0.1910312
56,-1.3015885,-1.0247622,"('impractical', 'practical')",-1.6980648,-1.6219497,-0.21191178,-0.18341269,-0.03265534,0.20587558,-0.8110551,-0.6560622,-0.1549929
63,-1.2617885,-1.2893461,"('unperceptive', 'insightful')",-0.230898,-0.31458622,0.21433377,0.023055287,0.50685734,0.51649326,-0.1928739,-0.2660959,0.073222
71,1.2528244,1.006651,"('diffident', 'self-confident')",0.103942566,0.07661548,1.9829099,1.8276056,0.30027506,0.24046808,0.909988,0.787835,0.122153
16,1.2452109,1.1596495,"('unpopular', 'popular')",1.212558,1.237901,-0.47708386,-0.24696442,-0.17308599,-0.30218914,0.4518998,0.4620993,-0.0101995
54,1.1881077,0.96554273,"('incapable', 'capable')",0.40297872,0.44494087,0.85490906,0.78983724,0.9802201,0.9558035,0.8565539,0.789031,0.0675229
41,-1.1235343,-1.1442862,"('unforgiving', 'forgiving')",-1.5224022,-1.8597385,-0.3103524,-0.95011437,0.31374303,-0.097352915,-0.6606364,-1.0128729,0.3522365
88,-1.0878944,-1.1512316,"('low', 'eminent')",-0.5331932,-0.41753373,-0.50166845,-0.59912497,-0.6346073,-0.5338949,-0.6893408,-0.6754463,-0.0138945
15,1.0535579,0.97567314,"('boring', 'funny')",0.5946071,0.62266433,0.5584551,0.61263555,0.5411778,0.551044,0.6869495,0.6905043,-0.0035548
42,-0.9969581,-0.6063032,"('unreliable', 'reliable')",0.48930532,0.75610626,-0.1945874,-0.11134723,-2.8409052,-2.5297437,-0.8857864,-0.622822,-0.2629644
49,-0.9793764,-1.0452468,"('unable', 'able')",0.013950139,-0.027793482,-0.6921436,-0.6587407,-0.3049559,-0.31028658,-0.4906315,-0.5105169,0.0198854
58,0.9656373,0.6846079,"('undiscriminating', 'discriminating')",0.739046,0.4421107,1.0577213,0.41175708,0.6029747,0.4701489,0.8413448,0.5021561,0.3391887
37,-0.93200403,-0.9041172,"('fake', 'genuine')",-0.77525556,-0.7299498,-0.52662784,-0.6705824,0.36789656,0.35585243,-0.4664977,-0.4871992,0.0207015
19,0.8783777,0.6872442,"('inhospitable', 'hospitable')",0.20845442,0.08789042,0.89575833,0.98662007,-0.21035157,-0.16277374,0.4430597,0.3997452,0.0433145
17,-0.8555063,-0.97615564,"('nasty', 'nice')",0.09635329,0.0806619,-1.6221274,-1.6794257,-0.6698196,-0.7512266,-0.762775,-0.8315365,0.0687615
29,0.8541927,0.8160508,"('unfair', 'fair')",0.14572528,0.032198276,0.80410093,0.53780484,-0.5747377,-0.802379,0.3073203,0.1459187,0.1614016
84,0.8373984,0.8210762,"('inferior', 'superior')",1.834635,1.8013806,1.2312813,1.0811487,1.16474,1.0134839,1.2670137,1.1792724,0.0877413
1,0.833925,0.40484405,"('unfriendly', 'friendly')",-0.9161209,-1.1187526,1.1596135,0.43409342,1.2834826,1.1310602,0.590225,0.2128113,0.3774137
25,0.80917543,0.59196174,"('egoistic', 'altruistic')",0.5769819,0.5418015,0.9710503,0.73688287,0.75060004,0.61756027,0.7769519,0.6220516,0.1549003
2,0.78505164,0.89266646,"('unlikable', 'likable')",0.80129635,0.90398264,0.4419837,0.5812207,0.62233377,0.66892576,0.6626664,0.7616989,-0.0990325
61,-0.5797963,-0.70227605,"('illogical', 'logical')",0.00053973123,-0.057520688,0.9811976,0.77637297,-0.020773863,-0.25012022,0.0952918,-0.058386,0.1536778
74,-0.5651483,-0.4363136,"('undedicated', 'dedicated')",-0.20889151,-0.15534411,0.8735805,0.5571493,0.32479987,0.46364942,0.1060851,0.1072853,-0.0012002
34,-0.53613967,-0.629714,"('mean', 'honorable')",-0.3210724,-0.44336256,0.23102726,-0.045348983,5.5533943,5.5148935,1.2318023,1.099117,0.1326853
83,0.48121068,0.4755397,"('powerless', 'powerful')",0.10247696,-0.056940913,1.2645756,0.9763123,-0.7164803,-0.6997626,0.2829458,0.1737871,0.1091587
72,-0.46848962,-0.29552776,"('unambitious', 'ambitious')",-1.5664313,-1.4457624,0.6899118,0.7209958,-0.62110555,-0.30813855,-0.4915287,-0.3321082,-0.1594205
39,-0.43226048,-0.2937656,"('exploitative', 'cooperative')",-1.1041911,-0.9614583,0.25661197,0.18522885,0.57281005,0.701534,-0.1767574,-0.0921153,-0.0846421
27,-0.3939322,-0.49359,"('hardhearted', 'softhearted')",-1.782069,-1.7542527,-0.11259061,-0.4240208,0.61095,0.30910176,-0.4194104,-0.5906904,0.17128
50,0.38400713,0.38352272,"('clumsy', 'skillful')",2.0122643,2.0298939,0.060838692,-0.06273453,0.26913705,0.1553406,0.6815618,0.6265057,0.0550561
20,-0.29340544,-0.3472942,"('rough', 'thoughtful')",1.2679658,1.0625149,0.5834124,0.37806347,0.79675776,0.6733146,0.5886827,0.4416497,0.147033
64,0.25504744,0.21057451,"('shy', 'confident')",1.1461542,1.2276943,0.308591,0.34917703,-5.780117,-5.913038,-1.0175811,-1.0313981,0.013817
8,0.24054088,-0.07692046,"('unaffectionate', 'affectionate')",-0.31823993,-0.47698843,1.2488558,0.8427434,0.46876818,0.3959689,0.4099813,0.1712009,0.2387804
77,-0.2074574,-0.07021173,"('unmotivated', 'motivated')",0.47566164,0.50938827,0.14219853,0.33690616,-0.8046109,-0.77298975,-0.098552,0.0007732,-0.0993252
18,0.16174574,0.03482107,"('disagreeable', 'welcoming')",0.46143168,0.46533754,0.36278015,0.071217075,-0.9888059,-1.2418432,-0.0007121,-0.1676169,0.1669048
26,0.1432034,-0.24923764,"('hardhearted', 'benevolent')",0.5091912,0.27770087,1.0989254,0.5820843,1.4617206,1.3481054,0.8032601,0.4896632,0.3135969
38,-0.097259045,-0.13267209,"('untruthful', 'truthful')",-1.8543242,-1.9700135,0.4486247,0.1315065,0.17427129,0.12161395,-0.3321718,-0.4623913,0.1302195
9,0.0904551,-0.1913165,"('unaffectionate', 'caring')",-0.53949213,-0.7763006,0.987082,0.50179696,1.1337494,0.9147227,0.4179486,0.1122256,0.305723
68,-0.08357493,-0.20355293,"('dependent', 'independent')",0.06790164,-0.1373917,0.72948205,0.6556399,-1.0487599,-1.2024398,-0.0837378,-0.2219361,0.1381983
44,0.08285475,0.36526436,"('prejudiced', 'unprejudiced')",-0.8006326,-0.5266971,-1.5235116,-0.8937892,-1.3998439,-1.2371272,-0.9102834,-0.5730873,-0.3371961
53,0.055094197,-0.2975583,"('uncreative', 'creative')",0.34824306,0.20209315,1.255153,0.71757364,1.117572,1.2027467,0.6940155,0.4562138,0.2378017
87,0.052751143,-0.008359224,"('unsuccessful', 'successful')",1.7974085,1.9542755,0.3183212,0.49420235,0.4650675,0.33467174,0.6583871,0.6936976,-0.0353105
67,-0.046139337,0.22260956,"('doubtful', 'determined')",-0.19561438,-0.1518089,0.26761574,0.63969034,-0.0028910935,0.06417662,0.0057427,0.1936669,-0.1879242
78,0.034919605,-0.0057358965,"('nonresilient', 'resilient')",1.0040809,0.84388286,0.31752226,-0.044876564,0.6299661,0.7177983,0.4966222,0.3777672,0.118855
40,0.01894055,-0.10682015,"('stingy', 'generous')",-0.17541213,-0.2137435,0.61073196,0.22008093,-2.1810305,-2.3139622,-0.4316925,-0.6036112,0.1719187
