,pepco_male,pepco_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,male-female
42,1.350942,1.07675,"('unreliable', 'reliable')",1.725256,1.8099775,-2.4810054,-2.3308742,0.1983976,0.1852845,0.0131131
39,1.344297,1.3485842,"('exploitative', 'cooperative')",-0.07273902,-0.054449897,-0.11500201,-0.10705198,0.3855187,0.3956941,-0.0101754
35,-1.3420731,-0.710136,"('corrupt', 'incorrupt')",-1.5391284,-1.4442731,-0.20572132,0.0767917,-1.0289743,-0.6925391,-0.3364352
19,-1.2574049,-0.933893,"('inhospitable', 'hospitable')",-0.71214837,-0.2675327,-0.06721254,0.16162471,-0.6789219,-0.3466004,-0.3323215
5,-1.2330189,-0.599688,"('distant', 'outgoing')",-0.79666114,-0.528772,-0.23265621,0.010521114,-0.7541121,-0.3726463,-0.3814658
76,1.2265158,0.7842144,"('anxious', 'daring')",1.119208,1.09657,0.34006858,0.34425816,0.8952641,0.7416809,0.1535832
77,1.1793815,0.46002266,"('unmotivated', 'motivated')",1.1283774,0.76689136,-0.8252555,-0.9421111,0.4941678,0.0949343,0.3992335
26,-1.1484642,-0.95864236,"('hardhearted', 'benevolent')",1.2462701,1.6844301,1.5260808,1.872968,0.5412956,0.8662519,-0.3249563
44,1.1456238,0.79501355,"('prejudiced', 'unprejudiced')",-0.52342314,-0.5389437,-1.4238436,-1.294108,-0.2672143,-0.3460128,0.0787985
79,-1.1445547,-0.7465397,"('wavering', 'unwavering')",-1.3028303,-0.8893427,-0.15149555,0.047696635,-0.8662935,-0.5293953,-0.3368982
28,-1.0542023,-1.2014493,"('disloyal', 'loyal')",-0.08754979,-0.46507645,1.0297623,0.92052245,-0.03733,-0.2486678,0.2113378
59,-1.0430026,-0.32581472,"('foolish', 'wise')",-0.3643504,0.06013769,0.34444883,0.57711834,-0.3543014,0.1038138,-0.4581152
16,-1.0418206,-0.7961166,"('unpopular', 'popular')",-0.82521576,-0.71109104,0.35949415,0.36522982,-0.502514,-0.3806593,-0.1218547
13,1.0052339,0.5635476,"('impolite', 'polite')",0.48453584,0.26403528,0.2584288,0.010620192,0.5827328,0.279401,0.3033318
9,-0.98969865,-0.88686436,"('unaffectionate', 'caring')",0.31281608,0.29608062,1.264928,1.281536,0.1960151,0.2302508,-0.0342357
43,0.98904777,0.54482883,"('irresponsible', 'responsible')",0.41133976,0.34898156,0.91158247,0.85303426,0.7706567,0.5822815,0.1883752
86,-0.95657194,-1.1780434,"('uninfluential', 'influential')",-0.10019052,-0.12874208,-0.1122109,-0.2818655,-0.3896578,-0.5295503,0.1398925
80,0.94178975,0.4850511,"('dominated', 'dominating')",0.7526536,0.318128,-1.0313773,-1.1946535,0.221022,-0.1304915,0.3515135
53,-0.9363148,-0.9405631,"('uncreative', 'creative')",0.46590805,0.29107448,1.1504006,1.0006766,0.2266646,0.1170627,0.1096019
46,0.9301746,-0.0058469027,"('uncompetitive', 'competitive')",1.2964003,0.97523403,-0.31777298,-0.44206268,0.6362673,0.1757748,0.4604925
71,-0.9196919,-0.45327118,"('diffident', 'self-confident')",0.991322,1.1657897,0.69913846,0.69316876,0.2569228,0.4685624,-0.2116396
30,0.90506566,0.6154445,"('intolerant', 'tolerant')",1.6781771,1.8617761,1.2547809,1.2672539,1.2793412,1.2481581,0.0311831
2,0.8805629,1.1578747,"('unlikable', 'likable')",1.773292,1.9592503,0.6305361,0.89651424,1.094797,1.3378798,-0.2430828
65,0.7909422,0.29912013,"('insecure', 'secure')",0.23180538,0.07899122,-0.4280733,-0.61092716,0.1982247,-0.0776053,0.27583
11,0.7850477,0.36394233,"('unhelpful', 'helpful')",-0.036933314,-0.06053704,2.1759527,2.0747597,0.974689,0.7927217,0.1819673
55,0.77595776,0.110081896,"('incompetent', 'clever')",0.2724367,0.20338742,0.0708674,-0.13835058,0.3730873,0.0583729,0.3147144
25,-0.76878303,-0.4546773,"('egoistic', 'altruistic')",0.587687,0.6976788,1.461114,1.5621443,0.4266727,0.6017152,-0.1750425
14,0.7411908,0.45331535,"('antisocial', 'social')",1.786599,1.6791599,-0.37669992,-0.4636492,0.71703,0.5562753,0.1607547
22,0.72639775,0.39184237,"('untrustworthy', 'trustworthy')",-0.053737905,0.061152186,-0.909877,-0.9478707,-0.0790724,-0.1649587,0.0858863
73,0.68417865,0.58245397,"('helpless', 'self-reliant')",0.17662379,0.22917998,-3.284749,-3.3867333,-0.8079822,-0.8583665,0.0503843
66,-0.617296,-0.18359417,"('inactive', 'active')",0.7583723,0.9239019,1.2814671,1.2705976,0.4741811,0.6703018,-0.1961207
10,0.59312665,-0.28374714,"('unsympathetic', 'sympathetic')",-0.0009849072,-0.11872436,0.1609485,-0.028296249,0.2510301,-0.1435892,0.3946193
50,-0.59247035,-0.21760991,"('clumsy', 'skillful')",0.056683287,0.15427376,0.09494205,0.15540631,-0.1469483,0.0306901,-0.1776384
32,0.5856828,0.35432425,"('unkind', 'kind')",0.395658,0.44000572,0.75070673,0.76975465,0.5773492,0.5213615,0.0559877
4,-0.5810809,-0.31788093,"('disliked', 'liked')",-0.19398928,0.1149261,-6.3633924,-5.8441396,-2.3794875,-2.0156981,-0.3637894
69,-0.52855325,0.23845008,"('lazy', 'industrious')",0.18921503,0.43657705,-0.48373455,-0.18817943,-0.2743576,0.1622826,-0.4366402
51,-0.51876533,-0.61015785,"('uneducated', 'educated')",0.65269554,0.76823133,0.42222202,0.3816572,0.1853841,0.1799102,0.0054739
54,-0.47104856,-0.31908125,"('incapable', 'capable')",0.365807,0.6612505,0.9195207,1.0042237,0.2714264,0.4487976,-0.1773712
24,0.46581274,0.3287788,"('dishonest', 'honest')",-0.5701343,-0.46682003,0.63282317,0.6342441,0.1761672,0.165401,0.0107662
58,-0.4632801,-0.53926694,"('undiscriminating', 'discriminating')",0.67435145,0.82070476,0.07528691,0.19486079,0.0954527,0.1587662,-0.0633135
18,-0.45993942,-0.24711001,"('disagreeable', 'welcoming')",-0.20943359,0.32162258,-0.4248139,-0.13391456,-0.364729,-0.0198007,-0.3449283
88,-0.45768973,-0.34638423,"('low', 'eminent')",-0.05869594,0.25438237,0.12103267,0.48821393,-0.1317843,0.1320707,-0.263855
57,-0.452548,-0.80385405,"('unimaginative', 'imaginative')",0.009846486,-0.100552015,-2.3004107,-2.4089808,-0.9143708,-1.1044623,0.1900915
83,-0.4460246,-0.67126733,"('powerless', 'powerful')",0.73327196,0.6838023,-0.68151873,-0.6469938,-0.1314238,-0.2114863,0.0800625
87,0.44277275,0.72392213,"('unsuccessful', 'successful')",0.72628665,0.79146355,0.5502658,0.6569659,0.5731084,0.7241172,-0.1510088
68,-0.4194891,-0.5757265,"('dependent', 'independent')",-0.89052856,-0.9437729,-0.45860836,-0.56763923,-0.589542,-0.6957129,0.1061709
15,-0.4118809,-0.071343616,"('boring', 'funny')",-1.319787,-0.84947425,0.15861426,0.35981688,-0.5243512,-0.1870003,-0.3373509
67,0.40986598,0.51507324,"('doubtful', 'determined')",0.7456506,0.7749787,-0.33186743,-0.18659438,0.2745497,0.3678192,-0.0932695
49,-0.40544277,-0.5531329,"('unable', 'able')",-1.0199478,-0.9981798,-0.36621395,-0.37755573,-0.5972015,-0.6429561,0.0457546
78,-0.38121969,-0.6211713,"('nonresilient', 'resilient')",0.48268366,0.09445098,0.3783063,0.23009098,0.1599234,-0.0988764,0.2587998
12,0.34787712,0.33252078,"('unsupportive', 'supportive')",0.63912416,0.8055659,-1.4116023,-1.2898844,-0.1415337,-0.0505993,-0.0909344
38,-0.3409865,-0.377053,"('untruthful', 'truthful')",-0.562626,-0.4125783,0.30314118,0.33447698,-0.2001571,-0.1517181,-0.048439
64,0.3167415,0.39642558,"('shy', 'confident')",0.96901953,0.9769766,-6.607969,-6.2197266,-1.7740693,-1.6154415,-0.1586278
61,0.29663628,0.18993932,"('illogical', 'logical')",0.24311769,-0.014395209,0.2894534,0.2926357,0.2764025,0.1560599,0.1203426
7,0.2930977,0.011984557,"('insensitive', 'sensitive')",0.61004364,0.6017552,1.0502038,0.98004687,0.6511151,0.5312622,0.1198529
63,0.28409672,0.16324215,"('unperceptive', 'insightful')",1.6874931,1.5304033,1.3826421,1.2256444,1.1180773,0.9730965,0.1449808
48,0.28100175,-0.14087787,"('unintelligent', 'intelligent')",-0.547241,-0.5922986,0.33820286,0.2559185,0.0239879,-0.159086,0.1830739
82,-0.27061397,-0.358811,"('poor', 'rich')",0.85688907,0.80717105,6.1215124,5.801108,2.2359292,2.0831559,0.1527733
29,-0.23335111,-0.18846548,"('unfair', 'fair')",-0.69401634,-0.6253593,-0.6666252,-0.6085685,-0.5313309,-0.4741311,-0.0571998
37,0.21571586,-0.2340956,"('fake', 'genuine')",0.115183696,-0.14510727,0.6582064,0.53947186,0.329702,0.053423,0.276279
84,0.20129204,0.30848718,"('inferior', 'superior')",0.04040622,0.036319852,0.7600626,0.94803506,0.3339203,0.4309474,-0.0970271
34,-0.18923053,-0.2619197,"('mean', 'honorable')",-0.2183244,-0.15980107,6.298926,5.9106016,1.9637903,1.8296269,0.1341634
47,0.16189674,0.03459797,"('stupid', 'smart')",0.6137785,0.64073,5.783237,5.3386765,2.1863041,2.0046682,0.1816359
20,0.15863931,-0.1878849,"('rough', 'thoughtful')",0.10121816,-0.16252899,1.166319,1.1544943,0.4753922,0.2680268,0.2073654
23,0.13013344,-0.19044164,"('insincere', 'sincere')",-0.09226239,-0.09931601,5.904547,5.5309,1.980806,1.7470474,0.2337586
72,-0.12793635,0.07896675,"('unambitious', 'ambitious')",0.15092573,0.25170863,-1.00621,-1.034728,-0.3277402,-0.2346842,-0.093056
3,0.10699592,-0.1326672,"('repellent', 'pleasant')",0.5385269,0.10951349,0.3134162,-0.035213053,0.3196464,-0.0194556,0.339102
0,0.103232734,-0.24700344,"('unsociable', 'sociable')",-0.33283603,-0.345483,-0.296308,-0.34485602,-0.1753038,-0.3124475,0.1371437
41,0.093149476,0.33752126,"('unforgiving', 'forgiving')",-0.046479896,0.3564316,0.13247666,0.31620017,0.0597154,0.3367177,-0.2770023
33,0.076074526,0.24321398,"('wrong', 'right')",0.28392076,0.49973774,-0.6176372,-0.35074642,-0.0858806,0.1307351,-0.2166157
45,-0.061480373,-0.3428661,"('incompetent', 'competent')",0.3645185,0.28874853,-0.18660122,-0.22362013,0.0388123,-0.0925792,0.1313915
17,0.04322753,-0.11825508,"('nasty', 'nice')",-1.0156636,-0.7322564,-0.46214196,-0.3137321,-0.4781927,-0.3880812,-0.0901115
40,-0.04086771,0.008222694,"('stingy', 'generous')",0.44945657,0.5702837,-1.3989581,-1.3505187,-0.3301231,-0.2573374,-0.0727857
27,0.02036817,-0.14376828,"('hardhearted', 'softhearted')",0.11113733,0.21057108,1.3936183,1.3718033,0.5083746,0.4795353,0.0288393
74,-0.0021780878,0.044118457,"('undedicated', 'dedicated')",-0.071555175,0.25134522,0.1005457,0.21375787,0.0089375,0.1697405,-0.160803
75,0.0017341673,0.21813253,"('meek', 'impulsive')",-0.108784445,-0.0060975626,-0.19347996,-0.27780476,-0.1001767,-0.0219233,-0.0782534
