,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,male-female
73,1.2725801,1.2826122,"('helpless', 'self-reliant')",0.58102125,0.493353,-3.4486246,-3.3827188,-0.5316744,-0.5355845,0.0039101
26,1.2497909,0.8796578,"('hardhearted', 'benevolent')",0.90458,0.6775519,1.7723255,1.5029397,1.3088988,1.0200498,0.288849
14,1.2171041,1.2737786,"('antisocial', 'social')",1.9154906,1.9697274,-0.48966104,-0.44455042,0.8809779,0.9329851,-0.0520072
44,-1.1504526,-1.0528668,"('prejudiced', 'unprejudiced')",-0.2843553,-0.264571,-1.1848533,-1.0837079,-0.8732204,-0.800382,-0.0728384
52,-1.1150827,-1.5073646,"('irrational', 'rational')",-2.506523,-2.929947,-0.8217481,-0.8933802,-1.4811179,-1.7768973,0.2957794
10,1.0861714,1.071587,"('unsympathetic', 'sympathetic')",1.81952,1.7350534,0.19412872,0.039744705,1.0332734,0.948795,0.0844784
39,1.0829076,1.3510405,"('exploitative', 'cooperative')",1.1871954,1.307189,0.3004985,0.46540183,0.8568672,1.0412104,-0.1843432
35,-1.061532,-1.2141356,"('corrupt', 'incorrupt')",-2.1371498,-2.1994042,-0.39435637,-0.33570805,-1.1976794,-1.2497493,0.0520699
40,1.0278635,0.96405476,"('stingy', 'generous')",0.660655,0.7072884,-1.2240634,-1.3205458,0.1548184,0.1169324,0.037886
74,1.013456,0.8102379,"('undedicated', 'dedicated')",1.4543235,1.4924557,0.6540695,0.38429707,1.0406164,0.8956636,0.1449528
23,0.96865714,1.044536,"('insincere', 'sincere')",0.780169,1.0912216,6.0588202,6.2650285,2.6025488,2.8002618,-0.197713
63,0.96035516,0.90876836,"('unperceptive', 'insightful')",2.0288675,2.0912938,1.3532056,1.2619065,1.4474761,1.4206562,0.0268199
72,0.9267734,1.2598989,"('unambitious', 'ambitious')",-0.42706835,-0.06525046,-1.0797597,-0.8468427,-0.1933515,0.1159353,-0.3092868
24,0.9263659,0.7723291,"('dishonest', 'honest')",0.13281034,0.020900022,0.8134462,0.91949487,0.6242075,0.570908,0.0532995
75,-0.88888574,-0.7629519,"('meek', 'impulsive')",-0.82024264,-0.81625974,-0.36637354,-0.32809287,-0.691834,-0.6357682,-0.0560658
25,0.87895876,0.807314,"('egoistic', 'altruistic')",-0.009913389,0.10116908,1.1318107,1.112167,0.666952,0.67355,-0.006598
28,0.8682465,0.7712846,"('disloyal', 'loyal')",0.100590944,0.12057164,1.1571171,1.169729,0.7086515,0.6871951,0.0214564
66,-0.8663859,-1.2759428,"('inactive', 'active')",0.08199581,-0.33931503,1.4192488,0.89878184,0.2116196,-0.2388253,0.4504449
11,0.85432106,1.0958003,"('unhelpful', 'helpful')",2.1444197,2.4037886,2.6096387,2.7163103,1.8694598,2.0719665,-0.2025067
21,0.83984846,0.7897717,"('immoral', 'moral')",2.094739,2.0945005,-0.4403039,-0.55138946,0.8314279,0.7776275,0.0538004
79,-0.8377137,-1.1617683,"('wavering', 'unwavering')",-1.6506313,-1.889,0.14193787,0.014050387,-0.7821357,-1.0122393,0.2301036
32,0.81017953,0.620972,"('unkind', 'kind')",1.2221775,1.3462396,1.307162,1.2362343,1.113173,1.0678153,0.0453577
65,0.7753791,0.9224986,"('insecure', 'secure')",1.0962263,1.2325749,0.21928269,0.43308702,0.6969627,0.8627203,-0.1657576
50,-0.7715635,-0.8778726,"('clumsy', 'skillful')",-0.71235454,-0.7959016,0.1365313,0.19156714,-0.4491289,-0.494069,0.0449401
48,0.7534293,0.98213065,"('unintelligent', 'intelligent')",-0.41715878,-0.10045976,0.30323485,0.43015462,0.2131685,0.4372752,-0.2241067
41,0.7283276,0.6118539,"('unforgiving', 'forgiving')",0.22630419,0.15863326,0.13711125,0.03194508,0.3639143,0.2674774,0.0964369
70,0.6487876,0.6917789,"('lethargic', 'energetic')",1.637928,1.6514989,0.62647444,0.6610396,0.9710633,1.0014392,-0.0303759
55,0.64824766,0.75012094,"('incompetent', 'clever')",1.8539927,2.0831804,0.19292931,0.25865206,0.8983899,1.0306511,-0.1322612
64,0.6041331,0.59572923,"('shy', 'confident')",1.633414,1.5615582,-6.468241,-6.4795637,-1.4102313,-1.4407587,0.0305274
86,0.6025236,0.38413078,"('uninfluential', 'influential')",0.7389406,0.62313277,0.39734855,0.05007141,0.5796043,0.352445,0.2271593
80,0.5875789,0.63649094,"('dominated', 'dominating')",2.3127882,2.2396235,-0.74472153,-0.8458228,0.7185486,0.6767639,0.0417847
6,-0.57376146,-0.92380214,"('distant', 'open')",-1.9502678,-2.0072834,0.28889042,0.22558957,-0.7450463,-0.901832,0.1567857
82,-0.57215893,-0.39370853,"('poor', 'rich')",-0.006889811,0.29881185,6.0523214,6.289849,1.8244243,2.064984,-0.2405597
77,0.5715504,0.82438695,"('unmotivated', 'motivated')",0.8625607,0.9921975,-0.9499483,-0.9412247,0.1613876,0.2917866,-0.130399
38,0.54614466,0.44740683,"('untruthful', 'truthful')",0.29837045,0.24243248,0.30056906,0.36296606,0.3816947,0.3509351,0.0307596
46,0.5050009,0.67121375,"('uncompetitive', 'competitive')",2.6560402,2.6603582,-0.0908287,-0.3172132,1.0234041,1.0047863,0.0186178
62,0.46495196,0.73864925,"('incompetent', 'brilliant')",1.8253549,2.1908908,-0.20141767,0.10305551,0.6962964,1.0108652,-0.3145688
78,0.44453573,0.5526509,"('nonresilient', 'resilient')",1.2559785,1.481951,0.47264713,0.26325676,0.7243871,0.7659529,-0.0415658
2,0.427148,0.20601544,"('unlikable', 'likable')",0.88281673,0.68869305,0.49384362,0.36589068,0.6012695,0.4201997,0.1810698
5,-0.39441848,-0.584887,"('distant', 'outgoing')",-1.2500236,-1.2505974,-0.53136486,-0.47552338,-0.725269,-0.7703359,0.0450669
67,-0.3932439,-0.39819548,"('doubtful', 'determined')",-0.27636695,-0.41703963,-0.9312985,-0.8450581,-0.5336365,-0.5534311,0.0197946
76,0.38481963,0.5840684,"('anxious', 'daring')",1.710434,1.9640439,0.4312412,0.5926737,0.8421649,1.0469287,-0.2047638
81,0.366048,0.6436422,"('submissive', 'aggressive')",1.8503999,2.0345442,-0.1424615,-0.0819665,0.6913288,0.8654067,-0.1740779
54,-0.3345886,-0.62613493,"('incapable', 'capable')",-0.7931419,-0.918249,0.96114856,1.0542349,-0.0555273,-0.163383,0.1078557
17,-0.32035914,-0.26744446,"('nasty', 'nice')",-0.4462308,-0.59481573,-0.4205115,-0.3938985,-0.3957005,-0.4187196,0.0230191
59,-0.31932968,-0.5864788,"('foolish', 'wise')",-1.1078653,-1.2504708,-0.114195466,-0.064432144,-0.5137968,-0.6337939,0.1199971
69,-0.28679374,-0.5475789,"('lazy', 'industrious')",-0.38025957,-0.49606034,-0.7504257,-0.83491814,-0.472493,-0.6261858,0.1536928
53,-0.239944,-0.33152997,"('uncreative', 'creative')",-0.22558276,-0.00372909,0.7629417,0.74690354,0.0991383,0.1372148,-0.0380765
18,-0.2353693,-0.3703015,"('disagreeable', 'welcoming')",-0.48967206,-0.44224066,-0.65615654,-0.6315878,-0.4603993,-0.4813766,0.0209773
20,-0.22508645,-0.15801775,"('rough', 'thoughtful')",0.21792358,0.29587373,0.9976648,1.0082233,0.3301673,0.3820264,-0.0518591
37,-0.22063151,-0.35806668,"('fake', 'genuine')",0.23472983,0.17795414,0.11270808,0.21992013,0.0422688,0.0132692,0.0289996
29,0.19879901,0.05700778,"('unfair', 'fair')",-1.178402,-1.3004915,-0.46230355,-0.5062591,-0.4806355,-0.5832476,0.1026121
85,-0.19833918,-0.50408286,"('insignificant', 'prestigious')",-0.85506463,-1.1677456,0.6234603,0.3602937,-0.1433145,-0.4371783,0.2938638
22,0.19739741,0.027151298,"('untrustworthy', 'trustworthy')",1.4409596,1.3243157,-0.6130086,-0.54309964,0.3417828,0.2694558,0.072327
47,0.1950033,0.09234577,"('stupid', 'smart')",0.86109036,0.96907103,5.571678,5.691628,2.2092573,2.2510149,-0.0417576
51,-0.18884556,-0.19349016,"('uneducated', 'educated')",0.8961254,0.88999486,0.60280144,0.47190082,0.4366937,0.3894685,0.0472252
87,0.18288381,0.066018,"('unsuccessful', 'successful')",1.922564,1.7478776,0.7946848,0.6351244,0.9667109,0.81634,0.1503709
3,-0.16134277,-0.04191005,"('repellent', 'pleasant')",1.360888,1.3910831,0.52083004,0.5444499,0.5734584,0.6312077,-0.0577493
4,-0.15049101,-0.38441953,"('disliked', 'liked')",-0.15124923,-0.46488228,-6.2176266,-6.5212955,-2.1731222,-2.4568658,0.2837436
61,0.14480463,-0.122393295,"('illogical', 'logical')",0.0636227,-0.31812286,0.4116702,0.17793629,0.2066992,-0.0875266,0.2942258
8,0.13523784,-0.026694912,"('unaffectionate', 'affectionate')",-1.2244548,-1.2459052,0.2752664,0.31491852,-0.2713168,-0.3192272,0.0479104
27,0.11748662,0.07336537,"('hardhearted', 'softhearted')",1.1270558,1.1116307,1.1044657,1.0612117,0.7830027,0.7487359,0.0342668
58,0.10952109,-0.0058245827,"('undiscriminating', 'discriminating')",0.8180095,0.5725058,0.40471134,0.17058294,0.4440806,0.2457547,0.1983259
84,-0.05628083,0.06531358,"('inferior', 'superior')",-0.8529309,-0.7964408,0.52220905,0.5967466,-0.1290009,-0.0447935,-0.0842074
16,-0.04880517,-0.123883694,"('unpopular', 'popular')",-1.1313317,-1.363825,0.53917164,0.39019224,-0.2136551,-0.3658388,0.1521837
15,0.041359015,-0.081980005,"('boring', 'funny')",-0.7545768,-0.7864954,-0.08231424,0.029888745,-0.2651773,-0.2795289,0.0143516
45,-0.037626576,-0.15536314,"('incompetent', 'competent')",1.4613938,1.3467333,-0.1584034,-0.16410178,0.4217879,0.3424228,0.0793651
34,-0.036083642,0.010268673,"('mean', 'honorable')",1.1704091,1.2314731,6.4300885,6.5374393,2.5214713,2.5930603,-0.071589
88,-0.02677441,-0.112422936,"('low', 'eminent')",0.39460567,0.48028058,0.21696915,0.17013732,0.1949335,0.1793317,0.0156018
83,0.011937924,-0.029666275,"('powerless', 'powerful')",0.090237774,-0.06113895,-0.7832517,-0.9563414,-0.2270253,-0.3490489,0.1220236
57,-0.0077341013,-0.037438184,"('unimaginative', 'imaginative')",0.19031361,0.30843407,-2.8873532,-2.9974363,-0.9015912,-0.9088135,0.0072223
