,staples_male,staples_female,tuple,inc_male,inc_female,average_male,average_female,male-female
35,-0.8364872,-1.0624927,"('corrupt', 'incorrupt')",-0.4528874,-0.5414247,-0.6446873,-0.8019587,0.1572714
80,0.78884536,0.6820461,"('dominated', 'dominating')",-0.9561988,-0.979533,-0.0836767,-0.1487435,0.0650668
54,0.7782939,0.8629769,"('incapable', 'capable')",1.2986066,1.4277985,1.0384502,1.1453876,-0.1069374
10,0.7444224,0.7818069,"('unsympathetic', 'sympathetic')",0.05271483,0.055027284,0.3985686,0.4184171,-0.0198485
62,0.7157104,0.91346836,"('incompetent', 'brilliant')",0.5939915,0.7098644,0.654851,0.8116664,-0.1568154
66,-0.702436,-0.6445374,"('inactive', 'active')",0.74962765,0.73050827,0.0235958,0.0429854,-0.0193896
0,0.69563353,0.6211618,"('unsociable', 'sociable')",-0.28521788,-0.33152065,0.2052078,0.1448206,0.0603872
23,0.6745082,0.742045,"('insincere', 'sincere')",6.0739727,6.3241873,3.3742404,3.5331161,-0.1588757
34,0.67356414,0.7272465,"('mean', 'honorable')",6.773015,6.8016,3.7232895,3.7644234,-0.0411339
19,-0.66815037,-0.52289945,"('inhospitable', 'hospitable')",0.05402957,0.15400977,-0.3070604,-0.1844448,-0.1226156
68,-0.6525402,-1.0134109,"('dependent', 'independent')",-0.091851525,-0.18143429,-0.3721959,-0.5974226,0.2252267
52,-0.6322525,-0.48190635,"('irrational', 'rational')",-0.873084,-0.90743697,-0.7526683,-0.6946716,-0.0579967
3,-0.58614284,-0.61927664,"('repellent', 'pleasant')",-0.2697119,-0.29752362,-0.4279274,-0.4584001,0.0304727
29,-0.5752605,-0.8031277,"('unfair', 'fair')",-0.5204408,-0.6065705,-0.5478507,-0.7048491,0.1569984
79,-0.54044557,-0.41204947,"('wavering', 'unwavering')",0.29876947,0.36547202,-0.120838,-0.0232887,-0.0975493
18,-0.53883064,-0.27953303,"('disagreeable', 'welcoming')",-0.5335923,-0.45856076,-0.5362115,-0.3690469,-0.1671646
73,0.5206249,0.77067935,"('helpless', 'self-reliant')",-3.2002385,-3.194547,-1.3398068,-1.2119339,-0.1278729
57,-0.5064357,-0.31138563,"('unimaginative', 'imaginative')",-2.6522293,-2.739562,-1.5793325,-1.5254738,-0.0538587
86,0.50573736,0.72822773,"('uninfluential', 'influential')",0.3177327,0.12236968,0.411735,0.4252987,-0.0135637
20,0.5032836,0.2800604,"('rough', 'thoughtful')",1.1257392,0.89871114,0.8145114,0.5893857,0.2251257
8,0.49779665,0.5125453,"('unaffectionate', 'affectionate')",0.42002475,0.42606863,0.4589107,0.4693069,-0.0103962
46,0.4923501,0.5723498,"('uncompetitive', 'competitive')",-0.072022125,-0.1561695,0.210164,0.2080901,0.0020739
7,0.48624402,0.63211524,"('insensitive', 'sensitive')",0.6090422,0.6376878,0.5476431,0.6349015,-0.0872584
32,0.46486232,0.6427731,"('unkind', 'kind')",1.1302161,1.3303442,0.7975392,0.9865587,-0.1890195
24,0.46294704,0.6280437,"('dishonest', 'honest')",1.0623559,1.2017441,0.7626514,0.9148939,-0.1522425
51,-0.4517741,-0.43755305,"('uneducated', 'educated')",1.0073088,0.98013693,0.2777674,0.2712919,0.0064755
77,-0.4390621,-0.037813,"('unmotivated', 'motivated')",-0.9258603,-0.95953506,-0.6824612,-0.498674,-0.1837872
53,0.43686765,0.7489295,"('uncreative', 'creative')",0.5984832,0.5865633,0.5176754,0.6677464,-0.150071
30,0.4348772,0.4969495,"('intolerant', 'tolerant')",1.3927566,1.4727046,0.9138169,0.984827,-0.0710101
65,0.43032584,0.43985385,"('insecure', 'secure')",-0.50224984,-0.33737752,-0.035962,0.0512382,-0.0872002
72,0.3656866,0.4651214,"('unambitious', 'ambitious')",-0.9420949,-0.83348775,-0.2882042,-0.1841832,-0.104021
41,0.35803622,0.6364063,"('unforgiving', 'forgiving')",-0.2282189,-0.1715852,0.0649087,0.2324106,-0.1675019
17,-0.35718796,-0.56701934,"('nasty', 'nice')",-0.61779946,-0.57488173,-0.4874937,-0.5709505,0.0834568
42,0.35078397,0.51703906,"('unreliable', 'reliable')",-2.993386,-2.9622223,-1.321301,-1.2225916,-0.0987094
14,-0.34008375,-0.4274755,"('antisocial', 'social')",-1.1340618,-1.0823518,-0.7370728,-0.7549137,0.0178409
40,0.32225403,0.47422478,"('stingy', 'generous')",-1.5390257,-1.6853988,-0.6083858,-0.605587,-0.0027988
43,0.31486726,0.30523872,"('irresponsible', 'responsible')",0.7181952,0.8604224,0.5165312,0.5828305,-0.0662993
82,-0.31206632,-0.18119018,"('poor', 'rich')",6.437725,6.57923,3.0628295,3.1990199,-0.1361904
50,-0.29359686,-0.2507529,"('clumsy', 'skillful')",0.23295386,0.27814358,-0.0303215,0.0136953,-0.0440168
67,-0.27292866,-0.44773066,"('doubtful', 'determined')",-0.46328896,-0.37587962,-0.3681088,-0.4118052,0.0436964
2,-0.2702683,0.13215381,"('unlikable', 'likable')",0.062094934,0.30660036,-0.1040867,0.2193771,-0.3234638
13,0.26887134,0.35071656,"('impolite', 'polite')",-0.18600488,-0.036124557,0.0414332,0.157296,-0.1158628
63,0.260343,0.6760182,"('unperceptive', 'insightful')",1.344018,1.2928897,0.8021805,0.9844539,-0.1822734
81,-0.25799328,-0.18985389,"('submissive', 'aggressive')",-0.27418128,-0.27303463,-0.2660873,-0.2314443,-0.034643
69,0.247683,0.38654143,"('lazy', 'industrious')",-0.54876316,-0.6412773,-0.1505401,-0.1273679,-0.0231722
49,0.21137524,0.15464035,"('unable', 'able')",-0.08698032,-0.12755188,0.0621975,0.0135442,0.0486533
70,0.18818483,0.2206147,"('lethargic', 'energetic')",0.73305964,0.7779621,0.4606223,0.4992884,-0.0386661
36,-0.17504679,0.055239886,"('hostile', 'amicable')",-0.33949542,-0.51335675,-0.2572711,-0.2290584,-0.0282127
45,0.14326209,0.28661656,"('incompetent', 'competent')",-0.064852014,-0.122901745,0.039205,0.0818574,-0.0426524
28,0.11021751,0.10955767,"('disloyal', 'loyal')",1.0928531,1.0642962,0.6015353,0.5869269,0.0146084
5,-0.105155915,0.21684146,"('distant', 'outgoing')",-0.21659324,-0.1402412,-0.1608746,0.0383001,-0.1991747
58,0.1021703,0.14338449,"('undiscriminating', 'discriminating')",0.091614515,0.04565808,0.0968924,0.0945213,0.0023711
59,-0.096228495,0.01713445,"('foolish', 'wise')",0.05873621,0.17773446,-0.0187461,0.0974345,-0.1161806
83,0.082638875,0.16734879,"('powerless', 'powerful')",-0.62674564,-0.74759716,-0.2720534,-0.2901242,0.0180708
22,0.06357602,0.12733829,"('untrustworthy', 'trustworthy')",-1.1164724,-1.1489583,-0.5264482,-0.51081,-0.0156382
55,-0.044470407,-0.011617653,"('incompetent', 'clever')",0.27002326,0.20863493,0.1127764,0.0985086,0.0142678
6,-0.03897381,0.3806536,"('distant', 'open')",0.09474003,0.14246681,0.0278831,0.2615602,-0.2336771
21,0.038359486,0.2405568,"('immoral', 'moral')",-0.5269852,-0.49197268,-0.2443129,-0.1257079,-0.118605
37,0.036734957,-0.02574731,"('fake', 'genuine')",0.7014718,0.6374936,0.3691034,0.3058732,0.0632302
15,-0.02183272,0.07697335,"('boring', 'funny')",0.0907913,0.17256536,0.0344793,0.1247694,-0.0902901
11,0.011444047,0.1656746,"('unhelpful', 'helpful')",2.5494208,2.6765409,1.2804325,1.4211078,-0.1406753
38,-0.009177059,0.14780775,"('untruthful', 'truthful')",0.54829806,0.75063413,0.2695605,0.449221,-0.1796605
88,-0.0013497947,0.17974189,"('low', 'eminent')",0.4009642,0.52650034,0.1998072,0.3531211,-0.1533139
