,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,male-female
33,1.1671236,1.2250241,"('wrong', 'right')",0.46066886,0.48946568,1.6035197,1.4596331,-0.5125692,-0.40052724,0.6796857,0.6933989,-0.0137132
68,-1.1349765,-1.2187302,"('dependent', 'independent')",-0.38161683,-0.64705855,-0.6249835,-0.89791703,-0.53625196,-0.60326684,-0.6694572,-0.8417431,0.1722859
48,-1.1309699,-0.9897577,"('unintelligent', 'intelligent')",-1.3139529,-1.3491608,-2.3042061,-2.3540814,0.5504557,0.6239361,-1.0496684,-1.0172659,-0.0324025
81,-1.0954745,-1.0314045,"('submissive', 'aggressive')",-0.54328865,-0.49875304,-2.1892173,-1.9984685,-0.69912434,-0.90376884,-1.1317762,-1.1080987,-0.0236775
3,-1.0816296,-0.99624527,"('repellent', 'pleasant')",-0.97777617,-1.0284325,-1.4003074,-1.3197958,0.2683,0.04346617,-0.7978533,-0.8252519,0.0273986
57,-1.0162913,-1.192097,"('unimaginative', 'imaginative')",-0.6922338,-0.9840936,-2.7495027,-2.8607388,-2.1839576,-2.4118469,-1.6604964,-1.8621941,0.2016977
78,1.0162894,1.0354469,"('nonresilient', 'resilient')",-0.07027873,-0.18844107,-0.5881116,-0.74754065,0.7752752,0.6466304,0.2832935,0.1865239,0.0967696
63,-0.96173626,-0.9275939,"('unperceptive', 'insightful')",-0.67781395,-0.92819864,-1.920617,-2.1245134,0.82919365,0.74409854,-0.6827434,-0.8090519,0.1263085
5,0.91565156,1.0716108,"('distant', 'outgoing')",-0.17905903,-0.025684807,1.06352,1.101836,-0.34166482,-0.12548847,0.3646119,0.5055683,-0.1409564
22,-0.9126743,-0.9931717,"('untrustworthy', 'trustworthy')",-0.14250465,-0.29241008,-1.3876243,-1.4853628,-0.894245,-0.9787028,-0.8342621,-0.9374118,0.1031497
30,-0.91250336,-0.82732856,"('intolerant', 'tolerant')",-1.9482527,-1.7676641,-2.610922,-2.4014049,0.95555377,0.9621193,-1.1290309,-1.0085696,-0.1204613
46,-0.9050169,-1.1325886,"('uncompetitive', 'competitive')",-0.52399665,-1.0694245,-3.4336505,-3.5696106,-0.35413897,-0.6613739,-1.3042008,-1.6082494,0.3040486
84,0.9044959,0.91047925,"('inferior', 'superior')",0.5085757,0.48399407,-0.11527191,-0.11081423,1.2166127,1.2010902,0.6286031,0.6211873,0.0074158
62,-0.90370774,-0.9698934,"('incompetent', 'brilliant')",-0.7425987,-0.8076725,-2.3246572,-2.297181,-0.05402092,-0.1397686,-1.0062462,-1.0536289,0.0473827
0,-0.8914408,-0.8009571,"('unsociable', 'sociable')",-0.59349453,-0.79237616,-2.606166,-2.6422849,-0.6456071,-0.66316575,-1.184177,-1.2246959,0.0405189
17,-0.8767041,-0.78659415,"('nasty', 'nice')",-0.35698032,-0.20225438,-0.24495287,-0.18489486,-0.52947587,-0.3500867,-0.5020283,-0.3809575,-0.1210708
54,0.8721502,0.6288803,"('incapable', 'capable')",0.31042978,0.22707814,0.35871646,0.26477927,1.2838868,1.2872863,0.7062958,0.602006,0.1042898
58,0.8694469,0.78623486,"('undiscriminating', 'discriminating')",0.030267775,-0.32580233,-1.0778651,-1.3655709,-0.0986024,-0.15256494,-0.0691882,-0.2644258,0.1952376
4,-0.8652448,-0.4582892,"('disliked', 'liked')",-0.4399213,-0.27454513,0.17014672,0.12604894,-6.189882,-6.2786655,-1.8312253,-1.7213627,-0.1098626
6,0.8027302,1.0274597,"('distant', 'open')",-0.07241192,0.10539692,1.2047608,1.2407334,0.29236543,0.50073516,0.5568612,0.7185813,-0.1617201
21,-0.79858875,-0.8130048,"('immoral', 'moral')",-0.39926273,-0.5620257,-2.5200453,-2.5164225,-0.6811613,-0.82704693,-1.0997645,-1.179625,0.0798605
7,-0.7677329,-0.72471535,"('insensitive', 'sensitive')",-1.0709745,-1.0138962,-2.8411927,-2.7464397,0.51174617,0.5411616,-1.0420384,-0.9859724,-0.056066
29,-0.76753414,-0.6545929,"('unfair', 'fair')",0.53146046,0.39986235,0.23362064,0.01840012,-0.38741028,-0.4292899,-0.0974658,-0.1664051,0.0689393
24,-0.7659503,-0.72189504,"('dishonest', 'honest')",-1.6789616,-1.6005164,-1.8544552,-1.6486182,0.55858135,0.67294073,-0.9351964,-0.8245223,-0.1106741
36,0.74910676,0.8436819,"('hostile', 'amicable')",-0.5592874,-0.52223593,1.7689818,1.6793548,0.23694205,0.40049934,0.5489358,0.600325,-0.0513892
44,-0.7476649,-1.0083653,"('prejudiced', 'unprejudiced')",0.74261063,0.6734197,0.8616452,0.8535928,-1.4150722,-1.4850698,-0.1396203,-0.2416056,0.1019853
67,-0.7366726,-0.77098155,"('doubtful', 'determined')",0.59579074,0.44882718,0.0646315,-0.077300146,-0.5827952,-0.7092334,-0.1647614,-0.277172,0.1124106
10,-0.72978,-0.8041414,"('unsympathetic', 'sympathetic')",-1.9748249,-2.166156,-3.4624927,-3.5001016,-0.18061054,-0.27643576,-1.5869271,-1.6867087,0.0997816
51,-0.7291186,-0.759145,"('uneducated', 'educated')",0.25761774,0.13431004,-1.3933101,-1.5364106,0.38786942,0.32838827,-0.3692354,-0.4582143,0.0889789
40,0.7142646,0.80573785,"('stingy', 'generous')",0.93403155,0.877044,0.25634593,0.16803075,-1.2076485,-1.2570301,0.1742484,0.1484456,0.0258028
75,-0.7077347,-0.8046714,"('meek', 'impulsive')",0.3904875,0.33640286,1.4341668,1.2587361,-0.31675047,-0.3665896,0.2000423,0.1059695,0.0940728
14,-0.70573837,-0.58549124,"('antisocial', 'social')",-0.03519772,-0.18440415,-2.6139073,-2.6547427,-0.75221056,-0.86933845,-1.0267634,-1.0734941,0.0467307
59,-0.66946304,-0.58651406,"('foolish', 'wise')",-0.23994131,-0.07847583,1.0276096,1.1014464,0.40285665,0.56041986,0.1302655,0.2492191,-0.1189536
72,0.63464946,0.5078557,"('unambitious', 'ambitious')",0.23190528,0.2793668,-0.4014047,-0.36520508,-0.8726956,-0.80629337,-0.1018864,-0.096069,-0.0058174
55,-0.6269123,-0.6968464,"('incompetent', 'clever')",-0.0749198,-0.31842434,-2.6147425,-2.6885262,0.21372631,0.015715975,-0.7757121,-0.9220202,0.1463081
31,0.6129452,0.9433384,"('evil', 'good')",-0.24036351,0.0800152,1.7687488,1.8376184,-1.1809425,-0.8872862,0.240097,0.4934214,-0.2533244
43,-0.59262127,-0.74180716,"('irresponsible', 'responsible')",-0.22441998,-0.45245808,-2.2082222,-2.1710932,0.5399492,0.5022883,-0.6213285,-0.7157675,0.094439
74,0.56846005,0.5749046,"('undedicated', 'dedicated')",0.3353103,0.10352507,-0.691689,-0.8602067,0.24319129,0.077308945,0.1138182,-0.026117,0.1399352
60,-0.5460395,-0.57039946,"('inefficient', 'efficient')",-0.77912503,-0.8070226,-3.0195212,-2.8513167,-0.22574477,-0.27548328,-1.1426076,-1.1260555,-0.0165521
27,-0.536906,-0.54874337,"('hardhearted', 'softhearted')",-0.36517173,-0.26604617,-0.41806105,-0.37696385,1.2122269,1.4885556,-0.026978,0.0742005,-0.1011785
82,-0.52254933,-0.70550704,"('poor', 'rich')",-0.11112057,-0.3879568,-1.0658559,-1.1215923,5.874087,5.885568,1.0436403,0.917628,0.1260123
50,-0.5153188,-0.5972424,"('clumsy', 'skillful')",0.80172396,0.87047684,0.7898208,0.68851,0.31212917,0.42258757,0.3470888,0.346083,0.0010058
87,-0.5073171,-0.79809505,"('unsuccessful', 'successful')",0.6286587,0.3239755,-0.7938451,-0.96112597,0.7411801,0.62833846,0.0171691,-0.2017268,0.2188959
34,0.46448487,0.3160674,"('mean', 'honorable')",-0.43751425,-0.6578527,-0.2819916,-0.4158808,5.9094024,5.9305854,1.4135953,1.2932298,0.1203655
39,0.45347574,0.40950358,"('exploitative', 'cooperative')",0.87330306,0.9139597,-0.24862659,-0.10239758,0.2898577,0.374937,0.3420025,0.3990006,-0.0569981
86,-0.44492936,-0.511903,"('uninfluential', 'influential')",-1.075482,-1.3153355,-2.6622586,-2.8674448,-0.30094266,-0.3856757,-1.1209033,-1.2700897,0.1491864
77,-0.41554594,-0.4612852,"('unmotivated', 'motivated')",-0.48313004,-0.71412134,-2.5562923,-2.5739353,-1.1746145,-1.2517954,-1.1573957,-1.2502843,0.0928886
18,-0.37244123,-0.26434055,"('disagreeable', 'welcoming')",-0.13921148,0.010371633,-0.3103825,-0.20502868,-0.51455563,-0.4199114,-0.3341477,-0.2197272,-0.1144205
49,-0.36116576,-0.39081824,"('unable', 'able')",-0.4630688,-0.4315645,-1.2146981,-1.2079023,-0.15859398,-0.14454404,-0.5493817,-0.5437073,-0.0056744
52,-0.342548,-0.22318254,"('irrational', 'rational')",0.761577,0.8222717,1.1588604,1.0908456,0.24324019,0.4028569,0.4552824,0.5231979,-0.0679155
32,0.33234113,0.366795,"('unkind', 'kind')",-0.60605717,-0.49783766,-1.2851005,-1.0912495,0.9667337,1.1054463,-0.1480207,-0.0292115,-0.1188092
88,-0.32045415,-0.37452075,"('low', 'eminent')",-1.815492,-1.7149436,-0.9161098,-0.83030397,0.2605911,0.4052407,-0.6978663,-0.6286319,-0.0692344
56,0.30929947,0.14999178,"('impractical', 'practical')",0.19664247,-0.06968519,-1.8078485,-1.9781417,-0.3005634,-0.5191981,-0.4006175,-0.6042583,0.2036408
2,0.30874607,0.32642826,"('unlikable', 'likable')",1.4124782,1.3891411,0.96923304,0.8982598,0.7015673,0.710321,0.8480061,0.8310375,0.0169686
15,-0.29739255,-0.20397763,"('boring', 'funny')",-0.14711922,0.006620958,-0.2918557,-0.25732496,0.23353869,0.33147272,-0.1257072,-0.0308022,-0.094905
47,0.27792516,0.029607441,"('stupid', 'smart')",-0.32522696,-0.42198342,-0.06904803,-0.15096322,5.0164704,5.089656,1.2250302,1.1365792,0.088451
23,-0.2731807,-0.28744143,"('insincere', 'sincere')",-1.5246707,-1.5846115,-2.2928243,-2.215441,5.3512554,5.504934,0.3151449,0.35436,-0.0392151
42,-0.2460227,-0.22406152,"('unreliable', 'reliable')",0.5533787,0.49968496,-0.71250767,-0.86638665,-3.1513143,-3.256804,-0.8891165,-0.9618918,0.0727753
35,0.2390661,0.29128897,"('corrupt', 'incorrupt')",0.43330544,0.5760898,3.5063543,3.395648,-0.12137583,0.08420281,1.0143374,1.0868074,-0.07247
19,-0.22925803,-0.16109848,"('inhospitable', 'hospitable')",-0.7573457,-0.6978802,-0.08892384,-0.15750733,-0.0014715791,0.1669096,-0.2692498,-0.2123941,-0.0568557
73,0.2274372,0.30003682,"('helpless', 'self-reliant')",0.9054923,0.9200836,1.313185,1.3212065,-3.0257087,-3.1017797,-0.1448985,-0.1401132,-0.0047853
12,0.22672698,0.40001586,"('unsupportive', 'supportive')",-0.676539,-0.68958986,-1.4633057,-1.5291593,-1.5202477,-1.561447,-0.8583413,-0.8450451,-0.0132962
79,0.20538813,0.16832222,"('wavering', 'unwavering')",0.42606157,0.3203861,1.5688735,1.3882827,0.10849464,0.19639921,0.5772045,0.5183476,0.0588569
41,-0.19626468,0.16565543,"('unforgiving', 'forgiving')",-0.30470595,-0.11545242,-1.0653002,-0.87696856,-0.2027823,-0.18488994,-0.4422633,-0.2529139,-0.1893494
37,-0.18303412,-0.4050485,"('fake', 'genuine')",-0.10918794,-0.32945788,-0.44953635,-0.5148768,0.2776622,0.27461308,-0.1160241,-0.2436925,0.1276684
38,0.18281616,0.14597926,"('untruthful', 'truthful')",-1.0692965,-1.1063786,-0.4586389,-0.5322794,-0.18141955,-0.022654157,-0.3816347,-0.3788332,-0.0028015
66,-0.1672486,-0.29056805,"('inactive', 'active')",0.50099075,0.11348961,0.64299804,0.36060372,0.8685808,0.8168824,0.4613302,0.2501019,0.2112283
28,0.15597111,0.23444076,"('disloyal', 'loyal')",-1.4464443,-1.5558271,-1.6041353,-1.5720587,0.8759526,0.90668267,-0.5046639,-0.4966906,-0.0079733
61,0.11411133,0.19662258,"('illogical', 'logical')",0.12161786,0.027323112,-0.8039248,-0.83331126,0.4158874,0.5393254,-0.038077,-0.01751,-0.020567
16,0.028210416,-0.06506924,"('unpopular', 'popular')",0.42050943,0.29973215,1.0829201,0.8123576,0.47370893,0.44203126,0.5013372,0.372263,0.1290742
83,-0.024485499,-0.07901251,"('powerless', 'powerful')",0.14537357,0.0024757273,-1.226687,-1.3693405,-1.0323361,-1.1042774,-0.5345337,-0.6375387,0.103005
