,e_male,e_female,tuple,trade_male,trade_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,male-female
26,-1.4373405,-1.2067534,"('hardhearted', 'benevolent')",-0.31199166,-0.277136,1.5245808,1.8344554,1.0557286,0.89365655,0.2077443,0.3110557,-0.1033114
51,1.4367447,1.2132281,"('uneducated', 'educated')",-0.07768473,0.011037946,-0.32528275,-0.60901964,0.8250336,0.41605482,0.4647027,0.2578253,0.2068774
25,-1.3957341,-1.2677835,"('egoistic', 'altruistic')",-0.4027528,-0.60836643,0.11350803,0.10102581,0.76431143,0.6215879,-0.2301669,-0.2883841,0.0582172
14,1.358404,1.8449295,"('antisocial', 'social')",2.2593696,2.6017332,1.6487787,1.8008548,0.3707186,0.5508812,1.4093176,1.6995997,-0.2902821
53,-1.3237762,-1.1980468,"('uncreative', 'creative')",-1.097651,-0.8309702,1.1276727,1.2297446,0.46846777,0.22263516,-0.2063217,-0.1441593,-0.0621624
41,-1.2808822,-0.9936658,"('unforgiving', 'forgiving')",-0.055613555,0.116704315,0.7750222,0.882188,-0.3990736,-0.6010806,-0.2401368,-0.1489635,-0.0911733
65,1.2170553,1.420586,"('insecure', 'secure')",1.4502517,1.8828444,-0.32492673,-0.20493571,0.82839566,1.1416643,0.7926939,1.0600398,-0.2673459
39,1.2086133,1.8048348,"('exploitative', 'cooperative')",1.5591177,1.7595924,0.84725475,1.1365128,0.29759827,0.6278964,0.978146,1.3322091,-0.3540631
4,-1.1942225,-0.94338703,"('disliked', 'liked')",-0.34691066,-0.60409534,0.24554542,0.06361089,-6.9985604,-7.2891827,-2.0735371,-2.1932635,0.1197264
9,-1.1627719,-1.1801134,"('unaffectionate', 'caring')",0.38617745,0.33172816,1.5244894,1.4172915,0.85684454,0.49462804,0.4011849,0.2658836,0.1353013
11,1.1086776,1.2156098,"('unhelpful', 'helpful')",1.2433339,1.5019838,0.33227238,0.20734912,2.3974588,2.2556517,1.2704357,1.2951486,-0.0247129
61,1.1077745,1.2320223,"('illogical', 'logical')",0.4440234,0.7656066,1.2161186,1.3440744,0.51122874,0.48209047,0.8197863,0.9559485,-0.1361622
64,1.1001796,1.3667865,"('shy', 'confident')",1.0866966,1.2798986,0.38139838,0.53497505,-5.7119074,-5.358866,-0.7859082,-0.5443015,-0.2416067
45,1.0835845,1.0242715,"('incompetent', 'competent')",1.6385537,1.7518399,-0.26987803,-0.35581097,0.5706728,0.26175037,0.7557333,0.6705127,0.0852206
30,1.0781639,1.2958443,"('intolerant', 'tolerant')",1.7512214,2.0007474,0.54276854,0.69519347,0.5283573,0.54641056,0.9751278,1.1345489,-0.1594211
74,1.0525795,1.1062467,"('undedicated', 'dedicated')",0.92305964,1.1278671,0.44243592,0.57242286,-0.14492606,-0.29473537,0.5682873,0.6279503,-0.059663
36,-1.0145106,-0.976392,"('hostile', 'amicable')",-1.1538354,-1.4673227,0.021768585,0.14611828,-1.0357157,-1.2375736,-0.7955732,-0.8837925,0.0882193
76,1.0101155,1.1089237,"('anxious', 'daring')",0.50018334,0.91356444,-0.24816309,-0.085748844,0.5691607,0.72138166,0.4578241,0.6645303,-0.2067062
12,0.99418324,1.0040407,"('unsupportive', 'supportive')",1.1521832,1.267749,1.1438953,1.1088623,-1.7547579,-2.2074964,0.383876,0.2932889,0.0905871
67,0.9935035,1.0537306,"('doubtful', 'determined')",0.7005452,0.68555164,0.24575342,0.17935655,-0.7266664,-0.74877656,0.3032839,0.2924656,0.0108183
87,0.94486564,1.0846668,"('unsuccessful', 'successful')",2.3069515,2.37729,1.2073815,1.1878068,1.2791704,1.2320309,1.4345924,1.4704487,-0.0358563
10,0.9112202,1.0024022,"('unsympathetic', 'sympathetic')",0.73198116,1.3438553,-1.1274813,-1.0242933,0.49869916,0.6060173,0.2536048,0.4819953,-0.2283905
42,0.90310687,1.2088903,"('unreliable', 'reliable')",1.8591717,1.970249,0.9681049,1.0247421,-1.6653707,-1.736368,0.5162532,0.6168783,-0.1006251
34,0.89638454,0.80105597,"('mean', 'honorable')",0.2681004,0.30277961,0.5224462,0.44785666,5.767294,5.575616,1.8635563,1.781827,0.0817293
17,-0.8462175,-0.43304127,"('nasty', 'nice')",-0.8499619,-0.8033065,-0.3612608,-0.3254189,-0.9198217,-0.7297898,-0.7443155,-0.5728891,-0.1714264
44,-0.8374146,-0.4600589,"('prejudiced', 'unprejudiced')",-0.19763765,-0.12126858,-0.49847758,-0.22986352,-1.3040963,-0.8251162,-0.7094066,-0.4090768,-0.3003298
5,-0.8313919,-0.6367553,"('distant', 'outgoing')",-0.8393557,-1.0713724,0.90981895,0.9275606,-1.366451,-1.6544023,-0.5318449,-0.6087424,0.0768975
19,-0.7278538,-0.7180463,"('inhospitable', 'hospitable')",-0.85332227,-1.1579936,-0.3403732,-0.4102019,-0.7491429,-1.0696034,-0.667673,-0.8389613,0.1712883
77,0.70655835,0.771751,"('unmotivated', 'motivated')",1.1837852,1.2895592,0.98653984,0.813095,-0.5171708,-0.41379768,0.5899282,0.6151519,-0.0252237
72,0.6819427,0.92215955,"('unambitious', 'ambitious')",-0.1778279,-0.14992732,-0.14028579,-0.09722197,-0.30701134,-0.31651077,0.0142044,0.0896249,-0.0754205
78,-0.6095862,-0.86880314,"('nonresilient', 'resilient')",-0.4133094,-0.5046718,0.85617524,0.5163573,0.53606397,0.40206447,0.0923359,-0.1137633,0.2060992
66,-0.60846806,-0.41754854,"('inactive', 'active')",-0.64222336,-0.7169218,0.8501977,1.0441399,0.62300485,0.5760782,0.0556278,0.1214369,-0.0658091
58,-0.6056497,-0.6667386,"('undiscriminating', 'discriminating')",0.74537843,0.9284358,1.1459489,1.221402,0.35480002,0.09029336,0.4101194,0.3933482,0.0167712
6,-0.5961909,-0.46919352,"('distant', 'open')",-1.0495574,-1.2343208,0.10758382,0.21593347,-1.4635365,-1.761698,-0.7504253,-0.8123198,0.0618945
86,0.594657,0.40491477,"('uninfluential', 'influential')",0.042411253,0.41246873,-0.16102235,-0.32574898,0.34896854,-0.007025264,0.2062536,0.1211523,0.0851013
71,0.57906,0.45769775,"('diffident', 'self-confident')",1.6620578,1.522193,1.886316,1.9161164,0.2980913,0.1304596,1.1063813,1.0066167,0.0997646
27,-0.5669478,-0.591445,"('hardhearted', 'softhearted')",-1.0409218,-1.0469004,-0.5015485,-0.5649939,0.34294218,-0.10589138,-0.441619,-0.5773077,0.1356887
48,0.5566225,0.27777112,"('unintelligent', 'intelligent')",0.0069389567,0.03595335,-0.80682725,-1.0428139,0.51237386,0.3836889,0.067277,-0.0863501,0.1536271
68,0.52295554,0.014441767,"('dependent', 'independent')",-0.59407026,-0.40038818,-1.8659528,-2.0631125,-0.56800014,-0.92381746,-0.6262669,-0.8432191,0.2169522
40,-0.5221753,-0.37679428,"('stingy', 'generous')",-0.8329957,-0.9041533,0.9760165,0.97423947,-2.276459,-2.6975725,-0.6639034,-0.7510701,0.0871667
63,0.48179376,0.44800052,"('unperceptive', 'insightful')",0.6294464,0.75146043,1.3260362,1.1132447,1.5137186,0.9570384,0.9877487,0.817436,0.1703127
79,-0.45119315,-0.5186532,"('wavering', 'unwavering')",-1.3692287,-1.5821874,-0.32765216,-0.27322984,-0.6432152,-0.7389034,-0.6978223,-0.7782434,0.0804211
28,0.44523156,0.34786975,"('disloyal', 'loyal')",0.28991848,0.2982362,0.33051604,0.24780025,1.3127769,1.2163761,0.5946108,0.5275705,0.0670403
84,0.42936277,0.43021965,"('inferior', 'superior')",0.96621907,1.0432695,0.4098883,0.31011504,0.6439482,0.5542213,0.6123546,0.5844563,0.0278983
88,-0.4273558,-0.46733373,"('low', 'eminent')",-0.9394973,-0.56289774,-0.9023481,-0.7887659,-0.34733832,-0.56233144,-0.6541349,-0.5953322,-0.0588027
2,0.42292887,0.8007772,"('unlikable', 'likable')",0.5193265,0.6071874,2.0876665,2.5146065,0.5144136,0.5791411,0.8860839,1.1254281,-0.2393442
23,0.39607716,0.39876768,"('insincere', 'sincere')",1.2526155,1.3847203,0.8476717,0.7831591,6.327498,6.122499,2.2059655,2.1722865,0.033679
59,-0.38530216,-0.43150002,"('foolish', 'wise')",0.6039345,0.42720568,0.9605656,1.1128799,-0.7284002,-0.8242194,0.1126995,0.0710915,0.041608
49,0.33490086,0.48432085,"('unable', 'able')",0.22760417,0.47669795,-0.79911506,-0.6979165,-0.2678848,-0.14457116,-0.1261237,0.0296328,-0.1557565
50,0.3214446,0.078245774,"('clumsy', 'skillful')",0.76839864,0.5535501,0.73036176,0.7175608,0.54046136,0.2789996,0.5901666,0.4070891,0.1830775
0,-0.32026237,0.02487269,"('unsociable', 'sociable')",1.6617872,2.0127506,0.15039262,0.14243937,0.27011037,0.21028242,0.440507,0.5975863,-0.1570793
47,0.31690565,0.60946095,"('stupid', 'smart')",1.0084685,1.2237703,0.99943995,1.3521084,5.5939555,5.543364,1.9796925,2.1821759,-0.2024834
20,-0.2518856,-0.3372984,"('rough', 'thoughtful')",-0.5595605,-0.58318865,-0.11149904,-0.07543945,0.39633965,0.320361,-0.1316514,-0.1688914,0.03724
22,0.24179643,0.40405408,"('untrustworthy', 'trustworthy')",0.6323484,0.93860596,-0.41259643,-0.21707726,-0.36079556,-0.26210007,0.0251882,0.2158707,-0.1906825
38,-0.20463666,-0.4009278,"('untruthful', 'truthful')",0.06659922,-0.15740255,0.9760504,0.7589296,-0.19871804,-0.5002236,0.1598237,-0.0749061,0.2347298
32,0.20425713,0.39177105,"('unkind', 'kind')",0.9448122,1.1338428,-0.00015919656,-0.02337515,0.9205929,0.7935547,0.5173758,0.5739484,-0.0565726
37,0.18173994,-0.03676085,"('fake', 'genuine')",0.59494036,0.57156634,-0.8231328,-0.95996475,0.094370484,-0.2929242,0.0119795,-0.1795209,0.1915004
29,-0.1478959,-0.23582059,"('unfair', 'fair')",0.7365109,0.7478268,-0.4007915,-0.4534257,-0.80159694,-0.8227333,-0.1534434,-0.1910382,0.0375948
75,-0.11999865,-0.14932111,"('meek', 'impulsive')",-1.8162977,-1.8799814,-0.320795,-0.3764858,-0.64135516,-0.55742943,-0.7246116,-0.7408044,0.0161928
3,0.06833345,0.27519238,"('repellent', 'pleasant')",0.2578172,0.5269804,-0.39580178,-0.39461684,1.3500149,1.596045,0.3200909,0.5009003,-0.1808094
57,-0.056181792,0.26671502,"('unimaginative', 'imaginative')",-0.3100826,0.14511043,-0.40024376,-0.3338715,-2.70923,-2.788179,-0.8689345,-0.6775563,-0.1913782
33,0.04535842,-0.036811173,"('wrong', 'right')",0.5203486,0.28495958,1.4541461,1.3140143,-1.294824,-1.5629326,0.1812573,-0.0001925,0.1814498
82,-0.02636263,-0.3703606,"('poor', 'rich')",-0.130933,-0.14206588,-0.04496012,-0.07760508,7.187443,6.9909043,1.7462968,1.6002182,0.1460786
15,0.012763816,0.1070233,"('boring', 'funny')",-0.08712943,-0.071726255,0.40456706,0.46868488,-0.7028732,-0.68223935,-0.0931679,-0.0445644,-0.0486035
83,-0.008813955,0.14971662,"('powerless', 'powerful')",0.53429186,0.88495314,0.55051386,0.60151297,-0.61406285,-0.5818815,0.1154822,0.2635753,-0.1480931
69,-0.006983363,0.09502616,"('lazy', 'industrious')",0.6231763,0.18525074,1.0743133,1.1795785,-1.5788473,-1.5694605,0.0279147,-0.0274013,0.055316
