,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
56,0.79797614,0.36954233,"('impractical', 'practical')",1.7288063,1.5357424,1.8779211,1.8389065,0.9630367,0.9665583,0.2491212,0.29000208,1.1233723,1.0001503,0.123222
12,0.7764573,0.46097863,"('unsupportive', 'supportive')",0.13519937,0.081486106,1.4196097,1.4719623,1.2471093,1.2163727,-1.240869,-1.3015175,0.4675014,0.3858565,0.0816449
73,0.7727786,0.9290322,"('helpless', 'self-reliant')",-0.72776884,-0.671633,1.2417504,1.0912297,-0.14629987,0.08886412,-3.418555,-3.779189,-0.455619,-0.4683393,0.0127203
79,-0.7713724,-0.4755198,"('wavering', 'unwavering')",-1.7917545,-1.671014,-0.4689186,-0.62926483,-2.0375466,-2.060214,-0.070401326,-0.29029307,-1.0279986,-1.0252612,-0.0027374
54,-0.769652,-0.8587834,"('incapable', 'capable')",-0.48163754,-0.39406186,0.83847415,0.7793197,-0.044528805,-0.2033611,0.7553881,0.59429216,0.0596088,-0.0165189,0.0761277
86,0.75812036,0.6481066,"('uninfluential', 'influential')",1.2488132,1.2364773,-0.19412166,-0.20108211,-0.09530775,-0.23700576,-0.10632376,-0.1031345,0.3222361,0.2686723,0.0535638
69,-0.75778794,-0.5587504,"('lazy', 'industrious')",-3.007218,-3.0860949,0.24864142,0.058808237,0.5133885,0.48582163,-0.18677443,-0.45892164,-0.6379501,-0.7118274,0.0738773
4,-0.74771976,-0.6243522,"('disliked', 'liked')",-2.803473,-2.8634155,-0.6973647,-0.6082688,-0.76067877,-0.5613253,-6.0274844,-6.332558,-2.2073441,-2.1979839,-0.0093602
11,0.7387559,0.51195717,"('unhelpful', 'helpful')",0.5052297,0.49411732,-0.29361004,-0.20580424,0.26775223,0.14691725,2.417355,2.6387384,0.7270966,0.7171852,0.0099114
85,-0.72324455,-0.7758709,"('insignificant', 'prestigious')",-2.820323,-2.6970823,-1.0547146,-1.0290167,-0.40807217,-0.5252627,0.41797587,-0.027812138,-0.9176757,-1.011009,0.0933333
45,0.7061332,0.26681167,"('incompetent', 'competent')",1.54306,1.3408585,0.74055815,0.53306973,0.5116885,0.16245866,-0.37738037,-0.51332355,0.6248119,0.357975,0.2668369
10,0.7056124,0.18384415,"('unsympathetic', 'sympathetic')",2.707857,2.6006825,0.8985243,0.77392554,0.5571565,0.32968155,0.24777412,0.36459583,1.0233849,0.8505459,0.172839
43,0.6220301,0.17314677,"('irresponsible', 'responsible')",1.5441426,1.3500863,1.3389082,1.2619787,1.0465994,1.0372769,0.7264086,0.96873945,1.0556178,0.9582457,0.0973721
7,0.5786637,0.07979023,"('insensitive', 'sensitive')",2.4680507,2.297726,2.183454,2.039589,0.7203725,0.60646063,1.231496,1.0349375,1.4364074,1.2117005,0.2247069
37,0.57212144,0.55648535,"('fake', 'genuine')",0.9392734,0.99478173,0.6894553,0.7008605,0.42643338,0.48463902,0.35493958,0.33443707,0.5964446,0.6142407,-0.0177961
39,0.5588662,0.3911677,"('exploitative', 'cooperative')",0.31256223,0.0878649,1.1175431,1.2132291,1.5409156,1.8198208,0.04144781,0.24437737,0.714267,0.751292,-0.037025
17,-0.55570626,-0.37843496,"('nasty', 'nice')",-1.630397,-1.6835968,0.39533132,0.38705826,-0.78999674,-0.68159944,-0.6083743,-0.72065026,-0.6378286,-0.6154446,-0.022384
65,0.5491795,0.2631575,"('insecure', 'secure')",2.4237165,2.1788557,0.14386386,0.31242537,0.62045336,0.6616605,-0.40591946,-0.29105923,0.6662588,0.625008,0.0412508
83,-0.51959497,-0.48893166,"('powerless', 'powerful')",-0.15407622,0.14270815,0.57281333,0.8266696,0.1141836,0.16896658,-0.9979207,-0.7080256,-0.196919,-0.0117226,-0.1851964
75,-0.51350695,-0.26533556,"('meek', 'impulsive')",-1.9940492,-1.8477008,-1.3345733,-1.2104764,-1.3866217,-1.2777452,-0.6422171,-0.8308755,-1.1741937,-1.0864267,-0.087767
52,-0.50128704,-0.4685935,"('irrational', 'rational')",-2.1462054,-1.9837708,-0.47271022,-0.5353307,-1.172377,-1.0827088,-0.58748835,-0.8832367,-0.9760136,-0.9907282,0.0147146
66,-0.49547097,-0.3826539,"('inactive', 'active')",-0.46947202,-0.45130503,-0.46232644,-0.42089862,1.0075375,0.86109185,1.0526388,0.94636583,0.1265814,0.11052,0.0160614
38,-0.49077618,-0.7868371,"('untruthful', 'truthful')",-1.5772187,-1.6135339,-0.46497655,-0.6669967,-0.7572428,-0.9254735,0.23550493,0.15230978,-0.6109418,-0.7681063,0.1571645
30,-0.48175853,-0.76044095,"('intolerant', 'tolerant')",0.9023452,0.78428406,1.2890637,1.3068398,0.67265403,0.8658439,1.2165747,1.3157943,0.7197758,0.7024643,0.0173115
9,-0.4605148,-0.75214344,"('unaffectionate', 'caring')",-0.87086177,-0.8829912,0.32963294,0.028802847,0.5494342,0.21155259,1.3160986,1.0376172,0.1727578,-0.0714324,0.2441902
67,0.42456868,0.8000729,"('doubtful', 'determined')",0.8625073,1.1345775,1.2017252,1.3800473,0.75454366,1.0532515,-0.4241094,-0.25312674,0.5638471,0.8229646,-0.2591175
77,0.423234,0.31203732,"('unmotivated', 'motivated')",1.5988215,1.4514948,1.1954124,1.3159252,0.84710044,0.70825654,-0.68855983,-0.7563374,0.6752017,0.6062753,0.0689264
68,-0.42205265,-0.37847614,"('dependent', 'independent')",-0.13700005,-0.21894597,-0.799262,-0.84116054,-0.36638126,-0.27874047,-0.5349786,-0.6146642,-0.4519349,-0.4663975,0.0144626
40,-0.3890488,-0.47246468,"('stingy', 'generous')",-0.51524174,-0.6052988,-0.14966366,-0.040362295,0.057935245,0.17029679,-1.39352,-1.839737,-0.4779078,-0.5575132,0.0796054
33,-0.36735845,-0.10829659,"('wrong', 'right')",-1.4085009,-1.3543522,0.16921507,0.135035,0.19829947,0.13715819,-0.21080539,-0.48570007,-0.32383,-0.3352312,0.0114012
0,0.36283603,0.034424007,"('unsociable', 'sociable')",1.5449888,1.4814448,1.0600476,1.267555,0.5368583,0.46559513,-0.52529496,-0.3804803,0.5958871,0.5737078,0.0221793
32,0.32056618,-0.12874377,"('unkind', 'kind')",0.6582752,0.6102616,0.26407498,0.30350435,0.93235445,0.77177405,1.1029347,1.1422772,0.6556411,0.5398147,0.1158264
59,-0.29359144,-0.16750386,"('foolish', 'wise')",-2.4456027,-2.2429144,0.048239186,-0.085234165,-0.9209682,-0.81271946,0.31055143,0.07198769,-0.6602744,-0.6472769,-0.0129975
57,0.28212008,0.11051297,"('unimaginative', 'imaginative')",0.46590507,0.39370012,0.50043845,0.661775,-0.2580319,-0.23002085,-2.04339,-2.2006521,-0.2105917,-0.252937,0.0423453
34,0.2735477,0.18708934,"('mean', 'honorable')",-0.56132543,-0.7201938,-0.08036314,-0.10694484,0.20480376,0.13181287,6.098542,6.266297,1.187041,1.1516121,0.0354289
20,-0.25194716,-0.22231878,"('rough', 'thoughtful')",-0.058629587,-0.18880792,0.14350407,0.1887002,1.280461,1.2247876,1.1035908,1.0467727,0.4433958,0.4098268,0.033569
53,-0.2397345,-0.47386962,"('uncreative', 'creative')",-0.9846844,-1.1826078,0.34707114,0.07950681,0.022112273,-0.04816193,1.0518663,0.8605272,0.0393262,-0.1529211,0.1922473
72,-0.23898745,-0.3487239,"('unambitious', 'ambitious')",0.7308982,0.73533916,1.2668474,1.3987089,0.36505088,0.37597674,-1.1957532,-1.2057515,0.1856111,0.1911099,-0.0054988
58,0.21597181,0.11731348,"('undiscriminating', 'discriminating')",0.28717142,0.22372282,0.28321493,0.1706987,1.0173309,0.84255934,0.27340823,0.27376512,0.4154194,0.3256119,0.0898075
29,0.2070252,0.12123527,"('unfair', 'fair')",-0.690447,-0.61864287,-0.3358325,-0.5129493,-0.88134176,-0.87219155,-0.96770495,-0.9492877,-0.5336602,-0.5663672,0.032707
16,-0.18321048,-0.2794089,"('unpopular', 'popular')",-0.60104644,-0.5662822,-1.6412891,-1.992667,-0.12600467,-0.40479073,0.5354796,0.14088407,-0.4032143,-0.6204529,0.2172386
19,-0.1567559,0.17804018,"('inhospitable', 'hospitable')",-1.8889419,-1.8517761,0.1002349,0.25900736,-1.5349406,-1.2972082,-0.1210244,-0.21286078,-0.7202856,-0.5849596,-0.135326
76,0.15352836,-0.044446446,"('anxious', 'daring')",2.3395882,2.274063,0.83861446,1.0720448,0.63372433,0.7204614,0.18229438,0.48060423,0.82955,0.9005454,-0.0709954
23,0.14211318,-0.42534405,"('insincere', 'sincere')",1.8439934,1.6367543,0.7510416,0.41728237,0.5424596,0.25087315,5.885417,5.891317,1.833005,1.5541765,0.2788285
84,0.12898159,0.29729146,"('inferior', 'superior')",0.47926027,0.34988058,1.3089925,1.2372735,0.29663888,0.519874,0.96237254,0.930776,0.6352492,0.6670191,-0.0317699
50,-0.11856584,-0.017557546,"('clumsy', 'skillful')",0.2845154,0.28552186,0.113378674,-0.0915771,0.40450543,0.114170894,0.45426846,0.16789798,0.2276204,0.0916912,0.1359292
15,-0.105658695,0.0729328,"('boring', 'funny')",-0.73945755,-0.7548866,-0.65995294,-0.520868,-1.2341746,-1.0462971,0.3189064,0.106481105,-0.4840675,-0.4285275,-0.05554
28,-0.10128093,-0.33945486,"('disloyal', 'loyal')",0.14131865,0.028882451,0.64481986,0.54904795,-0.14851502,-0.33566183,0.8228372,0.80813783,0.2718359,0.1421903,0.1296456
41,0.08113411,-0.02165835,"('unforgiving', 'forgiving')",0.10747823,0.07098956,1.1187295,1.3219796,0.80796134,0.6887751,0.1289331,0.23109868,0.4488472,0.4582369,-0.0093897
47,0.0673405,-0.15624002,"('stupid', 'smart')",0.40773094,0.56331444,0.6795714,0.6389276,0.7749241,0.58134675,5.187266,5.386019,1.4233665,1.4026736,0.0206929
24,-0.057766646,-0.26986027,"('dishonest', 'honest')",1.4129174,1.2663271,0.34352833,0.3963938,-0.34848368,-0.23064832,0.32547563,0.48391193,0.3351342,0.3292249,0.0059093
82,-0.05662684,-0.38371888,"('poor', 'rich')",1.764167,1.5459454,-1.1963018,-1.5270351,-0.52899927,-0.7707193,5.828737,5.5659018,1.1621952,0.8860748,0.2761204
71,-0.0486399,-0.06608352,"('diffident', 'self-confident')",-0.4886486,-0.4796541,1.1483124,1.1996845,0.44177017,0.3351538,0.7080154,0.47665983,0.3521619,0.2931521,0.0590098
27,0.043169007,0.045249887,"('hardhearted', 'softhearted')",-0.55678403,-0.5675953,0.54395235,0.6411866,0.12598641,-0.0005187355,1.4263686,1.2127169,0.3165385,0.2662079,0.0503306
