,janus_male,janus_female,tuple,cap_male,cap_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
87,-0.42267865,-0.13016318,"('unsuccessful', 'successful')",0.1668527,0.29043257,1.084531,1.0561401,0.6996551,0.84207517,0.38209,0.5146211,-0.1325311
21,0.41113687,0.63544816,"('immoral', 'moral')",0.7092394,0.72862875,0.7847822,0.72580844,-0.67647445,-0.5619435,0.307171,0.3819854,-0.0748144
60,0.39535847,0.40956447,"('inefficient', 'efficient')",1.8733697,1.5359362,2.3376715,2.0223045,0.6161156,0.42802578,1.3056288,1.0989578,0.206671
43,-0.3886861,-0.23526864,"('irresponsible', 'responsible')",1.0217831,1.2153999,0.97677875,0.9765466,0.7566265,0.6892042,0.5916256,0.6614705,-0.0698449
56,0.38019347,0.3897525,"('impractical', 'practical')",1.9708661,1.7218392,1.5329566,1.1554857,0.23365676,-0.0214683,1.0294182,0.8114023,0.2180159
0,-0.37448612,-0.21244857,"('unsociable', 'sociable')",0.8820165,0.9396146,1.2563417,1.0823742,-0.17890039,-0.3103883,0.3962429,0.374788,0.0214549
71,-0.3544943,-0.18846789,"('diffident', 'self-confident')",1.7231593,1.8170532,0.21385741,0.19734573,0.21551,0.39457077,0.4495081,0.5551255,-0.1056174
40,-0.35063574,-0.28344026,"('stingy', 'generous')",-0.21441019,-0.08783455,0.39551076,0.34745878,-1.5108143,-1.4068382,-0.4200874,-0.3576636,-0.0624238
22,0.3361459,0.39363322,"('untrustworthy', 'trustworthy')",0.5448162,0.49184602,1.256485,1.1042248,-0.818775,-0.91317743,0.329668,0.2691317,0.0605363
68,0.33537686,0.24745603,"('dependent', 'independent')",0.11484869,-0.15568861,-0.121936895,-0.13761994,-0.34586284,-0.50276,-0.0043935,-0.1371531,0.1327596
47,0.3085235,0.21687889,"('stupid', 'smart')",1.2495867,1.2220018,0.87370956,0.8600489,5.901773,5.474598,2.0833983,1.9433819,0.1400164
69,-0.30034733,-0.048463695,"('lazy', 'industrious')",-1.0850242,-0.8191669,0.10401592,0.25530744,-0.7465482,-0.39128053,-0.5069759,-0.2509009,-0.256075
63,-0.29568827,-0.22706851,"('unperceptive', 'insightful')",-0.82087904,-0.7909491,1.1575904,1.1729251,1.5301563,1.4400852,0.3927948,0.3987482,-0.0059534
83,0.2937986,0.31957892,"('powerless', 'powerful')",0.5515898,0.5784811,0.14608209,0.20126723,-0.854262,-0.8863158,0.0343021,0.0532528,-0.0189507
42,0.2911482,0.50344545,"('unreliable', 'reliable')",0.123699605,0.25735652,1.0415769,0.99360657,-3.1673117,-3.0298488,-0.4277217,-0.3188601,-0.1088616
49,-0.2766382,-0.4565331,"('unable', 'able')",-0.40317842,-0.4798941,-0.74001706,-0.662401,-0.09728943,-0.1495792,-0.3792808,-0.4371019,0.0578211
50,-0.26865238,-0.17205459,"('clumsy', 'skillful')",-0.8773258,-0.75726575,-0.48774275,-0.14528906,0.2624554,0.43795252,-0.3428164,-0.1591642,-0.1836522
13,0.26126847,0.73291343,"('impolite', 'polite')",1.2071306,1.1253896,0.38978973,0.40079698,0.5008214,0.2999424,0.5897526,0.6397606,-0.050008
33,0.2476367,0.45775512,"('wrong', 'right')",0.543836,0.80717313,-0.48276377,-0.24093656,-0.8998002,-0.57000476,-0.1477728,0.1134967,-0.2612695
35,-0.22594887,-0.32906985,"('corrupt', 'incorrupt')",-1.6821516,-1.6087503,-2.0293324,-1.7767859,-0.6219434,-0.46379313,-1.1398441,-1.0445998,-0.0952443
64,-0.21714768,0.047745634,"('shy', 'confident')",0.22066803,0.40022448,1.3580186,1.3402313,-6.2920146,-5.9647512,-1.2326189,-1.0441375,-0.1884814
29,-0.19877875,-0.2989785,"('unfair', 'fair')",0.5015602,0.323221,-0.16625352,-0.3455017,-0.69295853,-0.7420693,-0.1391076,-0.2658321,0.1267245
70,-0.17942585,-0.2635479,"('lethargic', 'energetic')",0.08707291,0.12632169,0.8509939,0.8384139,1.0154035,0.87907875,0.4435111,0.3950666,0.0484445
48,-0.16374967,-0.43656316,"('unintelligent', 'intelligent')",0.7201725,0.46026567,0.1522521,-0.081016466,0.7266242,0.65262645,0.3588248,0.1488281,0.2099967
2,0.15726086,0.3175168,"('unlikable', 'likable')",0.38934043,0.5379179,1.0303893,1.17939,0.3602132,0.48487842,0.4843009,0.6299257,-0.1456248
75,-0.14586304,-0.054124884,"('meek', 'impulsive')",-1.4171064,-1.3907427,-1.6344085,-1.4105556,-0.5796152,-0.4534791,-0.9442483,-0.8272255,-0.1170228
62,0.12992902,0.12761398,"('incompetent', 'brilliant')",0.9876119,0.798159,0.94993424,0.6787736,0.5861724,0.3519051,0.6634119,0.4891129,0.174299
37,0.11046644,0.23905429,"('fake', 'genuine')",-0.5551054,-0.5087038,-0.12176852,-0.09750427,0.35381728,0.29894063,-0.0531475,-0.0170533,-0.0360942
15,-0.10587581,-0.10401487,"('boring', 'funny')",0.77177006,0.69728667,-1.1499053,-1.1555214,0.17220037,0.24768376,-0.0779527,-0.0786415,0.0006888
20,-0.031484134,-0.08523547,"('rough', 'thoughtful')",0.0785204,0.046393067,1.5254592,1.5264362,1.1327873,1.2143625,0.6763207,0.6754891,0.0008316
11,-0.029350916,0.0030728467,"('unhelpful', 'helpful')",0.4779444,0.32965755,0.057266913,0.027416103,2.479145,2.199073,0.7462513,0.6398049,0.1064464
46,0.013833829,0.17154843,"('uncompetitive', 'competitive')",0.27709264,0.35037,2.0754328,1.9954021,-0.053338964,-0.035461247,0.5782551,0.6204649,-0.0422098
