,pinnacle_male,pinnacle_female,tuple,west_male,west_female,capital_male,capital_female,corp_male,corp_female,average_male,average_female,male-female
21,3.4904346,3.146189,"('immoral', 'moral')",1.4750681,1.4193711,-0.20359606,-0.18743904,-0.16229272,-0.54557395,1.1499035,0.9581369,0.1917666
23,3.3519654,3.1352487,"('insincere', 'sincere')",1.1788839,1.0962807,0.15547438,0.080189854,6.2811403,6.166859,2.7418661,2.6196446,0.1222215
5,-3.2094612,-3.0235445,"('distant', 'outgoing')",-1.2664552,-1.2249755,1.2110363,1.2660913,-0.6863864,-0.42027336,-0.9878166,-0.8506755,-0.1371411
52,-3.17596,-3.0923684,"('irrational', 'rational')",-0.9746944,-1.0034875,0.8318334,0.8448403,0.14499234,0.39509028,-0.7934572,-0.7139813,-0.0794759
75,-3.1456912,-2.9770694,"('meek', 'impulsive')",-1.0607135,-0.94361633,-0.02073878,0.15867642,-1.0722108,-0.9570944,-1.3248385,-1.179776,-0.1450625
59,-3.1146603,-2.9073627,"('foolish', 'wise')",0.09669623,0.12182184,1.246179,1.2420201,-0.1833428,0.07479294,-0.488782,-0.3671819,-0.1216001
70,3.0920637,2.6889405,"('lethargic', 'energetic')",0.54611677,0.5469677,0.24522452,0.14487195,0.4602029,0.22900167,1.085902,0.9024455,0.1834565
63,2.9705317,2.8186083,"('unperceptive', 'insightful')",1.3896389,1.3934168,0.9101409,0.907555,0.72317517,0.6065621,1.4983716,1.4315356,0.066836
65,2.947992,2.6577952,"('insecure', 'secure')",0.85260415,0.7786899,-0.55074996,-0.6209996,0.05502486,-0.18724602,0.8262178,0.6570598,0.169158
79,-2.8963852,-2.5884783,"('wavering', 'unwavering')",-0.7107784,-0.65680003,0.65355945,0.68252647,-0.35018492,-0.23830523,-0.8259473,-0.7002643,-0.125683
4,-2.8863277,-2.8001523,"('disliked', 'liked')",-1.0926598,-1.0718535,-0.30077618,-0.2809799,-8.107552,-7.947334,-3.0968289,-3.02508,-0.0717489
25,-2.6999974,-2.52699,"('egoistic', 'altruistic')",-0.4946997,-0.5474623,0.41153386,0.38422552,1.503916,1.6908088,-0.3198118,-0.2498544,-0.0699574
13,2.6745656,2.434719,"('impolite', 'polite')",0.40321296,0.50759304,-0.6015561,-0.5749112,-0.58484954,-0.7598801,0.4728432,0.4018803,0.0709629
12,2.670801,2.4672563,"('unsupportive', 'supportive')",1.0564337,1.1174052,1.3150655,1.3492615,-1.9799184,-1.9490594,0.7655954,0.7462158,0.0193796
43,2.623095,2.3195112,"('irresponsible', 'responsible')",1.2495575,1.211404,0.05441969,0.11345387,0.22658859,0.13576339,1.0384152,0.9450331,0.0933821
14,2.5377574,2.1164727,"('antisocial', 'social')",0.49219972,0.3746507,1.0807703,1.1107627,-0.10446234,-0.33716276,1.0015663,0.8161809,0.1853854
30,2.4523215,2.2594025,"('intolerant', 'tolerant')",0.6871181,0.6555311,0.21334013,0.16450217,0.20813991,0.14571193,0.8902299,0.8062869,0.083943
86,2.4157066,2.1804426,"('uninfluential', 'influential')",0.26131412,0.16194502,-0.687388,-0.7239961,-0.23858981,-0.4336437,0.4377608,0.296187,0.1415738
44,-2.4137948,-2.3416753,"('prejudiced', 'unprejudiced')",-1.1190642,-1.029294,-0.65910804,-0.6101733,-1.3338017,-1.3589748,-1.3814422,-1.3350294,-0.0464128
16,-2.3633816,-2.3262813,"('unpopular', 'popular')",-0.75320405,-0.71347016,0.3747577,0.4040633,-0.02610983,0.10745454,-0.6919845,-0.6320584,-0.0599261
51,2.2496855,1.9310037,"('uneducated', 'educated')",0.33937383,0.24233228,-0.30123773,-0.41964337,0.19136018,0.013428085,0.6197954,0.4417802,0.1780152
77,2.194147,1.9823608,"('unmotivated', 'motivated')",0.31528234,0.24812746,1.3372561,1.359005,-1.1004093,-1.2481743,0.686569,0.5853298,0.1012392
24,2.1820927,2.0326817,"('dishonest', 'honest')",1.1611574,1.0533869,-0.59652245,-0.6489077,0.14568639,0.22388357,0.7231035,0.6652611,0.0578424
57,2.1057305,1.8668389,"('unimaginative', 'imaginative')",0.16099901,0.16350311,0.22821726,0.37653992,-3.333566,-3.3890295,-0.2096547,-0.2455369,0.0358822
19,-2.0400608,-1.9509528,"('inhospitable', 'hospitable')",-0.030406408,0.002524376,-0.17789929,-0.25558388,-0.5584826,-0.56820947,-0.7017123,-0.6930555,-0.0086568
48,2.0334668,1.779853,"('unintelligent', 'intelligent')",-0.15544057,-0.28263623,-0.90077007,-0.89532053,-0.06590325,-0.052735996,0.2278382,0.13729,0.0905482
3,2.0204842,1.7491523,"('repellent', 'pleasant')",0.34905097,0.30218807,-0.1436427,-0.16170932,1.0192049,0.7552343,0.8112743,0.6612163,0.150058
74,2.0096982,1.8940386,"('undedicated', 'dedicated')",0.12626885,0.08552981,0.19284397,0.1031812,-0.5884032,-0.62491417,0.4351019,0.3644589,0.070643
39,2.009591,2.085568,"('exploitative', 'cooperative')",2.3577495,2.4041939,0.71488905,0.6979867,0.45899686,0.43806985,1.3853066,1.4064546,-0.021148
22,1.9302647,1.7068619,"('untrustworthy', 'trustworthy')",1.2996895,1.2766268,-0.8119088,-0.8332064,-0.88547677,-0.9962779,0.3831422,0.2885011,0.0946411
8,-1.8961674,-1.6617031,"('unaffectionate', 'affectionate')",-0.71126056,-0.6954637,0.36449054,0.42754915,0.72163707,1.07576,-0.3803251,-0.2134644,-0.1668607
37,1.8423843,1.651265,"('fake', 'genuine')",0.7445245,0.6875222,-1.0794872,-1.1934122,0.2613802,0.2590211,0.4422005,0.351099,0.0911015
0,1.8199761,1.4140582,"('unsociable', 'sociable')",-0.5169855,-0.604203,-0.22310945,-0.21032795,-0.34304014,-0.54005206,0.1842103,0.0148688,0.1693415
72,1.8110645,1.7195721,"('unambitious', 'ambitious')",0.2457151,0.19863415,0.46261048,0.5036779,-0.19480182,-0.34267002,0.5811471,0.5198035,0.0613436
1,-1.7219015,-1.6477861,"('unfriendly', 'friendly')",-0.8560429,-0.9601806,0.56293494,0.57292783,1.1431228,1.4433914,-0.2179717,-0.1479119,-0.0700598
45,1.6423447,1.3556924,"('incompetent', 'competent')",0.5488794,0.5037436,-1.0841578,-1.0977018,-0.40646243,-0.5268671,0.175151,0.0587168,0.1164342
32,1.6387388,1.24555,"('unkind', 'kind')",0.5801997,0.4645682,-0.07683303,-0.15682553,0.80407995,0.7985942,0.7365463,0.5879717,0.1485746
26,-1.4899507,-1.4228125,"('hardhearted', 'benevolent')",-0.5439605,-0.58999485,1.976298,1.9092886,1.1787512,1.4671913,0.2802845,0.3409182,-0.0606337
29,-1.4599001,-1.716954,"('unfair', 'fair')",0.43733695,0.3673656,-0.04898122,-0.07356464,-0.23737614,-0.22502077,-0.3272301,-0.4120435,0.0848134
42,1.4204097,1.1480438,"('unreliable', 'reliable')",1.7263128,1.6347722,1.2668991,1.1827748,-2.838107,-3.0178065,0.3938786,0.236946,0.1569326
11,1.3970389,1.2111053,"('unhelpful', 'helpful')",0.16630188,0.21086086,-0.4346522,-0.40625563,1.4458233,1.482599,0.643628,0.6245774,0.0190506
17,-1.3796308,-1.3434441,"('nasty', 'nice')",-0.53007525,-0.55158806,-0.6183229,-0.5951651,-0.82421726,-0.82971036,-0.8380616,-0.8299769,-0.0080847
61,1.376439,1.2076772,"('illogical', 'logical')",0.7471743,0.65518993,0.70742875,0.74702543,0.58288145,0.49329057,0.8534809,0.7757958,0.0776851
33,-1.3336059,-1.1778848,"('wrong', 'right')",1.1314467,1.1686738,1.8090532,1.75956,-0.5743817,-0.46859637,0.2581281,0.3204381,-0.06231
53,1.2657686,1.205455,"('uncreative', 'creative')",0.6128112,0.5508308,1.4638149,1.5162996,0.6631793,0.72491664,1.0013936,0.9993755,0.0020181
64,1.2318271,0.9098569,"('shy', 'confident')",0.48516738,0.44604132,0.59754276,0.5991974,-6.8794966,-6.9495277,-1.1412399,-1.248608,0.1073681
50,-1.1868274,-1.1076937,"('clumsy', 'skillful')",0.8032008,0.7557151,1.4813335,1.4282949,0.15986492,0.1672572,0.3143929,0.3108934,0.0034995
28,1.183895,1.0216397,"('disloyal', 'loyal')",0.5367624,0.4366173,0.1415462,0.087846905,0.90542036,0.9793673,0.691906,0.6313678,0.0605382
34,1.0399766,0.93496954,"('mean', 'honorable')",0.28904325,0.25138453,0.58191174,0.50838906,5.93162,5.89376,1.9606379,1.8971258,0.0635121
68,0.9971989,0.8157988,"('dependent', 'independent')",-0.0034796186,0.039653182,-1.3511786,-1.3698672,-1.026322,-1.2300339,-0.3459454,-0.4361123,0.0901669
38,-0.8485239,-0.7885053,"('untruthful', 'truthful')",0.1513201,0.11275087,-0.099433966,-0.1260277,-0.6566659,-0.5365602,-0.3633259,-0.3345856,-0.0287403
87,0.8464832,0.5923097,"('unsuccessful', 'successful')",1.0549426,1.0345393,1.3980875,1.38911,0.8919311,0.79361594,1.0478611,0.9523938,0.0954673
66,-0.8355304,-0.78877056,"('inactive', 'active')",0.4293945,0.47750634,2.15637,2.1798263,1.0290536,1.0091288,0.6948219,0.7194227,-0.0246008
54,-0.78930193,-0.82765085,"('incapable', 'capable')",0.034234464,0.005601635,1.6944737,1.7154645,0.79174405,0.87381136,0.4327876,0.4418067,-0.0090191
40,0.7540973,0.5217311,"('stingy', 'generous')",0.20476729,0.10533462,0.72712326,0.637972,-2.2731388,-2.216857,-0.1467877,-0.2379548,0.0911671
78,0.7217579,0.8196844,"('nonresilient', 'resilient')",-0.022119671,-0.0869499,1.3975104,1.4273872,0.5194528,0.46728447,0.6541504,0.6568515,-0.0027011
15,-0.6946149,-0.71590257,"('boring', 'funny')",0.5518511,0.5493369,-0.13394344,-0.10385181,-0.35560903,-0.29528925,-0.1580791,-0.1414267,-0.0166524
27,-0.6534025,-0.63773197,"('hardhearted', 'softhearted')",-0.44456702,-0.45713723,0.36659145,0.3474585,1.5514579,1.588022,0.20502,0.2101528,-0.0051328
20,0.6409147,0.62900555,"('rough', 'thoughtful')",-0.35540745,-0.39485022,0.8817033,0.8882106,0.68836415,0.6358954,0.4638937,0.4395653,0.0243284
83,0.56823957,0.4259426,"('powerless', 'powerful')",-0.028110415,-0.047440484,1.4653978,1.4454672,-0.8176055,-0.9242063,0.2969804,0.2249408,0.0720396
18,-0.5577343,-0.7832093,"('disagreeable', 'welcoming')",0.04464136,0.05036251,0.5680826,0.5150629,-0.47305697,-0.44160634,-0.1045168,-0.1648476,0.0603308
58,0.54125607,0.60790426,"('undiscriminating', 'discriminating')",0.75573164,0.7099406,0.9391079,0.9356897,0.10940902,0.09402605,0.5863762,0.5868902,-0.000514
71,-0.4597491,-0.47592917,"('diffident', 'self-confident')",1.0560913,1.0946316,1.4768261,1.4650016,0.6365595,0.6810242,0.6774319,0.691182,-0.0137501
82,0.44242746,0.38241374,"('poor', 'rich')",0.014506035,-0.13426897,-0.116512895,-0.15066504,6.509497,6.3908052,1.7124795,1.6220713,0.0904082
73,-0.39916074,-0.20354182,"('helpless', 'self-reliant')",0.75316274,0.808254,0.77233076,0.74079484,-3.6210558,-3.5491557,-0.6236808,-0.5509121,-0.0727687
49,-0.3587672,-0.5593622,"('unable', 'able')",-0.73449385,-0.6913963,-0.6927133,-0.68651164,-0.34569553,-0.47634858,-0.5329174,-0.6034046,0.0704872
88,0.3501498,0.1793549,"('low', 'eminent')",-0.5035269,-0.6777981,-0.28501004,-0.35558885,-0.4374013,-0.4798105,-0.2189471,-0.3334606,0.1145135
2,0.34849298,0.260064,"('unlikable', 'likable')",0.8675939,0.8326546,2.1848896,2.2303855,0.37608597,0.43983275,0.9442656,0.9407342,0.0035314
84,0.334439,0.29380462,"('inferior', 'superior')",-0.02078417,-0.054276396,0.4352772,0.3485177,0.46445474,0.4751831,0.3033467,0.2658072,0.0375395
41,0.22792903,0.06683226,"('unforgiving', 'forgiving')",-0.07242556,-0.14190735,0.41380128,0.39372754,-0.39599964,-0.33413863,0.0433263,-0.0038715,0.0471978
9,-0.14360234,-0.14259228,"('unaffectionate', 'caring')",-0.17364167,-0.25320846,1.0655007,1.0672827,1.3636574,1.6221617,0.5279785,0.5734109,-0.0454324
47,0.10602943,0.1560404,"('stupid', 'smart')",0.3856344,0.40591195,0.40320504,0.43119812,5.5371137,5.613857,1.6079956,1.6517518,-0.0437562
67,-0.07209572,-0.21084696,"('doubtful', 'determined')",0.40832686,0.39308986,0.49449775,0.5026846,-0.82580787,-0.8126775,0.0012303,-0.0319375,0.0331678
