,plum_male,plum_female,tuple,creek_male,creek_female,timber_male,timber_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
52,1.2364144,1.4704294,"('irrational', 'rational')",-0.09747971,0.15005243,0.55734277,0.68556446,-0.56311244,-0.5064883,0.51939875,0.42669296,0.3305128,0.4452502,-0.1147374
11,-1.1716113,-1.2258506,"('unhelpful', 'helpful')",0.28311506,-0.01175499,0.55247885,0.43621743,0.00047648698,-0.11687813,2.1028335,2.1555,0.3534585,0.2474467,0.1060118
6,1.1631097,1.2571512,"('distant', 'open')",0.08161471,0.22921696,-0.3512761,-0.1991728,-0.93111235,-0.7096664,0.9003871,0.8365648,0.1725446,0.2828188,-0.1102742
88,-1.1041683,-0.9842465,"('low', 'eminent')",-1.5032059,-1.4529496,-0.6601011,-0.56723404,-1.0340827,-1.00847,0.2819071,0.28286058,-0.8039302,-0.746008,-0.0579222
82,-1.089281,-1.022316,"('poor', 'rich')",-0.40062156,-0.42584088,0.21242028,0.3140416,0.2863737,0.25866252,6.5966363,6.503269,1.1211056,1.1255633,-0.0044577
21,-1.0535538,-1.0826265,"('immoral', 'moral')",-0.9211925,-0.85295874,0.48573455,0.5962641,0.065591775,0.17970073,-1.1101472,-0.8370075,-0.5067134,-0.3993256,-0.1073878
68,-1.0164874,-1.1930555,"('dependent', 'independent')",-1.3093406,-1.4420685,-1.818287,-1.8707969,-1.9224427,-1.8703791,-0.8180753,-0.8485357,-1.3769266,-1.4449671,0.0680405
63,-0.96992177,-1.1070005,"('unperceptive', 'insightful')",0.73028475,0.4862832,0.93728715,0.8344218,-0.26930064,-0.22092354,0.8143765,0.88338923,0.2485452,0.175234,0.0733112
83,-0.96307474,-0.97789764,"('powerless', 'powerful')",-0.71080935,-0.8354313,0.54166853,0.49076512,-1.1036357,-1.1394647,-1.5487336,-1.4750113,-0.756917,-0.787408,0.030491
57,-0.9315709,-0.8902664,"('unimaginative', 'imaginative')",-0.9061729,-0.8694316,-0.1058224,-0.026285782,-0.6686013,-0.5835666,-2.9792547,-2.798837,-1.1182844,-1.0336775,-0.0846069
49,-0.8986013,-0.954201,"('unable', 'able')",-1.3152578,-1.4173657,-0.77511436,-0.72658545,-1.2217804,-1.1044781,-0.48811054,-0.47084808,-0.9397729,-0.9346956,-0.0050773
47,-0.8942667,-0.92122173,"('stupid', 'smart')",-0.57822704,-0.62420917,0.47555244,0.48564336,0.85704464,0.7105108,5.937313,5.797043,1.1594832,1.0895533,0.0699299
32,-0.8602594,-0.795589,"('unkind', 'kind')",-0.8072147,-0.8312001,0.3444147,0.45753282,0.03269153,0.100809455,1.0715865,1.0398872,-0.0437563,-0.0057119,-0.0380444
45,-0.85912186,-1.0015624,"('incompetent', 'competent')",-0.5012711,-0.6519894,0.19016646,0.077935115,-0.31388977,-0.35430348,-0.54564875,-0.5006203,-0.405953,-0.4861081,0.0801551
48,-0.8473392,-0.90065634,"('unintelligent', 'intelligent')",-1.4366845,-1.569873,-0.3050896,-0.33646423,-1.040322,-1.0555592,0.4467116,0.41294613,-0.6365447,-0.6899213,0.0533766
72,-0.8465871,-0.70938194,"('unambitious', 'ambitious')",-0.98243654,-1.0121281,0.06419624,-0.037295137,-1.0780934,-1.1182203,-1.1569887,-1.25706,-0.7999819,-0.8268171,0.0268352
20,-0.8196815,-0.7875824,"('rough', 'thoughtful')",-1.1926965,-1.209735,-0.82707953,-0.742791,-0.46003973,-0.45074204,0.54592186,0.57785904,-0.5507151,-0.5225983,-0.0281168
17,0.814654,0.6910668,"('nasty', 'nice')",-0.10166484,-0.19016221,0.009345647,-0.09580998,0.10896808,0.058934227,-0.55643076,-0.5744891,0.0549744,-0.0220921,0.0770665
23,-0.7872209,-0.8713935,"('insincere', 'sincere')",-0.2131311,-0.4758821,1.0106653,0.9536954,-0.46548644,-0.58860207,6.0927434,5.922623,1.1275141,0.9880882,0.1394259
22,-0.78546965,-0.74571145,"('untrustworthy', 'trustworthy')",0.09246209,0.14092109,-0.5857099,-0.53481746,0.18521695,0.31328216,-1.2656735,-1.2360848,-0.4718349,-0.4124821,-0.0593528
4,0.75730306,0.7339713,"('disliked', 'liked')",0.4821467,0.48283592,-0.14909996,-0.16539697,-0.37075695,-0.25981647,-6.549531,-6.434729,-1.1659876,-1.128627,-0.0373606
60,-0.7560523,-0.86545324,"('inefficient', 'efficient')",-0.2713961,-0.49869204,0.73107034,0.5642631,0.25713494,0.17607206,-0.24022396,-0.15569954,-0.0558934,-0.1559019,0.1000085
56,-0.71279883,-0.85950744,"('impractical', 'practical')",-0.15181011,-0.31394628,1.6922864,1.6048126,0.22566527,0.13437219,-0.33480555,-0.22183897,0.1437074,0.0687784,0.074929
9,0.6974108,0.87875444,"('unaffectionate', 'caring')",0.16070455,0.25711834,1.3097779,1.4646654,-0.7894708,-0.63183355,1.652811,1.6420887,0.6062467,0.7221587,-0.115912
59,0.68752396,0.85454917,"('foolish', 'wise')",0.96965665,1.0816891,1.5342754,1.564155,0.83462566,0.89169556,0.9729953,0.94332373,0.9998154,1.0670825,-0.0672671
76,-0.6520995,-0.84358907,"('anxious', 'daring')",-0.15415534,-0.23740533,0.041040022,0.030145947,0.5646267,0.5328522,-0.23690382,-0.22565553,-0.0874984,-0.1487303,0.0612319
78,-0.65131813,-0.5898311,"('nonresilient', 'resilient')",0.23603103,0.21977751,0.23458675,0.32864362,0.03966282,0.16922897,0.56331384,0.7820367,0.0844553,0.1819711,-0.0975158
84,0.64779323,0.6376715,"('inferior', 'superior')",0.25762254,0.22341251,0.8251788,0.7647094,0.98367745,0.9785447,0.7686844,0.8736072,0.6965913,0.6955891,0.0010022
18,0.6464368,0.6860512,"('disagreeable', 'welcoming')",0.10077382,0.29222018,-0.3676463,-0.18329652,-0.8986585,-0.70798653,-0.48801386,-0.39807016,-0.2014216,-0.0622164,-0.1392052
77,-0.6444247,-0.6838301,"('unmotivated', 'motivated')",0.17788075,0.056641713,-0.0048751496,0.025238242,-0.22193812,-0.13828279,-1.0793518,-0.8428291,-0.3545418,-0.3166124,-0.0379294
39,0.62245786,0.67853355,"('exploitative', 'cooperative')",-0.32051647,-0.20759794,0.42544022,0.5015869,0.643437,0.7779157,-0.051322136,-0.047785074,0.2638993,0.3405306,-0.0766313
14,-0.62125796,-0.78673065,"('antisocial', 'social')",-0.76832134,-0.9417518,0.6359617,0.50692785,0.40625054,0.31665602,-1.0321279,-0.9409217,-0.275899,-0.3691641,0.0932651
61,0.60567415,0.5338964,"('illogical', 'logical')",-0.6318549,-0.6926977,0.39781782,0.38481146,-0.21281147,-0.16212064,0.27836233,0.29831433,0.0874376,0.0724408,0.0149968
7,-0.5761347,-0.535878,"('insensitive', 'sensitive')",-0.13554314,-0.21927276,0.5156514,0.548016,-0.341115,-0.29298723,0.91118,1.0568113,0.0748077,0.1113379,-0.0365302
50,-0.57418543,-0.48610806,"('clumsy', 'skillful')",0.03476356,0.11922619,0.1539291,0.30224505,0.17155278,0.21387029,0.73466015,0.73079383,0.104144,0.1760055,-0.0718615
3,-0.5597685,-0.5442264,"('repellent', 'pleasant')",0.076522656,0.10644265,-0.059305914,0.008782238,0.71476626,0.7751135,-0.03899669,0.06581976,0.0266436,0.0823864,-0.0557428
58,-0.552462,-0.64162004,"('undiscriminating', 'discriminating')",-0.93797684,-1.1056293,0.37070638,0.3462017,0.66632986,0.6667403,0.067082,0.061664328,-0.0772641,-0.1345286,0.0572645
75,0.53949034,0.6420785,"('meek', 'impulsive')",1.1430979,1.1074605,-0.58856237,-0.577884,-0.2660141,-0.29286376,-0.22759917,-0.31917918,0.1200825,0.1119224,0.0081601
31,0.52682364,0.74608314,"('evil', 'good')",-0.18904412,0.023732804,-1.0642022,-0.89827955,-0.29000035,-0.12867492,-0.8894008,-0.9512462,-0.3811647,-0.241677,-0.1394877
29,0.5194464,0.5148666,"('unfair', 'fair')",0.5573747,0.54257786,0.2765685,0.20439413,0.044857368,0.0594043,-0.118372716,-0.2192524,0.2559749,0.2203981,0.0355768
69,0.5134554,0.63891333,"('lazy', 'industrious')",0.39988393,0.5596266,0.3549393,0.41880074,1.4023079,1.4759046,-0.11886259,0.00023379922,0.5103448,0.6186958,-0.108351
79,0.47744724,0.51766825,"('wavering', 'unwavering')",0.07575852,0.14881021,-0.03507488,0.009870704,-0.88460684,-0.8419588,0.7658121,0.7478586,0.0798672,0.1164498,-0.0365826
25,0.4405588,0.6207593,"('egoistic', 'altruistic')",-0.09510225,0.08506952,1.0918217,1.2716279,0.7536299,0.90282804,1.6935548,1.7762299,0.7768926,0.9313029,-0.1544103
41,-0.4228884,-0.14539039,"('unforgiving', 'forgiving')",-0.1646056,-0.026586603,0.0061796885,0.1853246,0.091359824,0.21224396,-0.16802402,-0.13790146,-0.1315957,0.017538,-0.1491337
1,0.3999335,0.609111,"('unfriendly', 'friendly')",-0.45546582,-0.38353425,0.97184336,1.1723824,-0.38910088,-0.18488319,2.4994895,2.4358807,0.6053399,0.7297913,-0.1244514
2,-0.3820404,-0.1844232,"('unlikable', 'likable')",-0.34009135,-0.16522866,-0.04524834,0.14200082,0.84633106,1.0116018,0.7457218,0.8616777,0.1649346,0.3331257,-0.1681911
62,-0.36162972,-0.48586047,"('incompetent', 'brilliant')",-0.011168569,-0.159928,0.14038599,0.114482954,-0.463531,-0.41446912,-0.30425096,-0.22771731,-0.2000389,-0.2346984,0.0346595
64,-0.34585744,-0.29017228,"('shy', 'confident')",-0.4419192,-0.3272731,-0.20479153,-0.26357335,0.7210062,0.83364165,-7.0381613,-6.8729167,-1.4619447,-1.3840588,-0.0778859
13,-0.33570418,-0.42692456,"('impolite', 'polite')",-0.6992899,-0.8517646,-0.055252682,-0.12994759,0.18837142,0.080364466,-0.37857905,-0.36421686,-0.2560909,-0.3384978,0.0824069
28,-0.31206647,-0.22221252,"('disloyal', 'loyal')",0.12210266,-0.0033141263,0.7420399,0.78177553,-0.18110393,-0.25021765,1.4799912,1.4272537,0.3701927,0.346657,0.0235357
36,0.30954945,0.41760924,"('hostile', 'amicable')",-0.90869784,-0.66844916,-1.2303958,-1.0375032,-0.7881675,-0.674211,1.1369284,1.021958,-0.2961566,-0.1881192,-0.1080374
66,-0.25854498,-0.29716057,"('inactive', 'active')",-0.25056067,-0.34207672,0.13745019,0.1519876,0.3517572,0.31404975,1.6021233,1.6445596,0.316445,0.2942719,0.0221731
42,0.25836605,0.37121886,"('unreliable', 'reliable')",0.29468697,0.33255398,0.63226783,0.69644856,0.73890257,0.8039946,-3.0346122,-2.848513,-0.2220778,-0.1288594,-0.0932184
19,-0.24444163,-0.22060575,"('inhospitable', 'hospitable')",-0.8367268,-0.7236955,-1.2773733,-1.0767581,-1.3884509,-1.211245,0.037962668,0.044891402,-0.741806,-0.6374826,-0.1043234
44,0.2178572,0.2486245,"('prejudiced', 'unprejudiced')",-0.16915439,-0.063292824,-0.6549604,-0.72333425,-0.3294913,-0.39745888,-1.5541807,-1.6626704,-0.4979859,-0.5196264,0.0216405
71,0.16558653,0.1660643,"('diffident', 'self-confident')",1.2370054,1.1156025,1.9214258,1.8545692,-0.3771402,-0.37828404,0.735365,0.63563305,0.7364485,0.678717,0.0577315
54,-0.15208581,0.028526627,"('incapable', 'capable')",-0.10473317,0.058383316,0.29221976,0.49043244,-0.7829191,-0.55970085,1.3209444,1.3377674,0.1146852,0.2710818,-0.1563966
67,-0.14615515,-0.2792259,"('doubtful', 'determined')",0.08835854,-0.034276515,0.61931074,0.44790328,0.626765,0.49782282,-0.28068992,-0.3349411,0.1815178,0.0594565,0.1220613
26,0.14360262,0.43904722,"('hardhearted', 'benevolent')",-1.352816,-1.0907991,0.80100703,1.0638223,1.1652126,1.340999,1.594202,1.5385963,0.4702416,0.6583331,-0.1880915
38,-0.1423515,-0.1611923,"('untruthful', 'truthful')",0.4168197,0.2525505,0.32620397,0.26790753,-0.69369495,-0.74229544,0.321249,0.2638424,0.0456452,-0.0238375,0.0694827
15,0.13483058,0.09217531,"('boring', 'funny')",-0.5168815,-0.42347747,-0.17783092,-0.2345342,-0.027108409,-0.031248115,0.40645188,0.4095078,-0.0361077,-0.0375153,0.0014076
87,-0.12220392,-0.20422408,"('unsuccessful', 'successful')",-0.088046715,-0.26622733,1.006785,0.9227704,1.1067308,1.02905,0.79416996,0.9327019,0.539487,0.4828142,0.0566728
12,0.11721079,0.12760264,"('unsupportive', 'supportive')",0.5219219,0.46690816,1.1323805,1.1853749,-0.71693355,-0.52533054,-1.7469097,-1.5928291,-0.138466,-0.0676548,-0.0708112
74,0.10923114,0.10429338,"('undedicated', 'dedicated')",0.101634614,0.04312488,-0.4332611,-0.3507923,-0.6064168,-0.3861029,-0.024541752,0.16267098,-0.1706708,-0.0853612,-0.0853096
8,0.10474819,0.30009884,"('unaffectionate', 'affectionate')",-0.36572474,-0.15640992,0.5452442,0.72946477,-1.4859338,-1.3516136,1.0464032,0.9503163,-0.0310526,0.0943713,-0.1254239
40,0.09790953,0.19956882,"('stingy', 'generous')",0.38893637,0.4760446,0.39168242,0.50050837,-0.057084527,0.110426016,-1.778273,-1.5861334,-0.1913658,-0.0599171,-0.1314487
80,-0.079171546,-0.22055468,"('dominated', 'dominating')",0.08671185,-0.16151649,0.18192422,0.046963118,0.92330736,0.74666786,-1.6898065,-1.6106832,-0.1154069,-0.2398247,0.1244178
16,0.048068598,-0.07094559,"('unpopular', 'popular')",0.23376021,0.22954294,0.2084429,0.2609258,0.056953218,0.06027042,0.9234051,0.9388546,0.294126,0.2837296,0.0103964
30,-0.04552626,-0.12731707,"('intolerant', 'tolerant')",-0.54497206,-0.521464,0.23030373,0.2644559,0.45133978,0.4067293,0.8621841,0.90940046,0.1906659,0.1863609,0.004305
37,-0.030050175,-0.11036554,"('fake', 'genuine')",-0.43886122,-0.4042451,-0.70449036,-0.5922075,-1.0427742,-1.0680023,0.10484797,0.08457735,-0.4222656,-0.4180486,-0.004217
53,-0.029030323,0.11723272,"('uncreative', 'creative')",-0.4472205,-0.41665843,1.9207278,2.1297138,0.34258392,0.4971773,1.5639662,1.609643,0.6702054,0.7874217,-0.1172163
24,-0.022635743,0.0347793,"('dishonest', 'honest')",-0.5544784,-0.49589518,-0.09959446,0.05598037,-0.7015243,-0.5955,0.82159185,0.83073455,-0.1113282,-0.0339802,-0.077348
27,-0.0016546547,0.11232344,"('hardhearted', 'softhearted')",-0.43636084,-0.44110477,-0.81541866,-0.71921146,-0.85488814,-0.71955085,1.3694031,1.3854374,-0.1477839,-0.0764213,-0.0713626
