,s&p_male,s&p_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,male-female
47,-0.9467979,-0.7471835,"('stupid', 'smart')",-1.3218749,-1.354656,-0.6165054,-0.6274171,-0.961726,-0.9097522,-0.0519738
53,-0.93056595,-1.0066829,"('uncreative', 'creative')",-0.13758433,-0.18258616,-1.3001671,-1.4424489,-0.7894391,-0.8772393,0.0878002
22,-0.91224545,-0.95369756,"('untrustworthy', 'trustworthy')",-0.40624797,-0.560791,-1.063593,-1.2774278,-0.7940288,-0.9306388,0.13661
41,-0.90524614,-0.72631246,"('unforgiving', 'forgiving')",-1.7383578,-1.8505971,-0.40029424,-0.4197237,-1.0146327,-0.9988778,-0.0157549
33,0.8863773,1.0169206,"('wrong', 'right')",0.9767775,1.0260831,1.3603313,1.4762079,1.0744953,1.1730704,-0.0985751
15,0.88464695,0.9069499,"('boring', 'funny')",0.90343,0.95747566,-0.425221,-0.4329251,0.4542853,0.4771668,-0.0228815
18,-0.8817384,-0.72088015,"('disagreeable', 'welcoming')",0.58021414,0.66957563,-0.6869116,-0.5469313,-0.3294786,-0.1994119,-0.1300667
87,0.811876,0.75735825,"('unsuccessful', 'successful')",1.3212723,1.3069988,1.7647454,1.7221997,1.2992978,1.2621856,0.0371122
81,-0.80577457,-0.7964102,"('submissive', 'aggressive')",-1.9702734,-2.0000129,-0.67291236,-0.8399539,-1.1496534,-1.2121256,0.0624722
26,-0.77516055,-0.69271934,"('hardhearted', 'benevolent')",1.500515,1.4475173,-0.8207217,-0.9017881,-0.0317891,-0.0489967,0.0172076
8,-0.7618226,-0.58165246,"('unaffectionate', 'affectionate')",-0.0021383166,0.025443107,-0.74634945,-0.6895646,-0.5034368,-0.415258,-0.0881788
52,0.69926316,0.8278748,"('irrational', 'rational')",1.0342607,1.1349874,-0.098697245,0.09918876,0.5449422,0.6873503,-0.1424081
20,-0.6780721,-0.62671834,"('rough', 'thoughtful')",-1.0352575,-1.0356058,-0.17805377,-0.19521323,-0.6304611,-0.6191791,-0.011282
16,0.66441506,0.673007,"('unpopular', 'popular')",1.1028745,1.2192202,0.4965549,0.7685538,0.7546148,0.886927,-0.1323122
69,0.6560135,0.6765355,"('lazy', 'industrious')",1.6236485,1.7146214,1.4264036,1.669846,1.2353552,1.3536676,-0.1183124
62,0.6491364,0.676709,"('incompetent', 'brilliant')",-1.9535546,-2.006929,0.6605048,0.3808483,-0.2146378,-0.3164572,0.1018194
32,-0.6489159,-0.57809246,"('unkind', 'kind')",-0.37120384,-0.43873724,-0.63013816,-0.7849613,-0.5500859,-0.600597,0.0505111
49,-0.6413021,-0.79261565,"('unable', 'able')",-0.85699713,-0.86995685,-0.5345285,-0.6368469,-0.6776093,-0.7664731,0.0888638
61,0.6331247,0.5854867,"('illogical', 'logical')",-1.0248599,-1.1132096,0.8483696,0.76087976,0.1522115,0.077719,0.0744925
82,-0.6274415,-0.6755921,"('poor', 'rich')",-0.68002456,-0.7311333,-1.0280827,-1.0612931,-0.7785163,-0.8226728,0.0441565
74,-0.61119217,-0.5553824,"('undedicated', 'dedicated')",-0.4688554,-0.58333486,-0.47683066,-0.6183078,-0.5189594,-0.585675,0.0667156
78,-0.5943367,-0.49516186,"('nonresilient', 'resilient')",-1.2393827,-1.2387029,-0.33020106,-0.3193258,-0.7213069,-0.6843969,-0.03691
38,-0.58788896,-0.68660694,"('untruthful', 'truthful')",-1.1778328,-1.220253,0.040105566,-0.036940277,-0.5752054,-0.6479334,0.072728
83,0.5834229,0.6722396,"('powerless', 'powerful')",-0.26406214,-0.27782068,0.7008848,0.7031775,0.3400819,0.3658655,-0.0257836
44,0.58132935,0.41968536,"('prejudiced', 'unprejudiced')",0.26919934,0.2714624,0.29380015,0.24526864,0.3814429,0.3121388,0.0693041
24,-0.5673505,-0.5329833,"('dishonest', 'honest')",-1.110555,-1.305846,-0.9474188,-1.1746498,-0.8751081,-1.0044931,0.129385
14,-0.56307334,-0.6259549,"('antisocial', 'social')",-1.595579,-1.6836478,-0.5306641,-0.70275384,-0.8964388,-1.0041188,0.10768
13,-0.52222687,-0.6196267,"('impolite', 'polite')",-1.8899198,-2.0945764,0.5383194,0.26148945,-0.6246091,-0.8175712,0.1929621
25,-0.51720864,-0.2325167,"('egoistic', 'altruistic')",0.1713394,0.27116552,0.28179663,0.46893573,-0.0213575,0.1691949,-0.1905524
66,0.48645747,0.44800216,"('inactive', 'active')",1.6978507,1.8309771,0.81015986,0.92606926,0.998156,1.0683495,-0.0701935
30,-0.4604842,-0.48988253,"('intolerant', 'tolerant')",-2.048734,-2.2774153,-0.6548862,-0.9362619,-1.0547015,-1.2345199,0.1798184
65,-0.4228096,-0.45264837,"('insecure', 'secure')",-1.4970971,-1.6607453,-0.7729652,-1.1108441,-0.897624,-1.0747459,0.1771219
17,-0.4121511,-0.4424812,"('nasty', 'nice')",-0.24495152,-0.18978156,0.56344086,0.6619018,-0.0312206,0.0098797,-0.0411003
48,-0.3927807,-0.4200638,"('unintelligent', 'intelligent')",-2.0266237,-2.1620228,-1.3229148,-1.6269265,-1.2474398,-1.4030043,0.1555645
75,0.347033,0.4816212,"('meek', 'impulsive')",0.632982,0.842108,0.28066415,0.5933898,0.4202264,0.6390397,-0.2188133
11,-0.34565613,-0.54636276,"('unhelpful', 'helpful')",-2.332314,-2.5427942,-0.8062521,-1.1645322,-1.1614075,-1.4178964,0.2564889
3,0.3441032,0.35354543,"('repellent', 'pleasant')",-1.2406063,-1.326641,-0.18843906,-0.24106276,-0.3616474,-0.4047194,0.043072
70,-0.34176636,-0.5208688,"('lethargic', 'energetic')",-1.2448158,-1.4151969,-0.64861465,-1.030767,-0.7450656,-0.9889442,0.2438786
5,0.33892658,0.4450946,"('distant', 'outgoing')",0.8508418,1.0090165,0.46073407,0.73584545,0.5501675,0.7299856,-0.1798181
50,0.33320695,0.3170169,"('clumsy', 'skillful')",0.88140595,0.9146379,0.5471221,0.673112,0.587245,0.6349223,-0.0476773
67,0.3292839,0.41216353,"('doubtful', 'determined')",-0.63049644,-0.5868596,0.3548317,0.38408846,0.017873,0.0697975,-0.0519245
31,-0.31724253,-0.16771714,"('evil', 'good')",1.6082553,1.6617632,0.6227918,0.9602675,0.6379348,0.8181045,-0.1801697
80,0.317162,0.22266369,"('dominated', 'dominating')",-1.32791,-1.3167287,-0.0002541542,-0.17816496,-0.3370007,-0.4240767,0.087076
39,0.3116188,0.21141082,"('exploitative', 'cooperative')",-0.5208179,-0.66379344,0.26432878,0.06686797,0.0183766,-0.1285049,0.1468815
12,0.3075469,0.28365973,"('unsupportive', 'supportive')",-0.9321626,-1.0036681,0.7461553,0.49712396,0.0405132,-0.0742948,0.114808
54,-0.30308238,-0.28941837,"('incapable', 'capable')",0.4254897,0.5184657,0.76080465,0.82075614,0.294404,0.3499345,-0.0555305
55,-0.29850686,-0.31368995,"('incompetent', 'clever')",-1.6593782,-1.7980919,-1.129679,-1.4682547,-1.029188,-1.1933455,0.1641575
76,0.2725826,0.24128293,"('anxious', 'daring')",0.16172308,0.09712754,0.1335385,-0.097109415,0.1892814,0.0804337,0.1088477
72,-0.27059215,-0.22642699,"('unambitious', 'ambitious')",-0.9245185,-0.8846204,-0.1484714,-0.11807816,-0.4478607,-0.4097085,-0.0381522
46,-0.24217334,-0.37738156,"('uncompetitive', 'competitive')",-1.5560253,-1.7861588,-0.015058927,-0.46150744,-0.6044192,-0.8750159,0.2705967
19,0.2315974,0.24576381,"('inhospitable', 'hospitable')",0.5575414,0.60142994,-0.07977016,0.0072770417,0.2364562,0.2848236,-0.0483674
58,0.22205877,0.2286999,"('undiscriminating', 'discriminating')",0.19776562,0.123735,0.32408512,0.16759118,0.2479698,0.173342,0.0746278
68,0.22100851,0.20533001,"('dependent', 'independent')",-1.2076817,-1.2370516,-0.6972244,-0.7097336,-0.5612992,-0.5804851,0.0191859
7,-0.21735685,-0.294357,"('insensitive', 'sensitive')",-1.6597233,-1.76943,-0.6630892,-1.0132332,-0.8467231,-1.0256734,0.1789503
77,-0.18422548,-0.16922505,"('unmotivated', 'motivated')",-0.5078135,-0.5905422,0.5679439,0.39488417,-0.041365,-0.1216277,0.0802627
60,0.18334141,0.04560577,"('inefficient', 'efficient')",-2.2970724,-2.5650358,0.19043137,-0.28221226,-0.6410999,-0.9338808,0.2927809
40,-0.17114112,-0.115588725,"('stingy', 'generous')",-0.9777201,-0.9406518,0.08190462,0.09339615,-0.3556522,-0.3209481,-0.0347041
51,-0.17036766,-0.13189407,"('uneducated', 'educated')",-0.2710293,-0.26133806,0.09204846,0.06942393,-0.1164495,-0.1079361,-0.0085134
88,-0.16732988,0.062222518,"('low', 'eminent')",-0.1779193,-0.082803,-0.88250446,-0.7576416,-0.4092512,-0.2594074,-0.1498438
36,0.14883387,0.1555395,"('hostile', 'amicable')",0.6124036,0.72596514,0.2363534,0.55939794,0.3325303,0.4803009,-0.1477706
63,-0.14511058,-0.120071985,"('unperceptive', 'insightful')",-0.53930885,-0.61331433,0.029671572,-0.23133077,-0.2182493,-0.3215724,0.1033231
37,0.13516082,0.08216396,"('fake', 'genuine')",-0.85520726,-0.9907437,-0.089538686,-0.3073849,-0.2698617,-0.4053215,0.1354598
79,0.13075984,0.2546762,"('wavering', 'unwavering')",1.1520132,1.3300929,-0.005877707,0.29771525,0.4256318,0.6274948,-0.201863
45,0.120605536,0.021917358,"('incompetent', 'competent')",-2.2747977,-2.5710478,-0.27587825,-0.61293787,-0.8100235,-1.0540228,0.2439993
4,-0.09890616,-0.21752071,"('disliked', 'liked')",0.66679573,0.692695,0.8546262,0.95027494,0.4741719,0.4751498,-0.0009779
34,-0.09011312,-0.07042639,"('mean', 'honorable')",-0.69083107,-0.7908596,0.2233546,0.21769735,-0.1858632,-0.2145296,0.0286664
71,0.08370483,0.114742994,"('diffident', 'self-confident')",0.3178936,0.37114927,1.2667387,1.273413,0.5561124,0.5864351,-0.0303227
35,-0.08288738,-0.0006484203,"('corrupt', 'incorrupt')",1.0902411,1.3137075,0.024319805,0.43992326,0.3438911,0.5843275,-0.2404364
59,0.08036836,0.21673499,"('foolish', 'wise')",1.0601588,1.2020988,-0.00048090145,0.17187893,0.3800155,0.5302376,-0.1502221
43,-0.06631153,-0.24756533,"('irresponsible', 'responsible')",-2.321955,-2.555619,-0.24441093,-0.7106504,-0.8775592,-1.1712782,0.293719
27,0.06018448,0.05233693,"('hardhearted', 'softhearted')",-1.2673818,-1.4282495,-0.11804694,-0.19944483,-0.4417481,-0.5251191,0.083371
9,0.058556214,0.12652005,"('unaffectionate', 'caring')",-0.42262274,-0.5278508,-0.08351021,-0.15078461,-0.1491923,-0.1840385,0.0348462
84,0.04970415,0.04992692,"('inferior', 'superior')",-0.06792252,-0.07834298,-0.035758726,-0.044891458,-0.0179924,-0.0244358,0.0064434
21,-0.023020744,0.066484034,"('immoral', 'moral')",-0.9506594,-1.1399361,-0.39127928,-0.65327203,-0.4549865,-0.5755747,0.1205882
29,-0.008582354,-0.083152935,"('unfair', 'fair')",0.25014758,0.20585422,-0.810845,-0.8288094,-0.1897599,-0.2353694,0.0456095
56,-0.008492686,-0.25186232,"('impractical', 'practical')",-1.9713079,-2.2184744,-0.046578985,-0.38604793,-0.6754599,-0.9521282,0.2766683
