,walgreens_male,walgreens_female,tuple,boots_male,boots_female,alliance_male,alliance_female,inc_male,inc_female,average_male,average_female,male-female
27,-1.008554,-1.0430722,"('hardhearted', 'softhearted')",0.013012769,-0.041922648,0.62482786,0.6155436,1.491889,1.4201291,0.2802939,0.2376694,0.0426245
71,0.96261644,1.053055,"('diffident', 'self-confident')",2.1360111,2.3738353,1.008891,0.889019,0.5469732,0.4155828,1.163623,1.182873,-0.01925
28,-0.92727727,-0.9384579,"('disloyal', 'loyal')",1.182157,1.2645513,0.9590906,0.96074855,1.4188371,1.4356941,0.6582019,0.680634,-0.0224321
7,-0.90021276,-0.74158907,"('insensitive', 'sensitive')",0.28663433,0.41674036,1.3223174,1.4845355,0.6866322,0.44660428,0.3488428,0.4015728,-0.05273
73,0.89420915,0.7606172,"('helpless', 'self-reliant')",-0.004978031,-0.002572734,-0.7539686,-0.8575537,-3.2379696,-3.356525,-0.7756768,-0.8640085,0.0883317
40,-0.83952636,-0.9660633,"('stingy', 'generous')",-0.55796194,-0.7476087,-0.2679849,-0.4490677,-1.4719969,-1.7570573,-0.7843676,-0.9799492,0.1955816
53,-0.83653283,-0.79260087,"('uncreative', 'creative')",-0.15368143,-0.25969034,-1.4488945,-1.4251075,1.3047072,1.3288006,-0.2836004,-0.2871495,0.0035491
79,0.8147112,0.6492511,"('wavering', 'unwavering')",-0.3539616,-0.56703335,-1.3785533,-1.5341114,-0.013563086,-0.08452614,-0.2328417,-0.3841049,0.1512632
16,0.79311126,0.96105295,"('unpopular', 'popular')",-1.0190722,-0.7426689,-1.8877546,-1.7507488,0.34195805,0.3405915,-0.4429393,-0.2979433,-0.144996
63,-0.77200204,-0.7309336,"('unperceptive', 'insightful')",0.6090821,0.6841594,1.6149315,1.8459382,1.4627041,1.2369666,0.7286789,0.7590327,-0.0303538
4,0.7683067,0.5124831,"('disliked', 'liked')",0.17851612,-0.03494779,-0.9532955,-1.1424755,-5.6291533,-5.8299923,-1.4089065,-1.623733,0.2148265
11,-0.7602361,-0.74619234,"('unhelpful', 'helpful')",0.80032444,0.96548486,1.5850818,1.7500225,2.6647737,2.8238924,1.0724859,1.1983018,-0.1258159
9,-0.74109954,-0.73021674,"('unaffectionate', 'caring')",1.2919229,1.2173483,-0.1824952,-0.27474275,1.2753704,1.2912465,0.4109246,0.3759089,0.0350157
45,-0.7141797,-0.9886438,"('incompetent', 'competent')",0.8525669,0.6989219,1.5996362,1.6959398,0.29607698,0.0694444,0.5085251,0.3689156,0.1396095
67,0.7141784,0.7498266,"('doubtful', 'determined')",0.48886263,0.46591553,1.3756459,1.4177858,-0.33915398,-0.43529344,0.5598832,0.5495586,0.0103246
0,-0.6741839,-0.5904003,"('unsociable', 'sociable')",0.7672877,0.9272739,1.8061152,1.8946072,0.013961904,-0.011912968,0.4782952,0.5548919,-0.0765967
59,0.6653122,0.7049755,"('foolish', 'wise')",-0.17955226,-0.019206628,-0.7480022,-0.8764352,0.22209561,0.30730203,-0.0100367,0.0291589,-0.0391956
8,-0.6590893,-0.77315366,"('unaffectionate', 'affectionate')",0.8036351,0.62517786,-0.9672111,-1.0636176,0.69316745,0.6940278,-0.0323745,-0.1293914,0.0970169
36,0.6230782,0.55758923,"('hostile', 'amicable')",-0.12346202,-0.1757144,-1.5463974,-1.5811459,-0.25577644,-0.053352173,-0.3256394,-0.3131558,-0.0124836
13,-0.58956736,-0.2897911,"('impolite', 'polite')",0.34222665,0.6730786,1.625629,1.7134054,-0.009298567,-0.060127694,0.3422474,0.5091413,-0.1668939
66,0.578891,0.42155862,"('inactive', 'active')",-0.19994733,-0.49314818,0.33063707,0.11703378,0.9454087,0.78290355,0.4137474,0.207087,0.2066604
42,0.5771613,0.63397187,"('unreliable', 'reliable')",-0.18862852,-0.07320051,1.1534289,1.3350152,-2.55546,-2.529673,-0.2533746,-0.1584716,-0.094903
47,0.5751405,0.71637446,"('stupid', 'smart')",1.6267159,1.8715562,1.0748842,1.32803,5.047544,5.1798153,2.0810711,2.2739439,-0.1928728
5,0.5628281,0.4947495,"('distant', 'outgoing')",0.4205945,0.45531592,-1.4905676,-1.7406864,-0.12575345,-0.0050464645,-0.1582246,-0.1989169,0.0406923
64,-0.56130815,-0.44679406,"('shy', 'confident')",-1.2598828,-1.1623876,1.1056738,1.1181283,-6.328765,-6.388533,-1.7610705,-1.7198966,-0.0411739
60,-0.5559647,-0.2810308,"('inefficient', 'efficient')",1.235098,1.6177078,3.135751,3.586569,0.3897888,0.600045,1.0511682,1.3808229,-0.3296547
61,-0.5557727,-0.39897573,"('illogical', 'logical')",0.33556855,0.5071563,0.61326903,0.7316231,0.28812498,0.43415305,0.1702975,0.3184892,-0.1481917
32,-0.5210664,-0.15614545,"('unkind', 'kind')",1.2192852,1.6494334,0.92249554,1.3381661,1.0557815,1.2506083,0.669124,1.0205156,-0.3513916
62,-0.50190914,-0.5288348,"('incompetent', 'brilliant')",0.48613632,0.587681,1.2132884,1.2929362,0.5317343,0.4804583,0.4323125,0.4580601,-0.0257476
51,-0.48473477,-0.29124993,"('uneducated', 'educated')",-0.091385394,0.12627435,1.073424,1.2040359,0.54550534,0.51248455,0.2607023,0.3878862,-0.1271839
44,0.45876253,0.46543464,"('prejudiced', 'unprejudiced')",-0.7914296,-0.6198689,-0.39256153,-0.3763852,-1.8995664,-1.599838,-0.6561987,-0.5326644,-0.1235343
26,-0.45381054,-0.5798762,"('hardhearted', 'benevolent')",1.5013607,1.441177,0.8310962,0.77601165,1.826573,2.0151637,0.9263048,0.913119,0.0131858
82,-0.45033333,-0.3452972,"('poor', 'rich')",-0.15686819,0.23814619,0.24116434,0.6386219,6.0724287,6.010996,1.4265978,1.6356167,-0.2090189
38,-0.44985116,-0.55451465,"('untruthful', 'truthful')",0.15136221,0.30043912,-0.040032655,-0.060631968,0.56507486,0.77111477,0.0566383,0.1141018,-0.0574635
80,0.44201937,0.2568066,"('dominated', 'dominating')",0.8270923,0.63196146,1.799771,1.8239422,-1.0035882,-1.038197,0.5163236,0.4186283,0.0976953
6,0.43865,0.35001838,"('distant', 'open')",-0.02883102,-0.06303166,-1.256838,-1.5275061,0.5054991,0.67447436,-0.08538,-0.1415113,0.0561313
39,0.43745124,0.66621685,"('exploitative', 'cooperative')",1.2794619,1.3993119,2.223638,2.3368993,-0.20218424,-0.034999326,0.9345918,1.0918572,-0.1572654
19,0.43469772,0.3973428,"('inhospitable', 'hospitable')",-1.0924556,-1.0261524,-1.3804638,-1.4479771,-0.089211315,0.022808485,-0.5318583,-0.5134945,-0.0183638
83,0.39946872,0.30417737,"('powerless', 'powerful')",0.6015356,0.5225806,-0.11005556,-0.16116129,-0.6477915,-0.69800705,0.0607893,-0.0081026,0.0688919
33,0.3917926,0.5049187,"('wrong', 'right')",0.21215631,0.27412704,-0.6057352,-0.8001057,-0.8814446,-0.7459583,-0.2208077,-0.1917546,-0.0290531
12,-0.32586178,-0.2838428,"('unsupportive', 'supportive')",1.1722575,1.2294291,0.58046836,0.70321625,-1.1947329,-1.2340871,0.0580328,0.1036789,-0.0456461
75,0.3216652,0.101500995,"('meek', 'impulsive')",-1.2152606,-1.4527619,-1.2136995,-1.3330331,-0.6184769,-0.82617795,-0.681443,-0.877618,0.196175
76,-0.31615227,-0.2501995,"('anxious', 'daring')",0.49053565,0.5453298,1.0830588,1.2363824,0.50670725,0.6820385,0.4410374,0.5533878,-0.1123504
34,0.3099552,0.42121902,"('mean', 'honorable')",0.12820567,0.34870988,1.3592646,1.4153179,5.7252946,5.808695,1.8806801,1.9984854,-0.1178053
56,-0.2998508,-0.2193275,"('impractical', 'practical')",1.6716324,1.8531088,1.7811767,1.8057995,0.37750384,0.2702152,0.8826156,0.927449,-0.0448334
46,-0.27645224,-0.39636585,"('uncompetitive', 'competitive')",0.010842688,0.05904128,2.1314533,2.440234,-0.0014383039,-0.0021223659,0.4661014,0.5251967,-0.0590953
25,-0.27255237,-0.20821539,"('egoistic', 'altruistic')",0.34250313,0.2777416,-0.5590051,-0.5700463,1.2407061,1.2743666,0.1879129,0.1934616,-0.0055487
20,-0.25755376,-0.24162957,"('rough', 'thoughtful')",-0.5205173,-0.41849643,0.81674373,0.9718497,1.1550761,1.2957743,0.2984372,0.4018745,-0.1034373
78,0.23883623,0.13241744,"('nonresilient', 'resilient')",0.28346297,0.11103841,1.1854634,0.9995915,0.58097285,0.45681632,0.5721838,0.4249659,0.1472179
17,0.21348807,0.25601545,"('nasty', 'nice')",-0.99008423,-0.8998117,-0.64339775,-0.66963476,-0.89893466,-0.754768,-0.5797321,-0.5170498,-0.0626823
29,0.18527535,0.039304957,"('unfair', 'fair')",-2.4363399e-06,-0.18172467,-0.6209542,-0.76613504,-0.36801118,-0.509042,-0.2009231,-0.3543992,0.1534761
54,0.12569174,0.22070454,"('incapable', 'capable')",0.28852075,0.51564795,0.09742068,0.1478903,0.56796235,0.7859274,0.2698989,0.4175425,-0.1476436
49,-0.10164192,0.0781746,"('unable', 'able')",-0.10909699,0.20703872,0.12485563,0.29910764,-0.5182807,-0.37727496,-0.151041,0.0517615,-0.2028025
37,-0.07395868,-0.3049838,"('fake', 'genuine')",0.44739667,0.21403393,1.1170452,0.98246205,0.74660945,0.63374484,0.5592731,0.3813142,0.1779589
74,-0.061157364,-0.11305793,"('undedicated', 'dedicated')",1.1995499,1.1733038,1.5011106,1.6688765,0.76650035,0.8443595,0.8515009,0.8933705,-0.0418696
15,-0.044928394,-0.023365311,"('boring', 'funny')",0.46673676,0.50203264,0.12386582,-0.0374056,-0.0045359237,-0.043719597,0.1352846,0.0993855,0.0358991
52,0.04127074,0.002095297,"('irrational', 'rational')",-0.8132092,-0.9786759,-2.1371458,-2.2722538,-0.5343759,-0.36695844,-0.8608651,-0.9039482,0.0430831
84,0.03206931,-0.18906996,"('inferior', 'superior')",-0.43248826,-0.6564204,0.61651635,0.3569672,1.0904045,0.92353785,0.3266255,0.1087537,0.2178718
31,-0.019643381,-0.15712534,"('evil', 'good')",-0.8437389,-1.0218409,-2.342772,-2.6486616,-1.3023361,-1.4930176,-1.1271226,-1.3301613,0.2030387
2,0.018096767,0.250363,"('unlikable', 'likable')",-0.8075234,-0.39848697,1.4745051,1.7545438,0.35552818,0.6835259,0.2601516,0.5724864,-0.3123348
