,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,male-female
19,-1.0176497,-0.80032897,"('inhospitable', 'hospitable')",-1.5384995,-1.4754242,-1.348552,-1.3067693,-2.3333676,-2.220246,-0.95538366,-0.7568151,-0.40835345,-0.30682507,-1.2669676,-1.1444015,-0.1225661
25,-0.9880242,-1.2127926,"('egoistic', 'altruistic')",-0.437721,-0.5009614,-0.124725066,-0.23158373,-0.4420486,-0.5008649,-1.6509262,-1.5970988,1.1599479,1.1784588,-0.4139162,-0.4774738,0.0635576
82,-0.9818706,-0.6559535,"('poor', 'rich')",0.79058695,0.9172821,0.65985376,0.8203002,0.3273285,0.37278104,0.24171226,0.32040858,6.542024,6.814611,1.2632725,1.4315716,-0.1682991
80,0.924583,0.80922544,"('dominated', 'dominating')",0.29289153,0.268929,0.55073553,0.41224644,1.6253134,1.4859446,1.1667163,0.8383043,-1.6430666,-1.7593968,0.4861955,0.3425422,0.1436533
73,0.911958,1.0440896,"('helpless', 'self-reliant')",0.41529062,0.35249782,0.7920017,0.7262571,-0.16578707,-0.1102162,-0.0934269,-0.00744915,-3.8161664,-3.8236861,-0.3260217,-0.3030845,-0.0229372
62,0.89677626,0.97711444,"('incompetent', 'brilliant')",1.4347745,1.6122569,-0.16935202,-0.17812842,2.394463,2.3437347,0.57932675,0.38572454,-0.15539949,-0.086492375,0.8300982,0.8423682,-0.01227
5,-0.8874512,-0.71606666,"('distant', 'outgoing')",-0.22684482,-0.19884539,-0.08975683,0.08260377,-2.5500143,-2.3504574,-1.3086416,-0.95125985,-0.43772423,-0.26742488,-0.9167387,-0.7335751,-0.1831636
2,0.8675358,0.79777664,"('unlikable', 'likable')",1.383364,1.4100349,1.7217958,1.67819,2.4221175,2.3966322,0.55100995,0.6550516,0.5493304,0.5118636,1.2491922,1.2415915,0.0076007
44,0.7956757,0.6439754,"('prejudiced', 'unprejudiced')",-0.83088404,-0.8581792,0.10049503,0.12943345,-0.46908864,-0.48892203,0.37994713,0.35343188,-1.3032887,-1.2705823,-0.2211906,-0.2484738,0.0272832
48,-0.7703554,-0.9197803,"('unintelligent', 'intelligent')",-0.32204175,-0.25831434,-1.2100015,-1.3555988,1.1174381,1.068755,-1.0129088,-1.2304547,0.34788665,0.26517615,-0.3083304,-0.4050362,0.0967058
50,0.7440031,0.61071795,"('clumsy', 'skillful')",-0.113006115,-0.17350945,1.8255168,1.6884531,-0.26906535,-0.22971193,0.68569684,0.73367167,0.42786133,0.35258237,0.5501678,0.497034,0.0531338
57,-0.7330671,-0.72115415,"('unimaginative', 'imaginative')",0.0056174584,0.010316037,-0.3972658,-0.5067138,1.2896029,1.2231401,-0.021474104,-0.16300613,-2.4545615,-2.6464403,-0.3851914,-0.4673097,0.0821183
77,-0.7299087,-0.9259119,"('unmotivated', 'motivated')",-0.49358898,-0.4871583,-0.6635647,-0.7074614,0.65032935,0.6081188,-0.020034581,-0.2406499,-1.1521739,-1.1810516,-0.4014902,-0.4890191,0.0875289
34,-0.6909262,-0.61797965,"('mean', 'honorable')",0.12831102,0.204604,0.028269082,0.15370706,0.8480498,0.84066284,0.16200586,0.12847833,6.4461513,6.615939,1.1536434,1.220902,-0.0672586
8,-0.6905298,-0.71709347,"('unaffectionate', 'affectionate')",-0.5153387,-0.48311216,-1.292827,-1.3114522,-0.4706405,-0.41596296,-2.8793943,-2.7576172,0.2672629,0.3741445,-0.9302445,-0.8851822,-0.0450623
27,-0.6650701,-0.7543771,"('hardhearted', 'softhearted')",-0.61104864,-0.5579818,-0.46369812,-0.42819488,0.28147262,0.34707016,-0.49857858,-0.6417989,1.1105376,0.96372044,-0.1410642,-0.1785937,0.0375295
46,0.66272837,0.57450366,"('uncompetitive', 'competitive')",1.4137137,1.4598073,0.32941097,0.18115817,2.2450569,1.997257,0.55649686,0.20501286,-0.27190048,-0.49374917,0.8225844,0.6539982,0.1685862
26,-0.65033484,-0.56391233,"('hardhearted', 'benevolent')",1.597974,1.5787696,1.8726718,1.8271924,-0.08060232,0.026031844,-0.9597402,-0.83905345,1.6186011,1.5740448,0.5664283,0.6005121,-0.0340838
28,-0.6440997,-0.640207,"('disloyal', 'loyal')",0.11187558,0.0865158,0.3570659,0.27799678,0.7230443,0.7294765,-1.3721869,-1.3786662,1.0734054,1.0592662,0.0415174,0.022397,0.0191204
14,0.63984454,0.7640373,"('antisocial', 'social')",3.566092,3.6447027,1.7218161,1.74728,3.909961,4.0155187,0.9843419,0.77815,-0.5837529,-0.53883237,1.7063837,1.7351427,-0.028759
20,-0.6345434,-0.71508056,"('rough', 'thoughtful')",-0.11332183,-0.14473967,0.19185457,0.19106218,0.4641873,0.4343022,-0.31465006,-0.4435684,0.97791016,0.9762714,0.0952394,0.0497079,0.0455315
52,-0.6052526,-0.63703823,"('irrational', 'rational')",-1.217084,-1.3643496,-0.48201457,-0.44906807,-2.0412133,-2.0212564,-1.2939042,-1.1446903,-0.05154513,-0.08717984,-0.9485024,-0.950597,0.0020946
7,0.58782506,0.5487471,"('insensitive', 'sensitive')",1.1825701,1.2550586,0.84630084,0.8655553,2.798643,2.807352,0.5204218,0.23888645,0.91024387,0.8780545,1.1410008,1.0989424,0.0420584
13,0.56156147,0.63936114,"('impolite', 'polite')",1.8301038,1.958339,0.33910164,0.45149153,3.416228,3.439894,0.5444602,0.30458972,-0.12429907,-0.18292102,1.094526,1.1017924,-0.0072664
49,-0.547106,-0.5385708,"('unable', 'able')",-0.30593514,-0.17070225,-0.6825225,-0.6653101,-0.49265233,-0.36124963,-0.8571169,-0.769668,-0.6226099,-0.45469275,-0.5846572,-0.4933656,-0.0912916
84,0.5314664,0.5095336,"('inferior', 'superior')",-0.71061134,-0.7911852,-0.20896019,-0.23006098,-1.4135063,-1.3421774,-0.732328,-0.71685284,0.39325047,0.38985378,-0.3567815,-0.3634815,0.0067
71,0.53058493,0.54616517,"('diffident', 'self-confident')",2.216622,2.3036451,0.19325143,0.286995,1.0139529,1.1673319,-0.9851883,-0.8772278,0.37849063,0.43831992,0.5579523,0.6442049,-0.0862526
60,0.5184064,0.3693927,"('inefficient', 'efficient')",1.9323198,2.0076709,0.6024239,0.5659285,4.02454,3.862248,1.0624675,0.5709365,-0.07092135,-0.11320497,1.3448728,1.2104952,0.1343776
67,0.5141081,0.4875384,"('doubtful', 'determined')",-0.33237267,-0.2924613,-0.27361703,-0.30633998,-0.25551838,-0.26200578,0.86192197,0.8585693,-0.79455984,-0.70212543,-0.046673,-0.0361375,-0.0105355
68,-0.50522876,-0.5723353,"('dependent', 'independent')",-0.8764425,-0.88898706,-0.13973922,-0.15686163,-0.41208816,-0.4243635,-0.7540484,-0.9012562,-0.6796642,-0.7537972,-0.5612019,-0.6162668,0.0550649
88,-0.48561198,-0.5935875,"('low', 'eminent')",0.25141144,0.18383628,-0.5704568,-0.60335994,-0.87246615,-0.8872031,-1.2635698,-1.2911735,0.5488225,0.43799666,-0.3986452,-0.4589152,0.06027
16,0.4825732,0.3304843,"('unpopular', 'popular')",0.23279028,0.3061617,1.0322275,1.0260892,-0.29167455,-0.19450323,-0.06438204,0.09123419,0.917648,0.97018474,0.3848637,0.4216085,-0.0367448
47,-0.44505742,-0.3380688,"('stupid', 'smart')",1.1690778,1.2120807,1.0792503,1.1607534,2.2645934,2.2562766,0.79300404,0.6860178,5.7757483,5.857415,1.7727693,1.8057458,-0.0329765
81,-0.44416276,-0.35202765,"('submissive', 'aggressive')",1.0301919,1.037517,-0.28160426,-0.35092843,1.9487277,1.8046844,0.20203179,-0.1837018,-1.2200395,-1.2669704,0.2058575,0.1147622,0.0910953
58,-0.42155632,-0.47711086,"('undiscriminating', 'discriminating')",0.28971073,0.19516715,0.14860365,0.020127269,0.91958183,0.79351634,-0.42154795,-0.49650306,0.14666866,0.02982157,0.1102434,0.0108364,0.099407
23,-0.40889376,-0.36876062,"('insincere', 'sincere')",0.9857728,1.0592644,-0.2933265,-0.25654253,2.604578,2.5499592,0.43982753,0.20071162,6.017048,6.1519895,1.557501,1.5561037,0.0013973
12,0.38289142,0.41942662,"('unsupportive', 'supportive')",1.5078261,1.6065708,0.5630649,0.5165961,2.88233,2.9186542,-0.016143551,-0.13774346,-1.8558215,-1.9611907,0.5773578,0.5603855,0.0169723
74,-0.37187126,-0.29020607,"('undedicated', 'dedicated')",-0.0768987,-0.08487326,0.623048,0.5296707,1.0408987,0.9559505,-0.7431164,-0.7751268,0.052395232,-0.10390427,0.0874093,0.0385851,0.0488242
29,-0.36322334,-0.38554493,"('unfair', 'fair')",0.2243269,0.22036693,0.02346947,0.08112875,-0.6000924,-0.53039545,-0.059267335,-0.069602266,-0.6214381,-0.6575268,-0.2327041,-0.2235956,-0.0091085
41,-0.36274356,-0.3028585,"('unforgiving', 'forgiving')",0.09318412,0.114795096,0.18627211,0.1880176,2.3688908,2.4084089,-0.95352256,-0.79984653,-0.072455615,-0.16429916,0.2099376,0.2407029,-0.0307653
72,-0.3542212,-0.4058648,"('unambitious', 'ambitious')",0.99333084,0.9164914,-0.67918587,-0.77067125,0.7462065,0.7175409,0.30898362,0.2013853,-1.1049802,-1.0299988,-0.0149777,-0.0618529,0.0468752
3,-0.3332673,-0.35982826,"('repellent', 'pleasant')",0.34526515,0.35347426,-0.10475324,-0.11203533,1.5541831,1.4611202,0.8097084,0.5648381,0.33011788,0.29623508,0.4335423,0.3673007,0.0662416
0,-0.32358098,-0.47715095,"('unsociable', 'sociable')",1.8073845,1.9360864,0.77719,0.77298033,4.1968856,4.1870456,-0.34903917,-0.6611485,-0.17369811,-0.23708509,0.9891903,0.9201214,0.0690689
18,0.31376448,0.13394934,"('disagreeable', 'welcoming')",0.0064589567,0.0011631865,0.674495,0.58131003,-0.0059627667,0.04459168,-1.0690163,-1.0240119,-0.10327573,-0.21642713,-0.0305894,-0.0799041,0.0493147
70,0.30770913,0.51250255,"('lethargic', 'energetic')",0.066032246,0.16178308,-0.37920895,-0.31369767,1.7785118,1.7085115,0.6984223,0.5406346,1.1500384,1.1646045,0.6035841,0.6290565,-0.0254724
32,-0.28550535,-0.24382094,"('unkind', 'kind')",1.4299749,1.4840795,0.48970747,0.5167192,2.5002332,2.5806313,0.4330343,0.30047023,0.86474687,0.88161564,0.9053652,0.9199492,-0.014584
78,-0.27732295,-0.29415765,"('nonresilient', 'resilient')",0.74677056,0.89717245,0.39284807,0.4266053,1.1390843,1.185574,-0.35254362,-0.27809936,0.63105816,0.58959913,0.3799824,0.4211157,-0.0411333
9,-0.27727693,-0.22783527,"('unaffectionate', 'caring')",0.80737334,0.86333376,-0.23448488,-0.22111994,1.5460305,1.6244872,-2.0341806,-1.9483156,1.0843791,1.1658286,0.1486401,0.2093965,-0.0607564
21,0.25804618,0.14310572,"('immoral', 'moral')",1.1899922,1.1727924,0.05064369,-0.05266357,2.2711787,2.2880685,0.43299463,0.021347988,-0.80509555,-0.875903,0.5662933,0.449458,0.1168353
22,0.2393931,0.30144808,"('untrustworthy', 'trustworthy')",0.45139882,0.42916584,1.0939562,1.0398996,1.303585,1.2785554,0.68120533,0.5249179,-0.610962,-0.64187205,0.5264294,0.4886858,0.0377436
38,-0.23638922,-0.12088256,"('untruthful', 'truthful')",-0.41796273,-0.4141431,-0.054274872,0.006754212,1.4320008,1.4051622,-1.088813,-1.0485121,-0.057529077,-0.045754835,-0.0704947,-0.0362294,-0.0342653
35,0.23369718,0.2890756,"('corrupt', 'incorrupt')",-1.2647117,-1.3121727,0.17440346,0.28092963,-2.3289366,-2.0886517,-1.5971917,-1.0769904,-0.1657198,-0.069438174,-0.8247433,-0.6628746,-0.1618687
56,0.22952189,0.43039483,"('impractical', 'practical')",1.5505301,1.6882427,-0.039779656,0.05580149,3.4379582,3.4789972,1.0230558,0.8257871,-0.2462084,-0.23523526,0.992513,1.0406647,-0.0481517
37,0.22718078,0.13627902,"('fake', 'genuine')",0.26800835,0.29548508,0.105991066,0.098495506,1.7635543,1.792105,-0.051790044,-0.15625082,0.36167276,0.33746907,0.4457695,0.4172638,0.0285057
33,0.21867281,0.024970433,"('wrong', 'right')",0.13877149,-0.008347387,0.18690315,0.061786428,-0.24224888,-0.24202842,-0.3051715,-0.29205304,-0.7467865,-0.86888444,-0.1249766,-0.2207594,0.0957828
79,-0.21260667,-0.07979252,"('wavering', 'unwavering')",-0.9468897,-0.9215986,0.08845766,0.13344422,-2.5484345,-2.3930805,-1.2529105,-0.838566,-0.22290543,-0.15823199,-0.8492149,-0.7096376,-0.1395773
63,-0.20962113,-0.074338295,"('unperceptive', 'insightful')",1.3167428,1.433488,1.3629597,1.3093562,1.7637055,1.7426751,0.9387883,0.8124746,1.1504607,1.1106381,1.0538393,1.0557156,-0.0018763
24,0.19270271,0.13349012,"('dishonest', 'honest')",0.5607994,0.5003155,-0.38405895,-0.40328506,2.2633908,2.2021117,-0.33964458,-0.5272174,0.54744744,0.5340713,0.4734395,0.406581,0.0668585
43,0.18907903,0.16938129,"('irresponsible', 'responsible')",1.6122578,1.6942865,0.07067925,0.12122047,2.9217875,2.876413,0.085892625,-0.13043919,0.89634013,0.8174355,0.9626727,0.9247163,0.0379564
15,-0.17609459,-0.083820924,"('boring', 'funny')",-0.8792279,-0.8620941,-0.21343565,-0.1339645,-1.7360038,-1.6015785,-0.82801616,-0.67951953,0.19909237,0.29368928,-0.6056143,-0.5112147,-0.0943996
10,-0.17308584,-0.22360754,"('unsympathetic', 'sympathetic')",0.97917324,1.0664029,-0.68204653,-0.7603553,3.8467166,3.7385173,-0.37796006,-0.7939586,-0.14008598,-0.2411046,0.5754519,0.4643157,0.1111362
83,-0.17144465,-0.2632548,"('powerless', 'powerful')",1.0606321,1.0334873,-0.22937322,-0.31329066,0.25349307,0.18719804,-0.60657924,-0.7264161,-1.2153541,-1.2498888,-0.1514377,-0.2220275,0.0705898
65,0.16692147,0.06960769,"('insecure', 'secure')",0.8712502,0.80986214,0.5975144,0.4712201,2.0272229,1.9398168,0.6250477,0.3109362,-0.039126217,-0.08625612,0.7081384,0.5858645,0.1222739
75,-0.16128226,0.19015966,"('meek', 'impulsive')",-2.3651624,-2.334382,-0.11420871,0.040824145,-2.5617213,-2.5014963,-0.19043949,0.12897846,-0.59322256,-0.41598105,-0.9976728,-0.8153162,-0.1823566
59,0.16080919,0.2926341,"('foolish', 'wise')",-0.13586411,-0.15912458,0.23122397,0.2706748,-1.7171216,-1.527795,-0.23457451,-0.0061729774,0.13816583,0.19098948,-0.2595602,-0.1564657,-0.1030945
17,0.15622604,0.2668193,"('nasty', 'nice')",-0.15181501,-0.0712509,-0.097423956,0.05922959,0.5811095,0.67137104,-0.2998672,-0.17787206,-0.7651767,-0.65012145,-0.0961579,0.0163626,-0.1125205
61,-0.14681548,-0.17815727,"('illogical', 'logical')",1.257219,1.2282242,1.0887728,1.0729368,1.9911978,1.9733025,-0.3347154,-0.4069825,0.3760826,0.36008686,0.7052902,0.6749018,0.0303884
55,0.14156725,-0.04470758,"('incompetent', 'clever')",0.7639372,0.803419,0.043148823,-0.107202455,2.1580958,2.0041096,0.36877826,-0.07131493,-0.14780861,-0.28866217,0.5546198,0.3826069,0.1720129
54,-0.14144805,-0.29275948,"('incapable', 'capable')",0.7499366,0.74025893,0.31881544,0.19898748,0.6636587,0.71066177,-1.0000794,-0.9612749,0.93935776,0.99095666,0.2550402,0.2311384,0.0239018
11,-0.13857904,0.09342041,"('unhelpful', 'helpful')",-0.12100584,-0.046904884,-0.020868752,0.070707574,1.7925639,1.7871177,-0.2590722,-0.4065675,1.7978895,1.7839754,0.5084879,0.5469581,-0.0384702
66,0.13650735,0.042683505,"('inactive', 'active')",0.008226123,-0.037358817,0.97472227,0.8833127,-1.0468472,-1.0993661,0.29887354,0.32211328,1.0559024,0.9566124,0.2378974,0.1779995,0.0598979
40,-0.12581977,-0.12793992,"('stingy', 'generous')",0.40366066,0.43722093,-0.15399623,-0.22588065,0.66235775,0.6203338,-0.4741215,-0.4411763,-1.6409236,-1.6773368,-0.2214738,-0.2357965,0.0143227
69,-0.123295374,-0.2479493,"('lazy', 'industrious')",-0.69009316,-0.8269815,0.8116405,0.8462113,-2.2590666,-2.1482406,-0.4064869,-0.06403263,-0.8220385,-0.8004956,-0.5815567,-0.540248,-0.0413087
45,0.08118611,0.20996699,"('incompetent', 'competent')",0.5349914,0.73645353,0.76640415,0.8143991,2.37589,2.4379663,0.04877075,-0.015245516,-0.4667076,-0.5083386,0.5567558,0.6125336,-0.0557778
85,0.051506408,-0.09058009,"('insignificant', 'prestigious')",0.29848403,0.1859299,0.27090806,0.17671527,-2.2581997,-2.1560733,-1.2960097,-0.94003916,0.8854042,0.9659226,-0.3413178,-0.3096875,-0.0316303
4,0.029161658,0.23417382,"('disliked', 'liked')",-0.3209846,-0.31028664,0.48976243,0.45328623,-1.1562661,-0.98292804,-0.5058417,-0.13729468,-6.515881,-6.5687613,-1.3300082,-1.2186351,-0.1113731
30,-0.019177437,0.20899603,"('intolerant', 'tolerant')",2.4166315,2.520747,0.42029285,0.49599934,2.8928351,2.9042783,0.020380182,-0.14552015,0.9613545,1.056603,1.115386,1.1735172,-0.0581312
51,0.0018167011,0.022994183,"('uneducated', 'educated')",0.41229564,0.39575768,0.70637864,0.5941057,1.3355042,1.2689043,0.26803553,0.035556346,0.47093815,0.3552146,0.5324948,0.4454221,0.0870727
