,union_male,union_female,tuple,pacific_male,pacific_female,corp_male,corp_female,average_male,average_female,male-female
86,-1.10295,-1.818922,"('uninfluential', 'influential')",-0.46939898,-0.8878982,-0.4747454,-0.48626283,-0.6823648,-1.064361,0.3819962
0,-1.099262,-1.4075282,"('unsociable', 'sociable')",-1.3989155,-1.4794823,-0.47985977,-0.41876438,-0.9926791,-1.101925,0.1092459
68,-1.0142235,-0.77790177,"('dependent', 'independent')",-1.2103548,-1.0285105,-1.1481259,-0.96414906,-1.1242348,-0.9235204,-0.2007144
48,-0.996883,-1.2493811,"('unintelligent', 'intelligent')",-0.4840637,-0.5878637,0.6790482,0.7475213,-0.2672995,-0.3632412,0.0959417
25,0.9959152,0.67519855,"('egoistic', 'altruistic')",0.6350181,-0.1114937,1.4997611,0.8827744,1.0435648,0.4821598,0.561405
21,-0.94469553,-0.9381184,"('immoral', 'moral')",-0.56043917,-0.11628854,-0.66613656,-0.017449431,-0.7237571,-0.3572854,-0.3664717
79,0.9266006,0.8687104,"('wavering', 'unwavering')",-0.2833916,-0.15939763,-0.5569893,-0.4614669,0.0287399,0.0826153,-0.0538754
64,-0.8967855,-0.9716477,"('shy', 'confident')",-0.9275477,-1.4054848,-6.049676,-6.770918,-2.6246697,-3.0493501,0.4246804
40,0.8963945,0.35739958,"('stingy', 'generous')",0.47015837,0.14531091,-1.7410614,-2.7602205,-0.1248362,-0.7525034,0.6276672
87,-0.8753777,-0.555965,"('unsuccessful', 'successful')",0.018256227,0.67180324,0.8533875,1.0620947,-0.0012447,0.3926443,-0.393889
14,-0.83492893,-0.85346925,"('antisocial', 'social')",-0.49546358,-0.17262606,-0.03720618,-0.076940924,-0.4558662,-0.3676787,-0.0881875
34,-0.8143287,-0.42672983,"('mean', 'honorable')",-0.8197581,-0.7247843,4.8242087,5.5810804,1.063374,1.4765221,-0.4131481
43,-0.7834006,-0.4529999,"('irresponsible', 'responsible')",-1.7142138,-1.6928495,0.18718643,0.4665078,-0.7701426,-0.5597806,-0.210362
9,0.7778531,0.4542265,"('unaffectionate', 'caring')",-0.0071140258,-1.0072196,1.2048181,0.6794048,0.658519,0.0421372,0.6163818
20,-0.755779,-0.6823878,"('rough', 'thoughtful')",0.056285165,0.33607203,0.89408255,0.8282954,0.0648629,0.1606599,-0.095797
23,-0.7127778,-0.4986139,"('insincere', 'sincere')",-0.90475684,-0.63772106,5.163317,6.242042,1.1819275,1.7019024,-0.5199749
41,-0.70280504,-1.5445691,"('unforgiving', 'forgiving')",0.31502464,-0.19380695,-0.010224184,-0.69535387,-0.1326682,-0.8112434,0.6785752
56,-0.7022119,-0.088335544,"('impractical', 'practical')",-0.29239812,0.5353995,-0.6874625,0.092933334,-0.5606909,0.1799991,-0.74069
61,-0.6948595,-0.8301407,"('illogical', 'logical')",-0.5834511,-0.7518393,0.30301294,0.28341848,-0.3250992,-0.4328539,0.1077547
59,0.63731325,0.6385972,"('foolish', 'wise')",0.5699971,-0.23168129,0.22420596,-0.49096754,0.4771721,-0.0280172,0.5051893
78,-0.63573176,-0.69876516,"('nonresilient', 'resilient')",-0.41039073,-0.17290461,-0.06519929,0.3939424,-0.3704406,-0.1592425,-0.2111981
50,-0.5989425,-0.8263063,"('clumsy', 'skillful')",-0.15205243,-0.1075543,0.025132049,0.020741105,-0.2419543,-0.3043732,0.0624189
63,-0.5918344,-0.62328464,"('unperceptive', 'insightful')",-0.48678896,-0.5040213,0.3582864,0.4286064,-0.2401123,-0.2328999,-0.0072124
53,-0.59088725,-0.92587095,"('uncreative', 'creative')",-0.21870819,-0.22675611,0.30029738,0.11369911,-0.169766,-0.3463093,0.1765433
33,0.5732021,0.38801047,"('wrong', 'right')",1.2474523,0.7667269,-0.26559743,-0.85117626,0.5183523,0.101187,0.4171653
76,-0.56344646,-0.33815306,"('anxious', 'daring')",-0.5705961,0.42583165,-0.25865182,0.65814215,-0.4642315,0.2486069,-0.7128384
5,0.53710043,0.31455854,"('distant', 'outgoing')",-0.1571903,-1.0652084,-0.56315875,-1.2643403,-0.0610829,-0.6716634,0.6105805
29,-0.5156302,-0.66548896,"('unfair', 'fair')",0.0077483244,0.14036289,-0.24210083,-0.5473831,-0.2499942,-0.3575031,0.1075089
27,0.5027406,0.4697293,"('hardhearted', 'softhearted')",-0.23888649,-0.93008316,1.1137469,0.4951822,0.4592003,0.0116094,0.4475909
18,-0.4813855,-0.6666688,"('disagreeable', 'welcoming')",-0.011499301,-0.4225477,-0.6605436,-1.0552062,-0.3844761,-0.7148075,0.3303314
71,0.47978708,0.5217168,"('diffident', 'self-confident')",0.08163702,-0.74506336,0.31739393,0.2662124,0.2929393,0.0142886,0.2786507
75,-0.4781942,-0.37292284,"('meek', 'impulsive')",-0.11185087,0.018727945,-0.60102737,-0.54484683,-0.3970242,-0.2996806,-0.0973436
31,0.4760697,0.1786856,"('evil', 'good')",0.6344892,-0.00993216,-0.7063947,-1.6901193,0.1347214,-0.507122,0.6418434
36,0.46758264,-0.27977687,"('hostile', 'amicable')",0.27249497,-0.72269666,-0.25036243,-1.0458146,0.1632384,-0.6827628,0.8460012
3,-0.43774402,-0.29399633,"('repellent', 'pleasant')",-0.40048763,0.16642459,0.6229082,1.0275013,-0.0717745,0.2999765,-0.371751
17,0.42892075,0.34803733,"('nasty', 'nice')",-0.5973943,-0.9975375,-0.6686251,-0.8173317,-0.2790329,-0.4889439,0.209911
32,-0.40901372,-0.588843,"('unkind', 'kind')",-0.42930824,-0.7867083,0.5355979,0.3768013,-0.100908,-0.3329166,0.2320086
19,-0.35028264,-0.33551016,"('inhospitable', 'hospitable')",-0.40204477,-0.41330343,-0.68024194,-0.7382748,-0.4775231,-0.4956961,0.018173
38,-0.34725708,-0.23712547,"('untruthful', 'truthful')",-0.23897019,-0.33012533,-0.2393157,-0.43669158,-0.275181,-0.3346475,0.0594665
1,0.3382307,-0.33959123,"('unfriendly', 'friendly')",0.7702714,-0.21278174,1.6090313,0.5347037,0.9058445,-0.0058898,0.9117343
7,-0.33464122,-0.37444216,"('insensitive', 'sensitive')",-0.57377154,-0.3612699,0.3646009,0.51353985,-0.1812706,-0.0740574,-0.1072132
28,-0.3196537,-0.8559807,"('disloyal', 'loyal')",-0.58853847,-1.1773024,0.81072944,0.93079656,-0.0324876,-0.3674955,0.3350079
42,0.31340548,0.32514986,"('unreliable', 'reliable')",0.10423426,0.33819872,-2.6045976,-2.4766161,-0.7289859,-0.6044225,-0.1245634
80,-0.28668654,-0.050854877,"('dominated', 'dominating')",-0.120407596,0.6520616,-0.6038096,0.053152546,-0.3369679,0.2181198,-0.5550877
44,-0.28044054,0.23348686,"('prejudiced', 'unprejudiced')",-0.95960164,-0.39117432,-1.3931442,-1.0693768,-0.8777288,-0.4090214,-0.4687074
74,0.26058173,0.25495553,"('undedicated', 'dedicated')",-0.13399144,0.17280743,-0.39462802,-0.49532336,-0.0893459,-0.0225201,-0.0668258
83,-0.254359,-0.41144964,"('powerless', 'powerful')",-0.029181954,-0.19071403,-0.85800666,-0.6814243,-0.3805159,-0.4278626,0.0473467
12,-0.15836859,-0.2390497,"('unsupportive', 'supportive')",-0.46794763,-0.8752318,-1.7996799,-2.2905319,-0.8086654,-1.1349378,0.3262724
66,0.14734499,0.2127668,"('inactive', 'active')",0.15069932,0.23616143,0.66693807,0.35978144,0.3216608,0.2695699,0.0520909
58,-0.14276391,-0.41453758,"('undiscriminating', 'discriminating')",0.62103885,0.9379629,0.13811895,-0.26468813,0.2054646,0.0862457,0.1192189
8,-0.13821706,-0.6339339,"('unaffectionate', 'affectionate')",-0.1232506,-1.1685333,0.6678687,-0.16115549,0.135467,-0.6545409,0.7900079
4,0.13697368,-0.35700864,"('disliked', 'liked')",0.4286458,-0.12943432,-6.6441,-8.134468,-2.0261602,-2.8736369,0.8474767
35,0.12491712,-0.025421783,"('corrupt', 'incorrupt')",-0.29031673,-0.8041168,-0.54253626,-1.1418767,-0.2359786,-0.6571384,0.4211598
24,0.095787294,-0.20772988,"('dishonest', 'honest')",-0.7353093,-1.6105323,0.5300799,0.40116635,-0.0364807,-0.4723653,0.4358846
37,0.07558392,0.12966357,"('fake', 'genuine')",-0.39486077,-0.3851046,0.10439887,-0.21157584,-0.071626,-0.1556723,0.0840463
84,0.073394336,-0.030923856,"('inferior', 'superior')",0.24586104,0.24523813,0.630322,0.4990597,0.3165258,0.2377913,0.0787345
2,-0.060186587,-0.03237068,"('unlikable', 'likable')",0.5126336,0.34792185,0.64231527,0.25348714,0.3649208,0.1896794,0.1752414
72,0.058995202,0.21838567,"('unambitious', 'ambitious')",0.31590414,-0.06591983,-0.4360311,-0.028700665,-0.0203773,0.0412551,-0.0616324
15,0.058571078,-0.20979728,"('boring', 'funny')",0.5967847,0.28710827,-0.06562576,-0.29311612,0.1965767,-0.071935,0.2685117
16,-0.053075194,-0.4439101,"('unpopular', 'popular')",-0.09260158,-0.42891204,0.1769874,0.050646566,0.0104369,-0.2740585,0.2844954
39,-0.017659763,0.45253426,"('exploitative', 'cooperative')",0.45877716,1.0092536,0.18449922,0.2873819,0.2085389,0.5830566,-0.3745177
88,0.0064295623,-0.5751839,"('low', 'eminent')",-0.50582683,-1.0205638,-0.32243642,-0.5275054,-0.2739446,-0.707751,0.4338064
