,national_male,national_female,tuple,city_male,city_female,corp_male,corp_female,average_male,average_female,male-female
30,0.95310163,1.03875,"('intolerant', 'tolerant')",1.9343573,1.8775725,0.90807575,1.2705021,1.2651782,1.3956083,-0.1304301
48,0.9155225,0.23649661,"('unintelligent', 'intelligent')",0.5334291,0.19897783,1.0170575,0.8759522,0.822003,0.4371422,0.3848608
74,0.904965,1.070777,"('undedicated', 'dedicated')",0.8916155,1.0433285,-0.5140915,-0.41778117,0.4274964,0.5654415,-0.1379451
19,-0.8946144,-0.18089825,"('inhospitable', 'hospitable')",-1.0103669,-0.42280722,-0.77050364,-0.61308193,-0.8918284,-0.4055958,-0.4862326
65,0.8868069,0.23456517,"('insecure', 'secure')",1.2209712,0.5184635,0.5742387,0.506306,0.8940056,0.4197782,0.4742274
85,-0.86315143,0.5601275,"('insignificant', 'prestigious')",-1.8551846,-0.6218433,-1.4721907,-0.9601867,-1.3968423,-0.3406342,-1.0562081
70,0.85958105,0.73300296,"('lethargic', 'energetic')",1.120693,0.9605898,0.77008253,0.738768,0.9167855,0.8107869,0.1059986
7,0.8474694,0.57468754,"('insensitive', 'sensitive')",1.062756,0.78331584,0.8670728,0.7799202,0.9257661,0.7126412,0.2131249
57,-0.81903785,-0.76053005,"('unimaginative', 'imaginative')",0.5061609,0.60434055,-3.3432443,-3.2509704,-1.2187071,-1.1357199,-0.0829872
82,-0.80829364,-0.0752727,"('poor', 'rich')",-0.24172577,0.34653753,6.9696007,7.1668816,1.9731938,2.4793822,-0.5061884
81,0.693968,0.6653062,"('submissive', 'aggressive')",1.9280596,1.5937667,-0.14356229,0.24344543,0.8261551,0.8341727,-0.0080176
61,0.686822,0.3380837,"('illogical', 'logical')",-0.26230106,-0.39412284,0.5285019,0.4980799,0.3176743,0.1473469,0.1703274
27,-0.6762483,-1.0757098,"('hardhearted', 'softhearted')",-0.81700975,-0.9957553,1.2743645,0.612429,-0.0729645,-0.4863453,0.4133808
1,-0.6686259,-0.6067001,"('unfriendly', 'friendly')",-1.4406241,-1.192252,1.1912994,1.0307281,-0.3059835,-0.2560747,-0.0499088
33,0.65348434,0.5108355,"('wrong', 'right')",-0.106358096,-0.13135043,-0.7767735,-0.9176544,-0.0765491,-0.1793898,0.1028407
5,-0.5951605,-0.4376499,"('distant', 'outgoing')",-1.4482211,-1.2797599,-0.75581074,-0.9234601,-0.9330641,-0.88029,-0.0527741
6,-0.5564183,-0.54295594,"('distant', 'open')",-2.1426997,-2.060496,-0.51367104,-0.84776413,-1.0709297,-1.1504054,0.0794757
87,0.54600525,0.6498519,"('unsuccessful', 'successful')",0.4860465,0.59556586,0.3141344,0.6320043,0.4487287,0.6258074,-0.1770787
69,-0.5416649,-0.3086571,"('lazy', 'industrious')",-1.2352386,-1.1715631,-1.4529089,-1.419386,-1.076604,-0.9665354,-0.1100686
66,-0.54156995,-0.57310134,"('inactive', 'active')",-0.9863603,-0.84869,0.08936921,-0.070094444,-0.4795204,-0.4972953,0.0177749
83,0.5197304,0.39683497,"('powerless', 'powerful')",0.6028912,0.77549607,-0.66418123,-0.687992,0.1528134,0.1614464,-0.008633
10,0.5187431,-0.08381747,"('unsympathetic', 'sympathetic')",0.2879096,-0.04856681,0.32478973,-0.026949162,0.3771475,-0.0531111,0.4302586
40,0.48722336,-0.095816664,"('stingy', 'generous')",0.19326356,-0.1976246,-2.32727,-2.7973304,-0.5489277,-1.0302572,0.4813295
49,-0.46282062,-0.50758255,"('unable', 'able')",-0.5419063,-0.55531657,0.03021979,-0.14074694,-0.3248357,-0.4012154,0.0763797
73,0.45917088,0.8308281,"('helpless', 'self-reliant')",0.031156719,0.37717566,-3.771741,-3.8177843,-1.0938044,-0.8699269,-0.2238775
46,0.4469379,-0.3053984,"('uncompetitive', 'competitive')",1.7546033,1.4978377,-0.859536,-0.93033266,0.4473351,0.0873689,0.3599662
0,0.44612375,0.3065341,"('unsociable', 'sociable')",1.1349058,1.0871885,-0.08642131,-0.09102251,0.4982027,0.4342333,0.0639694
77,-0.4399647,-1.0086638,"('unmotivated', 'motivated')",-0.020642854,-0.25630563,-1.0953436,-1.2769991,-0.5186504,-0.8473228,0.3286724
79,-0.4369043,0.3342836,"('wavering', 'unwavering')",-1.5696,-0.91679937,-0.7127726,-0.501758,-0.9064256,-0.3614246,-0.545001
22,0.40562034,-0.058363147,"('untrustworthy', 'trustworthy')",0.97069913,0.74775195,-0.7378699,-1.1026413,0.2128165,-0.1377508,0.3505673
44,0.39856827,0.4689977,"('prejudiced', 'unprejudiced')",-0.23570788,-0.34228867,-1.1345277,-1.1878486,-0.3238891,-0.3537132,0.0298241
18,0.3978976,0.47279045,"('disagreeable', 'welcoming')",0.15846114,0.34485155,-0.5490394,-0.63074654,0.0024398,0.0622985,-0.0598587
15,-0.39218995,0.32955462,"('boring', 'funny')",0.06520569,0.47749978,0.053917043,0.3590466,-0.0910224,0.3887003,-0.4797227
76,0.37885126,0.20481342,"('anxious', 'daring')",1.6916507,1.3330353,0.40020713,0.3514377,0.8235697,0.6297621,0.1938076
2,0.35238656,0.96579635,"('unlikable', 'likable')",0.8851438,1.245073,0.51840955,0.6478851,0.5853133,0.9529181,-0.3676048
51,0.35164186,0.33388993,"('uneducated', 'educated')",0.8669882,1.0334164,0.42285863,0.7331799,0.5471629,0.7001621,-0.1529992
88,0.313964,1.46658,"('low', 'eminent')",-0.6512738,0.48626852,-0.2211439,0.4199768,-0.1861512,0.7909418,-0.977093
9,0.2997135,0.061411396,"('unaffectionate', 'caring')",-0.7654575,-0.81131905,1.3756363,0.91243243,0.3032974,0.0541749,0.2491225
59,0.2953486,0.8309149,"('foolish', 'wise')",-0.7414609,-0.5691162,-0.02499177,-0.15002291,-0.1570347,0.0372586,-0.1942933
72,0.28129643,-0.2397646,"('unambitious', 'ambitious')",1.7376494,1.1790968,0.29385108,-0.19780424,0.7709324,0.247176,0.5237564
86,-0.26619273,-0.6319227,"('uninfluential', 'influential')",-0.03145419,-0.14626165,-0.10555045,-0.33576363,-0.1343991,-0.371316,0.2369169
68,0.26244372,0.2872031,"('dependent', 'independent')",0.11291489,0.024066195,-0.9440515,-1.1765932,-0.1895643,-0.2884413,0.098877
34,-0.2586301,-0.26636752,"('mean', 'honorable')",0.52551675,0.51477534,5.6794086,5.98073,1.9820984,2.0763793,-0.0942809
3,-0.25166458,-0.64257157,"('repellent', 'pleasant')",0.30094603,-0.10964775,0.83543766,0.802879,0.2949064,0.0168866,0.2780198
41,0.25054434,0.54800713,"('unforgiving', 'forgiving')",0.18430364,0.6723954,-0.0034469515,0.045942575,0.1438003,0.422115,-0.2783147
47,0.24031319,0.03931022,"('stupid', 'smart')",0.6963701,0.3823572,5.851416,5.6217594,2.2626998,2.0144757,0.2482241
54,-0.21638581,0.095894895,"('incapable', 'capable')",-1.1517483,-0.9621148,0.68027836,0.5078796,-0.2292853,-0.1194468,-0.1098385
58,-0.18796182,-0.18653227,"('undiscriminating', 'discriminating')",0.35781622,0.44627693,-0.14403704,-0.08684778,0.0086058,0.0576323,-0.0490265
20,0.17638578,0.0021626726,"('rough', 'thoughtful')",0.023350578,0.12013242,0.64946395,0.47621235,0.2830668,0.1995025,0.0835643
29,0.17048265,0.034012936,"('unfair', 'fair')",-0.107272185,-0.18461417,0.01072384,-0.32930607,0.0246448,-0.1599691,0.1846139
37,-0.16891636,-0.42401317,"('fake', 'genuine')",-0.42690936,-0.7458839,0.4937041,0.030840047,-0.0340405,-0.3796857,0.3456452
55,0.15306817,-0.41488934,"('incompetent', 'clever')",1.7526718,1.5507476,0.8180561,0.63821524,0.907932,0.5913579,0.3165741
17,-0.10670833,0.19609255,"('nasty', 'nice')",0.2834416,0.61684567,-0.3843473,-0.089401126,-0.0692047,0.241179,-0.3103837
45,-0.051720828,-0.19853988,"('incompetent', 'competent')",0.7313435,0.7498937,0.13682422,0.08656371,0.272149,0.2126392,0.0595098
64,0.003812125,-0.24506086,"('shy', 'confident')",0.48721352,0.103816524,-6.6160736,-6.668387,-2.0416827,-2.2698771,0.2281944
