,walgreens_male,walgreens_female,tuple,boots_male,boots_female,alliance_male,alliance_female,inc_male,inc_female,average_male,average_female,male-female
18,-1.166115,-1.1494884,"('disagreeable', 'welcoming')",-1.6902487,-1.6817983,-0.7837169,-0.760907,-0.44233072,-0.44184497,-1.0206028,-1.0085098,-0.012093
68,-1.1638532,-1.2100928,"('dependent', 'independent')",-1.7206283,-1.7060374,0.28187504,0.2883599,-0.6673587,-0.6251571,-0.8174912,-0.8132318,-0.0042594
35,1.1137034,1.0117028,"('corrupt', 'incorrupt')",-0.5291012,-0.6795656,-1.2950555,-1.3370297,0.0775622,-0.10023016,-0.1582228,-0.2762807,0.1180579
1,-1.0881563,-1.0289714,"('unfriendly', 'friendly')",1.0098368,0.8225268,0.004464388,-0.05520467,2.2597597,1.990237,0.5464761,0.4321469,0.1143292
27,-1.079786,-1.0310012,"('hardhearted', 'softhearted')",-0.110870466,0.08947986,0.6656256,0.6792008,1.5324383,1.5358152,0.2518519,0.3183737,-0.0665218
65,-1.0722723,-1.2190684,"('insecure', 'secure')",-0.22973125,-0.40835238,1.7007011,1.6138055,-0.36025828,-0.16340853,0.0096098,-0.0442559,0.0538657
45,-1.0009164,-0.92822987,"('incompetent', 'competent')",0.56953895,0.75889575,1.351956,1.3674779,-0.07456135,-0.021221083,0.2115043,0.2942307,-0.0827264
88,-0.9913173,-1.0399168,"('low', 'eminent')",0.0064386167,-0.08726695,0.04691678,0.011499368,0.69522893,0.730376,-0.0606832,-0.0963271,0.0356439
73,0.96670544,0.9860368,"('helpless', 'self-reliant')",0.22130145,0.18018289,-0.7585411,-0.668118,-3.3947957,-3.4989946,-0.7413325,-0.7502232,0.0088907
22,-0.94481295,-0.9700251,"('untrustworthy', 'trustworthy')",-0.8564419,-0.88132286,1.9127808,1.8521804,-1.11728,-0.9487232,-0.2514385,-0.2369727,-0.0144658
14,-0.9178722,-0.94032216,"('antisocial', 'social')",0.8853297,0.94098294,1.7593536,1.6949924,-0.768613,-0.54974735,0.2395495,0.2864765,-0.046927
71,0.91759723,0.9690264,"('diffident', 'self-confident')",2.1125603,2.122505,1.1334938,1.19229,0.50494623,0.47557443,1.1671494,1.1898489,-0.0226995
11,-0.9150382,-0.86717093,"('unhelpful', 'helpful')",0.63699496,0.636072,1.3620048,1.4223871,2.52926,2.558094,0.9033054,0.9373456,-0.0340402
9,-0.8895151,-0.85820514,"('unaffectionate', 'caring')",0.9517527,1.0020021,-0.21119541,-0.21217245,1.2180903,1.2781335,0.2672831,0.3024395,-0.0351564
28,-0.8891626,-0.93085,"('disloyal', 'loyal')",1.2508177,1.0730326,1.0690386,1.0278947,1.5312818,1.4514118,0.7404939,0.6553723,0.0851216
63,-0.8799206,-0.7037216,"('unperceptive', 'insightful')",0.51032674,0.6406883,1.5340282,1.6358259,1.0866541,1.2661654,0.5627721,0.7097394,-0.1469673
59,0.8751547,0.8900556,"('foolish', 'wise')",-0.019144937,-0.14191924,-0.48626634,-0.47181827,0.24426785,0.20725706,0.1535028,0.1208938,0.032609
7,-0.8654376,-0.83513904,"('insensitive', 'sensitive')",0.20428413,0.22828113,1.1917623,1.1961359,0.6088144,0.7561714,0.2848558,0.3363624,-0.0515066
53,-0.8635594,-0.80018127,"('uncreative', 'creative')",-0.10692941,-0.206441,-1.3120384,-1.3532084,1.2750537,1.1397783,-0.2518684,-0.3050131,0.0531447
43,-0.8613086,-0.8794361,"('irresponsible', 'responsible')",1.1998509,1.1519521,1.3423942,1.3328148,1.1573141,1.1451205,0.7095627,0.6876129,0.0219498
62,-0.86126316,-0.66866094,"('incompetent', 'brilliant')",0.20851178,0.54138553,0.7104215,0.918803,-0.049813602,0.3215662,0.0019641,0.2782734,-0.2763093
40,-0.85419154,-0.76064056,"('stingy', 'generous')",-0.550458,-0.595949,-0.26590574,-0.22134553,-1.5101622,-1.5300438,-0.7951794,-0.7769947,-0.0181847
67,0.78277427,0.7424297,"('doubtful', 'determined')",0.49964526,0.51987696,1.3459883,1.3655746,-0.73840636,-0.62313676,0.4725004,0.5011861,-0.0286857
36,0.7481993,0.68103886,"('hostile', 'amicable')",-0.21816248,-0.3210572,-0.91270745,-1.169262,0.20499364,-0.110307515,-0.0444193,-0.229897,0.1854777
42,0.7214994,0.77676845,"('unreliable', 'reliable')",0.00030687824,-0.050286364,1.0206369,1.0464686,-2.827485,-2.6836948,-0.2712605,-0.227686,-0.0435745
79,0.71042794,0.77400935,"('wavering', 'unwavering')",-0.47373128,-0.56362766,-1.1888098,-1.1633735,0.0061255656,-0.053406876,-0.2364969,-0.2515997,0.0151028
8,-0.7068487,-0.6975258,"('unaffectionate', 'affectionate')",0.4604071,0.5535689,-0.9223526,-0.94523877,0.67219865,0.66119957,-0.1241489,-0.106999,-0.0171499
0,-0.6903377,-0.77023506,"('unsociable', 'sociable')",0.79312116,0.7361862,1.766359,1.7075895,-0.21535695,-0.1952313,0.4134464,0.3695773,0.0438691
39,0.6697946,0.52818584,"('exploitative', 'cooperative')",1.4636316,1.4707534,2.4025433,2.3232214,0.06949478,0.12504625,1.1513661,1.1118017,0.0395644
4,0.62016857,0.6784918,"('disliked', 'liked')",-0.09318352,0.016638411,-0.9672674,-0.8845183,-6.09322,-6.299218,-1.6333756,-1.6221516,-0.011224
61,-0.61974955,-0.61648136,"('illogical', 'logical')",0.30542156,0.30628404,0.66209275,0.57072383,0.29854232,0.31378254,0.1615768,0.1435773,0.0179995
13,-0.5875282,-0.6163321,"('impolite', 'polite')",0.40626624,0.42883784,1.3868973,1.4752134,-0.35136408,-0.14924422,0.2135678,0.2846187,-0.0710509
16,0.5859284,0.7006699,"('unpopular', 'popular')",-1.1331052,-1.1601852,-1.7932332,-1.7734818,0.1216231,0.105707645,-0.5546967,-0.5318224,-0.0228743
47,0.58449596,0.69410783,"('stupid', 'smart')",1.7870344,1.8407155,1.1173767,1.2058583,5.0996695,5.4358854,2.1471441,2.2941418,-0.1469977
44,0.58325744,0.4430698,"('prejudiced', 'unprejudiced')",-0.68352234,-0.74232554,-0.3290751,-0.4343508,-1.6172744,-1.6309812,-0.5116536,-0.5911469,0.0794933
60,-0.5757062,-0.50782907,"('inefficient', 'efficient')",1.3306906,1.4859773,2.8505867,2.9080844,0.20905168,0.4669015,0.9536557,1.0882835,-0.1346278
38,-0.56560975,-0.49615446,"('untruthful', 'truthful')",0.10408223,0.11804091,-0.18298273,-0.10321156,0.46247244,0.43116248,-0.0455095,-0.0125407,-0.0329688
82,-0.55121946,-0.39412943,"('poor', 'rich')",-0.121826924,-0.12926412,0.13407737,0.18796784,5.8150105,6.1866174,1.3190104,1.4627979,-0.1437875
33,0.53470695,0.4908504,"('wrong', 'right')",0.44005558,0.3116356,-0.35190442,-0.3332724,-0.68046045,-0.9211417,-0.0144006,-0.112982,0.0985814
5,0.50079125,0.5541727,"('distant', 'outgoing')",0.30702323,0.2859494,-1.3782316,-1.3484843,-0.2056267,-0.2838727,-0.194011,-0.1980587,0.0040477
51,-0.49715683,-0.42539203,"('uneducated', 'educated')",-0.22025058,-0.15439716,0.88816184,0.94250363,0.40588182,0.47394773,0.1441591,0.2091655,-0.0650064
26,-0.48715782,-0.50317144,"('hardhearted', 'benevolent')",1.5506954,1.5075175,1.0261502,0.9899813,2.0795548,1.8957181,1.0423107,0.9725114,0.0697993
56,-0.42380935,-0.3643642,"('impractical', 'practical')",1.7913203,1.8704009,1.4156832,1.5388956,-0.119877666,0.0701498,0.6658291,0.7787706,-0.1129415
32,-0.42177063,-0.33086887,"('unkind', 'kind')",1.2410337,1.3312191,0.83410513,0.9248413,1.1383971,1.3911841,0.6979413,0.8290939,-0.1311526
76,-0.42101783,-0.3663074,"('anxious', 'daring')",0.41469246,0.52672803,0.84537154,0.8604723,0.28491658,0.47878075,0.2809907,0.3749184,-0.0939277
66,0.4096212,0.4489535,"('inactive', 'active')",-0.53766567,-0.52167934,0.3042782,0.29609132,0.81002784,0.70772713,0.2465654,0.2327732,0.0137922
19,0.38745084,0.4499653,"('inhospitable', 'hospitable')",-1.216775,-1.1053841,-1.4452115,-1.2752889,-0.13190806,-0.1937483,-0.6016109,-0.531114,-0.0704969
46,-0.38282192,-0.3407132,"('uncompetitive', 'competitive')",-0.022522561,0.10395287,1.9354331,1.9460603,-0.08218845,-0.12830202,0.361975,0.3952495,-0.0332745
12,-0.37502006,-0.28446153,"('unsupportive', 'supportive')",1.0669335,1.1544878,0.5056171,0.62620413,-1.3732003,-1.2829243,-0.0439174,0.0533265,-0.0972439
25,-0.31442514,-0.21281712,"('egoistic', 'altruistic')",0.3643472,0.33151156,-0.42938,-0.3544081,1.3096972,1.3963037,0.2325598,0.2901475,-0.0575877
64,-0.30659682,-0.41779846,"('shy', 'confident')",-0.9474705,-1.0569898,1.0539784,0.9251219,-6.4100814,-6.5718646,-1.6525426,-1.7803828,0.1278402
6,0.3065776,0.46415004,"('distant', 'open')",-0.17410894,-0.13100716,-1.1148363,-1.0209057,0.5018621,0.44334006,-0.1201264,-0.0611057,-0.0590207
83,0.2718176,0.359156,"('powerless', 'powerful')",0.5734367,0.7027399,-0.30354458,-0.30045524,-0.9030178,-0.8270059,-0.090327,-0.0163913,-0.0739357
80,0.26340857,0.24682218,"('dominated', 'dominating')",0.64925957,0.74675524,1.3662319,1.42768,-1.2759705,-1.1755877,0.2507324,0.3114175,-0.0606851
34,0.2521637,0.29415053,"('mean', 'honorable')",0.109522976,0.08530223,1.3426098,1.3307947,5.7982483,5.9625626,1.8756362,1.9182025,-0.0425663
20,-0.2395072,-0.22795026,"('rough', 'thoughtful')",-0.4638176,-0.37631413,0.83523744,0.8363662,1.2659627,1.2999805,0.3494688,0.3830206,-0.0335518
54,0.20565557,0.31801814,"('incapable', 'capable')",0.37098998,0.43399894,0.075198255,0.18497814,0.6049611,0.739669,0.3142012,0.4191661,-0.1049649
49,-0.20536697,-0.10487074,"('unable', 'able')",-0.22589755,0.012449477,-0.1739062,0.025354393,-0.90250367,-0.54654026,-0.3769186,-0.1534018,-0.2235168
29,0.18677834,0.14244667,"('unfair', 'fair')",-0.2149651,-0.2519722,-0.7068434,-0.7932343,-0.36115533,-0.47783282,-0.2740464,-0.3451481,0.0711017
2,0.16705967,0.21724518,"('unlikable', 'likable')",-0.6377226,-0.62321174,1.4307302,1.4595642,0.39164943,0.4918599,0.3379292,0.3863644,-0.0484352
52,0.15851909,0.08748215,"('irrational', 'rational')",-0.9892893,-1.1433295,-1.7593583,-1.8492966,-0.20265701,-0.39351657,-0.6981964,-0.8246651,0.1264687
17,0.14120986,0.11069876,"('nasty', 'nice')",-0.9783324,-0.9104321,-0.6265494,-0.5842655,-0.99221176,-0.92951393,-0.6139709,-0.5783782,-0.0355927
75,0.12505254,0.29369086,"('meek', 'impulsive')",-1.4578779,-1.3323557,-1.258223,-1.1816943,-0.8393105,-0.80728036,-0.8575897,-0.7569098,-0.1006799
74,-0.10089402,0.013162278,"('undedicated', 'dedicated')",1.117104,1.2229425,1.5787258,1.6453693,0.8069186,0.7788062,0.8504636,0.9150701,-0.0646065
78,-0.09949235,0.16359434,"('nonresilient', 'resilient')",0.10514521,0.20668702,1.0542591,1.2453475,0.3120592,0.41518623,0.3429928,0.5077038,-0.164711
84,0.053633288,-0.03081479,"('inferior', 'superior')",-0.5125297,-0.64598244,0.6382956,0.55494326,1.0361114,0.955679,0.3038777,0.2084563,0.0954214
15,-0.04537391,-0.0860931,"('boring', 'funny')",0.47430602,0.4328283,0.12742278,0.20178828,-0.23485206,-0.18557177,0.0803757,0.0907379,-0.0103622
31,0.04196967,0.12578577,"('evil', 'good')",-0.81007785,-0.8609174,-1.9993112,-1.9926476,-1.1541007,-1.2248288,-0.98038,-0.988152,0.007772
37,0.035409868,0.0052733496,"('fake', 'genuine')",0.30169857,0.41523254,0.97281647,0.9629278,0.634799,0.7172787,0.486181,0.5251781,-0.0389971
