,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,male-female
8,-0.6060856,-0.5619261,"('unaffectionate', 'affectionate')",-0.34828737,-0.37976995,-1.1144764,-1.0586678,-0.5524925,-0.5128305,-2.8147378,-2.9005854,0.6516993,0.33271486,-0.7973968,-0.8468441,0.0494473
47,-0.5959453,-0.49290493,"('stupid', 'smart')",1.1382488,1.1853282,0.99557257,0.9843274,2.1648366,2.190651,0.5030521,0.4730001,5.4545274,5.5075297,1.6100486,1.6413218,-0.0312732
46,0.59098995,0.38108104,"('uncompetitive', 'competitive')",1.4347931,1.4484622,0.36085477,0.08764698,2.429275,2.3139958,0.92121774,0.75845736,-0.45643428,-0.21885625,0.8801161,0.7951311,0.084985
57,-0.58653045,-0.6162403,"('unimaginative', 'imaginative')",0.14814882,0.10383624,-0.2370683,-0.4155615,1.4776025,1.4556189,0.29436764,0.2757,-2.5863547,-2.4387465,-0.2483058,-0.2725655,0.0242597
2,0.5763417,0.65341854,"('unlikable', 'likable')",1.2229601,1.2391028,1.5829337,1.5333289,2.1713378,2.2538419,0.1512588,0.2757797,0.2818057,0.28559345,0.997773,1.0401776,-0.0424046
84,0.55991036,0.301568,"('inferior', 'superior')",-0.94181293,-0.999516,-0.1926747,-0.22467078,-1.7219033,-1.7905939,-0.72679615,-0.770538,0.2980307,0.25823116,-0.4542077,-0.5375865,0.0833788
44,0.5487768,0.3805204,"('prejudiced', 'unprejudiced')",-1.0660985,-1.1325529,-0.23184241,-0.26912472,-0.7301753,-0.7294247,-0.21689865,-0.19905707,-1.6126602,-1.6224974,-0.551483,-0.5953561,0.0438731
26,-0.54224735,-0.28628573,"('hardhearted', 'benevolent')",1.9682473,1.9779825,2.2054307,2.3043199,0.04717058,0.13622023,-0.81317586,-0.70806164,1.736959,1.5627041,0.7670641,0.8311466,-0.0640825
88,-0.53374124,-0.6307674,"('low', 'eminent')",0.19601828,0.2084598,-0.67776,-0.5978616,-0.7828833,-0.7010803,-1.3024178,-1.3097428,0.17509896,0.22866261,-0.4876142,-0.467055,-0.0205592
68,-0.5062472,-0.62259215,"('dependent', 'independent')",-0.9173899,-0.97073823,-0.32680282,-0.47255224,-0.45167994,-0.5344181,-0.6843747,-0.8392869,-0.74788165,-0.7995105,-0.6057294,-0.7065163,0.1007869
13,0.48985052,0.5606075,"('impolite', 'polite')",1.7174067,1.8159168,0.11150195,0.025735296,3.6116307,3.5094151,0.48053604,0.352371,-0.19602057,-0.02207617,1.0358175,1.0403283,-0.0045108
70,0.47936487,0.4558276,"('lethargic', 'energetic')",0.133773,0.12641087,-0.24137996,-0.5022233,2.029258,1.9687296,0.9931694,0.9484824,1.1318599,1.4032682,0.7543408,0.7334159,0.0209249
14,0.47797078,0.6179171,"('antisocial', 'social')",3.5869029,3.6310072,1.6405816,1.5623487,4.1289425,4.214478,1.0093145,0.949779,-0.65824246,-0.5132074,1.6975784,1.7437204,-0.046142
28,-0.46356243,-0.533011,"('disloyal', 'loyal')",0.15131785,0.13139509,0.43878788,0.34868208,0.64586633,0.669418,-1.1108258,-1.1337799,1.1100601,0.9731059,0.1286073,0.0759684,0.0526389
7,0.45602036,0.50221336,"('insensitive', 'sensitive')",1.1391854,1.1792443,0.9321533,0.842252,2.973378,2.9583926,0.7721507,0.6452866,1.092861,1.1634345,1.2276248,1.2151372,0.0124876
0,-0.4497662,-0.5394429,"('unsociable', 'sociable')",1.9534029,1.9121463,0.8903224,0.71357375,4.434455,4.3860445,-0.21586746,-0.42406994,-0.49966654,-0.37318718,1.0188133,0.9458441,0.0729692
41,-0.44333884,-0.2320311,"('unforgiving', 'forgiving')",0.073090024,0.083138384,0.27651393,0.25849497,2.3444617,2.3529708,-1.1847248,-1.0770808,-0.10771924,-0.11510103,0.1597138,0.2117319,-0.0520181
72,-0.4357941,-0.38634476,"('unambitious', 'ambitious')",1.0199827,0.9364231,-0.7452609,-0.7189061,0.7627657,0.7961336,0.41898012,0.47582188,-0.83885545,-0.6200755,0.030303,0.0805087,-0.0502057
12,0.42481226,0.42888132,"('unsupportive', 'supportive')",1.5660015,1.5817032,0.6121497,0.5116934,2.948391,2.9757764,0.08382863,-0.06636327,-1.8431388,-1.8261575,0.6320074,0.6009223,0.0310851
67,0.40614828,0.27076572,"('doubtful', 'determined')",-0.36043483,-0.43934387,-0.38434136,-0.4239708,-0.39664197,-0.40239066,0.44554076,0.5634597,-0.9128573,-0.8823546,-0.2004311,-0.2189724,0.0185413
52,-0.40572122,-0.41785172,"('irrational', 'rational')",-1.293852,-1.367954,-0.4755697,-0.32543367,-2.179284,-2.1908164,-1.4923425,-1.496621,-0.012077898,-0.37566793,-0.9764745,-1.0290575,0.052583
58,-0.39325944,-0.42514372,"('undiscriminating', 'discriminating')",0.5546898,0.4346969,0.49087635,0.2883577,1.0238681,0.94220924,-0.17433664,-0.26436928,0.19742864,0.13881096,0.2832112,0.1857603,0.0974509
71,0.38576767,0.33799154,"('diffident', 'self-confident')",2.232395,2.2281928,0.23361304,0.25996044,0.82337534,0.8132678,-0.991752,-1.045639,0.25511193,0.037256345,0.4897518,0.4385049,0.0512469
23,-0.37763155,-0.37319192,"('insincere', 'sincere')",0.95931107,0.98542583,-0.28787613,-0.39831126,2.639394,2.6379282,0.70747787,0.60637784,6.1308336,6.2558637,1.6285849,1.6190154,0.0095695
16,0.3610649,0.14176916,"('unpopular', 'popular')",0.20223334,0.18844797,0.87996143,0.8792506,-0.41567343,-0.3734836,-0.30832362,-0.3349563,0.52630925,0.42546085,0.2075953,0.1544148,0.0531805
3,-0.3528208,-0.3773244,"('repellent', 'pleasant')",0.3698081,0.37673464,-0.10268854,-0.26174864,1.7524792,1.7303075,1.1415858,0.9901246,0.369094,0.53325534,0.5295763,0.4985582,0.0310181
38,-0.34363008,-0.23617403,"('untruthful', 'truthful')",-0.5249901,-0.5136218,-0.11648208,-0.07187357,1.2569697,1.2948415,-1.2748687,-1.3227245,-0.047006346,-0.120143406,-0.1750013,-0.161616,-0.0133853
83,-0.3431828,-0.39767337,"('powerless', 'powerful')",1.0803183,0.9997725,-0.18454024,-0.25575468,0.17839816,0.15548603,-0.7659615,-0.7942524,-1.2639049,-1.1616439,-0.2164788,-0.2423443,0.0258655
17,0.33256,0.27538884,"('nasty', 'nice')",-0.115163445,-0.037186623,-0.061705858,0.01353253,0.520929,0.5792361,-0.4893178,-0.39550266,-0.8780604,-0.8086013,-0.1151264,-0.0621889,-0.0529375
69,-0.31844282,-0.320189,"('lazy', 'industrious')",-0.82535523,-0.883376,0.76302713,0.9218631,-2.4687777,-2.4151828,-0.8468992,-0.6768366,-0.90520155,-1.177337,-0.7669415,-0.7585097,-0.0084318
81,-0.31296918,-0.3310222,"('submissive', 'aggressive')",1.1430088,1.0917071,-0.21811754,-0.43010187,2.3874698,2.295456,0.4638006,0.38717067,-1.4613264,-1.1024528,0.3336444,0.3184595,0.0151849
29,-0.31156737,-0.43431836,"('unfair', 'fair')",0.14005701,0.12255016,0.069795236,0.018528499,-0.7051756,-0.7141249,-0.11225795,-0.14101745,-0.2864493,-0.53443056,-0.200933,-0.2804688,0.0795358
22,0.30172035,0.2884531,"('untrustworthy', 'trustworthy')",0.45310596,0.43791986,0.9949234,0.8435431,1.2434776,1.271008,0.6853521,0.58702767,-0.6350556,-0.47368073,0.507254,0.4923785,0.0148755
9,-0.2963852,-0.22424872,"('unaffectionate', 'caring')",0.8960663,0.8366572,-0.058898546,-0.10713029,1.452158,1.5331942,-1.8492879,-1.9389089,1.3781039,1.1479185,0.2536261,0.2079137,0.0457124
37,0.2892291,0.07846336,"('fake', 'genuine')",0.15547857,0.123232454,0.10944638,0.006395206,1.7130619,1.7083278,-0.19899848,-0.26663938,0.578329,0.4252305,0.4410911,0.345835,0.0952561
35,0.28187695,0.2938042,"('corrupt', 'incorrupt')",-1.4610691,-1.4144363,0.11214567,0.36810917,-2.8293133,-2.6784396,-2.0260077,-1.8040674,-0.08480419,-0.366827,-1.0011953,-0.9336429,-0.0675524
32,-0.27193022,-0.24733874,"('unkind', 'kind')",1.4640073,1.4716051,0.57580715,0.53097427,2.5651004,2.6346068,0.5899957,0.4879208,0.950475,0.98302335,0.9789093,0.9767985,0.0021108
63,-0.24525799,-0.19302525,"('unperceptive', 'insightful')",1.3727912,1.4433154,1.4159315,1.2388633,1.8774807,1.9186248,1.0532157,0.95847344,1.170653,1.3348752,1.107469,1.1168545,-0.0093855
74,-0.23965894,-0.23565581,"('undedicated', 'dedicated')",-0.06947547,-0.052846212,0.6491028,0.54965556,0.8960695,0.923497,-0.4970866,-0.5619234,-0.22752307,-0.027800148,0.085238,0.0991545,-0.0139165
18,0.23501779,0.3817951,"('disagreeable', 'welcoming')",0.07844517,0.112752035,0.47942743,0.5907211,-0.088115856,0.05428637,-1.1865935,-1.0878559,-0.13290313,-0.23471582,-0.1024537,-0.0305029,-0.0719508
33,0.19544822,0.22275892,"('wrong', 'right')",-0.080576,-0.08951038,0.13979784,0.24036594,-0.5984781,-0.51288927,-0.6006701,-0.54564255,-0.60058653,-0.7924737,-0.2575108,-0.2462318,-0.011279
45,0.19371857,0.17317353,"('incompetent', 'competent')",0.7701579,0.863793,1.038535,0.81835604,2.6335537,2.6186056,0.27074718,0.22392108,-0.60998625,-0.4462587,0.716121,0.7085985,0.0075225
51,0.19143829,0.17066659,"('uneducated', 'educated')",0.49396068,0.50378335,0.81996113,0.6578365,1.6128906,1.5695753,0.50151104,0.44963098,0.38969797,0.48881054,0.6682433,0.6400505,0.0281928
24,0.1797982,0.17549753,"('dishonest', 'honest')",0.3751043,0.43177733,-0.47928357,-0.47982696,2.0961719,2.2264426,-0.43016857,-0.4693413,0.78150237,0.7079258,0.4205208,0.4320792,-0.0115584
61,-0.16709203,-0.22472918,"('illogical', 'logical')",1.1106207,1.1223327,1.0650363,0.9469782,2.023529,1.9858801,-0.399721,-0.44900846,0.36738354,0.29661906,0.6666261,0.6130121,0.053614
66,0.1663028,0.030956458,"('inactive', 'active')",0.03562996,-0.018940868,0.91064453,0.8703828,-1.0552284,-1.0514203,0.28393337,0.35190374,1.0910245,0.85286885,0.2387178,0.1726251,0.0660927
59,0.161244,0.2519384,"('foolish', 'wise')",-0.19396548,-0.18375412,0.23755997,0.32880026,-1.9649473,-1.9273276,-0.64072925,-0.5336695,0.14901137,-0.044860244,-0.3753045,-0.3514788,-0.0238257
54,-0.15833126,-0.17877164,"('incapable', 'capable')",0.69237757,0.6635034,0.31318507,0.2525894,0.5714731,0.615202,-1.0818934,-1.0268103,1.0051621,0.8265857,0.2236622,0.1920497,0.0316125
21,0.15206918,0.063190125,"('immoral', 'moral')",0.962597,1.022386,-0.1003741,-0.2870568,2.347929,2.3926783,0.54743856,0.3791694,-1.008402,-0.798567,0.483543,0.4619666,0.0215764
78,-0.1267944,-0.30245095,"('nonresilient', 'resilient')",0.94354373,1.021268,0.61401165,0.50500125,1.3741359,1.3293929,0.19790962,0.10171148,0.506009,0.5869231,0.5848025,0.5403076,0.0444949
60,0.123842955,0.1622949,"('inefficient', 'efficient')",1.8473351,1.9310534,0.34460425,0.16732639,4.3017774,4.3131022,1.1040562,1.0173585,-0.55534524,-0.07735428,1.1943785,1.2522969,-0.0579184
55,0.1104842,0.03923949,"('incompetent', 'clever')",0.827875,0.8677253,0.1184569,-0.16125283,2.514936,2.4558213,0.7366725,0.5829219,-0.48415747,-0.15742138,0.6373778,0.6045057,0.0328721
40,0.09882891,0.028837334,"('stingy', 'generous')",0.4434672,0.44282544,-0.06556733,-0.13631366,0.6025565,0.67557216,-0.47055033,-0.41896096,-1.5586677,-1.6077467,-0.1583221,-0.1692977,0.0109756
79,0.08079694,0.026685143,"('wavering', 'unwavering')",-0.90088165,-0.8327087,0.21959116,0.26195943,-2.7192883,-2.6085787,-1.2834417,-1.1774423,-0.13984407,-0.40295783,-0.7905112,-0.7888405,-0.0016707
4,0.0742667,0.025091048,"('disliked', 'liked')",-0.30480275,-0.35306507,0.414416,0.41957244,-1.2888958,-1.2108089,-0.75616115,-0.62970096,-6.895034,-7.0593815,-1.4593684,-1.4680487,0.0086803
10,-0.07013515,-0.23948064,"('unsympathetic', 'sympathetic')",1.12758,1.1930727,-0.49656016,-0.7596805,4.155221,4.115302,0.16004463,-0.08477853,-0.13312745,0.08995537,0.7905038,0.7190651,0.0714387
30,-0.064028256,0.11124995,"('intolerant', 'tolerant')",2.3911388,2.4905765,0.34590894,0.2929053,3.0192904,3.0549524,-0.043637384,-0.04608059,0.71863014,0.99200404,1.0612171,1.1492679,-0.0880508
75,0.060087085,0.104446225,"('meek', 'impulsive')",-2.3879411,-2.4082568,-0.06666752,0.011577152,-2.617416,-2.5472503,-0.30677813,-0.10991918,-0.49135992,-0.50652164,-0.9683459,-0.9093208,-0.0590251
15,-0.053742513,-0.03734683,"('boring', 'funny')",-0.84824353,-0.81609654,-0.15170242,-0.044763,-1.7305372,-1.7376281,-0.89036626,-0.7915092,0.2921747,0.21773696,-0.5637362,-0.5349344,-0.0288018
85,-0.04154698,-0.12585382,"('insignificant', 'prestigious')",0.1595379,0.11539469,0.16905612,0.31709063,-2.748276,-2.6007378,-1.6533755,-1.5571626,0.66758,0.18879984,-0.5745041,-0.6104115,0.0359074
11,0.02504138,0.036276147,"('unhelpful', 'helpful')",0.052663922,0.049108885,-0.06708824,-0.15410876,1.8972329,1.9120834,-0.12995417,-0.22507045,1.6663158,1.8474616,0.5740352,0.5776251,-0.0035899
56,0.024947688,0.08638806,"('impractical', 'practical')",1.4572883,1.5354326,-0.23059472,-0.31764364,3.4474814,3.4600463,0.9415311,0.85134226,-0.7711029,-0.48940924,0.8115918,0.8543593,-0.0427675
65,-0.006349519,-0.04335524,"('insecure', 'secure')",0.7586283,0.74545634,0.5829868,0.35594118,2.0645487,1.9460244,0.75174224,0.68990415,-0.17111222,0.13115947,0.6634074,0.6375217,0.0258857
43,-0.0007530628,-0.08690895,"('irresponsible', 'responsible')",1.3996135,1.4125179,-0.061343633,-0.26913017,2.8031569,2.8034968,0.13262329,-0.036626086,0.8968069,0.975599,0.8616839,0.7998247,0.0618592
