,du_male,du_female,tuple,pont_male,pont_female,ei_male,ei_female,de_male,de_female,nemours_male,nemours_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
24,-0.7778759,-1.0599678,"('dishonest', 'honest')",-1.4368186,-1.7468646,-0.6319017,-0.75660944,-1.3065057,-1.4636008,-2.2987714,-2.3400166,0.28110898,0.31202105,0.32631695,0.18902001,-0.8349211,-0.9808596,0.1459385
9,-0.7602867,-1.0415416,"('unaffectionate', 'caring')",-0.06937939,-0.62859154,-1.370212,-1.5582423,-0.92492306,-1.2223341,-0.7451823,-0.6472401,0.29456136,0.25716385,1.3844541,1.2906258,-0.3129954,-0.5071657,0.1941703
1,-0.7403455,-0.96767163,"('unfriendly', 'friendly')",0.47940907,-0.12293265,-1.2518986,-1.5681999,-1.6259565,-1.8724403,-1.022471,-1.0175865,0.4961934,0.25688624,1.7604628,1.6019536,-0.2720866,-0.5271416,0.255055
27,-0.72713107,-0.9075781,"('hardhearted', 'softhearted')",-0.32808673,-0.62656784,-0.941239,-0.9842504,-0.42848247,-0.58678323,-0.7960743,-0.7985094,-0.69240284,-0.8589093,0.14365304,0.07084854,-0.5385376,-0.6702499,0.1317123
34,-0.7200329,-0.7835041,"('mean', 'honorable')",-0.118218765,-0.18657005,-0.3122809,-0.1450816,-1.0763612,-1.1469471,-0.8637276,-0.7951034,0.5930945,0.7194964,5.580526,5.7010446,0.4404285,0.4804764,-0.0400479
32,-0.71942675,-0.8159418,"('unkind', 'kind')",-0.81098664,-1.0139014,-0.5198441,-0.5918215,-0.37623563,-0.4118998,-1.6859027,-1.7185802,0.18224804,0.3332918,0.3061487,0.36693543,-0.5177141,-0.5502739,0.0325598
64,0.6885782,0.8875245,"('shy', 'confident')",0.11658261,0.51833093,0.21246295,0.423423,1.016207,1.201301,-0.61474717,-0.6424674,-0.1258304,-0.018550783,-6.322775,-6.2075644,-0.7185031,-0.5482862,-0.1702169
2,0.67179775,0.5477958,"('unlikable', 'likable')",0.8540276,0.62048227,0.57400036,0.677171,0.66786474,0.5887668,0.281061,0.16835779,1.391868,1.3948164,0.9700523,1.076634,0.7729531,0.7248606,0.0480925
36,-0.6660685,-0.86032414,"('hostile', 'amicable')",1.6507597,1.074902,0.07525983,-0.015272427,-1.3901746,-1.5789808,1.6087291,1.4636112,0.08228281,-0.31906083,0.7232951,0.7296696,0.2977262,0.0706492,0.227077
14,0.665804,0.62608814,"('antisocial', 'social')",-0.18012713,0.12170361,-0.038889144,0.06760254,0.77018374,0.9274902,-2.3156724,-2.2385008,1.3773618,1.638988,-0.7849043,-0.5989865,-0.0723205,0.0777693,-0.1500898
4,-0.6575141,-0.52673674,"('disliked', 'liked')",-0.60919034,-0.6415818,-0.6588194,-0.5644154,-0.53335774,-0.69263756,-0.0072594415,0.11859098,-0.67663187,-0.80897367,-6.709412,-6.8117805,-1.4074549,-1.4182192,0.0107643
57,0.6559153,0.44774806,"('unimaginative', 'imaginative')",-0.77603376,-0.7677233,-0.12094286,-0.18373011,0.37931854,0.022352874,-1.88289,-2.2844262,0.34281075,0.29516333,-2.6085129,-2.7405863,-0.572905,-0.7444574,0.1715524
72,0.64722425,0.56414354,"('unambitious', 'ambitious')",0.7409498,0.75816715,-0.48544988,-0.4708785,0.7362173,0.6666249,-0.63528717,-0.64501715,0.46146142,0.4184181,-0.55930316,-0.6339418,0.1294018,0.0939309,0.0354709
10,-0.6315346,-1.1391354,"('unsympathetic', 'sympathetic')",-1.7472832,-1.8512777,-0.5864766,-0.8617629,-0.51758504,-0.91698945,-3.261654,-3.4950347,0.029960364,0.14207411,0.13268209,-0.08351442,-0.9402702,-1.1722343,0.2319641
19,-0.60776913,-0.8526201,"('inhospitable', 'hospitable')",-0.11348792,-0.43145037,-0.15966585,-0.29593906,-1.53505,-1.7724088,-0.0695238,-0.02911908,-1.4446424,-1.5852432,0.09186511,0.034113854,-0.5483249,-0.7046667,0.1563418
23,-0.60666966,-0.83343375,"('insincere', 'sincere')",-0.9463744,-0.9806795,-0.74825925,-0.8351163,-1.2308624,-1.2956686,-2.4427571,-2.4773343,-0.29829067,-0.07927252,4.6680937,4.7391863,-0.2293029,-0.2517599,0.022457
39,0.5813553,0.603803,"('exploitative', 'cooperative')",0.7405604,0.6578832,0.81210256,0.78912157,0.8307555,0.9440392,-0.4494783,-0.4002108,0.41334087,0.51375276,0.20721817,0.36179462,0.4479792,0.4957405,-0.0477613
69,0.5733893,0.79219675,"('lazy', 'industrious')",1.3584913,1.2694442,1.1726352,1.333409,1.3239789,1.2880961,3.164187,3.255016,0.95126593,0.7623147,-0.11557071,-0.1818443,1.2040537,1.2169474,-0.0128937
70,-0.55130404,-0.6410642,"('lethargic', 'energetic')",-1.7433764,-1.4869471,0.44004297,0.54408765,-0.770766,-0.8702309,-2.9337566,-2.9658678,-0.02504116,0.29878077,-0.46605778,-0.5224706,-0.8643227,-0.8062445,-0.0580782
33,0.52917594,0.43097335,"('wrong', 'right')",1.0997834,0.82856476,0.8388572,0.59193707,0.25096104,0.062414907,1.3871502,1.3714802,0.6968136,0.4750297,-0.43949687,-0.50048584,0.6233206,0.465702,0.1576186
53,0.4906252,0.47344902,"('uncreative', 'creative')",0.3204271,-0.059292942,-0.9262244,-1.0262877,0.32644737,0.10240372,-0.161646,-0.18443894,1.3114599,1.2912767,1.8528076,1.6458088,0.4591281,0.320417,0.1387111
13,-0.48265475,-0.6148891,"('impolite', 'polite')",-0.121354684,-0.002600722,-0.038529303,-0.041667227,-0.56302583,-0.3401106,-2.3394165,-2.2381513,-0.358964,-0.0328621,-0.8498828,-0.6507749,-0.6791182,-0.5601509,-0.1189673
71,-0.45501268,-0.3036487,"('diffident', 'self-confident')",0.9790418,0.961133,-0.9598355,-0.8276614,-0.14079954,0.05242195,-0.42013952,-0.20413315,0.022307597,0.034307867,0.11644009,0.10678093,-0.1225711,-0.0258285,-0.0967426
44,0.44535905,0.89320964,"('prejudiced', 'unprejudiced')",-0.47309065,-0.0056345463,0.05330196,0.23391192,0.14480051,0.4342278,0.7382372,0.76680565,-1.8417671,-1.6482686,-1.6126533,-1.3728058,-0.3636874,-0.0997934,-0.263894
74,0.44506192,0.33575988,"('undedicated', 'dedicated')",0.1732302,0.081606224,0.17384045,0.21604025,0.052785974,-0.26727086,-0.92881125,-0.90026456,0.5225729,0.62995696,-0.058093928,-0.1481052,0.0543695,-0.0074682,0.0618377
83,0.4404074,0.5426059,"('powerless', 'powerful')",0.6021061,0.7117083,-0.44832945,-0.34754166,0.88071454,0.89662266,-0.9433434,-0.918335,0.48272333,0.45442545,-1.048264,-1.036782,-0.0048551,0.0432434,-0.0480985
46,-0.43457702,-0.54117644,"('uncompetitive', 'competitive')",-2.6277437,-2.3765824,-0.98779696,-1.032378,-0.2700021,-0.5570903,-3.7639937,-3.837833,-0.01381832,0.09118529,-0.45211846,-0.47490928,-1.2214358,-1.2469691,0.0255333
37,-0.42547235,-0.34955388,"('fake', 'genuine')",0.13059779,0.19465983,-0.020688564,0.24542396,-0.36979023,-0.26485667,-0.74015796,-0.6654497,-0.7041442,-0.50491154,0.29096583,0.28415066,-0.26267,-0.1515053,-0.1111647
52,0.41856548,0.14588106,"('irrational', 'rational')",1.0068954,0.55126864,-0.6723261,-0.9317793,0.41931456,0.37333134,1.0926694,1.0583984,0.6961254,0.34936246,0.2250453,0.07145768,0.4551842,0.2311315,0.2240527
63,-0.4151792,-0.47187966,"('unperceptive', 'insightful')",-1.3477163,-1.3168005,-1.0995569,-0.9135602,-0.59932464,-0.7849519,-2.0516486,-1.9339203,0.7348278,0.9450628,-0.2875054,-0.15477061,-0.723729,-0.6615458,-0.0621832
58,0.39442357,0.28995997,"('undiscriminating', 'discriminating')",-0.2876159,-0.36976627,-0.42188752,-0.3197364,-0.0765869,-0.5358921,-0.8509726,-1.0694754,0.18194284,0.025541805,0.6076735,0.6035011,-0.0647176,-0.1965525,0.1318349
11,-0.3652572,-0.33773333,"('unhelpful', 'helpful')",-0.8310424,-0.70835185,-0.9828257,-0.9758506,-0.5774471,-0.59305525,-1.8714145,-1.8418545,-0.8981643,-0.71742785,1.5963748,1.6956728,-0.5613966,-0.4969429,-0.0644537
68,0.36367458,0.17711197,"('dependent', 'independent')",-0.3969881,-0.38443273,-0.32346714,-0.34412712,0.27395064,0.15187305,-0.0065014847,-0.10471816,-0.5355594,-0.55972946,-1.0593333,-1.2728225,-0.2406035,-0.333835,0.0932315
56,0.36244583,0.33808738,"('impractical', 'practical')",0.23729047,0.73545086,0.7143857,0.8013427,1.1224959,1.3077095,-1.4198608,-1.3627902,0.062421326,0.3939118,-0.7733667,-0.69409037,0.0436874,0.2170888,-0.1734014
62,-0.34162846,-0.34998715,"('incompetent', 'brilliant')",-1.45013,-1.2217797,-0.38957494,-0.29826415,-0.31432837,-0.41512504,-2.585958,-2.6151414,-0.43861735,-0.2686444,-0.8015421,-0.8213159,-0.9031113,-0.855751,-0.0473603
85,0.31495577,0.19917786,"('insignificant', 'prestigious')",1.8406234,1.3516108,-0.65458673,-0.8566482,-0.6428206,-0.9635628,2.621702,2.5319963,1.3631192,1.0723457,0.4832867,0.37813905,0.7608971,0.530437,0.2304601
78,-0.3116898,-0.3126035,"('nonresilient', 'resilient')",-0.6488153,-0.6780901,-0.8585542,-0.89691776,-0.08430048,-0.00094239134,-0.9656742,-0.926245,-0.014071394,-0.07069261,0.6853343,0.6052711,-0.3139673,-0.3257458,0.0117785
18,-0.29382193,-0.4416155,"('disagreeable', 'welcoming')",0.017170195,-0.27229568,-1.2363232,-1.4224229,-0.7254654,-0.82796705,-0.7223542,-0.7474011,0.7586766,0.7200868,-0.88751686,-0.9714454,-0.4413764,-0.5661516,0.1247752
79,0.2916957,0.254192,"('wavering', 'unwavering')",0.9685629,0.751322,-0.26173127,-0.17055048,-0.26462755,-0.19368967,1.7407101,1.7613883,0.017290367,-0.037178595,-0.049236964,0.04255282,0.3489519,0.3440052,0.0049467
49,-0.28299934,-0.2619522,"('unable', 'able')",0.098504364,-0.06665434,-0.6875689,-0.6813121,-0.1604079,-0.20662212,-1.0723503,-1.1317488,-0.16446465,-0.08583152,-0.6017555,-0.65493214,-0.4101489,-0.4412933,0.0311444
65,-0.27495423,-0.30793607,"('insecure', 'secure')",-0.33001652,-0.08988187,-0.03896362,0.029636074,0.32287636,0.46988624,-2.4730554,-2.562799,0.13473059,0.3619647,-0.6854994,-0.6839509,-0.4778403,-0.397583,-0.0802573
41,-0.26789728,-0.6500178,"('unforgiving', 'forgiving')",0.18427032,0.0058229156,-0.35280743,-0.53259456,0.0980337,-0.19727811,-1.0760831,-1.2756761,0.37628147,0.2633915,-0.23769495,-0.29156515,-0.182271,-0.3825596,0.2002886
54,-0.25505036,-0.18149045,"('incapable', 'capable')",-0.43993264,-0.49232844,-0.3590051,-0.40587005,-0.91996455,-0.78759426,-0.38839403,-0.3663532,-0.1596373,-0.07153859,0.5102447,0.62452483,-0.2873913,-0.2400929,-0.0472984
31,-0.2543513,-0.31453225,"('evil', 'good')",1.1184485,0.6624529,-0.7224482,-0.70548403,-0.71115184,-0.8643637,1.8537891,1.7341933,-0.85362536,-1.2222166,-0.7775001,-0.7167911,-0.0495485,-0.2038202,0.1542717
47,-0.23961522,-0.56048155,"('stupid', 'smart')",-0.09467767,-0.23613015,0.32477954,0.28547156,-0.34577274,-0.5804221,-0.32125372,-0.56589514,0.91999584,0.9961453,4.7077427,4.654683,0.7073141,0.5704816,0.1368325
22,-0.23370437,-0.47391286,"('untrustworthy', 'trustworthy')",-1.201091,-1.3374835,0.15709768,0.16383207,-0.028505575,-0.22602181,-1.8778292,-2.0273025,-0.052956447,0.083109945,-1.276756,-1.2830205,-0.6448207,-0.7286856,0.0838649
3,-0.21902153,-0.3889664,"('repellent', 'pleasant')",-0.83661354,-0.79177165,0.39724305,0.44250274,-0.3748534,-0.3090926,-1.4540097,-1.4446474,-0.32010323,-0.27303407,0.8024349,0.85732347,-0.2864176,-0.2725266,-0.013891
6,-0.21868423,-0.4533956,"('distant', 'open')",1.2595652,0.77439094,-0.13282841,-0.22265273,-0.4051814,-0.5645762,1.7032716,1.6013073,0.43889868,0.20664719,0.5266548,0.42198336,0.4530995,0.2519577,0.2011418
50,0.20363164,0.28902003,"('clumsy', 'skillful')",-0.3446784,-0.41043335,0.19980565,0.24562146,0.15631825,0.27287054,0.23918323,0.39049238,0.3588407,0.46109343,0.68884546,0.5975246,0.2145638,0.2637413,-0.0491775
16,0.18821082,0.13515213,"('unpopular', 'popular')",-0.5807699,-0.7142733,0.0062476695,-0.16226318,0.07065174,-0.026087515,0.83463496,0.834789,0.12830848,0.091821164,0.74660456,0.65929747,0.1991269,0.1169194,0.0822075
61,0.18214911,0.043258302,"('illogical', 'logical')",0.17939341,0.09283995,0.35707322,0.22920454,0.5177248,0.4277769,-0.18665177,-0.4253164,1.1160915,1.0220406,0.20506117,0.012748592,0.3386916,0.2003646,0.138327
75,0.18104815,0.21721771,"('meek', 'impulsive')",-0.11650998,-0.2388545,0.28128284,0.38483363,-0.31014574,-0.38436213,1.4030658,1.2904401,-0.4465294,-0.573285,0.118846714,0.22065611,0.1587226,0.1309494,0.0277732
87,0.18004933,0.3876781,"('unsuccessful', 'successful')",-0.25315267,-0.24790534,0.005937267,0.1325399,0.40708476,0.55923134,-1.1264315,-0.97709715,1.9755912,2.0994198,0.6398851,0.5123677,0.2612805,0.3523192,-0.0910387
17,0.17347722,-0.047191724,"('nasty', 'nice')",1.2231791,0.9910339,0.18919453,-0.02914338,0.067747466,-0.17837237,0.007163774,-0.14441705,0.18426095,0.021539345,-0.38088018,-0.5686053,0.2091633,0.0064062,0.2027571
15,-0.15681593,-0.17986107,"('boring', 'funny')",1.1380785,0.9582823,0.6341907,0.7719021,0.27228436,0.30765998,0.031281628,-0.054342248,0.31975102,0.3360996,0.013667285,-0.02007386,0.3217768,0.3028095,0.0189673
51,0.15221167,-0.02271974,"('uneducated', 'educated')",0.027075512,0.06264284,0.26430434,0.11909123,0.59957796,0.40078562,-1.1108258,-1.1519384,0.578366,0.550985,-0.64794594,-0.89726335,-0.0196052,-0.1340595,0.1144543
21,0.14790191,-0.023679456,"('immoral', 'moral')",-1.1482952,-1.1484789,0.20686337,0.14001715,0.12982759,0.088608585,-2.5730526,-2.716265,0.5090399,0.60540444,-1.4217528,-1.4101382,-0.5927811,-0.6377902,0.0450091
82,-0.13386405,-0.35000777,"('poor', 'rich')",-1.1045923,-1.353288,-0.7726651,-1.0044738,-0.38313892,-0.5621477,-1.4316492,-1.5925391,-0.232312,-0.15770628,5.043935,4.945919,0.1408161,-0.0106062,0.1514223
43,-0.091650344,-0.10161117,"('irresponsible', 'responsible')",-0.9119818,-0.69245094,0.22041044,0.34935212,0.18442953,0.27779382,-2.520684,-2.4316397,-0.52917075,-0.20839119,0.17632046,0.27215672,-0.4960466,-0.3621129,-0.1339337
80,-0.075679235,0.13909385,"('dominated', 'dominating')",-0.7946637,-0.36542842,0.25778747,0.4066972,-0.17142023,-0.0136810485,-1.2340919,-0.9633165,0.09288058,0.20350403,-1.1993755,-1.3028679,-0.4463661,-0.270857,-0.1755091
55,-0.061323497,-0.30424538,"('incompetent', 'clever')",-0.6565567,-0.4346034,-0.3254329,-0.4526261,1.0122591,0.8770024,-2.4797788,-2.6558263,0.74249554,0.92228514,-0.615127,-0.831815,-0.3404949,-0.4114041,0.0709092
26,-0.058063082,-0.07679506,"('hardhearted', 'benevolent')",0.95594066,0.6154386,-0.22456877,-0.4061278,-0.16117822,-0.28772518,0.1675291,0.17307895,2.701965,2.5158324,1.5285739,1.4922298,0.701457,0.5751331,0.1263239
0,-0.04505536,-0.3187461,"('unsociable', 'sociable')",-0.18012413,-0.03208985,0.023875805,-0.050086126,0.5305415,0.525236,-2.1903093,-2.1502337,0.9927196,1.0488212,0.062332403,-0.05423312,-0.1151456,-0.1473331,0.0321875
76,0.03494187,-0.017759833,"('anxious', 'daring')",-0.122895114,0.011458792,-0.20858563,-0.04900755,-0.16863163,-0.02827793,-1.6630573,-1.6849818,1.1353155,1.4984461,-0.002955865,-0.056781814,-0.1422669,-0.0467006,-0.0955663
5,-0.027084004,-0.12779622,"('distant', 'outgoing')",0.6094845,0.30042678,-0.30730256,-0.3200675,-0.3722895,-0.4010336,1.5246097,1.488934,0.17051193,0.045449898,0.29494375,0.33212805,0.2704105,0.1882916,0.0821189
81,-0.016273636,-0.32109535,"('submissive', 'aggressive')",-1.9873072,-1.7346699,0.9572193,0.8215035,-0.07014659,-0.21900025,-2.2470684,-2.5119433,0.17225717,0.26993757,-1.8039759,-1.9500607,-0.7136136,-0.8064755,0.0928619
12,0.014309183,0.07412258,"('unsupportive', 'supportive')",-0.15455651,-0.156013,-0.8787894,-0.9260408,-0.23398462,-0.32606608,-1.5051141,-1.4836782,0.81503737,0.8797632,-2.1286585,-2.1815848,-0.5816795,-0.5884996,0.0068201
35,-0.014290351,-0.0637968,"('corrupt', 'incorrupt')",2.1663082,1.9387383,0.031570923,0.036626752,-0.355015,-0.4361435,3.7987647,3.792465,-0.1809271,-0.5422205,0.038588345,-0.017919553,0.7835714,0.6725357,0.1110357
25,0.009164453,-0.22401759,"('egoistic', 'altruistic')",1.3403953,0.87216634,-0.74829566,-0.9288513,-0.114226215,-0.36405253,0.55791533,0.6064764,0.50859725,0.23847066,1.18409,1.0225925,0.3910915,0.1746835,0.216408
