,snap_male,snap_female,tuple,on_male,on_female,inc_male,inc_female,average_male,average_female,male-female
35,-1.166941,-1.4391756,"('corrupt', 'incorrupt')",-0.1731898,-0.7476927,-0.45290992,-0.87454736,-0.5976803,-1.0204719,0.4227916
16,-1.1527916,-1.2891823,"('unpopular', 'popular')",-0.5745481,-0.9612902,0.40991223,0.34592763,-0.4391425,-0.6348483,0.1957058
66,-1.1519886,-1.2935188,"('inactive', 'active')",-2.4884872,-2.6707814,-0.0021520928,-0.061941717,-1.2142093,-1.3420806,0.1278713
75,-1.1182877,-1.1456779,"('meek', 'impulsive')",-0.48258722,-0.49581215,-0.687853,-0.7119896,-0.7629093,-0.7844932,0.0215839
72,-1.1003531,-1.4271264,"('unambitious', 'ambitious')",-0.92798376,-1.1075974,-0.34164128,-0.7517514,-0.7899927,-1.0954917,0.305499
71,1.0960747,1.1181496,"('diffident', 'self-confident')",-0.36936754,-0.2990962,0.77694416,0.6158688,0.5012171,0.4783074,0.0229097
29,1.0872984,0.75123096,"('unfair', 'fair')",-0.08919014,-0.24245153,-0.54521894,-0.5073327,0.1509631,0.0004822,0.1504809
15,1.0508605,1.1937513,"('boring', 'funny')",-0.31718525,-0.11881576,-0.00016291253,0.41369605,0.2445041,0.4962105,-0.2517064
4,-1.0452704,-0.7799937,"('disliked', 'liked')",-0.70014274,-0.69326204,-7.246909,-6.571746,-2.9974407,-2.6816673,-0.3157734
8,-0.9826313,-1.4610449,"('unaffectionate', 'affectionate')",-0.9133643,-1.3434777,0.5806611,0.19803476,-0.4384449,-0.8688293,0.4303844
52,-0.97847337,-1.2934027,"('irrational', 'rational')",-0.37094596,-0.9265752,-0.6999445,-0.8588424,-0.6831213,-1.0262734,0.3431521
14,0.9733193,1.3549577,"('antisocial', 'social')",0.64826316,0.89990795,-0.8924145,-0.819912,0.243056,0.4783179,-0.2352619
65,0.8820915,0.6585155,"('insecure', 'secure')",0.04312353,0.31178448,-0.14507136,-0.1859834,0.2600479,0.2614388,-0.0013909
39,0.80164707,0.48560706,"('exploitative', 'cooperative')",0.11105454,-0.16149701,-0.017287217,0.021280937,0.2984715,0.1151303,0.1833412
70,0.78891104,1.0325823,"('lethargic', 'energetic')",-0.42619917,0.16442282,0.84279287,1.0421624,0.4018349,0.7463892,-0.3445543
69,-0.75278157,-1.0664427,"('lazy', 'industrious')",-1.0228301,-1.5607562,-0.9310163,-0.73759025,-0.9022093,-1.1215964,0.2193871
57,-0.73460233,-0.36329788,"('unimaginative', 'imaginative')",-1.0018967,-0.70844525,-2.9259424,-2.2566335,-1.5541471,-1.1094589,-0.4446882
26,-0.73312545,-0.9138967,"('hardhearted', 'benevolent')",-1.1905743,-1.4277574,1.1017287,1.1373127,-0.2739904,-0.4014471,0.1274567
11,0.72703856,0.7737353,"('unhelpful', 'helpful')",0.12989621,0.47391778,2.4423614,2.6555076,1.0997654,1.3010535,-0.2012881
7,0.69535255,0.52839947,"('insensitive', 'sensitive')",-0.57141453,-0.39665177,0.8155273,0.9236165,0.3131551,0.3517881,-0.038633
24,0.6780533,0.57212234,"('dishonest', 'honest')",0.1795049,0.3675317,1.4017982,1.2389208,0.7531188,0.7261916,0.0269272
30,0.67147684,0.924117,"('intolerant', 'tolerant')",-0.33716527,0.15239778,1.4985701,1.7677573,0.6109606,0.9480907,-0.3371301
3,-0.67028236,-0.59102714,"('repellent', 'pleasant')",-0.18089259,-0.107848525,0.1770885,-0.06447446,-0.2246955,-0.25445,0.0297545
55,0.66642827,0.5362198,"('incompetent', 'clever')",0.27106965,0.47731593,0.06787698,0.13441771,0.335125,0.3826512,-0.0475262
0,0.6334544,0.9380207,"('unsociable', 'sociable')",-0.70426524,-0.33731976,-0.30556267,-0.10943855,-0.1254578,0.1637541,-0.2892119
68,0.609838,0.44644994,"('dependent', 'independent')",-0.03961439,-0.17918408,0.35690746,0.081877515,0.3090437,0.1163811,0.1926626
18,-0.599601,-0.85069966,"('disagreeable', 'welcoming')",0.041107617,-0.34346375,0.13100263,-0.20406394,-0.1424969,-0.4660758,0.3235789
84,0.5590715,0.46645185,"('inferior', 'superior')",-0.1930739,-0.40628067,0.9462794,1.0029045,0.4374257,0.3543586,0.0830671
42,0.51443624,0.48472485,"('unreliable', 'reliable')",-0.45092937,-0.2669629,-3.3923628,-3.1805878,-1.1096187,-0.9876086,-0.1220101
44,-0.5132364,-0.19255888,"('prejudiced', 'unprejudiced')",0.33951747,0.5825674,-1.5250328,-1.436727,-0.5662506,-0.3489062,-0.2173444
22,0.49372694,0.38728404,"('untrustworthy', 'trustworthy')",0.45740992,0.62636167,-0.8312259,-0.8892907,0.0399703,0.0414517,-0.0014814
32,0.49341047,0.34276876,"('unkind', 'kind')",0.05893375,0.17041454,1.0873761,1.2207347,0.5465734,0.5779727,-0.0313993
27,-0.49051446,-0.556437,"('hardhearted', 'softhearted')",-0.5777477,-0.7714701,1.4933059,0.9700185,0.1416813,-0.1192962,0.2609775
41,-0.48546878,-0.14437455,"('unforgiving', 'forgiving')",-0.9736838,-1.0245204,-0.083661675,-0.19181858,-0.5142714,-0.4535712,-0.0607002
50,-0.48235923,-0.7943681,"('clumsy', 'skillful')",0.19362223,-0.23495191,0.26974955,-0.057973012,-0.0063291,-0.362431,0.3561019
5,0.46076715,0.4392343,"('distant', 'outgoing')",-0.424407,-0.6463007,0.14977396,-0.09872992,0.0620447,-0.1019321,0.1639768
25,-0.45356923,-0.8076235,"('egoistic', 'altruistic')",-0.13818,-0.7507318,0.97607785,0.9362489,0.1281095,-0.2073688,0.3354783
88,-0.4393268,-0.5083056,"('low', 'eminent')",-0.32662204,-0.16797172,0.33957198,0.37646142,-0.1421256,-0.0999386,-0.042187
20,-0.41591036,-0.24599706,"('rough', 'thoughtful')",-0.391886,-0.3730656,1.0772209,0.872215,0.0898082,0.0843841,0.0054241
12,0.40705398,0.49530333,"('unsupportive', 'supportive')",-0.7489016,-0.6582568,-1.651496,-1.4062148,-0.6644479,-0.5230561,-0.1413918
1,0.4008866,-0.0056928266,"('unfriendly', 'friendly')",-1.0109943,-1.3870066,1.6713439,1.5366635,0.3537454,0.047988,0.3057574
48,-0.3634409,-0.78458905,"('unintelligent', 'intelligent')",-0.44141155,-0.6190796,1.1733617,1.0004066,0.1228364,-0.1344207,0.2572571
46,0.31853577,0.4751401,"('uncompetitive', 'competitive')",0.17872292,0.5818437,-0.48925817,-0.17520592,0.0026668,0.2939259,-0.2912591
54,-0.30638173,-0.73112005,"('incapable', 'capable')",-0.83889234,-1.0470295,1.487377,1.3100116,0.1140343,-0.156046,0.2700803
59,-0.30134964,-0.94617933,"('foolish', 'wise')",0.28998846,-0.42451853,0.6806019,0.40524915,0.2230802,-0.3218162,0.5448964
45,-0.29658028,0.16460915,"('incompetent', 'competent')",-1.0475476,-0.64877164,-0.26914445,-0.06650233,-0.5377574,-0.1835549,-0.3542025
13,0.29519886,0.8095527,"('impolite', 'polite')",-0.58813626,0.19921418,-0.27750254,0.012197476,-0.1901466,0.3403215,-0.5304681
73,0.2751326,0.2811258,"('helpless', 'self-reliant')",-0.1793021,-0.2496147,-3.5029542,-3.4012077,-1.1357079,-1.1232322,-0.0124757
64,-0.2654178,-0.20857163,"('shy', 'confident')",0.55204785,0.5727017,-7.515939,-6.750044,-2.4097697,-2.1286379,-0.2811318
78,0.2526728,0.040295683,"('nonresilient', 'resilient')",-0.6890176,-0.85373205,0.3190641,0.18151249,-0.0390936,-0.2106413,0.1715477
47,0.24833769,0.28641155,"('stupid', 'smart')",0.29987112,0.42345923,6.337852,5.9684362,2.2953536,2.2261024,0.0692512
62,0.24707387,0.26175913,"('incompetent', 'brilliant')",-0.2723393,0.06665804,0.72279227,0.7029751,0.2325089,0.3437974,-0.1112885
2,-0.24495025,-0.6362387,"('unlikable', 'likable')",-0.51858014,-0.5690919,0.07957088,0.16535538,-0.2279865,-0.3466584,0.1186719
86,0.23958929,0.20433135,"('uninfluential', 'influential')",-0.42510244,-0.2982337,-0.032735676,0.22513895,-0.0727496,0.0437455,-0.1164951
37,-0.22429028,0.036585595,"('fake', 'genuine')",-0.344133,-0.13163555,0.4785479,0.5698489,-0.0299585,0.1582663,-0.1882248
63,0.21415882,0.5337868,"('unperceptive', 'insightful')",-1.3622926,-0.88018996,1.2343066,1.4090269,0.0287242,0.3542079,-0.3254837
58,-0.2070316,-0.0383587,"('undiscriminating', 'discriminating')",-1.7863294,-1.7495364,-0.21243054,0.00024406984,-0.7352638,-0.5958837,-0.1393801
10,-0.18123576,0.1090776,"('unsympathetic', 'sympathetic')",-1.2888453,-0.6324889,-0.118649974,-0.14517565,-0.529577,-0.2228623,-0.3067147
76,-0.172764,0.14824837,"('anxious', 'daring')",-0.79511166,-0.21329285,0.093300164,0.45745677,-0.2915252,0.1308041,-0.4223293
83,-0.16482458,-0.12999067,"('powerless', 'powerful')",0.003394328,-0.057239477,-0.77043974,-0.824847,-0.3106233,-0.337359,0.0267357
51,-0.16248314,-0.31890276,"('uneducated', 'educated')",-0.37111527,-0.15391737,0.32272747,0.5437281,-0.0702903,0.023636,-0.0939263
34,-0.12821014,0.031899266,"('mean', 'honorable')",-0.640506,-0.4673783,6.566935,6.530147,1.9327396,2.031556,-0.0988164
74,0.121961296,0.116633594,"('undedicated', 'dedicated')",-0.8876717,-0.8182366,-0.10208619,0.098364,-0.2892655,-0.2010797,-0.0881858
77,-0.112048835,-0.27088597,"('unmotivated', 'motivated')",0.18524583,0.04997979,-0.9619349,-0.94357073,-0.296246,-0.388159,0.091913
9,-0.10831091,-0.36375132,"('unaffectionate', 'caring')",-1.4315829,-1.6826636,1.5623347,1.1064315,0.0074803,-0.3133278,0.3208081
82,-0.10711458,-0.2918449,"('poor', 'rich')",-0.15481094,0.025950618,7.1398697,6.9365435,2.292648,2.2235497,0.0690983
38,-0.10332302,0.12478778,"('untruthful', 'truthful')",-0.39422625,-0.15276869,0.54847234,0.50169516,0.0169744,0.1579047,-0.1409303
28,-0.097238615,-0.45686132,"('disloyal', 'loyal')",-0.020087209,-0.3953086,1.4260439,1.2498143,0.4362394,0.1325481,0.3036913
33,0.062304825,-0.048315626,"('wrong', 'right')",-0.051790573,-0.29100245,-0.9088882,-0.934376,-0.299458,-0.4245647,0.1251067
6,-0.058642462,-0.091499075,"('distant', 'open')",-0.41516078,-0.7109547,0.47491872,0.18955834,0.0003718,-0.2042985,0.2046703
87,0.040767748,-0.051450156,"('unsuccessful', 'successful')",-0.7789942,-0.51416343,0.18438919,0.3655302,-0.1846124,-0.0666945,-0.1179179
80,0.03223685,0.1905517,"('dominated', 'dominating')",-0.6562252,-0.50441796,-1.6127936,-1.5293238,-0.7455939,-0.6143967,-0.1311972
49,0.026791066,-0.20518292,"('unable', 'able')",0.03272979,-0.13432619,0.7797466,0.49120197,0.2797558,0.0505643,0.2291915
