,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
8,-0.83861935,-0.8893336,"('unaffectionate', 'affectionate')",-1.3079457,-1.7718657,1.0517173,1.1350989,-0.3649492,-0.5087001,0.1437509
48,-0.82242286,-0.765875,"('unintelligent', 'intelligent')",0.19381313,0.22672199,0.7506001,0.6951246,0.0406635,0.0519905,-0.011327
74,-0.8018393,-0.7286145,"('undedicated', 'dedicated')",0.28735554,0.25663453,0.50980973,0.21539757,-0.001558,-0.0855275,0.0839695
73,0.80151594,0.9020099,"('helpless', 'self-reliant')",0.9424599,1.1795679,-3.484836,-3.5045137,-0.5802867,-0.474312,-0.1059747
88,-0.77484685,-0.6741059,"('low', 'eminent')",-0.49292305,-0.70362854,0.62864536,0.6862266,-0.2130415,-0.2305026,0.0174611
51,-0.76217127,-0.8901985,"('uneducated', 'educated')",0.69732666,0.5186788,0.5982076,0.5276552,0.1777877,0.0520451,0.1257426
6,0.7577323,0.6576847,"('distant', 'open')",-1.1631132,-1.4036946,0.37553364,0.5441773,-0.0099491,-0.0672776,0.0573285
83,-0.75343263,-0.62837356,"('powerless', 'powerful')",-0.3253611,-0.38194636,-0.7769722,-0.8950985,-0.6185886,-0.6351395,0.0165509
78,-0.7245538,-0.80561477,"('nonresilient', 'resilient')",0.35252398,0.24114414,0.4813504,0.54748416,0.0364402,-0.0056622,0.0421024
2,-0.70768946,-0.6431246,"('unlikable', 'likable')",0.9024049,1.057277,0.62765324,0.76519275,0.2741229,0.393115,-0.1189921
1,-0.68810046,-0.8468504,"('unfriendly', 'friendly')",-0.5503855,-0.8630589,1.6650792,1.8024647,0.1421978,0.0308518,0.111346
4,0.68464166,0.5328101,"('disliked', 'liked')",-0.71372044,-1.1690896,-6.8071804,-6.920215,-2.2787531,-2.5188316,0.2400785
63,-0.6720847,-0.47917873,"('unperceptive', 'insightful')",0.19353451,0.18026236,0.9173492,1.0093688,0.1462663,0.2368175,-0.0905512
33,0.66880286,0.6473578,"('wrong', 'right')",-0.107175715,-0.15044622,-0.3798011,-0.1219421,0.0606087,0.1249898,-0.0643811
29,0.66452307,0.5664271,"('unfair', 'fair')",-0.24879627,-0.13389906,-0.55586725,-0.7817111,-0.0467135,-0.1163944,0.0696809
87,-0.65157163,-0.60302186,"('unsuccessful', 'successful')",1.0354486,1.2569636,0.81182617,0.885914,0.3985677,0.5132852,-0.1147175
22,-0.6488586,-0.63133764,"('untrustworthy', 'trustworthy')",0.17760059,0.36477345,-1.2065488,-1.3156925,-0.559269,-0.5274189,-0.0318501
64,-0.63060325,-0.5960159,"('shy', 'confident')",0.53994405,0.59073,-6.290248,-6.5298524,-2.126969,-2.1783794,0.0514104
53,-0.6228942,-0.7083755,"('uncreative', 'creative')",-0.038822986,-0.24849181,1.4603515,1.3305001,0.2662114,0.1245443,0.1416671
3,-0.60718673,-0.5655067,"('repellent', 'pleasant')",0.61179554,0.6466249,0.1517486,-0.07345121,0.0521191,0.0025557,0.0495634
57,-0.6018049,-0.6719416,"('unimaginative', 'imaginative')",-0.24715129,-0.25422844,-2.7091825,-2.9854217,-1.1860463,-1.3038638,0.1178175
79,0.60176986,0.4807479,"('wavering', 'unwavering')",-1.4060161,-1.6716939,0.3005466,0.40961966,-0.1678999,-0.2604421,0.0925422
76,-0.5648984,-0.30955818,"('anxious', 'daring')",0.9576674,1.2499878,-0.0016878769,-0.099545255,0.1303604,0.2802948,-0.1499344
34,-0.5517448,-0.51805586,"('mean', 'honorable')",0.6393239,1.1010133,5.972083,6.196736,2.0198874,2.2598977,-0.2400103
71,0.54981136,0.5237124,"('diffident', 'self-confident')",-0.14457348,-0.08655773,0.20451397,0.28645015,0.2032506,0.2412016,-0.037951
42,0.46257138,0.559466,"('unreliable', 'reliable')",0.7481733,0.71944225,-2.3754797,-2.6124346,-0.388245,-0.4445088,0.0562638
30,-0.4518024,-0.19515003,"('intolerant', 'tolerant')",1.0249963,1.2829199,0.88822246,1.0784845,0.4871388,0.7220848,-0.234946
66,0.3637506,0.1991966,"('inactive', 'active')",-0.3399812,-0.2610346,1.1755979,1.2380356,0.3997891,0.3920658,0.0077233
68,-0.3426398,-0.33243352,"('dependent', 'independent')",-1.1417489,-1.1596224,-0.8741571,-0.9116538,-0.7861819,-0.8012366,0.0150547
54,-0.336057,-0.28629804,"('incapable', 'capable')",-1.046099,-0.76593274,0.99661744,1.3779066,-0.1285128,0.1085586,-0.2370714
39,-0.31423372,-0.017466813,"('exploitative', 'cooperative')",1.1093296,1.7918799,-0.04202518,0.031273827,0.2510236,0.6018957,-0.3508721
17,0.3027203,0.14086232,"('nasty', 'nice')",-0.05151328,0.019123932,-1.5168334,-1.4979396,-0.4218755,-0.4459844,0.0241089
47,-0.2994304,-0.28401825,"('stupid', 'smart')",0.4373087,0.7283258,5.4267163,5.819012,1.8548649,2.0877732,-0.2329083
67,-0.29583547,-0.18836531,"('doubtful', 'determined')",0.35561517,0.26656324,-0.1238933,-0.1178788,-0.0213712,-0.013227,-0.0081442
37,-0.27084196,-0.13490674,"('fake', 'genuine')",-0.4092447,-0.35337964,0.6809622,0.56905484,0.0002919,0.0269228,-0.0266309
16,0.2416609,0.12990524,"('unpopular', 'popular')",-0.3045324,-0.4454232,0.9194276,0.97514665,0.2855187,0.2198762,0.0656425
9,-0.2275209,-0.19390385,"('unaffectionate', 'caring')",-0.92169577,-1.1355566,1.7728926,1.9436971,0.207892,0.2047456,0.0031464
84,-0.17825451,-0.304515,"('inferior', 'superior')",0.5358368,0.49162102,0.56606877,0.6708076,0.3078837,0.2859712,0.0219125
25,0.16206478,0.022931129,"('egoistic', 'altruistic')",0.29462382,-0.052489925,1.3480679,1.3534056,0.6015855,0.4412823,0.1603032
12,-0.13858451,-0.011963747,"('unsupportive', 'supportive')",-0.6007356,-0.38610256,-1.8286781,-1.9517982,-0.8559994,-0.7832882,-0.0727112
50,0.124851055,0.06623637,"('clumsy', 'skillful')",-0.37784845,-0.65650535,0.80522406,0.92967814,0.1840756,0.1131364,0.0709392
80,0.06823253,0.07619324,"('dominated', 'dominating')",0.56991863,0.7134164,-0.9550915,-1.1167644,-0.1056468,-0.1090516,0.0034048
18,-0.013391003,-0.021913525,"('disagreeable', 'welcoming')",-1.0616703,-1.1414205,-0.5851896,-0.5659621,-0.553417,-0.576432,0.023015
36,-0.01159865,-0.35765928,"('hostile', 'amicable')",-1.1217641,-1.6984763,0.43251115,0.408322,-0.2336172,-0.5492712,0.315654
26,0.009319454,-0.31365052,"('hardhearted', 'benevolent')",2.1997757,1.8619663,1.2914337,1.2091035,1.1668429,0.9191397,0.2477032
