,illinois_male,illinois_female,tuple,tool_male,tool_female,works_male,works_female,inc_male,inc_female,average_male,average_female,male-female
40,1.2310994,1.4153235,"('stingy', 'generous')",-0.9493119,-0.7037283,-0.93630165,-0.8021796,-1.5742931,-1.5225952,-0.5572019,-0.4032949,-0.153907
4,-1.2236776,-1.0945315,"('disliked', 'liked')",0.4736736,0.47987983,-0.19402683,-0.3270639,-6.4528627,-6.38951,-1.8492234,-1.8328065,-0.0164169
5,-1.1911404,-1.1550026,"('distant', 'outgoing')",0.32712892,0.2673419,-1.513049,-1.64027,-0.43998447,-0.63175005,-0.7042612,-0.7899202,0.085659
10,1.18474,1.2624636,"('unsympathetic', 'sympathetic')",-1.05091,-0.7875065,-0.5423776,-0.32662046,-0.04217006,0.2119849,-0.1126794,0.0900804,-0.2027598
81,1.1698366,1.1251233,"('submissive', 'aggressive')",-0.71110594,-0.66625977,0.65362453,0.8069173,-0.50216806,-0.35239956,0.1525468,0.2283453,-0.0757985
1,-1.1634346,-1.1905121,"('unfriendly', 'friendly')",0.53263813,0.4201832,-0.4120504,-0.6327091,1.9171367,1.65464,0.2185724,0.0629005,0.1556719
74,1.1498965,1.1144881,"('undedicated', 'dedicated')",0.7226213,0.7320902,0.2781456,0.23082606,0.3740117,0.4168506,0.6311688,0.6235638,0.007605
58,-1.1302602,-1.0019925,"('undiscriminating', 'discriminating')",0.62233007,0.70863694,0.13582475,0.09083875,0.08215585,-0.057217747,-0.0724874,-0.0649336,-0.0075538
13,1.1295573,0.8001838,"('impolite', 'polite')",0.07435033,-0.13284548,0.7727427,0.8511532,-0.077599354,-0.17367399,0.4747627,0.3362044,0.1385583
63,1.0901189,0.9202577,"('unperceptive', 'insightful')",-0.2751135,-0.35046303,0.1647376,0.11706796,0.9633917,0.94501734,0.4857837,0.40797,0.0778137
53,-1.0880755,-1.0124198,"('uncreative', 'creative')",0.13249595,0.097742915,-0.17747176,-0.21287628,1.0767845,0.9902875,-0.0140667,-0.0343164,0.0202497
56,1.0833207,0.82761633,"('impractical', 'practical')",1.7502633,1.5692862,1.3911678,1.40459,0.03319558,0.088642016,1.0644869,0.9725337,0.0919532
39,1.0303166,1.0451326,"('exploitative', 'cooperative')",-1.1379346,-0.941909,-1.1049349,-0.87225306,0.006453203,0.046758607,-0.3015249,-0.1805677,-0.1209572
55,1.0009849,1.0084935,"('incompetent', 'clever')",-0.83370876,-0.60731053,0.2809406,0.5479405,0.06887448,0.087027304,0.1292728,0.2590377,-0.1297649
72,0.9718448,0.7499632,"('unambitious', 'ambitious')",0.16805285,-0.08200716,0.17800845,0.110043444,-0.9003097,-1.0244138,0.1043991,-0.0616036,0.1660027
19,-0.96721613,-0.8133035,"('inhospitable', 'hospitable')",0.04258572,0.17824814,-1.2288915,-1.1753625,-0.23131932,-0.2325113,-0.5962104,-0.5107323,-0.0854781
11,0.9517673,0.811647,"('unhelpful', 'helpful')",0.13450792,0.05936726,0.41097713,0.5010759,2.4203362,2.427569,0.9793972,0.9499148,0.0294824
85,-0.9473955,-0.65631384,"('insignificant', 'prestigious')",0.7307176,0.8143402,-1.2695135,-1.3078098,0.43093684,0.32000446,-0.2638136,-0.2074448,-0.0563688
46,0.89445096,0.68688667,"('uncompetitive', 'competitive')",-0.8306737,-0.8025302,0.55665016,0.631443,-0.6256468,-0.58432055,-0.0013048,-0.0171303,0.0158255
87,-0.88184416,-0.9865301,"('unsuccessful', 'successful')",-0.06728897,-0.1642625,1.0619022,1.1139112,0.36811277,0.33779317,0.1202204,0.0752279,0.0449925
76,0.8699722,0.73078763,"('anxious', 'daring')",-0.56431174,-0.49816412,0.64122945,0.69570535,0.44778055,0.50934803,0.3486676,0.3594192,-0.0107516
86,0.82772005,0.7274972,"('uninfluential', 'influential')",-0.02095327,0.12952138,0.18918662,0.2704092,-0.048823662,-0.1213088,0.2367824,0.2515298,-0.0147474
80,0.8142453,0.71131015,"('dominated', 'dominating')",-1.6136707,-1.3669584,0.2500139,0.63811135,-1.4294252,-1.2495853,-0.4947092,-0.3167805,-0.1779287
7,0.785208,0.6757508,"('insensitive', 'sensitive')",-0.1889396,-0.0810471,-0.5507325,-0.38194522,0.884773,0.890463,0.2325772,0.2758054,-0.0432282
51,0.7635075,0.63916475,"('uneducated', 'educated')",-0.5844616,-0.41362643,-0.54395616,-0.44841215,0.5466592,0.51799005,0.0454372,0.0737791,-0.0283419
65,0.7622169,0.5393868,"('insecure', 'secure')",-0.89620155,-0.96608156,0.58246243,0.62489796,-0.2111062,-0.20257927,0.0593429,-0.001094,0.0604369
14,0.749947,0.7221084,"('antisocial', 'social')",-0.107006446,0.010400865,0.8285222,1.0894693,-0.746247,-0.56976444,0.1813039,0.3130535,-0.1317496
29,-0.74526274,-0.7717763,"('unfair', 'fair')",-0.3346789,-0.25037438,-1.4469258,-1.3512931,-0.42176342,-0.5414517,-0.7371577,-0.7287239,-0.0084338
77,-0.7071577,-0.95592207,"('unmotivated', 'motivated')",-0.08092873,-0.24099687,-0.0020718202,0.02316851,-1.2495158,-1.2895967,-0.5099185,-0.6158367,0.1059182
23,0.7063302,0.40760073,"('insincere', 'sincere')",0.016753886,-0.19409071,0.24862455,0.14878559,6.152163,5.916101,1.780968,1.5695992,0.2113688
62,0.64926696,0.5604516,"('incompetent', 'brilliant')",-1.2784126,-1.2601492,-0.6391891,-0.46956888,-0.1758424,-0.15399262,-0.3610443,-0.3308148,-0.0302295
59,-0.642742,-0.580144,"('foolish', 'wise')",1.5644698,1.4963408,-0.25883365,-0.2999009,0.10535222,-0.08701808,0.1920616,0.1323195,0.0597421
69,-0.64181954,-0.51104385,"('lazy', 'industrious')",1.330542,1.3322972,0.8579962,0.9222587,-0.8919529,-0.81936765,0.1636914,0.2310361,-0.0673447
22,-0.6074488,-0.6387771,"('untrustworthy', 'trustworthy')",-1.849562,-1.7196478,-0.38856378,-0.34106347,-1.2019937,-1.1142309,-1.0118921,-0.9534298,-0.0584623
34,0.6060229,0.50530434,"('mean', 'honorable')",-0.48185632,-0.5122898,0.008423209,-0.078175664,6.402994,6.365343,1.633896,1.5700455,0.0638505
21,0.58135736,0.507594,"('immoral', 'moral')",-0.0080072,0.033782467,0.6003361,0.85636055,-0.74509954,-0.6633973,0.1071467,0.1835849,-0.0764382
52,-0.5682556,-0.35806334,"('irrational', 'rational')",0.6193844,0.65234506,-1.1058792,-1.0969412,-0.40309304,-0.47110417,-0.3644609,-0.3184409,-0.04602
32,0.5661735,0.3945194,"('unkind', 'kind')",-0.40319887,-0.3755606,-0.28814164,-0.27086204,1.2481028,1.2588477,0.2807339,0.2517361,0.0289978
37,0.5660893,0.7517703,"('fake', 'genuine')",-0.4417882,-0.18955056,-0.70511883,-0.41347775,0.25096327,0.4014741,-0.0824636,0.137554,-0.2200176
8,-0.5658774,-0.47382492,"('unaffectionate', 'affectionate')",0.09158488,0.20344883,-1.7656466,-1.8474791,0.46124282,0.44589514,-0.444674,-0.41799,-0.026684
50,-0.55701315,-0.3919272,"('clumsy', 'skillful')",1.2172776,1.1786498,0.69115067,0.6543392,0.1412845,0.14652467,0.3731749,0.3968966,-0.0237217
48,0.5362819,0.4476022,"('unintelligent', 'intelligent')",-0.4668333,-0.45581272,-0.46804193,-0.3176029,0.51692045,0.5250896,0.0295818,0.0498191,-0.0202373
57,0.5235162,0.48765036,"('unimaginative', 'imaginative')",0.37425992,0.42773294,0.6039444,0.6059205,-2.5037029,-2.4270837,-0.2504956,-0.226445,-0.0240506
44,-0.51949334,-0.5747433,"('prejudiced', 'unprejudiced')",-1.0742317,-1.2552799,-0.7361313,-0.6864846,-1.6070069,-1.5654109,-0.9842159,-1.0204797,0.0362638
47,0.50505155,0.5317402,"('stupid', 'smart')",0.015120078,0.016400527,0.6014792,0.63841975,5.607146,5.638491,1.6821991,1.7062628,-0.0240637
41,-0.49091864,-0.361177,"('unforgiving', 'forgiving')",-0.48250315,-0.26458964,0.085377865,0.11686322,0.09746839,0.22512251,-0.1976439,-0.0709452,-0.1266987
38,0.48940825,0.32464,"('untruthful', 'truthful')",0.756849,0.5239589,-0.120211825,-0.31042382,0.20695747,0.024390073,0.3332507,0.1406413,0.1926094
42,0.48829442,0.5788037,"('unreliable', 'reliable')",-0.56418544,-0.36839738,-0.6877659,-0.48106223,-3.069765,-2.8776765,-0.9583555,-0.7870831,-0.1712724
88,-0.47093442,-0.4423775,"('low', 'eminent')",-0.23238426,-0.2791391,-0.43659955,-0.409094,0.32656348,0.32633707,-0.2033387,-0.2010684,-0.0022703
20,0.43311328,0.5422071,"('rough', 'thoughtful')",-1.226748,-1.0218757,-0.86655015,-0.59797025,0.82124287,0.9003233,-0.2097355,-0.0443289,-0.1654066
27,0.41740766,0.4479214,"('hardhearted', 'softhearted')",-1.2698419,-1.0330658,-1.7002103,-1.4783463,1.5270854,1.4936851,-0.2563898,-0.1424514,-0.1139384
54,-0.41471815,-0.4852373,"('incapable', 'capable')",0.30833742,0.25279856,-1.2638762,-1.2574388,0.82776,0.77889013,-0.1356242,-0.1777468,0.0421226
6,-0.3563467,-0.33064216,"('distant', 'open')",0.67214537,0.6273631,-1.865439,-2.0349107,0.23573752,0.09853595,-0.3284757,-0.4099135,0.0814378
3,0.35379303,0.36039066,"('repellent', 'pleasant')",-0.8750684,-0.9940525,0.40485135,0.48746428,0.28688407,0.3350847,0.042615,0.0472218,-0.0046068
15,-0.34652555,-0.35201842,"('boring', 'funny')",0.5199042,0.57499087,-0.628914,-0.57379097,0.17337011,0.10262172,-0.0705413,-0.0620492,-0.0084921
67,0.34008196,0.32733312,"('doubtful', 'determined')",2.1286407,2.0955226,1.1923457,1.3263408,-0.31713435,-0.2338553,0.8359835,0.8788353,-0.0428518
71,0.3353762,0.22226518,"('diffident', 'self-confident')",1.1752799,0.9910308,-0.30034733,-0.34476367,0.26030418,0.257841,0.3676533,0.2815933,0.08606
33,-0.32016534,-0.31625175,"('wrong', 'right')",1.2389464,1.1297277,-0.21820584,-0.28112337,-0.7704936,-0.9599111,-0.0174796,-0.1068896,0.08941
9,0.31487045,0.31439525,"('unaffectionate', 'caring')",0.93785846,0.94666374,-0.8294173,-0.9121037,1.1811702,1.1567576,0.4011205,0.3764282,0.0246923
66,0.2912923,0.28940845,"('inactive', 'active')",-0.44053584,-0.35067812,-0.9293589,-0.90984803,0.6650362,0.73437965,-0.1033916,-0.0591845,-0.0442071
17,-0.28936976,-0.11130742,"('nasty', 'nice')",-0.37325245,-0.23738882,0.26709482,0.39915156,-0.60554737,-0.5969022,-0.2502687,-0.1366117,-0.113657
75,-0.28870812,-0.26498252,"('meek', 'impulsive')",-0.4636228,-0.52692854,-0.8475085,-0.93757033,-0.5827549,-0.5678109,-0.5456486,-0.5743231,0.0286745
61,-0.2678547,-0.23290394,"('illogical', 'logical')",-0.82770455,-0.74762493,-0.91373575,-0.8099147,0.20973627,0.1362988,-0.4498897,-0.4135362,-0.0363535
73,0.25099826,0.47397834,"('helpless', 'self-reliant')",1.0406135,1.1029952,-0.09736311,-0.1263943,-3.6758025,-3.599196,-0.6203884,-0.5371542,-0.0832342
64,-0.22998808,-0.19526541,"('shy', 'confident')",-0.024980657,0.014423981,0.35672534,0.5973519,-6.781677,-6.504357,-1.66998,-1.5219616,-0.1480184
18,-0.22087538,-0.23594022,"('disagreeable', 'welcoming')",-1.2748342,-1.1718861,-1.3386649,-1.2751454,-0.5442229,-0.50600713,-0.8446493,-0.7972447,-0.0474046
83,-0.2127341,-0.14828336,"('powerless', 'powerful')",0.39553988,0.58863336,-0.65158796,-0.40401053,-1.333994,-1.1711271,-0.4506941,-0.2836969,-0.1669972
78,-0.19707689,-0.28367049,"('nonresilient', 'resilient')",0.10740173,0.20764902,0.015589494,0.023658402,0.16950613,0.21471357,0.0238551,0.0405876,-0.0167325
26,0.15952641,0.22814175,"('hardhearted', 'benevolent')",0.77143687,0.86850846,0.035788126,-0.0072780624,1.4325385,1.467834,0.5998225,0.6393015,-0.039479
68,0.12678772,-0.028604988,"('dependent', 'independent')",-1.3973042,-1.5523441,-1.3291205,-1.4015918,-0.47561005,-0.68561697,-0.7688118,-0.9170395,0.1482277
82,0.12535194,-0.0909621,"('poor', 'rich')",-0.6713105,-0.7223415,-0.437594,-0.59787285,6.3528438,6.0464005,1.3423228,1.1588061,0.1835167
2,0.12513696,0.11444229,"('unlikable', 'likable')",-0.1272866,-0.126353,0.038082313,0.13313027,0.39129543,0.5206808,0.106807,0.1604751,-0.0536681
45,0.118047155,0.006703384,"('incompetent', 'competent')",-0.40897366,-0.45068267,0.14666966,0.13396004,-0.26299846,-0.35129905,-0.1018138,-0.1653296,0.0635158
25,0.06042764,0.015752438,"('egoistic', 'altruistic')",0.98416746,0.9704722,0.41666988,0.3838222,1.2649673,1.1265326,0.6815581,0.6241449,0.0574132
0,0.05021342,-0.108313546,"('unsociable', 'sociable')",-0.027699322,-0.022137307,0.9731678,0.99314505,-0.28641495,-0.2785606,0.1773167,0.1460334,0.0312833
79,-0.048458733,0.022677591,"('wavering', 'unwavering')",0.5052365,0.46681035,-1.3101716,-1.4576643,0.058669053,0.026790062,-0.1986812,-0.2353466,0.0366654
84,-0.04050474,-0.042958245,"('inferior', 'superior')",1.3084351,1.2917951,0.008773604,-0.08959032,0.72226566,0.6256683,0.4997424,0.4462287,0.0535137
30,-0.012040103,0.052548043,"('intolerant', 'tolerant')",-0.20706631,-0.002680298,0.38436237,0.55086696,0.8984062,1.0230356,0.2659155,0.4059426,-0.1400271
