,morgan_male,morgan_female,tuple,stanley_male,stanley_female,dean_male,dean_female,witter_male,witter_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
26,0.9094128,1.1208217,"('hardhearted', 'benevolent')",0.840254,0.7373894,-1.3473753,-1.2511804,-0.59734,-0.5476062,2.634632,2.5330997,1.1015939,0.99801385,0.5901963,0.598423,-0.0082267
3,-0.886078,-1.5376508,"('repellent', 'pleasant')",-0.70027554,-1.030175,0.9850773,0.9598556,-2.1515374,-2.1472297,-0.9217006,-0.9693506,0.6731196,0.50193286,-0.5002325,-0.7037695,0.203537
16,0.87788296,0.98098457,"('unpopular', 'popular')",0.27933812,0.211224,-1.2329786,-1.4156795,0.55701435,0.36034313,0.71116126,0.6520558,0.7573012,0.71835804,0.3249532,0.2512143,0.0737389
8,0.87485266,1.2927467,"('unaffectionate', 'affectionate')",0.87667125,0.94364506,-1.5512228,-1.4505706,-0.76190954,-0.6652777,1.1264403,1.0210754,0.8013708,0.9765631,0.2277005,0.3530303,-0.1253298
34,0.8510383,0.2350671,"('mean', 'honorable')",0.8675629,0.5770627,0.045873664,-0.12436602,-0.7058056,-0.8949263,0.3838325,0.20233712,5.02977,4.7595773,1.078712,0.7924586,0.2862534
37,-0.81792164,-1.0956191,"('fake', 'genuine')",-1.3634312,-1.5415331,0.9130358,0.9607787,0.018511109,-0.011832049,-0.84393895,-0.75105405,-0.1820766,-0.10941844,-0.3793036,-0.4247797,0.0454761
33,0.81327,1.1880902,"('wrong', 'right')",0.19777444,0.2846433,-0.26014894,-0.31472003,0.52078485,0.563049,0.69859105,0.58237696,-0.6654341,-0.70729166,0.2174729,0.2660246,-0.0485517
65,-0.8100352,-1.4108373,"('insecure', 'secure')",-1.4008613,-1.7507921,1.0877191,1.072165,-1.960636,-2.1920352,-0.8195336,-0.82071275,-1.3783462,-1.5315185,-0.8802822,-1.1056218,0.2253396
60,-0.807577,-1.3126514,"('inefficient', 'efficient')",-0.7884826,-0.99057,1.6871246,1.8054342,-2.0389457,-2.2413714,-0.8114958,-0.9047995,-0.8982111,-1.201579,-0.6095979,-0.8075895,0.1979916
28,-0.8074973,-0.6256367,"('disloyal', 'loyal')",-0.9545424,-0.8362093,-0.52330315,-0.319257,-2.1905706,-2.1005633,-0.34590134,-0.35225007,-0.075023845,-0.25121313,-0.8161397,-0.7475216,-0.0686181
31,-0.76538724,0.06865278,"('evil', 'good')",-1.1006342,-0.8242802,-3.5633965,-3.5977845,0.39400983,0.46053562,-0.13410076,0.014260745,-0.6470447,-0.36993295,-0.9694256,-0.7080914,-0.2613342
30,-0.7625837,-1.1496942,"('intolerant', 'tolerant')",-1.745179,-2.1369932,0.7878691,0.794729,-1.7005123,-1.9413439,-1.1432041,-1.2791673,-1.080704,-1.3542377,-0.940719,-1.1777845,0.2370655
77,-0.7065844,-0.7401592,"('unmotivated', 'motivated')",-0.1683924,0.06152022,0.3986814,0.510656,-2.0808253,-1.9256469,-0.22873563,-0.18641907,-0.34198064,-0.3631886,-0.5213062,-0.4405396,-0.0807666
1,0.69079036,1.3452024,"('unfriendly', 'friendly')",0.2649212,0.62772876,-1.4765365,-1.3837807,-2.55441,-2.3587005,0.4267991,0.62781066,1.2235343,1.3147957,-0.2374836,0.0288427,-0.2663263
88,0.68186146,0.28324237,"('low', 'eminent')",0.7551385,0.49241006,0.64345455,0.48197094,-1.2811704,-1.5435011,0.33112943,0.06013846,-0.65523404,-1.014236,0.0791966,-0.2066626,0.2858592
80,-0.6762079,-0.9205028,"('dominated', 'dominating')",-0.3195223,-0.37258595,1.8785319,2.180874,0.3026732,0.54187113,0.037491992,0.14364466,-0.5021175,-0.5813903,0.1201416,0.1653185,-0.0451769
39,0.6716258,0.4066289,"('exploitative', 'cooperative')",0.2204097,-0.14853477,1.3679185,1.3229977,-0.29017106,-0.4773531,0.31409213,-0.058312822,-0.017056052,-0.12478947,0.3778032,0.1534394,0.2243638
79,0.6652158,1.0782472,"('wavering', 'unwavering')",0.798107,1.1080372,-1.5859797,-1.4634969,-0.084104285,0.14335681,1.0651745,1.2022216,0.5045206,0.6242236,0.2271556,0.448765,-0.2216094
32,0.65576535,-0.02115889,"('unkind', 'kind')",0.23560622,-0.35387054,0.60512954,0.42627442,-2.289286,-2.6720273,-0.60641295,-0.8527543,-0.03575334,-0.2274012,-0.2391585,-0.616823,0.3776645
19,-0.65428275,-0.58492386,"('inhospitable', 'hospitable')",-0.3119028,-0.3288987,-0.5255025,-0.74922675,0.24110116,0.25397086,-0.69113827,-0.58073837,0.41804367,0.5034461,-0.2539469,-0.2477284,-0.0062185
82,-0.62428117,-1.3036942,"('poor', 'rich')",-0.49436703,-0.84010834,0.42616656,0.29264322,-1.7991803,-2.0069466,-1.0425247,-1.1195909,4.0704827,3.855956,0.0893826,-0.1869568,0.2763394
0,-0.6119841,-0.8485857,"('unsociable', 'sociable')",-0.6424397,-0.6826358,0.97643876,1.1491102,-1.2548676,-1.1377965,-0.13572988,0.021128332,-0.18998352,-0.3550078,-0.309761,-0.3089646,-0.0007964
69,0.61160475,1.1209021,"('lazy', 'industrious')",0.87960356,1.1166846,-1.4339341,-1.4243668,2.5873423,2.6178088,1.3814285,1.3563045,0.19074276,0.4450614,0.702798,0.8720657,-0.1692677
29,-0.61026716,-0.382912,"('unfair', 'fair')",-1.77223,-1.8317863,-1.657265,-1.6918409,0.0017426526,0.23843153,-0.5818231,-0.39887118,-0.9609868,-0.88716245,-0.9301382,-0.8256903,-0.1044479
12,0.6000459,0.898737,"('unsupportive', 'supportive')",0.9694452,0.9516182,0.7525427,0.88055664,-1.3760719,-1.2880561,0.9027583,0.92378134,-1.6762838,-1.7292064,0.0287394,0.1062384,-0.077499
52,0.5684296,0.9411115,"('irrational', 'rational')",-1.2492886,-1.0673962,-2.716531,-2.7578166,-0.050300673,-0.1358524,0.64422005,0.60854495,-0.24052233,-0.126593,-0.5073321,-0.4230003,-0.0843318
49,-0.5634816,-0.66994965,"('unable', 'able')",-0.1960981,-0.14331827,-0.19709314,-0.0042830072,-0.3256356,-0.29333934,-0.026189968,0.036332294,-0.43910438,-0.52618456,-0.2912671,-0.2667904,-0.0244767
51,-0.5598587,-0.6975028,"('uneducated', 'educated')",0.23449908,0.15848097,1.681505,1.5805502,-1.0886184,-1.1414521,0.0006241575,-0.0723665,-0.52224445,-0.74505216,-0.0423489,-0.1528904,0.1105415
78,0.55105513,0.6314264,"('nonresilient', 'resilient')",1.305279,1.6328633,0.4900249,0.86204135,-0.5025232,-0.10479118,1.3492723,1.5450381,1.8393552,1.8687788,0.8387438,1.0725594,-0.2338156
47,0.53807324,-0.05654334,"('stupid', 'smart')",0.020082058,-0.21833889,0.70440054,0.7205332,-0.9533682,-0.958949,0.11196253,0.108524516,3.333355,3.0575402,0.6257509,0.4421278,0.1836231
68,-0.5187583,-0.793692,"('dependent', 'independent')",-0.8281409,-1.0530365,0.37484905,0.17979924,-0.11504028,-0.37639076,-0.92447084,-0.90963256,-1.1995956,-1.1591698,-0.5351928,-0.6853537,0.1501609
27,-0.49443865,-0.12692665,"('hardhearted', 'softhearted')",-1.3783425,-1.2648127,-0.8856326,-0.8915924,-1.0147299,-1.0170076,-1.2011201,-1.0014876,-0.12705627,-0.089797765,-0.85022,-0.7319375,-0.1182825
75,0.45009193,0.665529,"('meek', 'impulsive')",0.42140564,0.6264321,-0.45964488,-0.49334806,1.3532597,1.5427992,-0.13505088,-0.14519858,0.530432,0.7537889,0.3600822,0.4916671,-0.1315849
55,-0.3998678,-0.65109473,"('incompetent', 'clever')",-0.59597296,-0.61212087,2.2345514,2.4975061,-2.0092518,-2.0699263,-0.9030776,-0.75964785,-1.110783,-1.1948105,-0.464067,-0.4650156,0.0009486
64,-0.39451012,-0.21355495,"('shy', 'confident')",-0.7875317,-0.76008916,0.69720227,0.79760164,0.5026908,0.6027235,-0.052912384,-0.09380849,-5.4532146,-5.3767605,-0.9147126,-0.840648,-0.0740646
20,0.39209002,0.112493746,"('rough', 'thoughtful')",0.52499396,0.417259,0.29789892,0.23820962,-1.0588462,-1.0714376,0.20494023,0.2525901,-0.61555994,-0.78863704,-0.0424138,-0.1399204,0.0975066
63,0.39104667,0.36861983,"('unperceptive', 'insightful')",0.67225254,0.68532574,0.7569723,1.0022537,-1.7078556,-1.6895629,1.1161027,1.2254423,0.5606693,0.3248414,0.298198,0.3194866,-0.0212886
38,0.37575293,0.4672015,"('untruthful', 'truthful')",0.29274568,0.21572608,-0.40468562,-0.49078614,-0.6822765,-0.6678574,-0.5123178,-0.659415,0.3804591,0.16375624,-0.0917204,-0.1618958,0.0701754
53,-0.37546447,0.28436565,"('uncreative', 'creative')",-0.020152085,0.5197748,-0.7341366,-0.31298283,-1.6872908,-1.2052636,0.9013949,1.2302561,1.4462405,1.6878854,-0.0782347,0.3673393,-0.445574
11,0.35698155,-0.065615185,"('unhelpful', 'helpful')",0.44889253,0.28295904,0.96905243,1.148648,-1.5231647,-1.6912194,-0.9649941,-1.102033,1.892569,1.5179871,0.1965561,0.0151211,0.181435
72,-0.34338006,-0.37443134,"('unambitious', 'ambitious')",0.046798244,-0.01639961,0.31432807,0.22249101,-1.9964461,-2.0534048,-0.6853374,-0.8920486,-1.4419457,-1.5995263,-0.6843305,-0.7855533,0.1012228
13,-0.33876908,-0.48383623,"('impolite', 'polite')",-0.14288256,-0.30281678,2.3378623,2.401132,-0.93197834,-1.0609121,-0.70446897,-0.66081965,-0.27487582,-0.5013111,-0.0091854,-0.1014273,0.0922419
61,0.32816678,0.45073152,"('illogical', 'logical')",0.30745566,0.44572103,0.68948895,0.8226647,-0.5655251,-0.45973074,0.44122794,0.6402625,-0.267078,-0.18691151,0.1556227,0.2854562,-0.1298335
5,0.29424715,1.2733408,"('distant', 'outgoing')",-0.09639919,0.39864963,-2.290226,-2.1745095,1.1327456,1.576221,0.65840125,0.9777677,0.2541461,0.5788183,-0.0078475,0.4383813,-0.4462288
73,0.2896706,0.6458612,"('helpless', 'self-reliant')",-0.84744,-0.9236637,0.7645723,0.63426644,1.9165603,1.8925,-0.44565505,-0.32229558,-2.7950144,-2.5759456,-0.1862177,-0.1082128,-0.0780049
21,0.28478456,-0.38332984,"('immoral', 'moral')",-0.5393176,-0.99631,2.0170999,1.8989202,-1.5552386,-1.8886057,-0.73820853,-0.88214463,-1.8465041,-2.127138,-0.3962307,-0.729768,0.3335373
84,0.28419632,0.5137776,"('inferior', 'superior')",0.9104081,1.0665216,0.74558043,0.84311545,0.30952987,0.46242487,1.0173024,1.04196,0.7809979,0.68393,0.6746691,0.7686216,-0.0939525
74,-0.24969815,0.06029953,"('undedicated', 'dedicated')",-0.09539916,0.07235447,0.83637744,0.9974549,-0.87780946,-0.7689026,0.3552152,0.5153958,0.008145895,0.13745971,-0.0038614,0.1690103,-0.1728717
56,-0.23771873,-0.4303639,"('impractical', 'practical')",-0.49979538,-0.72109073,1.3813447,1.3970009,-1.4892606,-1.5078125,-0.7362875,-0.7704063,-0.85193044,-1.0908107,-0.405608,-0.5205805,0.1149725
15,0.23051977,0.4451947,"('boring', 'funny')",-0.94383174,-0.90055376,-1.1111536,-1.036785,0.59168214,0.5589913,0.0604731,0.19880739,-0.23276904,-0.1263737,-0.2341799,-0.1434532,-0.0907267
24,-0.22549844,-0.40343443,"('dishonest', 'honest')",-0.8756249,-1.174382,0.70401675,0.70905733,-2.1116884,-2.2843792,-0.9746879,-0.91030717,-0.8506944,-0.9134681,-0.7223628,-0.8294856,0.1071228
44,-0.21310164,-0.3696213,"('prejudiced', 'unprejudiced')",-0.43206248,-0.5998026,-1.4757835,-1.5746673,0.7398534,0.73500764,-1.4369804,-1.662113,-1.9304188,-1.8384417,-0.7914156,-0.8849398,0.0935242
41,-0.21229687,-0.44818932,"('unforgiving', 'forgiving')",-0.5211142,-0.801734,-0.50823045,-0.63834405,-1.7547458,-1.9626316,-0.41543338,-0.6067689,-0.5229584,-0.6573125,-0.6557965,-0.8524967,0.1967002
59,0.20709851,0.5921332,"('foolish', 'wise')",-0.45287848,-0.39969045,-1.1600432,-1.2965293,1.2209873,1.1335384,1.2351849,1.1755513,-0.07988893,-0.084656954,0.1617433,0.1867244,-0.0249811
62,0.1905022,0.22686765,"('incompetent', 'brilliant')",0.12777545,0.3461418,1.5566952,1.8141352,-1.7096509,-1.6527076,-0.9771608,-0.9396101,-0.7780881,-1.0224127,-0.2649878,-0.2045976,-0.0603902
18,-0.17598504,-0.20567791,"('disagreeable', 'welcoming')",-0.18446475,-0.3830294,-0.40429044,-0.6505813,-1.3673693,-1.694867,0.19307123,-0.023324654,-1.5174984,-1.6623778,-0.5760895,-0.7699763,0.1938868
46,0.1621527,-0.0278484,"('uncompetitive', 'competitive')",0.9110259,1.0568168,2.860463,3.412271,-1.7733222,-1.5389744,0.073282644,0.2613204,0.13539526,0.13926688,0.3948329,0.5504754,-0.1556425
7,-0.1591788,-0.20537275,"('insensitive', 'sensitive')",-0.6154479,-0.6101064,0.99469936,1.2465363,-1.9371243,-1.6601195,-0.82508665,-0.67511916,-0.5989686,-0.5856872,-0.5235178,-0.4149781,-0.1085397
76,-0.15410753,-0.87129104,"('anxious', 'daring')",-0.032517154,-0.4230015,2.4069862,2.4623613,-0.63843584,-0.82472456,0.62921125,0.59271336,-0.015582491,-0.08169609,0.3659257,0.1423936,0.2235321
35,0.14722814,0.617113,"('corrupt', 'incorrupt')",0.6346162,0.8168924,-1.5576429,-1.7300873,2.6755116,2.6617587,0.41879898,0.4028262,0.06553704,0.2965957,0.3973415,0.5108498,-0.1135083
17,0.1280718,-0.24708341,"('nasty', 'nice')",0.015632086,-0.24452172,-0.5502503,-0.9081774,0.7608982,0.72484785,0.15764728,0.059650905,-0.3386939,-0.44429854,0.0288842,-0.1765971,0.2054813
6,0.077027045,1.0743105,"('distant', 'open')",-0.081574194,0.44377723,-2.267736,-2.170594,0.7254814,1.0703174,0.6220845,0.91471463,0.3672557,0.6320428,-0.0929103,0.3274281,-0.4203384
42,0.03438852,0.023728978,"('unreliable', 'reliable')",-0.478004,-0.8003477,0.098771125,0.09624023,0.15197559,0.25988847,0.38258865,0.39729828,-2.8180466,-2.7594564,-0.4380544,-0.4637747,0.0257203
67,-0.027031187,-0.06392498,"('doubtful', 'determined')",0.057748415,0.042848445,0.74441385,0.5006597,0.28783894,0.13426504,0.20329048,0.026400555,-0.6385633,-0.81545067,0.1046162,-0.0292003,0.1338165
43,-0.025678117,-0.12736817,"('irresponsible', 'responsible')",-0.4524538,-0.6268598,0.78806984,0.89684933,-2.6475182,-2.7504678,-0.7822754,-0.7141955,-0.1592996,-0.24229077,-0.5465259,-0.5940554,0.0475295
25,-0.007964745,0.10886601,"('egoistic', 'altruistic')",0.3319541,0.5858532,-1.922264,-1.9423583,-0.87920177,-0.8638212,0.6858635,0.68020594,1.1505762,1.3766639,-0.1068395,-0.0090984,-0.0977411
