,expeditors_male,expeditors_female,tuple,international_male,international_female,wa_male,wa_female,inc_male,inc_female,average_male,average_female,male-female
56,1.4484998,1.1491741,"('impractical', 'practical')",1.5148014,1.3893179,2.6712437,1.6706812,0.27132338,0.22180623,1.476467,1.1077448,0.3687222
44,1.4201835,1.5292057,"('prejudiced', 'unprejudiced')",0.6984602,0.91919106,-0.8888167,-0.47092602,-1.2486377,-1.1378542,-0.0047027,0.2099041,-0.2146068
28,-1.3184108,-1.3124518,"('disloyal', 'loyal')",-0.64748615,-0.4360144,0.45721772,0.2607534,0.8739973,1.0289849,-0.1586705,-0.114682,-0.0439885
10,-1.2959529,-1.560042,"('unsympathetic', 'sympathetic')",-0.6644549,-0.75787956,1.7254331,0.60657847,-0.009697504,-0.2928208,-0.061168,-0.501041,0.439873
46,-1.2304324,-1.4832689,"('uncompetitive', 'competitive')",1.0784293,0.91858023,2.3359175,1.1082622,-0.33855602,-0.6917825,0.4613396,-0.0370522,0.4983918
78,-1.2094203,-1.3127493,"('nonresilient', 'resilient')",0.4675391,0.11450041,-0.4101505,-0.60509783,0.675171,0.26238254,-0.1192152,-0.385241,0.2660258
60,1.0897593,0.83069134,"('inefficient', 'efficient')",1.3309726,1.1058365,3.2121623,1.8713114,0.40062252,0.22189385,1.5083792,1.0074333,0.5009459
50,1.0832996,1.0909189,"('clumsy', 'skillful')",-0.25175565,-0.24037471,-0.9735835,-0.48727736,0.2032586,0.2413315,0.0153048,0.1511496,-0.1358448
42,1.081414,0.90817624,"('unreliable', 'reliable')",0.6867219,0.65476274,1.1365566,0.92275965,-2.8203857,-2.6443694,0.0210767,-0.0396677,0.0607444
75,1.0346118,1.2109613,"('meek', 'impulsive')",-0.20628314,-0.08117546,-2.2964358,-1.599982,-0.7005633,-0.46104553,-0.5421677,-0.2328104,-0.3093573
82,-1.0333183,-1.1739064,"('poor', 'rich')",-0.47864246,-0.45308575,0.5585164,0.4496357,6.12861,5.6383424,1.2937914,1.1152465,0.1785449
0,-0.9590006,-1.1044902,"('unsociable', 'sociable')",-0.1607314,-0.2373093,0.77384675,-0.19981176,-0.4033711,-0.57915,-0.1873141,-0.5301903,0.3428762
35,0.93706137,1.200574,"('corrupt', 'incorrupt')",-0.52992874,-0.14307198,-3.1273437,-1.6650994,-0.31775802,0.026933813,-0.7594923,-0.1451659,-0.6143264
40,-0.9273492,-0.9407145,"('stingy', 'generous')",0.011116467,-0.12171714,0.09396827,0.2270986,-1.3640147,-1.3849038,-0.5465698,-0.5550592,0.0084894
3,-0.9246768,-1.0993484,"('repellent', 'pleasant')",0.070116445,-0.12350242,1.6602584,0.94780546,0.44085622,0.13760853,0.3116386,-0.0343592,0.3459978
23,-0.90251124,-1.0325326,"('insincere', 'sincere')",0.13132292,0.0432837,2.5737205,1.7561761,5.8560004,5.349797,1.9146332,1.529181,0.3854522
31,-0.8922498,-0.57562935,"('evil', 'good')",-1.0230024,-0.9769313,-2.4479015,-1.4216869,-1.1020877,-0.90957385,-1.3663104,-0.9709553,-0.3953551
25,-0.8402105,-0.635036,"('egoistic', 'altruistic')",-0.22417712,-0.18001527,-1.1717118,-0.77673995,1.0035478,1.0858593,-0.3081379,-0.126483,-0.1816549
18,-0.835457,-0.7357412,"('disagreeable', 'welcoming')",0.90524346,0.79770964,0.15994917,0.4537136,-0.3087492,-0.25767434,-0.0197534,0.0645019,-0.0842553
16,-0.79380953,-0.64478046,"('unpopular', 'popular')",0.0137820095,-0.08719629,-1.0738152,-0.72023,0.61262935,0.5787472,-0.3103033,-0.2183649,-0.0919384
41,-0.7856755,-0.53457767,"('unforgiving', 'forgiving')",-0.41823104,-0.10885927,0.64788175,0.8106638,-0.29719198,-0.26138988,-0.2133042,-0.0235407,-0.1897635
36,-0.7757469,-0.48841897,"('hostile', 'amicable')",-0.5303461,-0.12942724,-3.872519,-2.3685768,-0.38723058,-0.006062247,-1.3914605,-0.7481213,-0.6433392
51,-0.76907253,-0.9721576,"('uneducated', 'educated')",1.0680404,1.1276143,0.93557453,0.39416203,0.16354811,-0.11989378,0.3495226,0.1074312,0.2420914
81,0.76349324,0.4901051,"('submissive', 'aggressive')",0.668558,0.5052304,1.8431226,0.66066575,-0.7284268,-1.0194851,0.6366867,0.1591291,0.4775576
65,-0.7560058,-0.9712098,"('insecure', 'secure')",0.35207653,0.17062834,2.294815,1.3328923,-0.51663274,-0.8023999,0.3435633,-0.0675223,0.4110856
59,0.7149839,0.76914626,"('foolish', 'wise')",-0.70722884,-0.55593485,-1.3203216,-0.25328693,0.2526513,0.5819607,-0.2649788,0.1354713,-0.4004501
57,-0.7054127,-0.8699703,"('unimaginative', 'imaginative')",-0.28682774,-0.38959396,0.2731116,-0.32583255,-2.4390507,-2.3678937,-0.7895449,-0.9883226,0.1987777
4,0.70385206,0.7471115,"('disliked', 'liked')",-0.11072393,0.019648094,-1.9643819,-0.8383965,-6.1177983,-5.5416245,-1.872263,-1.4033153,-0.4689477
47,0.6596192,0.58946174,"('stupid', 'smart')",0.071445264,0.20574844,1.4103895,1.199341,5.514008,5.24249,1.9138656,1.8092602,0.1046054
27,-0.6584526,-0.624318,"('hardhearted', 'softhearted')",-1.1115766,-1.4688736,0.39994785,0.19562802,1.4187491,1.3377126,0.012167,-0.1399627,0.1521297
19,-0.651614,-0.5469575,"('inhospitable', 'hospitable')",-1.15066,-0.9716948,-1.4819651,-0.8081348,-0.4485171,-0.21289021,-0.933189,-0.6349193,-0.2982697
70,0.6410525,0.34039629,"('lethargic', 'energetic')",0.6921316,0.50134706,2.1961012,1.2907902,1.4083093,1.0642123,1.2343986,0.7991865,0.4352121
87,0.6261976,0.54706204,"('unsuccessful', 'successful')",1.9692245,1.6399701,1.2369813,0.63130325,0.6921545,0.4682686,1.1311394,0.821651,0.3094884
72,-0.6216763,-0.51113135,"('unambitious', 'ambitious')",-0.13895878,-0.34724364,0.4813065,0.31002644,-1.2004675,-1.2470236,-0.369949,-0.448843,0.078894
88,0.59735614,0.52373296,"('low', 'eminent')",-0.22025971,-0.2372034,-0.55007863,-0.7365814,0.28500155,0.4976096,0.0280048,0.0118894,0.0161154
38,0.56438875,0.5528419,"('untruthful', 'truthful')",0.030465089,0.1409558,-0.5234941,-0.36800268,0.13077356,0.26829916,0.0505333,0.1485235,-0.0979902
30,0.5514777,0.49468035,"('intolerant', 'tolerant')",0.33206248,0.43740186,1.9864908,1.7187378,1.4254218,1.5077564,1.0738631,1.0396441,0.034219
71,0.51952976,0.5226609,"('diffident', 'self-confident')",0.63941956,0.41569757,-0.1849908,0.13830748,0.19637461,0.23880863,0.2925833,0.3288687,-0.0362854
58,-0.498264,-0.54033023,"('undiscriminating', 'discriminating')",-0.5185873,-0.49195608,0.6613917,0.53695303,-0.20188195,-0.13507102,-0.1393354,-0.1576011,0.0182657
80,0.48242766,0.1745258,"('dominated', 'dominating')",0.69227636,0.5092088,2.4122622,1.404896,-1.2625012,-1.5978855,0.5811163,0.1226863,0.45843
6,-0.44613445,-0.12074795,"('distant', 'open')",-0.34829113,-0.2798007,-2.5472345,-1.5352304,0.34329957,0.79442596,-0.7495901,-0.2853383,-0.4642518
24,-0.43900746,-0.5611341,"('dishonest', 'honest')",-0.06802209,-0.13308275,0.7299907,0.14252594,0.9853417,0.97212034,0.3020757,0.1051074,0.1969683
13,0.39490023,0.14250669,"('impolite', 'polite')",2.0487216,1.7363042,2.2808373,1.3844064,-0.10169776,-0.37038016,1.1556903,0.7232093,0.432481
33,0.38555726,0.48977426,"('wrong', 'right')",0.26841164,0.09971907,-0.17904817,0.2811845,-0.44721875,-0.43641973,0.0069255,0.1085645,-0.101639
7,-0.38295743,-0.5264962,"('insensitive', 'sensitive')",0.18724672,-0.15300332,2.0653543,1.0490177,1.0275654,0.72497016,0.7243023,0.2736221,0.4506802
63,-0.37598556,-0.44473866,"('unperceptive', 'insightful')",1.2451946,0.994045,1.6390682,1.0244633,0.9873188,0.7102924,0.873899,0.5710155,0.3028835
66,-0.37371114,-0.41330278,"('inactive', 'active')",0.88955146,0.66589123,-0.56372976,-0.5406039,0.69883144,0.5715449,0.1627355,0.0708824,0.0918531
49,-0.34036484,-0.1919448,"('unable', 'able')",-0.41615066,-0.34039426,-0.23271827,-0.24181682,-0.7115781,-0.91028816,-0.425203,-0.421111,-0.004092
85,-0.33839253,-0.07554688,"('insignificant', 'prestigious')",-1.5616231,-1.2666112,-4.2984214,-2.5253553,0.33571288,0.8853701,-1.465681,-0.7455359,-0.7201451
77,-0.31683728,-0.44234905,"('unmotivated', 'motivated')",-0.27492708,-0.42078695,-0.18252277,-0.63140005,-0.6411888,-0.94839376,-0.353869,-0.6107324,0.2568634
52,-0.3157614,-0.09359548,"('irrational', 'rational')",-1.627866,-1.2406732,-1.9369153,-1.2269075,0.041525196,0.43446708,-0.9597544,-0.5316773,-0.4280771
54,-0.3136459,-0.2744372,"('incapable', 'capable')",-0.09905826,-0.14290212,-0.26191255,0.11499253,0.72743875,0.8499468,0.0132055,0.1369,-0.1236945
76,-0.30810413,-0.39503855,"('anxious', 'daring')",1.1031938,1.0748005,2.3255246,1.4106336,0.53652775,0.43158025,0.9142854,0.6304939,0.2837915
22,0.29789376,0.103275016,"('untrustworthy', 'trustworthy')",0.19881561,0.08653195,1.5735703,1.0512505,-0.8228849,-1.0578879,0.3118487,0.0457924,0.2660563
2,0.27982298,0.49919778,"('unlikable', 'likable')",0.85454345,1.153904,1.2368635,1.6609592,0.29888964,0.58001304,0.6675299,0.9735185,-0.3059886
5,0.27422723,0.50759774,"('distant', 'outgoing')",-0.122323126,-0.044630438,-2.4081924,-1.4442948,-0.23962046,0.15331703,-0.6239772,-0.2070026,-0.4169746
34,0.27113175,0.27703315,"('mean', 'honorable')",0.9463754,0.9294705,0.4463517,0.04992665,6.336166,6.035302,2.0000062,1.8229331,0.1770731
62,-0.2556871,-0.29604146,"('incompetent', 'brilliant')",0.8662568,0.6954948,2.2590184,1.4334916,0.45572856,0.2862709,0.8313292,0.5298039,0.3015253
45,-0.24213792,-0.41618714,"('incompetent', 'competent')",0.13373601,0.08204808,1.6805843,0.95762414,-0.061494894,-0.23178011,0.3776719,0.0979262,0.2797457
37,0.23828489,0.043927714,"('fake', 'genuine')",-0.32526308,-0.34542105,-0.18676484,-0.22637942,0.7825979,0.6316133,0.1272137,0.0259351,0.1012786
20,-0.23749979,-0.27220836,"('rough', 'thoughtful')",-0.3627667,-0.47023326,0.024349097,-0.19536382,0.852916,0.7420592,0.0692496,-0.0489366,0.1181862
43,-0.23279817,-0.3156527,"('irresponsible', 'responsible')",0.49627036,0.5056664,1.7394218,0.890182,1.0178521,0.87005466,0.7551865,0.4875626,0.2676239
17,0.21972954,0.15763415,"('nasty', 'nice')",-1.4922596,-1.3394756,-0.89094245,-0.6712229,-0.5596808,-0.4329653,-0.6807884,-0.5715075,-0.1092809
11,0.21894026,0.123080514,"('unhelpful', 'helpful')",0.7932581,0.8804491,1.0568588,0.52000964,1.8205153,1.9293964,0.972393,0.8632339,0.1091591
29,-0.16617331,-0.32915503,"('unfair', 'fair')",-0.8938223,-0.91674614,-0.5350442,-0.3376443,-0.52804184,-0.5767603,-0.5307704,-0.5400764,0.009306
12,0.14407541,0.0991134,"('unsupportive', 'supportive')",0.53928566,0.3384248,0.3486679,0.1399331,-1.5696812,-1.5291218,-0.1344131,-0.2379126,0.1034995
74,0.13391659,0.25636142,"('undedicated', 'dedicated')",0.9809598,1.0058155,1.486285,1.2840061,0.13755882,0.3239219,0.6846801,0.7175263,-0.0328462
39,0.12659472,0.27103665,"('exploitative', 'cooperative')",1.1521034,1.3139509,2.0409448,1.813093,0.34715495,0.24800533,0.9166995,0.9115214,0.0051781
83,0.11735371,0.118393995,"('powerless', 'powerful')",-0.21242931,-0.039738774,-0.36202914,-0.5426453,-1.0447732,-0.9705443,-0.3754695,-0.3586336,-0.0168359
68,-0.11087689,-0.35536033,"('dependent', 'independent')",0.6737094,0.3110119,0.19343825,-0.07728247,-0.57694507,-0.93524957,0.0448314,-0.2642201,0.3090515
14,0.106382355,-0.022305295,"('antisocial', 'social')",0.9776507,0.9417141,1.6902027,0.89735454,-0.606635,-0.8610021,0.5419002,0.2389403,0.3029599
79,-0.10201295,-0.074019104,"('wavering', 'unwavering')",-0.33821714,-0.19460142,-2.897521,-2.0685925,-0.14741787,-0.03711024,-0.8712922,-0.5935808,-0.2777114
26,-0.065907955,0.06821084,"('hardhearted', 'benevolent')",0.7235635,0.60032,0.7181684,0.8527627,1.2041538,1.5310736,0.6449944,0.7630918,-0.1180974
84,0.047453303,0.13003932,"('inferior', 'superior')",-0.0071420223,0.09997077,-0.29914632,-0.24268365,0.35408476,0.5036631,0.0238124,0.1227474,-0.098935
61,-0.04246222,-0.11660748,"('illogical', 'logical')",0.061165687,-0.023332205,1.3936937,0.9661936,0.12072398,0.043910675,0.3832803,0.2175412,0.1657391
32,0.03196642,-0.067277834,"('unkind', 'kind')",0.3360491,0.19075881,1.7849158,1.3637273,0.68010104,0.73304635,0.708258,0.5550637,0.1531943
15,0.028678913,0.1871935,"('boring', 'funny')",-0.09442007,-0.035434145,-0.14544308,0.06377161,0.6625107,0.6832913,0.1128316,0.2247056,-0.111874
21,-0.013808716,-0.26094627,"('immoral', 'moral')",0.49813175,0.36852604,1.8017738,0.628033,-0.32198164,-0.77953553,0.4910288,-0.0109807,0.5020095
