,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,male-female
8,-1.8603398,-1.934507,"('unaffectionate', 'affectionate')",-1.1523699,-1.5426046,0.9782841,0.75618196,-0.7672963,-1.1135708,-0.7004305,-0.9586251,0.2581946
45,-1.8029107,-1.6961238,"('incompetent', 'competent')",-1.0939374,-0.79070574,-1.5890878,-1.3158778,-0.5211557,-0.30720243,-1.251773,-1.0274774,-0.2242956
36,-1.3756118,-1.6486938,"('hostile', 'amicable')",-0.7077135,-1.2651072,0.31270206,-0.30305055,-0.9348998,-1.4881291,-0.6763808,-1.1762452,0.4998644
55,-1.3659375,-1.1917173,"('incompetent', 'clever')",-0.93402576,-0.62832314,-1.4626658,-1.189012,-0.078612715,0.42950782,-0.9603105,-0.6448862,-0.3154243
74,1.315765,1.3817828,"('undedicated', 'dedicated')",0.3697756,0.39576635,0.4611811,0.29314935,-0.6859057,-0.7369715,0.365204,0.3334318,0.0317722
67,1.272356,1.3547741,"('doubtful', 'determined')",0.5745078,0.7427827,0.39893678,0.70603144,0.03198303,-0.0053098975,0.5694459,0.6995696,-0.1301237
22,-1.2035216,-0.8863823,"('untrustworthy', 'trustworthy')",-0.8611099,-0.5113294,-1.6205413,-1.5290692,-1.4592763,-1.1849003,-1.2861123,-1.0279202,-0.2581921
69,1.1304091,0.438084,"('lazy', 'industrious')",1.4416652,0.89847237,1.6865057,1.3525615,0.44202688,-0.59587914,1.1751518,0.5233097,0.6518421
1,-1.1019363,-1.068336,"('unfriendly', 'friendly')",-1.1660125,-1.7510638,1.2440218,0.67672884,-0.12558587,-0.31672835,-0.2873783,-0.6148499,0.3274716
49,-1.0752575,-0.89585215,"('unable', 'able')",-1.1689973,-0.9318427,-1.231675,-0.8583142,-0.8381113,-0.38479173,-1.0785103,-0.7677002,-0.3108101
75,-1.022882,-1.0104319,"('meek', 'impulsive')",-0.29072824,-0.4341234,-0.99705476,-0.8542459,-0.50984925,-0.49930575,-0.7051286,-0.6995267,-0.0056019
82,-1.0069807,-0.58101904,"('poor', 'rich')",-0.86576355,-0.50037116,-0.24534237,-0.3515862,4.4656096,5.9967465,0.5868807,1.1409426,-0.5540619
42,0.96091235,1.0906601,"('unreliable', 'reliable')",1.0550394,1.1927819,-0.20300545,-0.29860193,-1.9636186,-2.314368,-0.0376681,-0.082382,0.0447139
33,0.9446331,0.6969554,"('wrong', 'right')",0.61171234,0.32877332,1.7239978,1.5047505,-0.34733424,-0.9498438,0.7332523,0.3951588,0.3380935
81,0.92484266,1.161024,"('submissive', 'aggressive')",-0.006981857,0.4025538,-0.91391623,-0.5974342,-0.25345272,0.21752565,-0.062377,0.2959173,-0.3582943
37,-0.91857433,-0.74664104,"('fake', 'genuine')",-0.3874989,-0.30662477,-0.094595805,-0.07126137,-0.737042,-0.4985378,-0.5344278,-0.4057662,-0.1286616
28,0.91745013,0.86597085,"('disloyal', 'loyal')",0.41589025,0.14328027,-0.09815311,-0.36928588,0.30628303,0.5237061,0.3853676,0.2909178,0.0944498
66,0.9039397,0.84789217,"('inactive', 'active')",0.6224247,0.5325263,0.07220161,0.036176905,0.79758614,0.7399171,0.5990381,0.5391281,0.05991
29,-0.89107335,-0.9402669,"('unfair', 'fair')",-0.8370063,-0.73556733,-0.176302,0.016332492,-0.7089639,-0.4770149,-0.6533363,-0.5341291,-0.1192072
11,0.86572963,1.3878847,"('unhelpful', 'helpful')",-0.27729854,0.2407046,-1.0161879,-0.7550974,1.2801403,2.0448,0.2130959,0.729573,-0.5164771
88,0.84028935,0.5936947,"('low', 'eminent')",0.49473786,0.23120697,-0.036490176,-0.4104752,-0.2772705,-0.45382792,0.2553166,-0.0098504,0.265167
86,-0.816777,-0.87025815,"('uninfluential', 'influential')",-0.5154162,-0.5842691,0.1452317,-0.17522383,-0.27523446,-0.33139274,-0.365549,-0.490286,0.124737
41,-0.7795623,-0.78358895,"('unforgiving', 'forgiving')",-0.81785554,-0.9827571,-0.7686452,-0.92968994,-0.7823292,-0.8243177,-0.7870981,-0.8800884,0.0929903
30,-0.7723818,-0.7062175,"('intolerant', 'tolerant')",-0.79811853,-0.6981108,-1.2180936,-1.0604999,-0.9771832,-0.67569613,-0.9414443,-0.7851311,-0.1563132
79,0.76350003,0.49798128,"('wavering', 'unwavering')",0.70627695,0.45367965,0.12655033,-0.1253011,-0.19086795,-0.26748854,0.3513649,0.1397178,0.2116471
12,0.76310635,0.968686,"('unsupportive', 'supportive')",0.5364723,0.68758094,0.8403218,0.7855398,-1.8518234,-2.1530385,0.0720192,0.0721921,-0.0001729
43,-0.7449001,-0.43507907,"('irresponsible', 'responsible')",-1.4815406,-1.1571171,-1.3056012,-0.98198223,-0.77001166,-0.027671888,-1.0755134,-0.6504626,-0.4250508
26,-0.72708374,-0.63860595,"('hardhearted', 'benevolent')",-0.1496816,-0.33293894,1.2257824,0.8354918,1.0118672,0.6235539,0.340221,0.1218752,0.2183458
87,0.70611435,0.63113225,"('unsuccessful', 'successful')",0.9290305,1.0688043,0.874555,0.9822441,2.0387332,1.8770843,1.1371083,1.1398163,-0.002708
6,0.6975499,0.5106518,"('distant', 'open')",-0.00834211,-0.48545247,0.32001755,-0.083560996,-1.1341466,-1.5814636,-0.0312303,-0.4099563,0.378726
4,-0.66115266,-1.0204588,"('disliked', 'liked')",0.36342478,0.061667316,0.057285957,-0.18915942,-5.098546,-6.7773314,-1.334747,-1.9813206,0.6465736
31,-0.65057373,-0.95388675,"('evil', 'good')",0.5827139,0.017503995,0.5831767,0.13180652,-1.2269356,-1.9631596,-0.1779047,-0.691934,0.5140293
15,-0.6335748,-0.8074156,"('boring', 'funny')",0.19445331,0.20368028,0.17290875,0.09926478,-0.69314355,-0.6959691,-0.2398391,-0.3001099,0.0602708
25,-0.5736858,-0.60588,"('egoistic', 'altruistic')",0.17604737,-0.03551163,2.083178,1.877049,1.0364133,0.8010273,0.6804882,0.5091711,0.1713171
48,-0.5355525,-0.29078564,"('unintelligent', 'intelligent')",-0.15374656,0.071023695,-0.23397794,-0.15635821,0.12865698,0.5430556,-0.198655,0.0417339,-0.2403889
27,-0.5246865,-0.42631894,"('hardhearted', 'softhearted')",-0.077623285,0.051502496,-1.5042783,-1.4266964,-0.67275876,-0.5829215,-0.6948367,-0.5961086,-0.0987281
60,-0.52026755,-0.115737684,"('inefficient', 'efficient')",-1.2410735,-0.4746399,-1.1311029,-0.68807214,-0.8156917,-0.06357529,-0.927034,-0.3355063,-0.5915277
62,-0.5195715,0.006549379,"('incompetent', 'brilliant')",-1.0315413,-0.3513211,-1.0837332,-0.55526483,-0.25716385,0.38476253,-0.7230025,-0.1288185,-0.594184
80,0.5192107,0.8205989,"('dominated', 'dominating')",-0.028881207,0.23785752,-0.23432188,0.04539953,0.73851347,0.94298446,0.2486303,0.5117101,-0.2630798
51,0.4887671,0.6835953,"('uneducated', 'educated')",0.672308,1.0080119,-0.23585933,-0.34064478,0.43588722,0.77793,0.3402758,0.5322231,-0.1919473
0,-0.48676026,-0.29082918,"('unsociable', 'sociable')",-1.4444194,-1.1409894,-1.0056014,-0.8878907,-0.4781263,-0.23221105,-0.8537268,-0.6379801,-0.2157467
39,0.47425824,0.5536087,"('exploitative', 'cooperative')",0.9428948,1.2825311,0.5587623,0.756129,-0.3508287,-0.043765,0.4062717,0.637126,-0.2308543
83,-0.470809,-0.31592166,"('powerless', 'powerful')",-0.4246501,-0.17420435,0.31218734,0.33947122,-0.5255596,-0.39905688,-0.2772079,-0.1374279,-0.13978
63,-0.46112445,-0.2227696,"('unperceptive', 'insightful')",-0.06960703,0.073030114,-0.40939537,-0.47547346,0.21086437,0.57133865,-0.1823156,-0.0134686,-0.168847
54,-0.45947912,-0.30921406,"('incapable', 'capable')",-0.32206568,-0.29008973,0.07003412,0.12260659,-0.016555604,0.27951837,-0.1820166,-0.0492947,-0.1327219
35,-0.43444258,-0.81660914,"('corrupt', 'incorrupt')",0.5687137,-0.12166955,0.5886164,0.23574284,-0.6669744,-1.0987717,0.0139783,-0.4503269,0.4643052
2,0.39102864,0.3780588,"('unlikable', 'likable')",0.68322563,0.49467137,0.7252529,0.7597606,0.10268143,0.012208739,0.4755471,0.4111749,0.0643722
53,-0.3738417,-0.44883737,"('uncreative', 'creative')",-0.54969853,-0.84876543,1.4086975,0.86820036,-0.24262854,-0.416212,0.0606322,-0.2114036,0.2720358
24,-0.361318,-0.3229073,"('dishonest', 'honest')",-0.7054878,-0.96241224,0.8011451,0.88192135,-0.47134697,-0.032511126,-0.1842519,-0.1089773,-0.0752746
9,-0.34814712,-0.41007638,"('unaffectionate', 'caring')",-0.72736,-1.0545883,1.1659632,0.94459105,-0.10104422,-0.18544999,-0.0026471,-0.1763809,0.1737338
23,0.34424022,0.7099368,"('insincere', 'sincere')",-1.1241119,-0.6169489,-0.6292855,-0.44086495,3.3544843,5.0405846,0.4863318,1.1731769,-0.6868451
5,0.3399917,0.24633129,"('distant', 'outgoing')",-0.20910802,-0.55505586,0.23390985,-0.10067049,-1.0830157,-1.3414309,-0.1795555,-0.4377065,0.258151
68,-0.31097123,-0.5408406,"('dependent', 'independent')",-0.43507102,-0.4167034,-1.9097536,-1.8345199,-1.0652255,-0.63814855,-0.9302553,-0.8575531,-0.0727022
13,-0.30704322,-0.019192953,"('impolite', 'polite')",-1.0459749,-0.69415665,-0.9360297,-0.71022964,-0.86590374,-0.44175315,-0.7887379,-0.4663331,-0.3224048
56,0.28607863,0.5394101,"('impractical', 'practical')",-0.821504,-0.3503374,0.49182677,0.72102106,-0.7379988,-0.2469735,-0.1953993,0.1657801,-0.3611794
58,-0.28027606,-0.20175388,"('undiscriminating', 'discriminating')",-0.33177045,-0.2513317,0.36970744,0.21506459,-0.034549095,-0.16596527,-0.069222,-0.1009966,0.0317746
14,-0.2626083,0.046165507,"('antisocial', 'social')",-0.19334222,0.12209168,0.11755919,0.38853183,0.19087379,0.3180659,-0.0368794,0.2187137,-0.2555931
50,0.2600907,0.036790453,"('clumsy', 'skillful')",0.85189736,0.71573526,0.25094905,0.019422565,0.19594964,0.16467069,0.3897217,0.2341547,0.155567
20,-0.22787076,-0.12389502,"('rough', 'thoughtful')",0.19511092,0.33071306,-0.71561915,-0.6208989,0.33934364,0.50642586,-0.1022588,0.0230862,-0.125345
18,-0.2245826,-0.40255332,"('disagreeable', 'welcoming')",0.21165538,0.19737622,-1.3386517,-1.6019388,-1.7264341,-1.8129218,-0.7695032,-0.9050094,0.1355062
76,-0.22352836,0.15731622,"('anxious', 'daring')",-0.11567511,0.3985444,-0.13756837,0.21528599,0.3339376,0.9060458,-0.0357086,0.4192981,-0.4550067
52,0.22125334,-0.09823966,"('irrational', 'rational')",0.23716848,-0.17217366,1.5015657,1.1193414,-0.66956717,-1.0320344,0.3226051,-0.0457766,0.3683817
72,-0.21708271,0.042839505,"('unambitious', 'ambitious')",-0.32819277,-0.22001603,0.74425113,0.81174767,-1.0344262,-0.8694969,-0.2088626,-0.0587314,-0.1501312
17,0.2162556,0.083223,"('nasty', 'nice')",0.30507246,0.5095993,-0.60583985,-0.58861876,-0.49873868,-0.7073834,-0.1458126,-0.175795,0.0299824
57,-0.19935973,-0.21953169,"('unimaginative', 'imaginative')",-0.74475056,-0.76847434,-0.4537013,-0.7313544,-2.8607485,-3.3690026,-1.06464,-1.2720907,0.2074507
47,-0.1751742,0.14311066,"('stupid', 'smart')",-0.4277868,0.1419498,0.19036448,0.45718652,3.2567008,4.5849757,0.7110261,1.3318057,-0.6207796
71,0.17335913,0.20569114,"('diffident', 'self-confident')",0.587942,0.46791717,1.8008254,1.6317276,0.038735896,0.031244837,0.6502156,0.5841452,0.0660704
