,advanced_male,advanced_female,tuple,micro_male,micro_female,devices_male,devices_female,inc_male,inc_female,average_male,average_female,male-female
60,0.8187486,0.85545146,"('inefficient', 'efficient')",-0.043741405,0.18537967,-0.10190959,0.19931641,-0.16106534,-0.008636031,0.1280081,0.3078779,-0.1798698
83,0.8056506,0.8991098,"('powerless', 'powerful')",-0.1776217,-0.12544627,-0.8903295,-0.83770514,-1.2038238,-1.219877,-0.3665311,-0.3209797,-0.0455514
72,0.8052886,0.7634441,"('unambitious', 'ambitious')",-0.23316306,-0.18641625,-1.0619265,-0.8868198,-1.2475456,-1.2317618,-0.4343366,-0.3853884,-0.0489482
69,0.79304653,0.9898638,"('lazy', 'industrious')",1.4294449,1.5213015,1.0638213,1.0569737,-0.42001075,-0.33266175,0.7165755,0.8088694,-0.0922939
53,-0.77882457,-0.7546811,"('uncreative', 'creative')",0.16245013,0.17226386,0.16121396,0.14486301,0.88279164,0.82591176,0.1069078,0.0970894,0.0098184
20,0.73441505,0.63566273,"('rough', 'thoughtful')",0.5549633,0.57715744,0.4829526,0.5578733,1.2109859,1.1615176,0.7458292,0.7330528,0.0127764
29,-0.6515098,-0.64624,"('unfair', 'fair')",-0.52937037,-0.5522485,-1.1627715,-1.1851702,-0.5098923,-0.5915659,-0.713386,-0.7438061,0.0304201
16,-0.6469959,-0.62495536,"('unpopular', 'popular')",-0.30108336,-0.39411232,0.20857489,0.15292555,0.36587983,0.4200735,-0.0934061,-0.1115171,0.018111
7,0.6317027,0.5203442,"('insensitive', 'sensitive')",-0.1531198,-0.18878177,-0.24465078,-0.25220257,0.40622872,0.35940483,0.1600402,0.1096912,0.050349
81,0.6103861,0.66968924,"('submissive', 'aggressive')",-0.88198376,-0.69641715,-0.56583256,-0.3611647,-0.6981164,-0.58309233,-0.3838867,-0.2427462,-0.1411405
23,-0.57834053,-0.7593064,"('insincere', 'sincere')",-1.0602036,-1.0830497,-1.3745842,-1.3225787,5.133563,4.9955792,0.5301087,0.4576612,0.0724475
14,0.5560954,0.6367061,"('antisocial', 'social')",0.25744358,0.41784817,0.20694357,0.35379112,-0.56823677,-0.51472455,0.1130614,0.2234052,-0.1103438
45,-0.5393719,-0.6556363,"('incompetent', 'competent')",-1.2471423,-1.2139808,-1.396158,-1.2845619,-0.6474588,-0.6030407,-0.9575328,-0.9393049,-0.0182279
59,-0.51806855,-0.5343328,"('foolish', 'wise')",0.21648347,0.05585694,-0.35493925,-0.55196893,0.02364732,-0.08040404,-0.1582192,-0.2777122,0.119493
47,-0.50472045,-0.58792573,"('stupid', 'smart')",-0.3789193,-0.31424698,0.43121663,0.41822845,5.269826,5.2011886,1.2043507,1.179311,0.0250397
37,0.49071604,0.26655412,"('fake', 'genuine')",-0.30233356,-0.40989286,-0.32557744,-0.3995805,0.1373976,-0.005218884,5.07e-05,-0.1370345,0.1370852
58,-0.48835117,-0.6358043,"('undiscriminating', 'discriminating')",-0.4352258,-0.5733853,0.24587983,0.14465451,0.017387208,-0.08650018,-0.1650775,-0.2877588,0.1226813
4,-0.48714775,-0.42734087,"('disliked', 'liked')",-0.025669722,-0.11693075,0.5704029,0.44010144,-5.781941,-5.7248974,-1.4310889,-1.4572669,0.026178
54,-0.4704771,-0.58497584,"('incapable', 'capable')",0.11730015,-0.01830751,-1.063123,-1.1774029,0.78377706,0.65192896,-0.1581307,-0.2821893,0.1240586
3,-0.43031383,-0.5579922,"('repellent', 'pleasant')",-1.2591423,-1.2917287,-0.75477767,-0.76131546,0.28178272,0.2868416,-0.5406128,-0.5810487,0.0404359
8,0.42891005,0.36551586,"('unaffectionate', 'affectionate')",0.7892542,0.6262018,0.2794082,0.19981782,0.5805288,0.38727137,0.5195253,0.3947017,0.1248236
77,0.4191649,0.47434264,"('unmotivated', 'motivated')",-0.59202915,-0.43799037,-0.23717663,-0.12643567,-1.2131163,-1.1192635,-0.4057893,-0.3023367,-0.1034526
86,0.39513198,0.25925425,"('uninfluential', 'influential')",-0.51578856,-0.6031076,-0.7757654,-0.7732533,-0.31666782,-0.3745227,-0.3032725,-0.3729073,0.0696348
2,0.3826416,0.3958072,"('unlikable', 'likable')",-0.31811166,-0.24857,-0.5447734,-0.44479394,0.37938717,0.43113413,-0.0252141,0.0333944,-0.0586085
88,-0.36334625,-0.47105378,"('low', 'eminent')",-0.5875979,-0.7071936,0.2766878,0.16282593,0.00857944,-0.009279095,-0.1664192,-0.2561752,0.089756
34,0.35784593,0.41374665,"('mean', 'honorable')",-0.46864617,-0.35958838,-0.4930202,-0.38828525,5.730882,5.691261,1.2817655,1.3392835,-0.057518
52,0.34669134,0.24624094,"('irrational', 'rational')",1.1346662,0.94887847,0.032486524,-0.11865239,-0.008145474,-0.16184263,0.3764247,0.2286561,0.1477686
85,-0.32554328,-0.31216544,"('insignificant', 'prestigious')",0.52367854,0.31790006,0.7403144,0.50543994,0.7219938,0.644129,0.4151109,0.2888259,0.126285
43,-0.325519,-0.38258806,"('irresponsible', 'responsible')",-0.8023393,-0.6874646,-1.5473042,-1.3371842,-0.05120103,-0.078812554,-0.6815909,-0.6215124,-0.0600785
36,-0.29020548,-0.3715713,"('hostile', 'amicable')",0.5649354,0.36338693,0.13097644,-0.08695067,0.6251277,0.4137311,0.2577085,0.079649,0.1780595
71,0.27156675,0.34140655,"('diffident', 'self-confident')",0.9025894,0.94739676,0.91922474,0.8793129,0.36883318,0.33997068,0.6155535,0.6270217,-0.0114682
74,0.27130622,0.11224244,"('undedicated', 'dedicated')",0.10620482,0.09722512,-0.031740665,-0.0848465,0.14372866,0.034951963,0.1223748,0.0398933,0.0824815
0,-0.26876533,-0.28409374,"('unsociable', 'sociable')",-0.6352884,-0.54967415,-0.924674,-0.8396977,-0.4655315,-0.47363776,-0.5735648,-0.5367758,-0.036789
41,-0.25755215,-0.35920238,"('unforgiving', 'forgiving')",-0.18659823,-0.18093726,-0.70813155,-0.5690906,0.49244136,0.4322053,-0.1649602,-0.1692562,0.004296
22,-0.25502044,-0.4080503,"('untrustworthy', 'trustworthy')",-0.3716231,-0.42834848,-0.850608,-0.874221,-0.8748458,-0.99515086,-0.5880243,-0.6764427,0.0884184
68,0.23990019,0.2859006,"('dependent', 'independent')",-1.6968066,-1.5991737,-1.0377092,-0.947934,-0.5941946,-0.5783047,-0.7722026,-0.709878,-0.0623246
64,0.23837544,0.27605397,"('shy', 'confident')",-0.42352432,-0.30160302,-0.8083457,-0.6579926,-6.146701,-6.012239,-1.7850488,-1.6739452,-0.1111036
62,0.2361735,0.22063515,"('incompetent', 'brilliant')",-0.7159439,-0.59239966,-1.0202353,-0.83618695,-0.60871553,-0.49016497,-0.5271803,-0.4245291,-0.1026512
11,0.22238392,0.21661302,"('unhelpful', 'helpful')",0.18087247,0.17182912,-0.16509247,-0.16067791,1.7601002,1.7415957,0.499566,0.49234,0.007226
63,-0.21564288,-0.38331237,"('unperceptive', 'insightful')",-1.168307,-1.2303925,-0.92495984,-0.9512317,0.53742695,0.5415386,-0.4428707,-0.5058495,0.0629788
44,-0.19389619,-0.08058009,"('prejudiced', 'unprejudiced')",0.004334379,0.111891255,-0.45359302,-0.3329531,-1.3055423,-1.322139,-0.4871743,-0.4059452,-0.0812291
25,0.19378686,0.14182734,"('egoistic', 'altruistic')",0.8363456,0.76735854,0.51717144,0.47113487,1.4692689,1.3283278,0.7541432,0.6771622,0.076981
30,0.1864816,0.17164224,"('intolerant', 'tolerant')",0.2771603,0.33917847,0.5511821,0.6706384,0.9137542,0.9233694,0.4821445,0.5262071,-0.0440626
13,-0.18584614,-0.14406812,"('impolite', 'polite')",-0.08454758,0.061236568,-0.47682178,-0.28636375,-0.37822145,-0.2538354,-0.2813593,-0.1557577,-0.1256016
50,0.18564264,0.07673071,"('clumsy', 'skillful')",0.28742793,0.17646056,0.21495645,0.081226476,-0.09708811,-0.09907675,0.1477347,0.0588353,0.0888994
51,0.18332869,0.11222956,"('uneducated', 'educated')",-0.9675863,-0.92937356,-0.5169967,-0.50798947,0.2820969,0.31419486,-0.2547894,-0.2527347,-0.0020547
46,0.17031248,-0.0057253465,"('uncompetitive', 'competitive')",-1.3013282,-1.2320191,-0.54797685,-0.5287738,-0.6087246,-0.5581598,-0.5719293,-0.5811695,0.0092402
56,-0.16827443,-0.13460496,"('impractical', 'practical')",-0.5333659,-0.30377054,-0.67976844,-0.43811062,-0.676466,-0.6712119,-0.5144687,-0.3869245,-0.1275442
9,0.16769916,0.15008682,"('unaffectionate', 'caring')",0.5742231,0.4438369,-0.21452057,-0.24875848,1.042088,0.89251894,0.3923724,0.309421,0.0829514
10,-0.16238853,-0.3605008,"('unsympathetic', 'sympathetic')",-1.9123546,-1.9508419,-1.353712,-1.2732952,-0.56175184,-0.55515075,-0.9975517,-1.0349472,0.0373955
61,0.1522053,0.08856292,"('illogical', 'logical')",-0.24835204,-0.26053324,-0.083039775,-0.080997944,0.09615373,0.059444875,-0.0207582,-0.0483808,0.0276226
70,0.14996798,-0.10694767,"('lethargic', 'energetic')",-1.4895364,-1.5318371,-1.1978073,-1.1835108,0.021109212,-0.06196647,-0.6290666,-0.7210655,0.0919989
18,-0.14570762,-0.17684321,"('disagreeable', 'welcoming')",0.378583,0.37888747,-0.2594679,-0.19547561,-0.33613145,-0.33865118,-0.090681,-0.0830206,-0.0076604
15,0.13026132,0.2271214,"('boring', 'funny')",0.8186047,0.84072435,0.3210156,0.33721837,0.24987724,0.23063092,0.3799397,0.4089237,-0.028984
21,-0.12871094,-0.12681124,"('immoral', 'moral')",-1.3039412,-1.2358207,-0.7159403,-0.56422466,-0.8616274,-0.81048226,-0.752555,-0.6843347,-0.0682203
76,-0.12320311,-0.19509092,"('anxious', 'daring')",-0.842541,-0.793781,-0.9375519,-0.8849779,0.01222324,0.08606217,-0.4727682,-0.4469469,-0.0258213
57,0.10349073,-0.06712129,"('unimaginative', 'imaginative')",0.10155604,0.04409633,-0.21274313,-0.24064551,-2.2994125,-2.3582182,-0.5767772,-0.6554722,0.078695
75,-0.091729544,0.006370783,"('meek', 'impulsive')",0.2877285,0.28837568,-0.06033872,-0.09067162,-0.34843472,-0.29488856,-0.0531936,-0.0227034,-0.0304902
24,-0.082513005,-0.2601439,"('dishonest', 'honest')",-1.4093175,-1.4485769,-2.4341457,-2.2983334,0.47264573,0.39689565,-0.8633326,-0.9025397,0.0392071
49,0.07166964,0.23272425,"('unable', 'able')",0.1476474,0.2089843,0.20148024,0.23570763,-0.44556427,-0.37687105,-0.0061917,0.0751363,-0.081328
17,-0.064011596,0.07454729,"('nasty', 'nice')",1.1885923,1.1747761,0.036526732,0.0050891377,-0.409368,-0.33925834,0.1879348,0.2287886,-0.0408538
65,0.060836434,-0.13014568,"('insecure', 'secure')",-0.7740002,-0.74461687,-0.5080249,-0.43550658,-0.40826625,-0.41483462,-0.4073637,-0.4312759,0.0239122
87,0.058263138,0.15943661,"('unsuccessful', 'successful')",0.20822589,0.19179733,0.16538312,0.10002124,0.24533373,0.36041436,0.1693015,0.2029174,-0.0336159
27,-0.055955503,-0.10833393,"('hardhearted', 'softhearted')",0.07893717,0.029898614,0.36184806,0.3561831,1.3021711,1.2518938,0.4217502,0.3824104,0.0393398
66,0.042194232,0.04400187,"('inactive', 'active')",-1.1403193,-1.2123502,-1.2094867,-1.286184,0.6853281,0.577337,-0.405571,-0.4692988,0.0637278
28,0.030773068,-0.278363,"('disloyal', 'loyal')",0.044291012,-0.09759026,-0.40235624,-0.48109007,1.1563219,0.9785397,0.2072574,0.0303741,0.1768833
33,0.027264208,0.07418649,"('wrong', 'right')",0.48108333,0.510933,0.44280928,0.3961823,-0.61575186,-0.6577399,0.0838512,0.0808905,0.0029607
78,-0.021213885,-0.040524498,"('nonresilient', 'resilient')",0.092270516,0.10042557,0.4113787,0.36477003,0.37142056,0.4449954,0.213464,0.2174166,-0.0039526
26,0.008593764,-0.18791427,"('hardhearted', 'benevolent')",1.0543653,0.9038116,1.1497191,1.0611901,1.9372164,1.8337178,1.0374737,0.9027013,0.1347724
35,0.008090112,0.080103636,"('corrupt', 'incorrupt')",0.7237321,0.64004606,0.6968874,0.53414977,0.014058311,-0.13840179,0.360692,0.2789744,0.0817176
