,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,male-female
76,1.5106653,1.6294186,"('anxious', 'daring')",2.2533686,2.2965138,0.5913531,0.6463459,1.4517956,1.5240928,-0.0722972
46,1.4659095,1.414222,"('uncompetitive', 'competitive')",3.7211988,3.6437979,-0.5719965,-0.5727437,1.5383705,1.4950919,0.0432786
51,1.3890576,1.0545304,"('uneducated', 'educated')",1.5891502,1.5669509,-0.07991581,0.09992482,0.9660974,0.9071354,0.058962
9,1.3820235,1.2389914,"('unaffectionate', 'caring')",-0.20589265,-0.31988224,1.8139272,1.5949548,0.996686,0.8380213,0.1586647
72,1.374342,1.2459265,"('unambitious', 'ambitious')",1.5345795,1.493984,-0.2932787,-0.24432059,0.8718809,0.8318633,0.0400176
16,-1.359894,-1.4215658,"('unpopular', 'popular')",-0.97675586,-1.1024486,0.51193875,0.36077607,-0.608237,-0.7210795,0.1128425
85,-1.3421336,-1.2632201,"('insignificant', 'prestigious')",-3.9197252,-3.8424792,0.16127151,0.030698234,-1.7001958,-1.6916671,-0.0085287
38,1.2719272,1.3062165,"('untruthful', 'truthful')",1.7803477,1.7188774,0.6473035,0.61803675,1.2331928,1.2143769,0.0188159
83,1.2478441,1.1859895,"('powerless', 'powerful')",0.32428122,0.37789035,-1.0127105,-0.8857717,0.1864716,0.2260361,-0.0395645
70,1.1698523,1.0720023,"('lethargic', 'energetic')",2.3317523,2.292408,0.48705783,0.50505835,1.3295542,1.2898229,0.0397313
20,-1.1439295,-1.2550778,"('rough', 'thoughtful')",-0.57872254,-0.5151923,0.85829043,1.0172344,-0.2881205,-0.2510119,-0.0371086
37,-1.1052926,-1.0423589,"('fake', 'genuine')",-0.0009133145,-0.013460156,0.1595689,0.30037218,-0.3155456,-0.2518156,-0.06373
12,1.0623187,0.96908116,"('unsupportive', 'supportive')",1.1942251,1.1216502,-1.6110585,-1.6062477,0.2151617,0.1614946,0.0536671
79,-1.0530146,-1.1151943,"('wavering', 'unwavering')",-2.0491335,-2.0155506,0.23309326,0.069821306,-0.9563516,-1.0203079,0.0639563
17,-1.049678,-0.7640908,"('nasty', 'nice')",-0.44815058,-0.3052343,-0.62994003,-0.38799414,-0.7092562,-0.4857731,-0.2234831
19,-1.0038538,-1.0082548,"('inhospitable', 'hospitable')",-2.0911865,-1.9780911,-0.28657296,-0.14041522,-1.1272044,-1.0422537,-0.0849507
13,0.9911775,1.0058177,"('impolite', 'polite')",2.8371022,2.8702476,-0.087838985,0.012888517,1.2468136,1.2963179,-0.0495043
34,-0.9886868,-0.95191544,"('mean', 'honorable')",0.7941673,0.9492711,6.216863,6.4134636,2.0074479,2.1369397,-0.1294918
50,-0.98455226,-1.2126172,"('clumsy', 'skillful')",-1.2780312,-1.4169099,0.48774213,0.19143985,-0.5916138,-0.8126957,0.2210819
21,0.9409261,0.8840833,"('immoral', 'moral')",2.9332812,2.991121,-0.65813005,-0.48755732,1.0720258,1.1292156,-0.0571898
28,0.9378731,0.8016917,"('disloyal', 'loyal')",0.6867654,0.5379158,1.0226666,0.913162,0.882435,0.7509232,0.1315118
71,0.863185,0.66696155,"('diffident', 'self-confident')",1.146234,1.2308949,0.7103028,0.7529646,0.9065739,0.8836071,0.0229668
43,0.85368097,0.81041,"('irresponsible', 'responsible')",2.2624207,2.1905098,0.615115,0.74973625,1.2437389,1.2502187,-0.0064798
15,-0.81507677,-0.61913204,"('boring', 'funny')",-0.242908,-0.07729216,0.3479025,0.4529408,-0.2366941,-0.0811611,-0.155533
44,-0.801385,-0.7218656,"('prejudiced', 'unprejudiced')",-1.8791767,-1.8125392,-1.411065,-1.4419378,-1.3638755,-1.3254476,-0.0384279
23,0.7921872,0.62419903,"('insincere', 'sincere')",3.8261597,3.7607462,6.4685555,6.400348,3.6956342,3.5950979,0.1005363
61,0.73610055,0.61155,"('illogical', 'logical')",1.0618174,1.1415986,0.07604952,0.252856,0.6246558,0.6686682,-0.0440124
67,0.7305164,0.7994677,"('doubtful', 'determined')",0.590807,0.6321199,-0.8419291,-0.5915696,0.1597981,0.280006,-0.1202079
0,0.6289541,0.7238572,"('unsociable', 'sociable')",2.9754527,2.9233863,-0.39082712,-0.22591396,1.0711932,1.1404432,-0.06925
27,-0.59751487,-0.57784986,"('hardhearted', 'softhearted')",-0.8055016,-0.7793684,1.2346932,1.2833141,-0.0561078,-0.0246347,-0.0314731
49,-0.56886446,-0.7603956,"('unable', 'able')",-0.0145809045,-0.0694915,0.31739837,0.35801485,-0.0886823,-0.1572907,0.0686084
53,0.5508318,0.29919806,"('uncreative', 'creative')",0.41651157,0.37755606,0.9436615,0.9373579,0.6370016,0.5380373,0.0989643
6,-0.5322243,-0.6048588,"('distant', 'open')",-2.3656826,-2.2235198,0.5406742,0.44243813,-0.7857442,-0.7953135,0.0095693
39,-0.49152398,-0.4056765,"('exploitative', 'cooperative')",1.1030521,1.1962357,0.084906384,0.11954443,0.2321449,0.3033679,-0.071223
18,-0.48505637,-0.27517813,"('disagreeable', 'welcoming')",0.18515357,0.2682048,-0.4159938,-0.4358609,-0.2386322,-0.1476114,-0.0910208
25,-0.4799906,-0.5726079,"('egoistic', 'altruistic')",-0.6351634,-0.7004447,0.95678663,0.94129646,-0.0527891,-0.1105854,0.0577963
58,-0.47642362,-0.44824773,"('undiscriminating', 'discriminating')",-0.74838185,-0.65245694,-0.3050368,-0.18514201,-0.5099474,-0.4286156,-0.0813318
2,0.46340072,0.24140306,"('unlikable', 'likable')",0.31946266,0.28014067,0.29452425,0.18872432,0.3591292,0.236756,0.1223732
64,0.4473716,0.43862325,"('shy', 'confident')",0.275264,0.20759326,-6.883015,-7.029938,-2.0534598,-2.1279073,0.0744475
14,0.4406264,0.4716879,"('antisocial', 'social')",2.9791844,3.019739,-1.2259983,-1.0520556,0.7312708,0.8131238,-0.081853
42,0.43888754,0.4342268,"('unreliable', 'reliable')",0.28475347,0.22519258,-3.0286355,-3.0904322,-0.7683315,-0.8103375,0.042006
75,-0.4151006,-0.4290677,"('meek', 'impulsive')",-1.956678,-1.9390429,-0.30173412,-0.3470472,-0.891171,-0.9050527,0.0138817
78,-0.41384298,-0.73365635,"('nonresilient', 'resilient')",-0.31550282,-0.47971988,0.6533564,0.4648881,-0.0253298,-0.2494961,0.2241663
5,-0.36126757,-0.33077836,"('distant', 'outgoing')",-2.1401517,-2.007154,0.2971076,0.26295042,-0.7347705,-0.6916606,-0.0431099
22,0.34492487,0.16339327,"('untrustworthy', 'trustworthy')",1.314042,1.184468,-0.87051004,-0.7937632,0.2628189,0.1846994,0.0781195
82,0.3242526,-0.04930929,"('poor', 'rich')",1.9519998,1.8303373,6.836902,6.8160043,3.0377181,2.8656775,0.1720406
33,0.29012918,0.2780387,"('wrong', 'right')",-0.86199665,-0.7345347,-0.5031651,-0.5767153,-0.3583442,-0.3444037,-0.0139405
40,-0.24874431,-0.24499685,"('stingy', 'generous')",-0.16253756,-0.20117988,-1.8606946,-2.1462667,-0.7573255,-0.8641478,0.1068223
66,-0.2484735,-0.37980705,"('inactive', 'active')",-1.881773,-1.806313,0.31474015,0.351712,-0.6051687,-0.6114693,0.0063006
65,-0.22327526,-0.4484348,"('insecure', 'secure')",1.9992951,1.8151366,-0.19803736,-0.18112037,0.5259941,0.3951938,0.1308003
57,-0.20750031,-0.08896424,"('unimaginative', 'imaginative')",0.47132382,0.50776976,-2.87858,-2.7561178,-0.8715855,-0.7791041,-0.0924814
41,-0.20416462,0.0819602,"('unforgiving', 'forgiving')",0.35342968,0.41360107,-0.4317475,-0.3314315,-0.0941608,0.0547099,-0.1488707
1,0.18456899,0.015235659,"('unfriendly', 'friendly')",-0.88449234,-1.0581657,2.269153,2.2053943,0.5230766,0.3874881,0.1355885
59,-0.17617029,-0.36815137,"('foolish', 'wise')",-2.091127,-2.3605099,0.6522488,0.38897634,-0.5383495,-0.779895,0.2415455
77,0.16135065,-0.1741941,"('unmotivated', 'motivated')",1.1971359,0.99266505,-0.8189595,-0.88735765,0.1798424,-0.0229622,0.2028046
30,0.15703918,0.5316049,"('intolerant', 'tolerant')",3.0527654,3.2130234,0.86678976,1.1466258,1.3588648,1.6304181,-0.2715533
7,0.14461827,-0.033399567,"('insensitive', 'sensitive')",1.90368,1.6875459,0.5735631,0.5521297,0.8739538,0.7354253,0.1385285
47,-0.11126682,-0.078303464,"('stupid', 'smart')",1.5274137,1.6221621,5.8294077,6.0991306,2.4151848,2.5476631,-0.1324783
29,0.104539685,-0.028301787,"('unfair', 'fair')",-0.67807347,-0.74847144,-0.5466594,-0.45445967,-0.3733977,-0.410411,0.0370133
10,0.082971975,0.15594603,"('unsympathetic', 'sympathetic')",2.5822985,2.535441,-0.35844964,-0.23164967,0.7689403,0.8199124,-0.0509721
88,-0.073150046,-0.1757047,"('low', 'eminent')",0.0039695166,-0.055880964,0.23820208,0.23494126,0.0563405,0.0011185,0.055222
68,-0.07265973,-0.33002862,"('dependent', 'independent')",0.33818397,0.15180036,-0.32103112,-0.28418106,-0.0185023,-0.1541364,0.1356341
45,-0.0702346,-0.23169339,"('incompetent', 'competent')",2.3754666,2.2524245,-0.09682537,-0.032586366,0.7361356,0.6627149,0.0734207
74,0.06512696,0.038122177,"('undedicated', 'dedicated')",0.46658388,0.44192088,-0.54938555,-0.39733627,-0.0058916,0.0275689,-0.0334605
54,0.05407664,-0.15174165,"('incapable', 'capable')",-0.56562626,-0.50826865,1.8000818,1.7841791,0.4295108,0.3747229,0.0547879
3,0.04747431,-0.12317316,"('repellent', 'pleasant')",2.1937523,2.0491493,0.024134407,-0.13118061,0.7551204,0.5982652,0.1568552
84,0.037792742,-0.12818097,"('inferior', 'superior')",-1.2441714,-1.3414634,0.67854446,0.6801866,-0.1759447,-0.2631526,0.0872079
8,-0.03056648,0.046556383,"('unaffectionate', 'affectionate')",-1.6450804,-1.6745964,1.2036406,1.1088036,-0.1573354,-0.1730788,0.0157434
48,-0.024655938,-0.16697735,"('unintelligent', 'intelligent')",1.901077,1.8085964,0.86819327,0.9824821,0.9148715,0.8747004,0.0401711
86,0.01900401,-0.05737458,"('uninfluential', 'influential')",1.4445916,1.3428496,-0.5306713,-0.28398246,0.3109748,0.3338308,-0.022856
4,-0.006882649,0.0018228423,"('disliked', 'liked')",-2.0978029,-2.172907,-6.6627607,-6.755907,-2.9224822,-2.9756638,0.0531816
73,-0.006447859,0.043254253,"('helpless', 'self-reliant')",-1.4740818,-1.5512784,-2.9221292,-3.1655731,-1.467553,-1.5578658,0.0903128
