,pitney_male,pitney_female,tuple,bowes_male,bowes_female,inc_male,inc_female,average_male,average_female,male-female
30,-1.1258148,-0.9373712,"('intolerant', 'tolerant')",-0.72484386,-0.2952666,1.1056665,1.1359237,-0.2483307,-0.032238,-0.2160927
60,-1.1082256,-0.91479003,"('inefficient', 'efficient')",-0.56271976,-0.48948914,0.48001942,0.49498874,-0.3969753,-0.3030968,-0.0938785
24,-1.0258037,-0.91862196,"('dishonest', 'honest')",-0.97883606,-0.8039691,0.62739116,0.52585256,-0.4590828,-0.3989128,-0.06017
49,-1.0256704,-0.83927804,"('unable', 'able')",-0.9772344,-0.71292865,-0.108138815,0.054583415,-0.7036812,-0.4992078,-0.2044734
77,-1.0049053,-1.0904273,"('unmotivated', 'motivated')",-1.6086977,-1.6879816,-0.8444196,-0.9326112,-1.1526742,-1.2370067,0.0843325
78,-0.9860328,-0.85471964,"('nonresilient', 'resilient')",-1.0051782,-0.76672,0.98104733,1.0557876,-0.3367212,-0.1885507,-0.1481705
47,-0.95633876,-0.7041724,"('stupid', 'smart')",0.03721258,0.48543802,4.5269136,4.606157,1.2025959,1.4624742,-0.2598783
28,-0.951375,-0.98941416,"('disloyal', 'loyal')",-1.6155987,-1.6958125,0.88455796,0.7195355,-0.5608052,-0.6552304,0.0944252
81,-0.9471985,-0.8203788,"('submissive', 'aggressive')",-0.23218876,-0.47453797,-0.93441594,-0.825849,-0.7046011,-0.7069219,0.0023208
75,0.9467494,1.1709304,"('meek', 'impulsive')",0.24993968,0.549747,-0.6975649,-0.43018773,0.1663747,0.4301632,-0.2637885
85,0.92990667,0.59096307,"('insignificant', 'prestigious')",-0.0588249,0.005438351,0.6415249,0.49760875,0.5042022,0.36467,0.1395322
5,0.9298321,0.7198818,"('distant', 'outgoing')",-0.006780015,-0.13839357,-0.3813264,-0.406936,0.1805752,0.0581841,0.1223911
88,-0.9108352,-1.1505947,"('low', 'eminent')",-0.71955013,-1.0015067,0.29532468,0.12775248,-0.4450202,-0.674783,0.2297628
58,-0.90200305,-0.4979289,"('undiscriminating', 'discriminating')",-1.3618374,-0.5874685,0.117398515,0.097530924,-0.7154806,-0.3292888,-0.3861918
27,-0.9001287,-1.0120982,"('hardhearted', 'softhearted')",-0.3353772,-0.269292,1.4294828,1.3285028,0.064659,0.0157042,0.0489548
72,-0.8893501,-0.91590273,"('unambitious', 'ambitious')",-0.81940395,-0.986573,-1.0524498,-1.0916632,-0.9204013,-0.9980463,0.077645
51,-0.8418567,-0.8450326,"('uneducated', 'educated')",-0.028449286,-0.1988523,0.26532897,0.18178356,-0.201659,-0.2873671,0.0857081
25,0.8316137,0.37037534,"('egoistic', 'altruistic')",0.3715621,-0.16159797,1.4737664,1.1429337,0.8923141,0.4505703,0.4417438
0,-0.8044226,-0.74049205,"('unsociable', 'sociable')",-0.97676367,-0.8106407,-0.29294252,-0.42839372,-0.6913763,-0.6598421,-0.0315342
14,-0.78439885,-0.6509152,"('antisocial', 'social')",-0.32491666,-0.13895121,-0.65370756,-0.7009328,-0.5876744,-0.4969331,-0.0907413
68,-0.7782225,-0.92305654,"('dependent', 'independent')",-0.61570436,-0.95357263,-0.4254265,-0.549223,-0.6064511,-0.8086174,0.2021663
4,0.76575255,0.85055393,"('disliked', 'liked')",0.33050323,0.6828738,-5.8354235,-5.6581473,-1.5797226,-1.3749065,-0.2048161
76,-0.7379583,-0.52477854,"('anxious', 'daring')",-0.22905126,0.13180676,0.35652786,0.5180472,-0.2034939,0.0416918,-0.2451857
41,-0.73628193,-0.5472877,"('unforgiving', 'forgiving')",-0.51163256,0.1249682,0.048672933,-0.13261561,-0.3997472,-0.1849784,-0.2147688
71,0.7149335,0.5825357,"('diffident', 'self-confident')",0.7568104,0.59216595,0.62262326,0.7939733,0.6981224,0.656225,0.0418974
6,0.7124195,0.56230974,"('distant', 'open')",-0.19531053,-0.20260912,0.07047269,0.10016452,0.1958605,0.1532884,0.0425721
18,-0.6817933,-1.0249082,"('disagreeable', 'welcoming')",-0.08429967,-0.292706,-0.36442733,-0.5591778,-0.3768401,-0.6255973,0.2487572
84,0.6743196,0.6494483,"('inferior', 'superior')",0.0790869,0.001105364,1.2482637,1.155659,0.6672235,0.6020709,0.0651526
13,-0.6474897,-0.6505425,"('impolite', 'polite')",-0.059491925,-0.11486146,-0.21137895,-0.082052454,-0.3061202,-0.2824855,-0.0236347
36,0.6364073,0.3719345,"('hostile', 'amicable')",-0.23920585,-0.19570394,0.11030546,-0.14688998,0.169169,0.0097802,0.1593888
83,-0.63062066,-0.39312813,"('powerless', 'powerful')",-0.7630299,-0.6206625,-1.0313126,-1.0465428,-0.808321,-0.6867778,-0.1215432
40,-0.62709445,-0.40357545,"('stingy', 'generous')",-1.2433479,-0.7623386,-1.3501273,-1.3372141,-1.0735232,-0.834376,-0.2391472
26,-0.61272913,-0.6619042,"('hardhearted', 'benevolent')",-0.97121847,-0.7577779,1.902867,1.7215939,0.1063064,0.1006372,0.0056692
20,-0.59590626,-0.5387108,"('rough', 'thoughtful')",-0.23354243,0.07731746,1.5373877,1.3748254,0.2359797,0.3044774,-0.0684977
53,-0.5865688,-0.7387915,"('uncreative', 'creative')",-1.310901,-1.0278043,0.9124618,0.87311333,-0.328336,-0.2978275,-0.0305085
12,-0.5841671,-0.45058227,"('unsupportive', 'supportive')",-0.4723016,-0.14726317,-1.2519654,-1.2067473,-0.769478,-0.6015309,-0.1679471
56,-0.58316785,-0.2581468,"('impractical', 'practical')",0.6606798,0.6912779,-0.17024963,0.08373183,-0.0309126,0.1722877,-0.2032003
29,0.52296686,0.47779483,"('unfair', 'fair')",-0.10285337,-0.28122458,-0.3754389,-0.49246216,0.0148915,-0.0986306,0.1135221
66,0.4684458,0.53061384,"('inactive', 'active')",0.3594653,0.292015,0.8238565,0.85890365,0.5505892,0.5605108,-0.0099216
39,-0.4533992,-0.5607885,"('exploitative', 'cooperative')",0.5781523,0.4163632,0.2978739,0.3142807,0.1408757,0.0566185,0.0842572
33,0.44646347,0.3077993,"('wrong', 'right')",1.0774992,0.78814036,-0.73293173,-0.7475361,0.263677,0.1161345,0.1475425
64,0.42335486,0.39443624,"('shy', 'confident')",0.5851945,0.19225225,-5.681029,-5.5576444,-1.5574932,-1.6569853,0.0994921
50,0.42303094,0.36008516,"('clumsy', 'skillful')",0.5418016,0.4215938,0.56414664,0.46694434,0.5096597,0.4162078,0.0934519
61,-0.39090672,-0.46374258,"('illogical', 'logical')",-0.94638425,-0.92050695,0.52775884,0.38838592,-0.2698441,-0.3319546,0.0621105
38,-0.38910934,-0.19119766,"('untruthful', 'truthful')",-0.34969845,-0.21666272,0.2084788,0.21362983,-0.1767763,-0.0647435,-0.1120328
59,0.36244494,0.15256003,"('foolish', 'wise')",0.4062613,0.08039756,0.22337922,0.067593254,0.3306952,0.1001836,0.2305116
7,-0.36143184,-0.33961642,"('insensitive', 'sensitive')",-0.60065293,-0.16530281,0.70606774,0.9033837,-0.085339,0.1328215,-0.2181605
52,0.34640965,-0.11770283,"('irrational', 'rational')",-0.6974185,-1.1092724,0.102232166,-0.20047349,-0.0829256,-0.4758162,0.3928906
67,0.34099165,0.4343761,"('doubtful', 'determined')",0.52239305,0.17886172,-0.76417977,-0.6498759,0.0330683,-0.0122127,0.045281
37,0.3318018,0.5082688,"('fake', 'genuine')",0.26195523,0.22685622,0.4589677,0.5389496,0.3509082,0.4246915,-0.0737833
34,-0.29862776,-0.23328589,"('mean', 'honorable')",-0.17227173,-0.054337025,5.8329406,5.922728,1.787347,1.8783684,-0.0910214
44,0.27294776,0.36122215,"('prejudiced', 'unprejudiced')",0.5035654,0.33846194,-1.4892795,-1.3506916,-0.2375888,-0.2170025,-0.0205863
87,0.2610669,0.43658292,"('unsuccessful', 'successful')",0.18095967,0.14564094,0.7928258,0.8117943,0.4116175,0.4646727,-0.0530552
74,-0.25887704,0.14710101,"('undedicated', 'dedicated')",-0.6843431,-0.23036517,0.25453484,0.2818311,-0.2295618,0.066189,-0.2957508
54,0.25814962,-0.00630131,"('incapable', 'capable')",-0.37712458,-0.5698103,0.9693603,1.0052265,0.2834618,0.1430383,0.1404235
8,0.25480455,-0.0601576,"('unaffectionate', 'affectionate')",-0.21698922,-0.30501103,0.81636447,0.5697006,0.2847266,0.0681773,0.2165493
19,0.23585089,0.18933277,"('inhospitable', 'hospitable')",0.5482852,0.7470083,-0.12785348,-0.06070044,0.2187608,0.2918802,-0.0731194
17,-0.215707,-0.15507266,"('nasty', 'nice')",-0.13188939,0.0019136872,-0.51208216,-0.5604803,-0.2865595,-0.2378798,-0.0486797
15,0.20599264,0.1345586,"('boring', 'funny')",0.41362756,0.3367921,0.117970735,0.2672425,0.2458636,0.2461977,-0.0003341
9,-0.18985008,-0.5008839,"('unaffectionate', 'caring')",-0.7650994,-0.72932947,1.2790947,1.0557996,0.1080484,-0.0581379,0.1661863
2,0.15794623,0.20681015,"('unlikable', 'likable')",0.027119517,0.13939628,0.501034,0.42340735,0.2286999,0.2565379,-0.027838
16,-0.1310898,-0.18100601,"('unpopular', 'popular')",-0.57971823,-0.46758997,0.29827732,0.09594555,-0.1375102,-0.1842168,0.0467066
42,-0.12773658,0.2399326,"('unreliable', 'reliable')",0.21550262,0.43595353,-2.968628,-2.5812125,-0.9602873,-0.6351088,-0.3251785
31,0.11518818,0.18494017,"('evil', 'good')",-0.34568077,-0.30514532,-1.0971117,-1.2543577,-0.4425348,-0.4581876,0.0156528
79,0.030558027,0.041014604,"('wavering', 'unwavering')",-0.55690694,-0.4250256,-0.062252104,0.061951753,-0.1962003,-0.1073531,-0.0888472
