,travel_male,travel_female,tuple,&_male,&_female,leisure_male,leisure_female,co_male,co_female,average_male,average_female,male-female
87,0.9405826,0.9382139,"('unsuccessful', 'successful')",0.98626316,0.7145632,1.1155671,1.2595707,0.5417878,0.561806,0.8960502,0.8685384,0.0275118
0,0.8995485,1.0660161,"('unsociable', 'sociable')",0.05953013,0.05049624,1.051716,1.1852068,-0.2652272,-0.100380525,0.4363919,0.5503347,-0.1139428
25,0.88522756,0.54860073,"('egoistic', 'altruistic')",0.05506421,-0.18969464,0.6899835,0.30772376,1.7435075,1.4230249,0.8434457,0.5224137,0.321032
8,0.76718825,0.58619034,"('unaffectionate', 'affectionate')",-1.0019569,-0.64314497,1.2808917,1.3663448,1.0385315,1.1030406,0.5211636,0.6031077,-0.0819441
16,0.7391195,0.55670357,"('unpopular', 'popular')",0.14161904,-0.16880299,1.7168841,1.6606971,0.13347948,0.017600909,0.6827755,0.5165497,0.1662258
47,0.684504,0.64659923,"('stupid', 'smart')",0.90360963,0.6626123,0.66690135,0.36771056,5.24202,5.1885095,1.8742588,1.7163579,0.1579009
3,-0.66725516,-0.47913003,"('repellent', 'pleasant')",-0.38473547,-0.30953234,-0.9116637,-0.8950294,0.51398313,0.4212903,-0.3624178,-0.3156004,-0.0468174
27,-0.6072264,-0.5766357,"('hardhearted', 'softhearted')",-0.83620477,-0.3721877,-0.38140497,-0.27891505,0.6707083,0.7162758,-0.288532,-0.1278657,-0.1606663
10,-0.59993434,-0.3047693,"('unsympathetic', 'sympathetic')",-1.0786682,-0.9904668,-1.0523146,-1.0834295,-0.36677894,-0.10277678,-0.774424,-0.6203606,-0.1540634
6,0.5782393,0.33109593,"('distant', 'open')",0.53860146,0.7644123,0.42976683,0.4828871,0.11702292,0.17148632,0.4159077,0.4374704,-0.0215627
37,-0.56441766,-0.4501801,"('fake', 'genuine')",0.33396178,0.4016775,-0.5785905,-0.53964883,0.073967814,0.113753125,-0.1837696,-0.1185996,-0.06517
62,0.5416153,0.8518799,"('incompetent', 'brilliant')",-0.26726314,-0.44186753,0.53657764,0.64351326,-0.39387953,-0.27878046,0.1042626,0.1936863,-0.0894237
75,0.53383374,0.4019785,"('meek', 'impulsive')",0.47132313,0.65974504,1.232846,1.2600031,-0.21338013,-0.04993207,0.5061557,0.5679486,-0.0617929
50,0.5322459,0.53080684,"('clumsy', 'skillful')",1.1852784,0.92073095,1.0831217,1.1202106,-0.39504385,-0.40781373,0.6014005,0.5409837,0.0604168
18,-0.5215941,-0.74649763,"('disagreeable', 'welcoming')",0.37143838,0.29042482,0.15809782,0.017592683,-0.77481014,-0.8271116,-0.191717,-0.3163979,0.1246809
74,0.51822865,0.6233426,"('undedicated', 'dedicated')",0.6473048,0.6648412,0.0074693486,0.15030745,-0.10753928,0.0017024875,0.2663659,0.3600484,-0.0936825
11,0.5134553,0.6820115,"('unhelpful', 'helpful')",0.36600822,0.16146234,1.2022259,1.229625,1.956955,2.1349528,1.0096611,1.0520129,-0.0423518
53,0.5093284,0.5603084,"('uncreative', 'creative')",-0.0009936541,0.09159292,1.4202726,1.469524,0.5110124,0.5443365,0.6099049,0.6664405,-0.0565356
69,0.50784093,0.25161237,"('lazy', 'industrious')",0.64767957,0.67405665,0.3585403,0.37955162,-0.98306006,-0.98165655,0.1327502,0.080891,0.0518592
57,0.50190896,0.93664354,"('unimaginative', 'imaginative')",-1.0050069,-0.75298667,1.0957115,1.397625,-3.275773,-2.8806784,-0.6707899,-0.3248491,-0.3459408
17,-0.46286267,-0.13869533,"('nasty', 'nice')",-0.5467535,-0.2164799,0.54604435,0.761147,-0.20875587,-0.099071756,-0.1680819,0.076725,-0.2448069
35,-0.45719573,-0.70216775,"('corrupt', 'incorrupt')",0.5050507,0.57276416,0.03120305,-0.0544353,-0.26033738,-0.37185305,-0.0453198,-0.138923,0.0936032
54,0.44085076,0.31518546,"('incapable', 'capable')",0.058417514,-0.17475006,0.599526,0.6623346,1.06719,1.0197027,0.541496,0.4556182,0.0858778
60,0.43442163,0.8388308,"('inefficient', 'efficient')",0.23653263,0.038363785,-0.15776786,-0.056688655,-0.37559527,-0.28013533,0.0343978,0.1350927,-0.1006949
59,0.41842532,0.1786533,"('foolish', 'wise')",1.4271213,1.1680934,0.6529621,0.4812199,0.033434264,0.023160268,0.6329857,0.4627817,0.170204
39,0.4109199,0.25845197,"('exploitative', 'cooperative')",0.32715404,0.15742375,0.28456876,0.1872297,0.60999954,0.62780786,0.4081606,0.3077283,0.1004323
70,0.40223217,0.62842345,"('lethargic', 'energetic')",0.5104708,0.364295,-0.21717367,-0.098581195,0.34069023,0.6057999,0.2590549,0.3749843,-0.1159294
86,-0.40221664,-0.108810425,"('uninfluential', 'influential')",-1.0597343,-0.8615947,-0.372315,-0.18317553,-0.52777404,-0.28093487,-0.59051,-0.3586289,-0.2318811
78,0.38678056,0.6476242,"('nonresilient', 'resilient')",-1.3298056,-1.0616274,0.26769713,0.45525765,-0.5280593,-0.27975512,-0.3008468,-0.0596252,-0.2412216
4,0.3853765,0.508064,"('disliked', 'liked')",0.5114542,0.74489653,1.4320918,1.793076,-7.0664635,-6.9567018,-1.1843853,-0.9776663,-0.206719
67,-0.3741091,-0.5265727,"('doubtful', 'determined')",0.09489615,-0.34902757,0.31896746,0.04873264,-0.52842075,-0.53080976,-0.1221666,-0.3394194,0.2172528
80,0.3656233,0.7005397,"('dominated', 'dominating')",0.39514962,0.44560558,-0.4802778,-0.42812753,-0.64102244,-0.39155778,-0.0901318,0.081615,-0.1717468
48,-0.36401117,-0.13967621,"('unintelligent', 'intelligent')",-1.2046114,-1.2667555,-0.3243243,-0.19368425,-0.6881183,-0.5487859,-0.6452663,-0.5372255,-0.1080408
20,-0.35975724,-0.13954246,"('rough', 'thoughtful')",-0.20368764,-0.096930996,-0.25349623,-0.15313517,0.19888113,0.1711066,-0.154515,-0.0546255,-0.0998895
63,0.35620454,0.609285,"('unperceptive', 'insightful')",1.2629528,1.2096139,0.40129733,0.6459534,0.026896778,0.29896092,0.5118378,0.6909533,-0.1791155
23,-0.3499024,-0.17682752,"('insincere', 'sincere')",-0.37389597,-0.66948086,-0.30424663,-0.35011747,5.8628635,5.782972,1.2087046,1.1466365,0.0620681
61,0.34781262,0.35269624,"('illogical', 'logical')",0.3551299,0.20386499,0.4340488,0.52977335,-0.2818394,-0.2606327,0.213788,0.2064255,0.0073625
72,0.34547856,0.41698605,"('unambitious', 'ambitious')",-0.6553512,-0.46210027,0.68211466,0.7289002,-0.3597331,-0.19691677,0.0031272,0.1217173,-0.1185901
82,0.3389181,0.28520465,"('poor', 'rich')",1.1426572,0.91262084,0.3150618,0.16555256,6.6343412,6.492293,2.1077447,1.9639177,0.143827
83,0.32934052,0.37096313,"('powerless', 'powerful')",-0.0388294,-0.12088337,0.64204884,0.6312811,-1.3158879,-1.1904442,-0.095832,-0.0772709,-0.0185611
45,-0.32331377,0.23332152,"('incompetent', 'competent')",0.29495674,0.7553441,0.08399525,0.59952736,-0.42248207,-0.21892624,-0.091711,0.3423167,-0.4340277
77,-0.3011617,-0.27391568,"('unmotivated', 'motivated')",-0.69270885,-0.92548895,0.21533501,0.35578173,-1.479454,-1.3086232,-0.5644974,-0.5380615,-0.0264359
19,-0.29455984,-0.30728215,"('inhospitable', 'hospitable')",-0.07698625,0.02472134,0.26820338,0.45715898,-0.09100489,-0.075712666,-0.0485869,0.0247214,-0.0733083
81,0.25404894,0.32283518,"('submissive', 'aggressive')",-0.2752083,-0.8331605,-0.14346941,-0.31367534,-0.95782596,-0.84298164,-0.2806137,-0.4167456,0.1361319
7,0.2333286,0.41187003,"('insensitive', 'sensitive')",0.5935508,0.89356583,0.19828527,0.40810272,0.12958482,0.3610167,0.2886873,0.5186388,-0.2299515
55,-0.21982098,0.03502177,"('incompetent', 'clever')",0.04528097,-0.06333168,-0.45496082,-0.491979,0.02618311,-0.0030411482,-0.1508294,-0.1308325,-0.0199969
36,-0.20743851,-0.5717609,"('hostile', 'amicable')",-0.36731768,-0.25720656,0.33596718,0.1939147,0.2194984,-0.059596926,-0.0048227,-0.1736624,0.1688397
28,0.19435953,0.3081466,"('disloyal', 'loyal')",-0.059451684,0.09037825,-0.72795093,-0.47385517,0.85890436,0.9691534,0.0664653,0.2234558,-0.1569905
32,0.19300859,0.35799208,"('unkind', 'kind')",0.70784134,0.5700167,-1.0084081,-0.9331527,0.95370704,1.0212396,0.2115372,0.2540239,-0.0424867
24,0.18196242,0.21208678,"('dishonest', 'honest')",-0.3023456,-0.21093836,-1.0211117,-0.9102318,0.7072149,0.848705,-0.10857,-0.0150946,-0.0934754
34,-0.181161,-0.3035431,"('mean', 'honorable')",-0.23345682,-0.3696422,0.38487965,0.3329612,5.2927027,5.323639,1.3157411,1.2458537,0.0698874
21,0.15477788,0.13342863,"('immoral', 'moral')",-0.045826986,-0.6836801,-0.59831107,-0.79381776,-0.9330899,-0.9422274,-0.3556125,-0.5715742,0.2159617
88,0.15330811,0.076543234,"('low', 'eminent')",-0.14008105,-0.5112751,-0.15069768,-0.14585994,-0.43245977,-0.39780134,-0.1424826,-0.2445983,0.1021157
65,-0.15065907,-0.08701117,"('insecure', 'secure')",0.24568474,-0.08348018,-0.5077654,-0.6125986,0.15515241,0.099877566,-0.0643968,-0.1708031,0.1064063
64,-0.14018244,-0.06957567,"('shy', 'confident')",0.7366856,0.4370653,-0.7285232,-0.5925599,-6.162028,-6.0957575,-1.573512,-1.5802069,0.0066949
44,0.13055593,-0.06363836,"('prejudiced', 'unprejudiced')",0.6452814,0.19451685,-0.2620068,-0.52167916,-0.74402136,-0.97807,-0.0575477,-0.3422177,0.28467
84,-0.12718146,-0.35328147,"('inferior', 'superior')",0.5269146,0.2384004,-0.03706781,-0.15557334,0.24077527,0.1575451,0.1508601,-0.0282273,0.1790874
76,0.12179197,0.12606879,"('anxious', 'daring')",1.0719588,0.4934296,-0.059461005,-0.31902236,-0.14037159,-0.18280983,0.2484795,0.0294165,0.219063
13,0.119678065,0.29730308,"('impolite', 'polite')",-0.36206698,-0.4795303,0.08814475,0.25106928,0.021033123,0.04793834,-0.0333028,0.0291951,-0.0624979
22,-0.11033412,0.12899537,"('untrustworthy', 'trustworthy')",1.2739537,1.2154937,-0.3433768,-0.13519792,-0.36104834,-0.21577013,0.1147986,0.2483803,-0.1335817
15,0.0913231,0.048375584,"('boring', 'funny')",0.22576624,0.21629062,0.6843283,0.6659988,0.3951343,0.42231214,0.349138,0.3382443,0.0108937
79,-0.08623421,-0.27690765,"('wavering', 'unwavering')",0.30542392,0.21385312,0.33959842,0.31925905,-0.29819107,-0.19567126,0.0651493,0.0151333,0.050016
46,0.08216857,0.45316446,"('uncompetitive', 'competitive')",-0.26511148,-0.35112762,-0.2696908,-0.17504652,-0.84117764,-0.5566302,-0.3234528,-0.15741,-0.1660428
29,0.071548775,0.12196787,"('unfair', 'fair')",1.0060318,1.0325778,0.11721194,0.15803534,-0.67313373,-0.6822499,0.1304147,0.1575828,-0.0271681
41,0.0565869,0.15844661,"('unforgiving', 'forgiving')",-0.57000256,-0.4317568,0.19415487,0.19583175,0.16350263,0.23550731,-0.0389395,0.0395072,-0.0784467
40,0.039483443,0.12916958,"('stingy', 'generous')",-0.8772128,-0.49194953,-0.3836237,-0.32615218,-2.6155305,-2.4440627,-0.9592209,-0.7832487,-0.1759722
66,-0.038917795,-0.16329904,"('inactive', 'active')",1.0552303,1.0532571,0.40877026,0.36568198,0.5703167,0.6364636,0.4988498,0.4730259,0.0258239
38,0.02179984,0.16858475,"('untruthful', 'truthful')",0.6167342,0.6152873,0.72513765,0.84525007,-0.015755624,0.16530006,0.336979,0.4486055,-0.1116265
52,-0.01990327,-0.38778883,"('irrational', 'rational')",-0.26716182,-0.522216,0.47152004,0.24678577,-0.18533704,-0.35598293,-0.0002205,-0.2548005,0.25458
