,hartford_male,hartford_female,tuple,financial_male,financial_female,svcs_male,svcs_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,male-female
80,1.4130505,1.2035785,"('dominated', 'dominating')",0.08714687,0.023381244,1.814683,1.5193311,1.4325686,1.2714528,-1.0033723,-1.0947865,0.7488153,0.5845914,0.1642239
23,1.4087682,1.412233,"('insincere', 'sincere')",1.8379428,1.9274206,0.83523875,0.7630485,0.90191585,0.8834502,6.1041384,6.1706295,2.2176008,2.2313564,-0.0137556
13,1.3892332,1.3481137,"('impolite', 'polite')",1.5619944,1.7048658,1.2449405,1.1858584,1.2418308,1.3269532,0.41579506,0.4473937,1.1707587,1.202637,-0.0318783
14,1.3453342,1.2379496,"('antisocial', 'social')",2.1142707,2.1740637,1.189699,1.1185975,1.4777277,1.500516,-0.15498742,-0.09051167,1.1944088,1.188123,0.0062858
4,-1.3367922,-1.1032618,"('disliked', 'liked')",-0.92033607,-0.80796,-1.3069782,-0.9241368,-1.0467192,-0.64407474,-6.5811496,-6.535779,-2.2383949,-2.0030424,-0.2353525
32,1.2984723,1.2974473,"('unkind', 'kind')",0.9976395,1.0791954,0.6156482,0.6127405,1.3266041,1.3732266,1.3357493,1.4685252,1.1148227,1.166227,-0.0514043
72,1.2859123,1.2946385,"('unambitious', 'ambitious')",0.750337,0.7734671,-0.58039194,-0.5205523,-0.44781047,-0.47043312,-0.7946711,-0.6175347,0.0426751,0.0919171,-0.049242
30,1.264127,1.4359784,"('intolerant', 'tolerant')",1.1959257,1.2158303,1.4420098,1.2840325,1.0313466,1.2100574,1.0906436,1.2536955,1.2048105,1.2799188,-0.0751083
75,-1.2566644,-0.9818906,"('meek', 'impulsive')",-0.2638877,-0.08265226,0.07380054,0.42513543,-0.049351744,0.20031092,-0.62725085,-0.52403927,-0.4246708,-0.1926272,-0.2320436
51,1.2364358,1.2323295,"('uneducated', 'educated')",0.77448606,0.72531676,0.7772318,0.7370353,0.78127027,0.8384823,0.96953994,0.8071132,0.9077928,0.8680554,0.0397374
21,1.2354889,1.1596948,"('immoral', 'moral')",1.6473923,1.7256562,1.8574533,1.6444223,1.8841403,1.8896728,-0.13577776,-0.16507477,1.2977393,1.2508742,0.0468651
55,1.2330508,1.2192221,"('incompetent', 'clever')",0.2003277,0.13859221,1.2259775,0.80360484,0.51065654,0.34875327,0.7612255,0.6967705,0.7862476,0.6413886,0.144859
41,1.1209228,1.079559,"('unforgiving', 'forgiving')",1.324902,1.3530194,0.07427728,0.18393818,0.37216765,0.43316913,0.06503601,0.051984005,0.5914611,0.620334,-0.0288729
86,1.1160983,0.9549346,"('uninfluential', 'influential')",0.05469212,-0.13064225,-0.52859026,-0.8888517,-0.53508455,-0.81429005,0.37573755,0.103544325,0.0965706,-0.155061,0.2516316
83,1.0529587,0.9373797,"('powerless', 'powerful')",1.4376448,1.4404922,-0.20340867,-0.13014168,-0.28167722,-0.19308788,-0.80207515,-0.80761886,0.2406885,0.2494047,-0.0087162
45,0.9822957,0.9077521,"('incompetent', 'competent')",0.4268011,0.42701775,0.49578306,0.44189507,0.832101,0.73304164,0.10997963,0.08913828,0.5693921,0.519769,0.0496231
5,-0.95118135,-0.70910394,"('distant', 'outgoing')",-0.31932688,-0.17418784,-1.5897834,-1.3322293,-1.6999421,-1.4863925,-1.0745872,-0.8457852,-1.1269643,-0.9095398,-0.2174245
18,0.95023215,0.9944421,"('disagreeable', 'welcoming')",-0.17548665,-0.14017215,-0.14226612,-0.01329187,-1.0763435,-0.7479709,-0.20661704,-0.11259849,-0.1300963,-0.0039183,-0.126178
27,0.93175405,0.73927826,"('hardhearted', 'softhearted')",-0.7406284,-0.85839045,-0.43711847,-0.6579578,0.08307282,-0.2615518,1.2433803,1.0270684,0.2160921,-0.0023107,0.2184028
76,0.9211685,0.8665376,"('anxious', 'daring')",0.5043863,0.5733533,1.5684937,1.3592052,1.2335364,1.2688738,0.2759022,0.50009966,0.9006974,0.9136139,-0.0129165
81,0.91453445,0.86172533,"('submissive', 'aggressive')",1.3289874,1.3423818,0.91827923,0.8001437,1.5811003,1.572976,-0.63335073,-0.56328976,0.8219101,0.8027875,0.0191226
63,0.9050037,1.0638905,"('unperceptive', 'insightful')",1.6140685,1.693828,0.5997201,0.7655672,1.0221487,1.1364499,1.5810462,1.5794332,1.1443974,1.2478338,-0.1034364
79,-0.8992295,-0.8133091,"('wavering', 'unwavering')",-0.2417929,-0.19603431,-0.99557316,-0.6161475,-1.290353,-0.9400611,-0.63736856,-0.5149087,-0.8128634,-0.6160921,-0.1967713
57,0.88058454,0.8347637,"('unimaginative', 'imaginative')",0.14648865,0.06598679,0.07114922,-0.12521142,0.4151101,0.34001932,-1.9750302,-2.0940807,-0.0923395,-0.1957045,0.103365
87,0.86869216,0.82468,"('unsuccessful', 'successful')",1.2856406,1.2564237,0.82270926,0.8442494,1.0482858,1.1125365,0.7414623,0.71238357,0.953358,0.9500547,0.0033033
47,0.859016,0.98314553,"('stupid', 'smart')",1.5372452,1.5739095,0.58078986,0.5988228,1.1573931,1.1524402,5.2028813,5.2190437,1.8674652,1.9054724,-0.0380072
35,-0.81605715,-0.74413043,"('corrupt', 'incorrupt')",-1.4195777,-1.416608,-1.5039529,-1.2651985,-1.3276961,-1.2562643,-0.75031817,-0.8497396,-1.1635203,-1.1063882,-0.0571321
8,-0.792819,-0.6113935,"('unaffectionate', 'affectionate')",-0.23297098,-0.26327202,-2.7321162,-2.50415,-1.7881486,-1.8571775,0.20271048,0.33007187,-1.0686688,-0.9811842,-0.0874846
58,0.74836326,0.70015365,"('undiscriminating', 'discriminating')",1.5667304,1.3630809,-0.18440875,-0.21931998,0.5573749,0.3230915,0.17858043,-0.005399458,0.5733281,0.4323213,0.1410068
61,0.7365029,0.66934353,"('illogical', 'logical')",1.6133415,1.5859872,0.57832456,0.3823198,0.65725005,0.49469137,0.7085408,0.6125564,0.858792,0.7489797,0.1098123
46,0.72748786,0.7011471,"('uncompetitive', 'competitive')",1.477395,1.464433,1.1981512,0.89797264,0.820257,0.71950305,0.520401,0.24346264,0.9487385,0.8053037,0.1434348
64,0.71082556,0.48146775,"('shy', 'confident')",0.72369623,0.760682,0.91500163,0.7631537,0.68679625,0.8001885,-6.1901464,-6.0441117,-0.6307653,-0.647724,0.0169587
11,0.69883776,0.8551652,"('unhelpful', 'helpful')",1.4798023,1.6913801,0.52519244,0.732426,0.45296285,0.67697734,2.1288502,2.285924,1.0571291,1.2483746,-0.1912455
36,-0.6451592,-0.6530136,"('hostile', 'amicable')",-0.04603076,-0.18000829,-1.6392956,-1.4497585,-1.4762186,-1.4227842,-0.23902564,-0.38771367,-0.8091459,-0.8186556,0.0095097
19,-0.570522,-0.38930362,"('inhospitable', 'hospitable')",-0.15549934,-0.17522122,-0.71565914,-0.42798325,-1.1233554,-0.8460263,-0.377586,-0.34293035,-0.5885243,-0.4362929,-0.1522314
9,0.5639477,0.63366884,"('unaffectionate', 'caring')",1.2340314,1.2310827,-1.7814546,-1.7052069,-1.0960388,-1.1548585,1.0313656,1.1258589,-0.0096297,0.026109,-0.0357387
56,0.55770886,0.82796025,"('impractical', 'practical')",1.3359132,1.6410017,1.0151423,1.0891019,1.6977901,1.9484587,-0.28673664,-0.07385489,0.8639636,1.0865335,-0.2225699
44,-0.54681385,-0.5595365,"('prejudiced', 'unprejudiced')",-0.23933683,-0.10483884,0.87605834,0.93586016,0.38703436,0.56212103,-1.5962816,-1.3808775,-0.2238679,-0.1094543,-0.1144136
73,0.54655313,0.8426839,"('helpless', 'self-reliant')",0.53912747,0.49929094,0.18711524,0.30129462,-0.29187804,-0.09002491,-3.6803358,-3.5679562,-0.5398836,-0.4029423,-0.1369413
28,0.53605205,0.45521918,"('disloyal', 'loyal')",0.33155084,0.22817166,-0.6774124,-0.81772816,-0.73440033,-0.9119552,1.1734799,1.1060667,0.125854,0.0119548,0.1138992
2,0.53023136,0.7944891,"('unlikable', 'likable')",2.5958438,2.765281,1.0851295,1.332002,1.0195508,1.2929524,0.5453674,0.7760312,1.1552245,1.3921512,-0.2369267
3,0.50263476,0.39031982,"('repellent', 'pleasant')",-0.16718924,-0.17349373,0.7566165,0.52872396,0.69169194,0.45487928,0.81095374,0.71957904,0.5189415,0.3840017,0.1349398
62,0.49317667,0.7447219,"('incompetent', 'brilliant')",1.1262635,1.3812966,1.387918,1.3912582,0.49870276,0.74503785,0.36264047,0.6678544,0.7737402,0.9860338,-0.2122936
69,-0.48125678,-0.57826996,"('lazy', 'industrious')",0.23800847,0.24523449,-0.2714327,-0.13337302,-0.09535013,-0.07938095,-1.0321883,-1.1220769,-0.3284439,-0.3335732,0.0051293
38,-0.45543423,-0.2194716,"('untruthful', 'truthful')",1.3809752,1.4988142,-0.78438574,-0.5061622,-0.6430532,-0.42243165,-0.09174465,0.01014615,-0.1187285,0.072179,-0.1909075
88,0.44887137,0.37312946,"('low', 'eminent')",-0.3122287,-0.38511255,-0.5470861,-0.5416915,-0.684805,-0.5179827,0.030058388,0.20190695,-0.213038,-0.1739501,-0.0390879
85,-0.42701516,-0.30060065,"('insignificant', 'prestigious')",0.30988547,0.17151278,-1.419883,-1.0980595,-1.1749178,-1.0372756,0.04164525,0.036727022,-0.534057,-0.4455392,-0.0885178
54,0.4008121,0.5262143,"('incapable', 'capable')",0.85789007,0.85722965,-0.16282085,-0.007095405,0.03953916,0.2538806,0.78489363,0.957873,0.3840628,0.5176204,-0.1335576
34,0.38468376,0.42052802,"('mean', 'honorable')",1.1388499,1.2757794,0.80704206,0.7743051,0.49071354,0.5487045,5.8407016,5.8585386,1.7323982,1.7755711,-0.0431729
59,0.3829144,0.44510603,"('foolish', 'wise')",0.7804563,0.75702053,-0.4764409,-0.16662893,-0.100897424,0.035246864,0.054153807,0.12613346,0.1280372,0.2393756,-0.1113384
77,0.3770011,0.28462875,"('unmotivated', 'motivated')",1.2719303,1.2940286,0.51899344,0.4291357,0.079388656,0.12197341,-0.855461,-0.8855448,0.2783705,0.2488444,0.0295261
53,0.35858148,0.4217239,"('uncreative', 'creative')",0.34058958,0.34069958,-0.30842084,-0.338394,-0.40295315,-0.2878945,1.3104442,1.2220922,0.2596483,0.2716455,-0.0119972
68,0.35141268,0.17007981,"('dependent', 'independent')",-2.109425,-2.1705146,-0.43655965,-0.62566674,-0.37667665,-0.3942329,-0.48464936,-0.6963779,-0.6111796,-0.7433425,0.1321629
15,-0.29957828,-0.20477429,"('boring', 'funny')",0.34961984,0.3650624,0.1500507,0.20768109,0.24434762,0.3699335,0.0785002,0.15289453,0.104588,0.1781594,-0.0735714
66,0.26114848,0.15150051,"('inactive', 'active')",1.001201,0.9906293,0.26316553,0.25051135,0.06125117,0.018471915,0.72443783,0.6447172,0.4622408,0.411166,0.0510748
0,0.24255034,0.16647966,"('unsociable', 'sociable')",0.55806255,0.53728634,0.012303036,-0.3044926,0.20526516,0.076122105,-0.12677832,-0.17066327,0.1782806,0.0609464,0.1173342
49,-0.23145944,-0.135143,"('unable', 'able')",-1.2995946,-1.1023196,-0.6997088,-0.5416969,-0.88761556,-0.57048404,-0.668561,-0.53298384,-0.7573879,-0.5765255,-0.1808624
52,-0.22534084,-0.15991923,"('irrational', 'rational')",-0.01801719,-0.19187835,-0.4862442,-0.41284654,-1.1205955,-0.9923417,-0.5984143,-0.5585252,-0.4897224,-0.4631022,-0.0266202
17,0.1541853,0.1582528,"('nasty', 'nice')",-0.013656709,0.048999142,-0.6365838,-0.607096,-0.19876097,-0.23005526,-0.8237742,-0.7661926,-0.3037181,-0.2792184,-0.0244997
84,0.14703523,0.12423986,"('inferior', 'superior')",0.57055247,0.6268077,-0.49543825,-0.5498828,-0.089133225,-0.15823385,0.37467146,0.32864863,0.1015375,0.0743159,0.0272216
82,-0.14115569,-0.004041046,"('poor', 'rich')",-0.52014506,-0.4752891,-0.30545256,-0.105571344,0.3008745,0.4951941,6.4286313,6.522959,1.1525505,1.2866504,-0.1340999
37,-0.1307092,-0.19241267,"('fake', 'genuine')",0.23524614,0.14815387,0.25653142,0.15266171,0.3338338,0.2614282,0.63262653,0.67065305,0.2655057,0.2080968,0.0574089
78,0.1066287,0.02048656,"('nonresilient', 'resilient')",0.39953798,0.4437548,-1.0655437,-0.9918172,-0.4766725,-0.51251054,0.37547347,0.2180439,-0.1321152,-0.1644085,0.0322933
25,-0.08237867,-0.018500209,"('egoistic', 'altruistic')",-0.56119615,-0.6156184,-1.6833731,-1.4299722,-0.92101455,-0.8309334,1.2771981,1.2529484,-0.3941529,-0.3284151,-0.0657378
1,0.04273533,0.10407114,"('unfriendly', 'friendly')",0.3013851,0.17926288,-2.2452655,-2.1510506,-1.3421552,-1.4092907,1.2167668,1.2164354,-0.4053067,-0.4121143,0.0068076
29,-0.03570045,-0.05722145,"('unfair', 'fair')",-0.048232153,0.05062995,-0.15460782,-0.17413318,-0.13310859,-0.13330248,-0.40224546,-0.4331994,-0.1547789,-0.1494453,-0.0053336
67,0.022835132,-0.016112557,"('doubtful', 'determined')",1.1537617,1.2254077,0.8623888,0.9058384,1.0039161,1.061251,-0.8755674,-0.701289,0.4334669,0.4950191,-0.0615522
48,-0.022499438,-0.028020667,"('unintelligent', 'intelligent')",-0.704699,-0.7487898,-1.1995974,-1.295718,-1.2509032,-1.3142169,0.23345467,0.20771685,-0.5888489,-0.6358057,0.0469568
33,0.01595229,-0.030148253,"('wrong', 'right')",1.4770478,1.3587753,0.13882984,0.14488456,-0.05667863,-0.1691984,-0.8558861,-0.9442418,0.143853,0.0720143,0.0718387
50,-0.009942478,0.08401279,"('clumsy', 'skillful')",0.51307756,0.51894116,0.13206473,0.35436606,0.6870612,0.7078293,0.2985493,0.31909114,0.3241621,0.3968481,-0.072686
