,home_male,home_female,tuple,depot_male,depot_female,inc_male,inc_female,average_male,average_female,male-female
86,-0.7370986,-0.97101647,"('uninfluential', 'influential')",-0.5934559,-0.66457784,0.031325378,-0.07095705,-0.4330764,-0.5688505,0.1357741
82,-0.7366836,-0.49905425,"('poor', 'rich')",-0.63573253,-0.40714473,6.4655004,6.7520385,1.6976948,1.9486132,-0.2509184
0,-0.6942141,-0.7270624,"('unsociable', 'sociable')",0.37025297,0.39219415,-0.46666175,-0.42279595,-0.263541,-0.2525547,-0.0109863
16,-0.6382111,-0.5297832,"('unpopular', 'popular')",-1.040177,-0.9574723,0.11404258,-0.044166006,-0.5214485,-0.5104738,-0.0109747
50,0.62936205,0.1462535,"('clumsy', 'skillful')",-0.25526842,-0.6403755,-0.004058853,-0.16341853,0.1233449,-0.2191802,0.3425251
66,-0.616173,-0.3948938,"('inactive', 'active')",-1.1031437,-1.0478206,0.40254962,0.090171866,-0.4389224,-0.4508475,0.0119251
52,0.6077231,-0.02874016,"('irrational', 'rational')",-0.19966614,-0.55086064,0.09815727,-0.35345602,0.1687381,-0.3110189,0.479757
24,0.60629815,0.072934955,"('dishonest', 'honest')",0.3401185,0.29750684,0.8572708,1.0635865,0.6012291,0.4780094,0.1232197
35,0.5944474,0.7326528,"('corrupt', 'incorrupt')",-0.5450146,-0.5982209,0.098166525,-0.051013492,0.0491998,0.0278061,0.0213937
58,-0.5651602,-0.05588897,"('undiscriminating', 'discriminating')",0.14765477,0.51335114,0.11993664,0.17059697,-0.0991896,0.209353,-0.3085426
40,0.55897945,0.74494016,"('stingy', 'generous')",0.19952512,0.09834625,-1.5684655,-1.7143717,-0.269987,-0.2903618,0.0203748
12,0.53731674,0.9421209,"('unsupportive', 'supportive')",-0.034446076,-0.019309528,-1.8213362,-1.829394,-0.4394885,-0.3021942,-0.1372943
32,0.53633285,0.17972423,"('unkind', 'kind')",0.11460096,0.035794076,1.1018125,1.2260525,0.5842488,0.4805236,0.1037252
84,0.52648985,0.107006885,"('inferior', 'superior')",0.19638826,0.15389332,0.41793305,0.36279958,0.3802704,0.2078999,0.1723705
65,-0.5246619,-0.9275556,"('insecure', 'secure')",0.21853888,0.18587461,-0.22870114,-0.019475177,-0.1782747,-0.2537187,0.075444
72,-0.5202135,-0.1805271,"('unambitious', 'ambitious')",-0.22820175,0.1859562,-0.2774476,-0.008698519,-0.3419543,-0.0010898,-0.3408645
10,-0.50450164,-0.79327184,"('unsympathetic', 'sympathetic')",-0.5188281,-0.41041604,-0.30962405,0.08715333,-0.4443179,-0.3721782,-0.0721397
28,0.4896086,0.4774524,"('disloyal', 'loyal')",0.18556134,0.1794046,0.93460965,0.93728805,0.5365932,0.5313817,0.0052115
22,0.48004252,0.73605865,"('untrustworthy', 'trustworthy')",0.6514032,0.9440435,-0.72591996,-0.42702475,0.1351752,0.4176925,-0.2825173
13,0.4747061,0.18135819,"('impolite', 'polite')",1.0460595,1.1411551,-0.9703152,-0.6718326,0.1834834,0.2168936,-0.0334102
21,0.46723065,-0.261069,"('immoral', 'moral')",0.42832065,0.0014521256,-0.82647794,-0.93443143,0.0230245,-0.3980161,0.4210406
38,0.44738454,0.43877962,"('untruthful', 'truthful')",0.40669712,0.503043,-0.41055077,-0.36280662,0.1478436,0.1930053,-0.0451617
15,0.43196768,0.78237945,"('boring', 'funny')",0.23202188,0.3688402,0.13629133,0.3566539,0.2667603,0.5026245,-0.2358642
43,0.41823703,0.3675239,"('irresponsible', 'responsible')",0.70958287,0.8545332,0.49551338,0.7386348,0.5411111,0.653564,-0.1124529
31,-0.39562112,0.11928612,"('evil', 'good')",-0.45367464,-0.38901377,-0.47860715,-0.6001967,-0.4426343,-0.2899748,-0.1526595
8,-0.3945597,0.006366968,"('unaffectionate', 'affectionate')",-0.34513268,-0.4030794,1.1478237,1.2196776,0.1360438,0.2743217,-0.1382779
20,-0.39361364,-0.33531272,"('rough', 'thoughtful')",-0.054610334,-0.1709603,1.113389,1.0857936,0.2217217,0.1931735,0.0285482
29,-0.3864214,-0.16198748,"('unfair', 'fair')",-0.5478252,-0.39674953,-0.3526685,-0.48960924,-0.4289717,-0.3494488,-0.0795229
54,-0.3806462,-0.75064224,"('incapable', 'capable')",-0.2593609,-0.6059258,0.9796482,1.0682541,0.1132137,-0.0961047,0.2093184
51,-0.37562922,-0.6290379,"('uneducated', 'educated')",-0.45117003,-0.857806,0.26298052,0.1421376,-0.1879396,-0.4482354,0.2602958
9,0.367238,0.5903923,"('unaffectionate', 'caring')",0.035054564,0.09606105,1.3245441,1.4650254,0.5756122,0.7171596,-0.1415474
2,0.36004907,-0.0059550554,"('unlikable', 'likable')",0.5172776,0.35176605,0.3136963,0.20675568,0.3970077,0.1841889,0.2128188
60,-0.3407279,-0.64536047,"('inefficient', 'efficient')",1.323427,1.304291,-0.1977095,0.063366026,0.2616632,0.2407655,0.0208977
42,0.3379568,0.8737059,"('unreliable', 'reliable')",-0.046163313,0.06878117,-2.9249995,-2.681765,-0.8777353,-0.5797593,-0.297976
6,-0.32806513,-0.023305364,"('distant', 'open')",-0.8217752,-0.6584077,0.3861543,0.35644862,-0.254562,-0.1084215,-0.1461405
18,-0.31715778,-0.74950916,"('disagreeable', 'welcoming')",-0.16530186,-0.6397295,-0.28841963,-0.53047836,-0.2569598,-0.6399057,0.3829459
61,-0.30340725,-0.39029488,"('illogical', 'logical')",0.1882981,0.18301675,0.17705306,0.12522829,0.020648,-0.0273499,0.0479979
11,0.29680917,0.32147467,"('unhelpful', 'helpful')",0.28055865,0.45700735,1.3238311,1.5174218,0.633733,0.7653013,-0.1315683
1,-0.29002008,-0.049083754,"('unfriendly', 'friendly')",0.27166274,0.16488211,2.0432935,1.8553145,0.6749787,0.6570376,0.0179411
85,0.280556,0.012864953,"('insignificant', 'prestigious')",0.037351146,-0.33156595,0.4823112,-0.018021561,0.2667394,-0.1122409,0.3789803
81,-0.2787816,-0.42100224,"('submissive', 'aggressive')",-0.3297546,-0.15709786,-0.9692927,-0.79707634,-0.525943,-0.4583921,-0.0675509
44,0.27270415,-0.032367155,"('prejudiced', 'unprejudiced')",0.35559815,0.24964602,-1.0509402,-1.1067122,-0.1408793,-0.2964778,0.1555985
70,0.2714586,0.71499956,"('lethargic', 'energetic')",0.2198642,0.5132131,0.7750002,1.0913123,0.4221077,0.7731749,-0.3510672
88,-0.27074432,-0.91327065,"('low', 'eminent')",-0.3716561,-0.7066311,0.41475803,0.28882065,-0.0758808,-0.4436937,0.3678129
25,-0.25876465,-0.491526,"('egoistic', 'altruistic')",0.36122033,-0.10207724,1.8813608,1.434453,0.6612721,0.2802833,0.3809888
4,-0.24810922,0.89772487,"('disliked', 'liked')",-0.5426433,-0.34183583,-6.94409,-6.945359,-2.5782808,-2.1298234,-0.4484574
14,-0.22215758,0.31985855,"('antisocial', 'social')",0.28009713,0.5494893,-0.6093146,-0.64485836,-0.1837917,0.0748298,-0.2586215
83,-0.21853082,-0.217244,"('powerless', 'powerful')",-0.35905805,-0.06563479,-1.1803164,-1.1513419,-0.5859684,-0.4780736,-0.1078948
64,0.20163685,-0.18241501,"('shy', 'confident')",0.036723167,-0.13148592,-6.928503,-7.027027,-2.2300477,-2.446976,0.2169283
27,0.20159903,0.08665376,"('hardhearted', 'softhearted')",0.22175226,0.0016598981,1.7400366,1.5669616,0.7211293,0.5517584,0.1693709
78,-0.19329144,0.01011388,"('nonresilient', 'resilient')",-0.07107724,-0.124893725,-0.15319969,-0.16329679,-0.1391895,-0.0926922,-0.0464973
63,-0.17403866,-0.09065232,"('unperceptive', 'insightful')",0.4895114,0.58247846,0.50615185,0.60495573,0.2738749,0.3655939,-0.091719
62,-0.1625709,0.18932088,"('incompetent', 'brilliant')",0.260387,0.6439481,-0.10564372,0.25532186,-0.0026092,0.3628636,-0.3654728
75,-0.1400978,0.520729,"('meek', 'impulsive')",-0.5389176,-0.14478266,-0.4747678,-0.25211182,-0.3845944,0.0412782,-0.4258726
45,0.13994253,1.2277468,"('incompetent', 'competent')",0.6462693,1.2705076,-0.2892511,-0.09011411,0.1656536,0.8027134,-0.6370598
87,0.1266982,0.097101405,"('unsuccessful', 'successful')",0.061073065,0.17393,0.16574435,-0.13363744,0.1178385,0.045798,0.0720405
48,-0.12478867,-0.6991329,"('unintelligent', 'intelligent')",-0.18236938,-0.40838867,0.40937513,0.43321759,0.0340724,-0.224768,0.2588404
47,0.12130342,0.6464135,"('stupid', 'smart')",0.41366708,0.55930185,5.74376,6.017042,2.0929101,2.4075858,-0.3146757
55,-0.12015382,-0.43663764,"('incompetent', 'clever')",0.42253798,0.35879323,0.14598647,0.17730977,0.1494569,0.0331551,0.1163018
19,-0.112766705,0.12510797,"('inhospitable', 'hospitable')",-0.5550406,-0.6589459,-0.23081493,-0.29652005,-0.2995407,-0.276786,-0.0227547
71,0.083685316,0.383884,"('diffident', 'self-confident')",0.4964647,0.36637366,0.6669009,0.6241345,0.4156836,0.4581307,-0.0424471
23,0.06721444,0.033992752,"('insincere', 'sincere')",0.3026557,0.32298276,6.001854,6.263974,2.123908,2.2069832,-0.0830752
76,0.06362875,-0.17841116,"('anxious', 'daring')",0.022337936,0.071429595,0.11714993,0.40555823,0.0677055,0.0995256,-0.0318201
7,0.062341318,0.18919572,"('insensitive', 'sensitive')",0.4081474,0.6493293,0.91828823,1.0212342,0.4629257,0.6199197,-0.156994
69,0.03214109,0.17991418,"('lazy', 'industrious')",0.70067155,0.4372285,-0.68173665,-1.1878753,0.0170253,-0.1902442,0.2072695
46,0.03204718,-0.14821884,"('uncompetitive', 'competitive')",0.4384981,0.5771344,-1.1347128,-0.9233095,-0.2213892,-0.164798,-0.0565912
79,0.025716733,0.4353993,"('wavering', 'unwavering')",-1.1298672,-0.9588587,-0.13950078,-0.061153546,-0.4145504,-0.194871,-0.2196794
30,-0.016407859,0.1717943,"('intolerant', 'tolerant')",0.0017265938,0.044913538,0.6467208,0.85211354,0.2106798,0.3562738,-0.145594
80,0.01595357,0.049706757,"('dominated', 'dominating')",0.18027796,0.2578944,-1.2930169,-1.2633213,-0.3655951,-0.3185734,-0.0470217
41,-0.009007114,0.596271,"('unforgiving', 'forgiving')",0.49547306,0.6390935,0.03077912,-0.06109473,0.172415,0.3914232,-0.2190082
56,0.008912291,0.7992239,"('impractical', 'practical')",0.57339466,1.0496547,-0.2509073,0.06381519,0.1104665,0.6375646,-0.5270981
17,0.0029412955,0.62850183,"('nasty', 'nice')",-0.06504351,0.20020016,-0.52662766,-0.37614474,-0.1962433,0.1508524,-0.3470957
