,american_male,american_female,tuple,electric_male,electric_female,power_male,power_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
81,0.77348334,0.51800275,"('submissive', 'aggressive')",-0.76182044,-0.7932419,-0.4023346,-0.3367656,0.020672876,-0.2500822,-1.1459283,-1.3124368,-0.3031854,-0.4349048,0.1317194
27,0.7681677,0.93088686,"('hardhearted', 'softhearted')",-0.08881297,-0.06884162,-0.05817749,-0.02530969,-0.4374381,-0.46650487,1.6480521,1.5986661,0.3663583,0.3937793,-0.027421
88,0.7475545,0.76384866,"('low', 'eminent')",-0.24982743,-0.05322168,-0.25242355,-0.07676434,0.070798114,0.16716518,0.3693848,0.37926167,0.1370973,0.2360579,-0.0989606
11,0.7168727,0.5283638,"('unhelpful', 'helpful')",-1.0237045,-1.0316235,-0.57154894,-0.55788124,-0.5679749,-0.7808918,1.8390284,1.6459208,0.0785345,-0.0392224,0.1177569
83,-0.7152125,-0.7481762,"('powerless', 'powerful')",0.29302016,0.19835952,0.90967214,0.8715743,-0.70808136,-0.5747803,-1.2807324,-1.401829,-0.3002668,-0.3309703,0.0307035
78,-0.6701351,-0.81196874,"('nonresilient', 'resilient')",-0.69621545,-0.6345499,0.029826522,0.04976133,-0.1359033,-0.102199085,-0.007252762,-0.011249388,-0.295936,-0.3020412,0.0061052
63,0.66726154,0.52304065,"('unperceptive', 'insightful')",-1.2273699,-1.2518815,-0.73348147,-0.7093393,-0.54278004,-0.67646664,0.9027581,0.72150236,-0.1867224,-0.2786289,0.0919065
5,-0.66559654,-0.6992501,"('distant', 'outgoing')",0.6857652,0.79186964,0.59976363,0.63020754,-0.32984585,-0.31711382,-0.009425804,0.03656829,0.0561321,0.0884563,-0.0323242
86,0.6148814,0.37117326,"('uninfluential', 'influential')",-0.46347022,-0.33928546,0.47088695,0.67858565,-0.2912767,-0.2933024,0.18890922,0.10506984,0.1039861,0.1044482,-0.0004621
70,0.60920393,0.3926825,"('lethargic', 'energetic')",-1.1084595,-1.0373358,-1.2706047,-1.0477883,-0.6918273,-0.7126832,0.58341277,0.5744874,-0.375655,-0.3661274,-0.0095276
28,0.6085939,0.42544252,"('disloyal', 'loyal')",-1.2877786,-1.2444009,-0.5389095,-0.4423858,-0.68821126,-0.80516183,1.2332292,1.0613973,-0.1346153,-0.2010217,0.0664064
34,-0.60516185,-0.6436297,"('mean', 'honorable')",-0.80729634,-0.83974063,-0.89152074,-0.9437538,-0.27030367,-0.63446033,6.157071,5.8980384,0.7165577,0.5672908,0.1492669
1,-0.5704176,-0.6739161,"('unfriendly', 'friendly')",-0.5540104,-0.45208856,0.26130566,0.40309736,-0.15364002,-0.3449896,2.2873287,2.3460288,0.2541133,0.2556264,-0.0015131
3,-0.5595158,-0.49333227,"('repellent', 'pleasant')",-1.4206277,-1.3598577,-0.9126065,-0.8847556,0.503442,0.5524027,0.37416285,0.34459645,-0.403029,-0.3681893,-0.0348397
10,0.5509032,0.49217054,"('unsympathetic', 'sympathetic')",-2.93946,-2.7064657,-1.892912,-1.5873561,-1.5852593,-1.679487,-0.44031507,-0.51138145,-1.2614087,-1.198504,-0.0629047
8,-0.5236883,-0.51461476,"('unaffectionate', 'affectionate')",-0.43187547,-0.3151736,-0.40722921,-0.27096263,-1.1171976,-0.9832948,1.3113021,1.208852,-0.2337377,-0.1750387,-0.058699
43,0.5109237,0.3511601,"('irresponsible', 'responsible')",-1.4750965,-1.5239174,-0.8845819,-0.90219975,-1.1957248,-1.4863696,0.5241289,0.28522724,-0.5040701,-0.6552199,0.1511498
76,0.4781597,0.23379391,"('anxious', 'daring')",-1.5865813,-1.6569335,-0.95912313,-0.919748,-0.21721986,-0.46829373,-0.5733318,-0.75011075,-0.5716193,-0.7122584,0.1406391
53,-0.46675012,-0.475099,"('uncreative', 'creative')",-0.31539065,-0.17837521,0.34837836,0.55166996,-0.2769927,-0.25270084,1.1610925,1.3122069,0.0900675,0.1915404,-0.1014729
32,0.4437054,0.26448998,"('unkind', 'kind')",-1.2895066,-1.1997567,-0.49905497,-0.4541918,0.040365823,-0.12164396,1.171424,1.050874,-0.0266132,-0.0920457,0.0654325
42,0.4326992,0.2646505,"('unreliable', 'reliable')",-1.5953846,-1.5302144,-1.3962759,-1.1533781,-0.28339526,-0.4112006,-3.4105315,-3.1550944,-1.2505776,-1.1970474,-0.0535302
58,0.41871953,0.47193024,"('undiscriminating', 'discriminating')",-0.14174643,0.019589037,0.61223745,0.8516826,0.49195093,0.4877707,0.24783525,0.28180423,0.3257993,0.4225554,-0.0967561
62,-0.40246257,-0.643912,"('incompetent', 'brilliant')",-1.3645605,-1.4484481,-0.72086406,-0.6733801,-1.4612117,-1.6752064,-0.29541782,-0.4741121,-0.8489034,-0.9830117,0.1341083
4,-0.40169063,-0.49058488,"('disliked', 'liked')",1.1814766,1.1094357,0.8141317,0.80411184,0.21379225,0.42817083,-7.1034675,-6.6470814,-1.0591516,-0.9591896,-0.099962
57,0.39959523,0.2735344,"('unimaginative', 'imaginative')",-0.36177087,-0.22801216,0.066019334,0.23301177,-0.79836845,-0.78129065,-2.9833245,-2.6869125,-0.7355699,-0.6379338,-0.0976361
7,0.39883557,0.31705454,"('insensitive', 'sensitive')",-0.9848156,-0.8680761,-0.49410823,-0.34870145,-1.0846491,-1.1184618,0.9234874,0.88146764,-0.24825,-0.2273435,-0.0209065
61,-0.39235368,-0.34284747,"('illogical', 'logical')",-0.63474834,-0.5864817,0.13257699,0.22972599,-1.3743464,-1.3876143,0.018663917,0.03805459,-0.4500415,-0.4098325,-0.040209
71,0.39080742,0.26656702,"('diffident', 'self-confident')",0.22968663,0.15239915,0.8151339,0.71367025,-0.39150685,-0.6181675,0.45102066,0.434472,0.2990283,0.1897882,0.1092401
30,-0.39067668,-0.49747944,"('intolerant', 'tolerant')",-1.542799,-1.4226063,-0.947879,-0.71945053,0.14674768,-0.06366082,0.72396946,0.7305753,-0.4021276,-0.3945244,-0.0076032
45,-0.37562206,-0.6692118,"('incompetent', 'competent')",-2.4357316,-2.4893677,-1.6906021,-1.5933295,-1.6553342,-1.8531514,-0.67630917,-0.66682583,-1.3667199,-1.4543773,0.0876574
44,-0.37406066,-0.2971553,"('prejudiced', 'unprejudiced')",-0.103341565,-0.15187256,-0.7901345,-0.9182297,-0.5226663,-0.51588076,-1.7880354,-1.6926715,-0.7156476,-0.715162,-0.0004856
85,-0.36581823,-0.117905095,"('insignificant', 'prestigious')",0.2989583,0.5147345,1.0119431,1.1717418,0.15792799,0.61103916,0.7293023,1.1668293,0.3664627,0.669288,-0.3028253
22,-0.3657324,-0.5245544,"('untrustworthy', 'trustworthy')",-1.7498673,-1.7138228,-1.4680705,-1.3112931,-0.26799685,-0.27737328,-1.1093292,-0.9931808,-0.9921992,-0.9640449,-0.0281543
67,0.34884155,0.26070043,"('doubtful', 'determined')",-0.12096409,-0.11794257,0.18826577,0.105500795,0.4533435,0.2694694,-0.9170577,-0.92267454,-0.0095142,-0.0809893,0.0714751
64,0.3359565,0.467273,"('shy', 'confident')",-0.58390456,-0.5240587,-0.42960435,-0.28378004,0.16081841,0.18851435,-7.4110284,-7.0530415,-1.5855525,-1.4410186,-0.1445339
41,-0.32870984,-0.33152074,"('unforgiving', 'forgiving')",-1.7624652,-1.60876,-1.3333514,-1.1227671,0.041733745,0.13715029,0.052889403,0.3320299,-0.6659807,-0.5187736,-0.1472071
38,0.32302862,0.16636787,"('untruthful', 'truthful')",-0.35658824,-0.46387812,0.17547324,0.07782711,-1.0419853,-1.1356723,0.10680277,-0.11237366,-0.1586538,-0.2935458,0.134892
50,0.3169456,0.34544516,"('clumsy', 'skillful')",0.009646423,0.16852787,0.054770738,0.31744182,-0.34174964,-0.0040846244,0.38170576,0.48327905,0.0842638,0.2621218,-0.177858
6,-0.30311733,-0.31917423,"('distant', 'open')",0.35852915,0.45473588,0.048190787,0.11640747,-0.7403364,-0.63637775,0.69291556,0.7474182,0.0112363,0.0726019,-0.0613656
56,0.27918038,-0.16268519,"('impractical', 'practical')",-0.3779078,-0.5235581,-0.2683237,-0.31173158,-0.42100582,-1.0217832,-0.7083279,-0.9751061,-0.299277,-0.5989729,0.2996959
46,-0.27451345,-0.33121923,"('uncompetitive', 'competitive')",-1.6749542,-1.6273484,-1.4829609,-1.2186148,-0.8261053,-0.63619286,-1.2568606,-1.1839703,-1.1030789,-0.9994691,-0.1036098
33,-0.26118943,-0.015469212,"('wrong', 'right')",1.0212108,1.0466418,1.3799942,1.3823824,0.06690602,0.3043525,-0.19719517,0.09016762,0.4019453,0.561615,-0.1596697
18,0.25794095,0.3559589,"('disagreeable', 'welcoming')",-0.47759455,-0.21330956,-1.4690956,-1.2017356,-0.585115,-0.28038615,-0.56870717,-0.25271523,-0.5685143,-0.3184376,-0.2500767
25,-0.25237024,-0.2735123,"('egoistic', 'altruistic')",0.80066717,0.85095745,1.2284163,1.2156209,1.2522386,1.1735103,1.6357917,1.8253255,0.9329487,0.9583803,-0.0254316
82,-0.24337913,-0.4548284,"('poor', 'rich')",-1.4757295,-1.4247274,-1.4172208,-1.30361,-0.055250473,-0.26313433,6.7192135,6.3849287,0.7055267,0.5877257,0.117801
14,0.2347017,-0.10136042,"('antisocial', 'social')",-0.54058504,-0.6322912,-0.08250881,-0.080525056,0.44995856,0.11089873,-0.76273847,-0.7587855,-0.1402344,-0.2924127,0.1521783
20,0.21387014,0.36763835,"('rough', 'thoughtful')",-0.7274978,-0.6803457,-0.53496015,-0.3379148,-0.4446035,-0.31309897,0.60498464,0.7834877,-0.1776413,-0.0360467,-0.1415946
68,0.21039315,0.1882461,"('dependent', 'independent')",-1.3074275,-1.4295032,-1.587362,-1.656903,-1.8895478,-1.8613344,-0.81633353,-0.87642336,-1.0780556,-1.1271835,0.0491279
2,0.2090666,0.2711354,"('unlikable', 'likable')",-0.12094182,0.041997872,-0.17970783,0.0019018948,0.71721065,0.8489284,0.55383205,0.8255237,0.2358919,0.3978974,-0.1620055
13,-0.18012738,-0.3443077,"('impolite', 'polite')",-0.9027583,-1.0035744,-0.8746627,-0.9651165,-0.20133604,-0.6480602,-0.3159125,-0.61440104,-0.4949594,-0.7150919,0.2201325
55,0.1781146,-0.007908743,"('incompetent', 'clever')",-2.3242028,-2.3085456,-1.9294034,-1.7377944,-0.65388876,-0.76773787,-0.4617622,-0.6050904,-1.0382284,-1.0854155,0.0471871
60,-0.17118646,-0.55739874,"('inefficient', 'efficient')",-1.1987734,-1.3840581,-0.776163,-0.8097512,-1.1894569,-1.6542047,-0.45602858,-0.92825687,-0.7583217,-1.0667339,0.3084122
17,-0.16953659,-0.24861208,"('nasty', 'nice')",-0.47517505,-0.39086384,-0.7795908,-0.72564614,-0.033317875,-0.027823301,-0.8332056,-0.6297559,-0.4581652,-0.4045403,-0.0536249
84,-0.16865878,-0.030418323,"('inferior', 'superior')",0.11925345,0.17235309,0.32055452,0.35207528,0.29257846,0.25941524,0.39239362,0.5941095,0.1912242,0.2695069,-0.0782827
54,-0.15232944,-0.13165757,"('incapable', 'capable')",-1.0660324,-1.0042534,-0.031772308,0.022424951,-0.9631835,-0.89766335,1.2344202,1.332612,-0.1957795,-0.1357075,-0.060072
9,-0.13420987,-0.067771,"('unaffectionate', 'caring')",-0.9099661,-0.71956074,0.08716519,0.18699765,-0.98096263,-0.87992626,1.750959,1.6878357,-0.0374029,0.0415151,-0.078918
65,0.124737486,0.16255677,"('insecure', 'secure')",-1.6877685,-1.6151754,-0.72155154,-0.59051573,-0.18955527,-0.2116061,-0.7402336,-0.7519663,-0.6428743,-0.6013413,-0.041533
52,-0.108891,0.13139907,"('irrational', 'rational')",0.2501187,0.55809987,0.3863965,0.5670624,-1.1000209,-0.73252183,0.19678028,0.50510573,-0.0751233,0.205829,-0.2809523
21,0.10510387,-0.005895905,"('immoral', 'moral')",-1.5098164,-1.343894,-0.7122382,-0.51780254,-0.66685903,-0.8229415,-1.1799002,-1.2390593,-0.792742,-0.7859186,-0.0068234
79,0.10254374,0.0004952606,"('wavering', 'unwavering')",0.7081419,0.610495,0.21342102,0.14227408,-0.6750098,-0.5112799,0.2545502,0.29939795,0.1207294,0.1082765,0.0124529
59,-0.089400075,0.024585837,"('foolish', 'wise')",0.8863951,0.89629835,1.1426253,1.1503377,0.0019225031,0.25536323,0.5548761,0.746425,0.4992838,0.614602,-0.1153182
87,-0.08615361,-0.08416419,"('unsuccessful', 'successful')",-0.86157995,-0.84148955,-0.38060987,-0.27492347,0.3108336,0.2839989,0.6861029,0.9422868,-0.0662814,0.0051417,-0.0714231
35,-0.08482814,0.10888255,"('corrupt', 'incorrupt')",1.1757834,1.2141192,0.13465819,0.10955824,-0.04949534,0.25954008,0.2956236,0.5386286,0.2943483,0.4461457,-0.1517974
23,-0.07549174,-0.30156273,"('insincere', 'sincere')",-2.257443,-2.3133914,-1.174966,-1.2283392,-1.7620875,-1.9873034,6.2344613,5.6585608,0.1928946,-0.0344072,0.2273018
37,-0.07212809,-0.27038556,"('fake', 'genuine')",-0.36248928,-0.46228567,-0.10507648,-0.07079675,-1.0425602,-1.0977863,0.4498328,0.35619605,-0.2264843,-0.3090117,0.0825274
15,0.047863394,-0.045349196,"('boring', 'funny')",0.64572066,0.6606728,-0.07405645,-0.08683942,0.12387241,0.05437028,0.70824045,0.7171609,0.2903281,0.2600031,0.030325
75,-0.029885776,0.092424795,"('meek', 'impulsive')",1.093954,1.0364707,0.52440435,0.4772913,0.045506563,0.2809409,-0.28996223,-0.22361198,0.2688034,0.3327031,-0.0638997
19,-0.016205,-0.06266478,"('inhospitable', 'hospitable')",0.36821842,0.30805176,0.014769558,0.03859472,-0.40527344,-0.35659894,0.28982335,0.37513083,0.0502666,0.0605027,-0.0102361
69,0.010851936,0.18968773,"('lazy', 'industrious')",1.5207846,1.6344546,1.0686685,1.0390356,1.2608234,1.4818565,-0.71941185,-0.26679096,0.6283433,0.8156487,-0.1873054
