,hartford_male,hartford_female,tuple,financial_male,financial_female,svcs_male,svcs_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,male-female
14,0.87182176,0.9970955,"('antisocial', 'social')",1.8383409,1.9429795,0.81167614,0.8366548,1.4383674,1.5158018,-0.40563035,-0.4031308,0.9109152,0.9778801,-0.0669649
73,0.81473327,0.91140074,"('helpless', 'self-reliant')",0.4549328,0.57188183,0.280605,0.33725268,-0.18485814,-0.093709156,-3.5621195,-3.3681412,-0.4393413,-0.328263,-0.1110783
57,0.8037118,0.77772635,"('unimaginative', 'imaginative')",0.014714396,0.13727966,-0.41204137,-0.46899787,0.09515391,0.15747225,-1.8927428,-1.710367,-0.2782408,-0.2213773,-0.0568635
58,0.7660579,0.63442576,"('undiscriminating', 'discriminating')",1.4134384,1.4503715,-0.21008681,-0.22479457,0.38114673,0.47822845,0.037967887,0.08126811,0.4777048,0.4838998,-0.006195
61,0.7407633,0.75863826,"('illogical', 'logical')",1.7094389,1.7932744,0.5792169,0.5282424,0.7330041,0.6989943,0.67167866,0.6759673,0.8868204,0.8910233,-0.0042029
76,0.68242663,0.6798149,"('anxious', 'daring')",0.59624165,0.55175847,1.2369925,1.1855264,1.3260965,1.2726516,0.63870966,0.83361864,0.8960934,0.904674,-0.0085806
87,0.67948496,0.6411369,"('unsuccessful', 'successful')",1.1667452,1.0993114,0.57143617,0.5335892,0.8925797,0.771262,0.51266694,0.46760625,0.7645826,0.7025811,0.0620015
79,-0.66463566,-0.6506162,"('wavering', 'unwavering')",-0.22180845,-0.055763096,-0.72704446,-0.55398524,-1.2590979,-1.2369106,-0.4933633,-0.47536707,-0.67319,-0.5945284,-0.0786616
59,0.6627918,0.7069053,"('foolish', 'wise')",0.87296504,0.84127164,-0.119702294,-0.037741557,-0.023778435,-0.04836221,0.31129664,0.27312684,0.3407146,0.34704,-0.0063254
81,0.6384906,0.5371651,"('submissive', 'aggressive')",1.4883592,1.3548582,0.70197,0.58127004,1.6478615,1.5206506,-0.34205502,-0.5518142,0.8269253,0.6884259,0.1384994
62,0.63300294,0.41008988,"('incompetent', 'brilliant')",1.318998,1.1903365,1.3242059,1.2070132,0.78791744,0.7267874,0.8458299,0.7595797,0.9819908,0.8587613,0.1232295
54,0.6280416,0.53586507,"('incapable', 'capable')",0.74687386,0.7412423,0.051107727,0.083020255,0.19749078,0.20718473,0.64187944,0.5542997,0.4530787,0.4243224,0.0287563
28,0.62724096,0.66915596,"('disloyal', 'loyal')",0.38912553,0.50201195,-0.72285914,-0.6068556,-0.75578976,-0.7281722,1.2834289,1.339921,0.1642293,0.2352122,-0.0709829
53,0.6113686,0.6822116,"('uncreative', 'creative')",0.5771031,0.57959884,-0.3884323,-0.41724992,-0.23425147,-0.25635323,1.4736862,1.5069436,0.4078948,0.4190302,-0.0111354
44,-0.6065604,-0.70741534,"('prejudiced', 'unprejudiced')",-0.25338492,-0.2707266,1.1061556,1.2028052,0.6412889,0.6949548,-1.4848994,-1.4767534,-0.11948,-0.1114271,-0.0080529
35,-0.5798608,-0.46787748,"('corrupt', 'incorrupt')",-1.477964,-1.3446634,-1.2116169,-1.0361843,-1.408105,-1.4237182,-0.96079296,-0.8499805,-1.1276679,-1.0244848,-0.1031831
18,0.5680712,0.85782766,"('disagreeable', 'welcoming')",-0.35651243,-0.3246457,-0.34441924,-0.25436485,-1.1724815,-1.067231,-0.17754675,-0.09805073,-0.2965777,-0.1772929,-0.1192848
8,-0.5658535,-0.4148996,"('unaffectionate', 'affectionate')",-0.20197174,-0.19397797,-2.385432,-2.2366514,-1.947986,-1.8215779,0.143413,0.12653062,-0.9915661,-0.9081153,-0.0834508
46,0.5111112,0.2818089,"('uncompetitive', 'competitive')",1.6483066,1.6333399,0.7673488,0.67351705,0.7083578,0.83718306,0.342918,0.39744574,0.7956085,0.7646589,0.0309496
2,0.49883306,0.64882505,"('unlikable', 'likable')",2.7043836,2.68136,1.2339234,1.2995772,1.1268947,1.2335724,0.846989,0.8875506,1.2822047,1.350177,-0.0679723
34,0.4858716,0.32030076,"('mean', 'honorable')",1.4706926,1.4789182,0.88647217,0.795206,0.6838271,0.6884066,5.657658,5.381444,1.8369043,1.7328552,0.1040491
5,-0.45725113,-0.32844812,"('distant', 'outgoing')",-0.05493245,0.038779624,-1.1281186,-0.9725045,-1.5283921,-1.4969118,-0.58758175,-0.554103,-0.7512552,-0.6626375,-0.0886177
77,0.43271813,0.19703747,"('unmotivated', 'motivated')",1.2928982,1.27958,0.40627572,0.3937986,0.26431695,0.21679801,-0.8311626,-0.85024804,0.3130093,0.2473932,0.0656161
64,0.39318633,0.4693034,"('shy', 'confident')",0.6718338,0.77430385,0.684567,0.7475945,0.8788994,0.8760721,-5.6619167,-5.469593,-0.6066861,-0.5204638,-0.0862223
88,0.37806994,0.5142521,"('low', 'eminent')",-0.3689425,-0.30587783,-0.5628558,-0.4676072,-0.48329604,-0.3058884,0.5186336,0.70567226,-0.1036782,0.0281102,-0.1317884
19,-0.36721212,-0.3611199,"('inhospitable', 'hospitable')",-0.22699285,-0.21076778,-0.4617498,-0.4171201,-1.1002197,-1.0752097,-0.28952113,-0.16352181,-0.4891391,-0.4455479,-0.0435912
84,0.36664924,0.29869652,"('inferior', 'superior')",0.68063766,0.76192313,-0.47235033,-0.56523144,-0.01676469,-0.03778431,0.38746232,0.40764612,0.1891268,0.17305,0.0160768
1,0.366536,0.5691275,"('unfriendly', 'friendly')",0.33376607,0.34543872,-1.9115807,-1.7676997,-1.3224883,-1.152751,1.3599963,1.4129691,-0.2347541,-0.1185831,-0.116171
3,0.35956466,0.2194257,"('repellent', 'pleasant')",-0.23267366,-0.18238534,0.38486856,0.32036614,0.48081502,0.4789713,0.41573232,0.5003948,0.2816614,0.2673545,0.0143069
69,-0.35688347,-0.37980133,"('lazy', 'industrious')",0.32992318,0.4614975,0.09803598,0.172616,0.098352596,-0.054469142,-0.9042174,-0.969715,-0.1469578,-0.1539744,0.0070166
36,-0.3534242,-0.22124262,"('hostile', 'amicable')",-0.13088895,0.09368485,-1.4247968,-1.2116594,-1.5828077,-1.3753861,-0.46119663,-0.2737642,-0.7906229,-0.5976735,-0.1929494
66,0.26282,0.22791529,"('inactive', 'active')",1.0670884,1.0784931,0.25849384,0.26612106,-0.03259205,-0.16695058,0.6414367,0.5445177,0.4394494,0.3900193,0.0494301
68,0.23304766,0.029634092,"('dependent', 'independent')",-1.9910572,-1.9629502,-0.4732121,-0.60142905,-0.25349262,-0.37159345,-0.34555644,-0.4293025,-0.5660541,-0.6671282,0.1010741
33,0.20871688,0.20051968,"('wrong', 'right')",1.3379005,1.3114717,0.25664455,0.29251328,-0.111204475,-0.22418961,-0.9837735,-1.078299,0.1416568,0.1004032,0.0412536
0,0.17054217,0.19407535,"('unsociable', 'sociable')",0.6512243,0.6926917,-0.17001054,-0.2218857,0.4240927,0.41238862,0.08628261,0.016670674,0.2324262,0.2187881,0.0136381
25,0.16213818,0.17028117,"('egoistic', 'altruistic')",-0.53267425,-0.57067305,-1.5273008,-1.4618819,-0.9690284,-0.9712065,1.1099992,1.1579856,-0.3513732,-0.3350989,-0.0162743
37,-0.15703039,-0.3174415,"('fake', 'genuine')",0.04409666,0.037560903,0.15299708,0.19788003,0.29719597,0.3319253,0.692126,0.61798894,0.2058771,0.1735827,0.0322944
78,0.15578918,0.083738476,"('nonresilient', 'resilient')",0.5621203,0.60791075,-1.0281744,-1.0246872,-0.6471989,-0.68341255,0.2866454,0.28741086,-0.1341637,-0.1458079,0.0116442
17,0.14809072,0.11000064,"('nasty', 'nice')",0.07470991,-0.042049658,-0.56538856,-0.5817196,-0.13541669,-0.21730053,-0.79814196,-0.67376906,-0.2552293,-0.2809676,0.0257383
15,-0.14322233,-0.06827363,"('boring', 'funny')",0.3790704,0.36237562,0.14899346,0.21064666,0.36467114,0.30442452,0.12335536,0.075649336,0.1745736,0.1769645,-0.0023909
52,-0.13562274,-0.012927387,"('irrational', 'rational')",-0.16583215,-0.10606183,-0.3350038,-0.25203925,-1.11141,-1.0198056,-0.53486806,-0.49520397,-0.4565474,-0.3772076,-0.0793398
82,-0.12884033,-0.18808818,"('poor', 'rich')",-0.3542334,-0.5252089,-0.13432628,-0.16000146,0.4342582,0.46713775,6.1844106,5.892743,1.2002538,1.0973165,0.1029373
50,0.12758973,0.09402157,"('clumsy', 'skillful')",0.5687374,0.5408739,0.37205097,0.5095356,0.5728243,0.6413755,0.38234264,0.44241235,0.404709,0.4456438,-0.0409348
48,0.064257875,0.0025015958,"('unintelligent', 'intelligent')",-0.60245985,-0.6982483,-1.2607051,-1.3545072,-1.1444969,-1.1643993,0.49669084,0.34315303,-0.4893426,-0.5743,0.0849574
29,0.059821185,0.0060971864,"('unfair', 'fair')",-0.06808738,-0.003912054,-0.18774156,-0.28442734,-0.038398404,-0.09829732,-0.5053852,-0.5152673,-0.1479583,-0.1791614,0.0312031
49,0.027058415,-0.017068278,"('unable', 'able')",-1.092648,-0.9759501,-0.5059457,-0.48691648,-0.5193366,-0.4307794,-0.4399892,-0.4426732,-0.5061722,-0.4706775,-0.0354947
38,-0.020402476,-0.018850569,"('untruthful', 'truthful')",1.7858144,1.7929599,-0.23863979,-0.2269469,-0.20856427,-0.20500244,0.3048215,0.29314804,0.3246059,0.3270616,-0.0024557
85,-0.02036866,0.08331958,"('insignificant', 'prestigious')",0.4708175,0.5458261,-0.9868662,-0.80592275,-1.0978986,-0.94354296,0.026036512,0.076354764,-0.3216559,-0.2087931,-0.1128628
67,-0.005220225,0.063310646,"('doubtful', 'determined')",1.2215255,1.2172291,1.1099566,1.108888,1.1520066,1.077805,-0.51242703,-0.5207387,0.5931683,0.5892988,0.0038695
