,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,male-female
63,0.6720648,0.6409777,"('unperceptive', 'insightful')",0.7651628,0.84548134,0.63923085,0.52901214,0.21177383,0.2513071,1.0076541,0.985774,0.6591773,0.6505105,0.0086668
20,0.6578852,0.6929614,"('rough', 'thoughtful')",0.21581271,0.18416283,-0.22430548,-0.18686274,0.29834932,0.3076818,0.6076386,0.53913784,0.3110761,0.3074162,0.0036599
15,-0.6567151,-0.51903176,"('boring', 'funny')",-0.8406315,-0.6419679,-0.29283053,-0.07783803,-0.00958846,0.20540853,0.12648436,0.43287504,-0.3346562,-0.1201108,-0.2145454
87,0.6481273,0.69288635,"('unsuccessful', 'successful')",0.75173426,0.9008783,0.86213124,0.96349066,0.72492045,0.8021077,0.55199814,0.7210126,0.7077823,0.8160751,-0.1082928
19,-0.6262301,-0.6572621,"('inhospitable', 'hospitable')",-1.1805509,-1.083369,-0.8575387,-0.8607812,-1.1402516,-1.1317813,-0.37430802,-0.29288733,-0.8357759,-0.8052162,-0.0305597
42,0.6179224,0.64254576,"('unreliable', 'reliable')",0.91694903,0.9801552,-0.15524334,-0.17118262,0.7732199,0.8428454,-2.5143824,-2.3120267,-0.0723069,-0.0035326,-0.0687743
73,0.61041754,0.5026236,"('helpless', 'self-reliant')",0.010107465,0.0055270568,-0.15925047,-0.13813941,0.15151182,0.0854615,-2.7912939,-2.8861904,-0.4357015,-0.4861435,0.050442
14,0.60026944,0.8341527,"('antisocial', 'social')",1.3326586,1.5186749,1.8722988,2.02515,1.0248336,1.0134,-0.7907448,-0.5202185,0.8078631,0.9742318,-0.1663687
85,0.5969705,0.4518335,"('insignificant', 'prestigious')",-1.2697128,-1.2997466,-2.0534737,-2.1180809,-1.6532415,-1.5679021,0.5032991,0.52786624,-0.7752316,-0.8012059,0.0259743
25,-0.5889621,-0.73820484,"('egoistic', 'altruistic')",-1.2928276,-1.3041106,-1.335246,-1.3003933,-1.3748708,-1.3630663,1.0878696,1.0585526,-0.7008074,-0.7294445,0.0286371
88,0.5817706,1.0637254,"('low', 'eminent')",0.40305972,0.81160796,-0.16191724,0.25006717,-0.27806404,-0.0012758356,0.46511787,1.0785019,0.2019934,0.6405253,-0.4385319
50,0.57057613,0.7785689,"('clumsy', 'skillful')",-0.043209177,0.19341837,0.69457716,0.8543156,0.1509356,0.35109833,0.25271913,0.2740164,0.3251198,0.4902835,-0.1651637
49,-0.56744486,-0.31486177,"('unable', 'able')",-1.5164126,-1.168122,-0.6278504,-0.32227504,-0.79067314,-0.59335333,-0.9198112,-0.70289755,-0.8844385,-0.620302,-0.2641365
40,0.5518582,0.29800478,"('stingy', 'generous')",0.2764381,-0.14068502,-0.964927,-1.1804215,0.44559252,0.26060525,-0.8839212,-1.2309787,-0.1149919,-0.398695,0.2837031
53,-0.514309,-0.5885935,"('uncreative', 'creative')",-1.4494169,-1.4611166,-0.84639096,-0.74745554,-0.9089048,-0.91358715,1.2699953,1.0837715,-0.4898052,-0.5253963,0.0355911
47,0.46037704,0.5935937,"('stupid', 'smart')",0.40823168,0.46528152,1.0057123,1.1022009,0.52775943,0.6113709,4.1217866,4.210536,1.3047734,1.3965966,-0.0918232
41,-0.45891675,-0.24271163,"('unforgiving', 'forgiving')",0.053806946,0.049932625,-0.2514451,-0.24254127,0.041691422,0.09652721,-0.032409355,0.11063439,-0.1294546,-0.0456317,-0.0838229
58,0.4545663,0.1305863,"('undiscriminating', 'discriminating')",0.045326997,-0.3009093,0.8997679,0.7240803,0.078470156,0.04912328,0.23295721,0.15220395,0.3422177,0.1510169,0.1912008
48,0.42021304,0.4660194,"('unintelligent', 'intelligent')",-0.45362577,-0.5369765,0.1394841,0.1388973,-1.0841585,-1.1206423,0.22837025,0.18801399,-0.1499434,-0.1729376,0.0229942
66,-0.4171476,-0.6065333,"('inactive', 'active')",0.058990486,-0.054894157,-0.9110795,-1.1345124,-0.63275754,-0.71504146,0.8160325,0.57337606,-0.2171923,-0.3875211,0.1703288
69,-0.40800518,-0.50717044,"('lazy', 'industrious')",-0.3576333,-0.42076582,-0.78648794,-0.85367656,0.4936848,0.51078564,-0.4504229,-0.52897626,-0.3017729,-0.3599607,0.0581878
57,-0.39503846,-0.6048187,"('unimaginative', 'imaginative')",-0.95833945,-0.99031633,-0.40477645,-0.30073246,-0.21469411,-0.17230994,-1.5835419,-1.6194736,-0.7112781,-0.7375302,0.0262521
0,0.36136675,0.38483566,"('unsociable', 'sociable')",0.035870768,0.03186862,1.1306217,1.109019,-0.021172095,-0.10743245,-0.16125822,-0.02518773,0.2690858,0.2786206,-0.0095348
51,0.32249773,0.45286793,"('uneducated', 'educated')",0.83496034,0.89123034,0.97536594,0.9457028,0.06353064,0.10820536,0.67825615,0.69435465,0.5749222,0.6184722,-0.04355
70,0.31019214,0.4713582,"('lethargic', 'energetic')",0.67702657,0.8432392,0.028561115,-0.014468109,1.260488,1.2561527,0.61904794,0.7511999,0.5790632,0.6614964,-0.0824332
81,-0.27315786,0.13865349,"('submissive', 'aggressive')",0.9523675,1.2244165,1.5148643,1.6725658,0.82146984,0.9085001,-0.6782447,-0.45356843,0.4674598,0.6981135,-0.2306537
37,-0.26664382,-0.43025833,"('fake', 'genuine')",-0.018992195,-0.11234146,-0.21862647,-0.31438097,0.12504366,0.03153968,0.2375147,0.30849817,-0.0283408,-0.1033886,0.0750478
27,0.2599801,0.14331008,"('hardhearted', 'softhearted')",-1.7651296,-1.8756005,-1.058341,-1.1343751,-0.42568198,-0.5339358,0.9533206,0.8009082,-0.4071704,-0.5199386,0.1127682
22,0.2566535,0.1621731,"('untrustworthy', 'trustworthy')",0.83893114,0.8757565,0.64132774,0.80475646,1.1334428,1.1451864,-0.7538383,-0.7055569,0.4233034,0.4564631,-0.0331597
3,-0.22426848,-0.14150111,"('repellent', 'pleasant')",-0.15918389,-0.13534881,-0.560142,-0.6195522,0.38544306,0.28737965,0.23557806,0.1064104,-0.0645146,-0.1005224,0.0360078
80,0.21878928,0.23725088,"('dominated', 'dominating')",0.8039673,0.759942,0.64561665,0.6853555,1.4523574,1.3889892,-1.3789927,-1.30725,0.3483476,0.3528575,-0.0045099
79,0.21148643,0.056622796,"('wavering', 'unwavering')",-0.032926112,-0.067911945,-0.66143644,-0.66167194,-1.7223349,-1.651354,-0.22169408,-0.15812524,-0.485381,-0.496488,0.011107
82,0.20831682,0.4719988,"('poor', 'rich')",-0.5062924,-0.2510451,0.53195095,0.66747993,-0.80694246,-0.5817071,5.1761537,5.5249567,0.9206373,1.1663366,-0.2456993
26,0.17557293,0.15810385,"('hardhearted', 'benevolent')",0.7803299,0.70490247,-0.18763049,-0.056710824,-0.7179246,-0.6747018,1.3953718,1.4537357,0.2891439,0.3170659,-0.027922
64,-0.16744778,-0.29162142,"('shy', 'confident')",0.11597082,0.13082741,0.4937197,0.42517823,1.2501283,1.1590658,-4.962036,-4.8844237,-0.653933,-0.6921947,0.0382617
77,0.15784442,0.13298158,"('unmotivated', 'motivated')",-0.7398456,-0.9136836,0.08879996,0.05906542,0.33595008,0.3169219,-0.93050545,-0.9299222,-0.2175513,-0.2669274,0.0493761
52,-0.11599382,-0.27732104,"('irrational', 'rational')",-1.2239416,-1.3142076,-0.036203206,-0.14733042,-0.4253959,-0.43791527,-0.41316667,-0.419843,-0.4429403,-0.5193234,0.0763831
36,-0.103557535,-0.30492622,"('hostile', 'amicable')",-1.4461871,-1.7989562,-0.9974029,-1.0636901,-1.8529652,-1.8151872,0.20528099,0.09690016,-0.8389665,-0.9771719,0.1382054
45,0.09407396,0.055630095,"('incompetent', 'competent')",-0.43682948,-0.47379535,0.6408901,0.6505734,0.25471818,0.33729345,-0.36368066,-0.19520102,0.0378344,0.0749001,-0.0370657
59,0.060442157,0.05103233,"('foolish', 'wise')",-0.12405749,-0.06477252,0.45263943,0.41198957,-0.48528692,-0.40624112,-0.12438111,0.012115838,-0.0441288,0.0008248,-0.0449536
54,-0.0476845,0.081439726,"('incapable', 'capable')",-0.7269157,-0.5575438,0.1005113,0.16940597,-0.14508387,-0.07897907,0.37772807,0.57385814,-0.0882889,0.0376362,-0.1259251
67,0.04119283,0.19910184,"('doubtful', 'determined')",0.37133998,0.5132237,0.6004458,0.63732517,1.101918,1.1681622,-0.7404292,-0.5922844,0.2748935,0.3851057,-0.1102122
8,-0.040824264,-0.24824724,"('unaffectionate', 'affectionate')",-1.6208433,-1.6588824,-1.1800314,-1.279689,-2.6206017,-2.745987,0.2669782,0.1942125,-1.0390645,-1.1477186,0.1086541
1,0.009664096,-0.2041765,"('unfriendly', 'friendly')",-1.2515556,-1.5286696,-0.67642283,-0.7213163,-1.4920235,-1.5857643,1.3919944,1.3216072,-0.4036687,-0.5436639,0.1399952
