,federated_male,federated_female,tuple,hermes_male,hermes_female,inc_male,inc_female,average_male,average_female,male-female
45,-1.0615063,-0.661422,"('incompetent', 'competent')",1.3267392,2.1708553,-0.22166501,-0.25700086,0.0145226,0.4174774,-0.4029548
57,-1.0376292,-0.70853543,"('unimaginative', 'imaginative')",-0.07465923,0.46596372,-2.4860828,-2.4391973,-1.1994571,-0.893923,-0.3055341
54,-0.9959006,-0.8567715,"('incapable', 'capable')",-0.5402174,-0.571944,0.8710507,0.8938999,-0.2216891,-0.1782718,-0.0434173
55,-0.9917128,-0.45769534,"('incompetent', 'clever')",1.2116896,2.3070757,-0.11560775,-0.10339095,0.0347897,0.5819965,-0.5472068
78,-0.9707345,-0.7279139,"('nonresilient', 'resilient')",-0.028316088,0.1524481,0.008728391,0.013757255,-0.3301074,-0.1872362,-0.1428712
41,-0.9453673,-1.1282837,"('unforgiving', 'forgiving')",0.61097497,1.082619,0.120860465,0.017545484,-0.0711773,-0.0093731,-0.0618042
29,-0.8759916,-1.0610762,"('unfair', 'fair')",-0.7445356,-0.9308389,-0.4080252,-0.5855883,-0.6761842,-0.8591677,0.1829835
15,-0.87596834,-1.0254706,"('boring', 'funny')",-0.31256858,-0.3008635,0.04026918,0.09260238,-0.3827559,-0.4112439,0.028488
36,-0.8550893,-1.3290735,"('hostile', 'amicable')",-1.0832039,-2.0588007,0.4611919,0.44657585,-0.4923671,-0.9804327,0.4880656
22,-0.82523584,-0.5833959,"('untrustworthy', 'trustworthy')",-0.2937615,0.4063489,-1.072053,-1.0872766,-0.7303501,-0.4214412,-0.3089089
84,0.79382426,0.6660712,"('inferior', 'superior')",0.67427176,0.33777174,0.852055,0.5703032,0.7733837,0.5247154,0.2486683
24,-0.79068935,-0.8842268,"('dishonest', 'honest')",0.088670574,0.51333416,0.58522636,0.5013056,-0.0389308,0.043471,-0.0824018
5,-0.7706423,-0.9652134,"('distant', 'outgoing')",-1.094656,-1.8088541,-0.22851087,-0.38164493,-0.6979364,-1.0519041,0.3539677
25,-0.7586153,-1.0214663,"('egoistic', 'altruistic')",-0.26297426,-0.76808834,1.3455788,1.446599,0.1079964,-0.1143185,0.2223149
80,0.73820025,1.1403011,"('dominated', 'dominating')",0.62752306,1.439007,-1.593389,-1.553869,-0.0758886,0.341813,-0.4177016
75,-0.7339748,-1.0961447,"('meek', 'impulsive')",-1.8200737,-2.2897131,-0.4602164,-0.5578513,-1.004755,-1.3145697,0.3098147
60,0.71068895,1.2386452,"('inefficient', 'efficient')",3.085946,4.2915163,0.22320518,0.10554502,1.3399467,1.8785688,-0.5386221
83,0.7032158,0.89056057,"('powerless', 'powerful')",-0.040160976,0.12227635,-1.0311306,-0.96504563,-0.1226919,0.0159304,-0.1386223
52,-0.6872755,-1.0991596,"('irrational', 'rational')",-0.756568,-1.5169655,-0.08970958,-0.074918315,-0.5111844,-0.8970145,0.3858301
42,0.66715133,0.8562575,"('unreliable', 'reliable')",-0.09958862,0.38976082,-2.5095713,-2.4387102,-0.6473362,-0.397564,-0.2497722
14,0.61521184,1.1006162,"('antisocial', 'social')",1.2120012,2.267144,-0.8859905,-0.76022285,0.3137408,0.8691791,-0.5554383
28,-0.5935751,-0.50002915,"('disloyal', 'loyal')",0.17049366,0.4237048,0.9288259,0.87691104,0.1685815,0.2668622,-0.0982807
30,0.54259914,0.9876689,"('intolerant', 'tolerant')",1.1940966,1.9931666,1.0158019,1.0397847,0.9174992,1.3402068,-0.4227076
11,-0.5316004,-0.2791841,"('unhelpful', 'helpful')",0.8680252,1.4086105,2.1274276,2.2319095,0.8212841,1.1204453,-0.2991612
79,-0.5256486,-0.6778083,"('wavering', 'unwavering')",-1.1913949,-1.7240533,0.03238705,0.05418095,-0.5615522,-0.7825603,0.2210081
35,-0.50628793,-1.1243246,"('corrupt', 'incorrupt')",-1.3514317,-2.4820504,-0.349831,-0.42817575,-0.7358503,-1.3448502,0.6089999
64,0.5046943,0.5856667,"('shy', 'confident')",-0.2851209,0.08759396,-6.749756,-6.7716603,-2.1767275,-2.0327999,-0.1439276
38,-0.47682446,-0.46921107,"('untruthful', 'truthful')",0.55596864,0.5417464,-0.12053265,-0.18567805,-0.0137962,-0.0377142,0.023918
32,0.43471497,0.653038,"('unkind', 'kind')",0.5421,1.1300323,0.9656854,0.97691184,0.6475001,0.919994,-0.2724939
19,-0.42883128,-0.36927602,"('inhospitable', 'hospitable')",-0.9819492,-1.1359713,-0.16504744,-0.17070019,-0.5252759,-0.5586492,0.0333733
66,-0.42365375,-0.608306,"('inactive', 'active')",-1.5620639,-1.6018436,0.48277205,0.44676217,-0.5009819,-0.5877958,0.0868139
3,-0.406089,-0.018182736,"('repellent', 'pleasant')",-0.39448857,0.26368743,0.2268335,0.28519383,-0.191248,0.1768995,-0.3681475
71,-0.40513405,-0.4667114,"('diffident', 'self-confident')",1.3454454,1.1453259,0.2469481,0.14779639,0.3957531,0.2754703,0.1202828
40,-0.3961874,-0.65719503,"('stingy', 'generous')",-0.33069888,-0.39355212,-1.7036108,-1.9004103,-0.8101657,-0.9837192,0.1735535
88,-0.39433825,-0.35564336,"('low', 'eminent')",-0.53767824,-0.25879544,0.20507908,0.1216108,-0.2423125,-0.164276,-0.0780365
74,0.37837684,0.62747514,"('undedicated', 'dedicated')",1.6392063,1.8805804,0.16883986,0.25689104,0.7288077,0.9216489,-0.1928412
58,-0.36279917,-0.28135535,"('undiscriminating', 'discriminating')",0.18317813,0.3912291,0.121496186,0.112819284,-0.019375,0.074231,-0.093606
51,-0.35419774,0.09382787,"('uneducated', 'educated')",-0.06464794,0.50224215,0.17401868,0.26382187,-0.081609,0.2866306,-0.3682396
37,0.35234445,0.42536488,"('fake', 'genuine')",0.17147842,0.41912192,0.68258923,0.6340997,0.4021374,0.4928622,-0.0907248
77,0.34329128,0.7689729,"('unmotivated', 'motivated')",-0.468256,-0.07451262,-1.433059,-1.4528745,-0.5193412,-0.2528048,-0.2665364
7,0.32023188,0.5805975,"('insensitive', 'sensitive')",0.8636806,1.670193,0.56424856,0.48007718,0.5827204,0.9102893,-0.3275689
69,0.30361134,-0.25523642,"('lazy', 'industrious')",-0.37085825,-1.3893969,-0.610752,-0.80316865,-0.2259996,-0.815934,0.5899344
33,-0.29514685,-0.55816305,"('wrong', 'right')",0.11263344,-0.26297256,-0.58035994,-0.6814119,-0.2542911,-0.5008492,0.2465581
23,0.29050046,0.63039446,"('insincere', 'sincere')",1.106146,1.9702957,5.8049936,5.8358927,2.4005467,2.8121942,-0.4116475
72,-0.27105695,-0.43206343,"('unambitious', 'ambitious')",1.3551918,1.3242183,-0.59241855,-0.7914695,0.1639054,0.0335618,0.1303436
44,0.2686259,-0.04635255,"('prejudiced', 'unprejudiced')",-0.8841343,-1.162426,-1.1654544,-1.207083,-0.5936543,-0.8052872,0.2116329
21,-0.26318035,0.2639057,"('immoral', 'moral')",0.49973312,1.5280137,-1.0060631,-0.95543414,-0.2565034,0.2788284,-0.5353318
49,-0.25832942,-0.118080676,"('unable', 'able')",0.040378243,0.056156635,-0.4050371,-0.5982422,-0.2076628,-0.2200554,0.0123926
76,-0.24235593,-0.12668143,"('anxious', 'daring')",0.6227853,1.4334174,0.24319497,0.32178342,0.2078748,0.5428398,-0.334965
13,-0.23928657,0.15247373,"('impolite', 'polite')",1.1732655,2.3201497,-0.4500548,-0.42510998,0.161308,0.6825045,-0.5211965
62,-0.23523076,0.16654408,"('incompetent', 'brilliant')",1.7249992,2.5893726,0.13098648,0.10807394,0.5402516,0.9546635,-0.4144119
63,-0.21049754,0.0728927,"('unperceptive', 'insightful')",1.1553726,1.7429568,0.824314,0.8158162,0.5897297,0.8772219,-0.2874922
70,-0.20652843,0.21033537,"('lethargic', 'energetic')",0.22355977,1.1701887,0.509923,0.6025999,0.1756514,0.6610413,-0.4853899
46,0.20491314,0.8535863,"('uncompetitive', 'competitive')",0.48070115,1.571893,-0.72347933,-0.6920604,-0.0126217,0.5778063,-0.590428
81,-0.20397438,0.3302901,"('submissive', 'aggressive')",0.8775977,1.911851,-0.8730732,-0.8156431,-0.0664833,0.4754994,-0.5419827
47,0.18355802,0.26663393,"('stupid', 'smart')",0.64669037,0.8666085,5.4015245,5.3161707,2.0772576,2.1498044,-0.0725468
59,-0.1807912,-0.5590154,"('foolish', 'wise')",-0.61630714,-1.2156751,0.39588174,0.29025915,-0.1337389,-0.4948105,0.3610716
87,0.17978163,0.46605086,"('unsuccessful', 'successful')",0.974754,1.3511331,0.25197744,0.25818497,0.4688377,0.6917896,-0.2229519
50,-0.15912366,-0.1947952,"('clumsy', 'skillful')",-0.47427067,-0.57136893,0.35847265,0.3872875,-0.0916406,-0.1262922,0.0346516
43,-0.15466575,0.03742923,"('irresponsible', 'responsible')",1.8551662,2.5875022,0.52759165,0.45875168,0.7426974,1.0278944,-0.285197
17,0.10505925,0.143444,"('nasty', 'nice')",-0.6063453,-0.76360255,-0.7502423,-0.6228354,-0.4171761,-0.4143313,-0.0028448
65,-0.09796472,0.2485595,"('insecure', 'secure')",1.6159368,2.4714391,-0.1312649,-0.068995185,0.4622357,0.8836678,-0.4214321
20,0.09711671,0.14617528,"('rough', 'thoughtful')",0.9945322,0.95390546,1.1041014,1.0497977,0.7319167,0.7166262,0.0152905
12,-0.062642224,0.075390406,"('unsupportive', 'supportive')",0.9925581,1.3400669,-1.8068302,-1.819535,-0.2923048,-0.1346925,-0.1576123
4,-0.05910589,-0.22794974,"('disliked', 'liked')",-0.71150017,-1.4321057,-6.66481,-6.6652093,-2.4784721,-2.7750883,0.2966162
0,-0.05436857,0.40320846,"('unsociable', 'sociable')",1.8780597,2.6434584,-0.6164045,-0.52750105,0.4024289,0.8397219,-0.437293
34,0.043384835,0.15415059,"('mean', 'honorable')",0.7185957,0.79812396,5.9844775,5.9636807,2.2488194,2.3053185,-0.0564991
26,-0.04076753,-0.0994558,"('hardhearted', 'benevolent')",1.8207277,1.8742793,1.5677536,1.7174335,1.1159046,1.1640856,-0.048181
2,-0.0370678,-0.13284259,"('unlikable', 'likable')",0.2998858,0.6565081,0.56685704,0.5879115,0.2765584,0.3705257,-0.0939673
