,rowan_male,rowan_female,tuple,companies_male,companies_female,plc_male,plc_female,average_male,average_female,male-female
65,3.714722,3.8852496,"('insecure', 'secure')",1.1032324,1.16256,0.55450916,0.9748038,1.7908211,2.0075378,-0.2167167
86,3.6085024,3.6205168,"('uninfluential', 'influential')",0.7405816,0.41347453,0.89003336,0.69832164,1.7463724,1.5774377,0.1689347
5,-3.5769098,-3.6715937,"('distant', 'outgoing')",-1.2113858,-1.2514104,0.5295657,0.3541678,-1.4195766,-1.5229454,0.1033688
69,-3.4882717,-3.569494,"('lazy', 'industrious')",-0.39712733,-0.39001992,0.2595775,0.4060538,-1.2086072,-1.1844867,-0.0241205
76,3.3804607,3.2974272,"('anxious', 'daring')",1.558291,1.6936183,-0.15267141,0.11669255,1.5953601,1.7025793,-0.1072192
59,-3.2870736,-3.1271372,"('foolish', 'wise')",-1.4535413,-1.3341879,-0.0048030466,-0.21251023,-1.581806,-1.5579451,-0.0238609
13,3.1330545,3.2522898,"('impolite', 'polite')",0.96562445,0.9532292,-0.13901281,0.014561921,1.3198888,1.4066936,-0.0868048
79,-3.1275492,-3.1147184,"('wavering', 'unwavering')",-1.500631,-1.4787302,0.32048783,0.08070293,-1.4358974,-1.5042486,0.0683512
43,2.971145,3.027879,"('irresponsible', 'responsible')",0.97550875,0.95526415,1.2321424,1.2408887,1.7262653,1.741344,-0.0150787
21,2.9441547,3.120819,"('immoral', 'moral')",0.87753636,0.7210507,-1.3828536,-1.2735492,0.8129458,0.8561069,-0.0431611
23,2.9309719,3.039084,"('insincere', 'sincere')",0.6394782,0.69101095,3.9966612,3.5182316,2.5223703,2.4161088,0.1062615
0,2.9212668,2.9865146,"('unsociable', 'sociable')",1.4070449,1.2014513,-0.29272434,-0.19212744,1.3451959,1.3319461,0.0132498
57,2.9070005,2.8061326,"('unimaginative', 'imaginative')",1.1968057,1.0087042,-0.2684194,-0.15041342,1.2784623,1.2214744,0.0569879
16,-2.8677235,-2.6272898,"('unpopular', 'popular')",-1.5377082,-1.3930582,-0.2513113,-0.3513656,-1.5522477,-1.4572379,-0.0950098
30,2.8565128,2.865573,"('intolerant', 'tolerant')",2.368478,2.337963,0.514105,0.64088714,1.9130319,1.9481411,-0.0351092
12,2.6918864,2.7287247,"('unsupportive', 'supportive')",1.5657455,1.5836163,-0.3604812,-0.07714143,1.2990502,1.4117332,-0.112683
74,2.687929,2.5974848,"('undedicated', 'dedicated')",1.3646462,1.2390604,1.4843203,1.3818036,1.8456318,1.7394497,0.1061821
19,-2.6788135,-2.7220025,"('inhospitable', 'hospitable')",-1.6032264,-1.5558172,-0.13912192,-0.41313553,-1.4737206,-1.5636517,0.0899311
51,2.6487188,2.8195238,"('uneducated', 'educated')",0.54648507,0.35726964,0.19125496,0.19033174,1.1288195,1.1223751,0.0064444
4,-2.5564651,-2.6278527,"('disliked', 'liked')",0.35464257,0.28781375,-3.0239599,-2.3702328,-1.7419275,-1.5700906,-0.1718369
39,2.463974,2.4553647,"('exploitative', 'cooperative')",1.1218987,1.2657167,0.66742015,0.77961767,1.4177643,1.500233,-0.0824687
63,2.3479068,2.4195628,"('unperceptive', 'insightful')",1.5164745,1.490371,1.3342035,1.4265031,1.7328615,1.7788122,-0.0459507
22,2.3325791,2.2169423,"('untrustworthy', 'trustworthy')",0.33757082,0.2246036,-0.33336487,-0.28227797,0.7789284,0.719756,0.0591724
24,2.2964275,2.1615627,"('dishonest', 'honest')",0.13373357,-0.04128475,1.2260578,1.0043318,1.2187396,1.0415366,0.177203
11,2.246174,2.2365642,"('unhelpful', 'helpful')",0.8565241,0.8208857,1.5173118,1.468667,1.5400035,1.5087056,0.0312979
75,-2.2333076,-2.3237019,"('meek', 'impulsive')",-0.7695805,-0.69661146,-0.73023915,-0.7668352,-1.2443758,-1.2623828,0.018007
87,2.1129396,2.2430727,"('unsuccessful', 'successful')",2.2895253,2.222265,1.8711631,1.8466997,2.0912094,2.1040125,-0.0128031
42,1.9941671,2.060336,"('unreliable', 'reliable')",0.79633397,0.7699644,-0.71480906,-0.29119846,0.6918974,0.8463674,-0.15447
32,1.9476322,1.8389227,"('unkind', 'kind')",0.7887784,0.69749075,1.2031052,1.1430492,1.3131719,1.2264876,0.0866843
26,1.8805791,1.7005506,"('hardhearted', 'benevolent')",1.968553,1.9362395,3.3628817,3.1588902,2.4040046,2.2652267,0.1387779
48,1.8525757,1.9903064,"('unintelligent', 'intelligent')",-0.06437899,-0.23292404,-0.28366327,-0.40498695,0.5015111,0.4507985,0.0507126
72,1.8245674,1.9686129,"('unambitious', 'ambitious')",0.5231737,0.63606536,1.0640129,1.0027441,1.1372514,1.2024741,-0.0652227
44,-1.7924402,-1.9408967,"('prejudiced', 'unprejudiced')",-0.54320693,-0.58659655,-1.3438307,-1.0983361,-1.2264926,-1.2086097,-0.0178829
29,-1.7672218,-1.7186295,"('unfair', 'fair')",-1.460729,-1.5565995,-0.6213851,-0.7775531,-1.283112,-1.3509274,0.0678154
1,-1.616888,-1.681048,"('unfriendly', 'friendly')",-0.58996207,-0.6344685,2.4971883,1.8238015,0.0967794,-0.163905,0.2606844
77,1.5822561,1.860267,"('unmotivated', 'motivated')",0.5854024,0.65984535,-1.2999225,-1.1595588,0.2892454,0.4535179,-0.1642725
61,1.5405794,1.6043267,"('illogical', 'logical')",0.1683914,0.101960324,1.1042948,1.2197824,0.9377552,0.9753564,-0.0376012
25,-1.5309119,-1.4019027,"('egoistic', 'altruistic')",0.47990465,0.5239396,1.0020286,0.9426786,-0.0163262,0.0215718,-0.037898
28,1.5041837,1.4711813,"('disloyal', 'loyal')",0.23279673,0.0459404,1.2979935,1.0450567,1.011658,0.8540595,0.1575985
47,1.4849005,1.552488,"('stupid', 'smart')",0.19846097,0.2081586,4.337904,3.7622888,2.0070885,1.8409785,0.16611
82,1.3927034,1.4611812,"('poor', 'rich')",0.84140044,0.8757797,4.666189,4.2512393,2.3000978,2.1960667,0.1040311
88,1.3680253,1.3067389,"('low', 'eminent')",0.29587185,0.3257402,0.77937424,0.5808296,0.8144238,0.7377696,0.0766542
50,-1.3228726,-1.1441362,"('clumsy', 'skillful')",-1.4439485,-1.3747826,-0.26015025,-0.3497611,-1.0089904,-0.9562266,-0.0527638
64,1.3196383,1.441896,"('shy', 'confident')",1.396537,1.4457058,-3.726964,-2.6473808,-0.3369296,0.0800737,-0.4170033
68,-1.2997137,-1.1313494,"('dependent', 'independent')",-1.2728456,-1.1906916,-1.2648623,-1.243956,-1.2791406,-1.1886657,-0.0904749
37,1.2967976,1.2351757,"('fake', 'genuine')",-0.37119156,-0.40620983,0.71379095,0.48996645,0.5464657,0.4396441,0.1068216
18,-1.2392237,-1.1974968,"('disagreeable', 'welcoming')",-0.7355528,-0.602148,-0.6377455,-0.7323326,-0.8708407,-0.8439924,-0.0268483
83,1.1043582,1.2701175,"('powerless', 'powerful')",0.19274521,0.081662774,-0.06728412,0.061552472,0.4099398,0.4711109,-0.0611711
58,1.0634196,0.97180057,"('undiscriminating', 'discriminating')",0.688909,0.48336715,1.2695726,1.1584244,1.0073004,0.8711974,0.136103
73,-1.0550904,-1.105409,"('helpless', 'self-reliant')",0.020716012,0.020365046,-2.1762729,-1.9126033,-1.0702158,-0.9992158,-0.071
8,-0.9243344,-1.0987148,"('unaffectionate', 'affectionate')",-0.25159606,-0.3371911,1.1113483,0.77220875,-0.0215274,-0.2212324,0.199705
33,-0.9164539,-0.79214585,"('wrong', 'right')",-0.33943754,-0.30300102,0.13889071,-0.093866274,-0.3723336,-0.3963377,0.0240041
3,0.8050989,0.85262984,"('repellent', 'pleasant')",1.0621651,1.0597193,-0.37220424,-0.2031089,0.4983532,0.5697468,-0.0713936
78,0.78777325,0.93995625,"('nonresilient', 'resilient')",0.54891455,0.4148342,0.49227026,0.50829726,0.6096527,0.6210292,-0.0113765
20,0.733412,0.84291404,"('rough', 'thoughtful')",-0.598595,-0.6997756,0.67836124,0.5040674,0.2710594,0.2157353,0.0553241
27,-0.7179853,-0.9739832,"('hardhearted', 'softhearted')",0.07059711,0.016823843,0.50118375,-0.10258068,-0.0487348,-0.3532467,0.3045119
17,-0.68718606,-0.6660571,"('nasty', 'nice')",-0.24390893,-0.20057811,-1.2695664,-1.335676,-0.7335538,-0.7341037,0.0005499
40,0.61950105,0.35610327,"('stingy', 'generous')",1.0872456,0.93493867,-0.6397488,-0.6753242,0.3556659,0.2052393,0.1504266
84,0.6173107,0.7257427,"('inferior', 'superior')",-0.508183,-0.5003793,0.6261348,0.49342987,0.2450875,0.2395978,0.0054897
38,-0.5709283,-0.52010894,"('untruthful', 'truthful')",-0.1690768,-0.19181877,0.77961814,0.7832817,0.0132044,0.0237847,-0.0105803
9,0.52228785,0.37404865,"('unaffectionate', 'caring')",0.1570632,0.098014876,1.5682415,1.2374268,0.7491975,0.5698301,0.1793674
34,-0.5045429,-0.52558887,"('mean', 'honorable')",0.25588435,0.18879464,3.903838,3.3298395,1.2183932,0.9976818,0.2207114
54,-0.50243014,-0.47038952,"('incapable', 'capable')",-0.5586958,-0.530091,0.633046,0.2963037,-0.1426933,-0.2347256,0.0920323
49,-0.44570607,-0.3295584,"('unable', 'able')",-0.5254289,-0.4056572,-0.6551775,-0.68003434,-0.5421042,-0.47175,-0.0703542
66,-0.3451842,-0.4759729,"('inactive', 'active')",0.31877765,0.37625304,1.5637563,1.3389388,0.5124499,0.413073,0.0993769
15,0.24109372,0.18344018,"('boring', 'funny')",-0.8428734,-0.8930634,0.0060376674,-0.19060121,-0.1985807,-0.3000748,0.1014941
41,0.21611995,0.028367404,"('unforgiving', 'forgiving')",-0.08699222,-0.35807064,0.77067816,0.739635,0.2999353,0.1366439,0.1632914
71,-0.14192809,0.02646336,"('diffident', 'self-confident')",0.37630972,0.46780068,0.79594636,0.6824014,0.3434427,0.3922218,-0.0487791
53,0.07015247,0.16671257,"('uncreative', 'creative')",0.4963703,0.7747888,1.747041,1.7247057,0.7711879,0.8887357,-0.1175478
67,0.049452275,0.3212272,"('doubtful', 'determined')",-0.55374527,-0.33439422,-0.97495633,-0.7432658,-0.4930831,-0.2521443,-0.2409388
2,-0.001889199,-0.00615032,"('unlikable', 'likable')",0.5569054,0.5619216,0.37522632,0.54443073,0.3100808,0.366734,-0.0566532
