,international_male,international_female,tuple,flavors_male,flavors_female,&_male,&_female,frag_male,frag_female,inc_male,inc_female,average_male,average_female,male-female
82,-0.8837261,-1.1290622,"('poor', 'rich')",-0.29342008,-0.34817773,0.9470208,0.87200916,-0.81631094,-0.9571137,5.810106,5.4904737,0.9527339,0.7856259,0.167108
3,-0.87575877,-0.8663147,"('repellent', 'pleasant')",-1.6760316,-1.7265807,0.19175974,0.3087393,-1.3991197,-1.2679846,0.0144017525,-0.023921775,-0.7489497,-0.7152125,-0.0337372
70,0.86734426,1.0204835,"('lethargic', 'energetic')",0.20927885,0.2919381,0.9716892,1.085367,-0.50145495,-0.5785795,0.75452226,0.79922533,0.4602759,0.5236869,-0.063411
80,0.84960943,1.0724604,"('dominated', 'dominating')",0.28577363,0.4122079,1.1801155,1.3665067,0.4046344,0.50787205,-1.4976203,-1.3276787,0.2445025,0.4062737,-0.1617712
26,0.8066406,0.85708785,"('hardhearted', 'benevolent')",0.78009444,0.7345014,0.79607534,0.8926493,-0.48193392,-0.58107996,1.9974318,1.9136899,0.7796617,0.7633697,0.016292
24,0.7851315,0.88227737,"('dishonest', 'honest')",-0.009698637,0.082971126,-0.0046349317,0.06252059,-0.48737788,-0.4081173,0.50045186,0.31018794,0.1567744,0.1859679,-0.0291935
33,0.7772074,0.7437286,"('wrong', 'right')",1.0868949,1.1573688,0.20750982,0.1359191,1.0698868,1.0832257,-0.21441895,-0.14068006,0.585416,0.5959124,-0.0104964
60,0.76269233,0.9005281,"('inefficient', 'efficient')",1.71938,1.7545305,2.62731,2.8700824,0.41240165,0.40138695,-0.082961835,-0.13971841,1.0877645,1.1573618,-0.0695973
44,0.7617959,0.8239031,"('prejudiced', 'unprejudiced')",-0.17839462,-0.1171357,-0.28768992,-0.3284866,1.6943378,1.8396647,-0.9409262,-0.85892034,0.2098246,0.271805,-0.0619804
52,-0.72446734,-0.9742113,"('irrational', 'rational')",0.011452416,-0.047218457,-1.071219,-1.2891212,-0.8885755,-1.0289996,0.25476828,0.20109703,-0.4836082,-0.6276907,0.1440825
19,-0.6937364,-0.7026243,"('inhospitable', 'hospitable')",0.020771485,0.07844281,-1.1126571,-1.2438745,0.033916287,-0.08584953,-0.043135166,-0.050790817,-0.3589682,-0.4009393,0.0419711
12,0.68753195,0.8253167,"('unsupportive', 'supportive')",0.8491943,0.98945355,0.7055676,0.76417345,-0.76708347,-0.793652,-1.6903257,-1.5843353,-0.0430231,0.0401913,-0.0832144
67,0.66772777,0.69135064,"('doubtful', 'determined')",0.08113775,0.19172515,0.3913602,0.3222081,0.8185379,0.7833395,-0.45072505,-0.49160352,0.3016077,0.299404,0.0022037
16,-0.650977,-0.8412169,"('unpopular', 'popular')",-1.2149647,-1.2918217,-0.3196902,-0.41194263,0.24910982,0.07330072,0.56800926,0.58103764,-0.2737026,-0.3781286,0.104426
85,-0.6451174,-0.6870541,"('insignificant', 'prestigious')",-0.15244803,-0.07090576,-1.8752359,-1.9904749,-0.23311771,-0.24582127,0.74761575,0.786917,-0.4316607,-0.4414678,0.0098071
29,-0.64471483,-0.655261,"('unfair', 'fair')",-0.4248289,-0.37896368,0.25141615,0.21955898,0.110242546,0.3117058,-0.61720437,-0.5464968,-0.2650179,-0.2098913,-0.0551266
61,-0.6441374,-0.67224765,"('illogical', 'logical')",0.158003,0.22610737,1.0124559,1.012367,-0.9115587,-0.8046509,-0.20603362,-0.2332505,-0.1182542,-0.0943349,-0.0239193
51,0.6277206,0.67034036,"('uneducated', 'educated')",-0.6171237,-0.6428194,1.1863877,1.0760398,-1.137499,-1.1684206,0.20771948,0.14825511,0.053441,0.016679,0.036762
41,0.62307453,0.48184913,"('unforgiving', 'forgiving')",0.28210354,0.27339062,-0.13143085,-0.105514236,-0.7365765,-0.7687926,-0.05079983,-0.038192045,-0.0027258,-0.0314518,0.028726
77,-0.60729957,-0.47379687,"('unmotivated', 'motivated')",-0.24109565,-0.16683546,0.6225106,0.7517849,-0.46232742,-0.46101108,-1.0487689,-0.98102397,-0.3473962,-0.2661765,-0.0812197
71,0.6062517,0.7346383,"('diffident', 'self-confident')",2.006711,2.122591,-0.5769876,-0.46205187,0.0070664417,0.1346062,0.22585613,0.3711921,0.4537795,0.5801951,-0.1264156
64,-0.5929364,-0.6179726,"('shy', 'confident')",-0.7995073,-0.7501777,1.1497844,1.1468909,0.40511987,0.4984725,-6.334512,-6.2048144,-1.2344103,-1.1855203,-0.04889
42,0.588216,0.6267351,"('unreliable', 'reliable')",0.5774422,0.67528987,0.9173497,0.9647893,0.03896764,0.0064873444,-2.7443144,-2.5613472,-0.1244678,-0.0576091,-0.0668587
88,0.5591653,0.55097175,"('low', 'eminent')",0.14282179,0.14228322,0.22864112,0.07934223,-0.87510365,-1.006569,0.34933427,0.19829802,0.0809718,-0.0071348,0.0881066
11,0.49604428,0.59755176,"('unhelpful', 'helpful')",0.82931703,0.9362012,1.3723931,1.3788618,-1.1034648,-1.1875751,1.6887499,1.5559582,0.6566079,0.6561996,0.0004083
5,-0.4437284,-0.6613835,"('distant', 'outgoing')",0.8289542,0.78878284,-0.8131873,-0.8817576,-0.5865146,-0.6753125,-0.28223836,-0.17628479,-0.2593429,-0.3211911,0.0618482
9,0.4361012,0.611564,"('unaffectionate', 'caring')",0.52084666,0.588996,-1.0743016,-1.0036595,-1.9865285,-2.0583103,0.8821786,0.82255685,-0.2443408,-0.2077706,-0.0365702
0,0.41917068,0.4585395,"('unsociable', 'sociable')",1.2259697,1.2793845,1.5987104,1.6825951,-0.55539423,-0.5717838,-0.4574159,-0.5074281,0.4462081,0.4682614,-0.0220533
63,0.41848353,0.5623704,"('unperceptive', 'insightful')",0.6956233,0.82652783,1.6005214,1.7129776,-0.67142934,-0.66644925,1.0345864,1.1431044,0.6155571,0.7157062,-0.1001491
20,0.3905727,0.5181812,"('rough', 'thoughtful')",-0.66220206,-0.5931395,0.7044499,0.7578463,-0.3792959,-0.49560538,1.1041628,1.1747215,0.2315375,0.2724008,-0.0408633
45,0.3849567,0.46757427,"('incompetent', 'competent')",0.4093889,0.47356305,1.411524,1.500163,-0.24096605,-0.3059192,-0.06995025,-0.065320045,0.3789907,0.4140122,-0.0350215
15,0.3768975,0.2202058,"('boring', 'funny')",1.1242323,1.0770322,0.43336385,0.38645852,0.5102716,0.4040561,0.26516333,0.29371685,0.5419858,0.4762939,0.0656919
57,-0.37049496,-0.20369746,"('unimaginative', 'imaginative')",0.15307418,0.2431048,0.24973662,0.3564287,-1.3738412,-1.5373667,-2.1868498,-1.9164404,-0.705675,-0.6115942,-0.0940808
59,-0.35904908,-0.43400618,"('foolish', 'wise')",0.16390812,0.29302546,0.006298557,-0.05951848,0.16020867,0.15310615,0.32113093,0.36888924,0.0584994,0.0642992,-0.0057998
14,0.35559806,0.38721368,"('antisocial', 'social')",0.49706304,0.56970733,1.5773091,1.6270018,-0.32298428,-0.19459015,-1.0460292,-1.0804471,0.2121914,0.2617771,-0.0495857
49,-0.32437655,-0.36616966,"('unable', 'able')",0.13551435,0.22464073,-0.015726745,-0.0643908,-0.20230931,-0.20523989,-0.6291622,-0.5429172,-0.2072121,-0.1908154,-0.0163967
35,-0.32370847,-0.44969478,"('corrupt', 'incorrupt')",-1.2108929,-1.2626851,-1.1459568,-1.2893779,0.76286745,0.7751875,-0.12090242,-0.20593034,-0.4077187,-0.4865001,0.0787814
78,-0.32148206,-0.23884854,"('nonresilient', 'resilient')",0.41482413,0.44140622,-0.038586035,0.10022731,-0.9730499,-1.1214522,0.3911584,0.5728994,-0.1054271,-0.0491536,-0.0562735
38,-0.28574252,-0.31014878,"('untruthful', 'truthful')",0.51052856,0.5881244,-0.008021094,-0.04395636,-0.5756822,-0.648138,-0.031809304,-0.13080567,-0.0781453,-0.1089849,0.0308396
79,-0.2653206,-0.32072508,"('wavering', 'unwavering')",-0.3468545,-0.35490096,-0.9612262,-1.0977395,-1.1375163,-1.2313311,-0.022325836,-0.037803426,-0.5466486,-0.6085,0.0618514
25,-0.2574121,-0.27777013,"('egoistic', 'altruistic')",0.33623213,0.34523407,-0.87791336,-0.80564016,-0.86877376,-0.8743036,1.3698926,1.3802073,-0.0595949,-0.0464545,-0.0131404
37,0.24829021,0.5336905,"('fake', 'genuine')",1.0735126,1.1843196,0.57102835,0.6272985,0.83818,0.87970483,0.75695443,0.80098414,0.6975931,0.8051996,-0.1076065
86,-0.23985288,-0.13680747,"('uninfluential', 'influential')",0.29030573,0.30104566,0.16936107,0.25879872,-1.3365045,-1.3831382,-0.24196428,-0.23090337,-0.2717309,-0.2382009,-0.03353
65,0.23588027,0.2989919,"('insecure', 'secure')",-0.6135,-0.59198743,1.5128926,1.7192045,-0.72984546,-0.63076764,-0.6244509,-0.613045,-0.0438047,0.0364793,-0.080284
54,0.22506486,0.13003427,"('incapable', 'capable')",0.98864293,1.0973841,0.23911679,0.18900782,-0.29002032,-0.2911762,1.2850125,1.2365922,0.4895634,0.4723684,0.017195
23,0.2123495,0.2030285,"('insincere', 'sincere')",0.5356176,0.53582346,0.35873193,0.41166413,-1.6070578,-1.6680545,4.861592,4.5326114,0.8722466,0.8030146,0.069232
21,0.20913084,0.23690102,"('immoral', 'moral')",0.93585604,0.93613505,1.3256913,1.3614382,-0.08990853,-0.13398461,-0.7580082,-0.7902394,0.3245523,0.3220501,0.0025022
62,0.17838816,0.17719835,"('incompetent', 'brilliant')",1.0978613,1.1457882,0.808853,0.82961136,0.019271523,-0.07366887,0.004922701,-0.079187736,0.4218593,0.3999482,0.0219111
72,-0.177839,-0.114207566,"('unambitious', 'ambitious')",-0.6267227,-0.5962973,-0.5293026,-0.47673228,-0.74958295,-0.8420531,-1.0604248,-1.1622365,-0.6287744,-0.6383053,0.0095309
6,-0.17550912,-0.24039558,"('distant', 'open')",0.70367265,0.68845874,-0.6933112,-0.70971555,-0.65557325,-0.68225294,0.40625563,0.43420106,-0.0828931,-0.1019409,0.0190478
75,-0.16698425,-0.36108923,"('meek', 'impulsive')",-1.1123897,-1.1441907,-0.46983713,-0.6305416,0.5327693,0.41434383,-0.17711595,-0.14793423,-0.2787115,-0.3738824,0.0951709
50,0.16089949,0.04605156,"('clumsy', 'skillful')",-0.5147559,-0.3836726,1.3404803,1.2549533,0.11426511,-0.06310186,0.7751667,0.75118214,0.3752111,0.3210825,0.0541286
58,0.14276099,0.22351223,"('undiscriminating', 'discriminating')",0.17554764,0.1267279,-0.33408523,-0.2660537,-0.5506357,-0.7147068,0.030262485,0.10763905,-0.10723,-0.1045763,-0.0026537
40,0.13895623,0.2584916,"('stingy', 'generous')",-0.033802383,-0.024674678,-0.93114406,-0.73915136,-0.9889206,-0.99331784,-1.6589307,-1.4879655,-0.6947683,-0.5973235,-0.0974448
28,-0.12391623,-0.044138625,"('disloyal', 'loyal')",0.16949818,0.17805599,0.8129629,0.88010544,-1.7253773,-1.8614107,0.6981893,0.608643,-0.0337286,-0.047749,0.0140204
55,0.111014724,0.15875986,"('incompetent', 'clever')",0.99889773,0.9831902,2.1166146,2.2379744,-0.37290746,-0.50185436,0.13096634,0.11345985,0.5969172,0.5983059,-0.0013887
8,-0.11032674,-0.092650525,"('unaffectionate', 'affectionate')",0.1903148,0.18333113,-1.8223513,-1.9010428,-1.9315224,-2.0402174,0.79757726,0.7562365,-0.5752617,-0.6188686,0.0436069
81,-0.10583539,-0.215689,"('submissive', 'aggressive')",0.1000884,0.13193943,1.4982253,1.5722389,-0.4416675,-0.4158396,-1.2487161,-1.2477335,-0.0395811,-0.0350168,-0.0045643
34,0.09160357,0.14656746,"('mean', 'honorable')",0.17969695,0.18868028,-0.17896026,-0.13740507,-0.16269948,-0.09298117,5.5179143,5.3628893,1.089511,1.0935502,-0.0040392
1,-0.0792035,-0.10960629,"('unfriendly', 'friendly')",1.5372386,1.5538753,-1.0609368,-1.0065281,-1.6345931,-1.7350664,1.8289251,1.7749026,0.1182861,0.0955154,0.0227707
22,-0.07869226,-0.021649646,"('untrustworthy', 'trustworthy')",0.15908033,0.24532005,2.0063758,2.122895,0.63534117,0.6252124,-0.76457345,-0.76845574,0.3915063,0.4406644,-0.0491581
47,-0.078632005,-0.18190794,"('stupid', 'smart')",1.2249002,1.2340288,1.435245,1.3957807,0.42495254,0.41352198,5.0075383,4.7113137,1.6028008,1.5145475,0.0882533
32,0.06978193,0.17655505,"('unkind', 'kind')",0.72357523,0.8528497,0.9132772,1.0130806,-0.7841267,-0.74811,0.59696716,0.5222091,0.3038949,0.3633169,-0.059422
27,-0.035374865,0.10078359,"('hardhearted', 'softhearted')",0.6467396,0.72633195,-0.50681835,-0.38566956,-0.18003987,-0.08220113,1.219969,1.3561954,0.2288951,0.3430881,-0.114193
7,0.027310915,0.30861193,"('insensitive', 'sensitive')",0.02568525,0.115591526,0.7050138,0.94514894,-0.6513551,-0.53860575,0.4357758,0.5465405,0.1084861,0.2754574,-0.1669713
48,0.024472512,0.21338615,"('unintelligent', 'intelligent')",-0.41370153,-0.35005224,-0.663818,-0.5691712,-1.5945503,-1.5441381,0.4059941,0.41343886,-0.4483206,-0.3673073,-0.0810133
36,0.0146959275,-0.18457603,"('hostile', 'amicable')",-1.4149547,-1.5715214,-1.8109535,-2.0490255,-0.59115297,-0.8221159,0.31822196,0.13573027,-0.6968286,-0.8983017,0.2014731
68,-0.013343281,0.17748767,"('dependent', 'independent')",-0.61051667,-0.40938064,0.84798235,0.88188285,-0.18723756,-0.086948544,-0.5562285,-0.4033455,-0.1038687,0.0319392,-0.1358079
10,-0.011826418,0.10313763,"('unsympathetic', 'sympathetic')",0.23408729,0.28005466,0.7363229,0.86651456,-1.2531767,-1.322098,-0.28921384,-0.4184389,-0.1167614,-0.098166,-0.0185954
30,-0.007096421,-0.21917203,"('intolerant', 'tolerant')",1.286134,1.1553111,0.64037704,0.5775951,-0.23460779,-0.3599999,0.81127465,0.6407832,0.4992163,0.3589035,0.1403128
83,-0.0051784776,-0.0978418,"('powerless', 'powerful')",0.38247538,0.42290622,-0.048341822,-0.14233695,-0.29440832,-0.46450442,-0.86468947,-0.96227556,-0.1660285,-0.2488105,0.082782
