,cms_male,cms_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,male-female
0,-0.76950204,-0.81593525,"('unsociable', 'sociable')",0.0028777048,-0.05758294,-0.23235652,-0.085543975,-0.3329936,-0.3196874,-0.0133062
80,0.75541276,1.1150228,"('dominated', 'dominating')",0.18893792,0.27991658,-0.22065763,0.24032094,0.241231,0.5450868,-0.3038558
66,-0.73861384,-0.94809407,"('inactive', 'active')",-0.8915026,-1.1402277,0.4532022,0.017688476,-0.3923047,-0.6902111,0.2979064
88,-0.65655595,-0.63557595,"('low', 'eminent')",-0.3526644,-0.38868305,-0.07522181,0.079073474,-0.3614807,-0.3150618,-0.0464189
75,-0.6340939,-0.24524406,"('meek', 'impulsive')",-0.26122054,-0.15968049,-0.60496634,-0.60531604,-0.5000936,-0.3367469,-0.1633467
67,0.6277978,0.8575028,"('doubtful', 'determined')",-0.0634994,-0.013000168,-0.7406423,-0.46836486,-0.0587813,0.1253793,-0.1841606
69,0.61669695,0.48837093,"('lazy', 'industrious')",0.8619224,0.8401632,-0.9393594,-1.1534674,0.1797533,0.0583556,0.1213977
83,-0.6131926,-0.53755736,"('powerless', 'powerful')",0.9314146,0.96217084,-1.4014632,-1.2321408,-0.3610804,-0.2691758,-0.0919046
25,-0.575918,-1.0310712,"('egoistic', 'altruistic')",1.0132992,0.6285273,0.98267436,0.59698963,0.4733519,0.0648152,0.4085367
2,0.57161826,0.65518355,"('unlikable', 'likable')",1.258519,1.2063389,0.6640668,0.7415551,0.8314013,0.8676925,-0.0362912
53,-0.57076335,-0.87623763,"('uncreative', 'creative')",0.95374334,0.6205273,0.5388731,0.26665577,0.3072844,0.0036485,0.3036359
21,0.561558,0.6689973,"('immoral', 'moral')",1.6752352,1.5213223,-0.38910612,-0.025875192,0.6158956,0.7214815,-0.1055859
31,-0.5429664,-0.8622195,"('evil', 'good')",-1.2760295,-1.4367092,-1.3853244,-1.9126738,-1.0681068,-1.4038676,0.3357608
58,-0.53199565,-0.41083267,"('undiscriminating', 'discriminating')",0.97313917,0.824044,0.01720211,0.08002394,0.1527819,0.1644118,-0.0116299
45,-0.5282616,-0.09783696,"('incompetent', 'competent')",-0.41294146,-0.29100826,-0.32061094,0.02907174,-0.4206047,-0.1199245,-0.3006802
49,-0.5173737,-0.15371387,"('unable', 'able')",-0.081141666,0.11284211,-0.37064075,-0.20282708,-0.323052,-0.0812329,-0.2418191
38,-0.5101723,-0.15864712,"('untruthful', 'truthful')",0.03745578,0.31297106,-0.25798398,0.08541062,-0.2435668,0.0799115,-0.3234783
24,-0.48594943,-0.4962345,"('dishonest', 'honest')",0.63476044,0.6182908,0.45118803,0.6325067,0.1999997,0.251521,-0.0515213
40,-0.48518986,-0.78098834,"('stingy', 'generous')",0.29281703,-0.08293494,-1.7891353,-2.172133,-0.6605027,-1.0120188,0.3515161
71,0.4820999,0.4131611,"('diffident', 'self-confident')",1.7280011,1.729841,0.31153765,0.41850716,0.8405463,0.8538364,-0.0132901
70,-0.47157735,-0.014268741,"('lethargic', 'energetic')",0.5632956,0.6315565,0.24438825,0.7711884,0.1120355,0.4628254,-0.3507899
27,-0.47016528,-0.90409845,"('hardhearted', 'softhearted')",0.15043095,-0.055678498,1.0150701,0.474079,0.2317786,-0.1618993,0.3936779
4,-0.4444347,-0.22302398,"('disliked', 'liked')",0.32982478,0.45054054,-6.252398,-6.092288,-2.1223359,-1.9549238,-0.1674121
3,0.4308425,0.14093289,"('repellent', 'pleasant')",-0.009176418,-0.25538713,1.0075394,0.8928886,0.4764018,0.2594781,0.2169237
63,0.42535713,0.7177913,"('unperceptive', 'insightful')",0.7902029,0.8496553,0.6589656,0.9896625,0.6248419,0.8523697,-0.2275278
59,0.41409937,0.4181234,"('foolish', 'wise')",0.8027184,0.85794544,-0.23532808,-0.39240417,0.3271632,0.2945549,0.0326083
7,0.4134134,0.31579128,"('insensitive', 'sensitive')",0.90378845,0.9000457,0.55775374,0.6430763,0.6249852,0.6196378,0.0053474
50,0.41328686,0.43507418,"('clumsy', 'skillful')",-0.022014387,-0.15973029,0.09836575,0.09134698,0.1632127,0.1222303,0.0409824
42,0.4083388,0.7245909,"('unreliable', 'reliable')",0.080784515,0.16304666,-3.1623135,-2.7008462,-0.8910634,-0.6044029,-0.2866605
87,0.40826392,0.80311906,"('unsuccessful', 'successful')",0.07881677,0.152424,0.83548313,1.0472068,0.4408546,0.6675833,-0.2267287
15,-0.39545986,-0.2776646,"('boring', 'funny')",-0.042611264,0.12971786,-0.33809552,-0.33233997,-0.2587222,-0.1600956,-0.0986266
60,0.39280027,0.625584,"('inefficient', 'efficient')",2.1689522,2.3715265,0.06110158,0.6097138,0.8742847,1.2022747,-0.32799
35,-0.38983732,-0.3955105,"('corrupt', 'incorrupt')",-0.93077457,-0.9318998,-0.7303725,-0.9807538,-0.6836615,-0.769388,0.0857265
55,-0.37058976,-0.19733138,"('incompetent', 'clever')",-0.04138712,-0.12992553,0.35495037,0.5573207,-0.0190088,0.0766879,-0.0956967
13,0.37038043,0.6649671,"('impolite', 'polite')",0.4663522,0.6785603,-0.657008,-0.37016752,0.0599082,0.3244533,-0.2645451
81,-0.36318588,0.19409509,"('submissive', 'aggressive')",1.5795671,1.6502454,-0.5569141,0.06679793,0.2198224,0.6370462,-0.4172238
19,-0.35646388,-0.34349504,"('inhospitable', 'hospitable')",-0.90268856,-0.92733985,-0.71722275,-0.8390112,-0.6587917,-0.703282,0.0444903
76,0.35604995,0.6331513,"('anxious', 'daring')",-0.21988997,-0.24688691,-0.1016679,0.29129168,0.0114974,0.225852,-0.2143546
84,0.33213368,0.30629244,"('inferior', 'superior')",0.42984578,0.5153266,0.8101514,0.8206529,0.5240436,0.547424,-0.0233804
46,-0.30128628,-0.1450004,"('uncompetitive', 'competitive')",0.3892395,0.29366463,-0.76488245,-0.38713458,-0.2256431,-0.0794901,-0.146153
11,0.30083665,0.6700348,"('unhelpful', 'helpful')",0.44940346,0.7203938,1.8640325,2.4132366,0.8714242,1.2678884,-0.3964642
43,-0.29823652,-0.013772082,"('irresponsible', 'responsible')",0.92893225,1.0548912,0.12381375,0.46030354,0.2515031,0.5004742,-0.2489711
68,-0.2959881,-0.26726082,"('dependent', 'independent')",-0.034392193,0.041748233,-0.7256021,-0.7470121,-0.3519941,-0.3241749,-0.0278192
56,0.29276317,1.0138333,"('impractical', 'practical')",1.3549075,1.7457422,-0.65689576,0.1647649,0.3302583,0.9747801,-0.6445218
51,-0.29214448,-0.24700692,"('uneducated', 'educated')",0.22721694,0.054459974,0.9374532,0.9723126,0.2908419,0.2599219,0.03092
85,-0.28665632,-0.51531357,"('insignificant', 'prestigious')",0.20750403,0.07001115,-0.059027847,-0.49396774,-0.04606,-0.31309,0.26703
48,-0.27077925,-0.34196228,"('unintelligent', 'intelligent')",1.2248205,1.1791651,0.75440854,0.7374375,0.5694833,0.5248801,0.0446032
16,-0.24624272,-0.33199233,"('unpopular', 'popular')",-0.513978,-0.4375428,0.2521479,0.15869328,-0.1693576,-0.203614,0.0342564
12,0.24016204,0.3027491,"('unsupportive', 'supportive')",0.6164057,0.5175725,-1.912907,-1.8082057,-0.3521131,-0.3292947,-0.0228184
33,0.2166849,0.07883803,"('wrong', 'right')",1.0594435,0.97623855,-1.1606574,-1.3198867,0.0384903,-0.08827,0.1267603
44,-0.21352182,0.06879917,"('prejudiced', 'unprejudiced')",-0.25325942,0.042088196,-1.3261648,-1.0670481,-0.5976487,-0.3187202,-0.2789285
34,0.19590637,0.3035913,"('mean', 'honorable')",0.6959777,0.7573793,5.4692054,5.5475554,2.1203632,2.2028421,-0.0824789
62,-0.17013386,0.435293,"('incompetent', 'brilliant')",0.4462257,0.76422197,0.14179681,0.7271881,0.1392962,0.6422344,-0.5029382
22,-0.16820809,0.048872046,"('untrustworthy', 'trustworthy')",-0.7337846,-0.7723362,-0.77078515,-0.5911648,-0.5575926,-0.4382097,-0.1193829
37,0.16536003,0.03831102,"('fake', 'genuine')",0.41260207,0.23778287,-0.038039975,-0.069822215,0.179974,0.0687572,0.1112168
77,0.16284285,0.06858696,"('unmotivated', 'motivated')",0.71201646,0.56617653,-1.4712772,-1.3164703,-0.198806,-0.2272356,0.0284296
41,-0.1548145,-0.25981718,"('unforgiving', 'forgiving')",-0.38103488,-0.61843526,0.13734357,-0.041135296,-0.1328353,-0.3064626,0.1736273
74,0.14203936,0.21244152,"('undedicated', 'dedicated')",0.25439468,0.08159177,-0.0995164,-0.111583956,0.0989725,0.0608164,0.0381561
65,0.14141023,0.4275899,"('insecure', 'secure')",0.6041499,0.6983678,-0.08938661,0.46030596,0.2187245,0.5287546,-0.3100301
52,0.1383728,-0.25989044,"('irrational', 'rational')",-0.25568792,-0.40152466,-0.1936906,-0.6873988,-0.1036686,-0.4496046,0.345936
32,-0.13499382,-0.13914534,"('unkind', 'kind')",0.19573286,0.22496085,1.133372,1.2952183,0.398037,0.4603446,-0.0623076
23,0.1135236,-0.020672034,"('insincere', 'sincere')",0.10929229,0.13872066,5.752376,5.9433217,1.9917307,2.0204568,-0.0287261
20,0.08868578,-0.033105046,"('rough', 'thoughtful')",0.34198153,0.107424654,0.689626,0.4477764,0.3734311,0.174032,0.1993991
17,-0.07719424,0.07850976,"('nasty', 'nice')",-0.95679086,-0.9095872,-0.81367815,-0.7292122,-0.6158878,-0.5200965,-0.0957913
29,0.07043681,0.043116577,"('unfair', 'fair')",-0.72545516,-0.6079185,-0.4545192,-0.62689686,-0.3698459,-0.3972329,0.027387
64,-0.028439961,0.16854125,"('shy', 'confident')",0.7767895,0.7423582,-6.0966587,-5.73286,-1.7827697,-1.6073201,-0.1754496
47,0.027278386,0.16690928,"('stupid', 'smart')",1.1121273,1.1395139,5.2826433,5.3687143,2.140683,2.2250458,-0.0843628
14,0.02633556,0.27060676,"('antisocial', 'social')",1.3512292,1.3616114,0.08850394,0.42297974,0.4886896,0.685066,-0.1963764
