,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
77,-0.72164214,-0.699846,"('unmotivated', 'motivated')",-0.21309273,-0.3065113,-1.1850586,-1.1211518,-0.7065978,-0.7091697,0.0025719
66,0.7208249,0.57694274,"('inactive', 'active')",1.4636834,1.4957356,1.2927644,1.204124,1.1590909,1.0922674,0.0668235
4,0.7199251,0.81417465,"('disliked', 'liked')",-0.28900227,-0.1966584,-6.6759877,-6.460745,-2.0816882,-1.9477428,-0.1339454
19,0.7108756,0.66833687,"('inhospitable', 'hospitable')",-0.6696687,-0.64862907,-0.16161433,-0.06255983,-0.0401358,-0.014284,-0.0258518
54,0.70091236,0.56701213,"('incapable', 'capable')",0.10089888,0.099472724,1.2622423,1.3469568,0.6880178,0.6711472,0.0168706
47,-0.6782627,-0.62772816,"('stupid', 'smart')",-0.2219151,-0.20780876,5.569192,5.486655,1.556338,1.5503728,0.0059652
12,-0.6292807,-0.51419413,"('unsupportive', 'supportive')",-0.30862057,-0.11330638,-2.473577,-2.0242012,-1.1371594,-0.8839006,-0.2532588
68,-0.5838672,-0.55580795,"('dependent', 'independent')",0.298496,0.34226835,-0.6813618,-0.4883069,-0.3222443,-0.2339488,-0.0882955
29,0.5834353,0.63588846,"('unfair', 'fair')",-0.76617163,-0.6314578,-0.79802954,-0.7235137,-0.326922,-0.2396944,-0.0872276
61,-0.5774817,-0.5892527,"('illogical', 'logical')",-0.1420977,-0.08577343,0.15418884,0.15632732,-0.1884635,-0.1728996,-0.0155639
88,-0.57342255,-0.6520594,"('low', 'eminent')",-0.90509367,-0.9099333,-0.13587305,-0.025460865,-0.5381298,-0.5291512,-0.0089786
39,0.5589036,0.4169194,"('exploitative', 'cooperative')",0.7180365,0.38910973,-0.19695054,-0.2909407,0.3599965,0.1716961,0.1883004
87,0.5306159,0.40844482,"('unsuccessful', 'successful')",1.8195925,1.7425526,1.1271675,1.2549754,1.1591252,1.1353243,0.0238009
44,0.45984232,0.4305401,"('prejudiced', 'unprejudiced')",0.4919098,0.44483456,-0.90937364,-1.1010807,0.0141262,-0.0752353,0.0893615
74,-0.45455915,-0.35462758,"('undedicated', 'dedicated')",0.5837917,0.7864368,-0.124138676,0.05790549,0.001698,0.1632382,-0.1615402
75,0.4148522,0.53167456,"('meek', 'impulsive')",-0.033201687,0.071506485,-0.18746226,-0.20196426,0.0647294,0.1337389,-0.0690095
13,-0.39861596,-0.37836272,"('impolite', 'polite')",1.0155351,1.0445945,-0.47514504,-0.18949395,0.047258,0.1589126,-0.1116546
64,-0.38778704,-0.5282435,"('shy', 'confident')",-0.38368455,-0.3596836,-7.0547643,-6.7110195,-2.6087453,-2.5329822,-0.0757631
31,0.3451129,0.414161,"('evil', 'good')",-1.250811,-1.2504976,-0.9920918,-1.0073165,-0.6325966,-0.614551,-0.0180456
37,-0.32994947,-0.4071904,"('fake', 'genuine')",-0.64870864,-0.7090991,0.09018797,0.3005694,-0.2961567,-0.2719067,-0.02425
20,0.32291046,0.35885906,"('rough', 'thoughtful')",0.6404648,0.59149766,0.97437054,1.0421143,0.6459153,0.664157,-0.0182417
58,-0.29598975,-0.31667566,"('undiscriminating', 'discriminating')",0.5448215,0.57041466,-0.24813221,-0.19913802,0.0002332,0.0182003,-0.0179671
83,0.24545589,0.1941066,"('powerless', 'powerful')",0.04085232,0.070984654,-0.7866294,-0.8151598,-0.1667737,-0.1833562,0.0165825
26,-0.24158466,-0.23943786,"('hardhearted', 'benevolent')",0.23464811,0.25431293,1.42259,1.2934505,0.4718845,0.4361085,0.035776
38,-0.22829391,-0.1741829,"('untruthful', 'truthful')",-0.4165417,-0.38378,-0.13678691,0.04594278,-0.2605408,-0.1706734,-0.0898674
76,-0.19848663,-0.14761081,"('anxious', 'daring')",1.1814904,1.270307,0.43081808,0.5917916,0.471274,0.5714959,-0.1002219
34,-0.19271696,-0.15179718,"('mean', 'honorable')",0.3015874,0.31708804,5.997353,5.8841915,2.0354079,2.0164941,0.0189138
42,0.19242628,0.21574783,"('unreliable', 'reliable')",0.15559751,0.2700567,-3.497698,-3.037481,-1.0498915,-0.8505588,-0.1993327
15,0.16693583,0.14079952,"('boring', 'funny')",-0.5713488,-0.5091333,0.3793291,0.40747136,-0.0083613,0.0130459,-0.0214072
53,-0.14865416,-0.21877176,"('uncreative', 'creative')",-0.05082395,-0.09041523,0.7281412,0.8017136,0.176221,0.1641755,0.0120455
17,-0.14645311,-0.1340646,"('nasty', 'nice')",-1.1983316,-1.2521526,-0.6503946,-0.7616902,-0.6650598,-0.7159691,0.0509093
9,-0.14121488,-0.2566497,"('unaffectionate', 'caring')",-0.08095837,-0.174193,0.8300339,1.0667648,0.2026202,0.211974,-0.0093538
78,0.108527884,0.3099512,"('nonresilient', 'resilient')",1.3519266,1.5907435,0.32099125,0.62390625,0.5938152,0.8415337,-0.2477185
18,0.09359368,0.0535265,"('disagreeable', 'welcoming')",0.5227604,0.51413596,-0.64233786,-0.5876895,-0.0086613,-0.0066757,-0.0019856
40,0.07717152,0.103704035,"('stingy', 'generous')",0.005802192,0.03859983,-2.0449314,-1.8618027,-0.6539859,-0.5731663,-0.0808196
56,-0.07112836,-0.03503739,"('impractical', 'practical')",0.7150847,0.81928086,-0.5430234,-0.25805882,0.0336443,0.1753949,-0.1417506
27,-0.06292799,-0.022058412,"('hardhearted', 'softhearted')",-0.5603543,-0.5447499,1.1128634,1.1285572,0.1631937,0.1872496,-0.0240559
2,0.037181772,-0.04722399,"('unlikable', 'likable')",1.0055916,0.913578,0.44513133,0.56429845,0.4959682,0.4768841,0.0190841
1,-0.028473485,0.03203298,"('unfriendly', 'friendly')",-0.78258246,-0.6906708,1.5330297,1.5732765,0.2406579,0.3048796,-0.0642217
8,-0.018969096,-0.16459805,"('unaffectionate', 'affectionate')",-0.6161722,-0.7705449,0.42751694,0.54592496,-0.0692081,-0.1297393,0.0605312
49,-0.0069531985,0.038231447,"('unable', 'able')",-0.43164304,-0.34215823,-0.5328685,-0.19230351,-0.3238216,-0.1654101,-0.1584115
