,illinois_male,illinois_female,tuple,tool_male,tool_female,works_male,works_female,inc_male,inc_female,average_male,average_female,male-female
1,-0.7026536,-0.73587495,"('unfriendly', 'friendly')",1.207576,1.1512524,-0.120714895,-0.15044576,2.0429137,2.1853075,0.6067803,0.6125598,-0.0057795
29,-0.6985235,-0.63392603,"('unfair', 'fair')",-0.3361419,-0.2060678,-1.3275514,-1.2421443,-0.16688311,-0.09380615,-0.632275,-0.5439861,-0.0882889
86,0.6939617,0.93773675,"('uninfluential', 'influential')",0.3660121,0.3622534,0.35336626,0.45529443,-0.12877801,-0.22339067,0.3211405,0.3829735,-0.061833
81,0.65827,0.9022534,"('submissive', 'aggressive')",-1.3525101,-1.3496497,0.30473346,0.4356497,-1.1495029,-1.2073056,-0.3847524,-0.304763,-0.0799894
9,0.6381169,0.65768456,"('unaffectionate', 'caring')",1.2679114,1.3142432,-0.47438797,-0.48383534,1.3158493,1.4580022,0.6868724,0.7365236,-0.0496512
20,0.61877036,0.5248164,"('rough', 'thoughtful')",-0.99624044,-1.1317186,-0.48951793,-0.50549644,1.1849743,1.0864245,0.0794966,-0.0064935,0.0859901
55,0.5849183,0.92101127,"('incompetent', 'clever')",-1.0802925,-1.0583293,0.28534573,0.4835132,-0.088194646,-0.1488736,-0.0745558,0.0493304,-0.1238862
27,0.54492664,0.5507831,"('hardhearted', 'softhearted')",-1.1543216,-1.0359066,-1.350149,-1.3285277,1.5974257,1.8102025,-0.0905296,-0.0008622,-0.0896674
42,0.5275209,0.61701506,"('unreliable', 'reliable')",-0.3928653,-0.45965016,-0.35320988,-0.3321579,-2.5810435,-2.771635,-0.6998994,-0.736607,0.0367076
25,0.4887809,0.39884037,"('egoistic', 'altruistic')",1.5092001,1.4419298,0.67412686,0.530468,1.5146829,1.5689685,1.0466976,0.9850517,0.0616459
64,-0.48696908,-0.2823868,"('shy', 'confident')",-0.086158015,-0.044864744,0.5263222,0.5638042,-6.414212,-6.8541245,-1.6152543,-1.654393,0.0391387
32,0.47610655,0.55123794,"('unkind', 'kind')",-0.4693618,-0.40065184,-0.11965455,0.059054833,0.99163985,1.0282307,0.2196825,0.3094679,-0.0897854
37,0.4716115,0.4274532,"('fake', 'genuine')",-0.42946032,-0.46086553,-0.556482,-0.628683,0.37529743,0.441409,-0.0347584,-0.0551716,0.0204132
88,-0.47140923,-0.464979,"('low', 'eminent')",-0.10660857,-0.15959024,-0.29564816,-0.28440988,-0.04599782,-0.061028197,-0.2299159,-0.2425018,0.0125859
7,0.44850075,0.60163236,"('insensitive', 'sensitive')",-0.45605177,-0.33444318,-0.49493924,-0.31639808,0.6602374,0.62236756,0.0394368,0.1432897,-0.1038529
65,0.4465651,0.6548195,"('insecure', 'secure')",-1.0494812,-1.1062245,0.66711783,0.7668454,-0.46965414,-0.5394818,-0.1013631,-0.0560104,-0.0453527
13,0.44610366,0.6361498,"('impolite', 'polite')",-0.48892525,-0.49036086,0.63442975,0.7579697,-0.43300962,-0.5017574,0.0396496,0.1005003,-0.0608507
11,0.44535607,0.6147214,"('unhelpful', 'helpful')",-0.30391333,-0.23996115,0.2372399,0.35810852,1.8168802,1.8257275,0.5488907,0.639649,-0.0907583
71,0.4293829,0.34582937,"('diffident', 'self-confident')",1.3045548,1.2926931,0.0932429,0.031500265,0.32077643,0.3664704,0.5369893,0.5091233,0.027866
14,0.42866644,0.6583331,"('antisocial', 'social')",-0.47930917,-0.39147863,0.8407664,1.063308,-0.7523079,-0.84874976,0.0094539,0.1203532,-0.1108993
66,0.40707535,0.3013637,"('inactive', 'active')",-0.11430739,-0.07167225,-0.911507,-0.9827437,0.976557,1.0016055,0.0894545,0.0621383,0.0273162
47,0.4032073,0.40518713,"('stupid', 'smart')",-0.08864244,-0.05314754,0.55385983,0.64098215,5.2408247,5.648054,1.5273123,1.660269,-0.1329567
34,0.39312297,0.3019861,"('mean', 'honorable')",-0.31087908,-0.43351716,-0.029936265,-0.09080041,5.8944197,6.000249,1.4866818,1.4444793,0.0422025
51,0.38748682,0.5394206,"('uneducated', 'educated')",-0.8262488,-0.7043151,-0.8159881,-0.66254556,0.037144404,-0.029412583,-0.3044014,-0.2142132,-0.0901882
57,0.37163115,0.6125222,"('unimaginative', 'imaginative')",0.42466882,0.44035187,0.6870009,0.79973036,-2.2901573,-2.5990043,-0.2017141,-0.1866,-0.0151141
73,0.36658314,0.27524695,"('helpless', 'self-reliant')",1.2022907,1.1376549,-0.19068097,-0.28948647,-3.3352726,-3.4893165,-0.4892699,-0.5914752,0.1022053
54,-0.35543722,-0.31662047,"('incapable', 'capable')",0.5262711,0.60415685,-1.0252824,-1.0558121,0.8267521,0.9334,-0.0069241,0.0412811,-0.0482052
61,-0.35090387,-0.24447761,"('illogical', 'logical')",-0.6926986,-0.7213981,-0.6497218,-0.6082854,0.27348113,0.2732642,-0.3549608,-0.3252243,-0.0297365
46,0.34675902,0.68885726,"('uncompetitive', 'competitive')",-1.0071416,-1.0644706,0.52343535,0.6795985,-0.90170276,-1.0854286,-0.2596625,-0.1953609,-0.0643016
48,0.3274487,0.5670835,"('unintelligent', 'intelligent')",-0.72256887,-0.6741285,-0.43932408,-0.32175744,0.30251637,0.28527972,-0.132982,-0.0358807,-0.0971013
15,-0.32743245,-0.3635746,"('boring', 'funny')",0.5734154,0.6141628,-0.6048636,-0.63587844,0.18496762,0.24647272,-0.0434783,-0.0347044,-0.0087739
76,0.32664135,0.5359439,"('anxious', 'daring')",-0.768548,-0.76882434,0.6164614,0.70295924,0.04683631,-0.0013320893,0.0553478,0.1171867,-0.0618389
30,-0.31666803,-0.15657045,"('intolerant', 'tolerant')",-0.31130207,-0.34520242,0.49083573,0.5039541,0.6502316,0.60044146,0.1282743,0.1506557,-0.0223814
38,0.30768254,0.29722846,"('untruthful', 'truthful')",0.8853086,0.8421309,-0.14608583,-0.16587166,-0.15815912,-0.13529584,0.2221865,0.209548,0.0126385
56,0.29165345,0.5147142,"('impractical', 'practical')",1.1122818,1.222145,1.1953473,1.3617636,-0.332476,-0.50865144,0.5667017,0.6474928,-0.0807911
79,0.28465307,0.1321863,"('wavering', 'unwavering')",0.9022109,0.9405925,-1.2075417,-1.3210496,-0.0060520573,0.10857184,-0.0066825,-0.0349247,0.0282422
69,-0.2830315,-0.5329679,"('lazy', 'industrious')",1.870331,1.8382493,1.0134215,0.89671427,-0.33496013,-0.38838777,0.5664402,0.453402,0.1130382
80,0.278354,0.44440424,"('dominated', 'dominating')",-1.9885511,-2.0200753,0.05662507,0.06501223,-1.6378335,-1.6878428,-0.8228514,-0.7996254,-0.023226
59,-0.27565953,-0.3566586,"('foolish', 'wise')",2.0358462,2.0980654,0.12131487,0.057454206,0.33010337,0.5178277,0.5529012,0.5791722,-0.026271
68,-0.26532322,-0.20237328,"('dependent', 'independent')",-1.541161,-1.4818078,-1.4022961,-1.4419774,-0.7047592,-0.71453017,-0.9783849,-0.9601722,-0.0182127
23,0.2607877,0.3428759,"('insincere', 'sincere')",-0.18260635,-0.21269725,0.22378969,0.3221676,5.3796096,5.6361203,1.4203951,1.5221167,-0.1017216
50,-0.25132114,-0.3038146,"('clumsy', 'skillful')",1.4905578,1.3792338,0.69973165,0.61104393,0.17492774,0.3305791,0.528474,0.5042605,0.0242135
45,-0.22883582,-0.03445424,"('incompetent', 'competent')",-0.62094635,-0.5432246,0.2300651,0.44786698,-0.19487426,-0.2240694,-0.2036478,-0.0884703,-0.1151775
41,-0.20467675,-0.20019554,"('unforgiving', 'forgiving')",-0.021377016,0.021234665,0.39470533,0.45879507,0.4041723,0.3530192,0.143206,0.1582133,-0.0150073
52,0.2023991,0.036143873,"('irrational', 'rational')",1.247675,1.2751727,-0.6180173,-0.7523294,0.1842219,0.23672278,0.2540697,0.1989275,0.0551422
17,-0.19272918,-0.22760089,"('nasty', 'nice')",-0.25239974,-0.21430466,0.16454181,0.27880836,-0.44395995,-0.40620494,-0.1811368,-0.1423255,-0.0388113
0,-0.18455532,0.046736125,"('unsociable', 'sociable')",-0.1594694,-0.10545503,0.99180186,1.1649197,-0.35780418,-0.45224372,0.0724932,0.1634893,-0.0909961
67,0.17996155,0.21096186,"('doubtful', 'determined')",1.9254647,2.0440319,1.1621649,1.1730399,-0.49329087,-0.5124352,0.6935751,0.7288996,-0.0353245
83,-0.17814294,-0.08792498,"('powerless', 'powerful')",0.49988973,0.55935454,-0.59560287,-0.5502819,-1.2723187,-1.2218003,-0.3865437,-0.3251632,-0.0613805
82,-0.16669115,-0.045697957,"('poor', 'rich')",-0.55375636,-0.57572955,-0.40684062,-0.31491336,5.885904,6.240824,1.1896539,1.3261209,-0.136467
85,0.15544787,-0.278497,"('insignificant', 'prestigious')",1.5480705,1.4412888,-0.8583188,-1.0643398,0.79767776,0.83528954,0.4107193,0.2334354,0.1772839
75,-0.14989881,-0.29519427,"('meek', 'impulsive')",-0.26265055,-0.25114945,-1.0378879,-1.1578851,-0.52887094,-0.47364372,-0.4948271,-0.5444681,0.049641
3,0.13520887,0.25900483,"('repellent', 'pleasant')",-1.0885003,-1.1706359,0.33997455,0.39495793,0.3521977,0.20592415,-0.0652798,-0.0776873,0.0124075
6,0.11934778,-0.057672877,"('distant', 'open')",1.3010063,1.3780397,-1.5374271,-1.6536739,0.5944284,0.76768935,0.1193389,0.1085956,0.0107433
78,-0.10994132,0.10365763,"('nonresilient', 'resilient')",0.27910414,0.25434765,0.04020264,0.09312545,0.039074875,0.044798266,0.0621101,0.1239823,-0.0618722
62,-0.10350202,0.21571799,"('incompetent', 'brilliant')",-1.7239891,-1.6490283,-0.7500393,-0.61271816,-0.5163583,-0.5221122,-0.7734722,-0.6420351,-0.1314371
33,0.07294999,-0.11335496,"('wrong', 'right')",1.619413,1.5517287,0.047458738,-0.072943255,-0.30326074,-0.26540577,0.3591403,0.2750062,0.0841341
2,0.053398594,0.06325877,"('unlikable', 'likable')",0.21210079,0.21369345,0.33706185,0.29870918,0.44068876,0.4475713,0.2608125,0.2558082,0.0050043
21,0.042350784,0.20988882,"('immoral', 'moral')",-0.2718771,-0.32411045,0.5870854,0.7195602,-0.96338016,-1.0874518,-0.1514553,-0.1205283,-0.030927
18,-0.033426657,-0.034674175,"('disagreeable', 'welcoming')",-0.85870886,-0.8093564,-0.90377825,-0.96259725,-0.3021252,-0.22756338,-0.5245097,-0.5085478,-0.0159619
8,0.015551191,-0.028575964,"('unaffectionate', 'affectionate')",0.5870587,0.6188477,-1.3345016,-1.4255992,0.77580506,1.0666771,0.0109783,0.0578374,-0.0468591
84,0.0013940446,0.04768041,"('inferior', 'superior')",1.4305192,1.4207777,0.12896681,0.07203114,0.66363364,0.62509906,0.5561284,0.5413971,0.0147313
