,marsh_male,marsh_female,tuple,&_male,&_female,mclennan_male,mclennan_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,male-female
61,-0.7881187,-0.75463945,"('illogical', 'logical')",0.3128066,0.36415583,-2.1969135,-2.135943,-0.42240524,-0.33577526,0.25955814,0.33004457,-0.5670145,-0.5064314,-0.0605831
27,0.7630939,0.7860123,"('hardhearted', 'softhearted')",-1.0874184,-0.95010877,-1.4580737,-1.3776264,0.027259259,0.18351144,1.2853299,1.3382461,-0.0939618,-0.0039931,-0.0899687
39,0.7352449,0.7772367,"('exploitative', 'cooperative')",-0.024509314,0.019738799,-0.51650256,-0.46779716,1.1765339,1.1248335,-0.08914323,-0.16154048,0.2563247,0.2584943,-0.0021696
38,0.7341048,0.6414181,"('untruthful', 'truthful')",-1.327527,-1.3623859,0.07535285,0.03495492,-0.5008327,-0.5170064,0.5891817,0.42925817,-0.0859441,-0.1547522,0.0688081
50,-0.7324851,-0.75346684,"('clumsy', 'skillful')",1.8035648,1.8010839,0.9492367,1.010542,0.6523745,0.63640946,0.6586565,0.5311259,0.6662695,0.6451389,0.0211306
59,-0.71685165,-0.5305376,"('foolish', 'wise')",0.13790956,0.095713645,1.2117667,1.3665797,-0.34753162,-0.18022594,0.23062699,0.19624795,0.103184,0.1895555,-0.0863715
30,0.66104734,0.73763454,"('intolerant', 'tolerant')",-0.30436394,-0.21503676,-2.0869424,-2.0841541,-0.051110983,0.007746391,0.8578203,0.8727369,-0.18471,-0.1362146,-0.0484954
35,0.6541461,0.965164,"('corrupt', 'incorrupt')",-0.7959935,-0.7753264,3.0965633,3.4281106,-0.6432698,-0.30864316,-0.29238716,-0.17480624,0.4038118,0.6268998,-0.223088
25,-0.6336556,-0.4866929,"('egoistic', 'altruistic')",-0.9566805,-1.0494311,0.35033482,0.4072382,-0.21350703,-0.55373394,0.8356464,0.72333604,-0.1235724,-0.1918567,0.0682843
24,0.63148165,0.7140962,"('dishonest', 'honest')",-0.48914057,-0.3683656,-1.5550722,-1.5451556,-0.47648725,-0.55818653,1.2422863,1.3553451,-0.1293864,-0.0804533,-0.0489331
85,-0.6203973,-0.5877745,"('insignificant', 'prestigious')",-0.91001296,-0.8543804,1.8784909,2.0393624,-1.0105932,-0.73035216,0.46695155,0.64912844,-0.0391122,0.1031968,-0.142309
13,0.6150706,0.12535936,"('impolite', 'polite')",0.40568152,0.22186677,-1.5670497,-2.0157938,0.87538296,0.48007268,0.11130696,-0.13101609,0.0880785,-0.2639022,0.3519807
4,-0.59792197,-0.48764756,"('disliked', 'liked')",0.39067507,0.2965539,0.84843135,0.83781177,-0.5341427,-0.40697533,-5.092504,-5.2187567,-0.9970924,-0.9958028,-0.0012896
2,-0.5912574,-0.91919994,"('unlikable', 'likable')",0.63746446,0.72496367,0.11951775,-0.0177847,1.0327878,1.035579,0.6601581,0.5941156,0.3717341,0.2835347,0.0881994
34,-0.58952713,-0.6674466,"('mean', 'honorable')",-0.21039039,-0.10854486,-0.9005564,-0.9247128,0.3972605,0.35825273,5.5525537,5.723981,0.849868,0.8763059,-0.0264379
83,-0.57411134,-0.59472835,"('powerless', 'powerful')",0.084029086,0.14151615,-0.88977647,-0.9605412,-1.0455409,-1.0994948,-0.563982,-0.641367,-0.5978764,-0.630923,0.0330466
65,-0.56950593,-0.7140051,"('insecure', 'secure')",1.0927994,1.0791734,-2.4105816,-2.5494726,0.3457906,0.12089409,-0.27664295,-0.40531158,-0.3636281,-0.4937443,0.1301162
20,-0.56420654,-0.603493,"('rough', 'thoughtful')",0.84897333,1.0743831,-0.81931126,-0.65373904,-0.20512173,-0.06143866,0.68414634,0.83175576,-0.011104,0.1174936,-0.1285976
78,0.5627744,0.20864862,"('nonresilient', 'resilient')",0.76265323,0.62604177,-1.2954347,-1.4993703,0.8092015,0.69644207,0.75579625,0.6060439,0.3189981,0.1275612,0.1914369
33,0.54294807,0.24813066,"('wrong', 'right')",-0.65738803,-0.77147526,1.8052621,1.6546677,-0.38234705,-0.40899792,-0.6650016,-0.6989374,0.1286947,0.0046776,0.1240171
43,-0.52903056,-0.59492624,"('irresponsible', 'responsible')",0.41527852,0.598358,-2.8524058,-2.87464,-0.07854675,-0.022675674,0.9204591,1.0628953,-0.4248491,-0.3661977,-0.0586514
81,-0.5242215,-0.8180832,"('submissive', 'aggressive')",0.6936081,0.54053295,-2.6812065,-3.014904,-0.29129642,-0.7295992,-0.8388611,-1.0150642,-0.7283955,-1.0074235,0.279028
3,-0.5094915,-0.58915097,"('repellent', 'pleasant')",0.08447075,0.13025972,-1.6219137,-1.6302044,0.041647118,0.046718553,-0.17313188,-0.044312302,-0.4356838,-0.4173378,-0.018346
64,-0.48297727,-0.49511853,"('shy', 'confident')",1.0434822,1.0154204,-0.49642533,-0.4640624,0.10969384,-0.051925234,-5.2491765,-5.4150596,-1.0150806,-1.082149,0.0670684
69,0.415687,0.50345457,"('lazy', 'industrious')",0.8655493,0.70669967,2.6084547,2.809069,0.7380826,0.9603429,-0.24864532,-0.3351188,0.8758256,0.9288895,-0.0530639
15,0.40212622,0.5609167,"('boring', 'funny')",0.23130117,0.35335252,-0.27965337,-0.08161126,0.5581121,0.61996174,-0.071312785,0.07925407,0.1681147,0.3063747,-0.13826
26,-0.39845756,-0.100163266,"('hardhearted', 'benevolent')",0.5212738,0.8874023,-0.4607408,-0.3211045,1.0655413,1.410036,1.3442061,1.6659476,0.4143645,0.7084236,-0.2940591
22,0.37693328,0.25519097,"('untrustworthy', 'trustworthy')",0.16077116,0.43168348,-1.330589,-1.2973964,-0.5470998,-0.56222236,-1.6178013,-1.4216534,-0.5915571,-0.5188795,-0.0726776
21,0.35831115,0.10839963,"('immoral', 'moral')",0.90260303,1.0090785,-2.908256,-3.1809735,-0.5894505,-0.83265144,-1.3024801,-1.349455,-0.7078545,-0.8491203,0.1412658
68,-0.35370076,-0.73691964,"('dependent', 'independent')",-0.045441344,-0.22855869,-0.3934797,-0.55579567,-1.4181179,-1.4899056,-0.43705598,-0.47716683,-0.5295591,-0.6976693,0.1681102
75,0.33398098,0.42613566,"('meek', 'impulsive')",-1.0959663,-0.9778201,2.0167255,2.2291071,-0.9311051,-0.63145274,-0.43067157,-0.25280595,-0.0214073,0.1586328,-0.1800401
23,-0.3232245,-0.5123491,"('insincere', 'sincere')",-0.35807738,-0.35124967,-2.2654345,-2.46848,-0.5361717,-0.701331,5.2637343,5.187075,0.3561653,0.230733,0.1254323
45,0.32107046,0.4090323,"('incompetent', 'competent')",0.7480598,1.1091437,-2.1055896,-2.0242438,0.10028243,0.39061788,-0.003032241,0.1876806,-0.1878418,0.0144461,-0.2022879
29,0.31008124,0.14433095,"('unfair', 'fair')",-0.23520969,-0.20657022,0.51849616,0.47296956,-1.221223,-1.0982859,-0.82349426,-0.58103174,-0.2902699,-0.2537175,-0.0365524
58,-0.298144,-0.3292756,"('undiscriminating', 'discriminating')",-0.36694565,-0.13049692,-1.8350438,-1.7599763,0.22973043,0.5682512,0.039857287,0.13820963,-0.4461092,-0.3026576,-0.1434516
84,0.2969699,0.29043064,"('inferior', 'superior')",1.4595317,1.4973493,0.08483298,0.10242136,0.4851548,0.46606335,0.6951284,0.7777601,0.6043236,0.6268049,-0.0224813
57,0.29555726,0.3950882,"('unimaginative', 'imaginative')",-0.24703395,-0.09858228,-2.8028355,-2.7765346,-0.6348867,-0.45891273,-1.7673299,-1.650516,-1.0313057,-0.9178915,-0.1134142
41,-0.27242544,-0.20235841,"('unforgiving', 'forgiving')",-1.0602,-1.022042,-1.9690483,-1.952145,0.12752181,0.16023254,0.07065116,0.07055724,-0.6207002,-0.5891511,-0.0315491
79,-0.26756424,-0.20820737,"('wavering', 'unwavering')",-0.39490587,-0.36684328,1.6465603,1.8684449,-0.82888055,-0.5298604,0.46494153,0.5489235,0.1240302,0.2624915,-0.1384613
8,0.25791577,0.5570576,"('unaffectionate', 'affectionate')",-0.7603277,-0.6651527,-0.14054197,0.021440074,-1.2277972,-1.035063,0.22624761,0.50047296,-0.3289007,-0.124249,-0.2046517
17,0.24331169,0.38366002,"('nasty', 'nice')",0.48966113,0.6184779,-0.25655362,-0.3249786,-0.9003869,-0.76164854,-1.192363,-1.1367242,-0.3232661,-0.2442427,-0.0790234
11,0.23547192,0.10430485,"('unhelpful', 'helpful')",-0.6337832,-0.5459971,-1.9847901,-2.1636863,0.3769274,0.19595766,2.4964142,2.446531,0.098048,0.007422,0.090626
63,-0.23383008,-0.34346268,"('unperceptive', 'insightful')",1.0863938,1.0674896,-2.5564616,-2.4901755,0.33831987,0.25794223,1.5106734,1.5481325,0.0290191,0.0079852,0.0210339
31,-0.22800438,-0.26628253,"('evil', 'good')",-1.722051,-1.5153652,1.2267277,1.4735228,-0.36899215,-0.051135603,-1.3809865,-1.1779801,-0.4946612,-0.3074481,-0.1872131
5,-0.21538267,-0.15089831,"('distant', 'outgoing')",-0.867016,-0.8546032,1.6039276,1.7381867,-1.4016144,-1.0445693,-0.38296705,-0.1974482,-0.2526105,-0.1018664,-0.1507441
72,-0.20925704,-0.29110616,"('unambitious', 'ambitious')",-0.78710914,-0.92333674,-0.93075305,-1.077585,-0.68625844,-0.79445344,-0.5493248,-0.7701958,-0.6325405,-0.7713354,0.1387949
48,-0.18825635,-0.41235718,"('unintelligent', 'intelligent')",-0.67764956,-0.69764006,-3.0338738,-3.2625012,-0.68337166,-1.0721219,0.48387858,0.41694823,-0.8198545,-1.0055344,0.1856799
76,-0.18751505,-0.28447372,"('anxious', 'daring')",2.2823179,2.2553685,-1.7708095,-1.7718203,0.8019706,0.6220113,0.48449427,0.39358807,0.3220916,0.2429348,0.0791568
46,-0.18605815,-0.38535982,"('uncompetitive', 'competitive')",2.2415242,2.3135371,-3.5262363,-3.830853,-0.16009583,-0.18630078,0.09280349,0.05298081,-0.3076125,-0.4071991,0.0995866
87,-0.16655165,-0.32202363,"('unsuccessful', 'successful')",2.573789,2.449442,-0.37776634,-0.6331931,1.0803242,1.1370251,0.80639637,0.6091328,0.7832383,0.6480766,0.1351617
66,-0.1290833,-0.22002052,"('inactive', 'active')",1.3896574,1.3372319,1.3510869,1.3284155,0.3316511,0.5760107,1.0003891,1.1128604,0.7887403,0.8268995,-0.0381592
0,0.1279178,-0.14183919,"('unsociable', 'sociable')",0.95247364,0.88161135,-2.6610808,-3.1051111,0.084410235,-0.22271661,-0.30714363,-0.4356677,-0.3606846,-0.6047447,0.2440601
6,0.12556532,0.19579133,"('distant', 'open')",-0.7865569,-0.7864295,1.6262429,1.7935001,-1.4894874,-1.0515392,0.44336477,0.6609358,-0.0161743,0.1624517,-0.178626
40,-0.12033858,-0.1575059,"('stingy', 'generous')",-0.42937458,-0.5812618,-0.17155048,-0.20110807,-1.0476909,-1.0826185,-1.0672469,-1.0862269,-0.5672403,-0.6217443,0.054504
10,-0.10758795,-0.13506582,"('unsympathetic', 'sympathetic')",0.6778193,0.85393804,-3.978094,-4.1087265,-0.18704988,-0.23542927,0.6355704,0.62866676,-0.5918684,-0.5993234,0.007455
67,0.084847115,-0.016983345,"('doubtful', 'determined')",-0.11912818,-0.03023057,0.64300126,0.54110724,0.40910015,0.4437424,-0.17761274,-0.13700563,0.1680415,0.160126,0.0079155
1,0.083214834,-0.057025407,"('unfriendly', 'friendly')",-1.3975254,-1.347389,-1.9328648,-2.0397692,-0.54697233,-0.5942892,1.6235574,1.704999,-0.434118,-0.4666947,0.0325767
14,0.06920256,-0.08643013,"('antisocial', 'social')",0.9925122,1.1734412,-2.099564,-2.2899537,0.24724007,0.38704845,-0.85104465,-0.8107376,-0.3283308,-0.3253263,-0.0030045
86,-0.060007256,-0.0014828742,"('uninfluential', 'influential')",-0.021674735,0.13518617,-3.4080293,-3.624165,-0.9348081,-0.7820227,0.015005602,0.13404447,-0.8819028,-0.827688,-0.0542148
28,0.053925347,0.116704196,"('disloyal', 'loyal')",0.03027311,0.20899066,-1.240753,-1.3164433,-0.48371285,-0.42421132,1.5685359,1.5393317,-0.0143463,0.0248744,-0.0392207
70,0.051625483,-0.0016645417,"('lethargic', 'energetic')",0.94674826,1.136497,-2.6425424,-2.5576026,-0.109798685,0.075040445,0.9535357,1.2061548,-0.1600863,-0.028315,-0.1317713
19,-0.03969489,-0.009826437,"('inhospitable', 'hospitable')",-0.9556763,-0.87475616,0.7273409,0.73120904,-0.84234977,-0.5353251,-0.22286652,0.0044105314,-0.2666493,-0.1368576,-0.1297917
80,-0.031824928,-0.098534964,"('dominated', 'dominating')",0.8826271,0.9014033,-1.300886,-1.3233211,0.2889164,0.27961257,-1.3066597,-1.3790152,-0.2935654,-0.3239711,0.0304057
42,0.014843691,0.07537401,"('unreliable', 'reliable')",1.5341725,1.5850277,0.18928389,0.20580107,0.12152119,0.15584725,-2.1891773,-2.1326916,-0.0658712,-0.0221283,-0.0437429
62,-0.011487743,-0.3003326,"('incompetent', 'brilliant')",-0.023607068,0.06465438,-2.2802649,-2.5125904,-0.17157145,-0.38828468,0.5486295,0.39667305,-0.3876603,-0.5479761,0.1603158
