,cincinnati_male,cincinnati_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,male-female
52,-1.2713944,-1.1717439,"('irrational', 'rational')",0.42451867,0.42848778,-1.2640235,-1.4143689,-0.7036331,-0.7192083,0.0155752
4,-1.2702581,-1.2160544,"('disliked', 'liked')",0.2574429,0.28388748,-7.271523,-6.7908754,-2.761446,-2.5743475,-0.1870985
17,-1.2421277,-1.1093812,"('nasty', 'nice')",-0.28976268,-0.15219729,-0.9097934,-0.8763757,-0.8138946,-0.7126514,-0.1012432
7,1.2233204,1.2153856,"('insensitive', 'sensitive')",0.2412371,0.38175103,0.7612892,0.7859044,0.7419488,0.794347,-0.0523982
12,1.1285686,1.0037892,"('unsupportive', 'supportive')",1.279152,1.3234171,-1.9392012,-1.8244632,0.1561731,0.167581,-0.0114079
8,-1.1231625,-1.1944197,"('unaffectionate', 'affectionate')",0.250066,0.30412567,-0.62174374,-0.73795736,-0.49828,-0.5427505,0.0444705
51,1.1142964,1.0291662,"('uneducated', 'educated')",-0.09603771,-0.18772526,0.64741546,0.7196205,0.5552247,0.5203538,0.0348709
40,1.0800674,0.9944125,"('stingy', 'generous')",1.282439,1.2081991,-2.217974,-2.2531765,0.0481775,-0.0168549,0.0650324
26,1.0688566,1.2576295,"('hardhearted', 'benevolent')",1.7032381,1.8570204,0.94617265,1.0648274,1.2394225,1.3931591,-0.1537366
62,0.97290766,0.8033192,"('incompetent', 'brilliant')",0.40088153,0.34993842,0.8393446,0.87629616,0.7377113,0.676518,0.0611933
27,0.970167,0.8751106,"('hardhearted', 'softhearted')",-0.78028595,-0.597869,0.17427392,-0.21610542,0.121385,0.0203787,0.1010063
21,0.968714,0.74896115,"('immoral', 'moral')",0.84980536,0.6806223,0.579052,0.54350847,0.7991904,0.6576973,0.1414931
72,0.95207965,0.91208744,"('unambitious', 'ambitious')",0.052461006,0.10894841,-0.4925059,-0.5940298,0.1706783,0.1423354,0.0283429
50,-0.9428092,-0.7433462,"('clumsy', 'skillful')",0.4289289,0.50085425,0.03064596,0.043953694,-0.1610781,-0.0661794,-0.0948987
86,0.9158615,0.6456232,"('uninfluential', 'influential')",-0.15887564,-0.28520107,0.16600673,-0.087959714,0.3076642,0.0908208,0.2168434
76,0.9142564,0.7083923,"('anxious', 'daring')",-0.11221343,-0.29837966,1.0669075,1.0851332,0.6229835,0.4983819,0.1246016
55,0.8943722,0.7109043,"('incompetent', 'clever')",-0.93754905,-1.0475365,1.4112866,1.2754871,0.4560366,0.3129516,0.143085
37,0.8872436,0.7346802,"('fake', 'genuine')",-0.5488364,-0.67404515,0.033494223,-0.15850642,0.1239672,-0.0326238,0.156591
14,0.874732,1.1145917,"('antisocial', 'social')",1.682343,1.7400991,0.13541184,0.37784225,0.8974956,1.077511,-0.1800154
75,-0.8745674,-0.67861855,"('meek', 'impulsive')",0.20029442,0.3152316,-0.7875308,-0.78752345,-0.4872679,-0.3836368,-0.1036311
38,0.861954,0.79588556,"('untruthful', 'truthful')",0.8892455,0.98252374,-0.43670127,-0.34735602,0.4381661,0.4770177,-0.0388516
78,-0.85250574,-0.915928,"('nonresilient', 'resilient')",0.673008,0.578838,0.51167315,0.40102467,0.1107251,0.0213116,0.0894135
13,0.822195,0.81216943,"('impolite', 'polite')",-0.055426296,0.033825144,-0.1471911,-0.051837295,0.2065259,0.2647191,-0.0581932
67,0.82194865,1.0695238,"('doubtful', 'determined')",0.4863463,0.52175194,-0.13079931,-0.15953358,0.3924986,0.4772474,-0.0847488
22,0.81684995,0.56376326,"('untrustworthy', 'trustworthy')",-0.43471673,-0.544184,-0.37399197,-0.503991,0.0027137,-0.1614706,0.1641843
69,-0.7826508,-0.6247708,"('lazy', 'industrious')",1.1709213,1.2733536,-2.2558837,-2.0722117,-0.6225377,-0.474543,-0.1479947
9,0.7664712,0.75775325,"('unaffectionate', 'caring')",1.1433893,1.2819688,0.3178476,0.17166983,0.7425694,0.7371306,0.0054388
42,0.7614428,0.5945675,"('unreliable', 'reliable')",1.1679705,1.200215,-1.3855164,-1.262982,0.181299,0.1772668,0.0040322
41,0.72766066,0.8175566,"('unforgiving', 'forgiving')",0.4948066,0.6673068,-1.0026519,-0.8627432,0.0732718,0.2073734,-0.1341016
47,0.71262777,0.6990364,"('stupid', 'smart')",0.8419149,0.89928657,4.69483,4.4843698,2.0831242,2.0275642,0.05556
46,0.71056736,0.5237296,"('uncompetitive', 'competitive')",0.6765638,0.4078174,0.7741698,0.74042046,0.7204337,0.5573225,0.1631112
81,0.6730384,0.5206914,"('submissive', 'aggressive')",0.8055923,0.5850697,0.694228,0.63802934,0.7242862,0.5812635,0.1430227
2,0.63920444,0.8136622,"('unlikable', 'likable')",2.5402465,2.5916119,0.5108912,0.7417793,1.2301141,1.3823511,-0.152237
65,0.6388502,0.6255267,"('insecure', 'secure')",-0.6508587,-0.6563782,0.8957991,1.0977067,0.2945969,0.3556184,-0.0610215
49,-0.6321175,-0.619389,"('unable', 'able')",-1.2219596,-1.1110718,-0.45543182,-0.38043115,-0.7698363,-0.7036307,-0.0662056
79,-0.62551117,-0.8010753,"('wavering', 'unwavering')",0.16550088,0.22913639,-0.6827565,-0.70534873,-0.3809222,-0.4257625,0.0448403
20,0.6129737,0.58191234,"('rough', 'thoughtful')",-0.06907311,-0.019359525,0.27309605,0.28708377,0.2723322,0.2832122,-0.01088
0,0.60312855,0.48813468,"('unsociable', 'sociable')",-0.07737367,-0.25002915,0.21547729,0.1436187,0.2470774,0.1272414,0.119836
80,0.5907436,0.3771067,"('dominated', 'dominating')",-0.2802275,-0.5358261,1.1896204,0.94415694,0.5000455,0.2618125,0.238233
1,0.5521886,0.7020762,"('unfriendly', 'friendly')",1.1183236,1.2235595,-0.02037123,0.007684022,0.550047,0.6444399,-0.0943929
77,-0.54243416,-0.48793477,"('unmotivated', 'motivated')",1.1042917,1.0622023,-0.27734986,-0.29449773,0.0948359,0.0932566,0.0015793
85,-0.53886443,-0.35345736,"('insignificant', 'prestigious')",1.6838156,1.8082535,-2.0304642,-1.7240405,-0.295171,-0.0897481,-0.2054229
44,-0.5337142,-0.37864017,"('prejudiced', 'unprejudiced')",-0.2714386,-0.18585625,-1.0887833,-1.0716292,-0.631312,-0.5453752,-0.0859368
45,0.50510067,0.41346994,"('incompetent', 'competent')",-0.7574232,-0.82625645,0.20104519,0.05434165,-0.0170925,-0.1194816,0.1023891
68,0.5014896,0.5302105,"('dependent', 'independent')",-1.8580482,-1.9191463,-0.70660055,-0.88026094,-0.6877197,-0.7563989,0.0686792
64,-0.4933818,-0.43093112,"('shy', 'confident')",0.70943373,0.665187,-4.858899,-4.5483503,-1.5476157,-1.4380315,-0.1095842
61,-0.44658172,-0.5117607,"('illogical', 'logical')",1.0310019,1.0965551,0.6052396,0.69723296,0.3965533,0.4273425,-0.0307892
59,-0.37461427,-0.14681613,"('foolish', 'wise')",1.1176069,1.271496,-1.3387469,-1.3776492,-0.1985848,-0.0843231,-0.1142617
19,-0.35889047,-0.22833088,"('inhospitable', 'hospitable')",-0.3214367,-0.107453555,-1.239462,-1.0780666,-0.6399297,-0.4712837,-0.168646
58,0.35814056,0.019116782,"('undiscriminating', 'discriminating')",1.5280464,1.3614421,0.336731,0.25714698,0.7409727,0.5459019,0.1950708
66,0.30846786,-0.026387569,"('inactive', 'active')",1.5739051,1.4502567,0.7783027,0.57122946,0.8868919,0.6650329,0.221859
82,0.3061701,0.4871601,"('poor', 'rich')",-0.5193825,-0.42290023,6.29973,6.29741,2.0288391,2.1205567,-0.0917176
6,0.28302205,0.33386537,"('distant', 'open')",0.13534124,0.3622147,-2.0050578,-2.010537,-0.5288982,-0.4381523,-0.0907459
25,-0.24186552,-0.18862548,"('egoistic', 'altruistic')",0.121534765,0.201596,0.23435839,0.2501739,0.0380092,0.0877148,-0.0497056
73,0.24113086,0.1799575,"('helpless', 'self-reliant')",1.4639556,1.4813055,-3.429608,-3.2711377,-0.5748405,-0.5366249,-0.0382156
83,0.23155561,-0.04375479,"('powerless', 'powerful')",1.5496455,1.465531,-0.053009212,-0.073804274,0.576064,0.449324,0.12674
28,0.22205947,0.22790973,"('disloyal', 'loyal')",-0.032331474,0.0018373616,1.4281137,1.3661178,0.5392806,0.531955,0.0073256
3,-0.21759355,-0.17960382,"('repellent', 'pleasant')",-0.45875815,-0.56170875,1.3191011,1.3081405,0.2142498,0.1889427,0.0253071
88,0.2171702,0.40606534,"('low', 'eminent')",-0.8687255,-0.7644915,-0.4521453,-0.2739094,-0.3679002,-0.2107785,-0.1571217
84,-0.20270489,-0.16061804,"('inferior', 'superior')",0.519345,0.62217504,0.7767478,0.90162814,0.3644626,0.4543951,-0.0899325
53,0.19408846,0.23596042,"('uncreative', 'creative')",0.7981063,0.9085831,-0.10861096,0.06367965,0.2945279,0.4027411,-0.1082132
48,-0.17828862,-0.37653705,"('unintelligent', 'intelligent')",-0.75991255,-0.7780136,0.9975699,0.7666872,0.0197896,-0.1292878,0.1490774
29,0.15135723,0.077868715,"('unfair', 'fair')",0.14774022,0.17904848,-0.16315307,-0.3340042,0.0453148,-0.0256957,0.0710105
33,-0.13756478,-0.07058621,"('wrong', 'right')",1.262578,1.358264,-1.7393336,-1.7590709,-0.2047735,-0.157131,-0.0476425
15,-0.12016261,-0.096256636,"('boring', 'funny')",0.10707738,0.25268158,-0.96842533,-0.86468065,-0.3271702,-0.2360852,-0.091085
87,-0.115554735,-0.08630677,"('unsuccessful', 'successful')",0.9529393,0.84492785,0.80769557,1.0113428,0.54836,0.589988,-0.041628
5,-0.108377546,0.0025975257,"('distant', 'outgoing')",0.8419404,1.1049024,-1.8385332,-1.6654489,-0.3683234,-0.185983,-0.1823404
18,0.0688579,0.4175411,"('disagreeable', 'welcoming')",-0.24106231,-0.13460365,-1.2153631,-1.0387471,-0.4625225,-0.2519366,-0.2105859
57,-0.05025442,-0.2375608,"('unimaginative', 'imaginative')",-0.16808835,-0.23578304,-2.7544036,-2.7501323,-0.9909155,-1.0744921,0.0835766
54,0.03588769,-0.033844322,"('incapable', 'capable')",1.0079757,1.0595497,-0.024691364,-0.06038078,0.339724,0.3217749,0.0179491
34,0.017806992,-0.073727906,"('mean', 'honorable')",0.60115665,0.6249426,5.186949,5.192602,1.9353042,1.9146056,0.0206986
