,host_male,host_female,tuple,hotels_male,hotels_female,&_male,&_female,resorts_male,resorts_female,inc_male,inc_female,average_male,average_female,male-female
14,2.1387725,2.6132262,"('antisocial', 'social')",2.8562272,2.7770596,0.7715115,0.62637407,1.463518,1.3092053,-0.76922417,-0.90276766,1.2921611,1.2846194,0.0075417
10,2.1347,3.0516696,"('unsympathetic', 'sympathetic')",0.13004132,0.11447104,-1.826097,-1.8684268,-1.0347066,-1.097088,-0.46221098,-0.26447856,-0.2116546,-0.0127706,-0.198884
75,-2.048134,-2.2722988,"('meek', 'impulsive')",-1.9478351,-2.0079587,-0.027095154,0.006770822,-0.32721505,-0.2571332,-0.53199494,-0.48878118,-0.9764549,-1.0038801,0.0274252
7,2.0310116,2.4673865,"('insensitive', 'sensitive')",0.58796287,0.6892806,0.16394211,0.2697883,-0.1982403,-0.1282753,0.47374162,0.7156647,0.6116836,0.802769,-0.1910854
60,2.002771,2.503897,"('inefficient', 'efficient')",1.3918442,1.3664519,-0.44176853,-0.5586212,-0.3857302,-0.42923734,0.324604,0.31624582,0.5783441,0.6397472,-0.0614031
19,-1.9646019,-2.241883,"('inhospitable', 'hospitable')",-1.825655,-1.7241049,-0.6685985,-0.49251765,-1.462884,-1.3351606,-0.31968597,-0.0710523,-1.2482851,-1.1729437,-0.0753414
79,-1.944009,-2.3826318,"('wavering', 'unwavering')",-0.9097838,-1.0174333,0.30459565,0.26136237,-0.14442123,-0.15646692,-0.23776633,-0.21942243,-0.5862769,-0.7029184,0.1166415
12,1.8790278,2.260715,"('unsupportive', 'supportive')",1.4258242,1.4039634,0.41925535,0.5395449,1.2534546,1.252366,-1.2064197,-1.0505742,0.7542284,0.8812031,-0.1269747
69,-1.8388994,-2.5190763,"('lazy', 'industrious')",0.1624923,0.27622595,0.73035055,1.0006889,0.9023818,1.0942316,-0.65603673,-0.48229876,-0.1399423,-0.1260457,-0.0138966
62,1.8369693,2.4762728,"('incompetent', 'brilliant')",0.83052295,0.84705186,-1.1774416,-1.2277071,0.25277162,0.22038904,0.3613988,0.38785145,0.4208442,0.5407716,-0.1199274
81,1.7995948,2.437241,"('submissive', 'aggressive')",0.4908697,0.2539312,-0.9215856,-1.1872597,-0.94698584,-1.2025014,-0.6872983,-0.7261631,-0.0530811,-0.0849504,0.0318693
11,1.7688888,1.935333,"('unhelpful', 'helpful')",-0.46329027,-0.6124997,-0.27466214,-0.39264992,-0.34169132,-0.28021404,2.2384822,2.1984878,0.5855454,0.5696914,0.015854
21,1.7586533,2.0131755,"('immoral', 'moral')",0.6434232,0.41719434,-0.52308565,-0.7178226,-0.8750194,-1.1028259,-0.6496192,-0.8071914,0.0708705,-0.039494,0.1103645
1,-1.6756412,-1.351617,"('unfriendly', 'friendly')",0.16853906,0.42187032,-0.4039792,0.09047639,0.8394727,1.0941683,1.6368968,2.0982177,0.1130577,0.4706232,-0.3575655
71,1.6627862,1.6326604,"('diffident', 'self-confident')",2.640386,2.6467614,0.849095,0.9393746,2.59034,2.675625,0.8074872,0.8650346,1.7100189,1.7518913,-0.0418724
17,-1.6545882,-1.8709253,"('nasty', 'nice')",-0.028365262,-0.07752374,-0.70588493,-0.6544531,0.06466503,-0.076440245,-0.4115254,-0.3473293,-0.5471397,-0.6053344,0.0581947
30,1.6310735,2.09321,"('intolerant', 'tolerant')",2.0038242,1.9402306,0.339317,0.08923014,0.79629576,0.57473826,0.85604334,0.8108434,1.1253108,1.1016504,0.0236604
16,-1.6275747,-1.8733696,"('unpopular', 'popular')",1.3042793,1.3294939,0.8245075,0.96275985,2.6642308,2.8026066,0.7139161,0.76722395,0.7758718,0.7977429,-0.0218711
59,-1.5430851,-1.9287477,"('foolish', 'wise')",0.27769083,0.25030476,0.7769426,0.88765085,0.8996082,0.9341534,0.6306629,0.7137154,0.2083639,0.1714153,0.0369486
56,1.5397444,1.7834923,"('impractical', 'practical')",1.1126612,0.93463886,-0.6235021,-0.8677975,-0.5301225,-0.6492053,0.07985605,-0.08005573,0.3157274,0.2242145,0.0915129
53,-1.5122228,-1.0738341,"('uncreative', 'creative')",0.869153,1.0249603,0.2128714,0.45355463,1.4022901,1.5676185,0.86563176,1.190025,0.3675447,0.6324649,-0.2649202
32,1.4870002,1.727279,"('unkind', 'kind')",1.0586249,1.08505,0.09124917,0.10313101,-0.46492082,-0.43002266,0.8711091,0.9337919,0.6086125,0.6838458,-0.0752333
48,1.4647462,2.061092,"('unintelligent', 'intelligent')",-0.19717292,-0.123694286,-1.3531783,-1.2917857,-1.1379539,-1.0664706,0.53351015,0.64851314,-0.1380097,0.0455309,-0.1835406
45,1.4582454,2.2314875,"('incompetent', 'competent')",-0.20371193,-0.06340645,-1.1340334,-0.92459834,-0.93069077,-0.71955657,-0.45410952,-0.24345544,-0.25286,0.0560941,-0.3089541
24,1.4502404,1.9445635,"('dishonest', 'honest')",-0.19681577,-0.20382416,-0.79660684,-0.7731326,-1.0194331,-1.1418498,0.90735346,0.9740996,0.0689476,0.1599713,-0.0910237
25,-1.4331529,-1.8087995,"('egoistic', 'altruistic')",0.29873726,0.42757666,0.41523975,0.54942286,0.7423562,0.79977894,1.387996,1.5756872,0.2822352,0.3087332,-0.026498
51,1.4128691,1.9344472,"('uneducated', 'educated')",0.7959393,0.77773666,1.3026247,1.1856585,-0.099612996,-0.084441245,0.47324133,0.6076425,0.7770123,0.8842088,-0.1071965
74,1.3731987,1.5283926,"('undedicated', 'dedicated')",-0.31083244,-0.34957936,0.12877949,0.21731877,-0.6330987,-0.61628455,0.11459772,0.31773645,0.134529,0.2195168,-0.0849878
0,1.3624986,1.9666934,"('unsociable', 'sociable')",1.555877,1.487297,-0.22368516,-0.15381318,1.0022743,0.9501625,-0.26435554,-0.13107534,0.6865218,0.8238529,-0.1373311
23,1.3471061,1.6656413,"('insincere', 'sincere')",0.37577993,0.32235005,-0.9263418,-1.0127254,-0.5599828,-0.6815212,5.578802,5.419363,1.1630728,1.1426216,0.0204512
8,-1.3109285,-1.3986391,"('unaffectionate', 'affectionate')",-0.6048625,-0.40920043,-1.1525013,-0.8928777,0.5106593,0.62045056,0.5663053,0.7376098,-0.3982656,-0.2685314,-0.1297342
70,1.0784675,1.79248,"('lethargic', 'energetic')",-0.16033405,-0.17655094,-0.56473136,-0.6167038,-1.2778628,-1.3130755,0.41354847,0.51360565,-0.1021824,0.0399511,-0.1421335
66,-1.0510333,-1.0654383,"('inactive', 'active')",0.072054096,0.16016774,1.0239375,1.1088486,0.92600554,1.0479248,0.85168046,0.95488405,0.3645288,0.4412774,-0.0767486
46,1.0433847,1.8677628,"('uncompetitive', 'competitive')",0.59253323,0.67245835,-0.9293064,-0.8198136,-0.24374394,-0.111134976,-0.58554864,-0.3605414,-0.0245362,0.2497462,-0.2742824
40,-0.9219321,-0.25322622,"('stingy', 'generous')",0.58568054,0.78253585,-0.16492021,0.14432569,0.6006394,0.6569906,-1.6245244,-1.1593052,-0.3050113,0.0342641,-0.3392754
61,0.9035413,1.070515,"('illogical', 'logical')",0.6557607,0.7543018,0.43420961,0.54825705,0.97397864,1.0856084,0.41410184,0.4762108,0.6763184,0.7869786,-0.1106602
49,-0.8876111,-0.81922996,"('unable', 'able')",-0.3995083,-0.35732982,-1.3402271,-1.4016048,-0.43434092,-0.32410285,-0.27728558,-0.18240765,-0.6677946,-0.616935,-0.0508596
42,0.86393595,0.75978106,"('unreliable', 'reliable')",1.4498975,1.3304616,1.425749,1.2181836,0.7475111,0.59244007,-2.12384,-2.0673509,0.4726507,0.3667031,0.1059476
67,0.8551213,0.79159564,"('doubtful', 'determined')",-0.1469804,-0.27536327,0.03529893,-0.11886823,-0.46039745,-0.58248806,-0.34435168,-0.4787706,-0.0122619,-0.1327789,0.120517
29,-0.8184635,-1.0558692,"('unfair', 'fair')",0.18315107,0.25474265,-0.0055021197,0.07642084,0.18810163,0.35095134,-0.7248906,-0.7133718,-0.2355207,-0.2174253,-0.0180954
54,-0.81241596,-0.95554554,"('incapable', 'capable')",0.7478226,0.7190632,0.76354545,0.651694,1.2614837,1.2626061,1.2079849,1.232332,0.6336842,0.58203,0.0516542
77,0.7567211,0.9801656,"('unmotivated', 'motivated')",-0.27968633,-0.31325322,-0.9779332,-0.93212396,-0.29656988,-0.20602772,-1.0555593,-1.0402787,-0.3706055,-0.3023036,-0.0683019
58,-0.747466,-0.7301749,"('undiscriminating', 'discriminating')",0.3302097,0.40096503,-0.34918156,-0.24931689,0.30121264,0.30943218,-0.29837808,-0.2391926,-0.1527207,-0.1016574,-0.0510633
87,0.7447484,0.775564,"('unsuccessful', 'successful')",1.6007574,1.6296089,0.7344066,0.8456817,1.9150306,1.9453806,0.9303315,0.9918525,1.1850549,1.2376175,-0.0525626
34,-0.72725034,-0.69266224,"('mean', 'honorable')",0.40471035,0.46692052,-0.074772865,-0.10531122,0.24897043,0.30643,5.91515,5.951398,1.1533615,1.185355,-0.0319935
50,-0.71138686,-0.78331673,"('clumsy', 'skillful')",0.3273397,0.36862755,1.2433237,1.3831865,1.1284254,1.1410484,0.13063875,0.31009376,0.4236681,0.4839279,-0.0602598
72,0.69132006,0.819771,"('unambitious', 'ambitious')",1.0122406,1.0228968,-0.39662,-0.319108,0.35241383,0.2204529,-0.86765283,-0.72778106,0.1583403,0.2032463,-0.044906
41,0.6867497,1.1153386,"('unforgiving', 'forgiving')",0.14746498,0.116390325,-0.25002185,-0.17123102,0.13456236,0.098315455,0.13597038,0.060496435,0.1709451,0.243862,-0.0729169
44,-0.6834301,-1.3602839,"('prejudiced', 'unprejudiced')",-0.6233991,-0.84700686,0.68753624,0.28640145,0.24607265,-0.05402352,-1.0603789,-1.3882836,-0.2867198,-0.6726393,0.3859195
22,0.6818611,1.0825328,"('untrustworthy', 'trustworthy')",0.22228433,0.14197388,0.6231019,0.6102091,-0.72068536,-0.7710264,-0.87853914,-0.79538715,-0.0143954,0.0536604,-0.0680558
83,-0.6532617,-0.8058765,"('powerless', 'powerful')",1.2469512,1.0941627,0.10899669,-0.10592598,0.6837208,0.48561707,-1.0653994,-1.1081433,0.0642015,-0.0880332,0.1522347
84,0.60621095,0.64947844,"('inferior', 'superior')",-0.35968444,-0.2692686,0.47930968,0.4923815,-0.62334067,-0.51704437,0.59326696,0.6880831,0.1391525,0.208726,-0.0695735
57,-0.52903295,0.18882532,"('unimaginative', 'imaginative')",-0.2910084,-0.31036806,-1.3700043,-1.2852569,-0.9619574,-0.8808478,-2.7009966,-2.4142778,-1.1705999,-0.9403851,-0.2302148
86,0.486803,1.3291543,"('uninfluential', 'influential')",0.19392827,0.17577343,-1.303221,-1.1235675,-1.1646099,-1.1043973,-0.21429595,0.106171235,-0.4002791,-0.1233732,-0.2769059
15,-0.45865172,-0.4672942,"('boring', 'funny')",-0.33589378,-0.42833954,-0.20251533,-0.26328355,-0.4850038,-0.53439194,0.21405122,0.1304151,-0.2536027,-0.3125788,0.0589761
26,-0.4299933,-0.05938842,"('hardhearted', 'benevolent')",1.3731055,1.5645837,1.7858208,1.9714122,0.74410963,0.87775755,1.3259275,1.5249497,0.959794,1.1758629,-0.2160689
28,0.42772624,0.89068556,"('disloyal', 'loyal')",-0.22471023,-0.10827102,-0.31224713,-0.13602552,-1.0527782,-0.93385607,0.5878253,0.82788223,-0.1148368,0.108083,-0.2229198
27,-0.4262318,-0.21799566,"('hardhearted', 'softhearted')",-0.7995027,-0.5833284,-0.43151206,-0.05387745,-0.34994546,-0.10789822,1.0943425,1.4708507,-0.1825699,0.1015502,-0.2841201
47,0.4188581,0.516963,"('stupid', 'smart')",0.9873351,0.85020864,0.80387753,0.6983831,0.35519165,0.15006313,5.6167464,5.4489937,1.6364017,1.5329223,0.1034794
63,0.40586665,0.85659444,"('unperceptive', 'insightful')",0.86467606,1.0047184,0.97232115,1.2647403,-0.025029805,0.22553226,1.4766015,1.7070862,0.7388871,1.0117344,-0.2728473
64,-0.36871964,-0.16926979,"('shy', 'confident')",1.0633987,0.9963786,0.7635912,0.66773796,0.6057819,0.53891665,-5.6702504,-5.8702393,-0.7212397,-0.7672952,0.0460555
78,0.35105,0.6764473,"('nonresilient', 'resilient')",1.0202907,1.1487012,-0.3784938,-0.18318012,1.6409743,1.8419316,0.47836813,0.72499096,0.6224379,0.8417782,-0.2193403
82,0.33559683,0.95665723,"('poor', 'rich')",1.0033691,1.0722954,0.15392375,0.15209848,0.015466213,0.13322183,5.9049497,6.0836287,1.4826611,1.6795803,-0.1969192
20,0.2483413,0.18271172,"('rough', 'thoughtful')",-0.30337185,-0.23499182,0.34971267,0.41057417,-0.6470886,-0.5302114,1.0615762,1.1749681,0.141834,0.2006102,-0.0587762
37,0.23047866,0.3635117,"('fake', 'genuine')",-0.66005075,-0.54659843,-0.7352599,-0.5555885,-1.4965067,-1.4579191,0.026996959,0.14161655,-0.5268684,-0.4109955,-0.1158729
3,0.21903923,0.5793147,"('repellent', 'pleasant')",0.11659905,0.23860653,-0.43484917,-0.42221665,-0.33932322,-0.30850986,0.33350646,0.25048202,-0.0210055,0.0675353,-0.0885408
33,-0.17023644,-0.24158847,"('wrong', 'right')",-0.032521956,0.050297044,0.29412782,0.5197017,1.027041,1.0588762,-0.47039035,-0.29011905,0.129604,0.2194335,-0.0898295
2,0.15924928,0.13178702,"('unlikable', 'likable')",1.5604752,1.5952593,1.75457,1.6788539,2.0344706,2.0216186,1.1990728,1.1065826,1.3415676,1.3068203,0.0347473
88,0.13705721,0.25953168,"('low', 'eminent')",0.22392875,0.17497246,-0.37840232,-0.40841088,-0.41956836,-0.48403373,-0.06455304,-0.013411734,-0.1003075,-0.0942704,-0.0060371
18,0.104415216,0.49367878,"('disagreeable', 'welcoming')",0.5208275,0.5159462,1.6962047,1.7673894,0.7712639,0.6717162,-0.15652235,0.024210617,0.5872378,0.6945882,-0.1073504
73,-0.07326941,-0.40479732,"('helpless', 'self-reliant')",0.47602826,0.44162777,0.9544562,0.9017914,0.048882533,-0.1142698,-3.2711415,-3.2645595,-0.3730088,-0.4880415,0.1150327
68,0.06526639,0.12406897,"('dependent', 'independent')",-0.79796576,-0.8129872,-0.52009946,-0.5124518,-0.68953824,-0.54328084,-0.25287506,-0.16855922,-0.4390424,-0.382642,-0.0564004
9,0.05577243,0.13081492,"('unaffectionate', 'caring')",0.41980207,0.63145626,-0.53263056,-0.2751681,1.3585455,1.4279172,1.2759514,1.4587555,0.5154881,0.6747552,-0.1592671
38,0.023900438,-0.21763368,"('untruthful', 'truthful')",-0.81582755,-0.9418125,0.10900647,0.12409412,0.21335725,0.16735904,0.21683946,0.13070661,-0.0505448,-0.1474573,0.0969125
