,cincinnati_male,cincinnati_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,male-female
31,-0.96931803,-1.2338436,"('evil', 'good')",-0.19735023,-0.22583805,-2.2654898,-2.6986735,-1.1440527,-1.3861184,0.2420657
17,-0.9274027,-0.99681133,"('nasty', 'nice')",-0.24454074,-0.2215911,-0.7896211,-0.67573565,-0.6538548,-0.6313794,-0.0224754
21,0.9263054,1.0117564,"('immoral', 'moral')",1.0841681,1.0919188,0.24107656,0.6940374,0.7505167,0.9325709,-0.1820542
72,0.9155521,0.9219779,"('unambitious', 'ambitious')",0.015029892,-0.02536688,-0.6929522,-0.46115282,0.0792099,0.1451527,-0.0659428
41,0.9108965,0.8958174,"('unforgiving', 'forgiving')",0.69912577,0.6064567,-0.6059132,-0.72701925,0.334703,0.2584183,0.0762847
50,-0.9009253,-1.0279553,"('clumsy', 'skillful')",0.40054697,0.45427147,0.07512675,0.011761792,-0.1417505,-0.1873074,0.0455569
67,0.8423129,0.82359284,"('doubtful', 'determined')",0.19171466,0.14445297,-0.47105357,-0.38218227,0.187658,0.1952879,-0.0076299
9,0.8222459,0.73232615,"('unaffectionate', 'caring')",1.283024,1.3041801,0.50924814,0.45529598,0.8715061,0.8306007,0.0409054
4,-0.80796254,-0.9682283,"('disliked', 'liked')",0.2911021,0.21287829,-6.883712,-7.525098,-2.4668574,-2.7601493,0.2932919
1,0.7545717,0.52017546,"('unfriendly', 'friendly')",1.286931,1.260783,0.44280285,0.32251468,0.8281019,0.7011577,0.1269442
78,-0.7531464,-0.7526992,"('nonresilient', 'resilient')",0.6700979,0.6963933,0.37790093,0.53965694,0.0982841,0.161117,-0.0628329
20,0.7493902,0.6231399,"('rough', 'thoughtful')",-0.057584167,-0.083766975,0.30955252,0.26646382,0.3337862,0.2686122,0.065174
2,0.7102399,0.6726061,"('unlikable', 'likable')",2.6241088,2.6200094,0.6414863,0.5369694,1.3252783,1.2765283,0.04875
86,0.70466226,0.7891601,"('uninfluential', 'influential')",-0.26095986,-0.3209966,-0.31408003,-0.017654061,0.0432075,0.1501698,-0.1069623
55,0.70431226,1.0713217,"('incompetent', 'clever')",-0.91387916,-0.8346103,0.94070196,1.4038094,0.2437117,0.5468403,-0.3031286
38,0.6983392,0.70723516,"('untruthful', 'truthful')",0.8427575,0.850037,-0.19583766,-0.18438745,0.4484197,0.4576283,-0.0092086
49,-0.68061376,-0.61703014,"('unable', 'able')",-1.2524397,-1.1622026,-0.46496254,-0.25743848,-0.7993387,-0.6788904,-0.1204483
62,0.6406113,0.9948701,"('incompetent', 'brilliant')",0.2361337,0.406659,0.41905904,0.7734993,0.4319347,0.7250094,-0.2930747
13,0.630101,0.99672145,"('impolite', 'polite')",-0.055991303,0.084138855,-0.38744918,-0.21999864,0.0622202,0.2869539,-0.2247337
22,0.62642324,0.7198908,"('untrustworthy', 'trustworthy')",-0.44865233,-0.39224532,-0.42895377,-0.16217715,-0.0837276,0.0551561,-0.1388837
42,0.62611187,0.5328626,"('unreliable', 'reliable')",1.0609556,1.024786,-1.8486079,-1.7568548,-0.0538468,-0.066402,0.0125552
0,0.5651386,0.67093694,"('unsociable', 'sociable')",-0.20968208,-0.28696385,-0.113015756,0.251982,0.0808136,0.211985,-0.1311714
65,0.5540035,0.8340697,"('insecure', 'secure')",-0.55262446,-0.53836215,0.6119801,0.92621565,0.204453,0.4073077,-0.2028547
37,0.5201198,0.53291297,"('fake', 'genuine')",-0.6405631,-0.6300502,-0.2351525,-0.23006463,-0.1185319,-0.1090673,-0.0094646
47,0.51781064,0.6253064,"('stupid', 'smart')",0.78818315,0.8554382,4.693414,4.7919607,1.9998026,2.0909017,-0.0910991
44,-0.50103235,-0.67531806,"('prejudiced', 'unprejudiced')",-0.27865794,-0.29056883,-1.1733466,-1.3714204,-0.6510123,-0.7791024,0.1280901
81,0.4999365,0.78562164,"('submissive', 'aggressive')",0.6273698,0.578139,0.057569228,0.5069604,0.3949585,0.6235737,-0.2286152
68,0.47133154,0.43957537,"('dependent', 'independent')",-1.9496261,-2.016024,-0.9973065,-0.96078646,-0.8252004,-0.8457451,0.0205447
6,0.44642633,0.15046315,"('distant', 'open')",0.2579226,0.23615652,-1.6996275,-2.0585766,-0.3317595,-0.557319,0.2255595
69,-0.44389442,-0.71570295,"('lazy', 'industrious')",1.1366816,1.1300331,-1.716142,-2.186507,-0.3411183,-0.5907256,0.2496073
18,0.43820202,0.29927957,"('disagreeable', 'welcoming')",-0.07472913,-0.14316162,-0.9382151,-0.9087968,-0.1915807,-0.250893,0.0593123
61,-0.41969535,-0.48924977,"('illogical', 'logical')",1.1181675,1.1033468,0.7307305,0.6469034,0.4764009,0.4203335,0.0560674
77,-0.37492585,-0.4090466,"('unmotivated', 'motivated')",1.1110679,1.0157405,-0.76602,-0.39755836,-0.0099593,0.0697119,-0.0796712
19,-0.35382494,-0.44111252,"('inhospitable', 'hospitable')",-0.35140324,-0.3361693,-1.1008277,-1.1846966,-0.6020186,-0.6539928,0.0519742
46,0.34031668,0.60787785,"('uncompetitive', 'competitive')",0.5441766,0.6334638,0.07566432,0.396149,0.3200525,0.5458302,-0.2257777
80,0.33898762,0.5006308,"('dominated', 'dominating')",-0.3644529,-0.38864297,0.549387,0.86704177,0.1746406,0.3263432,-0.1517026
76,0.3131809,0.63689893,"('anxious', 'daring')",-0.13159165,-0.076163456,0.6640234,0.92748445,0.2818709,0.4960733,-0.2142024
45,0.29385632,0.46983507,"('incompetent', 'competent')",-1.1075323,-0.95734996,-0.29072264,-0.0863325,-0.3681329,-0.1912825,-0.1768504
53,0.2938376,0.16870627,"('uncreative', 'creative')",1.0884122,1.0993522,-0.041321617,-0.10235272,0.4469761,0.3885686,0.0584075
15,-0.29140446,-0.29736698,"('boring', 'funny')",0.18368019,0.16791818,-0.9000823,-0.98892176,-0.3359355,-0.3727902,0.0368547
88,0.27200973,0.24046543,"('low', 'eminent')",-0.8910288,-0.87375456,-0.31239164,-0.41865155,-0.3104702,-0.3506469,0.0401767
85,-0.27012116,-0.68078196,"('insignificant', 'prestigious')",1.8765111,1.692734,-0.9759561,-1.6761539,0.2101446,-0.2214006,0.4315452
48,-0.26813695,-0.18130821,"('unintelligent', 'intelligent')",-0.70725214,-0.7189122,0.61980754,0.89875245,-0.1185272,-0.0004893,-0.1180379
84,-0.25065067,-0.29541153,"('inferior', 'superior')",0.38322577,0.32896703,0.63849187,0.7044471,0.2570223,0.2460009,0.0110214
59,-0.23216113,-0.47057807,"('foolish', 'wise')",1.1281644,1.0242854,-1.100644,-1.4420106,-0.0682136,-0.2961011,0.2278875
64,-0.21472268,-0.26491427,"('shy', 'confident')",0.5016308,0.48501694,-5.2556014,-5.1905947,-1.6562311,-1.6568306,0.0005995
54,-0.18169606,-0.16078985,"('incapable', 'capable')",1.0169544,1.0014176,0.044319015,0.107172266,0.2931925,0.3159333,-0.0227408
66,0.16667643,0.14760303,"('inactive', 'active')",1.3069466,1.3658684,0.792326,0.70904154,0.7553163,0.7408377,0.0144786
25,0.14774483,-0.114491254,"('egoistic', 'altruistic')",0.4081545,0.31321922,0.7762192,0.5551195,0.4440395,0.2512825,0.192757
34,-0.13110691,-0.08819139,"('mean', 'honorable')",0.60329056,0.6007763,5.378448,5.535772,1.9502106,2.016119,-0.0659084
29,0.11517255,0.08461149,"('unfair', 'fair')",-0.009826578,0.008212224,-0.3027998,-0.35270914,-0.0658179,-0.0866285,0.0208106
28,0.11069223,0.20718086,"('disloyal', 'loyal')",-0.04678919,-0.09763738,1.2321907,1.4203485,0.4320313,0.509964,-0.0779327
83,0.10782166,0.024553843,"('powerless', 'powerful')",1.2784193,1.1962279,-0.46931666,-0.30638966,0.3056414,0.3047974,0.000844
58,0.091628626,0.100411385,"('undiscriminating', 'discriminating')",1.3802207,1.3215652,0.18886502,0.20123929,0.5535715,0.541072,0.0124995
73,0.08726506,-0.04397802,"('helpless', 'self-reliant')",1.4338046,1.3454294,-3.4072595,-3.4692276,-0.6287299,-0.722592,0.0938621
3,0.0797318,0.14179915,"('repellent', 'pleasant')",-0.40969738,-0.41253424,1.3066678,1.3525232,0.3255674,0.360596,-0.0350286
87,-0.07082179,0.017280981,"('unsuccessful', 'successful')",0.8550609,0.8455338,0.7495277,0.81949335,0.5112556,0.5607694,-0.0495138
5,0.068137445,-0.19542252,"('distant', 'outgoing')",0.9395007,0.8773114,-1.5948151,-1.9245889,-0.1957257,-0.4142334,0.2185077
33,-0.06788556,-0.3124559,"('wrong', 'right')",1.3787919,1.2902275,-1.4247906,-1.5181435,-0.0379614,-0.180124,0.1421626
82,-0.058261003,0.064881235,"('poor', 'rich')",-0.7398625,-0.6716682,5.9387445,6.175587,1.7135404,1.8562667,-0.1427263
57,-0.04971129,-0.0049481317,"('unimaginative', 'imaginative')",-0.0283236,-0.0732213,-2.8852134,-2.7972405,-0.9877494,-0.9584699,-0.0292795
