,raytheon_male,raytheon_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,male-female
28,-1.8227047,-1.8562987,"('disloyal', 'loyal')",0.15525445,0.06298508,1.0504357,0.9086061,-0.2056715,-0.2949025,0.089231
55,-1.8146598,-2.0031126,"('incompetent', 'clever')",0.75718445,0.60891503,0.35309398,0.29524583,-0.2347938,-0.3663172,0.1315234
11,-1.7068198,-1.8214245,"('unhelpful', 'helpful')",0.9962303,0.8879589,2.1246037,1.9876965,0.4713381,0.3514103,0.1199278
46,-1.7005463,-1.8545804,"('uncompetitive', 'competitive')",0.22960754,0.21273561,-0.813173,-0.9353223,-0.7613706,-0.8590557,0.0976851
24,-1.6969683,-1.8684083,"('dishonest', 'honest')",-1.2600576,-1.3500811,0.6513573,0.5363624,-0.7685563,-0.8940423,0.125486
60,-1.6084877,-1.7741119,"('inefficient', 'efficient')",1.0233481,0.9147868,0.30557853,0.23408441,-0.093187,-0.2084135,0.1152265
30,-1.6060817,-1.7825115,"('intolerant', 'tolerant')",1.4097469,1.2817054,0.49388218,0.4554929,0.0991824,-0.0151044,0.1142868
38,-1.5866638,-1.6542336,"('untruthful', 'truthful')",-0.8715055,-0.81480765,-0.004801671,-0.027845109,-0.8209904,-0.8322955,0.0113051
56,-1.5603656,-1.7551984,"('impractical', 'practical')",-0.18633957,-0.3661301,-0.29150647,-0.4361925,-0.6794039,-0.852507,0.1731031
41,-1.4771229,-1.5273738,"('unforgiving', 'forgiving')",-0.81083673,-0.7662074,0.010834509,-0.057856552,-0.7590417,-0.7838126,0.0247709
75,1.4325334,1.5795906,"('meek', 'impulsive')",-0.07515621,-0.0012231693,-0.6355345,-0.6264217,0.2406142,0.3173152,-0.076701
22,-1.4047699,-1.4807743,"('untrustworthy', 'trustworthy')",-0.7110648,-0.7711762,-0.9041855,-0.8929254,-1.0066734,-1.048292,0.0416186
14,-1.3481015,-1.5582788,"('antisocial', 'social')",0.9244893,0.6829229,-0.048654895,-0.32003978,-0.1574224,-0.3984652,0.2410428
21,-1.3389946,-1.4467697,"('immoral', 'moral')",0.40532774,0.28389707,-0.50439674,-0.7058371,-0.4793545,-0.6229033,0.1435488
73,1.2859133,1.2266132,"('helpless', 'self-reliant')",0.34370112,0.3148025,-3.5279927,-3.337148,-0.6327928,-0.5985774,-0.0342154
51,-1.267483,-1.3621497,"('uneducated', 'educated')",0.16041529,0.17304265,0.626163,0.50439554,-0.1603016,-0.2282372,0.0679356
7,-1.194522,-1.2663636,"('insensitive', 'sensitive')",0.42716378,0.35196024,0.38172552,0.43828905,-0.1285442,-0.1587048,0.0301606
3,-1.1837499,-1.2096171,"('repellent', 'pleasant')",-0.14735748,-0.11080601,0.75299996,0.6440004,-0.1927025,-0.2254742,0.0327717
27,-1.1568539,-1.1467184,"('hardhearted', 'softhearted')",-0.1502694,-0.19980231,0.548817,0.8873541,-0.2527688,-0.1530555,-0.0997133
25,1.1509188,1.3327825,"('egoistic', 'altruistic')",0.8563788,0.996171,0.78115636,0.7954781,0.9294846,1.0414772,-0.1119926
36,1.1464645,1.2678016,"('hostile', 'amicable')",-0.89515984,-0.8485499,-0.20595829,-0.21871194,0.0151154,0.0668466,-0.0517312
62,-1.0985667,-1.1190652,"('incompetent', 'brilliant')",0.68308794,0.6188767,0.58748543,0.58240175,0.0573356,0.0274044,0.0299312
74,-1.0839475,-1.2753925,"('undedicated', 'dedicated')",-0.18671182,-0.4064968,-0.41291645,-0.5047035,-0.5611919,-0.7288643,0.1676724
65,-1.0505643,-1.2574205,"('insecure', 'secure')",-0.2872738,-0.50265294,0.13624312,-0.022429135,-0.4005316,-0.5941675,0.1936359
32,-0.98426235,-1.1538218,"('unkind', 'kind')",-0.059505142,-0.25662017,1.0747783,0.82886446,0.010337,-0.1938592,0.2041962
81,-0.9581456,-0.9714448,"('submissive', 'aggressive')",1.215595,1.2039113,-0.4441009,-0.41665766,-0.0622172,-0.061397,-0.0008202
1,-0.9492882,-0.8311489,"('unfriendly', 'friendly')",-0.37237576,-0.33329737,0.9399472,1.1571125,-0.1272389,-0.0024446,-0.1247943
34,-0.9036121,-0.8357462,"('mean', 'honorable')",0.033405006,0.13510817,5.4834366,5.542448,1.5377433,1.6139367,-0.0761934
53,-0.88239896,-0.66097605,"('uncreative', 'creative')",0.61054885,0.79955757,0.5974976,0.77164924,0.1085492,0.3034103,-0.1948611
59,0.8652638,0.8344661,"('foolish', 'wise')",0.13760483,0.0771712,0.13823092,0.017234406,0.3803665,0.3096239,0.0707426
76,-0.8534222,-0.95103383,"('anxious', 'daring')",-0.0018055514,-0.10888913,-0.116989695,-0.3194735,-0.3240725,-0.4597988,0.1357263
31,0.84928346,1.0853392,"('evil', 'good')",-0.98359054,-0.85619754,-1.4606733,-1.322755,-0.5316602,-0.3645378,-0.1671224
33,0.831673,0.88018435,"('wrong', 'right')",0.22758839,0.2346471,-0.7235761,-0.5399689,0.1118951,0.1916208,-0.0797257
9,-0.83148324,-0.82300454,"('unaffectionate', 'caring')",0.32190415,0.34562942,1.0511793,1.2934966,0.1805334,0.2720405,-0.0915071
2,0.7831667,0.5782119,"('unlikable', 'likable')",0.4029925,0.20933771,0.7929122,0.526611,0.6596905,0.4380535,0.221637
12,-0.77702963,-0.8483453,"('unsupportive', 'supportive')",0.3962498,0.42251188,-1.7793144,-1.6498324,-0.7200314,-0.6918886,-0.0281428
61,-0.7473855,-0.81867343,"('illogical', 'logical')",0.36902705,0.256231,0.4694773,0.491847,0.0303729,-0.0235318,0.0539047
29,-0.7404092,-0.7517617,"('unfair', 'fair')",-0.9487217,-0.87454665,-0.4849487,-0.65049547,-0.7246932,-0.7589346,0.0342414
82,-0.7388214,-0.88415325,"('poor', 'rich')",0.52635896,0.21710497,6.265763,5.914942,2.0177668,1.7492978,0.268469
58,-0.6824298,-0.6264386,"('undiscriminating', 'discriminating')",-0.14448948,0.028350465,-0.4322995,-0.16811363,-0.4197396,-0.2554006,-0.164339
44,0.638888,0.73073024,"('prejudiced', 'unprejudiced')",-0.25186947,-0.17965552,-1.1454091,-1.2608168,-0.2527968,-0.2365807,-0.0162161
78,-0.6083673,-0.4630439,"('nonresilient', 'resilient')",1.2311735,1.3533083,0.21441297,0.3018682,0.2790731,0.3973775,-0.1183044
48,-0.6032822,-0.43160102,"('unintelligent', 'intelligent')",1.7193296,2.0238078,0.9450471,1.1876787,0.6870315,0.9266284,-0.2395969
16,0.60280144,0.6716713,"('unpopular', 'popular')",-0.07406427,-0.037632532,0.38617247,0.20049591,0.3049699,0.2781782,0.0267917
50,0.58599484,0.584807,"('clumsy', 'skillful')",0.22629535,0.2609344,0.23433562,0.040762,0.3488753,0.2955011,0.0533742
68,-0.57977057,-0.60492295,"('dependent', 'independent')",-0.168794,-0.12546086,-0.8813729,-0.75260174,-0.5433125,-0.4943285,-0.048984
42,-0.5416837,-0.6711619,"('unreliable', 'reliable')",-1.4537151,-1.4599916,-2.867307,-2.8908322,-1.6209019,-1.6739953,0.0530934
80,-0.5410276,-0.45548293,"('dominated', 'dominating')",0.6901331,0.8575856,-0.42446947,-0.25201002,-0.091788,0.0500309,-0.1418189
72,-0.5340065,-0.5464251,"('unambitious', 'ambitious')",-0.55085856,-0.51728696,-0.47113997,-0.337779,-0.5186683,-0.4671637,-0.0515046
77,-0.4774893,-0.4077086,"('unmotivated', 'motivated')",0.8747616,0.94195086,-1.01413,-0.9414496,-0.2056192,-0.1357358,-0.0698834
4,0.46888104,0.58892924,"('disliked', 'liked')",-0.8054523,-0.66257006,-6.2218533,-6.1820226,-2.1861415,-2.0852211,-0.1009204
79,0.46159822,0.5503374,"('wavering', 'unwavering')",-1.6388206,-1.6425581,-0.70287627,-0.6733278,-0.6266996,-0.5885162,-0.0381834
88,0.46108878,0.43273768,"('low', 'eminent')",0.50582445,0.35917294,-0.18426168,-0.40074924,0.2608838,0.1303871,0.1304967
49,-0.45250708,-0.22142844,"('unable', 'able')",0.9662532,1.2046741,-0.11219624,0.12750694,0.13385,0.3702509,-0.2364009
37,-0.4393908,-0.5066571,"('fake', 'genuine')",0.021609955,-0.05832778,0.036687255,-0.042133242,-0.1270312,-0.2023727,0.0753415
71,0.41856274,0.5873257,"('diffident', 'self-confident')",0.7425133,0.8705503,0.35428998,0.69481397,0.505122,0.7175633,-0.2124413
47,-0.3807352,-0.51438874,"('stupid', 'smart')",0.8209668,0.6404726,5.4118643,5.242623,1.9506987,1.7895689,0.1611298
54,-0.3679375,-0.24112773,"('incapable', 'capable')",0.12957194,0.085586324,0.68304884,0.6748844,0.1482278,0.1731143,-0.0248865
19,-0.33330482,-0.2745841,"('inhospitable', 'hospitable')",-0.9697782,-0.8572003,-0.98148364,-0.7499907,-0.7615222,-0.6272584,-0.1342638
26,0.3261088,0.36824095,"('hardhearted', 'benevolent')",0.5376882,0.5143527,1.5064706,1.5515285,0.7900892,0.811374,-0.0212848
15,0.3229207,0.32618144,"('boring', 'funny')",0.080459975,0.0019746814,0.06550549,0.115748376,0.1562954,0.1479682,0.0083272
39,-0.30746546,-0.28880417,"('exploitative', 'cooperative')",0.6755416,0.68150365,0.33896512,0.41640782,0.2356804,0.2697024,-0.034022
67,0.3008005,0.2023538,"('doubtful', 'determined')",0.17301953,0.024246313,-0.4412004,-0.605279,0.0108732,-0.1262263,0.1370995
66,0.2868657,0.20549145,"('inactive', 'active')",-0.5400779,-0.6616708,0.5893172,0.620266,0.112035,0.0546956,0.0573394
8,-0.2728504,-0.28606904,"('unaffectionate', 'affectionate')",0.13262394,0.0901155,0.15114701,0.408408,0.0036402,0.0708182,-0.067178
52,0.26588207,0.20546907,"('irrational', 'rational')",-0.41882652,-0.5015214,-0.061759092,-0.008164062,-0.0715678,-0.1014055,0.0298377
84,0.23063906,0.13653126,"('inferior', 'superior')",0.49515465,0.4428358,1.2130063,1.109699,0.6462667,0.563022,0.0832447
20,-0.18343356,-0.037740424,"('rough', 'thoughtful')",1.0965952,1.2411513,0.7290962,0.8888111,0.5474193,0.6974073,-0.149988
17,-0.18135506,0.01763228,"('nasty', 'nice')",-1.0812196,-0.79226243,-0.6760094,-0.54903877,-0.6461947,-0.441223,-0.2049717
64,-0.17495528,-0.23473589,"('shy', 'confident')",-0.40146396,-0.4660641,-5.657377,-5.7641606,-2.077932,-2.1549869,0.0770549
40,-0.16701953,-0.11383158,"('stingy', 'generous')",-0.07481042,0.10658395,-2.062947,-1.9089113,-0.768259,-0.6387196,-0.1295394
6,-0.13596913,-0.08590105,"('distant', 'open')",-1.478563,-1.515409,-0.94829065,-0.90076864,-0.8542743,-0.8340262,-0.0202481
87,-0.13074249,-0.1325746,"('unsuccessful', 'successful')",0.45970094,0.40474153,1.0027646,1.1148088,0.4439077,0.4623253,-0.0184176
18,-0.06269197,-0.15759534,"('disagreeable', 'welcoming')",0.13359866,0.17022564,-0.77709204,-0.64471525,-0.2353951,-0.210695,-0.0247001
5,0.053023733,0.1260728,"('distant', 'outgoing')",-0.9401687,-0.8818123,-0.82565576,-0.6586075,-0.5709336,-0.471449,-0.0994846
83,-0.022713825,-0.095934115,"('powerless', 'powerful')",0.13591705,0.29687595,-1.066014,-0.9976563,-0.3176036,-0.2655715,-0.0520321
