,jefferies_male,jefferies_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
29,-0.92730445,-1.0576061,"('unfair', 'fair')",0.027665243,0.048696756,-0.15366538,-0.13326538,-0.48828256,-0.60178494,-0.3853968,-0.4359899,0.0505931
24,-0.908426,-0.9609671,"('dishonest', 'honest')",-0.19769123,-0.2888664,-0.8999602,-0.92871076,1.0325915,1.080228,-0.2433715,-0.2745791,0.0312076
14,-0.90667444,-0.8423447,"('antisocial', 'social')",1.2461649,1.239962,1.1518413,1.4190867,-0.6869466,-0.6718004,0.2010963,0.2862259,-0.0851296
3,-0.8899664,-0.90265477,"('repellent', 'pleasant')",-0.8824438,-0.9330504,1.0918784,1.2260294,0.38539723,0.26125738,-0.0737836,-0.0871046,0.013321
75,0.8815495,0.7905621,"('meek', 'impulsive')",0.021332111,0.020334875,-0.6626024,-0.68217826,-0.68312675,-0.6647911,-0.1107119,-0.1340181,0.0233062
50,0.8763531,0.92505306,"('clumsy', 'skillful')",0.80291444,0.7254654,0.51542354,0.31728718,0.33419597,0.38296497,0.6322218,0.5876926,0.0445292
11,-0.8480515,-0.86680084,"('unhelpful', 'helpful')",-0.479143,-0.586467,-0.4556483,-0.6183896,2.1818106,2.1887815,0.099742,0.029281,0.070461
47,-0.8357669,-0.6864942,"('stupid', 'smart')",0.36773348,0.5799371,0.23928212,0.32936412,5.480701,5.632807,1.3129874,1.4639034,-0.150916
60,-0.8286447,-0.5513443,"('inefficient', 'efficient')",-1.0005021,-1.1022993,0.64564717,0.8595238,-0.13117908,0.0008565858,-0.3286697,-0.1983158,-0.1303539
76,-0.8060415,-0.8017235,"('anxious', 'daring')",-0.9097645,-1.2693497,0.5851499,0.574878,0.1932205,0.15369055,-0.2343589,-0.3356261,0.1012672
32,-0.80490154,-0.61376536,"('unkind', 'kind')",-0.20764554,-0.36405846,0.71611357,0.65865386,1.4309758,1.3859335,0.2836356,0.2666909,0.0169447
38,-0.7983268,-0.783316,"('untruthful', 'truthful')",0.8918598,1.0225139,-0.60147923,-0.7006512,0.11644961,0.22798683,-0.0978741,-0.0583666,-0.0395075
61,-0.7853652,-0.7706568,"('illogical', 'logical')",1.2157656,1.3029319,0.30773535,0.22571203,0.5665578,0.48788667,0.3261734,0.3114685,0.0147049
27,-0.7780213,-0.7341561,"('hardhearted', 'softhearted')",-0.49019355,-0.49591243,-0.17058136,-0.33720815,1.6549796,1.5183467,0.0540459,-0.0122325,0.0662784
81,-0.761742,-0.68209803,"('submissive', 'aggressive')",-0.3032332,-0.7293544,1.3836615,1.4064002,-0.6820684,-0.7045039,-0.0908455,-0.177389,0.0865435
23,-0.7563009,-0.54163605,"('insincere', 'sincere')",-0.12519366,-0.07913022,0.06757692,0.012454905,6.362789,6.3688807,1.3872179,1.4401424,-0.0529245
15,-0.751672,-0.8085998,"('boring', 'funny')",0.086375885,0.2242315,-1.0509952,-1.1834229,0.32473934,0.40165427,-0.347888,-0.3415343,-0.0063537
62,-0.7411584,-0.6550541,"('incompetent', 'brilliant')",-0.34205705,-0.33866924,0.1574735,0.22940943,0.09453032,0.2608108,-0.2078029,-0.1258758,-0.0819271
40,-0.7348769,-0.7733999,"('stingy', 'generous')",1.7591466,1.620512,1.0044369,0.9951671,-1.2882802,-1.2778571,0.1851066,0.1411055,0.0440011
26,-0.71773994,-0.6915046,"('hardhearted', 'benevolent')",1.9860342,1.8702043,0.8332478,0.76466,1.5405358,1.4956626,0.9105195,0.8597556,0.0507639
55,-0.7052435,-0.724927,"('incompetent', 'clever')",-1.3622322,-1.5298278,0.51734525,0.6559356,0.06666513,0.11441343,-0.3708664,-0.3711015,0.0002351
20,-0.6979378,-0.7494291,"('rough', 'thoughtful')",0.043120023,0.045624185,1.0390644,1.083851,1.053444,0.9126253,0.3594227,0.3231679,0.0362548
31,-0.6978865,-0.751614,"('evil', 'good')",0.22923556,0.42553025,-1.1219354,-1.2624038,-0.9933288,-0.95220834,-0.6459788,-0.635174,-0.0108048
66,0.6972998,0.6253544,"('inactive', 'active')",1.6826061,1.6070533,2.0166056,1.9110874,1.0373389,0.800349,1.3584626,1.235961,0.1225016
49,-0.6853547,-0.6429698,"('unable', 'able')",-1.4734194,-1.2862849,-0.7138793,-0.8366589,-0.24752821,-0.07040939,-0.7800454,-0.7090808,-0.0709646
72,-0.676172,-0.4103943,"('unambitious', 'ambitious')",0.18037136,0.14876679,0.16611268,0.4308727,-0.65576494,-0.518192,-0.2463632,-0.0872367,-0.1591265
87,0.65986806,0.49804622,"('unsuccessful', 'successful')",1.1947383,1.1316797,1.4751825,1.5046179,1.0478673,1.0608648,1.094414,1.0488021,0.0456119
82,-0.6434436,-0.48575383,"('poor', 'rich')",-0.69731134,-0.6834637,-0.5562736,-0.478324,6.3685184,6.5607796,1.1178725,1.2283095,-0.110437
30,-0.6429558,-0.6677731,"('intolerant', 'tolerant')",0.025087459,-0.14276955,-0.19686516,-0.20131001,0.87452453,1.0267155,0.0149478,0.0037157,0.0112321
77,-0.6220255,-0.4198309,"('unmotivated', 'motivated')",0.66155547,0.52691615,0.9637195,0.9838078,-1.4148669,-1.5024543,-0.1029044,-0.1028903,-1.41e-05
84,0.5982022,0.51850164,"('inferior', 'superior')",0.55309534,0.51059836,0.6624136,0.53158873,0.69429326,0.7150514,0.6270011,0.568935,0.0580661
44,-0.59060514,-0.9202642,"('prejudiced', 'unprejudiced')",-0.79276115,-0.92619735,-0.66095567,-0.7872402,-1.7676744,-1.974394,-0.9529991,-1.1520239,0.1990248
37,0.56368154,0.5312768,"('fake', 'genuine')",-0.6654933,-0.80548644,0.13817471,0.07363898,0.8398994,0.8556522,0.2190656,0.1637704,0.0552952
68,-0.5628635,-0.7578046,"('dependent', 'independent')",-1.689323,-1.5832222,0.08931215,0.0059212074,-0.35279536,-0.3893987,-0.6289175,-0.6811261,0.0522086
52,-0.5047681,-0.60831314,"('irrational', 'rational')",1.0798676,1.2695509,-0.9596046,-1.0777531,-0.08642282,-0.08115226,-0.117732,-0.1244169,0.0066849
35,0.49148607,0.5456052,"('corrupt', 'incorrupt')",-0.07827536,0.29341587,-1.2084271,-1.1274391,-0.3270045,-0.19166227,-0.2805552,-0.1200201,-0.1605351
64,0.4569712,0.18683249,"('shy', 'confident')",0.5409001,0.26595867,1.4322519,1.4478056,-6.7671795,-6.9039454,-1.084264,-1.2508371,0.1665731
9,-0.44904584,-0.17344758,"('unaffectionate', 'caring')",1.5480871,1.6000366,0.42799637,0.4032981,1.379986,1.4811994,0.7267559,0.8277717,-0.1010158
39,0.44703123,0.22884929,"('exploitative', 'cooperative')",0.65469587,0.74558246,1.0723814,0.9852123,0.032940768,-0.014353252,0.5517623,0.4863227,0.0654396
33,0.4423182,0.6244372,"('wrong', 'right')",1.794544,1.8773841,0.25699496,0.26113793,-0.5705522,-0.4515164,0.4808263,0.5778607,-0.0970344
70,-0.43510365,-0.62030494,"('lethargic', 'energetic')",-0.5809927,-0.8798127,0.756468,0.6649405,1.1047131,1.0102608,0.2112712,0.0437709,0.1675003
63,-0.42069677,-0.542906,"('unperceptive', 'insightful')",1.1490135,0.9702076,2.1925774,2.0503473,1.4279552,1.4360529,1.0872123,0.9784255,0.1087868
53,-0.4130453,-0.0052086115,"('uncreative', 'creative')",1.0176799,1.0692255,0.0700793,0.055741563,1.1886413,1.2011731,0.4658388,0.5802329,-0.1143941
74,0.40310797,0.32910663,"('undedicated', 'dedicated')",0.73933715,0.6980227,1.1866711,1.0548881,0.69857097,0.67796075,0.7569218,0.6899946,0.0669272
21,-0.385734,-0.28330544,"('immoral', 'moral')",0.048966132,-0.10354689,0.41278332,0.35212785,-0.85227656,-0.8458003,-0.1940653,-0.2201312,0.0260659
54,-0.37367535,-0.2530566,"('incapable', 'capable')",1.0969583,1.0598378,0.2292512,-0.031121487,1.1111852,1.1376948,0.5159298,0.4783387,0.0375911
59,-0.35951555,-0.60288453,"('foolish', 'wise')",1.3929228,1.4144112,-1.1376144,-1.3260328,0.15371391,0.27245682,0.0123767,-0.0605123,0.072889
83,-0.3542769,-0.3657104,"('powerless', 'powerful')",1.1068146,1.1175356,0.108528286,0.09851715,-1.0118343,-0.95603615,-0.0376921,-0.0264234,-0.0112687
18,-0.33569333,-0.14204322,"('disagreeable', 'welcoming')",-0.2117091,-0.14700261,-0.44946438,-0.5074948,-0.24574089,-0.20838079,-0.3106519,-0.2512304,-0.0594215
22,-0.3260561,-0.50321805,"('untrustworthy', 'trustworthy')",-0.5654976,-0.6749274,1.0147808,1.1011887,-0.7493724,-0.73465055,-0.1565363,-0.2029018,0.0463655
34,-0.31984684,-0.15940729,"('mean', 'honorable')",0.41774982,0.4787693,0.4569226,0.42884398,6.398005,6.406703,1.7382076,1.7887273,-0.0505197
41,-0.31980544,-0.31968623,"('unforgiving', 'forgiving')",0.97800696,0.8988728,0.6596379,0.6030028,0.2682143,0.30012566,0.3965134,0.3705788,0.0259346
56,-0.3089075,-0.11007698,"('impractical', 'practical')",-0.29214182,-0.2714082,0.11501515,0.24691632,-0.29214028,-0.15295869,-0.1945436,-0.0718819,-0.1226617
5,-0.305552,0.060781125,"('distant', 'outgoing')",1.062099,1.4544399,-1.0159532,-1.0655326,-0.54265565,-0.36487028,-0.2005155,0.0212045,-0.22172
67,0.28829265,0.22039723,"('doubtful', 'determined')",-0.04729519,-0.094111934,0.5071255,0.53404117,-0.81379706,-0.846233,-0.0164185,-0.0464766,0.0300581
17,-0.28083724,-0.2512945,"('nasty', 'nice')",-0.47889584,-0.33892468,-1.1874213,-1.2158759,-0.71477205,-0.74374443,-0.6654816,-0.6374599,-0.0280217
80,0.24541241,0.019103914,"('dominated', 'dominating')",-0.6423087,-0.85691273,2.0109437,1.9748785,-0.8181872,-0.8755997,0.198965,0.0653675,0.1335975
46,0.23022403,0.26406837,"('uncompetitive', 'competitive')",0.15511176,-0.15095788,1.9587218,1.8973906,-0.4220722,-0.4573701,0.4804963,0.3882828,0.0922135
85,-0.22535399,-0.15816468,"('insignificant', 'prestigious')",2.302144,2.4135942,0.115639366,-0.100522876,0.21615015,0.16275805,0.6021449,0.5794162,0.0227287
16,-0.19603533,-0.0966263,"('unpopular', 'popular')",-0.038908996,0.10098473,-0.08356172,0.0013738722,0.3902554,0.52579665,0.0179373,0.1328822,-0.1149449
42,-0.1938224,-0.26823184,"('unreliable', 'reliable')",0.6600668,0.31176153,1.2590759,1.1222523,-2.8401575,-2.9716048,-0.2787093,-0.4514557,0.1727464
36,-0.15546606,-0.17285785,"('hostile', 'amicable')",1.3765637,1.5603005,-0.97542906,-1.1209297,0.04283854,0.029678067,0.0721268,0.0740477,-0.0019209
78,-0.13559844,0.13968249,"('nonresilient', 'resilient')",1.2830169,1.2832938,2.029577,2.0822263,0.2393727,0.30470914,0.8540921,0.952478,-0.0983859
2,0.12135364,0.15556544,"('unlikable', 'likable')",2.3175807,2.2674868,1.5947117,1.4857788,0.6711829,0.7394106,1.1762073,1.1620604,0.0141469
8,-0.11850105,0.051948212,"('unaffectionate', 'affectionate')",0.8453725,0.92294633,0.13008778,0.10603917,0.7182939,0.8849676,0.3938133,0.4914753,-0.097662
25,-0.11789857,0.048573118,"('egoistic', 'altruistic')",0.51851434,0.75013417,0.13023219,0.19618726,1.5137017,1.5985111,0.5111374,0.6483514,-0.137214
7,0.10116164,0.21378767,"('insensitive', 'sensitive')",0.039207008,-0.14506212,0.56108946,0.5044433,1.4256173,1.3673244,0.5317689,0.4851233,0.0466456
12,0.090473734,0.13561651,"('unsupportive', 'supportive')",1.4115683,1.2766473,1.3006506,1.2972987,-1.3489084,-1.2940948,0.3634461,0.3538669,0.0095792
13,-0.08202315,0.020812219,"('impolite', 'polite')",-0.38446763,-0.42535952,0.213462,0.29148847,0.087358326,0.12284294,-0.0414176,0.002446,-0.0438636
79,0.076783866,0.14741582,"('wavering', 'unwavering')",0.36464345,0.3966865,-0.99025095,-1.1451293,-0.09372738,-0.13336298,-0.1606377,-0.1835975,0.0229598
58,0.07139239,0.099445015,"('undiscriminating', 'discriminating')",1.6687698,1.5645365,1.274845,1.1143068,0.33648905,0.29596993,0.8378741,0.7685646,0.0693095
71,0.038937964,0.32433343,"('diffident', 'self-confident')",1.9691085,2.1924562,0.6126324,0.6714128,0.58997566,0.5225505,0.8026636,0.9276882,-0.1250246
19,-0.03397684,0.06755954,"('inhospitable', 'hospitable')",-0.09084999,0.079634994,-1.0991341,-1.3025957,0.07507381,0.102736466,-0.2872218,-0.2631662,-0.0240556
4,-0.023946276,-0.2511373,"('disliked', 'liked')",0.46277568,0.5635855,-0.15272379,-0.3423787,-6.450146,-6.4192753,-1.5410101,-1.6123015,0.0712914
51,-0.020479165,-0.12551574,"('uneducated', 'educated')",-0.27878213,-0.36992067,0.85107416,0.7878005,1.1625643,1.1570908,0.4285943,0.3623637,0.0662306
