,jpmorgan_male,jpmorgan_female,tuple,chase_male,chase_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
57,-2.244454,-2.986457,"('unimaginative', 'imaginative')",-0.52706194,-0.7683812,-0.5465616,-1.102603,-2.8733377,-2.7964296,-1.5478538,-1.9134676,0.3656138
45,-2.2024317,-3.146987,"('incompetent', 'competent')",-1.105672,-1.6606824,-0.47176188,-1.4922534,-1.5202372,-2.0762126,-1.3250257,-2.094034,0.7690083
46,-2.1598964,-2.7822595,"('uncompetitive', 'competitive')",0.4075653,0.1963987,-0.05960627,-0.6542096,-0.12275418,-0.2874603,-0.4836729,-0.8818827,0.3982098
48,-2.1486623,-2.0718472,"('unintelligent', 'intelligent')",-1.5853982,-1.6162597,-0.6924265,-0.7636721,-1.7008089,-1.5425284,-1.531824,-1.4985769,-0.0332471
79,2.1023939,1.8570653,"('wavering', 'unwavering')",0.8921918,0.87125105,0.9814637,1.0315946,0.627451,0.36818776,1.1508751,1.0320247,0.1188504
36,2.0552406,2.573808,"('hostile', 'amicable')",0.69484323,1.179307,0.8348315,1.3605679,0.7722615,0.9481255,1.0892942,1.515452,-0.4261578
65,-1.9570729,-2.3303444,"('insecure', 'secure')",-1.2563812,-1.6749593,-0.44057927,-1.0610125,-1.2328783,-1.5089023,-1.2217278,-1.6438048,0.422077
73,1.9358802,1.9696194,"('helpless', 'self-reliant')",0.4030863,0.3085736,-0.31464177,-0.17838527,-2.738913,-2.3301291,-0.1786471,-0.0575804,-0.1210667
75,1.9256853,1.7492326,"('meek', 'impulsive')",0.7207692,0.63571334,0.61833483,0.6679481,1.1498324,1.0632844,1.1036555,1.0290446,0.0746109
13,-1.890562,-2.2125337,"('impolite', 'polite')",-0.48408788,-0.61237496,-0.7196662,-1.0793942,-0.84989077,-0.9679556,-0.9860517,-1.2180647,0.232013
51,-1.8235426,-1.6533232,"('uneducated', 'educated')",-0.25274348,0.038758256,0.20584044,-0.1283319,-0.4913536,-0.48692545,-0.5904498,-0.5574555,-0.0329943
3,-1.8073734,-1.9115715,"('repellent', 'pleasant')",-1.6031244,-1.7098607,-1.0465666,-1.3891354,0.6240959,0.3393936,-0.9582421,-1.1677935,0.2095514
6,1.8068177,2.2636726,"('distant', 'open')",1.4614334,1.809866,1.0214698,1.7668786,0.348202,0.724609,1.1594806,1.6412566,-0.481776
31,1.7899948,2.3209944,"('evil', 'good')",0.34887472,0.66024464,0.4058373,0.90404546,-0.44562384,-0.09455842,0.5247707,0.9476815,-0.4229108
81,-1.7695659,-2.2341955,"('submissive', 'aggressive')",-0.49051526,-0.8578954,-0.08345145,-0.46972886,-1.409558,-1.4209783,-0.9382727,-1.2456995,0.3074268
70,-1.6854516,-2.2897327,"('lethargic', 'energetic')",-0.3825276,-0.6371442,-0.15042931,-0.83358926,-0.75768095,-0.93315053,-0.7440224,-1.1734042,0.4293818
62,-1.6651434,-2.3367202,"('incompetent', 'brilliant')",-0.16375956,-0.38352996,-0.5594427,-1.1854615,-0.66686493,-0.8330997,-0.7638026,-1.1847029,0.4209003
43,-1.5913504,-2.1398423,"('irresponsible', 'responsible')",0.56093055,0.2748558,-0.8313994,-1.3374211,-0.26764292,-0.34547538,-0.5323656,-0.8869707,0.3546051
11,-1.5650228,-2.2888618,"('unhelpful', 'helpful')",-0.7595882,-1.1442717,-0.97685957,-1.6051646,1.6294473,1.2706027,-0.4180058,-0.9419239,0.5239181
66,1.5631574,1.4553585,"('inactive', 'active')",1.8169111,1.8613255,2.335065,2.2619786,2.233597,2.2125306,1.9871826,1.9477984,0.0393842
44,1.5575526,1.5773284,"('prejudiced', 'unprejudiced')",-0.6519534,-0.9649395,-0.6791403,-0.4522363,-1.0296913,-0.8874861,-0.2008081,-0.1818334,-0.0189747
77,-1.487826,-1.5281059,"('unmotivated', 'motivated')",0.27581882,0.4699281,0.25570863,0.2324932,-0.06637869,0.0008681193,-0.2556693,-0.2062041,-0.0494652
28,-1.417264,-1.821158,"('disloyal', 'loyal')",-0.59833986,-0.7089366,-0.42027527,-0.8290386,0.020549249,-0.31266898,-0.6038324,-0.9179506,0.3141182
22,-1.41233,-1.6711744,"('untrustworthy', 'trustworthy')",-0.2996057,-0.44998527,-0.63242555,-1.1987151,-1.9197152,-2.088151,-1.0660191,-1.3520064,0.2859873
30,-1.3980925,-1.6463258,"('intolerant', 'tolerant')",-1.7181783,-1.8588492,-0.53475255,-0.8562254,-1.0919949,-1.0570728,-1.1857545,-1.3546183,0.1688638
76,-1.3604829,-1.7486795,"('anxious', 'daring')",-0.61010087,-1.0315452,0.43056405,0.026412696,-0.70539576,-0.7326831,-0.5613539,-0.8716238,0.3102699
71,1.3209885,1.6398671,"('diffident', 'self-confident')",2.5636933,2.7273898,0.63656586,0.75964344,0.681944,1.0090379,1.3007978,1.5339847,-0.2331869
72,-1.2917498,-1.2031983,"('unambitious', 'ambitious')",-0.52168584,-0.45058638,-0.68733466,-0.8321452,-1.2440168,-1.2364955,-0.9361968,-0.9306064,-0.0055904
7,-1.2589318,-1.4773185,"('insensitive', 'sensitive')",-0.00019944087,-0.27667457,-0.5694352,-1.2042029,-0.6247761,-0.63256156,-0.6133356,-0.8976893,0.2843537
41,-1.2453454,-1.1158396,"('unforgiving', 'forgiving')",-0.5144502,-0.34850958,-0.39352143,-0.531108,-0.6501585,-0.74056333,-0.7008688,-0.6840051,-0.0168637
56,-1.2282261,-1.9182007,"('impractical', 'practical')",-0.303233,-0.6442657,-0.71127266,-1.2793161,-0.8913927,-0.97965443,-0.7835311,-1.2053592,0.4218281
25,1.2002417,1.5275573,"('egoistic', 'altruistic')",1.2023892,1.3278315,1.3231807,1.8326132,1.8388212,2.024209,1.3911581,1.6780527,-0.2868946
33,1.1974438,1.5347525,"('wrong', 'right')",1.0715457,1.4209883,1.3825539,2.0172136,-0.58859265,-0.08946728,0.7657378,1.2208719,-0.4551341
80,-1.1094811,-1.7766584,"('dominated', 'dominating')",0.028334424,-0.58708227,-0.19367057,-1.0224237,-0.3714283,-0.6243622,-0.4115614,-1.0026317,0.5910703
59,1.1084789,1.3937402,"('foolish', 'wise')",0.13468085,0.34348217,1.0705774,1.3823879,-0.32289025,-0.3772191,0.4977117,0.6855978,-0.1878861
20,-1.1055791,-0.9001903,"('rough', 'thoughtful')",-1.5071568,-1.4915688,-0.07093571,-0.07654651,-0.63271695,-0.5909273,-0.8290972,-0.7648082,-0.064289
2,1.083488,1.0684183,"('unlikable', 'likable')",1.3891015,1.6582824,1.9293716,1.9811213,0.7925911,1.1503866,1.2986381,1.4645522,-0.1659141
49,-1.081014,-1.1018904,"('unable', 'able')",-0.8215247,-0.81990296,-0.42104316,-0.62019914,-0.67382514,-0.9262171,-0.7493517,-0.8670524,0.1177007
63,-1.0525293,-1.6568183,"('unperceptive', 'insightful')",0.44921666,0.22781888,0.9750208,0.33694965,0.17365152,-0.09575521,0.1363399,-0.2969513,0.4332912
68,-1.0495893,-0.7693816,"('dependent', 'independent')",-1.5908747,-1.3484885,-1.2749335,-1.1662248,-1.514368,-1.487457,-1.3574413,-1.192888,-0.1645533
27,-1.0153699,-0.79967165,"('hardhearted', 'softhearted')",-0.46399388,-0.34923542,-0.9412485,-0.92029876,-0.3155429,-0.30351025,-0.6840388,-0.593179,-0.0908598
54,0.97637856,1.0654672,"('incapable', 'capable')",1.981199,2.2974257,1.2607815,1.5016106,0.8889562,0.91647345,1.2768288,1.4452443,-0.1684155
24,-0.96680593,-1.132629,"('dishonest', 'honest')",-0.10070453,-0.10664457,-0.47268498,-0.5954606,-0.8035689,-0.80077267,-0.5859411,-0.6588767,0.0729356
12,-0.9424033,-1.1424809,"('unsupportive', 'supportive')",1.2481068,1.2462643,0.7112359,0.46761796,-1.9900516,-1.6266518,-0.2432781,-0.2638126,0.0205345
23,-0.87327707,-1.4283485,"('insincere', 'sincere')",-0.91168857,-1.0856104,-0.55181503,-1.1987631,4.107988,3.4939625,0.4428018,-0.0546899,0.4974917
50,0.8574687,0.875193,"('clumsy', 'skillful')",-0.7668947,-0.91192627,1.3423711,1.1448992,0.66926765,0.5129399,0.5255532,0.4052765,0.1202767
26,0.85614544,0.96417594,"('hardhearted', 'benevolent')",2.199906,2.340109,2.2983289,2.2258375,0.9955357,1.1368552,1.5874791,1.6667445,-0.0792654
15,0.8519217,0.7906507,"('boring', 'funny')",0.2420461,0.3264589,0.6725252,0.64063066,0.0052315854,0.17460088,0.4429312,0.4830853,-0.0401541
82,-0.8306736,-1.1373599,"('poor', 'rich')",-1.1246979,-1.0970494,-0.9928131,-1.4036621,3.928555,3.2369535,0.2450926,-0.1002795,0.3453721
8,0.7092739,0.561558,"('unaffectionate', 'affectionate')",1.9562258,2.056917,0.94855905,1.0827187,0.77136946,0.8774056,1.0963571,1.1446499,-0.0482928
38,0.69335634,0.1555658,"('untruthful', 'truthful')",0.13086244,-0.10872789,0.14847077,-0.0036799032,0.8056267,0.6958541,0.4445791,0.184753,0.2598261
78,-0.6645674,-0.92818457,"('nonresilient', 'resilient')",1.1537447,0.9923352,0.67514825,0.29470843,1.2509152,0.9672541,0.6038102,0.3315283,0.2722819
64,-0.62263465,-0.6656666,"('shy', 'confident')",0.09128492,0.11768418,-0.020573862,-0.056171797,-5.417427,-4.9697237,-1.4923377,-1.3934695,-0.0988682
32,-0.6036418,-0.50448835,"('unkind', 'kind')",0.18448398,0.18427667,-0.32901925,-0.40316585,-0.041406974,0.1440708,-0.197396,-0.1448267,-0.0525693
47,-0.50832385,-0.61797726,"('stupid', 'smart')",-0.71667117,-0.76114076,0.26702836,0.15439835,3.460285,3.1333761,0.6255796,0.4771641,0.1484155
16,0.4711844,0.88593125,"('unpopular', 'popular')",-0.4568404,-0.23320287,0.14818195,0.49594003,0.48689502,0.39345038,0.1623552,0.3855297,-0.2231745
9,0.45156014,0.13747999,"('unaffectionate', 'caring')",1.5792743,1.6958182,0.7530329,0.7456787,0.96244305,1.0314826,0.9365776,0.9026148,0.0339628
84,0.41969192,0.62248766,"('inferior', 'superior')",0.6474522,0.8536624,0.69426405,0.76044095,0.3906772,0.33953932,0.5380213,0.6440325,-0.1060112
4,0.4118943,0.47119063,"('disliked', 'liked')",-0.19345,-0.18144682,0.6074602,0.5097175,-5.266558,-4.86874,-1.1101635,-1.0173197,-0.0928438
87,0.40115032,-0.1321196,"('unsuccessful', 'successful')",1.0370525,0.5337142,2.22182,1.6674486,0.932156,0.6615495,1.1480447,0.6826482,0.4653965
1,0.37500292,0.41043606,"('unfriendly', 'friendly')",1.6482943,2.0405798,1.4420921,1.6104311,1.2281764,1.3250948,1.1733913,1.3466355,-0.1732442
88,-0.3696935,-0.52035165,"('low', 'eminent')",-0.89081395,-0.82602257,0.21271789,0.04507103,-0.97314143,-1.045012,-0.5052328,-0.5865788,0.081346
74,-0.35968098,-0.6918701,"('undedicated', 'dedicated')",0.42347625,0.2479252,0.5551997,0.18961056,-0.0750916,-0.07740667,0.1359758,-0.0829353,0.2189111
61,-0.32728252,-0.53982836,"('illogical', 'logical')",0.783494,0.85954285,0.9242233,0.6550487,-0.11919677,-0.23261724,0.3153095,0.1855365,0.129773
52,0.3169249,0.5238118,"('irrational', 'rational')",-0.7529995,-0.6036835,0.09108951,0.541435,-0.38302946,-0.29639202,-0.1820036,0.0412928,-0.2232964
39,-0.29619047,-0.14986753,"('exploitative', 'cooperative')",0.5242566,0.6371574,-0.03528373,-0.028929684,-0.14443906,0.1434913,0.0120858,0.1504629,-0.1383771
42,0.2930631,-0.053955536,"('unreliable', 'reliable')",0.54380256,0.293512,0.51639915,0.36501718,-2.9342878,-2.633787,-0.3952557,-0.5073034,0.1120477
18,-0.27057087,0.4569381,"('disagreeable', 'welcoming')",-0.26350182,0.055402286,0.40376645,0.853608,-1.743257,-1.338749,-0.4683908,0.0067998,-0.4751906
37,-0.2684777,-0.6808127,"('fake', 'genuine')",-1.2336395,-1.489174,-0.43216464,-0.6131473,-0.24293636,-0.19843274,-0.5443045,-0.7453917,0.2010872
40,-0.21125832,0.1933752,"('stingy', 'generous')",-0.353113,-0.19852696,-0.6663729,-0.37885314,-2.352753,-1.8228674,-0.8958743,-0.5517181,-0.3441562
53,-0.19344042,-0.151953,"('uncreative', 'creative')",0.40495908,0.73529536,1.1765227,1.1219862,1.0621436,1.2838326,0.6125462,0.7472903,-0.1347441
19,0.100718446,0.49358913,"('inhospitable', 'hospitable')",-0.030114535,0.25862935,-0.14228453,0.05357708,0.18164328,0.31092182,0.0274907,0.2791793,-0.2516886
58,0.09498483,-0.2844982,"('undiscriminating', 'discriminating')",0.1692214,0.14905897,0.5487855,0.29695898,0.6408024,0.66053736,0.3634485,0.2055143,0.1579342
29,0.09464612,0.3470617,"('unfair', 'fair')",-0.7069191,-0.57662106,-0.1438238,-0.14995198,-1.055733,-1.1165504,-0.4529575,-0.3740155,-0.078942
17,-0.0900655,-0.023343218,"('nasty', 'nice')",-0.6314213,-0.7851022,0.14932689,0.26732653,-0.14445272,-0.08762753,-0.1791531,-0.1571866,-0.0219665
67,0.08946401,0.20181628,"('doubtful', 'determined')",-0.34296894,-0.2800905,0.2771243,0.38353518,-0.25581595,-0.2712258,-0.0580491,0.0085088,-0.0665579
34,0.07833853,-0.13704483,"('mean', 'honorable')",-0.7532498,-0.84408146,0.26037145,0.20317626,5.0884905,4.5109353,1.1684877,0.9332463,0.2352414
83,-0.050283298,-0.09636688,"('powerless', 'powerful')",0.80862707,0.8636527,0.6544531,0.79949266,-0.50413543,-0.36629394,0.2271654,0.3001211,-0.0729557
