,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,male-female
8,1.3698714,1.3592951,"('unaffectionate', 'affectionate')",0.19792634,0.38193202,0.61130226,0.6891263,0.6412992,0.6693702,0.7050998,0.7749309,-0.0698311
53,1.3557911,1.2685258,"('uncreative', 'creative')",-0.0849926,0.11388672,-0.4115432,-0.20979531,0.86149323,0.80487686,0.4301871,0.4943735,-0.0641864
64,-1.3381896,-1.1940312,"('shy', 'confident')",0.65746474,0.5016081,-0.7191644,-0.8257815,-6.025661,-6.3819995,-1.8563876,-1.975051,0.1186634
70,-1.3112043,-1.3672553,"('lethargic', 'energetic')",-0.6644425,-0.7670574,-2.5767732,-2.629487,0.52299374,0.4307125,-1.0073565,-1.0832717,0.0759152
1,1.2694566,1.1660721,"('unfriendly', 'friendly')",-1.3593553,-1.2131046,-0.50840235,-0.30179733,1.4314653,1.4977083,0.2082911,0.2872196,-0.0789285
11,-1.20383,-1.2090962,"('unhelpful', 'helpful')",-0.8411217,-0.20751613,-1.5870091,-1.2441872,1.9306895,1.886163,-0.4253179,-0.1936591,-0.2316588
68,-1.2021666,-1.2502588,"('dependent', 'independent')",-0.43518323,-0.64431816,-0.65124,-0.92376286,-0.597262,-0.6345337,-0.721463,-0.8632184,0.1417554
78,1.18632,1.1315624,"('nonresilient', 'resilient')",-0.06070863,0.07438311,-0.51123327,-0.3676171,0.6473042,0.41653687,0.3154206,0.3137163,0.0017043
33,1.16031,0.9410207,"('wrong', 'right')",0.36919948,0.33179528,1.471261,1.4514562,-0.31408975,-0.38179746,0.6716702,0.5856187,0.0860515
20,1.1555339,1.0316412,"('rough', 'thoughtful')",0.98885393,1.0638607,0.258978,0.23261344,1.5648499,1.6292644,0.9920539,0.989345,0.0027089
5,1.1107494,0.9373779,"('distant', 'outgoing')",0.04942434,0.13967644,1.012328,1.1177249,-0.14423348,0.072479464,0.507067,0.5668147,-0.0597477
44,-1.1052599,-1.2054996,"('prejudiced', 'unprejudiced')",0.4640187,0.3664182,0.6623142,0.630154,-1.3261167,-1.2283101,-0.3262609,-0.3593094,0.0330485
57,-1.0769002,-1.1552733,"('unimaginative', 'imaginative')",-0.8338981,-0.5017417,-2.693246,-2.5308545,-2.1092334,-2.5165882,-1.6783193,-1.6761144,-0.0022049
46,-1.0391142,-0.9968301,"('uncompetitive', 'competitive')",-0.9214981,-0.5531454,-3.4291244,-3.2354734,-0.5732519,-0.74972653,-1.4907471,-1.3837938,-0.1069533
81,-1.0371876,-1.007828,"('submissive', 'aggressive')",-0.5154814,-0.6374905,-1.9724752,-2.1132917,-0.67269677,-0.8427626,-1.0494602,-1.1503432,0.100883
3,-1.0273657,-0.89160305,"('repellent', 'pleasant')",-1.1026925,-1.0584266,-1.3824265,-1.395823,0.13913544,0.23794821,-0.8433374,-0.7769761,-0.0663613
22,-1.0162253,-0.95786715,"('untrustworthy', 'trustworthy')",-0.33760628,-0.048398264,-1.4432517,-1.2200879,-0.9186827,-0.9817769,-0.9289415,-0.8020325,-0.126909
84,1.0081049,0.907792,"('inferior', 'superior')",0.57170886,0.5452472,-0.21262407,-0.20183043,1.0871786,1.1093811,0.613592,0.5901475,0.0234445
6,1.0016744,0.89253247,"('distant', 'open')",-0.0495518,0.064950466,1.1035737,1.185359,0.33611846,0.4999055,0.5979537,0.6606869,-0.0627332
48,-0.98780614,-1.0145051,"('unintelligent', 'intelligent')",-1.1869837,-1.1751107,-2.0183434,-2.0279312,0.63021356,0.530725,-0.89073,-0.9217055,0.0309755
63,-0.9426551,-0.9253851,"('unperceptive', 'insightful')",-0.72964215,-0.39535308,-1.808151,-1.7184566,0.753341,0.56838346,-0.6817768,-0.6177028,-0.064074
58,0.90793127,0.84988993,"('undiscriminating', 'discriminating')",-0.09831709,0.13571697,-1.0902668,-1.1115048,-0.2998295,-0.2661869,-0.1451205,-0.0980212,-0.0470993
21,-0.9061588,-0.8460661,"('immoral', 'moral')",-0.5953929,-0.29954678,-2.5255907,-2.4734092,-0.9288285,-0.8432868,-1.2389927,-1.1155772,-0.1234155
30,-0.8583288,-0.8691924,"('intolerant', 'tolerant')",-1.8543317,-1.6883836,-2.4854014,-2.385297,0.98095244,1.0180103,-1.0542774,-0.9812157,-0.0730617
54,0.85241646,0.63759613,"('incapable', 'capable')",0.31581146,0.44330475,0.28025725,0.42095754,1.1768132,1.3390212,0.6563246,0.7102199,-0.0538953
7,-0.8504527,-0.7807614,"('insensitive', 'sensitive')",-1.0486379,-1.0344694,-2.7681017,-2.724348,0.28450984,0.19723403,-1.0956707,-1.0855862,-0.0100845
24,-0.82027465,-0.791092,"('dishonest', 'honest')",-1.5938647,-1.5310977,-1.6289461,-1.6722425,0.5804085,0.5974779,-0.8656691,-0.8492385,-0.0164306
17,-0.81477773,-0.8046155,"('nasty', 'nice')",-0.24605219,-0.09048934,-0.26114875,-0.1337234,-0.3583477,-0.07571918,-0.4200816,-0.2761369,-0.1439447
75,-0.79437757,-0.7559393,"('meek', 'impulsive')",0.2916832,0.23576078,1.2206383,1.1641886,-0.23668277,-0.16536929,0.1203153,0.1196602,0.0006551
51,-0.7543042,-0.787728,"('uneducated', 'educated')",0.1578078,0.18518391,-1.4001831,-1.6668065,0.14812523,-0.046273798,-0.4621385,-0.5789061,0.1167676
4,-0.7535117,-0.6314766,"('disliked', 'liked')",-0.5281053,-0.032403767,0.044164777,0.2255477,-6.0443783,-6.1874776,-1.8204577,-1.6564525,-0.1640052
72,0.742463,0.7380131,"('unambitious', 'ambitious')",0.42862394,0.6428625,-0.26835814,-0.18305135,-0.8620994,-0.76262486,0.0101573,0.1087998,-0.0986425
62,-0.726969,-0.7984628,"('incompetent', 'brilliant')",-0.49946246,-0.13198268,-2.0547805,-1.8899735,0.15098661,0.1682855,-0.7825563,-0.6630334,-0.1195229
0,-0.71732014,-0.6479433,"('unsociable', 'sociable')",-0.3606381,-0.2576993,-2.2485518,-2.214962,-0.7174469,-0.67621267,-1.0109892,-0.9492043,-0.0617849
31,0.70158654,0.76166475,"('evil', 'good')",-0.38574058,-0.22237259,1.4877176,1.5861409,-1.21956,-0.92673224,0.1460009,0.2996752,-0.1536743
59,-0.69951296,-0.673051,"('foolish', 'wise')",-0.15044399,-0.012920939,0.8050804,1.0707308,0.55500746,0.6683238,0.1275327,0.2632707,-0.135738
27,-0.68098664,-0.67029816,"('hardhearted', 'softhearted')",-0.42406783,-0.39216673,-0.36051765,-0.47334993,1.0890217,1.0111071,-0.0941376,-0.1311769,0.0370393
43,-0.6808362,-0.61677456,"('irresponsible', 'responsible')",-0.28849044,0.049550533,-2.0829656,-1.9889473,0.3480153,0.42063883,-0.6760693,-0.5338832,-0.1421861
29,-0.66779786,-0.5941992,"('unfair', 'fair')",0.35705018,0.48566294,0.17302494,0.17161831,-0.5440671,-0.52139044,-0.1704475,-0.1145771,-0.0558704
14,-0.65062565,-0.53909487,"('antisocial', 'social')",0.0046814177,-0.07814267,-2.522854,-2.6704779,-0.87220293,-0.64855623,-1.0102503,-0.9840679,-0.0261824
55,-0.63764423,-0.4948398,"('incompetent', 'clever')",-0.25056696,0.120748386,-2.49066,-2.312547,0.14100038,0.11760597,-0.8094677,-0.6422581,-0.1672096
36,0.62287116,0.60718554,"('hostile', 'amicable')",-0.928964,-0.5253892,1.2664456,1.587706,0.050229825,0.3997996,0.2526456,0.5173255,-0.2646799
87,-0.60814047,-0.53936243,"('unsuccessful', 'successful')",0.66234344,0.72646374,-0.81204236,-0.7058865,0.709884,0.7570159,-0.0119888,0.0595577,-0.0715465
82,-0.59129107,-0.50754535,"('poor', 'rich')",-0.28120837,-0.017007269,-1.1550311,-0.8772948,5.507643,5.9907284,0.8700281,1.1472203,-0.2771922
74,0.5873007,0.7391564,"('undedicated', 'dedicated')",0.039474115,0.4557859,-0.83717346,-0.6214085,-0.10174362,-0.09554821,-0.0780356,0.1194964,-0.197532
10,-0.58149374,-0.4913121,"('unsympathetic', 'sympathetic')",-1.9594463,-1.5961801,-3.1586757,-3.082023,-0.16814588,-0.36282527,-1.4669403,-1.3830851,-0.0838552
50,-0.5407158,-0.5085316,"('clumsy', 'skillful')",0.7610805,0.98696184,0.69856966,0.97365636,0.4503506,0.38899007,0.3423212,0.4602692,-0.117948
56,0.5325589,0.5667001,"('impractical', 'practical')",0.26230538,0.7035358,-1.5974505,-1.4071466,-0.3164431,-0.32165614,-0.2797573,-0.1146417,-0.1651156
40,0.52731717,0.5817721,"('stingy', 'generous')",0.6680046,0.57814455,0.19293095,0.10074588,-1.3558655,-1.6107595,0.0080968,-0.0875242,0.095621
67,-0.4614993,-0.54292333,"('doubtful', 'determined')",0.634033,0.5008431,0.12218417,0.04223186,-0.37482136,-0.19836831,-0.0200259,-0.0495542,0.0295283
18,-0.45712692,-0.46105933,"('disagreeable', 'welcoming')",-0.068091795,-0.014538892,-0.23072043,-0.22164406,-0.49031782,-0.4531079,-0.3115642,-0.2875875,-0.0239767
34,0.4428579,0.26816052,"('mean', 'honorable')",-0.5586182,-0.5975866,-0.33748257,-0.43820304,5.6409116,5.9009438,1.2969172,1.2833287,0.0135885
88,-0.41888687,-0.41516587,"('low', 'eminent')",-1.822047,-1.4511462,-0.9178763,-0.7715507,0.12837896,0.29917943,-0.7576078,-0.5846709,-0.1729369
12,0.3968042,0.5479976,"('unsupportive', 'supportive')",-0.47471863,-0.2492618,-1.2790153,-1.2133464,-1.5662928,-1.874895,-0.7308056,-0.6973764,-0.0334292
15,-0.39440718,-0.3159989,"('boring', 'funny')",-0.20291606,-0.010550102,-0.50816816,-0.27264586,0.28494397,0.53377,-0.2051369,-0.0163562,-0.1887807
60,-0.3842146,-0.2540727,"('inefficient', 'efficient')",-0.4871916,-0.353487,-2.6111624,-2.4506273,-0.09737709,-0.14682361,-0.8949865,-0.8012527,-0.0937338
49,-0.33768407,-0.32657316,"('unable', 'able')",-0.39151838,-0.12066986,-1.1184626,-0.9390603,-0.1235106,0.068943635,-0.4927939,-0.3293399,-0.163454
32,0.310613,0.3814276,"('unkind', 'kind')",-0.44129556,-0.19980618,-1.064823,-1.0209918,0.90233403,0.8953731,-0.0732929,0.0140007,-0.0872936
79,0.30985606,0.22959837,"('wavering', 'unwavering')",0.32708016,0.3688781,1.3097357,1.3858974,0.06408645,0.14378719,0.5026896,0.5320402,-0.0293506
42,-0.30048072,-0.18320519,"('unreliable', 'reliable')",0.43617854,0.72901344,-0.77157134,-0.67924404,-2.9274046,-3.2027268,-0.8908195,-0.8340406,-0.0567789
86,-0.2938704,-0.35218522,"('uninfluential', 'influential')",-0.93893015,-0.79684585,-2.4454808,-2.536423,-0.5101822,-0.6703236,-1.0471159,-1.0889444,0.0418285
19,-0.2924749,-0.34622467,"('inhospitable', 'hospitable')",-0.9460917,-0.49745548,-0.2942414,-0.063425966,-0.16782105,-0.037029274,-0.4251573,-0.2360338,-0.1891235
28,0.28390566,0.296007,"('disloyal', 'loyal')",-1.2880181,-0.92636204,-1.3904307,-1.1511178,0.6571915,0.7816117,-0.4343379,-0.2499653,-0.1843726
38,0.27826998,0.19941524,"('untruthful', 'truthful')",-0.9422343,-0.803571,-0.44191295,-0.36312115,0.05640743,0.020089842,-0.2623674,-0.2367968,-0.0255706
66,-0.27691638,-0.3941939,"('inactive', 'active')",0.35626,-0.120729566,0.5061726,0.2094628,0.79436415,0.646357,0.3449701,0.0852241,0.259746
39,0.25492516,0.34567502,"('exploitative', 'cooperative')",0.78019696,0.72590905,-0.2961726,-0.1587731,0.20077594,0.2889944,0.2349314,0.3004514,-0.06552
37,-0.25343317,-0.4814606,"('fake', 'genuine')",-0.27527255,-0.40464056,-0.46703452,-0.53055906,0.4167206,0.3429562,-0.1447549,-0.268426,0.1236711
52,-0.24014577,-0.21243551,"('irrational', 'rational')",0.72597235,1.0119421,1.0063459,1.235223,0.20659676,0.38656026,0.4246923,0.6053225,-0.1806302
73,0.207005,0.26665103,"('helpless', 'self-reliant')",0.8663986,0.8833736,1.2343003,1.1327453,-2.9305127,-3.1012816,-0.1557022,-0.2046279,0.0489257
23,-0.19364302,-0.16226292,"('insincere', 'sincere')",-1.5148505,-1.028704,-2.0837333,-1.819826,5.0428395,5.2959776,0.3126532,0.5712962,-0.258643
35,0.19150192,0.25548592,"('corrupt', 'incorrupt')",0.24663007,0.23818663,3.1427224,3.181472,-0.1112862,0.18877824,0.8673921,0.9659807,-0.0985886
77,-0.1900817,-0.27775028,"('unmotivated', 'motivated')",-0.352625,-0.27973205,-2.3428726,-2.2684975,-0.9263337,-0.98680365,-0.9529783,-0.9531958,0.0002175
47,0.18391299,0.09103117,"('stupid', 'smart')",-0.23739573,-0.24139331,0.11112044,0.16266946,4.920674,5.205391,1.2445779,1.3044245,-0.0598466
2,0.17509517,0.25598043,"('unlikable', 'likable')",1.2112015,1.43374,0.8124209,0.9403042,0.6435182,0.80853254,0.710559,0.8596393,-0.1490803
83,0.16831028,0.087763555,"('powerless', 'powerful')",0.27373353,0.24841069,-1.1550726,-1.1689179,-0.9665263,-0.97280425,-0.4198888,-0.451387,0.0314982
61,0.1510931,0.13773997,"('illogical', 'logical')",0.16703567,0.20979929,-0.78487283,-0.65319574,0.23168796,0.40256,-0.058764,0.0242259,-0.0829899
41,-0.078181595,0.075611904,"('unforgiving', 'forgiving')",-0.25441474,0.2729716,-0.9098916,-0.7651728,-0.283335,-0.36775312,-0.3814557,-0.1960856,-0.1853701
16,-0.006394457,0.027147502,"('unpopular', 'popular')",0.3810408,0.5381284,1.016995,1.1153975,0.579018,0.8253864,0.4926648,0.6265149,-0.1338501
