,plum_male,plum_female,tuple,creek_male,creek_female,timber_male,timber_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
55,-1.2924225,-1.2376256,"('incompetent', 'clever')",-0.9169166,-0.92656267,-0.95492727,-0.7195706,-0.23168558,0.13908255,-0.57552546,-0.28041095,-0.7942955,-0.6050175,-0.189278
52,1.2831177,1.2355522,"('irrational', 'rational')",-0.09310965,-0.066151515,0.74724185,0.5900527,-0.39234722,-0.6569991,0.44966257,0.1874491,0.398913,0.2579807,0.1409323
35,1.2269924,1.1220016,"('corrupt', 'incorrupt')",0.33672336,0.36022478,-0.8364146,-0.9721159,-0.46839774,-0.68940645,0.20899998,0.02434872,0.0935807,-0.0309894,0.1245701
68,-1.1752076,-1.213784,"('dependent', 'independent')",-1.2756066,-1.3250915,-1.790531,-1.7347453,-1.7951542,-1.6951554,-0.70018053,-0.594569,-1.347336,-1.312669,-0.034667
11,-1.17367,-1.312858,"('unhelpful', 'helpful')",0.2322238,0.050198566,0.5056207,0.4247042,-0.030820321,-0.12725116,2.2571404,2.122396,0.3580989,0.2314379,0.126661
23,-1.0944595,-1.0297208,"('insincere', 'sincere')",-0.46575034,-0.5916563,0.75707006,0.7426568,-0.56338197,-0.66411495,6.0852127,5.8772893,0.9437382,0.8668908,0.0768474
63,-1.0566442,-1.0272026,"('unperceptive', 'insightful')",0.6938453,0.57114017,0.87002254,0.8822571,-0.16031961,-0.12833282,1.0951458,1.2000778,0.2884099,0.2995879,-0.011178
48,-1.0322824,-0.9474404,"('unintelligent', 'intelligent')",-1.5369571,-1.5286654,-0.42226276,-0.30287215,-0.96667093,-0.79473954,0.495408,0.5273261,-0.692553,-0.6092782,-0.0832748
47,-1.0274575,-1.0234783,"('stupid', 'smart')",-0.7083886,-0.72769684,0.375578,0.36179104,0.7349505,0.6938933,6.0830946,5.968405,1.0915554,1.0545828,0.0369726
6,1.0255861,0.97438717,"('distant', 'open')",0.014649106,0.120324984,-0.23330477,-0.2609742,-0.79224,-0.88367075,0.94386095,0.6506695,0.1917103,0.1201473,0.071563
83,-1.0175418,-0.92712396,"('powerless', 'powerful')",-0.88875693,-0.7997674,0.47457394,0.5077665,-1.0877745,-0.9667158,-1.4005376,-1.2688657,-0.7840074,-0.6909412,-0.0930662
82,-0.9832654,-1.0788395,"('poor', 'rich')",-0.23763233,-0.49269876,0.4228122,0.28509745,0.4862958,0.33387873,6.6154914,6.475209,1.2607404,1.1045294,0.156211
49,-0.97610897,-1.0818878,"('unable', 'able')",-1.2209413,-1.3825101,-0.6360854,-0.8590995,-1.0545499,-1.089954,-0.4529938,-0.50972176,-0.8681358,-0.9846346,0.1164988
32,-0.9202217,-0.91207147,"('unkind', 'kind')",-0.71270007,-0.82441336,0.32376516,0.3792459,0.098303065,0.19834305,0.9272058,0.90486586,-0.0567295,-0.050806,-0.0059235
72,-0.9174681,-0.71575063,"('unambitious', 'ambitious')",-1.1014296,-1.0608387,-0.16850659,-0.05924025,-1.135365,-1.1204304,-1.2496334,-1.3307896,-0.9144805,-0.8574099,-0.0570706
20,-0.91578555,-0.7584189,"('rough', 'thoughtful')",-1.1748672,-1.1031144,-0.8681522,-0.72470975,-0.48420778,-0.38173053,0.53142226,0.6503648,-0.5823181,-0.4635218,-0.1187963
21,-0.87180674,-0.92818296,"('immoral', 'moral')",-0.52399194,-0.65978414,0.62253904,0.77236676,0.10523984,0.3730706,-0.9067013,-0.7068115,-0.3149442,-0.2298683,-0.0850759
45,-0.8557733,-0.8934082,"('incompetent', 'competent')",-0.31651846,-0.49016914,0.16571586,0.20111053,-0.14195217,-0.06544997,-0.5669656,-0.4362013,-0.3430987,-0.3368236,-0.0062751
57,-0.83292747,-0.81126744,"('unimaginative', 'imaginative')",-1.0161033,-1.0158455,-0.1499405,-0.021257054,-0.6613319,-0.58032084,-3.1089308,-3.0069346,-1.1538467,-1.0871251,-0.0667216
56,-0.81691265,-1.0712094,"('impractical', 'practical')",-0.28869078,-0.5503821,1.5479208,1.3384153,0.23507762,0.08387931,-0.43937826,-0.5162975,0.0476033,-0.1431189,0.1907222
60,-0.74028385,-0.79287994,"('inefficient', 'efficient')",-0.08839891,-0.2964999,0.55828965,0.6136615,0.16283408,0.31111747,-0.09397985,-0.038387164,-0.0403078,-0.0405976,0.0002898
7,-0.70993537,-0.6223476,"('insensitive', 'sensitive')",-0.2168085,-0.2587252,0.29016727,0.3942016,-0.37195885,-0.25376868,0.78494656,0.8846224,-0.0447178,0.0287965,-0.0735143
22,-0.7040415,-0.64364624,"('untrustworthy', 'trustworthy')",0.36298645,0.2645658,-0.6040135,-0.42575032,0.2775113,0.303966,-1.2911745,-1.1902852,-0.3917464,-0.33823,-0.0535164
58,-0.6896375,-0.67577314,"('undiscriminating', 'discriminating')",-1.2479538,-1.3562367,0.14550191,0.25429612,0.59245986,0.6122863,-0.07211688,-0.10622491,-0.2543493,-0.2543305,-1.88e-05
18,0.688767,0.70546466,"('disagreeable', 'welcoming')",0.276488,0.25623798,-0.16344781,-0.042752244,-0.6663475,-0.62363386,-0.53288805,-0.5930935,-0.0794857,-0.0595554,-0.0199303
17,0.6868458,0.62873447,"('nasty', 'nice')",-0.08059943,-0.11544924,0.06283661,0.06766154,0.08604567,0.15258232,-0.6292359,-0.6929399,0.0251785,0.0081178,0.0170607
4,0.6764124,0.56935555,"('disliked', 'liked')",0.4104693,0.32525498,-0.07270469,-0.23017722,-0.30887476,-0.41661543,-6.7412286,-6.7635937,-1.2071853,-1.3031551,0.0959698
76,-0.6646382,-0.7080569,"('anxious', 'daring')",0.05861978,-0.068112776,0.15223195,0.15890378,0.72310734,0.77808714,-0.05931797,0.017789796,0.0420006,0.0357222,0.0062784
59,0.60960376,0.4242796,"('foolish', 'wise')",0.84823376,0.8324347,1.6642238,1.4683375,0.7962466,0.59059846,0.9715735,0.7070852,0.9779762,0.8045471,0.1734291
39,0.5985336,0.5963475,"('exploitative', 'cooperative')",-0.21356104,-0.25570118,0.43662223,0.5294125,0.74825716,0.75540906,-0.16152696,-0.19787005,0.281665,0.2855196,-0.0038546
84,0.5862066,0.59822226,"('inferior', 'superior')",0.09086614,0.13929096,0.71457136,0.6648965,0.9471979,0.89606476,0.70812255,0.6821415,0.6093929,0.5961232,0.0132697
9,0.58302706,0.5672403,"('unaffectionate', 'caring')",0.011609891,0.05383595,1.3547348,1.3617964,-0.7157756,-0.6951236,1.5916563,1.3541473,0.5650505,0.5283792,0.0366713
3,-0.57527196,-0.47650683,"('repellent', 'pleasant')",0.19798967,0.1316594,-0.03486371,0.034235734,0.7742052,0.9246485,-0.09413123,0.13237035,0.0535856,0.1492814,-0.0956958
61,0.57253313,0.5797487,"('illogical', 'logical')",-0.41207805,-0.4827819,0.39636275,0.4547395,-0.17630646,-0.13813329,0.1822842,0.19693823,0.1125591,0.1221022,-0.0095431
69,0.5621833,0.44518095,"('lazy', 'industrious')",0.5193224,0.5036322,0.61734587,0.5267053,1.5234091,1.4144682,0.15177439,-0.0048570856,0.674807,0.5770259,0.0977811
14,-0.51514083,-0.53561634,"('antisocial', 'social')",-0.56917095,-0.7458249,0.47872823,0.61096925,0.3260875,0.51002306,-1.0936217,-0.9193509,-0.2746235,-0.21596,-0.0586635
75,0.51369303,0.45882043,"('meek', 'impulsive')",1.0510815,0.94396186,-0.45276847,-0.6097328,-0.44560543,-0.63694465,-0.21189177,-0.3620379,0.0909018,-0.0411866,0.1320884
29,0.51220185,0.4710258,"('unfair', 'fair')",0.7410056,0.63452184,0.29956508,0.19680274,0.054125294,-0.12941563,-0.3169196,-0.4147977,0.2579957,0.1516274,0.1063683
50,-0.5033738,-0.67771864,"('clumsy', 'skillful')",0.077560775,-0.068212256,0.36261135,0.20106894,0.27268118,0.11880454,0.9262388,0.83879375,0.2271437,0.0825473,0.1445964
25,0.4856431,0.58757275,"('egoistic', 'altruistic')",-0.24521074,-0.14899832,1.1343611,1.1916895,0.7406603,0.7182345,1.555217,1.4446831,0.7341341,0.7586363,-0.0245022
79,0.46302962,0.31665346,"('wavering', 'unwavering')",-0.123674884,-0.15738153,0.047475517,-0.14691249,-0.85054535,-0.967774,0.6421631,0.45641547,0.0356896,-0.0997998,0.1354894
42,0.42665714,0.26700693,"('unreliable', 'reliable')",0.49432197,0.31954435,0.8085196,0.75069183,1.0162822,0.85140485,-3.0016775,-2.987354,-0.0511793,-0.1597412,0.1085619
67,-0.42060858,-0.44344848,"('doubtful', 'determined')",-0.03184381,0.028470557,0.66560936,0.5607747,0.7280397,0.71729416,-0.23727584,-0.40904707,0.1407842,0.0908088,0.0499754
38,-0.4197211,-0.44532934,"('untruthful', 'truthful')",0.15377308,0.16507494,0.22046867,0.20628035,-0.74768513,-0.8694206,0.4396184,0.17780456,-0.0707092,-0.153118,0.0824088
44,0.40204227,0.38314807,"('prejudiced', 'unprejudiced')",0.053724557,0.07796961,-0.63550043,-0.6860586,-0.38301706,-0.53412634,-1.6365541,-1.690345,-0.439861,-0.4898825,0.0500215
62,-0.3935729,-0.46812585,"('incompetent', 'brilliant')",0.26046133,0.058874324,0.1682882,0.05064784,-0.3920312,-0.39996362,-0.09447688,-0.18274716,-0.0902663,-0.1882629,0.0979966
77,-0.39052624,-0.42197663,"('unmotivated', 'motivated')",0.5644006,0.47335914,0.1540243,0.16321094,-0.09462573,-0.07498896,-0.6629693,-0.528058,-0.0859393,-0.0776907,-0.0082486
31,0.36120692,0.43471962,"('evil', 'good')",-0.49426597,-0.389175,-1.1708044,-1.1333207,-0.306766,-0.4241371,-0.9852328,-1.1527374,-0.5191724,-0.5329301,0.0137577
19,-0.34259242,-0.43579578,"('inhospitable', 'hospitable')",-0.79967254,-0.83659136,-1.0892688,-1.273884,-1.2805341,-1.2965798,-0.03406143,-0.16831502,-0.7092258,-0.8022332,0.0930074
2,-0.33323607,-0.39615908,"('unlikable', 'likable')",-0.24716724,-0.30278468,0.090578936,0.039043993,0.8125343,0.8539648,0.6954276,0.56179965,0.2036275,0.1511729,0.0524546
41,-0.33265626,-0.28357726,"('unforgiving', 'forgiving')",-0.12883107,-0.14529192,0.082117006,0.27468452,0.14059448,0.30912012,-0.16594252,-0.15830232,-0.0809437,-0.0006734,-0.0802703
78,-0.32355723,-0.36603525,"('nonresilient', 'resilient')",0.5861632,0.5539429,0.41276452,0.50919265,0.20097345,0.40961552,1.0517355,1.2513466,0.3856159,0.4716125,-0.0859966
1,0.3029822,0.35158142,"('unfriendly', 'friendly')",-0.70796514,-0.63097614,0.72894365,0.80658364,-0.38094753,-0.45537096,2.3064854,2.0328197,0.4498997,0.4209275,0.0289722
36,0.29973838,0.2796198,"('hostile', 'amicable')",-0.93526155,-0.93616873,-1.1227347,-1.1247829,-0.94592375,-0.9764766,0.8937143,0.77419966,-0.3620935,-0.3967217,0.0346282
28,-0.29443485,-0.2374472,"('disloyal', 'loyal')",0.16442113,0.14716557,0.58451444,0.6819486,-0.23853251,-0.19479841,1.1553743,1.075589,0.2742685,0.2944915,-0.020223
53,-0.25713608,-0.2222658,"('uncreative', 'creative')",-0.7679238,-0.792413,1.7370524,1.7970543,0.2876672,0.15391424,1.4432218,1.3427122,0.4885763,0.4558003,0.032776
37,-0.2490875,-0.22132589,"('fake', 'genuine')",-0.41747588,-0.4332229,-0.65375394,-0.6466746,-0.9890564,-0.97411263,0.059270427,0.034943894,-0.4500206,-0.4480784,-0.0019422
66,-0.24549615,-0.29863566,"('inactive', 'active')",-0.30409437,-0.32229215,0.22220603,0.17774986,0.4054385,0.37325978,1.628089,1.6490332,0.3412286,0.315823,0.0254056
26,0.22150046,0.31257054,"('hardhearted', 'benevolent')",-1.4048395,-1.3322667,0.6891899,0.8152914,1.2494621,1.2655784,1.3260394,1.2173963,0.4162704,0.455714,-0.0394436
24,-0.21361473,-0.070646055,"('dishonest', 'honest')",-0.5221673,-0.4420667,-0.046352673,0.114697695,-0.41949785,-0.33024275,0.75724673,0.7068771,-0.0888772,-0.0042761,-0.0846011
64,-0.21256219,-0.18626264,"('shy', 'confident')",-0.1386492,-0.16018228,-0.034547836,-0.013494503,0.86666137,0.9668194,-7.0150485,-6.769235,-1.3068293,-1.232471,-0.0743583
80,0.20473482,0.2233783,"('dominated', 'dominating')",0.28609362,0.20048529,0.21690679,0.23264714,0.92421013,1.0669452,-1.5255487,-1.3003105,0.0212793,0.0846291,-0.0633498
13,-0.19645593,-0.376582,"('impolite', 'polite')",-0.6074328,-0.8595388,0.065233625,-0.025365073,0.25420848,0.21640798,0.014362112,0.0570132,-0.0940169,-0.1976129,0.103596
12,0.15406062,0.11433679,"('unsupportive', 'supportive')",0.62644327,0.54347086,1.1401075,1.2287546,-0.5533296,-0.53474,-1.859701,-1.860095,-0.0984838,-0.1016545,0.0031707
40,0.110293984,0.23447147,"('stingy', 'generous')",0.44823763,0.5280151,0.4974824,0.7254965,0.1403571,0.19779815,-1.7935668,-1.7300407,-0.1194391,-0.0088519,-0.1105872
15,-0.10323629,-0.2596826,"('boring', 'funny')",-0.8006408,-0.7878259,-0.10132334,-0.27062306,-0.059886977,-0.12645897,0.4179192,0.37181157,-0.1294337,-0.2145558,0.0851221
71,-0.098903954,-0.15355222,"('diffident', 'self-confident')",1.0484457,1.0940664,1.6129239,1.6645747,-0.5194616,-0.57905066,0.506236,0.41424507,0.509848,0.4880567,0.0217913
54,-0.082423285,-0.12922856,"('incapable', 'capable')",0.15495993,0.12753347,0.4064142,0.3597458,-0.6137537,-0.72185814,1.2814311,1.0832134,0.2293257,0.1438812,0.0854445
74,0.071660355,0.040676765,"('undedicated', 'dedicated')",0.045230534,0.036715664,-0.7340542,-0.6163574,-0.6533387,-0.5412441,-0.29154056,-0.1443249,-0.3124085,-0.2449068,-0.0675017
27,-0.04925047,0.11457361,"('hardhearted', 'softhearted')",-0.514865,-0.30081776,-0.7514379,-0.62286866,-0.7443334,-0.57312757,1.3868732,1.5309484,-0.1346027,0.0297416,-0.1643443
30,-0.021938087,-0.013127048,"('intolerant', 'tolerant')",-0.5298277,-0.5409777,0.22993703,0.34866366,0.4512453,0.55616117,0.95568925,0.9607018,0.2170212,0.2622844,-0.0452632
87,-0.014199579,-0.14077093,"('unsuccessful', 'successful')",0.1008073,-0.14246547,1.1288128,0.8727045,1.1991544,1.0843087,0.85935646,0.95291865,0.6547863,0.5253391,0.1294472
16,0.0075430246,-0.27556473,"('unpopular', 'popular')",0.3209958,0.18416724,0.42138875,0.16805041,0.21033397,0.021334358,1.2235225,1.1231581,0.4367568,0.2442291,0.1925277
8,-0.006917909,0.0025350489,"('unaffectionate', 'affectionate')",-0.5731405,-0.45462352,0.6050445,0.58066297,-1.4789048,-1.4618143,0.86532474,0.5718403,-0.1177188,-0.1522799,0.0345611
