,leggett_male,leggett_female,tuple,&_male,&_female,platt_male,platt_female,inc_male,inc_female,average_male,average_female,male-female
65,-1.678612,-1.650303,"('insecure', 'secure')",0.42226994,0.70910233,-1.283828,-1.1213737,-1.119351,-0.8697002,-0.9148803,-0.7330686,-0.1818117
62,-1.6726867,-1.6951367,"('incompetent', 'brilliant')",-0.2653423,-0.019388795,0.78355664,0.90502244,0.032240976,0.25311074,-0.2805578,-0.1390981,-0.1414597
72,-1.6667516,-1.7257699,"('unambitious', 'ambitious')",-0.57885617,-0.40763852,1.6176417,1.481636,-0.9663314,-0.8479239,-0.3985744,-0.374924,-0.0236504
41,-1.6603849,-1.8708816,"('unforgiving', 'forgiving')",-0.80616057,-0.8136058,0.3634069,0.27923313,-0.061716452,-0.21145523,-0.5412138,-0.6541773,0.1129635
44,1.6169726,1.8466891,"('prejudiced', 'unprejudiced')",-1.5913838,-1.4353647,-1.0524026,-0.9966981,-1.8331298,-1.658993,-0.7149859,-0.5610917,-0.1538942
9,-1.6033783,-1.719535,"('unaffectionate', 'caring')",-0.5346999,-0.4161278,0.5832808,0.6203761,1.3600364,1.4034818,-0.0486903,-0.0279512,-0.0207391
53,-1.5920218,-1.6657076,"('uncreative', 'creative')",0.13542463,0.20047377,0.32785526,0.3098242,0.81218684,0.8406696,-0.0791388,-0.078685,-0.0004538
45,-1.5820119,-1.6998383,"('incompetent', 'competent')",0.3919803,0.42979482,0.64973986,0.59070647,-0.40573764,-0.32361913,-0.2365074,-0.250739,0.0142316
12,-1.5719506,-1.6930199,"('unsupportive', 'supportive')",0.59797937,0.7296405,0.23637624,0.25099015,-1.2021503,-1.0730561,-0.4849363,-0.4463613,-0.038575
24,-1.5448757,-1.571042,"('dishonest', 'honest')",-0.7269209,-0.48810142,-0.14332117,-0.014171917,0.45538557,0.61194515,-0.4899331,-0.3653425,-0.1245906
55,-1.5148307,-1.6329404,"('incompetent', 'clever')",0.66769147,0.76138896,0.58447826,0.6372383,-0.73143154,-0.5600641,-0.2485231,-0.1985943,-0.0499288
49,-1.4145173,-1.3628086,"('unable', 'able')",-0.27204478,-0.24752447,-0.75834906,-0.6975572,-0.5887222,-0.43399385,-0.7584083,-0.6854711,-0.0729372
14,-1.3983878,-1.4187009,"('antisocial', 'social')",0.593551,0.7463598,-0.22336902,-0.16927853,-1.1720449,-1.0463948,-0.5500627,-0.4720036,-0.0780591
38,-1.396629,-1.523683,"('untruthful', 'truthful')",-1.6932939,-1.5118763,0.046859123,0.09339684,0.07511701,0.099971324,-0.7419867,-0.7105477,-0.031439
21,-1.3933178,-1.450291,"('immoral', 'moral')",0.20553109,0.34495792,-2.063803,-2.014545,-1.4628543,-1.2913811,-1.178611,-1.1028148,-0.0757962
3,-1.3835384,-1.3565977,"('repellent', 'pleasant')",-0.041305386,-0.078920946,-0.96792704,-0.8453881,-0.521783,-0.41903183,-0.7286384,-0.6749846,-0.0536538
7,-1.3771862,-1.4294133,"('insensitive', 'sensitive')",-0.23346406,-0.062821336,-0.2896149,-0.16616,0.5494748,0.80314535,-0.3376976,-0.2138123,-0.1238853
34,-1.3629861,-1.2994523,"('mean', 'honorable')",-0.49124792,-0.32762483,-0.5634765,-0.4417956,5.334997,5.4213014,0.7293217,0.8381072,-0.1087855
13,-1.3274323,-1.2570926,"('impolite', 'polite')",0.17263445,0.3453803,0.5774896,0.68064404,-0.53486603,-0.47046977,-0.2780436,-0.1753845,-0.1026591
30,-1.1415195,-1.2937733,"('intolerant', 'tolerant')",-0.55682415,-0.4601054,0.54690075,0.6802065,1.1780401,1.1208926,0.0066493,0.0118051,-0.0051558
47,-1.0532315,-0.897354,"('stupid', 'smart')",-0.33948502,-0.20224886,-0.5204251,-0.36725354,4.438308,4.595581,0.6312915,0.7821811,-0.1508896
81,-1.0419204,-1.0662574,"('submissive', 'aggressive')",0.15650497,0.35490143,-1.6313496,-1.3591807,-1.2512004,-1.1560117,-0.9419914,-0.806637,-0.1353544
78,-1.0307671,-1.0403279,"('nonresilient', 'resilient')",0.5913627,0.55048954,-0.944846,-1.0106056,0.8387613,0.8500273,-0.1363723,-0.1626042,0.0262319
33,1.0118191,0.8364265,"('wrong', 'right')",0.1518234,0.17691979,0.85041964,0.68776107,-0.15843824,-0.18531132,0.463906,0.378949,0.084957
77,-1.0057836,-1.004902,"('unmotivated', 'motivated')",0.13509226,0.24033608,-0.40278327,-0.31328002,-1.0053682,-0.7787414,-0.5697107,-0.4641469,-0.1055638
42,1.0027379,0.9748529,"('unreliable', 'reliable')",1.090847,1.2256086,0.00982409,0.044724844,-2.2121267,-2.1066535,-0.0271794,0.0346332,-0.0618126
58,-1.001957,-1.0754164,"('undiscriminating', 'discriminating')",-0.11341104,-0.0568428,-0.0980601,-0.1872543,0.40603548,0.292399,-0.2018482,-0.2567787,0.0549305
75,1.0007195,1.1266783,"('meek', 'impulsive')",-0.67553514,-0.6838948,0.027122725,0.095546916,0.043934576,-0.05948289,0.0990604,0.1197119,-0.0206515
40,-1.0005788,-1.2869037,"('stingy', 'generous')",-0.09269963,-0.12302657,0.5234208,0.2815634,-1.0556132,-1.1489077,-0.4063677,-0.5693187,0.162951
27,-0.9969465,-0.9938022,"('hardhearted', 'softhearted')",-0.68662393,-0.6439432,-0.23171656,-0.25091404,1.517222,1.5674996,-0.0995162,-0.08029,-0.0192262
61,-0.9936253,-1.07192,"('illogical', 'logical')",0.29749972,0.42875612,-0.045496065,0.012475517,-0.04406167,0.0913309,-0.1964208,-0.1348394,-0.0615814
82,-0.9797031,-0.9020389,"('poor', 'rich')",-0.33405393,-0.2531176,-0.40885252,-0.31936103,4.9004846,4.976728,0.7944688,0.8755526,-0.0810838
19,0.91118187,0.7260843,"('inhospitable', 'hospitable')",-0.945603,-1.0727841,0.53067946,0.5428663,0.33650184,0.23847957,0.20819,0.1086615,0.0995285
88,-0.9030842,-1.0559027,"('low', 'eminent')",-0.29904336,-0.23304722,-0.55351084,-0.67223364,0.38242435,0.22520578,-0.3433035,-0.4339944,0.0906909
4,0.8714557,0.6277421,"('disliked', 'liked')",0.099739805,-0.054335833,-0.047201764,-0.29482338,-5.2848654,-5.4754143,-1.0902179,-1.2992078,0.2089899
22,-0.8499723,-0.8295757,"('untrustworthy', 'trustworthy')",-0.21024205,-0.19245587,-0.38052192,-0.31131798,-1.0333141,-0.9863541,-0.6185126,-0.5799259,-0.0385867
5,0.842468,0.7894421,"('distant', 'outgoing')",-0.5246305,-0.5588429,0.16394296,0.10627195,0.3648108,0.30107525,0.2116478,0.1594866,0.0521612
8,-0.7871893,-0.8504545,"('unaffectionate', 'affectionate')",-0.50679815,-0.46628857,1.3343316,1.3258626,1.1097517,1.120549,0.287524,0.2824171,0.0051069
67,0.7845232,0.8987849,"('doubtful', 'determined')",-0.23466904,-0.1546588,-0.014293183,0.058731854,-0.07938963,-0.10759142,0.1140428,0.1738166,-0.0597738
6,0.7808462,0.709802,"('distant', 'open')",-0.4686553,-0.5779108,0.3958764,0.30595738,0.9287358,0.810766,0.4092008,0.3121536,0.0970472
74,-0.78015256,-0.87965304,"('undedicated', 'dedicated')",0.5780686,0.58729887,-0.12521169,-0.2246665,0.15494007,0.1742731,-0.0430889,-0.0856869,0.042598
39,-0.7632371,-0.72888064,"('exploitative', 'cooperative')",-0.19556898,-0.0076854806,1.4254924,1.5333244,-0.29357195,-0.01023384,0.0432786,0.1966311,-0.1533525
70,-0.6900283,-0.60365885,"('lethargic', 'energetic')",0.59833086,0.77227837,-0.29991078,-0.11425223,0.7407654,0.8777116,0.0872893,0.2330197,-0.1457304
26,-0.66162455,-0.92480147,"('hardhearted', 'benevolent')",1.5035919,1.3576604,0.9610045,0.6766652,2.2103846,2.0973446,1.0033391,0.8017172,0.2016219
18,-0.6601698,-0.8266225,"('disagreeable', 'welcoming')",0.21227399,0.13983177,-0.11911148,-0.2486666,-0.5960287,-0.5861075,-0.290759,-0.3803912,0.0896322
85,0.654507,0.34820125,"('insignificant', 'prestigious')",0.18418306,0.018565511,1.0101899,0.6332119,1.2089357,1.0451164,0.7644539,0.5112737,0.2531802
83,-0.6513013,-0.71411854,"('powerless', 'powerful')",-0.19948317,-0.07607839,-0.8437006,-0.92912424,-0.8474448,-0.891223,-0.6354824,-0.6526361,0.0171537
56,-0.6165321,-0.5611808,"('impractical', 'practical')",-0.37482336,-0.18939671,0.5203186,0.6640293,-0.37662157,-0.23900048,-0.2119146,-0.0813872,-0.1305274
50,0.5781397,0.53505284,"('clumsy', 'skillful')",1.5824082,1.6169906,-1.0036498,-1.0329854,0.79604095,0.7974723,0.4882348,0.4791325,0.0091023
2,-0.53861624,-0.5128016,"('unlikable', 'likable')",0.65653396,0.8030851,0.16607292,0.21270505,0.4144292,0.42090732,0.174605,0.230974,-0.056369
79,0.53112376,0.38950643,"('wavering', 'unwavering')",0.05384169,-0.02657501,0.18563832,-0.0010973592,0.5585891,0.34562445,0.3322982,0.1768646,0.1554336
36,0.51693135,0.33310068,"('hostile', 'amicable')",-0.45124185,-0.6557951,0.40089303,0.26532432,0.5094664,0.20147024,0.2440122,0.036025,0.2079872
59,0.46729922,0.41379184,"('foolish', 'wise')",0.4654084,0.40614134,-0.63408726,-0.78861415,0.67910427,0.69066167,0.2444312,0.1804952,0.063936
54,-0.44646218,-0.5226211,"('incapable', 'capable')",-0.4283101,-0.36801535,0.33317497,0.33405378,0.96253693,1.0256343,0.1052349,0.1172629,-0.012028
37,-0.43197346,-0.35197517,"('fake', 'genuine')",-0.0035657138,0.1551298,-0.6890633,-0.5789906,0.4599686,0.59098786,-0.1661585,-0.046212,-0.1199465
68,-0.414467,-0.4705579,"('dependent', 'independent')",-0.28001204,-0.3506606,-0.9413416,-1.0307311,-0.5048229,-0.48344803,-0.5351609,-0.5838494,0.0486885
20,-0.3961473,-0.34249228,"('rough', 'thoughtful')",0.65232795,0.5919337,0.26406667,0.17809805,1.2808708,1.3447342,0.4502795,0.4430684,0.0072111
51,-0.3590223,-0.5888479,"('uneducated', 'educated')",0.8211595,0.62663114,0.08798094,-0.0039754957,0.4813307,0.30785793,0.2578622,0.0854164,0.1724458
84,0.28069124,0.36692795,"('inferior', 'superior')",1.2554476,1.2783129,1.1699154,1.0552447,1.3659803,1.3891729,1.0180086,1.0224147,-0.0044061
80,-0.2087765,-0.2155436,"('dominated', 'dominating')",0.4114554,0.49169642,-0.37007076,-0.27528834,-1.5037655,-1.396996,-0.4177893,-0.3490329,-0.0687564
16,-0.20288715,-0.22748363,"('unpopular', 'popular')",0.20220049,0.1600601,-0.78865784,-0.88409936,0.06837632,0.1341291,-0.180242,-0.2043484,0.0241064
25,0.18619198,0.033067614,"('egoistic', 'altruistic')",-0.22335099,-0.26168212,1.3676558,1.3812791,1.1905794,1.1307347,0.6302691,0.5708498,0.0594193
31,0.15444204,-0.0051501505,"('evil', 'good')",-0.7892267,-1.0257038,-0.3040904,-0.5503331,-0.686668,-0.73034495,-0.4063858,-0.577883,0.1714972
15,0.14357883,0.08896023,"('boring', 'funny')",0.18390106,0.1905379,0.54294735,0.5084329,0.52340543,0.48303482,0.3484582,0.3177415,0.0307167
29,0.14114451,0.15605488,"('unfair', 'fair')",-0.49076924,-0.5750767,-0.06455348,-0.07349184,-0.5231088,-0.51944906,-0.2343217,-0.2529907,0.018669
76,-0.13391691,0.08409391,"('anxious', 'daring')",1.6107614,1.8088455,0.119631246,0.31458175,-0.13170967,0.020325094,0.3661915,0.5569616,-0.1907701
66,-0.11752816,-0.18872029,"('inactive', 'active')",1.1865561,1.2433003,1.1314292,0.9392439,1.1568298,1.1031237,0.8393217,0.7742369,0.0650848
17,0.10848005,-0.01131319,"('nasty', 'nice')",0.3872944,0.2595278,0.24532127,0.18545869,-0.51892734,-0.5577054,0.0555421,-0.031008,0.0865501
64,0.10683959,0.06253801,"('shy', 'confident')",0.85333663,0.98793495,-1.1969573,-1.2195561,-5.9238462,-5.9670353,-1.5401568,-1.5340296,-0.0061272
71,0.086738534,0.022826783,"('diffident', 'self-confident')",-0.13705039,-0.017282382,1.2345545,1.1993161,0.44447157,0.6937448,0.4071786,0.4746513,-0.0674727
87,0.05519314,0.09647351,"('unsuccessful', 'successful')",2.5308683,2.6780229,0.71845996,0.78565526,0.7764444,0.9861549,1.0202415,1.1365767,-0.1163352
52,0.0001442805,-0.28056636,"('irrational', 'rational')",0.056984734,-0.115049824,0.47334713,0.19316065,0.18833287,0.10178332,0.1797023,-0.0251681,0.2048704
