,laboratory_male,laboratory_female,tuple,corp_male,corp_female,america_male,america_female,hldgs_male,hldgs_female,average_male,average_female,male-female
81,1.1945362,1.3642201,"('submissive', 'aggressive')",3.0699267,2.9916859,1.9825695,2.0538251,0.25530994,0.28183994,1.6255856,1.6728927,-0.0473071
22,1.1302989,1.0694231,"('untrustworthy', 'trustworthy')",2.0022135,1.8773392,0.80417055,0.6291127,0.26800835,0.13692838,1.0511729,0.9282008,0.1229721
50,-1.1270016,-1.0404295,"('clumsy', 'skillful')",-1.6221778,-1.5466609,-0.2959559,-0.26568508,0.647849,0.80403185,-0.5993215,-0.5121859,-0.0871356
85,-1.12268,-1.2398919,"('insignificant', 'prestigious')",-4.557363,-4.40161,-1.8785554,-1.7373598,-0.21854346,-0.109081805,-1.9442855,-1.8719858,-0.0722997
61,1.0948035,1.075883,"('illogical', 'logical')",1.1640497,1.092155,0.30542397,0.29545593,-0.1142141,-0.11794178,0.6125157,0.586388,0.0261277
35,-1.0806656,-1.2415262,"('corrupt', 'incorrupt')",-3.8123271,-3.716117,-1.1127229,-1.0217345,-0.6193236,-0.5388235,-1.6562599,-1.6295503,-0.0267096
39,1.0538136,1.1487184,"('exploitative', 'cooperative')",1.9945031,2.008815,1.2371572,1.2492559,1.0087785,0.95971286,1.3235631,1.3416256,-0.0180625
26,1.0016702,0.8925447,"('hardhearted', 'benevolent')",0.61360604,0.6696341,0.47655803,0.51445746,-0.078806154,-0.023487814,0.503257,0.5132871,-0.0100301
84,0.9769536,0.94577974,"('inferior', 'superior')",0.17490521,0.2018894,-0.24149084,-0.20882237,0.35292825,0.32207808,0.3158241,0.3152312,0.0005929
46,0.92857355,1.0826746,"('uncompetitive', 'competitive')",2.5872147,2.5378127,1.1297725,1.2424589,-0.36500174,-0.27319604,1.0701398,1.1474375,-0.0772977
72,0.86107826,0.966476,"('unambitious', 'ambitious')",1.3049487,1.2704573,1.1390033,1.092432,0.17085448,0.17288075,0.8689712,0.8755615,-0.0065903
13,0.8599702,1.085734,"('impolite', 'polite')",1.3506876,1.3330767,0.9546388,1.0285218,-0.2257421,-0.2735937,0.7348886,0.7934347,-0.0585461
52,-0.834768,-1.0149533,"('irrational', 'rational')",-2.810647,-2.7917354,-1.2068028,-1.1493133,-0.5459566,-0.52769226,-1.3495436,-1.3709236,0.02138
37,-0.78301686,-0.94876504,"('fake', 'genuine')",0.20133115,0.17265135,-0.35286182,-0.46751198,-0.3322999,-0.34029195,-0.3167118,-0.3959794,0.0792676
27,-0.75283116,-0.808789,"('hardhearted', 'softhearted')",-1.0261174,-1.1454895,0.20503664,0.080629125,-0.16233961,-0.2655604,-0.4340629,-0.5348024,0.1007395
78,0.74132895,0.7662489,"('nonresilient', 'resilient')",1.0017419,0.9658522,0.17215382,0.1865664,-1.1012902,-0.9935939,0.2034836,0.2312684,-0.0277848
87,-0.73115104,-0.7800365,"('unsuccessful', 'successful')",1.0353992,0.93099606,0.45030436,0.36940798,0.49107996,0.39401346,0.3114081,0.2285952,0.0828129
57,0.72972244,0.7213778,"('unimaginative', 'imaginative')",1.0383339,0.9671336,-0.33704326,-0.3879458,-2.2938437,-2.3200152,-0.2157077,-0.2548624,0.0391547
59,-0.6914389,-0.7311085,"('foolish', 'wise')",-2.507514,-2.3927865,-0.9902321,-0.8244145,0.37122628,0.5100105,-0.9544897,-0.8595747,-0.094915
43,0.67949986,0.8235536,"('irresponsible', 'responsible')",1.735314,1.6916624,0.42305267,0.46188465,-0.22964808,-0.14191325,0.6520547,0.7087969,-0.0567422
73,-0.67922074,-0.8025838,"('helpless', 'self-reliant')",0.030277349,0.16343172,-1.058518,-1.1277186,-1.297991,-1.41395,-0.7513631,-0.7952052,0.0438421
7,0.6691095,0.77222973,"('insensitive', 'sensitive')",2.3029263,2.1383388,0.52453,0.48773068,-0.22668026,-0.2831809,0.8174714,0.7787796,0.0386918
75,-0.65674573,-0.74919254,"('meek', 'impulsive')",-2.755386,-2.6547692,-0.45731884,-0.45685405,-0.119612396,-0.1105288,-0.9972658,-0.9928361,-0.0044297
49,-0.63355744,-0.6871915,"('unable', 'able')",-0.40034306,-0.4331458,-0.5205281,-0.43587017,-0.6763978,-0.58097714,-0.5577066,-0.5342962,-0.0234104
41,0.5909552,0.57218176,"('unforgiving', 'forgiving')",0.6221592,0.6985458,-0.19162464,-0.12017457,-0.3762841,-0.29157564,0.1613014,0.2147444,-0.053443
54,-0.5553798,-0.55927116,"('incapable', 'capable')",-1.284928,-1.240859,-0.3144005,-0.26116526,-0.47430968,-0.3678937,-0.6572545,-0.6072973,-0.0499572
80,0.53080004,0.48845285,"('dominated', 'dominating')",2.446971,2.3399887,0.5840574,0.51851475,0.45308408,0.28542382,1.0037282,0.908095,0.0956332
47,0.5239976,0.57324255,"('stupid', 'smart')",0.72554016,0.7260181,0.16477388,0.04577008,2.2930942,2.229389,0.9268515,0.8936049,0.0332466
58,0.5201913,0.33985794,"('undiscriminating', 'discriminating')",0.6395303,0.5943802,-0.16711903,-0.4261267,-0.86966205,-1.1484686,0.0307351,-0.1600893,0.1908244
17,-0.5024083,-0.48328593,"('nasty', 'nice')",-0.3914269,-0.36302787,-0.8630083,-0.8717501,-0.2394551,-0.3196809,-0.4990747,-0.5094362,0.0103615
68,-0.49206293,-0.5976112,"('dependent', 'independent')",0.72835237,0.6300765,0.4486395,0.32573342,-1.1251355,-1.2812524,-0.1100516,-0.2307634,0.1207118
65,0.49000782,0.62372595,"('insecure', 'secure')",2.0157843,1.9867846,1.0200051,1.0295844,0.022862606,0.021998413,0.887165,0.9155234,-0.0283584
0,0.48093778,0.5336007,"('unsociable', 'sociable')",2.3219693,2.2933989,0.2544924,0.24550967,-1.0205042,-1.0557054,0.5092238,0.5042009,0.0050229
16,-0.41933897,-0.44582716,"('unpopular', 'popular')",-2.0822873,-2.0148659,-0.86473155,-0.73500985,-0.25000706,-0.10998623,-0.9040912,-0.8264223,-0.0776689
51,0.4043677,0.5035976,"('uneducated', 'educated')",1.5046183,1.412628,1.9118383,1.9106253,0.44950765,0.40803698,1.067583,1.058722,0.008861
82,0.40286195,0.6522116,"('poor', 'rich')",0.31838924,0.35413262,0.8390179,1.0111781,1.7585915,1.9361017,0.8297151,0.988406,-0.1586909
30,0.37545022,0.36139703,"('intolerant', 'tolerant')",2.0873663,2.112709,0.78612435,0.7513068,-0.56882805,-0.6588944,0.6700282,0.6416296,0.0283986
11,0.36373448,0.56631,"('unhelpful', 'helpful')",1.054788,1.095286,0.93849444,1.0717912,0.39346465,0.5780718,0.6876204,0.8278648,-0.1402444
1,-0.3550932,-0.50943786,"('unfriendly', 'friendly')",-1.5587645,-1.5294162,-0.87318015,-0.7273174,-1.2842021,-1.1688253,-1.01781,-0.9837492,-0.0340608
32,0.34646952,0.5243966,"('unkind', 'kind')",2.037651,2.111816,0.80187416,0.9367896,0.5696407,0.82867587,0.9389088,1.1004195,-0.1615107
71,-0.3408499,-0.4192469,"('diffident', 'self-confident')",0.030681573,-0.03970031,0.66752744,0.58327866,-0.427022,-0.57205147,-0.0174157,-0.11193,0.0945143
67,-0.34070987,-0.27218094,"('doubtful', 'determined')",0.25426495,0.23970746,0.32156262,0.37003237,1.0688287,1.0397028,0.3259866,0.3443154,-0.0183288
70,0.3344024,0.3974197,"('lethargic', 'energetic')",1.0745804,1.0048846,1.0402611,0.950836,0.38120162,0.3513848,0.7076114,0.6761313,0.0314801
12,0.31243747,0.3275446,"('unsupportive', 'supportive')",1.342067,1.335921,0.79556155,0.77298766,-0.8266481,-0.7820921,0.4058545,0.4135903,-0.0077358
28,0.3109036,0.371221,"('disloyal', 'loyal')",0.30900005,0.2913583,-0.092946395,0.054417193,-0.835545,-0.6908783,-0.0771469,0.0065296,-0.0836765
77,0.29108915,0.41101316,"('unmotivated', 'motivated')",0.8566798,0.9024235,-0.39690074,-0.37684283,-1.0902728,-1.1393305,-0.0848511,-0.0506842,-0.0341669
2,0.2674746,0.3432767,"('unlikable', 'likable')",0.7724499,0.8668269,0.8399623,0.9677208,0.0794293,0.17138454,0.489829,0.5873023,-0.0974733
9,-0.2631628,-0.25088024,"('unaffectionate', 'caring')",-0.8080919,-0.75559676,0.19578405,0.32080266,-0.99772644,-0.8426601,-0.4682993,-0.3820836,-0.0862157
83,0.2578385,0.23158038,"('powerless', 'powerful')",0.60339415,0.64198446,-0.45383692,-0.49435705,-0.19434477,-0.26643205,0.0532627,0.0281939,0.0250688
15,0.25420302,0.21246183,"('boring', 'funny')",-1.0810683,-1.1162307,-0.40151682,-0.46857575,-0.37907648,-0.36730164,-0.4018646,-0.4349115,0.0330469
38,0.25374302,0.31227815,"('untruthful', 'truthful')",-1.4649318,-1.4510307,0.029317776,0.0471703,-1.2078927,-1.1464465,-0.597441,-0.5595072,-0.0379338
3,-0.19727165,-0.12964572,"('repellent', 'pleasant')",1.1280838,1.1636745,0.41723165,0.54330957,0.3924162,0.34761056,0.435115,0.4812372,-0.0461222
18,-0.18591511,-0.21276888,"('disagreeable', 'welcoming')",-0.3582571,-0.35926628,0.6141723,0.7748954,-0.53044593,-0.49923718,-0.1151115,-0.0740942,-0.0410173
8,-0.18093492,-0.14799108,"('unaffectionate', 'affectionate')",-2.6137505,-2.5319266,-0.06401485,0.10240699,-1.386126,-1.1701568,-1.0612066,-0.9369169,-0.1242897
10,0.15779957,0.1971458,"('unsympathetic', 'sympathetic')",1.3519046,1.2411165,0.30456161,0.2803214,-1.1444403,-1.0691009,0.1674564,0.1623707,0.0050857
76,0.14756186,0.19422275,"('anxious', 'daring')",2.034219,1.9243889,0.6330841,0.5219682,0.006895899,-0.0360989,0.7054402,0.6511202,0.05432
86,0.14540629,0.06454526,"('uninfluential', 'influential')",1.1676214,1.0799329,0.62522167,0.6347973,-1.3598626,-1.3458924,0.1445967,0.1083457,0.036251
34,-0.112736985,-0.08959381,"('mean', 'honorable')",0.025197517,-0.04408392,0.19416152,0.15412933,1.5933355,1.5613217,0.4249894,0.3954433,0.0295461
33,0.10431506,-0.054971144,"('wrong', 'right')",-0.32957026,-0.37263173,-0.054520205,-0.16477345,0.03887955,-0.18599401,-0.060224,-0.1945926,0.1343686
53,-0.10011114,-0.1084242,"('uncreative', 'creative')",-0.16416907,-0.17570546,0.35227787,0.36179942,-0.5371077,-0.4810917,-0.1122775,-0.1008555,-0.011422
88,-0.07099175,-0.05316553,"('low', 'eminent')",-0.0647205,-0.029388174,0.4863259,0.5668835,-0.31424573,-0.2244953,0.009092,0.0649586,-0.0558666
25,-0.057420045,-0.052922428,"('egoistic', 'altruistic')",-1.5263816,-1.409555,0.60753185,0.6117348,-0.33386216,-0.34803614,-0.327533,-0.2996947,-0.0278383
44,-0.045591854,-0.053470466,"('prejudiced', 'unprejudiced')",-1.1374894,-1.1392679,-0.90437835,-1.0168211,-0.19878863,-0.29538545,-0.5715621,-0.6262362,0.0546741
23,0.044420905,0.22880293,"('insincere', 'sincere')",1.4351223,1.332418,0.55152863,0.5127771,1.7672136,1.7835833,0.9495714,0.9643953,-0.0148239
45,-0.043965753,0.006995688,"('incompetent', 'competent')",0.72932416,0.6269895,-0.3784558,-0.4151014,-0.8353214,-0.8972777,-0.1321047,-0.1695985,0.0374938
40,0.03945561,-0.0717075,"('stingy', 'generous')",-0.22926635,-0.26353228,0.54807794,0.46903524,-0.7557124,-0.87453055,-0.0993613,-0.1851838,0.0858225
63,0.0372337,0.109169856,"('unperceptive', 'insightful')",1.6288682,1.6204418,2.0812013,2.031008,0.5030732,0.55939984,1.0625942,1.0800049,-0.0174107
42,0.03218261,0.12658834,"('unreliable', 'reliable')",1.4473805,1.5221153,0.9940148,0.95837,-0.03684463,-0.00408322,0.6091833,0.6507477,-0.0415644
24,-0.029802967,0.029915925,"('dishonest', 'honest')",0.17452413,0.12513988,0.7270288,0.7574321,-0.18600619,-0.13300118,0.1714359,0.1948717,-0.0234358
29,0.009340417,-0.12785342,"('unfair', 'fair')",-1.1405475,-1.2069557,-1.4656773,-1.4549557,-0.4320707,-0.4074113,-0.7572387,-0.7992941,0.0420554
74,0.008684069,0.033723783,"('undedicated', 'dedicated')",1.3267198,1.3136072,0.21600118,0.30398336,-0.1302065,-0.09858313,0.3552996,0.3881828,-0.0328832
69,-0.0059725437,-0.06730361,"('lazy', 'industrious')",-2.4024193,-2.2374663,-0.29675105,-0.28065026,-0.51098984,-0.5456196,-0.8040332,-0.7827599,-0.0212733
64,0.0036442764,0.005157328,"('shy', 'confident')",1.1937027,1.2334061,0.98314756,0.99903226,-1.3660614,-1.3007693,0.2036083,0.2342066,-0.0305983
