,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,male-female
55,1.626017,0.6447374,"('incompetent', 'clever')",0.8520535,1.0748912,-1.6872343,-1.6142735,-2.5831952,-2.5091007,0.23258683,-0.021328263,-0.3119544,-0.4850148,0.1730604
8,-1.5060799,-0.8044006,"('unaffectionate', 'affectionate')",1.0917008,1.3922437,-0.07617836,-0.042012826,-0.23425576,-0.011540942,0.74315643,0.9272177,0.0036686,0.2923014,-0.2886328
70,1.4969543,0.22959328,"('lethargic', 'energetic')",-0.9635842,-1.0624653,-1.0124189,-1.0348632,-1.3092912,-1.531147,1.1606991,0.90287465,-0.1255282,-0.4992015,0.3736733
19,-1.4955381,-0.9632408,"('inhospitable', 'hospitable')",0.08541682,0.100055575,0.25031108,0.2692947,0.41512093,0.38178995,0.005926596,0.21417958,-0.1477525,0.0004158,-0.1481683
7,1.4923627,0.25975242,"('insensitive', 'sensitive')",0.3860908,0.62403816,-0.5502045,-0.63569015,-1.8356556,-1.7417444,1.2044641,0.9518939,0.1394115,-0.10835,0.2477615
46,1.4856744,0.2206198,"('uncompetitive', 'competitive')",-0.46742216,-0.5260225,-1.1329494,-1.1822346,-1.3476416,-1.2542241,0.020640984,-0.3897405,-0.2883395,-0.6263204,0.3379809
45,1.4822162,0.8647692,"('incompetent', 'competent')",0.9127455,0.85002244,-0.45257056,-0.8686843,0.01835746,-0.119967006,0.1817874,-0.14287195,0.4285072,0.1166537,0.3118535
39,1.469513,1.0344162,"('exploitative', 'cooperative')",0.6721104,0.6725907,-0.00373758,0.18001133,-0.7478642,-0.44703782,0.29763693,0.28309137,0.3375317,0.3446144,-0.0070827
62,1.3810327,0.47639954,"('incompetent', 'brilliant')",-0.052152477,0.06151633,-2.3376052,-2.1780572,-0.26908788,-0.16531688,0.38573053,0.39449388,-0.1784165,-0.2821929,0.1037764
18,-1.314089,-0.9262046,"('disagreeable', 'welcoming')",0.35181323,0.6087218,0.14398885,0.46183884,-1.1898218,-0.70831394,-0.42825958,-0.20435676,-0.4872736,-0.1536629,-0.3336107
75,-1.28358,-0.9381762,"('meek', 'impulsive')",-0.73144877,-1.0664376,0.5883672,0.3018058,0.70935065,0.4549414,-0.4845171,-0.60253483,-0.2403656,-0.3700803,0.1297147
27,-1.2717024,-0.9494102,"('hardhearted', 'softhearted')",-0.4471955,-0.29083285,-0.967334,-0.6897509,-0.15013355,-0.09403865,1.3383539,1.401757,-0.2996023,-0.1244551,-0.1751472
30,1.2642581,0.7903338,"('intolerant', 'tolerant')",0.50008565,0.53463256,-1.0579329,-1.082882,-1.0575876,-0.93510234,1.3375399,1.3747554,0.1972726,0.1363475,0.0609251
41,1.2376368,0.96424043,"('unforgiving', 'forgiving')",0.16294132,0.016921204,-0.02469831,-0.0016067773,-1.3443463,-1.0715847,0.30156684,0.24461967,0.0666201,0.030518,0.0361021
15,1.2171047,1.1363268,"('boring', 'funny')",1.1391461,1.0546218,0.6214849,0.57613575,0.36320916,0.3082105,0.5104715,0.47473994,0.7702833,0.7100069,0.0602764
77,-1.1976931,-1.4062215,"('unmotivated', 'motivated')",-1.7864022,-1.4317048,-2.1472485,-2.0150743,-1.8265635,-1.5433712,-1.0978875,-1.0111898,-1.6111589,-1.4815124,-0.1296465
22,1.1882633,0.51177305,"('untrustworthy', 'trustworthy')",0.15936564,-0.05433202,0.21405318,0.21677051,-1.120193,-1.0339422,-0.48233548,-0.7772251,-0.0081693,-0.2273911,0.2192218
52,-1.1758122,-0.59425354,"('irrational', 'rational')",0.1693886,0.29755667,0.22710863,0.4177955,-0.20283984,-0.05137431,-0.71124744,-0.39865607,-0.3386805,-0.0657863,-0.2728942
66,-1.144018,-1.3452297,"('inactive', 'active')",-0.23346588,-0.64266396,1.2459793,1.043879,0.86701035,0.71099305,0.5751967,0.55596,0.2621405,0.0645877,0.1975528
11,1.1342875,0.5708503,"('unhelpful', 'helpful')",-0.54847246,-0.45128646,-1.7630544,-1.4175943,-0.4261623,-0.32153726,2.5360425,2.4108803,0.1865282,0.1582625,0.0282657
47,1.1220038,0.91598296,"('stupid', 'smart')",0.6359978,0.67747176,0.35177976,0.47887698,-0.29714704,-0.1730828,5.4057016,5.4833894,1.4436672,1.4765276,-0.0328604
24,1.1178882,0.6734549,"('dishonest', 'honest')",0.6520382,0.6615342,-1.4338678,-1.4430661,-0.7446802,-0.5853931,1.3679185,1.2762796,0.1918594,0.1165619,0.0752975
87,1.1121546,0.3995847,"('unsuccessful', 'successful')",0.1374021,0.06526399,0.778052,0.8013865,1.1885064,1.1561091,0.76103836,0.64076257,0.7954307,0.6126214,0.1828093
37,1.0913997,0.83553207,"('fake', 'genuine')",1.0590162,1.1190847,-0.357971,-0.19059244,0.122678466,0.2840724,0.76199883,0.7606303,0.5354245,0.5617454,-0.0263209
42,1.0789887,0.89216095,"('unreliable', 'reliable')",1.3741335,1.4597962,1.233402,1.4819751,1.0530792,1.0336695,-2.3554554,-2.3053045,0.4768296,0.5124594,-0.0356298
21,1.0734366,0.1744864,"('immoral', 'moral')",-0.8096328,-0.51560223,-2.1724448,-1.816459,-2.925987,-2.677979,-0.6876375,-0.8368833,-1.1044531,-1.1344873,0.0300342
81,1.0609328,-0.4665827,"('submissive', 'aggressive')",-1.1372082,-1.1421432,-1.6938208,-1.8544643,-0.90146744,-1.2597133,-0.7512722,-0.9369308,-0.6845672,-1.1319668,0.4473996
51,1.0467204,0.042868588,"('uneducated', 'educated')",-0.5221648,-0.49459583,-0.4462526,-0.37289625,-0.84493923,-0.93374306,0.73865575,0.63625085,-0.0055961,-0.2244231,0.218827
20,-1.0436845,-0.9871597,"('rough', 'thoughtful')",-1.5790462,-1.5571159,-1.2583805,-1.2988521,-1.6619304,-1.5657676,0.9948866,0.9054866,-0.9096311,-0.9006818,-0.0089493
61,1.0285197,0.66973054,"('illogical', 'logical')",0.366491,0.43428898,0.0627266,0.044118263,0.3879384,0.666997,0.45614263,0.36843514,0.4603637,0.436714,0.0236497
48,1.0022913,0.39376983,"('unintelligent', 'intelligent')",-0.65283114,-0.43482,-2.0084147,-2.0448892,-2.336698,-2.245096,0.8528156,0.70299584,-0.6285674,-0.725608,0.0970406
74,0.99100864,0.6188251,"('undedicated', 'dedicated')",0.72295797,0.53359395,0.39867628,0.31705457,-0.9042749,-0.8158208,0.46115422,0.3155793,0.3339044,0.1938464,0.140058
2,0.9778421,0.7470515,"('unlikable', 'likable')",0.74175483,0.8619356,0.75066066,0.850842,0.51547533,0.68094516,0.7269638,0.750934,0.7425393,0.7783417,-0.0358024
71,0.9635998,1.2198689,"('diffident', 'self-confident')",1.676057,1.9825417,0.87849396,0.8061296,1.6987737,1.7872887,0.75445664,0.7721824,1.1942762,1.3136023,-0.1193261
67,0.92709196,0.7741422,"('doubtful', 'determined')",0.054586485,0.063961394,-0.14052865,-0.13797395,0.43808234,0.43877435,-0.12232912,-0.20936275,0.2313806,0.1859082,0.0454724
44,-0.89036226,-0.46163905,"('prejudiced', 'unprejudiced')",-0.5088356,-0.5137672,-0.2297911,-0.1365315,1.2107179,1.0778388,-1.5287427,-1.3951625,-0.3894027,-0.2858523,-0.1035504
63,0.8848704,0.13502821,"('unperceptive', 'insightful')",-0.9614792,-1.0236174,0.4869475,0.7686608,-1.4072806,-1.1942551,1.4076802,1.3244711,0.0821477,0.0020575,0.0800902
49,-0.8825409,-0.5559152,"('unable', 'able')",0.034630295,0.13922723,-1.123323,-0.94306976,-0.9350088,-0.8040376,-0.2613979,-0.17130429,-0.633528,-0.4670199,-0.1665081
68,-0.8720529,-0.9265914,"('dependent', 'independent')",-0.7589078,-0.76340854,-1.1143839,-0.8336803,-0.4416893,-0.25515628,-0.461988,-0.5422955,-0.7298044,-0.6642264,-0.065578
38,0.8320957,0.74056923,"('untruthful', 'truthful')",-0.08920273,-0.10437949,0.023375465,-0.057874978,0.69045794,0.7214651,0.35906982,0.45804334,0.3631592,0.3515646,0.0115946
83,0.7882405,0.48984787,"('powerless', 'powerful')",0.6855389,0.55917406,-0.6971803,-0.68748343,-0.6889614,-0.8396701,-0.8002149,-0.9265136,-0.1425154,-0.280929,0.1384136
1,-0.7847567,-0.33920255,"('unfriendly', 'friendly')",0.5596511,0.7614736,0.0900238,0.19565742,-1.1545466,-0.8975952,1.9191142,2.1129208,0.1258971,0.3666508,-0.2407537
4,-0.77059114,-0.31975242,"('disliked', 'liked')",-0.017022029,-0.29162967,1.8349874,1.6589004,1.1189786,0.9702843,-6.196754,-6.2566037,-0.8060802,-0.8477602,0.04168
10,0.73672855,-0.32192072,"('unsympathetic', 'sympathetic')",-0.9389256,-1.0082225,-2.6382663,-2.8950307,-2.1410596,-2.313471,0.19544198,-0.13701218,-0.9572162,-1.3351314,0.3779152
16,-0.58399993,-0.43323642,"('unpopular', 'popular')",-0.23344284,-0.2851169,0.8869101,0.9347758,0.39948493,0.5521906,0.06934985,0.1755104,0.1076604,0.1888247,-0.0811643
54,-0.5774952,-0.5005816,"('incapable', 'capable')",0.5834127,0.78608334,-0.39555204,-0.052274153,-0.41344282,-0.30744496,0.95244277,1.2360384,0.0298731,0.2323642,-0.2024911
3,-0.57147425,-1.0336307,"('repellent', 'pleasant')",-1.8424945,-1.7147316,-1.435675,-1.4385324,-1.0616876,-1.195486,-0.24701054,-0.39621827,-1.0316684,-1.1557198,0.1240514
64,0.43902332,0.04854179,"('shy', 'confident')",-0.17723379,-0.120400235,0.13092023,0.07745369,0.38061774,0.2996012,-6.1263847,-6.3054094,-1.0706115,-1.2000426,0.1294311
59,-0.41345143,-0.062158845,"('foolish', 'wise')",0.6268257,0.5769416,1.3580706,1.497324,-0.079095036,0.072537415,0.24526775,0.37741977,0.3475235,0.4924128,-0.1448893
76,0.41305006,-0.22701961,"('anxious', 'daring')",-0.3491674,-0.48730373,-0.30329958,-0.3716679,-1.128388,-1.2547077,0.5133588,0.34893456,-0.1708892,-0.3983529,0.2274637
82,0.35128224,-0.09325578,"('poor', 'rich')",-0.8543726,-0.43213353,0.013107061,0.0017618239,-1.271985,-1.1238779,6.1391463,6.2544417,0.8754356,0.9213873,-0.0459517
78,-0.32011718,-0.21098943,"('nonresilient', 'resilient')",-0.23620129,0.070634335,-0.25637013,-0.10706219,0.62100744,0.6561034,0.6180254,0.61024684,0.0852689,0.2037866,-0.1185177
40,-0.30601245,-0.23343292,"('stingy', 'generous')",-0.015222309,-0.05300466,-0.83481723,-0.912249,-0.44997662,-0.41315314,-1.4339889,-1.4767376,-0.6080035,-0.6177155,0.009712
86,0.26631197,-0.5972715,"('uninfluential', 'influential')",0.12348232,0.027755458,-1.3475511,-1.6015626,-2.0330667,-2.1972222,0.26928526,-0.06820262,-0.5443077,-0.8873007,0.342993
57,0.25853953,-0.17113829,"('unimaginative', 'imaginative')",0.4910229,0.0969436,-0.7205705,-1.0925713,-1.752192,-1.9674363,-2.072114,-2.443702,-0.7590628,-1.1155808,0.356518
26,-0.24672762,-0.38433367,"('hardhearted', 'benevolent')",1.3887342,1.3964537,1.4885011,1.3629029,0.17961283,0.048014745,1.746915,1.6683176,0.9114071,0.8182711,0.093136
73,0.22294281,0.8664472,"('helpless', 'self-reliant')",0.69703966,0.6106127,1.0782133,1.4523329,1.4445754,1.4620847,-3.081605,-2.8871899,0.0722333,0.3008575,-0.2286242
33,-0.22024626,0.11566516,"('wrong', 'right')",-0.32335085,-0.38537037,0.83185667,0.8561389,0.93428767,0.9670819,-0.26763058,-0.2057389,0.1909833,0.2695553,-0.078572
88,-0.2111994,-0.5668037,"('low', 'eminent')",-1.0536264,-0.97986865,-0.2759055,-0.32675725,-1.1113381,-1.1988674,0.42859614,0.23977351,-0.4446947,-0.5665047,0.12181
17,-0.20118284,-0.3521235,"('nasty', 'nice')",0.27414346,0.14901641,-0.40944153,-0.4622692,-0.70492035,-0.81949776,-0.64933753,-0.5665921,-0.3381478,-0.4102932,0.0721454
72,0.18449089,-0.040370673,"('unambitious', 'ambitious')",0.3373564,0.22306721,-0.6569178,-0.79794246,0.79700273,0.6794695,-0.23527259,-0.29989815,0.0853319,-0.0471349,0.1324668
29,0.17951794,0.76949924,"('unfair', 'fair')",0.9770729,1.0006715,-0.17184114,-0.12593833,-0.42273512,-0.07116547,-0.45580146,-0.562312,0.0212426,0.202151,-0.1809084
50,-0.17930166,0.07812112,"('clumsy', 'skillful')",-0.084565155,0.030559007,2.1453967,2.254919,1.5886418,1.5823225,0.38717127,0.47014114,0.7714686,0.8832126,-0.111744
34,-0.17459938,-0.40697122,"('mean', 'honorable')",-0.46297544,-0.23604006,-0.6185425,-0.5915861,0.45718816,0.44484705,6.060329,6.229931,1.0522799,1.0880361,-0.0357562
28,-0.13891777,-0.47286862,"('disloyal', 'loyal')",-0.034540825,-0.22090605,-0.63945085,-0.91991776,-1.8021156,-1.818178,1.0447006,0.9353086,-0.3140649,-0.4993124,0.1852475
58,0.1149335,-0.3850366,"('undiscriminating', 'discriminating')",-0.028607909,-0.3301805,-0.16825828,-0.48389328,-0.88220453,-0.95770234,-0.03134632,-0.13843101,-0.1990967,-0.4590487,0.259952
84,0.09496545,0.5620376,"('inferior', 'superior')",0.6897489,0.6691575,0.101749316,0.2079426,-0.071754575,0.039450437,0.9273161,0.91297805,0.348405,0.4783133,-0.1299083
9,-0.026965335,0.29409647,"('unaffectionate', 'caring')",0.9063563,1.1396419,-0.016801983,0.032461684,-0.03801775,0.23254296,1.5375261,1.6886814,0.4724195,0.6774849,-0.2050654
