,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,male-female
0,2.1381524,3.7494931,"('unsociable', 'sociable')",0.2223731,0.18198635,-0.42985782,-0.5219622,-1.4192238,-1.6461997,-0.10670061,-0.18030873,0.0809486,0.3166018,-0.2356532
14,2.1265545,3.937324,"('antisocial', 'social')",0.5500303,0.55500895,-0.53738934,-0.87320894,-0.12580171,-0.06661689,-0.26468423,-0.3390839,0.3497419,0.6426846,-0.2929427
25,-2.0689192,-3.232303,"('egoistic', 'altruistic')",0.3915409,0.37026048,0.031047314,0.39750493,-0.6382144,-0.5977628,1.0304366,1.0413284,-0.2508218,-0.4041944,0.1533726
23,2.060016,2.991024,"('insincere', 'sincere')",-0.15580583,-0.64786255,-1.8499953,-2.2435799,-0.9675707,-1.251898,5.9540033,6.02051,1.0081295,0.9736387,0.0344908
65,2.028236,3.7826078,"('insecure', 'secure')",0.7532266,0.55170447,-0.83153164,-1.3986478,-1.4891083,-1.6987197,-0.01767362,0.017145898,0.0886298,0.2508182,-0.1621884
43,2.0279293,2.954551,"('irresponsible', 'responsible')",0.8097973,0.13409513,-1.0294633,-1.7410736,-1.5718355,-2.2736938,1.1802399,0.87669855,0.2833335,-0.0098845,0.293218
46,2.015707,4.621957,"('uncompetitive', 'competitive')",-0.4957516,-0.7237459,-0.9397508,-1.5464578,-1.2573373,-1.8479667,-0.22989085,-0.65560955,-0.1814047,-0.0303646,-0.1510401
13,1.9628304,2.7273417,"('impolite', 'polite')",-0.24488986,-0.52397126,-1.6221789,-2.3967254,-1.000941,-1.3813088,-0.24795604,-0.32731134,-0.2306271,-0.380395,0.1497679
70,1.8922908,4.4590626,"('lethargic', 'energetic')",-0.8496438,-0.9076992,-0.76314735,-0.9752171,-1.3611156,-1.60706,1.2175099,1.1751051,0.0271788,0.4288383,-0.4016595
45,1.8828812,2.7059946,"('incompetent', 'competent')",1.0635118,0.92965966,-0.37231338,-0.34234005,0.048717428,-0.07690978,0.033513635,-0.12992671,0.5312621,0.6172956,-0.0860335
12,1.844276,2.0258312,"('unsupportive', 'supportive')",0.790912,0.33601132,0.20026207,-0.12990369,0.49749303,0.13916034,-1.3232921,-1.53414,0.4019301,0.1673918,0.2345383
75,-1.8435357,-2.6919942,"('meek', 'impulsive')",-0.9478851,-0.75894064,0.52222425,0.9597635,0.6263648,0.9265362,-0.39161253,-0.33393353,-0.4068889,-0.3797137,-0.0271752
7,1.8243015,3.949507,"('insensitive', 'sensitive')",0.5474241,0.36212388,-0.3245125,-0.5510727,-1.8800058,-1.981626,1.378331,1.2551247,0.3091076,0.6068113,-0.2977037
62,1.8103868,3.977873,"('incompetent', 'brilliant')",0.11698772,-0.13041802,-2.1482544,-2.6306598,-0.26568136,-0.5868603,0.32109258,0.28306288,-0.0330937,0.1825996,-0.2156933
53,-1.7407688,-1.8555125,"('uncreative', 'creative')",-0.3895359,-0.40619677,-0.12732346,-0.1834589,-1.7580479,-1.8026539,0.5965638,0.6669215,-0.6838224,-0.71618,0.0323576
39,1.7066438,2.5837219,"('exploitative', 'cooperative')",0.6552958,0.5771691,0.06983098,-0.4413679,-0.7587912,-0.9635069,0.5337637,0.54511905,0.4413486,0.4602271,-0.0188785
19,-1.67797,-2.9305813,"('inhospitable', 'hospitable')",-0.08356906,0.020975664,0.087632306,0.346565,0.26862025,0.26684245,-0.13759232,-0.0842433,-0.3085758,-0.4760883,0.1675125
8,-1.6344587,-2.8971205,"('unaffectionate', 'affectionate')",1.1587912,0.83142024,-0.011793211,0.26307443,-0.100380875,-0.20688942,0.97641206,1.0431489,0.0777141,-0.1932733,0.2709874
32,1.5952005,2.5300446,"('unkind', 'kind')",0.69526887,0.19803472,0.3405037,-0.12902683,-1.5458212,-1.9373614,1.0556151,0.8753618,0.4281534,0.3074106,0.1207428
66,-1.5783454,-1.5535547,"('inactive', 'active')",-0.536286,-0.47506133,1.0285132,1.0556629,0.6947174,1.1176571,0.44920474,0.36651102,0.0115608,0.102243,-0.0906822
22,1.5522009,1.7504385,"('untrustworthy', 'trustworthy')",0.34788,0.095944546,0.3695593,-0.56586576,-0.9418185,-1.5930485,-0.1734975,-0.2611926,0.2308649,-0.1147448,0.3456097
81,1.4470233,4.686324,"('submissive', 'aggressive')",-1.0932757,-1.0345358,-1.6107846,-1.590586,-0.90981585,-0.79098916,-0.99581695,-0.88985693,-0.632534,0.0760712,-0.7086052
87,1.4447925,2.4157145,"('unsuccessful', 'successful')",0.13177115,0.029527474,0.91689724,0.35959926,1.284213,1.1518587,0.9120404,0.5509907,0.9379428,0.9015381,0.0364047
41,1.3838043,0.9666664,"('unforgiving', 'forgiving')",0.32521176,0.4108969,-0.024305634,-0.11257221,-1.2713405,-1.735829,0.2325392,0.1649462,0.1291818,-0.0611784,0.1903602
52,-1.3399614,-3.0479236,"('irrational', 'rational')",0.18997101,0.1813497,0.1109218,0.58904016,-0.23767583,0.07328717,-0.47863176,-0.5290402,-0.3510752,-0.5466573,0.1955821
21,1.3016838,2.971552,"('immoral', 'moral')",-0.6066292,-1.0426048,-2.0153444,-2.7347322,-2.8167288,-3.2538748,-0.7432823,-0.9034292,-0.9760602,-0.9926178,0.0165576
48,1.2863277,2.0617409,"('unintelligent', 'intelligent')",-0.57606816,-0.6673196,-2.0402732,-2.1163468,-2.3974388,-2.6102443,0.40183723,0.3507694,-0.665123,-0.5962801,-0.0688429
30,1.2825124,1.8796865,"('intolerant', 'tolerant')",0.3908967,0.4281933,-1.2133858,-1.2932001,-1.2661368,-1.5960692,1.1011561,1.0869057,0.0590085,0.1011032,-0.0420947
10,1.2581189,4.015248,"('unsympathetic', 'sympathetic')",-0.9333738,-0.83266276,-2.6358385,-2.6273804,-2.3204427,-2.3525448,-0.098876014,0.034800068,-0.9460824,-0.352508,-0.5935744
74,1.2220962,1.9395454,"('undedicated', 'dedicated')",0.8168368,0.8421004,0.31647402,0.02649106,-0.98224556,-1.4621706,0.38747528,0.24356243,0.3521273,0.3179058,0.0342215
37,1.2159996,1.3262683,"('fake', 'genuine')",1.1380849,0.98651856,-0.18210405,-0.5292514,0.18543923,-0.11991096,0.8110842,0.7610062,0.6337008,0.4849261,0.1487747
4,-1.2010926,-2.6017156,"('disliked', 'liked')",-0.25325307,-0.044612885,1.6366386,1.812887,1.1480378,0.9795492,-6.4169307,-6.757654,-1.01732,-1.3223093,0.3049893
63,1.1732274,2.657749,"('unperceptive', 'insightful')",-0.85820335,-0.89043236,0.54176986,0.10623385,-1.4456302,-2.0559154,1.1681707,0.8620976,0.1158669,0.1359465,-0.0200796
11,1.1292915,1.9460014,"('unhelpful', 'helpful')",-0.5152567,-0.9115821,-1.6785342,-2.034507,-0.45977604,-0.7890932,2.074247,1.957143,0.1099943,0.0335924,0.0764019
24,1.1282364,1.6506056,"('dishonest', 'honest')",0.7471635,0.52832586,-1.6759254,-1.7974042,-0.8283564,-1.1551695,1.0847903,1.1421623,0.0911817,0.073704,0.0174777
61,1.0989273,1.4365791,"('illogical', 'logical')",0.41730297,0.22687402,-0.09375571,-0.33100647,0.4113367,0.12735923,0.40093657,0.3312997,0.4469495,0.3582211,0.0887284
1,-1.065223,-2.2800157,"('unfriendly', 'friendly')",0.6969462,0.6092086,-0.06438385,0.30372775,-1.2507473,-1.3345436,1.8049519,1.7404785,0.0243088,-0.1922289,0.2165377
15,1.0284549,0.028566785,"('boring', 'funny')",0.94711024,1.0577228,0.6297389,0.7305678,0.19515562,0.23122716,0.5272811,0.59393716,0.6655482,0.5284044,0.1371438
44,-1.027169,-1.4450684,"('prejudiced', 'unprejudiced')",-0.48693815,-0.7096199,-0.05776606,-0.383074,1.1453562,1.0476571,-1.3870466,-1.4121851,-0.3627127,-0.5804581,0.2177454
27,-1.0154985,-1.1293399,"('hardhearted', 'softhearted')",-0.4218943,-0.5359381,-0.66511506,-0.61077636,-0.105894394,-0.14545141,1.3282287,1.2423247,-0.1760347,-0.2358362,0.0598015
18,-1.0124892,-1.3390064,"('disagreeable', 'welcoming')",0.524021,0.25156122,-0.10581553,-0.207156,-1.1026082,-1.4254144,-0.4137191,-0.45234558,-0.4221222,-0.6344722,0.21235
47,0.9900907,0.72236645,"('stupid', 'smart')",0.7818459,0.5769143,0.4696879,0.2188912,-0.24047317,-0.34522521,5.1211715,5.2705674,1.4244646,1.2887029,0.1357617
51,0.9557541,2.1972225,"('uneducated', 'educated')",-0.5459355,-0.57001346,-0.51529413,-0.64611036,-0.83170855,-0.87493867,0.5725002,0.4959532,-0.0729368,0.1204226,-0.1933594
42,0.9444473,1.6519595,"('unreliable', 'reliable')",1.3410654,1.1501116,1.1987486,0.87122,0.85799843,0.46586686,-2.5954635,-2.623576,0.3493593,0.3031165,0.0462428
49,-0.913858,-0.7545783,"('unable', 'able')",-0.051615417,-0.09613271,-1.4124167,-1.5865213,-1.0243559,-1.1018345,-0.48507038,-0.44940093,-0.7774633,-0.7976935,0.0202302
59,-0.8935253,-2.1810918,"('foolish', 'wise')",0.5495323,0.45985734,1.1529741,1.5175139,-0.31178477,-0.27001956,0.038876086,0.026696771,0.1072145,-0.0894087,0.1966232
16,-0.88296956,-1.6826985,"('unpopular', 'popular')",-0.5011996,-0.6481401,0.54799926,0.22161642,0.1890676,0.023188733,-0.13163264,-0.47644413,-0.155747,-0.5124955,0.3567485
68,-0.84432524,-0.2586835,"('dependent', 'independent')",-0.9498157,-0.96762854,-1.3056,-1.6212188,-0.4649095,-0.6497587,-0.70182395,-0.8476247,-0.8532949,-0.8689829,0.015688
77,-0.8193265,0.63882995,"('unmotivated', 'motivated')",-1.5794344,-1.760527,-2.205364,-2.6258569,-1.6580268,-2.027961,-1.1230142,-1.2719321,-1.4770332,-1.4094893,-0.0675439
83,0.80898017,1.6381137,"('powerless', 'powerful')",0.4690148,0.38717705,-0.7764027,-0.5393897,-0.8617848,-0.8157164,-0.7595809,-0.7491149,-0.2239547,-0.0157861,-0.2081686
20,-0.74076355,-0.2758463,"('rough', 'thoughtful')",-1.4244729,-1.4328412,-1.0917673,-1.0731083,-1.6372675,-1.701064,0.83131635,0.89153755,-0.812591,-0.7182645,-0.0943265
38,0.69992536,0.45880514,"('untruthful', 'truthful')",-0.09989755,-0.3107674,-0.091753826,-0.106941074,0.71648383,0.56024396,0.089954406,-0.009051204,0.2629424,0.1184579,0.1444845
2,0.6972938,0.15103322,"('unlikable', 'likable')",0.905766,0.41800973,0.6777818,0.25624576,0.5821529,0.0049986225,0.4647745,0.34590065,0.6655538,0.2352376,0.4303162
76,0.67672074,2.280674,"('anxious', 'daring')",-0.37329614,-0.2863554,-0.20928484,-0.6509462,-1.2038089,-1.1930795,0.25284567,0.27586803,-0.1713647,0.0852322,-0.2565969
54,-0.63571674,-0.33931077,"('incapable', 'capable')",0.7233473,0.56196725,-0.2994722,-0.4748289,-0.58268476,-0.5173942,0.94678485,1.14871,0.0304517,0.0758287,-0.045377
71,0.6328649,-0.16172448,"('diffident', 'self-confident')",1.7386035,1.355349,0.6635727,0.71451235,1.5344415,1.2965044,0.42399076,0.34900808,0.9986947,0.7107299,0.2879648
57,0.5476162,1.7028584,"('unimaginative', 'imaginative')",0.4152723,0.5867354,-0.53420883,-0.45576042,-1.7833892,-1.9070853,-2.0930507,-2.1997902,-0.6895521,-0.4546084,-0.2349437
88,-0.45139545,0.13828015,"('low', 'eminent')",-1.0929608,-1.0292805,-0.5791015,-0.40167052,-1.2052331,-1.3714466,0.17826238,0.18477076,-0.6300857,-0.4958694,-0.1342163
34,-0.4277427,-0.3474034,"('mean', 'honorable')",-0.424697,-0.6361426,-0.8164465,-0.8210965,0.39873853,0.3699665,5.6877666,5.602693,0.8835238,0.8336035,0.0499203
33,-0.41623995,-1.2365049,"('wrong', 'right')",-0.414804,-0.6693631,0.680534,0.4609058,0.84178555,0.690254,-0.33611032,-0.48333445,0.0710331,-0.2476085,0.3186416
72,0.4111573,1.4207579,"('unambitious', 'ambitious')",0.57667035,0.5837499,-0.54782426,-0.5885441,0.9413016,1.032961,0.009955626,0.12780634,0.2782521,0.5153462,-0.2370941
73,0.3603558,-0.42247218,"('helpless', 'self-reliant')",0.65930897,0.71006435,1.2245778,1.1971599,1.4737552,1.1393162,-2.6431372,-2.9468446,0.2149722,-0.0645553,0.2795275
50,-0.3496735,-1.0222874,"('clumsy', 'skillful')",-0.20143832,-0.305813,2.1166308,1.9587638,1.5761323,1.4445562,0.14757232,-0.06558615,0.6578447,0.4019267,0.255918
17,-0.346304,-0.036588673,"('nasty', 'nice')",0.29094976,0.5545672,-0.37801334,0.040648814,-0.8899734,-0.5624231,-0.62094754,-0.39624694,-0.3888577,-0.0800085,-0.3088492
58,0.3276498,0.7256706,"('undiscriminating', 'discriminating')",0.0734586,0.2428563,0.060074724,0.31568533,-0.7458519,-0.7996654,0.18603307,0.028135747,-0.0197271,0.1025365,-0.1222636
67,0.3211085,0.4731028,"('doubtful', 'determined')",-0.07730245,-0.09326315,-0.4487391,-0.2067271,0.18511724,0.4570716,-0.57895863,-0.42066514,-0.1197549,0.0419038,-0.1616587
86,0.31097323,2.1182148,"('uninfluential', 'influential')",-0.13214742,-0.33335078,-1.6144719,-1.4110367,-2.168754,-2.182184,0.06694094,0.024994723,-0.7074918,-0.3566724,-0.3508194
3,-0.30034187,0.9554328,"('repellent', 'pleasant')",-1.6702696,-1.6564354,-1.4224883,-1.7541583,-0.97415465,-0.88032144,0.004234926,0.14811274,-0.8726039,-0.6374739,-0.23513
9,-0.22986773,-0.84163725,"('unaffectionate', 'caring')",0.92428356,0.6143583,-0.12560424,-0.24083649,-0.1114848,-0.2870782,1.4664583,1.4704185,0.384757,0.143045,0.241712
64,0.22030115,1.1094928,"('shy', 'confident')",-0.25623634,-0.5955412,-0.15778366,-0.59217376,0.20368718,-0.13681647,-6.284225,-6.405256,-1.2548513,-1.3240589,0.0692076
78,0.21462113,0.6059333,"('nonresilient', 'resilient')",-0.11670726,-0.4941261,-0.09140597,-0.4352495,0.77131456,0.4800976,0.43990412,0.0064343456,0.2435453,0.0326179,0.2109274
82,0.17209426,0.6158924,"('poor', 'rich')",-0.6932281,-0.64497924,-0.16188233,0.062314995,-1.300487,-1.2921497,6.0572915,6.1281357,0.8147576,0.9738428,-0.1590852
26,-0.11656742,-0.4819772,"('hardhearted', 'benevolent')",1.5858934,1.7670791,1.5895467,2.4126716,0.1994605,0.5891709,1.7305539,1.8438569,0.9977774,1.2261602,-0.2283828
84,-0.08951639,-0.17865309,"('inferior', 'superior')",0.5795856,0.5349172,-0.22267832,-0.4722764,-0.42966425,-0.5762143,0.66911453,0.5119337,0.1013682,-0.0360586,0.1374268
40,-0.06580086,0.051281955,"('stingy', 'generous')",0.008676013,0.03966805,-0.8031456,-0.44250765,-0.41229054,-0.4570126,-1.43549,-1.6774318,-0.5416102,-0.4972004,-0.0444098
28,-0.037137724,0.6093168,"('disloyal', 'loyal')",-0.089001924,0.084901154,-0.7431345,-0.40136948,-1.7950572,-1.838848,0.8376805,0.9494056,-0.3653302,-0.1193188,-0.2460114
29,-0.031133229,-0.92686284,"('unfair', 'fair')",1.0646726,0.9646365,-0.28936565,-0.29301256,-0.46739465,-0.4829211,-0.34854102,-0.3447923,-0.0143524,-0.2165905,0.2022381
