,parker_male,parker_female,tuple,hannifin_male,hannifin_female,corp_male,corp_female,average_male,average_female,male-female
0,3.482221,3.5575259,"('unsociable', 'sociable')",-0.34646207,-0.17449601,0.24279745,0.739952,1.1261854,1.3743273,-0.2481419
80,3.425132,3.2994032,"('dominated', 'dominating')",0.3126935,0.28216094,-0.692582,-0.12017105,1.0150812,1.1537977,-0.1387165
23,3.4026673,3.4412022,"('insincere', 'sincere')",-0.8410565,-0.74246454,6.281342,6.431582,2.9476509,3.0434399,-0.095789
14,3.3993247,3.48042,"('antisocial', 'social')",0.8364058,0.88946223,0.3713704,0.7987935,1.5357003,1.722892,-0.1871917
76,3.2629576,3.1037734,"('anxious', 'daring')",0.49858612,0.49574164,0.20464253,0.718165,1.3220621,1.4392266,-0.1171645
59,-3.1435478,-3.0341077,"('foolish', 'wise')",-0.062483113,-0.04355781,-0.42275584,-0.83249456,-1.2095955,-1.3033867,0.0937912
56,3.0178893,3.1734307,"('impractical', 'practical')",-0.17626938,0.0008042604,-0.87526244,-0.31359643,0.6554525,0.9535461,-0.2980936
21,2.9936423,3.2075956,"('immoral', 'moral')",-0.121752396,0.0597985,-0.03369251,0.69119203,0.9460657,1.3195287,-0.373463
4,-2.9883041,-2.97201,"('disliked', 'liked')",-0.30776644,-0.3978972,-8.200048,-8.2408085,-3.8320395,-3.8702386,0.0381991
65,2.9717937,2.950623,"('insecure', 'secure')",0.67237496,0.7539403,0.32469925,0.88350064,1.3229559,1.5293547,-0.2063988
70,2.9217312,2.991232,"('lethargic', 'energetic')",0.05294858,0.18243608,0.5782131,1.1989259,1.1842976,1.4575313,-0.2732337
8,-2.7927763,-2.8766568,"('unaffectionate', 'affectionate')",-1.6677461,-1.7512591,0.6333814,0.08065767,-1.2757138,-1.5157528,0.240039
51,2.6779404,2.7280283,"('uneducated', 'educated')",-0.33254817,-0.10452164,0.45040333,0.76459014,0.9319318,1.1293656,-0.1974338
13,2.5641577,2.6948333,"('impolite', 'polite')",-0.272219,0.06828769,-0.31345978,0.064617336,0.659493,0.9425794,-0.2830864
16,-2.54869,-2.5073469,"('unpopular', 'popular')",-0.8983049,-0.8774748,-0.23530611,-0.43387565,-1.2274337,-1.2728991,0.0454654
19,-2.4710765,-2.3334696,"('inhospitable', 'hospitable')",-0.820468,-0.7647251,-0.7946012,-0.85800713,-1.3620485,-1.3187339,-0.0433146
7,2.417337,2.4694655,"('insensitive', 'sensitive')",-0.47301617,-0.37007132,0.9482681,1.2340102,0.9641963,1.1111348,-0.1469385
44,-2.2320335,-2.3391948,"('prejudiced', 'unprejudiced')",0.50874907,0.21651398,-1.6197991,-1.8160067,-1.1143612,-1.3128959,0.1985347
86,2.2130926,2.193949,"('uninfluential', 'influential')",-1.3725499,-1.2629267,-0.1579028,0.3318131,0.2275466,0.4209451,-0.1933985
33,-2.1537552,-2.1793098,"('wrong', 'right')",0.29471663,0.26856565,-0.83409244,-1.0821308,-0.8977103,-0.997625,0.0999147
30,2.0142596,2.1176367,"('intolerant', 'tolerant')",0.3543672,0.5181529,0.8868001,1.0148445,1.0851423,1.2168781,-0.1317358
3,1.9788762,2.1368928,"('repellent', 'pleasant')",-0.48205736,-0.3127275,1.2413723,1.5964938,0.9127304,1.1402197,-0.2274893
45,1.9554108,1.9928086,"('incompetent', 'competent')",-0.01844922,0.13829987,0.11520708,0.4815803,0.6840563,0.8708963,-0.18684
73,-1.8875391,-1.809572,"('helpless', 'self-reliant')",0.71165144,0.6692502,-3.3150456,-3.4172888,-1.4969778,-1.5192035,0.0222257
57,1.7587335,1.7394847,"('unimaginative', 'imaginative')",-0.15450016,-0.29154125,-2.75707,-2.4167154,-0.3842789,-0.322924,-0.0613549
43,1.7114948,1.7217497,"('irresponsible', 'responsible')",-0.54953504,-0.4790605,0.5535362,0.93246573,0.571832,0.7250516,-0.1532196
39,1.6956764,1.6110389,"('exploitative', 'cooperative')",0.6514393,0.52800506,0.5139351,0.44009823,0.9536836,0.8597141,0.0939695
22,1.64833,1.708729,"('untrustworthy', 'trustworthy')",0.26732424,0.3262266,-0.5230886,-0.17225745,0.4641885,0.6208994,-0.1567109
28,1.5636288,1.4856238,"('disloyal', 'loyal')",-0.43902093,-0.5629459,1.0908173,1.1522615,0.738475,0.6916465,0.0468285
66,-1.5614588,-1.5472138,"('inactive', 'active')",0.024850368,-0.30281803,0.3361982,0.1155205,-0.4001367,-0.5781705,0.1780338
1,-1.5530506,-1.4729475,"('unfriendly', 'friendly')",-2.0731692,-2.0423493,0.784707,0.26844135,-0.9471709,-1.0822852,0.1351143
63,1.5078344,1.6287394,"('unperceptive', 'insightful')",-1.6317066,-1.4439162,0.67012537,1.096749,0.1820844,0.4271907,-0.2451063
78,1.471066,1.6020682,"('nonresilient', 'resilient')",-1.067304,-0.98812515,0.5551128,0.77207714,0.3196249,0.4620067,-0.1423818
48,1.4678435,1.5192488,"('unintelligent', 'intelligent')",-0.6108315,-0.4921378,0.5952248,0.8769868,0.484079,0.6346993,-0.1506203
25,-1.4154204,-1.4555848,"('egoistic', 'altruistic')",-0.48107356,-0.46342835,1.1382549,0.82713115,-0.2527463,-0.3639607,0.1112144
37,1.4044554,1.3898721,"('fake', 'genuine')",0.55881757,0.5590844,0.41088384,0.29794523,0.7913857,0.7489673,0.0424184
29,-1.3979346,-1.4273268,"('unfair', 'fair')",-0.5401675,-0.56593776,-0.4423361,-0.54824924,-0.7934794,-0.8471713,0.0536919
12,1.3712842,1.4887071,"('unsupportive', 'supportive')",-0.58360577,-0.432097,-2.0408714,-1.6460431,-0.417731,-0.1964777,-0.2212533
50,-1.3654952,-1.1621584,"('clumsy', 'skillful')",0.039616033,0.15392612,0.13873184,0.17619775,-0.3957158,-0.2773448,-0.118371
11,1.2846389,1.4196163,"('unhelpful', 'helpful')",-0.60525674,-0.50942445,1.575299,1.8078393,0.7515604,0.9060104,-0.15445
74,1.242659,1.1589891,"('undedicated', 'dedicated')",-0.544209,-0.48092988,-0.21338652,-0.0218249,0.1616878,0.2187448,-0.057057
72,1.2312936,1.1835129,"('unambitious', 'ambitious')",-0.6896369,-0.650733,-0.27788112,-0.09789023,0.0879252,0.1449632,-0.057038
32,1.1628181,1.3469447,"('unkind', 'kind')",-0.89846635,-0.74007905,0.79734755,0.91356003,0.3538998,0.5068086,-0.1529088
87,1.1513345,1.3401638,"('unsuccessful', 'successful')",0.44057766,0.37440652,0.9888005,1.2160795,0.8602376,0.9768833,-0.1166457
20,1.1119862,1.0032272,"('rough', 'thoughtful')",0.15251045,0.045572814,1.0355146,0.9444901,0.7666704,0.66443,0.1022404
18,-1.1095471,-1.0054293,"('disagreeable', 'welcoming')",-0.20746033,-0.08572225,-0.62138516,-0.6574397,-0.6461309,-0.5828637,-0.0632672
77,1.0947694,1.3321452,"('unmotivated', 'motivated')",-0.7760534,-0.6492603,-0.9713047,-0.4935239,-0.2175296,0.0631203,-0.2806499
38,-1.0630329,-0.9553081,"('untruthful', 'truthful')",-0.92710817,-0.8614762,-0.79273,-0.89140755,-0.9276237,-0.9027306,-0.0248931
82,1.0248183,1.1099939,"('poor', 'rich')",-0.38151434,-0.3156001,6.333604,6.47278,2.3256359,2.4223914,-0.0967555
71,-0.9836204,-1.0012367,"('diffident', 'self-confident')",-0.6224048,-0.7919316,-0.07243474,-0.22931612,-0.5594867,-0.6741614,0.1146747
24,0.9534356,1.0018884,"('dishonest', 'honest')",-0.544086,-0.42587927,0.44059455,0.54063016,0.2833147,0.3722131,-0.0888984
17,-0.8785458,-0.70997214,"('nasty', 'nice')",-0.10358803,-0.049193293,-0.8232232,-0.90940434,-0.6017857,-0.5561899,-0.0455958
42,0.8745531,0.8885118,"('unreliable', 'reliable')",0.55723345,0.73941815,-3.2224123,-2.7052612,-0.5968753,-0.3591104,-0.2377649
9,-0.7947682,-0.77409214,"('unaffectionate', 'caring')",-1.9650446,-1.9223065,1.1948498,0.9537702,-0.5216543,-0.5808762,0.0592219
83,0.72703147,0.71054476,"('powerless', 'powerful')",-0.19622673,-0.28942394,-1.0095173,-0.86584276,-0.1595709,-0.1482406,-0.0113303
27,-0.6717703,-0.72810704,"('hardhearted', 'softhearted')",-0.3254147,-0.28185296,1.524963,1.2188758,0.175926,0.0696386,0.1062874
67,0.6322682,0.6406608,"('doubtful', 'determined')",0.0039594546,0.19636929,-0.8461086,-0.85444343,-0.0699603,-0.0058044,-0.0641559
41,0.6121984,0.62672365,"('unforgiving', 'forgiving')",-0.5286288,-0.4162068,-0.17227457,-0.2800818,-0.0295683,-0.0231883,-0.00638
53,0.55922574,0.44134155,"('uncreative', 'creative')",-2.1079452,-2.1089025,0.34043935,0.21974884,-0.40276,-0.482604,0.079844
84,0.5507997,0.45365745,"('inferior', 'superior')",0.32299817,0.15118913,0.83120775,0.7819305,0.5683352,0.4622591,0.1060761
68,0.43300438,0.43500128,"('dependent', 'independent')",-0.3205113,-0.2667156,-0.7173284,-0.5354163,-0.2016118,-0.1223769,-0.0792349
26,-0.41304278,-0.5060154,"('hardhearted', 'benevolent')",0.28834847,0.1409387,1.5798814,1.1248478,0.4850624,0.253257,0.2318054
15,-0.4010166,-0.5279082,"('boring', 'funny')",0.23098177,0.15815699,-0.35825107,-0.53316313,-0.1760953,-0.3009714,0.1248761
88,0.38073927,0.54047704,"('low', 'eminent')",-0.7544727,-0.7728458,-0.44756752,-0.28609893,-0.273767,-0.1728226,-0.1009444
2,0.2269783,0.3647491,"('unlikable', 'likable')",0.15749702,0.25314423,0.2364271,0.2045175,0.2069675,0.2741369,-0.0671694
49,0.21691614,0.3040412,"('unable', 'able')",-0.19490723,-0.2682543,-0.20251517,-0.0076713525,-0.0601688,0.0093718,-0.0695406
58,-0.20324786,-0.33527732,"('undiscriminating', 'discriminating')",-0.7623568,-0.9957717,0.22216938,0.041279934,-0.2478118,-0.429923,0.1821112
61,-0.12870683,-0.0044750646,"('illogical', 'logical')",-1.0990564,-1.0613757,0.6639712,0.7892055,-0.1879307,-0.0922151,-0.0957156
47,0.11716834,0.26013535,"('stupid', 'smart')",0.09007855,0.08472946,5.3174305,5.1676583,1.8415591,1.8375077,0.0040514
40,0.11209682,-0.030093156,"('stingy', 'generous')",-0.057248283,0.013359837,-2.131027,-2.1552305,-0.6920595,-0.723988,0.0319285
64,0.101122774,0.21607225,"('shy', 'confident')",0.10674401,0.18617205,-6.502203,-6.020854,-2.0981121,-1.87287,-0.2252421
34,0.029763468,0.018508725,"('mean', 'honorable')",0.058749728,-0.08365486,5.6543884,5.5778885,1.9143006,1.8375808,0.0767198
54,0.011119962,0.10294323,"('incapable', 'capable')",-0.4530772,-0.5872137,0.8098391,0.71642125,0.1226273,0.0773836,0.0452437
