,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,male-female
79,0.87506115,1.0711075,"('wavering', 'unwavering')",-0.6224596,-0.56776917,-0.27775857,-0.44446534,-0.0083857,0.0196243,-0.02801
46,-0.850594,-0.62955743,"('uncompetitive', 'competitive')",-0.23518535,0.14485769,-1.0581597,-0.98557734,-0.7146463,-0.4900924,-0.2245539
42,0.844053,1.0656803,"('unreliable', 'reliable')",-0.025143027,0.2623838,-2.6586118,-2.3804905,-0.613234,-0.3508088,-0.2624252
85,0.83405125,0.6950926,"('insignificant', 'prestigious')",-0.13139434,-0.39779168,-0.89035213,-1.0359246,-0.0625651,-0.2462079,0.1836428
18,0.7426589,0.7742033,"('disagreeable', 'welcoming')",0.18264896,0.36166924,-0.892351,-0.719604,0.0109856,0.1387562,-0.1277706
13,-0.7018527,-0.8159101,"('impolite', 'polite')",0.17224102,0.32003123,-0.3064754,0.03296127,-0.2786957,-0.1543059,-0.1243898
14,-0.6758046,-0.7371803,"('antisocial', 'social')",0.051510762,0.27009186,-0.43758687,-0.32072276,-0.3539602,-0.2626037,-0.0913565
9,0.67088073,0.27297407,"('unaffectionate', 'caring')",0.60177976,0.29968414,0.7420382,0.6430959,0.6715662,0.4052513,0.2663149
75,0.65226257,0.8357874,"('meek', 'impulsive')",-0.07067703,-0.097958125,-0.31903258,-0.3861814,0.0875176,0.117216,-0.0296984
74,0.64521563,0.9483655,"('undedicated', 'dedicated')",-0.22954392,0.23884459,0.023132037,0.098516226,0.1462679,0.4285754,-0.2823075
19,0.640893,0.68353254,"('inhospitable', 'hospitable')",-0.22090317,-0.22810963,-0.08416204,-0.13945371,0.1119426,0.1053231,0.0066195
65,-0.63168687,-0.5107511,"('insecure', 'secure')",-0.62897927,-0.41475925,0.08992068,0.34873155,-0.3902485,-0.1922596,-0.1979889
39,0.6192588,0.45710525,"('exploitative', 'cooperative')",0.28434467,0.30927253,0.38515422,0.5881632,0.4295859,0.4515137,-0.0219278
15,0.5686135,0.18439333,"('boring', 'funny')",0.9436577,0.72382075,0.69657296,0.8981084,0.7362814,0.6021075,0.1341739
72,0.56557566,0.5740109,"('unambitious', 'ambitious')",0.32796332,0.5176828,-0.487265,-0.40545148,0.1354247,0.2287474,-0.0933227
87,-0.54896766,-0.37457016,"('unsuccessful', 'successful')",-0.32155332,0.06548625,-0.19047745,0.05964787,-0.3536661,-0.0831453,-0.2705208
2,0.53895587,0.712967,"('unlikable', 'likable')",0.8289835,1.1535869,0.7452093,1.0194364,0.7043829,0.9619967,-0.2576138
12,0.52958053,0.7326503,"('unsupportive', 'supportive')",-0.28149146,0.008646616,-2.282258,-2.1102097,-0.6780563,-0.4563043,-0.221752
52,0.52569574,0.20448369,"('irrational', 'rational')",-0.22953029,-0.6709194,-0.30537614,-0.56564134,-0.0030702,-0.3440257,0.3409555
69,0.5013289,0.5235239,"('lazy', 'industrious')",0.5797889,0.4495564,-1.0738684,-1.0604728,0.0024165,-0.0291308,0.0315473
71,0.4934718,0.60037017,"('diffident', 'self-confident')",0.5118324,0.7486868,-0.16020304,0.058684476,0.2817004,0.4692471,-0.1875467
23,-0.47165117,-0.521209,"('insincere', 'sincere')",-0.3947049,-0.135096,5.587931,5.76864,1.5738584,1.7041117,-0.1302533
56,0.4711095,0.7629742,"('impractical', 'practical')",0.63172144,1.1830096,-0.1657336,0.27502015,0.3123658,0.7403347,-0.4279689
51,0.45285454,0.649435,"('uneducated', 'educated')",-0.029385619,0.31639555,0.8281297,1.0052766,0.4171995,0.6570357,-0.2398362
60,-0.44809604,-0.2583865,"('inefficient', 'efficient')",0.34834534,0.9715853,-0.34880412,0.25772896,-0.1495183,0.3236426,-0.4731609
62,-0.44640374,-0.052327372,"('incompetent', 'brilliant')",-0.13905075,0.54287803,-0.42697954,0.14388084,-0.337478,0.2114772,-0.5489552
76,0.44272035,0.44449523,"('anxious', 'daring')",-0.0043986123,0.20161916,0.31456196,0.45470893,0.2509612,0.3669411,-0.1159799
31,-0.43777993,-0.13834094,"('evil', 'good')",-0.42373377,-0.4413219,-1.2027353,-1.2352583,-0.688083,-0.6049737,-0.0831093
53,-0.43299872,-0.42777476,"('uncreative', 'creative')",-0.96670896,-0.9925393,0.78545606,0.653666,-0.2047505,-0.2555494,0.0507989
64,0.4302613,0.4678313,"('shy', 'confident')",-0.41546735,-0.21225554,-6.17384,-5.7337465,-2.0530154,-1.826057,-0.2269584
81,0.42518425,0.39680457,"('submissive', 'aggressive')",0.5280387,0.71673435,-0.6839558,-0.38505322,0.0897557,0.2428286,-0.1530729
84,0.39838544,0.28896487,"('inferior', 'superior')",0.21483469,0.12026053,0.39881775,0.45477125,0.337346,0.2879989,0.0493471
5,0.3936438,0.35298052,"('distant', 'outgoing')",0.33143416,0.13407376,-0.6847007,-0.6763625,0.0134591,-0.0631027,0.0765618
57,-0.3932927,-0.36419868,"('unimaginative', 'imaginative')",-1.0084199,-0.9066396,-3.3312845,-3.3765085,-1.5776656,-1.5491155,-0.0285501
6,0.37594327,0.25458115,"('distant', 'open')",0.25859857,-0.06821541,-0.38184464,-0.5583788,0.0842324,-0.1240044,0.2082368
34,-0.373757,-0.37127924,"('mean', 'honorable')",-0.19128084,-0.100623615,5.18328,5.271705,1.5394141,1.5999341,-0.06052
38,0.37084612,0.46464732,"('untruthful', 'truthful')",0.086760476,0.33077192,0.0053682886,0.07162894,0.154325,0.289016,-0.134691
48,0.36376163,0.34467462,"('unintelligent', 'intelligent')",-0.077428505,0.11419324,-0.45166576,-0.2628495,-0.0551109,0.0653394,-0.1204503
35,0.34418055,0.318113,"('corrupt', 'incorrupt')",-0.2742969,-0.51670235,-0.69972336,-0.9179433,-0.2099466,-0.3721776,0.162231
17,-0.3403697,-0.22258592,"('nasty', 'nice')",0.30231556,0.31518435,-0.16179171,-0.030795336,-0.0666153,0.020601,-0.0872163
36,-0.34033355,-0.47543275,"('hostile', 'amicable')",0.48574042,0.056782115,-0.19565077,-0.6475861,-0.016748,-0.3554122,0.3386642
58,0.336314,0.47947636,"('undiscriminating', 'discriminating')",-0.08836587,0.002221927,0.10324371,-0.010849502,0.1170639,0.1569496,-0.0398857
1,0.32465318,0.012429237,"('unfriendly', 'friendly')",0.5134393,0.17397374,1.7334317,1.3426895,0.8571747,0.5096975,0.3474772
28,0.30726564,0.017123876,"('disloyal', 'loyal')",-0.45742264,-0.62625045,1.3988415,1.002775,0.4162282,0.1312161,0.2850121
21,-0.3049903,-0.3449462,"('immoral', 'moral')",-0.49119103,-0.2518828,-1.1769062,-0.818546,-0.6576958,-0.4717917,-0.1859041
83,0.3016532,0.39261067,"('powerless', 'powerful')",0.6146192,0.71957624,-1.3391043,-1.2914622,-0.140944,-0.0597584,-0.0811856
37,-0.23438802,-0.49518842,"('fake', 'genuine')",-0.267865,-0.3691647,0.24828327,0.08167696,-0.0846566,-0.2608921,0.1762355
4,-0.19223207,0.24480611,"('disliked', 'liked')",0.12933087,0.28160736,-6.661577,-6.645021,-2.2414927,-2.0395358,-0.2019569
41,-0.17340602,-0.04630538,"('unforgiving', 'forgiving')",0.53463024,0.6257096,0.30795926,0.3063037,0.2230612,0.295236,-0.0721748
50,0.15128961,0.34171557,"('clumsy', 'skillful')",-0.89483625,-0.63306224,-0.09444143,-0.107309006,-0.2793293,-0.1328852,-0.1464441
10,-0.13291648,-0.30451244,"('unsympathetic', 'sympathetic')",-0.7399287,-0.6353609,-0.1588298,-0.1677908,-0.3438917,-0.3692214,0.0253297
80,-0.13140956,0.018778453,"('dominated', 'dominating')",-0.39730808,-0.2436156,-0.5804631,-0.46286482,-0.3697269,-0.229234,-0.1404929
27,0.12776066,-0.025040597,"('hardhearted', 'softhearted')",0.016146772,-0.04883875,0.65673935,0.6672288,0.2668823,0.1977832,0.0690991
8,-0.11619684,-0.5005435,"('unaffectionate', 'affectionate')",0.40224287,0.051539633,0.5335949,0.26553702,0.2732136,-0.0611556,0.3343692
11,-0.1156721,0.0014135167,"('unhelpful', 'helpful')",-0.49357027,-0.2149649,2.2916322,2.5603619,0.5607966,0.7822702,-0.2214736
7,0.108953774,0.008083668,"('insensitive', 'sensitive')",-0.3281037,-0.07100166,-0.13705927,0.09470655,-0.1187364,0.0105962,-0.1293326
54,0.10548024,0.048718207,"('incapable', 'capable')",-0.6068851,-0.3574832,0.6723348,0.80811965,0.0569767,0.1664516,-0.1094749
70,-0.10280165,0.16061772,"('lethargic', 'energetic')",-0.7559773,-0.37554178,0.12022897,0.50126326,-0.2461833,0.0954464,-0.3416297
30,-0.09277522,0.0002233088,"('intolerant', 'tolerant')",0.35824776,0.59738994,0.5077677,0.9108694,0.2577467,0.5028276,-0.2450809
32,0.09167699,0.023430705,"('unkind', 'kind')",-0.32169893,-0.045554705,1.0778702,1.1836238,0.2826161,0.3871666,-0.1045505
44,0.07429856,-0.05557025,"('prejudiced', 'unprejudiced')",-0.39789715,-0.50156355,-1.2465591,-1.117759,-0.5233859,-0.5582976,0.0349117
25,0.069610104,0.10609959,"('egoistic', 'altruistic')",0.87806153,0.74553937,1.2243418,1.0237143,0.7240044,0.6251178,0.0988866
20,0.059100743,-0.002419591,"('rough', 'thoughtful')",-0.33104908,-0.35901386,0.4513812,0.2808149,0.059811,-0.0268729,0.0866839
68,0.058172964,0.25172392,"('dependent', 'independent')",-1.5178168,-1.1058019,-1.8029487,-1.5568593,-1.0875309,-0.8036458,-0.2838851
63,0.04593028,0.3398589,"('unperceptive', 'insightful')",-0.3607418,0.1607363,-0.08722258,0.2263156,-0.1340114,0.2423036,-0.376315
86,-0.04030057,0.10754815,"('uninfluential', 'influential')",-0.15940261,-0.050798424,-0.60815614,-0.5496649,-0.2692864,-0.1643051,-0.1049813
59,0.029652975,0.08188556,"('foolish', 'wise')",-0.78362185,-0.7784907,-0.08487287,-0.06578743,-0.2796139,-0.2541309,-0.025483
61,0.029247027,0.2293505,"('illogical', 'logical')",-0.7524245,-0.5471744,-0.7267282,-0.42348778,-0.4833019,-0.2471039,-0.236198
43,-0.012413535,0.04038623,"('irresponsible', 'responsible')",-0.6175071,-0.25019276,0.35323322,0.5546938,-0.0922291,0.1149624,-0.2071915
