,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,male-female
86,1.0353571,0.70717305,"('uninfluential', 'influential')",0.40189493,0.25691092,-0.3742184,-0.46911862,0.31543994,0.13912575,0.3446184,0.1585228,0.1860956
35,-0.9905672,-0.28667817,"('corrupt', 'incorrupt')",0.47231436,0.39534172,-0.28686526,-0.20112759,-0.005445607,0.18454182,-0.2026409,0.0230194,-0.2256603
34,0.99030036,0.97400624,"('mean', 'honorable')",0.100621015,0.20862757,0.1323222,0.15576339,5.786687,5.820605,1.7524827,1.7897505,-0.0372678
73,0.9833266,1.1379355,"('helpless', 'self-reliant')",1.1448382,1.1931654,-0.33913088,-0.47731543,-3.0857975,-3.1776667,-0.3241909,-0.3309703,0.0067794
2,0.95623046,1.3510789,"('unlikable', 'likable')",0.39198127,0.4981984,0.84925455,0.9244424,0.70265067,0.91807956,0.7250292,0.9229499,-0.1979207
41,0.94725007,1.0320188,"('unforgiving', 'forgiving')",-0.07014723,-0.062210895,0.54383975,0.67658794,0.4156042,0.38969675,0.4591367,0.5090231,-0.0498864
55,0.8941292,0.33720046,"('incompetent', 'clever')",-0.92348796,-0.9598928,-0.2426185,-0.2021662,-0.058154013,-0.15806174,-0.0825328,-0.2457301,0.1631973
88,0.8895094,1.7821298,"('low', 'eminent')",0.4383719,0.7323924,0.17649445,0.7172346,0.2912798,1.1381274,0.4489139,1.092471,-0.6435571
37,0.836178,0.528034,"('fake', 'genuine')",-0.49404442,-0.51827025,-0.014590293,0.123596326,0.2655608,0.3663839,0.148276,0.124936,0.02334
13,0.83428526,0.7156145,"('impolite', 'polite')",-0.31967598,-0.1843415,-0.08318888,-0.008769304,-0.40462962,-0.2817146,0.0066977,0.0601973,-0.0534996
21,0.81907797,0.18448527,"('immoral', 'moral')",0.15537216,0.20175022,0.29717067,0.34800437,-0.6453249,-0.631465,0.156574,0.0256937,0.1308803
26,0.81834984,1.1113447,"('hardhearted', 'benevolent')",1.2768443,1.3157227,1.4626862,1.4137557,2.0093634,1.8338494,1.3918109,1.418668,-0.0268571
67,0.80176973,1.0031205,"('doubtful', 'determined')",0.4596014,0.5556549,0.56230795,0.80571204,-0.76081276,-0.45164353,0.2657166,0.478211,-0.2124944
29,-0.75705147,-0.75636816,"('unfair', 'fair')",-0.2099574,-0.10410907,-1.0113437,-0.93603873,-0.95752096,-1.1079272,-0.7339684,-0.7261108,-0.0078576
22,0.74425364,0.49079984,"('untrustworthy', 'trustworthy')",-0.03326392,-0.1054068,0.3828378,0.2737756,-0.7488746,-0.91808826,0.0862382,-0.0647299,0.1509681
30,0.6912256,0.9856024,"('intolerant', 'tolerant')",0.8672075,1.0831968,0.39654148,0.41608253,0.8146255,1.1797297,0.6924,0.9161528,-0.2237528
28,0.69080245,0.65897316,"('disloyal', 'loyal')",-0.06368798,-0.13824001,-0.120588645,0.075268395,1.3405766,1.3656492,0.4617756,0.4904127,-0.0286371
63,0.6807197,0.65398127,"('unperceptive', 'insightful')",0.084063,0.0018153768,0.9097014,0.95414287,0.9467091,0.9171666,0.6552983,0.6317766,0.0235217
46,0.66222334,0.23549563,"('uncompetitive', 'competitive')",-0.8828277,-1.0703223,0.4442548,0.46026847,-0.45024908,-0.4051331,-0.0566497,-0.1949228,0.1382731
52,-0.60332274,-0.19723126,"('irrational', 'rational')",1.0834103,1.026764,0.6506603,0.5583876,-0.03456673,-0.24985696,0.2740453,0.2845159,-0.0104706
6,-0.599241,-0.11837256,"('distant', 'open')",1.1908678,1.1582499,-0.5115626,-0.64637667,0.6176645,0.5673839,0.1744322,0.2402211,-0.0657889
84,0.5714764,0.63306826,"('inferior', 'superior')",1.0836673,0.9904233,0.27282542,0.31290504,0.69903046,0.655507,0.6567499,0.6479759,0.008774
57,0.5248419,0.30942884,"('unimaginative', 'imaginative')",0.3626072,0.2795519,-1.0902402,-1.1562493,-2.2046425,-2.0229313,-0.6018584,-0.64755,0.0456916
4,-0.51792455,0.14675927,"('disliked', 'liked')",-0.320691,-0.30727386,-0.038184665,0.015577812,-5.589562,-5.3857675,-1.6165905,-1.382676,-0.2339145
15,0.4912623,1.074216,"('boring', 'funny')",0.036433302,0.2993469,-0.6212654,-0.36938587,0.36871353,0.63485116,0.0687859,0.4097571,-0.3409712
0,0.4354096,0.29248425,"('unsociable', 'sociable')",-0.22268662,-0.07620175,0.21599343,0.5583004,-0.10481023,-0.01818508,0.0809765,0.1890994,-0.1081229
27,0.415694,-0.13562286,"('hardhearted', 'softhearted')",-0.42525053,-0.5055056,0.3847297,0.26587424,1.6176559,1.2518393,0.4982073,0.2191463,0.279061
54,0.412227,0.7674872,"('incapable', 'capable')",0.2589384,0.31447136,0.07550698,0.0515306,1.2087748,1.3804659,0.4888618,0.6284888,-0.139627
85,-0.40430248,0.5422778,"('insignificant', 'prestigious')",1.2723578,1.152084,0.6410902,0.5172899,0.74683064,0.75585526,0.5639941,0.7418768,-0.1778827
50,0.38806194,0.6213385,"('clumsy', 'skillful')",-0.17168012,-0.15866823,0.5261434,0.60153854,0.11727822,0.123444274,0.2149509,0.2969133,-0.0819624
20,0.38107878,-0.18247163,"('rough', 'thoughtful')",0.39101338,0.38785902,-0.062209584,-0.14276826,0.6893666,0.44412887,0.3498123,0.126687,0.2231253
40,0.37800846,-0.044244338,"('stingy', 'generous')",-0.024005359,-0.30314052,0.41513905,0.15813154,-1.2288617,-1.5277028,-0.1149299,-0.429239,0.3143091
75,-0.36987743,0.0069493502,"('meek', 'impulsive')",-0.033767946,-0.124471724,-0.5438372,-0.53184223,-0.47630388,-0.39008495,-0.3559466,-0.2598624,-0.0960842
68,-0.36173603,-0.6277316,"('dependent', 'independent')",-0.5873613,-0.6019767,-0.47480783,-0.45630735,-0.7462851,-0.8298439,-0.5425476,-0.6289649,0.0864173
49,-0.34428826,-0.27517018,"('unable', 'able')",-0.40479177,-0.43894947,-0.25827247,-0.17966259,-0.25844768,-0.28300047,-0.3164501,-0.2941957,-0.0222544
44,-0.34366807,-0.5529946,"('prejudiced', 'unprejudiced')",-1.0437704,-1.1035798,0.29094288,0.12675379,-1.4770397,-1.5856456,-0.6433839,-0.7788665,0.1354826
19,0.34129673,0.875559,"('inhospitable', 'hospitable')",0.45970678,0.61294097,-0.36617765,-0.28098723,0.19415972,0.39488256,0.1572464,0.4005988,-0.2433524
64,0.3308244,-0.04725247,"('shy', 'confident')",-0.41921046,-0.5557915,-0.073178485,-0.15046342,-6.2498946,-6.136338,-1.6028647,-1.7224615,0.1195968
79,-0.30658358,0.19901037,"('wavering', 'unwavering')",-0.11888632,-0.09565563,-0.9030495,-0.71979916,0.060916863,0.29562214,-0.3169006,-0.0802056,-0.236695
58,0.28347766,0.4634524,"('undiscriminating', 'discriminating')",0.66087866,0.62510633,0.3743344,0.4136405,0.18584518,0.1593738,0.376134,0.4153932,-0.0392592
59,0.2574367,0.5435846,"('foolish', 'wise')",1.5351226,1.4607832,0.18707529,0.055812575,0.29638302,0.30965385,0.5690044,0.5924585,-0.0234541
72,0.22745304,0.07335536,"('unambitious', 'ambitious')",-0.78431666,-0.7888869,-1.4871278,-1.429245,-1.0912051,-1.0105907,-0.7837991,-0.7888418,0.0050427
83,0.19888836,0.3864438,"('powerless', 'powerful')",0.65884095,0.6164061,-0.06615129,0.0058209375,-0.94695467,-0.98403966,-0.0388442,0.0061578,-0.045002
61,0.19231544,0.07873498,"('illogical', 'logical')",1.6314093,1.6888002,0.6523196,0.70158005,0.11930542,0.075586654,0.6488374,0.6361755,0.0126619
78,-0.16271189,-0.49035105,"('nonresilient', 'resilient')",-0.5591853,-0.8197608,0.35707417,0.12483867,0.23746917,0.024644528,-0.0318385,-0.2901572,0.2583187
69,0.14566725,0.5283177,"('lazy', 'industrious')",0.84721863,0.8242201,1.1517272,1.1714337,-0.42539412,-0.45222315,0.4298047,0.5179371,-0.0881324
38,0.14322673,0.5448755,"('untruthful', 'truthful')",0.2920075,0.5362382,-0.13272686,0.110543266,-0.011353251,0.22539207,0.0727885,0.3542623,-0.2814738
17,-0.13389358,0.018981561,"('nasty', 'nice')",0.0112507045,0.037013,0.5227777,0.6623812,-0.3730777,-0.20474645,0.0067643,0.1284073,-0.121643
62,0.13164029,0.16333091,"('incompetent', 'brilliant')",-0.3731267,-0.17333099,0.20040073,0.42278206,-0.5129278,-0.12355034,-0.1385034,0.0723079,-0.2108113
82,-0.12760432,0.22247708,"('poor', 'rich')",-0.3755388,-0.25711238,-0.08097373,0.11168915,5.931977,6.3134604,1.336965,1.5976286,-0.2606636
18,-0.09759452,-0.12581787,"('disagreeable', 'welcoming')",-0.21117795,-0.24530855,0.45654532,0.28405938,-0.28791395,-0.31443655,-0.0350353,-0.1003759,0.0653406
47,-0.0940463,0.050873097,"('stupid', 'smart')",0.31616536,0.52684647,1.0187858,1.1899095,5.351759,5.2758245,1.6481659,1.7608634,-0.1126975
33,0.07712559,0.47036913,"('wrong', 'right')",1.2709967,1.273958,0.7254072,0.61165315,-0.32503328,-0.425103,0.437124,0.4827193,-0.0455953
3,0.07325185,-0.551638,"('repellent', 'pleasant')",-0.61115617,-0.6933413,0.28630313,0.06464547,0.03457062,-0.05954679,-0.0542576,-0.3099702,0.2557126
9,-0.013205737,0.28006166,"('unaffectionate', 'caring')",0.74148655,0.80231375,0.37148884,0.38549128,1.435069,1.3633281,0.6337097,0.7077987,-0.074089
