,lowes_male,lowes_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,male-female
60,0.6900009,0.47236362,"('inefficient', 'efficient')",2.904253,2.5825207,0.37291282,0.39707974,1.322389,1.1506547,0.1717343
62,0.6598433,0.7726141,"('incompetent', 'brilliant')",2.2971392,2.366346,0.5106333,0.85168976,1.1558719,1.3302166,-0.1743447
38,0.6597804,0.8201588,"('untruthful', 'truthful')",0.49997237,0.58058023,0.28836754,0.52492094,0.4827067,0.6418866,-0.1591799
27,-0.6593609,-0.8555637,"('hardhearted', 'softhearted')",0.20379858,-0.044105146,0.95688397,0.75408816,0.1671072,-0.0485269,0.2156341
49,-0.6588427,-0.5316077,"('unable', 'able')",-0.5684036,-0.35966462,-0.42159918,-0.21840216,-0.5496151,-0.3698915,-0.1797236
5,-0.6537308,-0.18200153,"('distant', 'outgoing')",-1.1511828,-0.8032815,-0.28010425,-0.030171085,-0.6950059,-0.3384847,-0.3565212
16,-0.6421022,-0.39734292,"('unpopular', 'popular')",-1.0899816,-0.89567155,0.4908687,0.5299878,-0.4137384,-0.2543422,-0.1593962
0,-0.625641,-0.870935,"('unsociable', 'sociable')",1.0285208,0.63413876,-0.26978537,-0.54584974,0.0443648,-0.260882,0.3052468
79,-0.6066492,-0.2563275,"('wavering', 'unwavering')",-1.4944298,-1.2961196,-0.22537126,-0.05180368,-0.7754834,-0.5347503,-0.2407331
32,-0.60330534,-0.84834117,"('unkind', 'kind')",0.94079596,0.60367095,1.1896785,1.0490909,0.5090564,0.2681402,0.2409162
20,0.5964354,0.6285606,"('rough', 'thoughtful')",0.05317776,-0.09190316,0.74369186,0.7801654,0.464435,0.4389409,0.0254941
76,0.594217,0.37501267,"('anxious', 'daring')",1.5238764,1.2564914,0.39987054,0.47683313,0.8393214,0.7027791,0.1365423
42,0.58868384,0.37750977,"('unreliable', 'reliable')",0.8690773,0.5799423,-2.0261931,-2.1448705,-0.1894773,-0.3958062,0.2063289
67,0.5685827,0.6593675,"('doubtful', 'determined')",0.0365365,0.18617016,-0.507057,-0.47914684,0.0326874,0.1221303,-0.0894429
80,0.56083953,0.14769165,"('dominated', 'dominating')",1.3046438,1.0933257,-0.76075643,-0.9107311,0.3682423,0.1100954,0.2581469
69,0.5477003,0.67757034,"('lazy', 'industrious')",0.007885635,0.27459332,-0.5181197,-0.55911326,0.0124887,0.1310168,-0.1185281
71,0.5382464,0.3795546,"('diffident', 'self-confident')",0.83616686,0.8099623,0.6137469,0.58490115,0.66272,0.5914727,0.0712473
48,-0.5274082,-0.48238045,"('unintelligent', 'intelligent')",-0.19567505,-0.3793631,0.20092662,0.17940502,-0.1740522,-0.2274462,0.053394
12,0.5015667,0.4015851,"('unsupportive', 'supportive')",1.9117204,1.7517948,-1.2024429,-1.2836107,0.4036148,0.2899231,0.1136917
3,-0.5014883,-0.64419216,"('repellent', 'pleasant')",0.77284825,0.481246,0.41771114,0.19503194,0.2296904,0.0106953,0.2189951
8,-0.49914455,-0.45985633,"('unaffectionate', 'affectionate')",-0.7923228,-0.8177523,0.04663673,0.28045046,-0.4149436,-0.3323861,-0.0825575
72,-0.49018356,-0.40970308,"('unambitious', 'ambitious')",0.03332454,0.0394976,-0.9438588,-0.68866324,-0.466906,-0.3529562,-0.1139498
23,0.49017784,0.51280445,"('insincere', 'sincere')",0.8667269,0.6768517,5.398867,5.649959,2.2519239,2.2798718,-0.0279479
51,-0.45825824,-0.17885739,"('uneducated', 'educated')",0.8291075,0.73412883,0.42676863,0.49599683,0.2658726,0.3504228,-0.0845502
65,-0.44297603,-0.91613466,"('insecure', 'secure')",0.5784685,0.020173803,0.07839545,-0.02983074,0.071296,-0.3085972,0.3798932
35,0.41801527,0.84660375,"('corrupt', 'incorrupt')",-2.371282,-1.8674047,-0.9458647,-0.60081315,-0.9663772,-0.540538,-0.4258392
41,-0.39650598,-0.005574139,"('unforgiving', 'forgiving')",0.22392556,0.25307786,0.21156931,0.035781614,0.0129963,0.0944284,-0.0814321
53,-0.3783729,-0.29721957,"('uncreative', 'creative')",0.41559368,0.13827436,1.188753,1.0402387,0.4086579,0.2937645,0.1148934
59,-0.37382692,-0.16897312,"('foolish', 'wise')",-0.8369622,-0.65222627,-0.17127983,-0.023781551,-0.4606897,-0.2816603,-0.1790294
10,-0.3561888,-0.6750541,"('unsympathetic', 'sympathetic')",1.2604742,0.57166904,0.09315641,-0.079489976,0.3324806,-0.0609583,0.3934389
34,0.3493078,0.297257,"('mean', 'honorable')",0.67570853,0.62214106,5.9823318,6.1749797,2.3357827,2.3647925,-0.0290098
66,-0.33621663,-0.38208354,"('inactive', 'active')",-0.22025533,-0.25217623,1.2031376,0.88457537,0.2155552,0.0834385,0.1321167
74,0.32779434,0.4774044,"('undedicated', 'dedicated')",1.5913297,1.4449342,0.8296303,0.52354646,0.9162514,0.8152951,0.1009563
70,0.30558023,0.10141248,"('lethargic', 'energetic')",1.6040283,1.176847,0.9049018,0.9388421,0.9381701,0.7390339,0.1991362
25,-0.2967695,-0.055483364,"('egoistic', 'altruistic')",0.09087025,0.23160549,0.83822787,0.9832528,0.2107762,0.3864583,-0.1756821
75,0.29317963,0.50766945,"('meek', 'impulsive')",-0.7211962,-0.4426811,-0.30019948,-0.08671343,-0.2427387,-0.0072417,-0.235497
54,0.2892008,0.3163864,"('incapable', 'capable')",-0.21850204,-0.15429682,0.5756014,0.89401114,0.2154334,0.3520336,-0.1366002
11,0.2814658,0.01680176,"('unhelpful', 'helpful')",1.5211346,1.268337,2.5027058,2.587414,1.4351021,1.290851,0.1442511
1,-0.279004,-0.20190842,"('unfriendly', 'friendly')",-0.3034059,-0.5180559,1.4860464,1.4589072,0.3012122,0.2463143,0.0548979
15,0.26186705,0.13448268,"('boring', 'funny')",-0.42413822,-0.40048617,0.18277371,0.040478863,0.0068342,-0.0751749,0.0820091
82,-0.25109792,0.045038033,"('poor', 'rich')",0.36871624,0.38392818,5.8349533,6.1825957,1.9841906,2.2038539,-0.2196633
22,0.2507768,0.22978784,"('untrustworthy', 'trustworthy')",0.7984967,0.5905048,-0.8820256,-0.8697906,0.0557493,-0.0164993,0.0722486
47,0.24540257,0.079959154,"('stupid', 'smart')",0.52529496,0.45971653,4.8681436,5.1020885,1.8796137,1.8805881,-0.0009744
24,0.23908275,0.23735541,"('dishonest', 'honest')",0.31857535,0.18711036,0.8124794,0.9768978,0.4567125,0.4671212,-0.0104087
55,-0.23776987,-0.37914705,"('incompetent', 'clever')",1.7108195,1.3123302,0.07582333,-0.0014523678,0.516291,0.3105769,0.2057141
63,0.2140933,0.30721197,"('unperceptive', 'insightful')",2.1445844,1.8410885,1.5383723,1.4584491,1.2990166,1.2022498,0.0967668
9,-0.2071776,-0.16983138,"('unaffectionate', 'caring')",0.4420897,0.3280758,1.082829,1.1899525,0.4392471,0.449399,-0.0101519
45,0.20595154,0.1873037,"('incompetent', 'competent')",1.7458453,1.5024678,0.091220416,-0.104975075,0.6810058,0.5282654,0.1527404
21,0.20556578,0.22721149,"('immoral', 'moral')",1.4348575,1.1450256,-0.7489678,-0.88172543,0.2971518,0.1635039,0.1336479
77,0.20533285,0.2739514,"('unmotivated', 'motivated')",0.6617796,0.5412404,-0.8475588,-0.9102915,0.0065179,-0.0316999,0.0382178
19,0.18913299,0.6489655,"('inhospitable', 'hospitable')",-0.9106862,-0.7165033,-0.3330975,-0.18245679,-0.3515502,-0.0833315,-0.2682187
88,-0.1692763,-0.29042345,"('low', 'eminent')",0.3524295,0.115610704,0.24161032,0.18655515,0.1415878,0.0039141,0.1376737
46,0.15650937,-0.086367585,"('uncompetitive', 'competitive')",2.222424,1.7196378,-0.08252078,-0.26248366,0.7654709,0.4569288,0.3085421
4,-0.15275529,0.1397995,"('disliked', 'liked')",0.041185945,0.3957824,-5.553896,-5.6656237,-1.8884885,-1.7100139,-0.1784746
84,0.14417031,0.27475595,"('inferior', 'superior')",-0.7236254,-0.5390863,0.24262848,0.312289,-0.1122756,0.0159862,-0.1282618
14,-0.1393183,-0.40030012,"('antisocial', 'social')",1.7626883,1.5878356,-0.7389338,-0.9202415,0.294812,0.089098,0.205714
81,0.13547581,-0.32205662,"('submissive', 'aggressive')",1.454003,1.0217934,-0.1131077,-0.24168472,0.4921237,0.152684,0.3394397
17,-0.12645137,-0.17781588,"('nasty', 'nice')",-0.5937829,-0.50456446,-0.5693121,-0.61792946,-0.4298488,-0.4334366,0.0035878
26,-0.10993782,-0.18170598,"('hardhearted', 'benevolent')",1.4082669,1.1698008,1.6111976,1.3609611,0.9698423,0.7830186,0.1868237
85,0.10845148,0.5050379,"('insignificant', 'prestigious')",-0.4006193,-0.23595831,0.12808937,0.33900857,-0.0546928,0.202696,-0.2573888
50,0.10336021,0.14507663,"('clumsy', 'skillful')",-0.65096134,-0.68282145,-0.016812947,0.26411432,-0.188138,-0.0912102,-0.0969278
83,-0.097342,0.022087354,"('powerless', 'powerful')",-0.008283932,0.050179124,-0.9003814,-0.8262471,-0.3353358,-0.2513269,-0.0840089
58,0.0918909,0.17984384,"('undiscriminating', 'discriminating')",0.9461032,0.73573375,0.23340851,0.034090333,0.4238009,0.316556,0.1072449
44,0.06604479,-0.33769673,"('prejudiced', 'unprejudiced')",-0.45222622,-0.41681767,-1.13556,-1.1331525,-0.5072471,-0.6292223,0.1219752
64,0.043087088,-0.28643116,"('shy', 'confident')",1.4253278,1.2426056,-5.397669,-5.8600674,-1.3097514,-1.634631,0.3248796
61,0.037642762,-0.035705734,"('illogical', 'logical')",-0.020173706,-0.13534297,0.07694105,0.06234376,0.03147,-0.036235,0.067705
